"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","relatedCatalogItem","dayIdentified","individualCount","fieldNumber"
"153","2021-04-08 17:38:53-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Kunth","Assunção, PACL","Assunção, PACL; Oliveira, GJ","s.n.","2002","05","08","Southern America","Brasil","Pará","Belterra","Área de pesquisa do Projeto Dendrogene, área 4. Floresta de platô. Solo argiloso.","-54.937198638916","-2.63638997077942",NA,NA,NA,"Árvore de 35m alt. x 80cm DAP; base reta; ritidoma escuro, fissurado com manchas brancas de algas e líquens; casca morta marrom; casca viva amarela; alburno creme; exsudado vermelho.",NA,NA,"74752","auto",NA,NA,NA,"2002","05",NA,NA,NA,NA,NA
"154","2021-04-08 17:38:53-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Kunth","Assunção, PACL","Assunção, PACL; Oliveira, GJ","s.n.","2002","05","08","Southern America","Brasil","Pará","Belterra","Área de pesquisa do Projeto Dendrogene, área 4. Floresta de platô. Solo argiloso.","-54.937198638916","-2.63638997077942",NA,NA,NA,"Árvore de 35m alt. x 80cm DAP; base reta; ritidoma escuro, fissurado com manchas brancas de algas e líquens; casca morta marrom; casca viva amarela; alburno creme; exsudado vermelho.",NA,NA,"74752","auto",NA,NA,NA,"2002","05",NA,NA,NA,NA,NA
"155","2021-03-30 12:39:25-03","EAO","IAN","150659","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Kunth",NA,"Erly","1740811","1975","10","23","Southern America","Brasil","Pará","Belterra","Belterra-Santarem-Cuiaba. Colecao do IBDF","-54.937198638916","-2.63638997077942",NA,NA,NA,NA,"IAN150659",NA,"74752","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-03-30 12:39:25-03","EAO","IAN","150547","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Kunth",NA,"Erly","720810","1975","10","20","Southern America","Brasil","Pará","Belterra","Belterra-Santarem-Cuiaba. Colecao do IBDF","-54.937198638916","-2.63638997077942",NA,NA,NA,NA,"IAN150547",NA,"74752","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-03-30 12:39:25-03","EAO","IAN","150688","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Kunth",NA,"Erly","1900809","1975","10","15","Southern America","Brasil","Pará","Belterra","Belterra-Santarem-Cuiaba. Colecao do IBDF","-54.937198638916","-2.63638997077942",NA,NA,NA,NA,"IAN150688",NA,"74752","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-04-08 17:38:53-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Kunth",NA,"Nascimento, MP do; Oliveira, GJ","s.n.","2002","09","24","Southern America","Brasil","Pará","Belterra","Bloco 3, linha 7.","-54.937198638916","-2.63638997077942",NA,NA,NA,"Árvore 40m alt. x 120cm DAP; base digitada; fuste reto, 30m alt.; ritidoma marrom-escuro, com desprendimentos de poucas placas; casca morta marrom-clara, 2mm espess.; casca viva amarelada, 3mm espess., presença de veias finas; alburno amarelo-claro,",NA,NA,"74752","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-04-08 17:38:53-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Kunth",NA,"Nascimento, MP do; Oliveira, GJ","s.n.","2002","09","24","Southern America","Brasil","Pará","Belterra","Flona do Tapajós.","-54.937198638916","-2.63638997077942",NA,NA,NA,"Árvore 40m alt. x 120cm DAP; base digitada; fuste reto, 30m alt.; ritidoma marrom-escuro, com desprendimentos de poucas placas; casca morta marrom-clara, 2mm espess.; casca viva amarelada, 3mm espess., presença de veias finas; alburno amarelo-claro,",NA,NA,"74752","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2021-03-30 12:39:26-03","EAO","IAN","194195","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Kunth",NA,"Costa, PA da","01","2016","02","15","Southern America","Brasil","Pará","Castanhal","Estrada interna da Embrapa-UFRA. Ambiente de terra firme, solo argiloso.","-47.926399230957","-1.29388999938965",NA,NA,NA,"Árvore de 7m. Flor amarela, fruto marrom.","IAN194195",NA,"35355","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2021-03-30 12:39:26-03","EAO","IAN","186738","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Kunth",NA,"Cristo, SC de; Landim, A","24","2010","10","04","Southern America","Brasil","Pará","Marabá","Trilha Ecológica Hiram Bichara Júnior da Fundação Zoobotânica de Marabá.","-49.1178016662598","-5.36860990524292",NA,NA,NA,"Amostra 02","IAN186738",NA,"262883","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-04-08 17:38:53-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Kunth","Cordeiro, MR","Ferreira, AM; Nascimento, MP do","s.n.","2002","02","28","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, Km-30-34 da PA-150.","-48.7689018249512","-1.88389003276825",NA,NA,NA,"Árvore de 30 alt. x 48,8 cm DAP; base reta; fuste reto com 8 m alt.; ritidoma cinza fissurado verticalmente; casca morta marrom claro; casca viva amarelada; alburno branco-amarelado; cheiro desagradavel.",NA,NA,"186920","auto",NA,NA,NA,"2002","03",NA,NA,NA,NA,NA
"163","2021-04-08 17:38:53-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Kunth","Cordeiro, MR","Ferreira, AM; Nascimento, MP do","s.n.","2002","02","28","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, Km-30-34 da PA-150.","-48.7689018249512","-1.88389003276825",NA,NA,NA,"Árvore de 30 alt. x 48,8 cm DAP; base reta; fuste reto com 8 m alt.; ritidoma cinza fissurado verticalmente; casca morta marrom claro; casca viva amarelada; alburno branco-amarelado; cheiro desagradavel.",NA,NA,"186920","auto",NA,NA,NA,"2002","03",NA,NA,NA,NA,NA
"164","2021-04-08 17:38:53-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Kunth","Cordeiro, MR","Ferreira, AM; Nascimento, MP do","s.n.","2002","02","28","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, Km-30-34 da PA-150.","-48.7689018249512","-1.88389003276825",NA,NA,NA,"Árvore de 30 x 48,8 cm DAP. Base reta. Fuste reto com 8 m alt.. Ritidoma cinza fissurado verticalmente. Casca morta marrom claro, casca viva amarelada. Alburno branco-amarelado. Cheiro desagradável.",NA,NA,"186920","auto",NA,NA,NA,"2002","03",NA,NA,NA,NA,NA
"165","2021-04-08 17:38:53-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Kunth","Cordeiro, MR","Ferreira, AM; Nascimento, MP do","s.n.","2002","02","28","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, Km-30-34 da PA-150.","-48.7689018249512","-1.88389003276825",NA,NA,NA,"Árvore de 30 x 48,8 cm de DAP. Base reta. Fuste reto com 8 m de altura. Ritidoma cinza fissurado verticalmente. Casca morta marrom claro, casca viva amarelada. Alburno branco-amarelado. Cheiro desagradável.",NA,NA,"186920","auto",NA,NA,NA,"2002","03",NA,NA,NA,NA,NA
"166","2021-04-08 17:38:53-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Kunth","Cordeiro, MR","Ferreira, AM; Nascimento, MP do","s.n.","2002","02","28","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, Km-30-34 da PA-150.","-48.7689018249512","-1.88389003276825",NA,NA,NA,"Árvore de 30 alt. x 48,8 cm DAP; base reta; fuste reto com 8 m alt.; ritidoma cinza fissurado verticalmente; casca morta marrom claro; casca viva amarelada; alburno branco-amarelado; cheiro desagradavel.",NA,NA,"186920","auto",NA,NA,NA,"2002","03",NA,NA,NA,NA,NA
"167","2021-04-08 17:38:53-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Kunth","Cordeiro, MR","Ferreira, AM; Nascimento, MP do","s.n.","2002","02","28","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, Km-30-34 da PA-150.","-48.7689018249512","-1.88389003276825",NA,NA,NA,"Árvore de 30 alt. x 48,8 cm DAP; base reta; fuste reto com 8 m alt.; ritidoma cinza fissurado verticalmente; casca morta marrom claro; casca viva amarelada; alburno branco-amarelado; cheiro desagradável.",NA,NA,"186920","auto",NA,NA,NA,"2002","03",NA,NA,NA,NA,NA
"168","2021-04-08 17:38:53-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Kunth","Cordeiro, MR","Ferreira, AM; Nascimento, MP do","s.n.","2002","02","28","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, Km-30-34 da PA-150.","-48.7689018249512","-1.88389003276825",NA,NA,NA,"Árvore de 30 x 48,8 cm DAP. Base reta. Fuste reto com 8 m alt. Ritidoma cinza fissurado verticalmente. Casca morta marrom claro, casca viva amarelada. Alburno branco-amarelado. Cheiro desagradável.",NA,NA,"186920","auto",NA,NA,NA,"2002","03",NA,NA,NA,NA,NA
"169","2021-03-30 12:39:26-03","EAO","IAN","179339","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Kunth","Nascimento, MP do","Lima, APR de; Ribeiro, JS","36","2003","11","28","Southern America","Brasil","Pará","Novo Repartimento","Fazenda Arataú UT- 05","-49.7963981628418","-4.33056020736694",NA,NA,NA,"Árvore de 40m alt. x 380cm DAP; base reta; tronco cilindrico até o meio depois tortuoso; ritidoma marrom escuro, fissurado, com desprendimento de placas lenhosas; casca morta marrom; casca viva amarelo; alburno amarelo.","IAN179339",NA,"155142","auto",NA,NA,NA,"2003","11",NA,NA,NA,NA,NA
"170","2021-04-08 17:38:53-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Kunth","Cordeiro, MR","Carmo, NAS do; Freitas, JC; Nascimento, MP do; Silva-e-Silva, AE; Santos, IS","s.n.","2003","08","15","Southern America","Brasil","Pará","Novo Repartimento","Rodovia Transamazônica Km 206, fazenda Aratú. UT 30.","-49.7963981628418","-4.33056020736694",NA,NA,NA,"Árvore de 50 m alt. x 70 cm DAP; base acanalada; fuste reto; ritidoma marrom reticulado e fissurado; casca morta marrom, avermelhada, maior que 1 cm espess.; casca viva amarelo, creme, compacta, maior que 2 cm espess.; alburno creme; cheiro amargo.",NA,NA,"155142","auto",NA,NA,NA,"2003","09",NA,NA,NA,NA,NA
"171","2021-03-30 12:39:25-03","EAO","IAN","155381","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Kunth",NA,"Cordeiro, MR; Pinheiro, GS","1490","1979","02","21","Southern America","Brasil","Pará","Santarém","Estrada Santarem-Cuiaba km-67. Reserva Florestal do IBDF. Mata alta de terra firme. Solo argiloso.","-54.7083015441895","-2.44305992126465",NA,NA,NA,"Árvore de 28m, flor branca.","IAN155381",NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2021-03-30 12:39:25-03","EAO","IAN","155391","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Kunth",NA,"Cordeiro, MR; Pinheiro, GS","1500","1979","02","22","Southern America","Brasil","Pará","Santarém","Estrada Santarem-Cuiaba km-67. Reserva Florestal do IBDF. Mata alta de terra firme. Solo argiloso.","-54.7083015441895","-2.44305992126465",NA,NA,NA,"Árvore de 20m, flor branca.","IAN155391",NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2021-03-30 12:39:26-03","EAO","IAN","168801","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Kunth",NA,"Cordeiro, MR; Moraes, NJ","3980","1999","06","16","Southern America","Brasil","Pará","Santarém","Reserva Curuá-Una, Parque Fenológico. Mata alta de terra firme.","-54.7083015441895","-2.44305992126465",NA,NA,NA,NA,"IAN168801",NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2021-03-30 12:39:26-03","EAO","IAN","168659","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Kunth",NA,"Cordeiro, MR","3838","1999","04","20","Southern America","Brasil","Pará","Santarém","Reserva Curuá-Una, Parque Fenológico. Mata alta de terra firme.","-54.7083015441895","-2.44305992126465",NA,NA,NA,NA,"IAN168659",NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-03-30 12:39:26-03","EAO","IAN","162947","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Kunth",NA,"Marinho, LR; Ribeiro, BGS","908","1982","02","08","Southern America","Brasil","Pará","Santarém","Rodovia Santarem-Cuiaba, km-67; L.1-Q.F-8&nf;Parque Fenologico Flona do Tapajos, arvore 37.","-54.7083015441895","-2.44305992126465",NA,NA,NA,"Árvore em mata alta; solo argiloso.","IAN162947",NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-03-30 12:39:26-03","EAO","IAN","162948","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Kunth",NA,"Marinho, LR; Ribeiro, BGS","909","1982","02","08","Southern America","Brasil","Pará","Santarém","Rodovia Santarem-Cuiaba, km-67; L.1-Q.G-8&nf;Parque Fenologico Flona do Tapajos, arvore 28.","-54.7083015441895","-2.44305992126465",NA,NA,NA,"Árvore em mata alta; solo argiloso.","IAN162948",NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-03-30 12:39:26-03","EAO","IAN","162946","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Kunth",NA,"Ribeiro, BGS; Marinho, LR","907","1982","02","06","Southern America","Brasil","Pará","Santarém","Rodovia Santarem-Cuiaba, km-67; L.1-Q.I-8&nf;Parque Fenologico Flona do Tapajos, arvore 12.","-54.7083015441895","-2.44305992126465",NA,NA,NA,"Árvore em mata alta; solo argiloso.","IAN162946",NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-03-30 12:39:26-03","EAO","IAN","162847","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Kunth",NA,"Marinho, LR; Ribeiro, BGS","801","1982","02","11","Southern America","Brasil","Pará","Santarém","Rodovia Santarem-Cuiaba, km-67; L.2-Q.J-9&nf;Parque Fenologico Flona do Tapajos, arvore 66.","-54.7083015441895","-2.44305992126465",NA,NA,NA,"Árvore em mata alta; solo argiloso.","IAN162847",NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2021-03-30 12:39:26-03","EAO","IAN","162851","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Kunth",NA,"Marinho, LR; Ribeiro, BGS","805","1982","02","11","Southern America","Brasil","Pará","Santarém","Rodovia Santarem-Cuiaba, km-67; L.3-Q.F-10&nf;Parque Fenologico Flona do Tapajos, arvore 132.","-54.7083015441895","-2.44305992126465",NA,NA,NA,"Árvore em mata alta; solo argiloso.","IAN162851",NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2021-03-30 12:39:26-03","EAO","IAN","162850","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Kunth",NA,"Marinho, LR; Ribeiro, BGS","804","1982","02","11","Southern America","Brasil","Pará","Santarém","Rodovia Santarem-Cuiaba, km-67 L.3-Q.G-10&nf;Paque Fenologico Flona do Tapajos. Arvore 46.","-54.7083015441895","-2.44305992126465",NA,NA,NA,"Árvore de mata alta; solo argiloso","IAN162850",NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-03-30 12:39:26-03","EAO","IAN","162848","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Kunth",NA,"Marinho, LR; Ribeiro, BGS","802","1982","02","11","Southern America","Brasil","Pará","Santarém","Rodovia Santarem-Cuiaba, km-67; L.3-Q.I-10&nf;Parque Fenologico Flona do Tapajos, arvore 65.","-54.7083015441895","-2.44305992126465",NA,NA,NA,"Árvore em mata alta; solo argiloso.","IAN162848",NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2021-03-30 12:39:26-03","EAO","IAN","162950","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Kunth",NA,"Marinho, LR; Ribeiro, BGS","911","1982","02","08","Southern America","Brasil","Pará","Santarém","Rodovia Santarem-Cuiaba, km-67; L.4-Q.H-7&nf;Parque Fenologico Flona do Tapajos, arvore 207.","-54.7083015441895","-2.44305992126465",NA,NA,NA,"Árvore em mata alta; solo argiloso.","IAN162950",NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2021-03-30 12:39:26-03","EAO","IAN","162849","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Kunth",NA,"Marinho, LR; Ribeiro, BGS","803","1982","02","11","Southern America","Brasil","Pará","Santarém","Rodovia Santarem-Cuiaba, km-67; L.5-Q.H-10&nf;Parque Fenologico Flona do Tapajos, arvore 190.","-54.7083015441895","-2.44305992126465",NA,NA,NA,"Árvore em mata alta; solo argiloso.","IAN162849",NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2021-03-30 12:39:26-03","EAO","IAN","162949","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Kunth",NA,"Marinho, LR; Ribeiro, BGS","910","1982","02","08","Southern America","Brasil","Pará","Santarém","Rodovia Santarem-Cuiaba, km-67; L.7-Q.F-7&nf;Parque Fenologico Flona do Tapajos, arvore 280.","-54.7083015441895","-2.44305992126465",NA,NA,NA,"Árvore em mata alta; solo argiloso.","IAN162949",NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2021-03-30 12:39:25-03","EAO","IAN","148015","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Kunth",NA,"Santos, RR dos","920807","1974","10","30","Southern America","Brasil","Pará","Santarém","Zna Sao Jorge Belterra BR 165 Km-92 D","-54.7083015441895","-2.44305992126465",NA,NA,NA,"Árvore: altura comercial 11m .","IAN148015",NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2021-03-30 12:39:25-03","EAO","IAN","148035","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Kunth",NA,"Santos, RR dos","940805","1974","10","07","Southern America","Brasil","Pará","Santarém","Zna Sao Jorge Belterra BR 165 Km-94 E","-54.7083015441895","-2.44305992126465",NA,NA,NA,"Árvore: altura comercial 21m e 80cm.","IAN148035",NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2021-03-30 12:39:25-03","EAO","IAN","147916","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Kunth",NA,"Santos, RR dos","790802","1974","04","10","Southern America","Brasil","Pará","Santarém","Zona Branco Belterra BR 165 km79 E.","-54.7083015441895","-2.44305992126465",NA,NA,NA,"Árvore altura comercial 10m.","IAN147916",NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2021-03-30 12:39:25-03","EAO","IAN","147946","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Kunth",NA,"Didi","800801","1974","09","06","Southern America","Brasil","Pará","Santarém","Zona Branco Belterra BR 165 Km-80 E.","-54.7083015441895","-2.44305992126465",NA,NA,NA,"Árvore: altura comercial 22m e 40cm.","IAN147946",NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-03-30 12:39:25-03","EAO","IAN","147963","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Kunth",NA,"Santos, RR dos","820803","1974","09","14","Southern America","Brasil","Pará","Santarém","Zona Branco Belterra BR 165 km82 E.","-54.7083015441895","-2.44305992126465",NA,NA,NA,"Árvore altura comercial 10m.","IAN147963",NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2021-03-30 12:39:25-03","EAO","IAN","147988","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Kunth",NA,"Santos, RR dos","850804","1974","09","18","Southern America","Brasil","Pará","Santarém","Zona Branco Belterra BR 165 km85 D.","-54.7083015441895","-2.44305992126465",NA,NA,NA,"Árvore altura comercial 10m.","IAN147988",NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
