"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","phylum","order","infraspecificEpithet","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","eventTime","fieldNumber","individualCount"
"229","2019-10-25 11:37:47-03","IECOS","HBRA","2131","S","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","U. Mehlig","2008","06","06","G. M. Mori","35","2008","06","06","Brasil","Pará","Augusto Corrêa","Ponta do Urumajó","-46.61741667","-0.96355556","-46.61741667","-0.96355556",NA,"HBRA0000489","HBRA0000489",NA,NA,NA,NA,NA,"América do Sul","exsicata",NA,NA,NA,NA,NA,NA,NA,NA
"230","2019-10-25 11:37:47-03","IECOS","HBRA","2106","S","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","U. Mehlig","2008","06","05","G. M. Mori","11","2008","06","05","Brasil","Pará","Bragança","Península de Ajuruteua, bancos de lama nas desembocaduras dos canais de maré do Buçucanga e do Chavascal","-46.62577778","-0.81405556","-46.62577778","-0.81405556",NA,"HBRA0000066","HBRA0000066",NA,NA,NA,NA,NA,"América do Sul","exsicata",NA,NA,NA,NA,NA,NA,NA,NA
"231","2019-10-25 11:37:47-03","IECOS","HBRA","2156","S","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","U. Mehlig","2008","06","06","G. M. Mori","62","2008","06","06","Brasil","Pará","Augusto Corrêa","banco de lama oeste da praia de Perimirim","-46.59019444","-0.97422222","-46.59019444","-0.97422222",NA,"HBRA0000466","HBRA0000466",NA,NA,NA,NA,NA,"América do Sul","exsicata",NA,NA,NA,NA,NA,NA,NA,NA
"232","2019-10-25 11:37:47-03","IECOS","HBRA","28","S","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","M. P. M. Menezes","2001","01","01","M. P. M. Menezes","133","2001","11","10","Brasil","Pará","Bragança","Península de Ajuruteua, dunas na Praia de Ajuruteua","-46.61555556","-0.81777778","-46.61555556","-0.81777778",NA,"HBRA0000494","HBRA0000494",NA,NA,NA,NA,NA,"América do Sul","exsicata",NA,NA,NA,NA,NA,NA,NA,NA
"233","2019-10-25 11:37:48-03","IECOS","HBRA","2940","S","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","M. P. M. Menezes","2010","05","01","M. P. M. Menezes","617","2010","05",NA,"Brasil","Pará","Curuçá","Praia do Areuá; praia arenosa com cascalhos","-47.84777778","-0.58972222","-47.84777778","-0.58972222","Arbusto; um único galho florido","HBRA0000497","HBRA0000497",NA,NA,NA,NA,NA,"América do Sul","exsicata",NA,NA,NA,NA,NA,NA,NA,NA
"234","2019-10-25 11:37:47-03","IECOS","HBRA","2121","S","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","U. Mehlig","2008","06","05","G. M. Mori","29","2008","06","05","Brasil","Pará","Bragança","Península de Ajuruteua, bancos de lama nas desembocaduras dos canais de maré do Buçucanga e do Chavascal","-46.62577778","-0.81405556","-46.62577778","-0.81405556",NA,"HBRA0000054","HBRA0000054",NA,NA,NA,NA,NA,"América do Sul","exsicata",NA,NA,NA,NA,NA,NA,NA,NA
"235","2019-10-25 11:37:47-03","IECOS","HBRA","2147","S","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","U. Mehlig","2008","06","06","G. M. Mori","51","2008","06","06","Brasil","Pará","Augusto Corrêa","banco de lama oeste da praia de Perimirim","-46.59019444","-0.97422222","-46.59019444","-0.97422222",NA,"HBRA0000457","HBRA0000457",NA,NA,NA,NA,NA,"América do Sul","exsicata",NA,NA,NA,NA,NA,NA,NA,NA
"236","2019-10-25 11:37:47-03","IECOS","HBRA","2132","S","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","U. Mehlig","2008","06","06","G. M. Mori","36","2008","06","06","Brasil","Pará","Augusto Corrêa","Ponta do Urumajó","-46.61741667","-0.96355556","-46.61741667","-0.96355556",NA,"HBRA0000439","HBRA0000439",NA,NA,NA,NA,NA,"América do Sul","exsicata",NA,NA,NA,NA,NA,NA,NA,NA
"237","2019-10-25 11:37:47-03","IECOS","HBRA","2130","S","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","U. Mehlig","2008","06","06","G. M. Mori","33","2008","06","06","Brasil","Pará","Augusto Corrêa","Ponta do Urumajó","-46.61741667","-0.96355556","-46.61741667","-0.96355556",NA,"HBRA0000089","HBRA0000089",NA,NA,NA,NA,NA,"América do Sul","exsicata",NA,NA,NA,NA,NA,NA,NA,NA
"238","2019-10-25 11:37:47-03","IECOS","HBRA","2158","S","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","U. Mehlig","2008","06","06","G. M. Mori","64","2008","06","06","Brasil","Pará","Augusto Corrêa","banco de lama oeste da praia de Perimirim","-46.59019444","-0.97422222","-46.59019444","-0.97422222",NA,"HBRA0000077","HBRA0000077",NA,NA,NA,NA,NA,"América do Sul","exsicata",NA,NA,NA,NA,NA,NA,NA,NA
"239","2019-10-25 11:37:47-03","IECOS","HBRA","2153","S","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","U. Mehlig","2008","06","06","G. M. Mori","59","2008","06","06","Brasil","Pará","Augusto Corrêa","banco de lama oeste da praia de Perimirim","-46.59019444","-0.97422222","-46.59019444","-0.97422222",NA,"HBRA0000498","HBRA0000498",NA,NA,NA,NA,NA,"América do Sul","exsicata",NA,NA,NA,NA,NA,NA,NA,NA
"240","2019-10-25 11:37:47-03","IECOS","HBRA","2148","S","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","U. Mehlig","2008","06","06","G. M. Mori","53","2008","06","06","Brasil","Pará","Augusto Corrêa","banco de lama oeste da praia de Perimirim","-46.59019444","-0.97422222","-46.59019444","-0.97422222",NA,"HBRA0000502","HBRA0000502",NA,NA,NA,NA,NA,"América do Sul","exsicata",NA,NA,NA,NA,NA,NA,NA,NA
"241","2019-10-25 11:37:47-03","IECOS","HBRA","939","S","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","U. Mehlig","2006","08","26","U. Mehlig","208","2006","08","26","Brasil","Pará","Augusto Corrêa","praia de Perimirim","-46.5895","-0.97566667","-46.58950000","-0.97566667",NA,"HBRA0000137","HBRA0000137",NA,NA,NA,NA,NA,"América do Sul","exsicata",NA,NA,NA,NA,NA,NA,NA,NA
"242","2019-10-25 11:37:47-03","IECOS","HBRA","2100","S","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","U. Mehlig","2008","06","05","G. M. Mori","2","2008","06","05","Brasil","Pará","Bragança","Península de Ajuruteua, bancos de lama nas desembocaduras dos canais de maré do Buçucanga e do Chavascal","-46.62577778","-0.81405556","-46.62577778","-0.81405556",NA,"HBRA0000050","HBRA0000050",NA,NA,NA,NA,NA,"América do Sul","exsicata",NA,NA,NA,NA,NA,NA,NA,NA
"243","2019-10-25 11:37:47-03","IECOS","HBRA","2152","S","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","U. Mehlig","2008","06","06","G. M. Mori","58","2008","06","06","Brasil","Pará","Augusto Corrêa","banco de lama oeste da praia de Perimirim","-46.59019444","-0.97422222","-46.59019444","-0.97422222",NA,"HBRA0000478","HBRA0000478",NA,NA,NA,NA,NA,"América do Sul","exsicata",NA,NA,NA,NA,NA,NA,NA,NA
"244","2021-03-24 17:08:41-03","UFES","SAMES","6321","PreservedSpecimen","Plantae","Avicenniaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke",NA,NA,NA,NA,"Mehling,U.; Silva,M.B.;Amorim,R.S.","207","2006","08","26","Brasil","Pará","Pará","Augusto Corrêa, praia de Perimirim.",NA,NA,"-463522222.0","-58325000.0",NA,"SAMES06321",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2021-03-24 17:08:27-03","UFES","SAMES","6320","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke",NA,NA,NA,NA,"Mehling,U.;; Silva,M.B.;Amorim,R.S.","209","2006","08","26","Brasil","Pará","Pará","Augusto Corrêa, praia de Perimirim.",NA,NA,"-463525000.0","-58269445.0","Folhas lanceoladas. Habito: Árvore","SAMES06320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2021-03-24 17:08:27-03","UFES","SAMES","6324","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","A.Indriunas","2018","07","12","Melo,E.; França,F.;Marques,B.S.","5477","2008","03","20","Brasil","Bahia","Maragogipe",NA,"-38.9193992614746","-12.7777996063232","-385436111.0","-124644444.0","Folhas concolores, frutos marrons acinzentados. Habito: Árvore","SAMES06324",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21355","auto",NA,NA,NA,NA,NA
"247","2021-03-24 17:08:27-03","UFES","SAMES","6323","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","A.Indriunas","2018","07","12","Oliveira,A.","2","1997","11","15","Brasil","Bahia","Vera Cruz","Ca. de 190 km de Feira de Santana","-38.6086006164551","-12.9603004455566","-384225000.0","-125941666.0","Raízes pneumatóforos, folhas inteiras opostas, folhas pequenas hermafroditas reunidas. Habito: Arbusto","SAMES06323",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27816","auto",NA,NA,NA,NA,NA
"248","2021-03-24 17:08:26-03","UFES","SAMES","25","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke",NA,NA,NA,NA,"Aoyama,E.M.; Passos,C.N.","124","2013","12","02","Brasil","Espírito Santo","Conceição da Barra","Praia da Guaxindiba. Ilhota em estuário.","-39.7322006225586","-18.5932998657227","-397311111.0","-185361111.0","Arbustos de 2m, Frutos de cor verde.","SAMES00025",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA
"249","2021-03-24 17:08:27-03","UFES","SAMES","6322","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke",NA,NA,NA,NA,"Mehling,U.","502","2008","03","08","Brasil","Pará","Bragança","Península de Ajuruteua, praia de Ajuruteua. Chavascal, faixa com árvores de manguezal na desembocadura do canal de maré em sedimento lamoso mole.","-46.7655982971191","-1.05360996723175","-463730556.0","-48486111.0","Lobos da corola glabras, brancas. Habito: Árvore","SAMES06322",NA,NA,NA,NA,NA,NA,NA,NA,NA,"56429","auto",NA,NA,NA,NA,NA
"250","2021-03-24 17:08:26-03","UFES","SAMES","21","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","A.Indriunas","2018","07","12","Udulutsch,R.G.; Ferrucci,M.S.;Souza,V.C.;Souza,J.P.;Tsuji,R.","2396","2003","09","26","Brasil","São Paulo","Cananéia","Parque Estadual Ilha do Cardoso. Mangue.","-47.9199981689453","-25.0100002288818","-479413889.0","-251333333.0","Árvore, ca. 5m; Flores alvas; fruto maduro verde-amarelado.","SAMES00021",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"251","2021-03-24 17:08:26-03","UFES","SAMES","23","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","A.Indriunas","2018","07","12","Libardi,G.",NA,"2005","04","03","Brasil","São Paulo","Cananéia","Parque Estadual Ilha do Cardoso. Mangue.","-47.9199981689453","-25.0100002288818","-479413889.0","-251333333.0","Porte arbóreo; altura 4m; cor da flor: branca.","SAMES00023",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"252","2021-03-24 17:08:26-03","UFES","SAMES","22","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","França,F.",NA,NA,NA,"Guskuma",NA,"1989","01","11","Brasil","São Paulo","Ilhabela","Mangue.","-45.3499984741211","-23.7700004577637","-453663889.0","-238158333.0",NA,"SAMES00022",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23719","auto",NA,NA,NA,NA,NA
"253","2021-03-24 17:08:26-03","UFES","SAMES","24","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Souza,V.C.",NA,NA,NA,"Souza,V.C.; Souza,J.P.","9316","1995","10","09","Brasil","São Paulo","Peruíbe","Arredores da foz do Rio Guaraú (margem esquerda). Manguezal.","-46.9900016784668","-24.3199996948242","-470313889.0","-243800000.0","Árvore, ca. 4m altura; corola alva; frutos imaturos verdes.","SAMES00024",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA
"254","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0047647","PreservedSpecimen","Plantae","Verbenaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","G. Hatschbach",NA,NA,NA,"O. S. Ribas; G. Hatschbach","94","1989","5","11","Brazil","Parana",NA,"Barra do Rio Nhundiaquara (mun. Antonina)","-48.7167","-25.45",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2019-11-21 14:29:50-03","UFJF","CESJ","19621","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","L.C. Pereira","2011","08",NA,"L. Krieger; M. Sabino","CESJ19621","1980","10","17","Brasil","Espírito Santo","Guarapari",NA,"-40.5110015869141","-20.6580009460449",NA,NA,"Árvore pequena, perto do mar, em ponta de mata. Flores esbranquiçadas.","CESJ019621","CESJ019621",NA,NA,"Angiosperma",NA,NA,"América do Sul",NA,NA,"28401","auto",NA,NA,NA,NA,NA
"256","2019-11-21 14:29:50-03","UFJF","CESJ","38195","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","H.N. Moldenke","1938","10",NA,"F.C. Hoehne","s.n.","1933","08","10","Brasil","São Paulo","São Vicente",NA,"-46.3899993896484","-23.9599990844727",NA,NA,"N.v.: Mangue seriva, mangue branco","CESJ038195","CESJ038195",NA,NA,"Angiosperma",NA,NA,"América do Sul",NA,NA,"25482","auto",NA,NA,NA,NA,NA
"257","2019-11-21 14:29:50-03","UFJF","CESJ","19332","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","L. Krieger","1982",NA,NA,"L. Krieger","CESJ19332","1982","11","03","Brasil","Espirito Santo","Iriri","Iriri - Espirito Santo.",NA,NA,NA,NA,"rvore pequena, na beira do mar, flores brancas. Possui raízes respiratórias.","CESJ019332","CESJ019332",NA,NA,"Angiosperma",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2019-11-21 14:29:50-03","UFJF","CESJ","38189","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","J. Mattos","1961","06",NA,"J. Mattos","9160","1961","09","30",NA,NA,NA,"junto à balsa.",NA,NA,NA,NA,"Na mata ciliar secundária, 3m alt., flores brancas, manguesal.","CESJ038189","CESJ038189",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2019-11-21 14:29:50-03","UFJF","CESJ","15967","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","L. Krieger","1978",NA,NA,"L. Krieger","CESJ15967","1978","09","19","Brasil","Espirito Santo","Piúma","Piúma - Espirito Santo.","-40.7219009399414","-20.8377990722656",NA,NA,"Árvore grande, esgalhada, flores brancas perfumadas, raíze com pneumatóforos.","CESJ015967","CESJ015967",NA,NA,"Angiosperma",NA,NA,"América do Sul",NA,NA,"11958","auto",NA,NA,NA,NA,NA
"260","2019-11-21 14:29:50-03","UFJF","CESJ","34688","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","F.R.G. Salimena",NA,NA,NA,"A. Salino","3887","1998","01","08","Brasil","Maranhão","São Luis","São Francisco","-44.3027992248535","-2.52972006797791",NA,NA,"Borda de área de manguezal. Árvore de 8m alt., folhas coriáceas, flores brancas e frutos imaturos verdes.","CESJ034688","CESJ034688",NA,NA,"Angiosperma",NA,NA,"América do Sul",NA,NA,"33693","auto",NA,NA,NA,NA,NA
"261","2019-11-21 14:29:50-03","UFJF","CESJ","8689","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","L. Krieger","1982",NA,NA,"L. Krieger","CESJ8689","1970","06","20","Brasil","Rio de Janeiro","Rio das Ostras","Rio das Ostras - RJ.","-41.9449996948242","-22.5268993377686",NA,NA,"Árvore pequena, no mangue, flores brancas. Raízes com pneumatóforo.","CESJ008689","CESJ008689",NA,NA,"Angiosperma",NA,NA,"América do Sul",NA,NA,"17620","auto",NA,NA,NA,NA,NA
"262","2019-11-21 14:29:50-03","UFJF","CESJ","25975","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","D.A. De Grande",NA,NA,NA,"D.A. De Grande; E.A. Lopes","276","1979","03","15","Brasil","São Paulo","Cananéia","Ilha do Cardoso, rio Sambaqui-Mirim","-47.9199981689453","-25.0100002288818",NA,NA,"Próximo ao sambaqui. Arbusto de ca. 3,5m alt. Flores brancas com centro amarelo. Perfumadas.","CESJ025975","CESJ025975",NA,NA,"Angiosperma",NA,NA,"América do Sul",NA,NA,"37574","auto",NA,NA,NA,NA,NA
"263","2021-04-07 11:40:23-03","UFMS","CGMS","63824","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","J. Cordeiro","2013",NA,NA,"M.G. Caxambu; E.L. Siqueira","4318","2012","11","02","Brasil","Paraná","Pontal do Paraná","Pontal do Sul, Ponta do Poço.","-48.3925","-25.5511111","-48,3925","-25,5511111","Flor com corola alva e cálice verde. Habitat: Formação pioneira com influência fluviomarinha (maguezal). Relevo plano. Habito: Arbusto heliófito. 1,00 m de altura.","CGMS1096792",NA,"4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2021-04-07 11:40:23-03","UFMS","CGMS","4870","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","U.M. Resende","1993","08","27","U.M. Resende; et al.","863","1993","08","27","Brasil","Paraná","Paranaguá","Pontal do Sul.","-48.5092010498047","-25.5200004577637",NA,NA,"Planta de mangue. Habitat: Mangue. Habito: Árvore.","CGMS1011848",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"265","2019-11-27 13:45:31-03","UFS","ASE","1593","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Viana, G","1982","03","16","Carneiro, EM","135","1981","10","20","Brasil","Sergipe","Pirambu","Margem do Rio Sergipe","-36.855833","-10.737778","-36.855833","-10.737778","Arbusto. Folhas simples e opostas com flores alvas.; Arbusto. Folhas simples e opostas com flores alvas.; Mangue","ASE0013643","ASE0013643",NA,NA,"Magnoliophyta",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2019-11-27 13:45:31-03","UFS","ASE","2054","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Viana, G","1982","02","09","Viana, G","355","1982","02","09","Brasil","Sergipe","Santo Amaro das Brotas","Rio Pomonga","-37.054167","-10.789167","-37.054167","-10.789167","Árvore. 8. m. Flores alvas perfumadas.; Árvore. 8. m. Flores alvas perfumadas.; Mangue","ASE0013981","ASE0013981",NA,NA,"Magnoliophyta",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2019-11-27 13:45:31-03","UFS","ASE","20876","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Souza, VC","2010","08",NA,"Souza, VC; Souza, JP","9316","1995","10","09","Brasil","São Paulo","Peruíbe","Arredores da foz do Rio Guaraú (margem esquerda).","-46.998056","-24.32","-46.998056","-24.32","Árvore, ca. 4m alt.; corda alva; frutos imaturos.; Árvore, ca. 4m alt.; corda alva; frutos imaturos.; Manguesal.","ASE0027590","ASE0027590",NA,NA,"Magnoliophyta",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2019-11-27 13:45:31-03","UFS","ASE","2642","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Viana, G","1995","11","23","Gomes, E","106","1982","08","04","Brasil","Sergipe","Aracaju","Rio Poxim","-37.071667","-10.911111","-37.071667","-10.911111","Arbusto. Flores alvas, folhas simples e opostas.; Arbusto. Flores alvas, folhas simples e opostas.; Mangue","ASE0014419","ASE0014419",NA,NA,"Magnoliophyta",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2019-11-27 13:45:31-03","UFS","ASE","40413","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Kassner-Filho, A","2018","01","21","Kassner-Filho, A","1996","2018","01","21","Brasil","Santa Catarina","Palhoça","Ponte do Imaruim","-48.3859","-27.3817","-48.3859","-27.3817","Arbusto, flor branca.; Mangue.","ASE0041934",NA,"915","915","Magnoliophyta",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
