"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","relationshipType","sex"
"159","2008-05-27 22:02:00-03","MO","MOBOT","1532884","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","M. Nee","Michael H. Nee","Nee 48511",NA,NA,NA,"South America","Bolivia","Santa Cruz","The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","480.00000000",NA,NA,NA,NA,NA,NA,"-63.2","-17.74166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2008-05-27 22:02:00-03","MO","MOBOT","1534311","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","M. Nee","Michael H. Nee","Nee 35171",NA,NA,NA,"South America","Bolivia","Santa Cruz","The llanura, at the Jardin Botanico de Santa Cruz","375.00000000",NA,NA,NA,NA,NA,NA,"-63.06666","-17.78333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2012-08-02 22:20:00-03","MO","MOBOT","1773522","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Eric Feltz (MO)","Alfredo F. Fuentes|J.C. Catari|Veronica Salazar","Fuentes Claros 1AF-18","2001","9","1","South America","Bolivia","Santa Cruz","Aprox. Km. 40 carretera Santa Cruz-Abapó, entrando 5 km al W.","470.00000000",NA,NA,NA,NA,NA,"Andrés Ibáñez","-63.2","-18.0333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"162","2011-04-26 21:22:00-03","MO","MOBOT","2066160","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","A. Krapovickas (CTES)","Isabel Basualdo|Elsa M. Zardini|Mirtha Ortiz","Basualdo 1424","1988","1","21","South America","Paraguay","Guairá","Tororo. Cerro Acati. En el bosque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2013-10-09 05:41:00-03","MO","MOBOT","432187","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Eric Feltz (MO)","Elsa M. Zardini|Ramón Velásquez","Zardini 14514","1989","9","20","South America","Paraguay","Guairá","Cordillera de Ybytyruzú. Road to Cantera Jhú, 3 kms S of route to Coronel Oviedo.",NA,NA,NA,NA,NA,NA,NA,"-56.33333","-25.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"143","3",NA,NA
"164","2008-05-27 22:02:00-03","MO","MOBOT","434603","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","D. Austin (FAU)","Elsa M. Zardini|et al.","Zardini 12244","1989","5","28","South America","Paraguay","Guairá","Cordillera de Ybytyruzú. 10 kms E of Melgarejo. Forest on plains.",NA,NA,NA,NA,NA,NA,NA,"-56.5","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89","4",NA,NA
"165","2014-01-02 05:36:00-02","MO","MOBOT","3332209","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","J.R.I. Wood (OXF)","D. Villarroel","Villarroel Segarra 499","2006","4","8","South America","Bolivia","Santa Cruz","Comunidad de Bella Vista, sobre el camino principal entre la abra hasta la casa Don Pastor, Bosques semideciduos con árboles como Astronium urundeuva, Machaerium scleroxylum, Anadenthera colubrina y Myroxylum peruiferum, suelos franco arcillosos, dosel en.","1000.00000000","1100.00000000",NA,NA,NA,NA,"Florida","-64.6763889","-18.3319445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"166","2008-05-27 22:02:00-03","MO","MOBOT","1521429","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","tomentosa","Bonamia tomentosa","Hassl.","M. Nee (NY)","Michael H. Nee","Nee 48812","1998","3","28","South America","Bolivia","Santa Cruz","The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","520.00000000",NA,NA,NA,NA,NA,"Andrés Ibáñez","-63.18333","-18.11666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2008-05-27 22:02:00-03","MO","MOBOT","1536924","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","tomentosa","Bonamia tomentosa","Hassl.","M. Nee (NY)","Michael H. Nee","Nee 48745","1998","3","21","South America","Bolivia","Santa Cruz","The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","500.00000000",NA,NA,NA,NA,NA,"Cordillera","-63.18333","-18.18333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2008-05-27 22:02:00-03","MO","MOBOT","2212671","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","tomentosa","Bonamia tomentosa","Hassl.","D.F. Austin","Émile Hassler","Hassler 9038","1905",NA,NA,"South America","Paraguay","Caaguazú","In viciniis Caaguazú.",NA,NA,NA,NA,NA,NA,NA,"-55.8333333","-25.3333333","Isolectotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2008-05-27 22:02:00-03","MO","MOBOT","3393454","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","tomentosa","Bonamia tomentosa","Hassl.","M. Nee","Michael H. Nee","Nee 52675","2004","7","8","South America","Bolivia","Santa Cruz","6 km N of Basilio, along dirt road and railroad, 50-200 m W of paved highway from Santa Cruz to Abapó. Brushy areas, former semi-deciduous subtropical forest with chaco elements, flat, sandy, Bougainvillea stipitata, Triplaris americana, Helicteres lhotskyana, Bonamia tomentosa, Clematis campestris, Arrabidaea corallina, Stachytarpheta canescens.","485.00000000",NA,NA,NA,NA,NA,"Andrés Ibáñez","-63.18333","-18.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-06-22 14:19:08-03","UNESP-IBILCE","SJRP","13361","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","A.L.C. Moreira","Andréia Alves Rezende",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Estação Ecológica do Noroeste Paulista",NA,NA,NA,"Liana lenhosa, com frutos secos e folhas aveludadas. Borda da mata. (Estação de coleta 1)",NA,NA,"São José do Rio Preto","-49.380556","-20.81",NA,"2015","12","-49.380556","-20.81","29",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"171","2020-06-22 14:19:08-03","UNESP-IBILCE","SJRP","30690","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.",NA,"Stranghetti, V. & Ranga, N. T. & Rezende, A.A.",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Fazenda Pauã",NA,NA,NA,"Árvore, 10m, fruto imaturo esverdeado.;",NA,NA,"Macaubal","-49.92916667","-20.74277778",NA,NA,NA,"-49.92916667","-20.74277778",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"172","2020-06-22 14:19:08-03","UNESP-IBILCE","SJRP","13360","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","A.L.C. Moreira","Andréia Alves Rezende",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Estação Ecológica do Noroeste Paulista",NA,NA,NA,"Liana lenhosa, até 5 m, com flores brancas. Borda da mata. (Estação de coleta 1);",NA,NA,"São José do Rio Preto","-49.380556","-20.81",NA,"2015","12","-49.380556","-20.81","29",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"173","2020-06-22 14:19:08-03","UNESP-IBILCE","SJRP","13362","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","A.L.C. Moreira","Andréia Alves Rezende",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Estação Ecológica do Noroeste Paulista",NA,NA,NA,"Liana lenhosa, até 4 m, frutos imaturos esverdeados. Borda da mata. (Estação de coleta 1)",NA,NA,"São José do Rio Preto","-49.380556","-20.81",NA,"2015","12","-49.380556","-20.81","29",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"174","2020-09-09 13:31:31-03","UNESP-IBILCE","SJRP","13933","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.",NA,"Karina G. Melzi & Edlaine R. Avelino",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Bosque Municipal",NA,NA,NA,"Liana, flores esbranquiçadas, vistosas.;",NA,NA,"São José do Rio Preto","-49.3544444","-20.77694444",NA,NA,NA,"-49.3544444","-20.77694444",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"175","2020-06-22 14:19:08-03","UNESP-IBILCE","SJRP","10803","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","A.L.C. Moreira","Neusa Taroda Ranga & Valéria Stranghetti",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Fazenda Águas Claras",NA,NA,NA,"Trepadeira, flores brancas. Borda da mata.",NA,NA,"Sales","-49.4799995422363","-21.3400001525879",NA,"2015","12",NA,NA,"29","14081","auto","Magnoliopsida",NA,NA,NA,NA,NA
"176","2020-07-10 09:45:26-03","MBML","MBML-HERBARIO","14939",NA,"Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","Hallier f.","M.R. Rodrigues/2018","L. Kollmann; et al","4269","2001","08","08",NA,"Brasil","Espírito Santo","Estrada p/ o 25 de Julho",NA,NA,NA,"Trepadeira no sol. Frutos verdes.","MBML014939","MBML014939","Santa Teresa","-40.615","-19.861111",NA,NA,NA,"40W36'54","19S51'40",NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-07-10 09:45:26-03","MBML","MBML-HERBARIO","25977",NA,"Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","Hallier f.","M.R. Rodrigues/2018","V. Demuner; et al","2030","2006","03","16",NA,"Brasil","Espírito Santo","Assentamento 16 de Abril",NA,NA,NA,"Liana 6m, botões florais verdes, látex branco. Interior de mata.","MBML025977","MBML025977","Águia Branca","-40.734722","-18.906944",NA,NA,NA,"40W44'5","18S54'25",NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-07-10 09:45:26-03","MBML","MBML-HERBARIO","25978",NA,"Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","Hallier f.","M.R. Rodrigues/2018","V. Demuner; et al","2056","2006","03","16",NA,"Brasil","Espírito Santo","Assentamento 16 de Abril",NA,NA,NA,"Liana 5m, botões florais, flores brancas, látex branco. Borda da mata.","MBML025978","MBML025978","Águia Branca","-40.734722","-18.906944",NA,NA,NA,"40W44'5","18S54'25",NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-07-10 09:45:26-03","MBML","MBML-HERBARIO","27122",NA,"Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","Hallier f.","M.R. Rodrigues/2018","V. Demuner; L.F.S. Magnago, T. Cruz, Elias Bausen","2793","2006","08","24",NA,"Brasil","Espírito Santo","Morelo. Prop.:Fernando Nicolli","110","110",NA,"Liana 6m, frutos verdes, látex branco. Borda de mata.","MBML027122","MBML027122","Governador Lindenberg","-40.4575","-19.148333",NA,NA,NA,"40W27'27","19S8'54",NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-07-10 09:45:26-03","MBML","MBML-HERBARIO","29954",NA,"Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","Hallier f.","M.R. Rodrigues/2018","V. Demuner; T. Cruz, R. R. Vervloet, M. Belisario e Elias Bausen.","3750","2007","04","24",NA,"Brasil","Espírito Santo","Morelo, propr.: Fernando Nicolli (mata próximo da sede)","150","150",NA,"Liana 6m botões florais, flores brancas. Borda de mata.","MBML029954","MBML029954","Governador Lindenberg","-40.459722","-19.139444",NA,NA,NA,"40W27'35","19S8'22",NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-07-10 09:45:26-03","MBML","MBML-HERBARIO","30582",NA,"Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","Hallier f.","M.R. Rodrigues/2018","R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz","2754","2007","07","03",NA,"Brasil","Espírito Santo","Assentamento 16 de abril","150","150",NA,"Liana, frutos imaturos de cor verde. Borda de mata.","MBML030582","MBML030582","Águia Branca","-40.734722","-18.907028",NA,NA,NA,"40W44'5","18S54'25,3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-07-10 09:45:26-03","MBML","MBML-HERBARIO","36252",NA,"Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","Hallier f.","M.R. Rodrigues/2018","R. C. Forzza; et al","5161","2008","07","16",NA,"Brasil","Espírito Santo","Área de Proteção Ambiental da Pedra do Elefante",NA,NA,NA,NA,"MBML036252","MBML036252","Nova Venécia","-40.432778","-18.7825",NA,NA,NA,"40W25'58","18S46'57",NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-07-10 09:45:26-03","MBML","MBML-HERBARIO","38639",NA,"Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","Hallier f.","M.R. Rodrigues/2018","C. N. de Fraga; R.C.Forzza, A.M.Amorim & L.Daneu","2512","2009","04","14",NA,"Brasil","Espírito Santo","Área de Proteção Ambiental da Pedra do Elefante. Serra de Baixo. Mata do Fuxico. Floresta Estacional Semidecidual.",NA,NA,NA,"Liana em dossel da floresta. Folhas verde discolores. Flores com sépalas verde, pétalas brancas.","MBML038639","MBML038639","Nova Venécia","-40.444167","-18.777222",NA,NA,NA,"40W26'39","18S46'38",NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-07-16 18:37:25-03","MBML","MBML-HERBARIO","41517",NA,"Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","Hallier f.","M.R. Rodrigues/2018","A. M. Assis; V. G. Demuner","1503","2008","04","25",NA,"Brasil","Espírito Santo","Serra de Cima (Torre 98/3 - LT 230 Kv Mascarenhas x Verona)","163","163",NA,"Liana. Frutos verdes. Latex branco. Borda. Floresta Ombrofila Densa #?# estagio medio de regeneração.","MBML041517","MBML041517","Nova Venécia","-40.479972","-18.794028",NA,NA,NA,"40W28'47,9","18S47'38,5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-07-10 09:45:26-03","MBML","MBML-HERBARIO","45733",NA,"Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","Hallier f.","M.R. Rodrigues/2018","L. Kollmann; A.P.Fontana, C.N.Fraga, A.C.Lima, R.Gribel & M. Lemes","12651","2013","04","13",NA,"Brasil","Espírito Santo","estrada de Afonso Claudio, km 22","120","120",NA,"Liana ao sol, flores brancas","MBML045733","MBML045733","Baixo Guandu","-41.036667","-19.662222",NA,NA,NA,"41W2'12","19S39'44",NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-07-10 09:45:26-03","MBML","MBML-HERBARIO","47557",NA,"Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","Hallier f.",NA,"L. Kollmann","12908","2014","04","08",NA,"Brasil","Rio de Janeiro","Cabiúnas, TECAB","29","29",NA,"Liana ao sol, flores brancas","MBML047557","MBML047557","Macaé","-41.730556","-22.286389",NA,NA,NA,"41W43'50","22S17'11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-07-10 09:45:26-03","MBML","MBML-HERBARIO","47563",NA,"Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","Hallier f.","M.R. Rodrigues/2018","A. M. Assis; K.F.O. Faria","1724","2008","07","16",NA,"Brasil","Espírito Santo","Cascatinha do Pancas (Torre 27/2 - LT 230 Kv Mascarenhas x Verona)","135","135",NA,"Liana. Frutos vedes. Floresta Estacional Semidecidual - estagio medio de regeneração","MBML047563","MBML047563","Colatina","-40.701472","-19.37875",NA,NA,NA,"40W42'5,3","19S22'43,5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-09-04 11:40:37-03","MBML","MBML-HERBARIO","4872",NA,"Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","Hallier f.","M.R. Rodrigues/2018","B. Weinberg","618","1983","05","10",NA,"Brasil","Espírito Santo","Lagoa do Milho",NA,NA,NA,NA,"MBML004872","MBML004872","Guarapari","-40.511111","-20.658056",NA,NA,NA,"40W30'40","20S39'29",NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-07-10 09:45:26-03","MBML","MBML-HERBARIO","50437",NA,"Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","Hallier f.","M.R. Rodrigues/2018","F. Z. Saiter; F. Falk Oliveira, E.F. Oza, J. Ribeiro","538","2016","04","06",NA,"Brasil","Espírito Santo","São João de Petrópolis, localidade do Milanez, propriedade de Thiago Rosado, lado leste da Mata da Escola.","200","200",NA,"Liana com flores brancas, botões amarelados, sobre árvores com 6 m de altura.","MBML050437","MBML050437","Santa Teresa","-40.661111","-19.804444",NA,NA,NA,"40W39'40","19S48'16",NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-07-10 09:45:26-03","MBML","MBML-HERBARIO","51960",NA,"Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","Hallier f.","M.R. Rodrigues/2019","E.F. Oza; F. Z. Saiter, F. Falk, J. Ribeiro","8","2015","09","02",NA,"Brasil","Espírito Santo","São João de Petrópolis, Ifes campus Santa Teresa, mata do São Brás, abaixo do ponto de captação de água.","350","350",NA,"Borda da mata, fruto tipo capsula com sementes brancas.","MBML051960","MBML051960","Santa Teresa","-40.688842","-19.802533",NA,NA,NA,"40W41'19,83","19S48'9,12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-07-10 09:45:26-03","MBML","MBML-HERBARIO","9764",NA,"Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","Hallier f.",NA,"L. Kollmann; E. Bausen & W. Pizziolo","2365","1999","04","06",NA,"Brasil","Espírito Santo","Estrada do Vinte e Cinco de Julho",NA,NA,NA,"Beira de estrada. Trepadeira no sol. Flores brancas.","MBML009764","MBML009764","Santa Teresa","-40.615","-19.861111",NA,NA,NA,"40W36'54","19S51'40",NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-07-10 09:45:26-03","MBML","MBML-HERBARIO","49077",NA,"Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","Hallier f.","M.R. Rodrigues/02-01-2020","L. Kollmann","12927","2013","10","16",NA,"Brasil","Rio de Janeiro","Dores de Macabu","5","5",NA,"Liana ao sol, flores brancas","MBML049077","MBML049077","Campos dos Goytacazes","-41.536667","-22.009444",NA,NA,NA,"41W32'12","22S0'34",NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-07-10 09:45:26-03","MBML","MBML-HERBARIO","3128",NA,"Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","Hallier f.","M.R. Rodrigues/02-01-2020","R. M. Pizziolo","178","1984","07","10",NA,"Brasil","Espírito Santo","Boa Sorte",NA,NA,NA,"Trepadeira frutos jovens, solo escuro","MBML003128","MBML003128","Barra de São Francisco","-40.8908004760742","-18.7549991607666",NA,NA,NA,NA,NA,NA,"36480","auto",NA,NA,NA,NA,NA,NA
"194","2020-07-10 09:45:26-03","MBML","MBML-HERBARIO","21913",NA,"Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","Hallier f.","M.R. Rodrigues/02-01-2020","A. M. Assis; et al","968","2003","07","16",NA,"Brasil","Espírito Santo","Várzea Alegre",NA,NA,NA,"Trepadeira. Frutos verdes. Beira da estrada. Expedição Científica Comitê Bacia do Rio Sta Mª Rio Doce.","MBML021913","MBML021913","Santa Teresa","-40.795833","-19.887222",NA,NA,NA,"40W47'45","19S53'14",NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2021-01-04 11:29:39-03","UEMA","SLUI","4791","PreservedSpecimen","Plantae","Angiospermae",NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.",NA,"M.S. Silva",NA,"2017","02","22",NA,"Brasil","Maranhão","Parque Estadual do Mirador (Posto do Mel)",NA,NA,NA,NA,"SLUI004791",NA,"Mirador","-44.3630981445312","-6.37083005905151",NA,NA,NA,NA,NA,NA,"176498","auto",NA,NA,NA,NA,NA,NA
"196","2018-04-26 14:53:18-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Austin, DF","Hatschbach, G","19028","1968","04","18","Southern America","Brazil","Paraná","Irati, Brazil. Paraná: Mun Umuarama, Irati",NA,NA,NA,"USBGN","CONV005789",NA,"Umuarama Mcpio.","-50.651389","-25.462778",NA,"1979",NA,"-50.651389","-25.462778",NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2018-04-26 14:53:18-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Austin, DF","Glaziou, AFM","18381","1891","03","29","Southern America","Brazil","Rio de Janeiro","Babilônia, Brazil. Rio de Janeiro: Morro de Babylonia a Botafogo",NA,NA,NA,"Babilônia = Babylonia, usbgn","CONV005796",NA,NA,"-44.466667","-22.55",NA,"1979",NA,"-44.466667","-22.55",NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2018-04-26 14:53:18-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Staples, G","Burchell, WJ","2778",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Rio de Janeiro, Brazil. Rio de Janeiro: Rio de Janeiro",NA,NA,NA,"usbgn","CONV012828",NA,NA,"-43.233333","-22.9","lectotype","1987","07","-43.233333","-22.9",NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2018-04-26 14:53:16-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Austin, DF","Glaziou, AFM","4142",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Rio de Janeiro, Brazil. Rio de Janeiro: Rio de Janeiro",NA,NA,NA,"usbgn","CONV005794",NA,NA,"-43.233333","-22.9",NA,"1979",NA,"-43.233333","-22.9",NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2018-04-26 14:53:18-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Staples, G","Burchell, WJ","2778",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Rio de Janeiro, Brazil. Rio de Janeiro: Rio de Janeiro",NA,NA,NA,"usbgn","CONV012829",NA,NA,"-43.233333","-22.9","isolectotype","1987","07","-43.233333","-22.9",NA,NA,NA,NA,"L9243512",NA,NA,"voucher",NA
"201","2018-04-26 14:53:18-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Staples, G","Burchell, WJ","2778",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Rio de Janeiro, Brazil. Rio de Janeiro: Rio de Janeiro",NA,NA,NA,"usbgn","CONV005790",NA,NA,"-43.233333","-22.9","isolectotype","1987","07","-43.233333","-22.9",NA,NA,NA,NA,NA,NA,NA,NA,NA
