"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"1311","2020-08-31 09:04:30-03","INPA","INPA","208817","S","Plantae","Phyllanthaceae","Phyllanthus","nobilis","Phyllanthus nobilis","Grogan, J","561","1997","10","12","Southern America","Brasil",NA,NA,NA,"INPA0208817","Dicotyledon Com-Clade","Malpighiales","Müll.Arg.",NA,"Pará","Pau D'Árco","Pau D'Árco, Marajoara.","-50","-7.7","INPA0208817 INPA0208817_e",NA,NA,NA,NA,NA,NA,"-50","-7.7",NA,NA,NA,NA,NA,NA,NA
"1312","2020-07-10 09:46:00-03","MBML","MBML-HERBARIO","7427",NA,"Plantae","Euphorbiaceae","Margaritaria","nobilis","Margaritaria nobilis","L. D. Thomaz","1047","1994","03","22",NA,"Brasil",NA,NA,"Altura 14m, PAP 57cm, caule interno róseo, frutos esverdeados.","MBML007427",NA,NA,"L.f.",NA,"Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","MBML007427",NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"1313","2020-07-10 09:46:00-03","MBML","MBML-HERBARIO","10857",NA,"Plantae","Euphorbiaceae","Margaritaria","nobilis","Margaritaria nobilis","L. Kollmann; E. Bausen & W. Pizziolo","2088","1999","03","10",NA,"Brasil",NA,NA,"Arvoreto 8m. Dap 11cm. Fuste 6m. Frutos verdes.","MBML010857",NA,NA,"L.f.","H.Q.B.Fernandes/V.Demuner-1999","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","MBML010857",NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"1314","2020-07-10 09:46:00-03","MBML","MBML-HERBARIO","11845",NA,"Plantae","Euphorbiaceae","Margaritaria","nobilis","Margaritaria nobilis","W. P. Lopes; et al","606","1999","05","05",NA,"Brasil",NA,NA,"Arvore 11m. DAP 18cm, fuste 8m. Frutos imaturos verdes. Sementes azuladas.","MBML011845",NA,NA,"L.f.","M. Sobral/2001","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","MBML011845",NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"1315","2020-07-10 09:46:00-03","MBML","MBML-HERBARIO","12545",NA,"Plantae","Euphorbiaceae","Margaritaria","nobilis","Margaritaria nobilis","V. Demuner; et al","1042","2000","05","11",NA,"Brasil",NA,NA,"Árvore 12m, DAP 20cm, fuste 5m, fruto cor verde. Rochoso úmido.","MBML012545",NA,NA,"L.f.","V.Demuner/H.B.Fernandes-Jun.00","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","MBML012545",NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"1316","2020-07-10 09:46:00-03","MBML","MBML-HERBARIO","1263",NA,"Plantae","Euphorbiaceae","Margaritaria","nobilis","Margaritaria nobilis","H. Q. Boudet Fernandes","1483","1985","09","11",NA,"Brasil",NA,NA,"Planta perdida.","MBML001263",NA,NA,"L.f.","H.Fernandes & V.Demuner/1999","Espírito Santo","Santa Teresa","Country Club","-40.635556","-19.925556",NA,NA,NA,NA,NA,NA,NA,"40W38'8","19S55'32",NA,NA,NA,NA,NA,NA,NA
"1317","2020-07-24 17:21:06-03","MBML","MBML-HERBARIO","31275",NA,"Plantae","Euphorbiaceae","Margaritaria","nobilis","Margaritaria nobilis","R. Guedes; et al","2293","1993","02","04",NA,"Brasil",NA,NA,NA,"MBML031275",NA,NA,"L.f.",NA,"Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas","-42.284722","-22.543333","MBML031275",NA,NA,NA,NA,NA,NA,"42W17'5","22S32'36",NA,NA,NA,NA,NA,NA,NA
"1318","2020-07-10 09:46:00-03","MBML","MBML-HERBARIO","4470",NA,"Plantae","Euphorbiaceae","Margaritaria","nobilis","Margaritaria nobilis","H. Q. Boudet Fernandes; et al","2430","1988","03","24",NA,"Brasil",NA,NA,"Árvore 12m, fuste 9m X 15cm, frutos verdes, sementes azuis, semi-sombra, mata alterada à beira do rio Timbuí.","MBML004470",NA,NA,"L.f.","M. Sobral","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","MBML004470",NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"1319","2020-07-10 09:46:00-03","MBML","MBML-HERBARIO","54266",NA,"Plantae","Euphorbiaceae","Margaritaria","nobilis","Margaritaria nobilis","G. Martinelli; N. Pougy, D. Maurenza & C. Carvalho","20599","2018","11","23",NA,"Brasil",NA,NA,"Arbusto 4m, folhas verdes, discolores, frutos imaturos de cor verde","MBML054266",NA,NA,"L.f.","M. Gomes/2019","Bahia","Mucuri","Assentamento Paulo Freire, Núcleo Sapucaia, próximo ao córrego do Baeta. Mata Atlântica Sul Bahiana","-39.673611","-18.090556",NA,"10","10",NA,NA,NA,NA,"39W40'25","18S5'26",NA,NA,NA,NA,NA,NA,NA
"1320","2020-07-10 09:46:00-03","MBML","MBML-HERBARIO","7428",NA,"Plantae","Euphorbiaceae","Margaritaria","nobilis","Margaritaria nobilis","L. D. Thomaz","1726","1994","03","23",NA,"Brasil",NA,NA,"Não amostrada, na trilha da cachoeira, árvore com 9 metros, frutos verdes.","MBML007428",NA,NA,"L.f.","Inês Cordeiro/1995","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","MBML007428",NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"1321","2020-07-10 09:46:00-03","MBML","MBML-HERBARIO","7429",NA,"Plantae","Euphorbiaceae","Margaritaria","nobilis","Margaritaria nobilis","L. D. Thomaz","1046","1995","01","17",NA,"Brasil",NA,NA,"Altura 14m, PAP 57cm, caule interno róseo, com frutos verdes / esbranquiçados.","MBML007429",NA,NA,"L.f.",NA,"Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","MBML007429",NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"1322","2020-07-10 09:46:00-03","MBML","MBML-HERBARIO","8862",NA,"Plantae","Euphorbiaceae","Margaritaria","nobilis","Margaritaria nobilis","L. Kollmann; E. Bausen & W. Pizziolo","1732","1999","01","28",NA,"Brasil",NA,NA,"Árvore 10m. DAP 19cm. Frutos verdes.","MBML008862",NA,NA,"L.f.","V. Demuner/16-04-2003","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","MBML008862",NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"1323","2020-07-10 09:46:00-03","MBML","MBML-HERBARIO","8977",NA,"Plantae","Euphorbiaceae","Margaritaria","nobilis","Margaritaria nobilis","L. Kollmann; E. Bausen & W. Pizziolo","1940","1999","02","11",NA,"Brasil",NA,NA,"Arvoreto 9m. DAP 16cm. Fuste 6m. Frutos verdes.","MBML008977",NA,NA,"L.f.","M. Sobral, 2001","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","MBML008977",NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"1324","2020-07-10 09:46:00-03","MBML","MBML-HERBARIO","9099",NA,"Plantae","Euphorbiaceae","Margaritaria","nobilis","Margaritaria nobilis","L. Kollmann; E. Bausen","1127","1998","11","26",NA,"Brasil",NA,NA,"Capoeirão. Solo arenoso. Arvoreto 5m. DAP 10cm. Fuste 4m. Flores e botões verdes.","MBML009099",NA,NA,"L.f.","M. Sobral,2001","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","MBML009099",NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"1325","2020-07-10 09:46:00-03","MBML","MBML-HERBARIO","9184",NA,"Plantae","Euphorbiaceae","Margaritaria","nobilis","Margaritaria nobilis","S. V. Pereira; et al","38","1990","12","11",NA,"Brasil",NA,NA,"Indivíduo com aoprox. 14m. CAP 39cm. Flores pequenas de coloração esverdeada. Setor:2. Indivíduo 158 parcela 7 subparcela 2.","MBML009184",NA,NA,"L.f.",NA,"Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","MBML009184",NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"1326","2021-01-04 11:29:41-03","UEMA","SLUI","1999","PreservedSpecimen","Plantae","Euphorbiaceae","Margaritaria","nobilis","Margaritaria nobilis","F. H. Muniz",NA,"1994","11","03",NA,"Brasil",NA,NA,NA,"SLUI001999","Angiospermae",NA,"L.f.",NA,"Maranhão","Buriticupu","Reserva Florestal de Buriticupu","-46.670533","-4.546028",NA,"200","200",NA,NA,NA,NA,"46°40'13.92W","4°32'45.70S",NA,NA,NA,NA,NA,NA,NA
"1327","2021-01-04 11:29:59-03","UEMA","SLUI","3723","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","M. S. Rodrigues","500","2012","04","24",NA,"Brasil",NA,NA,"Doação","SLUI003723","Angiospermae",NA,"L.f.",NA,"Maranhão","São Luís","Parque Estadual do Bacanga","-44.276111","-2.599917",NA,NA,NA,NA,NA,NA,NA,"44°16'34W","02°35'59.7S",NA,NA,NA,NA,NA,NA,NA
"1328","2021-01-04 11:29:41-03","UEMA","SLUI","2068","PreservedSpecimen","Plantae","Euphorbiaceae","Margaritaria","nobilis","Margaritaria nobilis","F. H. Muniz",NA,"1994","11","30",NA,"Brasil",NA,NA,NA,"SLUI002068","Angiospermae",NA,"L.f.",NA,"Maranhão","Buriticupu","Reserva Florestal de Buriticupu","-46.670533","-4.546028",NA,"200","200",NA,NA,NA,NA,"46°40'13.92W","4°32'45.70S",NA,NA,NA,NA,NA,NA,NA
"1329","2021-01-04 11:29:59-03","UEMA","SLUI","2510","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","F. H. Muniz",NA,"1995","05","02",NA,"Brasil",NA,NA,NA,"SLUI002510","Angiospermae",NA,"L.f.",NA,"Maranhão","Buriticupu","Reserva Florestal de Buriticupu","-46.670533","-4.546028",NA,"200","200",NA,NA,NA,NA,"46°40'13.92W","4°32'45.70S",NA,NA,NA,NA,NA,NA,NA
"1330","2021-01-04 11:29:41-03","UEMA","SLUI","2085","PreservedSpecimen","Plantae","Euphorbiaceae","Margaritaria","nobilis","Margaritaria nobilis","F. H. Muniz",NA,"1994","12","01",NA,"Brasil",NA,NA,NA,"SLUI002085","Angiospermae",NA,"L.f.",NA,"Maranhão","Buriticupu","Reserva Florestal de Buriticupu","-46.670533","-4.546028",NA,"200","200",NA,NA,NA,NA,"46°40'13.92W","4°32'45.70S",NA,NA,NA,NA,NA,NA,NA
"1331","2021-01-09 21:48:45-03","UNICENTRO","HUCO","5820","S","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","L. Fadelli; et al.","278","2001","01","10",NA,"Brasil",NA,NA,"FUEL 30.530",NA,NA,NA,"L. f.","M. Z. Assumpção","Paraná","Bela Vista do Paraíso",NA,"-51.190601348877","-22.9967002868652",NA,NA,NA,NA,"15605","auto",NA,NA,NA,"2009","10","27",NA,NA,NA,NA
"1332","2021-03-09 10:46:58-03","ICAUFMG","MCCA","3971","S","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Durães, M.C.O.; Miranda-Melo, A.A.",NA,"2009","02","01",NA,"Brasil",NA,NA,NA,"MCCA04564",NA,NA,"L.f.","Sobral, M.","Minas Gerais","Montes Claros","Parque Estadual da Lapa Grande, Mata Ciliar do Córrego dos Bois, próximo a gruta do Boqueirão as Nascente. Parque Estadual da Lapa Grande","-43.8616981506348","-16.7350006103516","MCCA04564",NA,NA,NA,"72568","auto",NA,"-439411111.0","-167083333.0",NA,NA,NA,NA,NA,NA,NA
"1333","2021-03-09 10:46:58-03","ICAUFMG","MCCA","4073","S","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Durães, M.C.O.; Miranda-Melo, A.A.",NA,"2009","02","01",NA,"Brasil",NA,NA,NA,"MCCA04563",NA,NA,"L.f.","Sobral, M.","Minas Gerais","Montes Claros","Parque Estadual da Lapa Grande, Mata Ciliar do Córrego dos Bois, próximo a gruta do Boqueirão as Nascente. Parque Estadual da Lapa Grande","-43.8616981506348","-16.7350006103516",NA,NA,NA,NA,"72568","auto",NA,"-439411111.0","-167083333.0",NA,NA,NA,NA,NA,NA,NA
"1334","2021-03-04 11:06:05-03","UFRB","HURB","3329","PreservedSpecimen","Plantae","Phytolaccaceae","Margaritaria","nobilis","Margaritaria nobilis","Cardoso, D.; et.al.","697","2005","07","13",NA,"Brasil",NA,NA,NA,"HURB000003329",NA,NA,"L.f.","R.M. Santos","Bahia","Senhor do Bonfim","Povoado de Estiva; Serra de Santana","-40.1975","-10.365833","HURB000003329","689","689",NA,NA,NA,NA,"40°11'51'' W","10°21'57'' S","2007","09",NA,NA,NA,NA,NA
"1335","2021-03-04 11:06:05-03","UFRB","HURB","6277","PreservedSpecimen","Plantae","Phyllarithaceae","Margaritaria","nobilis","Margaritaria nobilis","Rigueira, D.","RT11","2013","03","09",NA,"Brasil",NA,NA,"látex branco.","HURB000006277",NA,NA,"L.f.","J.Jardim","Bahia","Wenceslau Guimarães",NA,"-39.713944","-13.566667","HURB000006277",NA,NA,NA,NA,NA,NA,"39°42'50,2 W","13°34' S","2016","05",NA,NA,NA,NA,NA
"1336","2021-03-04 11:06:05-03","UFRB","HURB","14637","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Victor Jr., V.","1015","2013","01","11",NA,"Brasil",NA,NA,NA,"HURB000014637",NA,NA,"L.f.",NA,"Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,NA,NA,"33549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1337","2021-03-04 11:06:05-03","UFRB","HURB","23346","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Aona, L.Y.S.; Costa, G.; E.H. Souza; Vitório, C.D.P.; Fonseca, W.O.","5166b","2019","03","20",NA,"Brasil",NA,NA,"PM 06","HURB000023346",NA,NA,"L.f.",NA,"Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1338","2021-03-04 11:06:05-03","UFRB","HURB","17139","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Almeida, T.",NA,"2016","04","19",NA,"Brasil",NA,NA,"P205 A4.","HURB000017139",NA,NA,"L.f.",NA,"Bahia","Salvador","Ipitanga; APA Joanes","-38.510799407959","-12.9710998535156","HURB000017139 HURB000017139_1",NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1339","2020-06-17 15:25:24-03","UNESP-RC","HRCB","31091","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Bencke, C. S. C.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"L. f.",NA,"São Paulo","Ubatuba","Núcleo Picinguaba - Parque Estadual da Serra do Mar","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1340","2020-06-17 15:25:24-03","UNESP-RC","HRCB","31064","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Bencke, C. S. C.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"L. f.",NA,"São Paulo","Ubatuba","Núcleo Picinguaba - Parque Estadual da Serra do Mar","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1341","2020-06-17 15:25:24-03","UNESP-RC","HRCB","31070","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Bencke, C. S. C.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"L. f.",NA,"São Paulo","Ubatuba","Núcleo Picinguaba - Parque Estadual da Serra do Mar","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1342","2020-06-17 15:25:24-03","UNESP-RC","HRCB","31074","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Bencke, C. S. C.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"L. f.","A. Furlan","São Paulo","Ubatuba","Núcleo Picinguaba - Parque Estadual da Serra do Mar","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1343","2020-06-17 15:25:24-03","UNESP-RC","HRCB","9704","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Furlan, A.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"L. f.",NA,"São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1344","2020-06-17 15:25:24-03","UNESP-RC","HRCB","8399","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Ribeiro, J. E. L. S.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"L. f.",NA,"São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1345","2020-06-17 15:25:24-03","UNESP-RC","HRCB","15856","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Assis, M. A. de",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"L. f.",NA,"São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1346","2020-06-17 15:25:24-03","UNESP-RC","HRCB","11353","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Furlan, A.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"L. f.",NA,"São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1347","2020-06-17 15:25:24-03","UNESP-RC","HRCB","11349","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Furlan, A.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"L. f.",NA,"São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1348","2020-06-17 15:25:24-03","UNESP-RC","HRCB","10378","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Ribeiro, J. E. L. S.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"L. f.",NA,"São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1349","2020-06-17 15:25:24-03","UNESP-RC","HRCB","10063","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Furlan, A.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"L. f.","I. Cordeiro","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1350","2018-10-05 13:28:15-03","UFLA","ESAL","14954","S","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Oliveira Filho, AT","s.n.","1996","07","04",NA,"Brasil",NA,NA,"árvore; 14,0m, estéril; mata ciliar",NA,NA,NA,"L.f.",NA,"Minas Gerais","Martinho Campos","Mata do Rio Picão","-45.2369003295898","-19.3316993713379",NA,"5","5",NA,"32568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1351","2018-10-05 13:28:15-03","UFLA","ESAL","14556","S","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Carvalho, DA","s.n.","1994","07","14",NA,"Brasil",NA,NA,"estéril; mata semidecídua",NA,NA,NA,"L.f.","Ary T.O.Filho","Minas Gerais","Conquista","Mata da Mandioca","-47.5416984558105","-19.9372005462646",NA,"5","5",NA,"30156","auto",NA,NA,NA,"2005","09",NA,NA,NA,NA,NA
"1352","2018-10-05 13:28:15-03","UFLA","ESAL","14609","S","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Vilela, EA et alii","s.n.","1995","05","05",NA,"Brasil",NA,NA,"árvore; 8,5 m, estéril; Mata ciliar",NA,NA,NA,"L.f.","Ary T.O.Filho","Minas Gerais","Santa Vitória","Fazenda Bonanza","-50.1213989257812","-18.8386001586914",NA,NA,NA,NA,"74800","auto",NA,NA,NA,"2006","05","19",NA,NA,NA,NA
"1353","2018-10-05 13:28:15-03","UFLA","ESAL","15764","S","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Carvalho, DA; et al.","s.n.","1998","08","05",NA,"Brasil",NA,NA,"árvore; 5,50 m, estéril; Mata ciliar",NA,NA,NA,"L.f.","Ary T.O.Filho","Minas Gerais","Três Marias","Fazenda Carapiá","-45.24169921875","-18.2063999176025",NA,"490","490",NA,"54667","auto",NA,NA,NA,"2006","05","09",NA,NA,NA,NA
"1354","2018-10-05 13:28:15-03","UFLA","ESAL","25067","S","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","Augusto Gabriel","s.n.","2008","02","02",NA,"Brasil",NA,NA,"estéril; floresta estacional semidecidual",NA,NA,NA,"L.f.",NA,"São Paulo","Marília","Bosque Rangel Pietraróia","-49.939998626709","-22.2099990844727",NA,"620","620",NA,"38865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1355","2019-12-19 11:18:46-03","UFG","UFG","43916","S","Plantae","Euphorbiaceae","Margaritaria","adelioides","Margaritaria adelioides","M.L.M. Azevedo; Oliveira, F.C.A.; Fonseca, M.L. & Barros, B.S.","1087","1996","11","29",NA,"Brasil",NA,NA,NA,"UFG0043916",NA,NA,"Rich. ex Baill.","Pereira, B.A.S.","Goiás","Niquelândia",NA,"-48.433611","-14.401667","UFG0043916","830","830",NA,NA,NA,NA,"-48.433611","-14.401667","1997","09",NA,NA,NA,NA,NA
"1356","2019-12-19 11:18:46-03","UFG","UFG","14462","S","Plantae","Euphorbiaceae","Margaritaria","nobilis","Margaritaria nobilis","J.H. Kirkbride, J.r.; et al.","3348","1980","02","08",NA,"Brasil",NA,NA,NA,"UFG0014462",NA,NA,"L. f.",NA,"Goiás","Cidade de Goiás",NA,NA,NA,"UFG0014462",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1357","2019-12-19 11:18:46-03","UFG","UFG","46883","S","Plantae","Euphorbiaceae","Margaritaria","nobilis","Margaritaria nobilis","Francener, A.","882","2009","10","08",NA,"Brasil",NA,NA,NA,"UFG0046883",NA,NA,"L. f.","Silva, M.J.","Mato Grosso do Sul","Miranda",NA,"-56.840889","-20.1265","UFG0046883",NA,NA,NA,NA,NA,NA,"-56.840889","-20.1265","2011","01","27",NA,NA,NA,NA
"1358","2021-01-26 13:57:13-03","IMA","MAC","10973","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","R.P.Lyra-Lemos","4547","2000","05","08",NA,"Brasil",NA,NA,"Trepadeira. Flores marrons.; Mata Atlântica.","MAC0010973",NA,NA,"L.f.","I.Cordeiro","Alagoas","Coruripe","Sítio Paraná, próximo a Usina Coruripe, vegetação em estágio secundário.","-36.176119","-10.125006","MAC0010973",NA,NA,NA,NA,NA,NA,"-36.176119","-10.125006","2002",NA,NA,NA,NA,NA,NA
"1359","2021-01-26 13:57:13-03","IMA","MAC","10985","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","R.P.Lyra-Lemos","4559","2000","05","10",NA,"Brasil",NA,NA,"Árvore ca. 3 m de altura. Frutos imaturos.; Mata Atlântica.","MAC0010985",NA,NA,"L.f.","I.Cordeiro","Alagoas","Coruripe","Próximo a Usina Coruripe, vegetação secundária em vale na borda da mata.","-36.176119","-10.125006","MAC0010985",NA,NA,NA,NA,NA,NA,"-36.176119","-10.125006","2002",NA,NA,NA,NA,NA,NA
