"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","locality","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"421","2020-11-11 16:41:20-03","UNICAMP","UEC","30442","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Yamamoto, K; Tozzi, AMGA","1978","09","17",NA,"Brazil",NA,NA,"Subarbusto de até 30 cm de altura, flores creme esverdeado.","UEC077942","São Paulo","Fazenda Campininha","Magnoliopsida",NA,"A.St.-Hil.","Santin, DA","8445",NA,NA,"UEC077942","Mogi Guaçu","-46.9421997070312","-22.372200012207","39309","auto",NA,NA,NA,NA,"1991","03",NA,NA,NA,NA,NA
"422","2019-08-20 10:02:26-03","UNICAMP","UEC","57007","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Franco, ALM; Buzato, S","1989","09","27",NA,"Brazil",NA,NA,"Herbácea, folhas alternas, flores brancas.","UEC077926","São Paulo","Fazenda Campininha, Cerrado.","Magnoliopsida",NA,"A.St.-Hil.","Santin, DA","22088",NA,NA,"UEC077926","Mogi Guaçu","-46.9421997070312","-22.372200012207","39309","auto",NA,NA,NA,NA,"1991",NA,NA,NA,NA,NA,NA
"423","2019-08-20 10:02:26-03","UNICAMP","UEC","30441","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Moraes, HC","1977","08","17",NA,"Brazil",NA,NA,"Nativo em cerrado na estação experimental. Arbustivo.","UEC077943","São Paulo","Fazenda Campininha, Cerrado.","Magnoliopsida",NA,"A.St.-Hil.","Santin, DA","5680",NA,NA,"UEC077943","Mogi Guaçu","-46.9421997070312","-22.372200012207","39309","auto",NA,NA,NA,NA,"1991","03",NA,NA,NA,NA,NA
"424","2019-08-20 10:02:26-03","UNICAMP","UEC","34119","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Nucci, T; Rodrigues, RR","1983","10","19",NA,"Brazil",NA,NA,"Arbusto com 60cm de altura, flores pequenas, numerosas, amarelas com mancha vermelha na porção média.","UEC081000","São Paulo","Aeroclube de Mogi-Mirim, campo sujo, lix","Magnoliopsida",NA,"A.St.-Hil.","Santin, DA","15484",NA,NA,"UEC081000","Mogi Mirim","-46.9500007629395","-22.4300003051758","19575","auto",NA,NA,NA,NA,"1991","03",NA,NA,NA,NA,NA
"425","2019-08-20 10:02:26-03","UNICAMP","UEC","30437","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Kirizawa, M","1976","08","17",NA,"Brazil",NA,NA,"Arbusto, altura 34 cm, frutos vermelhos.","UEC080997","São Paulo","Emas, Cerrado. Reserva da USP.","Magnoliopsida",NA,"A.St.-Hil.","Santin, DA","1",NA,NA,"UEC080997","Pirassununga","-47.4199981689453","-21.9899997711182","24621","auto",NA,NA,NA,NA,"1991","03",NA,NA,NA,NA,NA
"426","2019-08-20 10:02:26-03","UNICAMP","UEC","30436","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Fiuza de Melo, MMR; Jung, SL","1978","11","11",NA,"Brazil",NA,NA,"Frutos não maduros, verdes.","UEC077945","São Paulo","Estrada Pirassununga-Emas, Altura do Km 5.","Magnoliopsida",NA,"A.St.-Hil.","Santin, DA","9030",NA,NA,"UEC077945","Pirassununga","-47.4199981689453","-21.9899997711182","24621","auto",NA,NA,NA,NA,"1991","03",NA,NA,NA,NA,NA
"427","2019-08-20 10:02:26-03","UNICAMP","UEC","131811","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Carmello-Guerreiro, SM; Demarco, D; Lacchia, APS","2003","09","04",NA,"Brazil",NA,NA,"Flores roseas.","UEC077927","São Paulo","Cerrado Palmeira da Serra","Magnoliopsida",NA,"A.St.-Hil.","Semir, J","192",NA,NA,"UEC077927","Pratânia","-48.6599998474121","-22.7999992370605","14688","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2019-08-20 10:02:26-03","UNICAMP","UEC","30440","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Monteiro, R","1977","10","03",NA,"Brazil",NA,NA,"Arbusto de até 1 m. Flores creme.","UEC080995","São Paulo","Fazenda Dona Amélia.","Magnoliopsida",NA,"A.St.-Hil.","Santin, DA","6498",NA,NA,"UEC080995","Santo Antônio de Posse","-46.9099998474121","-22.6000003814697","14002","auto",NA,NA,NA,NA,"1991","03",NA,NA,NA,NA,NA
"429","2019-08-20 10:02:26-03","UNICAMP","UEC","25503","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Semir, J; Cruz, ND; Felippe, GM","1980","10","01",NA,"Brazil",NA,NA,"Subarbusto de 50-60 cm; Flores creme-esverdeados.","UEC077940","São Paulo","Represa do Broa","Magnoliopsida",NA,"A.St.-Hil.","Santin, DA","11565",NA,NA,"UEC077940","São Carlos","-47.8899993896484","-22.0100002288818","45913","auto",NA,NA,NA,NA,"1991","03",NA,NA,NA,NA,NA
"430","2021-03-01 16:21:16-03","UNICAMP","UEC","168702","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Rezende, JM; Schmidt, IB; Figueiredo, IB; Pellizaro, KF","2004","08","15",NA,"Brazil",NA,NA,"Flor rósea.&nf;Subarbusto com ca. de 25 cm de altura.; Transição entre o Campo Limpo e o Cerrado.&nf;Relevo levemente inclinado.&nf;Solo arenoso.","UEC091320","Tocantins","Parque Est. do Jalapão. Veredea do Bebedouro.","Magnoliopsida",NA,"A.St.-Hil.","Antar, GM","994",NA,NA,"UEC091320","Mateiros","-46.4211006164551","-10.5474996566772","87923","auto",NA,NA,NA,NA,"2014","11",NA,NA,NA,NA,NA
"431","2019-11-19 14:04:23-03","UFRPE","PEUFR","2319","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","M. Araçari","1976","07","09",NA,"Brasil",NA,NA,"Árvore mais ou menos 2m de altura por 6cm de diâmetro; flores vermelhas perfumadas; resina na casca.","PEUFR002319","Maranhão","Km 27 Grajaú, Estrada do Arame",NA,NA,"A.St.-Hil.","S. Tavares","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1976","10",NA,NA,NA,NA,NA
"432","2019-11-19 14:04:23-03","UFRPE","PEUFR","23881","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","M. Araçari","1976","07","11",NA,"Brasil",NA,NA,"Árvore mais ou menos 3m de altura por 30cm de diâmetro; flores verde-avermelhadas, perfumadas.","PEUFR023881","Maranhão","Km 13 da estrada de arame; Vázea do Grajaú",NA,NA,"A.St.-Hil.","S. Tavares","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1976","10",NA,NA,NA,NA,NA
"433","2019-11-19 14:04:23-03","UFRPE","PEUFR","23882","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Miguel","1976","07","08",NA,"Brasil",NA,NA,"Árvore mais ou menos 3m de altura por 13cm de diâmtro; flores verde-róseas perfumandas.","PEUFR023882","Maranhão","6Km de Grajau; Baira do Corda",NA,NA,"A.St.-Hil.","S. Tavares","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1976","10",NA,NA,NA,NA,NA
"434","2019-11-05 16:42:33-03","UFOP","OUPR","177","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Rapalo, J.A.","1976","09","09",NA,"Brasil",NA,NA,"Subarbusto, flores amareladas. Beira de água.",NA,"Minas Gerais","Canal de São Simão",NA,NA,"A.St.-Hil.","Mitchell, J.D.","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA
"435","2019-11-05 16:42:33-03","UFOP","OUPR","26019","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Pacelli-Freitas, G.P.; Scalon, V.R.; Milliken, W. & Baracat, A.","2011","03","21",NA,"Brasil",NA,NA,"Caminhada com S. Jacir. Cerrado",NA,"Minas Gerais","Inhames",NA,NA,"A.St.-Hil.",NA,"228",NA,NA,NA,"Santana de Pirapama","-43.783333","-18.933333",NA,NA,NA,NA,"-43.783333","-18.933333",NA,NA,NA,NA,NA,NA,NA
"436","2019-11-05 16:42:33-03","UFOP","OUPR","26481","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Messias, M.C.T.B.","2002","02","04",NA,"Brasil",NA,NA,"Arbusto, 2m. Flores amareladas. Planta medicinal. Campo.",NA,"Minas Gerais","Amarantina",NA,NA,"A.St.-Hil.","Messias, M.C.T.B.","2439","950","950",NA,"Ouro Preto","-43.716667","-20.3",NA,NA,NA,NA,"-43.716667","-20.3","2012","05","03",NA,NA,NA,NA
"437","2019-11-05 16:42:33-03","UFOP","OUPR","27657","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Sobral, M.; et al.","2011","10","08",NA,"Brasil",NA,NA,"Subarbusto xilopodífero, 1m, frutos imaturos. Em campo limpo no topo da serra",NA,"Minas Gerais","Serra de Carrancas",NA,NA,"A.St.-Hil.","Sobral, M.","14301","1248","1248",NA,"Carrancas","-44.666667","-21.446667",NA,NA,NA,NA,"-44.666667","-21.446667","2011",NA,NA,NA,NA,NA,NA
"438","2019-11-05 16:42:33-03","UFOP","OUPR","27657","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Sobral, M.; et al.","2011","10","08",NA,"Brasil",NA,NA,"Subarbusto xilopodífero, 1m, frutos imaturos. Em campo limpo no topo da serra",NA,"Minas Gerais","Serra de Carrancas",NA,NA,"A.St.-Hil.","Sobral, M.","14301","1248","1248",NA,"Carrancas","-44.666667","-21.446667",NA,NA,NA,NA,"-44.666667","-21.446667","2011",NA,NA,NA,NA,NA,NA
"439","2019-11-05 16:42:33-03","UFOP","OUPR","28755","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Rossi, B.; Messias, M.C.T.B. & Rangel, E.B.","2014","10","20",NA,"Brasil",NA,NA,"Arbusto, ca. 1m, flores róseas, frutos imaturos verdes, comestíveis. Campo rupestre",NA,"Minas Gerais","Serra",NA,NA,"A.St.-Hil.",NA,"90",NA,NA,NA,"Santana de Pirapama","-43.773611","-19.004444",NA,NA,NA,NA,"-43.773611","-19.004444",NA,NA,NA,NA,NA,NA,NA
"440","2019-11-05 16:42:33-03","UFOP","OUPR","4089","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Magalhães-Gomes","1897","07",NA,NA,"Indisponível",NA,NA,"Flores brancas. Sítio, no campo.",NA,NA,NA,NA,NA,"A.St.-Hil.","Mitchell, J.D.","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA
"441","2019-11-05 16:42:33-03","UFOP","OUPR","4073","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Silveira, A.","1894","08",NA,NA,"Brasil",NA,NA,"Ex Herb. Magalhães Gomes n. 2339.",NA,"Minas Gerais",NA,NA,NA,"A.St.-Hil.","Mitchell, J.D.","s.n.",NA,NA,NA,"Barbacena","-43.7736015319824","-21.2257995605469","27982","auto",NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA
"442","2019-11-05 16:42:33-03","UFOP","OUPR","190","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Damazio, L.B.",NA,NA,NA,NA,"Brasil",NA,NA,"Ex Herb. Escola de Minas n. 1070.",NA,"Minas Gerais",NA,NA,NA,"A.St.-Hil.","Mitchell, J.D.","s.n.",NA,NA,NA,"Lagoa Santa","-43.8897018432617","-19.6271991729736","12338","auto",NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA
"443","2019-11-05 16:42:33-03","UFOP","OUPR","6993","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Badini, J.","1968","08","14",NA,"Brasil",NA,NA,"Subarbusto, flores pálidas. Campo. Usada como antidiabética.",NA,"Minas Gerais","Cachoeira do Campo",NA,NA,"A.St.-Hil.","Mitchell, J.D.","s.n.",NA,NA,NA,"Ouro Preto","-43.5080986022949","-20.2875003814697","44599","auto",NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA
"444","2019-11-05 16:42:33-03","UFOP","OUPR","6994","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Badini, J.","1985","07","24",NA,"Brasil",NA,NA,"Arbusto, flores pálidas. Campo.",NA,"Minas Gerais","Cachoeira do Campo",NA,NA,"A.St.-Hil.","Mitchell, J.D.","s.n.",NA,NA,NA,"Ouro Preto","-43.5080986022949","-20.2875003814697","44599","auto",NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA
"445","2019-11-05 16:42:33-03","UFOP","OUPR","181","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Rezende, J.C.","1974","08","23",NA,"Brasil",NA,NA,"Subarbusto, flores amareladas. Campo.",NA,"Minas Gerais",NA,NA,NA,"A.St.-Hil.","Mitchell, J.D.","s.n.",NA,NA,NA,"São João Del Rei","-44.2616996765137","-21.1355991363525","39093","auto",NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA
"446","2019-11-05 16:42:33-03","UFOP","OUPR","196","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Lisboa, M.A.","1974","08","27",NA,"Brasil",NA,NA,"Campos.",NA,"Minas Gerais",NA,NA,NA,"A.St.-Hil.","Mitchell, J.D.","s.n.",NA,NA,NA,"São João Del Rei","-44.2616996765137","-21.1355991363525","39093","auto",NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA
"447","2019-11-05 16:42:33-03","UFOP","OUPR","5838","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Magalhães-Gomes","1894","09",NA,NA,"Brasil",NA,NA,"Ex Herb. Magalhães Gomes n. 196.",NA,"Minas Gerais",NA,NA,NA,"A.St.-Hil.","Mitchell, J.D.","s.n.",NA,NA,NA,"Sete Lagoas","-44.2467002868652","-19.465799331665","22227","auto",NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA
"448","2020-10-14 09:58:02-03","FURB","FURB","42950","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Pereira, B.A.; Alvarenga, D.","1996","07","02",NA,"Brasil",NA,NA,NA,"FURB14200","Goiás","Km 35 da estrada Niquelândia/Colinas do Sul.",NA,NA,"A.St.-Hil.","Pereira, BAS","3104","650","650","FURB14200","Niquelândia","-48.3333333","-14.3388889",NA,NA,NA,NA,"-48.3333333","-14.3388889","1996","07",NA,NA,NA,NA,NA
"449","2019-11-27 09:29:47-03","FURB","FURB","4296","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Gasper, A.L. de; Uhlmann, A.","2006","06","19",NA,"Brasil",NA,NA,"Coleta geral.","FURB00456","Mato Grosso","Parque Estadual Gruta da Lagoa Azul.",NA,NA,"A.St.-Hil.","Cordeiro, J","197","350","350","FURB00456","Nobres","-55.9588889","-14.5580556",NA,NA,NA,NA,"-55.9588889","-14.5580556","2007","10","01",NA,NA,NA,NA
"450","2020-10-14 09:58:02-03","FURB","FURB","42965","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Mendonça, R.C.; Fonseca, M.L. & Oliveira, F.","2001","10","19",NA,"Brasil",NA,NA,"abundante, em relevo plano","FURB14201","Minas Gerais","estrada entre Guarani e Posse, cerrado em solo de textura arenosa, entrada em desvio ao lado direito de quem vai p/ Posse, área cercada.",NA,NA,"A.St.-Hil.","Mendonça, RC","4507","830","830","FURB14201","Formoso","-46.37","-14.9613889",NA,NA,NA,NA,"-46.3700000","-14.9613889","2001","11",NA,NA,NA,NA,NA
"451","2020-10-14 09:58:02-03","FURB","FURB","597","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Aparecida da Silva, M.; Alvarenga, D.","2001","06","12",NA,"Brasil",NA,NA,NA,"FURB14202","Distrito Federal","Reserva Ecológica do IBGE.",NA,NA,"A.St.-Hil.","Silva, MA da","5040","1100","1100","FURB14202","Brasília","-47.8694445","-15.9513889",NA,NA,NA,NA,"-47.8694445","-15.9513889","2001","06","12",NA,NA,NA,NA
"452","2020-10-14 09:58:02-03","FURB","FURB","65597","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Aparecida da Silva, M; Alvarenga, D; Silva, AC","2015","10","02",NA,"Brasil",NA,NA,"Subarbusto heliófilo de 0,20-0,30 m altura. Flores vináceas. Frutos imaturos cor verde, maduros amarelos. Formando grandes populações. Presença de cochonilha. Campo Sujo. Solo arenoso claro. Fenologia: fruto; flor Habitat: Campo Sujo H","FURB65597","Goiás","Fazenda Primavera, cerca 25 Km de Posse-GO e 20 Km de Rosário-BA. Folha Cartográfica SD-23-V-C Coordenada Coletada.",NA,NA,"A.St.-Hil.","Aparecida da Silva, M","8309","515","515","FURB65597","Guarani de Goiás","-46.2175","-14.0627778",NA,NA,NA,NA,"-46.2175000","-14.0627778","2015","10","02",NA,NA,NA,NA
"453","2020-10-14 09:58:02-03","FURB","FURB","65598","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Aparecida da Silva, M; Alvarenga, D; Silva, GD","2015","10","03",NA,"Brasil",NA,NA,"Arbusto heliófilo ca. 0,20 m de altura, formando população. Fruto imaturo cor verde, maduro verde-amarelado, comestível e muito saboroso. Abundante na área. Heliófila. Campo limpo. Solo arenoso claro. Fenologia: fruto Habitat: Campo Li","FURB65598","Goiás","Fazenda Primavera, cerca 25 Km de Posse-GO e 20 Km de Rosário-BA, próximo á Serra Geral de Goiás. Folha Cartográfica SD-23-V-C Coordenada Coletada.",NA,NA,"A.St.-Hil.","Aparecida da Silva, M","8400","515","515","FURB65598","Guarani de Goiás","-46.2175","-14.0627778",NA,NA,NA,NA,"-46.2175000","-14.0627778","2015","10","03",NA,NA,NA,NA
"454","2020-10-14 09:58:02-03","FURB","FURB","42957","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Pereira, B.A.; Mecenas, V.V.","1992","10","15",NA,"Brasil",NA,NA,NA,"FURB14274","Distrito Federal","cidade satélite de Brazlândia, APA de Cafuringa, Fazenda Palestina.",NA,NA,"A.St.-Hil.","Silva-Luz, CL","2417",NA,NA,"FURB14274","Brasília","-47.9296989440918","-15.7797002792358","70570","auto",NA,NA,NA,NA,"2010","11","11",NA,NA,NA,NA
"455","2020-04-27 16:08:29-03","UFES","VIES","4809","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Vinha, P.C.","1990","08","09",NA,"Brasil",NA,NA,NA,"VIES004809","Minas Gerais",NA,NA,NA,"A.St.-Hil.","Vinha, P.C.","1085",NA,NA,"VIES004809","Arcos","-45.5393981933594","-20.2819004058838","25000","auto",NA,NA,NA,NA,"1990","08",NA,NA,NA,NA,NA
"456","2019-08-16 08:38:11-03","UTFPR","HCF","1830","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","C. Lima","2004","09","30",NA,"Brasil",NA,NA,"Subarbusto heliófito, ca. 0,80 m altura, caule liso; folhas cartácea, cálice cor verde; inflorescência róseas; frutos imaturos verde avermelhados e maduros vermelhos. Comum. Solo: latossolo pedregoso.",NA,"DF","Reserva Ecológica do IBGE",NA,NA,"A.St. Hil.","M.L. Fonseca","57","1100","1100",NA,"Brasilia","-47.877778","-15.947222",NA,NA,NA,NA,"47°52'40'' W","15°56'50'' S","2004","09",NA,NA,NA,NA,NA
"457","2019-08-16 08:38:11-03","UTFPR","HCF","8958","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","M.G. Caxambu","2010","08","01",NA,"Brasil",NA,NA,"subarbusto ca. 0,15 m, heliófito. Flores arroxeadas.",NA,"TO","APA do Jalapão, arredores de Mateiros",NA,NA,"A.St. Hil.","M.G. Caxambu","3144","496","496",NA,"Mateiros","-46.501","-10.579833",NA,NA,NA,NA,"46°30'03,6 W","10°34'47,4 S","2010","08","31",NA,NA,NA,NA
"458","2019-08-16 08:38:11-03","UTFPR","HCF","1211","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","C. Lima","2004","07","17",NA,"Brasil",NA,NA,"Arvoreta com flores terminais, reunidas em inflorescências.",NA,"DF","Campus da UnB",NA,NA,"A.St. Hil.","M.G. Caxambu","26",NA,NA,NA,"Brasília","-47.9296989440918","-15.7797002792358","70570","auto",NA,NA,NA,NA,"2005","11","10",NA,NA,NA,NA
"459","2019-08-16 08:38:11-03","UTFPR","HCF","26793","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","G. Hatschbach","2002","08","16",NA,"Brasil",NA,NA,"subarbusto, flor creme. Cerrado, solo rochoso.",NA,"MG","Rodovia BR-496, próximo ao Rio Santa",NA,NA,"A.St. Hil.","S.F. Smith","73455",NA,NA,NA,"Várzea da Palma","-44.7308006286621","-17.5981006622314","60948","auto",NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA
"460","2019-08-16 08:38:11-03","UTFPR","HCF","11110","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","G.G. Neto","2002","05","23",NA,"Brasil",NA,NA,"material testemunho do projeto Flora Medicinal do Cerrado Leste Mato-Grossense.",NA,"MT","Fazenda José Borges",NA,NA,"A.St. Hil.",NA,NA,NA,NA,NA,"Campo Verde","-55.1688995361328","-15.5466995239258","92328","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2019-08-16 08:38:11-03","UTFPR","HCF","10862","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","C.C. de Paula","2009","10","14",NA,"Brasil",NA,NA,"herbácea ca. 40 cm de altura. Flores róseo-esbranquiçadas. Solo cascalhoso (Doação UFMT: 31789).",NA,"MT","Bairro Pedra 90 - Cinturão Verde",NA,NA,"A.St. Hil.",NA,"4",NA,NA,NA,"Cuiabá","-56.0966987609863","-15.5960998535156","74875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2019-08-16 08:38:11-03","UTFPR","HCF","15201","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Ediva","1993","08","18",NA,"Brasil",NA,NA,"subarbusto ca. 0,80 m. Flores alvas.",NA,"PR","Cerrado",NA,NA,"A.St. Hil.","M.G. Caxambu",NA,NA,NA,NA,"Campo Mourão","-52.3830986022949","-24.0456008911133","28572","auto",NA,NA,NA,NA,"2014","11","06",NA,NA,NA,NA
"463","2019-08-16 08:38:11-03","UTFPR","HCF","15200","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","L. Liberali","2007","09","21",NA,"Brasil",NA,NA,"subarbusto, ca. 0,53 m, ereto. Flores avermelhadas.",NA,"PR","Estação Ecológica do Cerrado",NA,NA,"A.St. Hil.","M.G. Caxambu",NA,NA,NA,NA,"Campo Mourão","-52.3830986022949","-24.0456008911133","28572","auto",NA,NA,NA,NA,"2008","03","03",NA,NA,NA,NA
"464","2020-06-29 09:29:05-03","UFRRJ","RBR","6","S","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","S. Brito","1916","00","00",NA,"Brasil",NA,NA,NA,"RBR00000006","Paraná",NA,NA,NA,"A.St.-Hil.","S. Brito","11A",NA,NA,"RBR00000006","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2020-06-29 09:29:05-03","UFRRJ","RBR","2030","S","Plantae","Anacardiaceae","Anacardium","pumilum","Anacardium pumilum","A. Puttemans","1904","07","00",NA,"Brasil",NA,NA,NA,"RBR00002030","São Paulo","Cerrado",NA,NA,"Walp.",NA,"s/n°",NA,NA,"RBR00002030","Morro Pelado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2021-03-21 19:32:28-03","UFC","EAC","32813","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Taxonomy Class of Universidade de Brasília","1998","09","05","Southern America","Brasil",NA,NA,"Arbusto nativo, 1m; base lenhosa; folha pergaminosa, simples, com bainha; pseudofruto pequeno, carnoso, comestível.; Cerrado perturbado com queima recente.","EAC0032813","Distrito Federal","Campus da UnB.","Dicotyledon",NA,"A.St.-Hil.","Proença, C.; Pereira, F.","1284","1015","1015","EAC0032813","Brasília","-47.856667","-15.765",NA,NA,NA,NA,"-47.856667","-15.765","1998",NA,NA,NA,NA,NA,NA
