"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","recordNumber","locality","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","individualCount","fieldNumber","sex","infraspecificEpithet"
"286","2020-10-14 10:05:04-03","FURB","FURB","7661","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Dreveck, S.; Verdi, M. & Godoy, M.B.","2007","11","28","Brasil","Santa Catarina","Mafra","-49.77","-26.19","-49.7700000","-26.1900000","FURB45961","FURB45961","Verdi, M; Dreveck, S; Godoy, MB","846","846","Florística IFFSC 1042","2007","11","28","59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2020-10-14 10:05:04-03","FURB","FURB","7760","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Verdi, M.; Dreveck, S. & Godoy, M.B.","2008","01","10","Brasil","Santa Catarina","São Bento do Sul","-49.41","-26.1897222","-49.4100000","-26.1897222","FURB45958","FURB45958","Verdi, M; Dreveck, S; Godoy, MB","810","810","Florística IFFSC 1044","2008","01","10","116","Rodovia Morris (3095).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2020-10-14 10:05:04-03","FURB","FURB","8671","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Gasper, A.L. de; Paolin, R.","2008","05","21","Brasil","Santa Catarina","São Joaquim","-50.1277778","-28.2613889","-50.1277778","-28.2613889","FURB03855","FURB03855","Gasper, AL de","1000","1000","Coleta Extra IFFSC.","2008","05","21","1772",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2020-10-14 10:05:04-03","FURB","FURB","8762","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Gasper, A.L. de; Brogni, E.","2008","02","20","Brasil","Santa Catarina","Lebon Régis","-50.6708334","-26.7302778","-50.6708334","-26.7302778","FURB45959","FURB45959","Gasper, AL de","1026","1026","IFFSC 789/L/10.","2008","02","20","1446","Fazenda Cachoeirinha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2020-10-14 10:05:04-03","FURB","FURB","8885","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Verdi, M.; Dreveck, S. & Godoy, M.B.","2007","11","12","Brasil","Santa Catarina","Mafra","-49.95","-26.19","-49.9500000","-26.1900000","FURB45956","FURB45956","Verdi, M; Dreveck, S; Godoy, MB",NA,NA,"Coleta Extra IFFSC.","2007","11","12","14","Butiá do Lageado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2020-10-14 10:05:04-03","FURB","FURB","9308","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Dreveck, S.; Verdi, M.","2008","03","14","Brasil","Santa Catarina","Lebon Régis","-50.6702778","-26.9997222","-50.6702778","-26.9997222","FURB45957","FURB45957","Dreveck, S","954","954","Florística IFFSC 619. Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: Fruto preto;","2008","03","14","282","Próximo a fazenda de reflorestamento da Fischer.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2020-10-14 10:05:04-03","FURB","FURB","9335","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Verdi, M.; Carneiro, F.E.","2008","04","14","Brasil","Santa Catarina","São Joaquim","-49.8616667","-28.2605556","-49.8616667","-28.2605556","FURB45954","FURB45954","Verdi, M","1430","1430","IFFSC 113/L/14.","2008","04","14","593","Campo do Gado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2020-10-14 10:05:04-03","FURB","FURB","38021","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Caparroz, R.F.","2005","11","01","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"FURB45945","FURB45945","Caparroz, RFS",NA,NA,NA,NA,NA,NA,NA,"Campus da Unicentro.",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"294","2020-10-14 10:05:04-03","FURB","FURB","37742","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Záchia, R.","2010","02","25","Brasil","Rio Grande do Sul","Alegrete","-55.7919006347656","-29.7831001281738",NA,NA,"FURB45947","FURB45947","Záchia, R",NA,NA,"Exemplar microsporangiado","2010","02","25","6070","Cerro do Tigre.",NA,NA,NA,NA,NA,NA,"89305","auto",NA,NA,NA,NA,NA,NA,NA
"295","2020-10-14 10:05:04-03","FURB","FURB","36379","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Rizzon, E.","2011","06","03","Brasil","Rio Grande do Sul","São Marcos","-51.0680999755859","-28.9710998535156",NA,NA,"FURB45948","FURB45948","Wasum, R","769","769",NA,NA,NA,NA,"116","Bairro Jardim dos Plátanos.",NA,NA,NA,NA,NA,NA,"15120","auto",NA,NA,NA,NA,NA,NA,NA
"296","2020-10-14 10:05:04-03","FURB","FURB","2693","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Sevegnani, L.","1998","11","30","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"FURB45964","FURB45964","Sevegnani, L",NA,NA,NA,"1998","11","30",NA,"UFSC.",NA,NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"297","2020-10-14 10:05:04-03","FURB","FURB","2396","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Sevegnani, L.","2003","11","06","Brasil","Santa Catarina","São Bento do Sul","-49.3786010742188","-26.2502994537354",NA,NA,"FURB45967","FURB45967","Sevegnani, L",NA,NA,NA,"2003","11","06",NA,NA,NA,NA,NA,NA,NA,NA,"23090","auto",NA,NA,NA,NA,NA,NA,NA
"298","2020-10-14 10:05:04-03","FURB","FURB","2712","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Esemann-Quadros, K.","2004","10","23","Brasil","Santa Catarina","Três Barras","-50.3222007751465","-26.1063995361328",NA,NA,"FURB45965","FURB45965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22564","auto",NA,NA,NA,NA,NA,NA,NA
"299","2019-11-08 08:55:10-03","FURB","FURB","7123","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Sevegnani, L.","2007","11","16","Brasil","Santa Catarina","Urubici","-49.5917015075684","-28.0149993896484",NA,NA,"FURB45960","FURB45960",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA
"300","2021-03-16 17:54:43-03","UCS","HUCS","14823","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Wasum, R.A.","1999","12","17","Brasil","Rio Grande do Sul","Jaquirana","-50.66","-28.758333","-50.66","-28.758333",NA,NA,"Smith, S.F.","830","830","interior da mata","2000","04",NA,"359","Barra do Arroio dos Novilhos",NA,NA,NA,NA,"Angiospermae","Podocarpales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2021-03-16 17:54:43-03","UCS","HUCS","13048","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Rossato, M.","1999","02","25","Brasil","Rio Grande do Sul","Bom Jesus","-50.443694","-28.529194","-50.443694","-28.529194",NA,NA,"Smith, S.F.","1050","1050","beira da mata","1999","04",NA,"15","Fazenda do Cilho",NA,NA,NA,NA,"Angiospermae","Podocarpales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2021-03-16 17:54:43-03","UCS","HUCS","13049","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Rossato, M.","1999","02","25","Brasil","Rio Grande do Sul","Jaquirana","-50.438778","-28.887556","-50.438778","-28.887556",NA,NA,"Smith, S.F.","780","780","beira da mata","1999","04",NA,"46","Fazenda Rodeio Velho",NA,NA,NA,NA,"Angiospermae","Podocarpales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2021-03-16 17:54:43-03","UCS","HUCS","25932","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Wasum, R.A.","2004","04","21","Brasil","Paraná","Lapa","-49.687667","-25.716639","-49.687667","-25.716639",NA,NA,"Wasum, R.A.","959","959","interior da mata","2005","06",NA,"2899","Restinga",NA,NA,NA,NA,"Angiospermae","Podocarpales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2021-03-16 17:54:43-03","UCS","HUCS","28514","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Wasum, R.A.","2006","04","21","Brasil","Rio Grande do Sul","Alegrete","-55.393806","-29.6655","-55.393806","-29.6655",NA,NA,"Smith, S.F.","112","112","entre os rochedos - orla da matinha","2006","07",NA,"3704","Cerro do Tigre",NA,NA,NA,NA,"Angiospermae","Podocarpales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2021-03-16 17:54:43-03","UCS","HUCS","39765","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Grizzon, M.","2013","01","22","Brasil","Paraná","Morretes","-48.855","-25.610611","-48.855","-25.610611",NA,NA,"Grizzon, M.","1300","1300","mata","2013","01","29","154","Serra da Igreja",NA,NA,NA,NA,"Angiospermae","Podocarpales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2021-03-16 17:54:43-03","UCS","HUCS","48276","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Kassner-Filho, A.","2018","03","06","Brasil","Santa Catarina","Bom Jardim da Serra","-49.59","-28.170278","-49.59","-28.170278",NA,NA,"Kassner-Filho, A.","1560","1560","FURB 58760; Beira de estrada, árvore","2018","03","06","2228","Santa Bárbara",NA,NA,NA,NA,"Angiospermae","Podocarpales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2021-03-16 17:54:43-03","UCS","HUCS","2175","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Silva, F.A.","1985","08","24","Brasil","Rio Grande do Sul","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,NA,"Herbário do Horto Botânico - 15265",NA,NA,NA,"433",NA,NA,NA,NA,NA,"Angiospermae","Podocarpales","29956","auto",NA,NA,NA,NA,NA,NA,NA
"308","2021-03-16 17:54:43-03","UCS","HUCS","14207","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Hatschbach, G.","1998","05","12","Brasil","Paraná","Tijucas do Sul","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"Hatschbach, G.",NA,NA,"capão de mata","1998",NA,NA,"67927","Ambrósios",NA,NA,NA,NA,"Angiospermae","Podocarpales","25228","auto",NA,NA,NA,NA,NA,NA,NA
"309","2021-03-16 17:54:43-03","UCS","HUCS","12964","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Kegler, A.","1999","02","26","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"Smith, S.F.","780","780","na mata","1999","04",NA,"213","Ana Rech",NA,NA,NA,NA,"Angiospermae","Podocarpales","49662","auto",NA,NA,NA,NA,NA,NA,NA
"310","2021-03-16 17:54:43-03","UCS","HUCS","4828","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Wasum, R.A.","1988","11","09","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"Smith, S.F.","700","700","árvore; interior da mata","1988","12",NA,"s.n.","Ana Rech - Faxinal",NA,NA,NA,NA,"Angiospermae","Podocarpales","49662","auto",NA,NA,NA,NA,NA,NA,NA
"311","2021-03-16 17:54:43-03","UCS","HUCS","4736","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Wasum, R.A.","1988","10","28","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"Wasum, R.A.","700","700","árvore de grande porte; mata",NA,NA,NA,"s.n.","Ana Rech - Faxinal",NA,NA,NA,NA,"Angiospermae","Podocarpales","49662","auto",NA,NA,NA,NA,NA,NA,NA
"312","2021-03-16 17:54:43-03","UCS","HUCS","4233","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Wasum, R.A.","1988","06","15","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"Smith, S.F.","700","700","árvore; mata","1988","12",NA,"s.n.","Ana Rech - Faxinal",NA,NA,NA,NA,"Angiospermae","Podocarpales","49662","auto",NA,NA,NA,NA,NA,NA,NA
"313","2021-03-16 17:54:43-03","UCS","HUCS","13260","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Kegler, A.","1999","02","01","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"Smith, S.F.","780","780","interior da mata","1999","06",NA,"163","Ana Rech - Faxinal",NA,NA,NA,NA,"Angiospermae","Podocarpales","49662","auto",NA,NA,NA,NA,NA,NA,NA
"314","2021-03-16 17:54:43-03","UCS","HUCS","12230","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Wasum, R.A.","1997","12","13","Brasil","Rio Grande do Sul","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,"Smith, S.F.","300","300","árvore; próximoao arroio - Passo Fervor","1998",NA,NA,"s.n.","Arroio do Pessegueiro",NA,NA,NA,NA,"Angiospermae","Podocarpales","50525","auto",NA,NA,NA,NA,NA,NA,NA
"315","2021-03-16 17:54:43-03","UCS","HUCS","36986","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Rizzon, E.","2011","06","03","Brasil","Rio Grande do Sul","São Marcos","-51.0680999755859","-28.9710998535156",NA,NA,NA,NA,"Wasum, R.A.","769","769","cultivada",NA,NA,NA,"116","bairro Jardim dos Plátanos",NA,NA,NA,NA,"Angiospermae","Podocarpales","15120","auto",NA,NA,NA,NA,NA,NA,NA
"316","2021-03-16 17:54:43-03","UCS","HUCS","38186","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Bertin, E.L.","2011","11","11","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"Gonzatti, F.","780","780","borda da mata","2011","11",NA,"05","Campus da UCS",NA,NA,NA,NA,"Angiospermae","Podocarpales","49662","auto",NA,NA,NA,NA,NA,NA,NA
"317","2021-03-16 17:54:43-03","UCS","HUCS","4417","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Wasum, R.A.","1988","09","17","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"Smith, S.F.","750","750","mata","1988","10",NA,"s.n.","Criúva - Ilhéus",NA,NA,NA,NA,"Angiospermae","Podocarpales","49662","auto",NA,NA,NA,NA,NA,NA,NA
"318","2021-03-16 17:54:43-03","UCS","HUCS","39218","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Verdi, M.","2008","12","11","Brasil","Santa Catarina","Capão Alto","-50.5119018554688","-27.9368991851807",NA,NA,NA,NA,"Verdi, M.","762","762","FURB - 11382; coletada entorno da unidade amostral","2008","12","11","1140","Ecótono Floresta Ombrófil Mista e FED",NA,NA,NA,NA,"Angiospermae","Podocarpales","41668","auto",NA,NA,NA,NA,NA,NA,NA
"319","2021-03-16 17:54:43-03","UCS","HUCS","28866","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Marchett, F.","2005","11","11","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"Sobral, M.","780","780","mata","2007","05","18","430","Faxinal - São Nicolau",NA,NA,NA,NA,"Angiospermae","Podocarpales","49662","auto",NA,NA,NA,NA,NA,NA,NA
"320","2021-03-16 17:54:43-03","UCS","HUCS","25111","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Wasum, R.A.","2005","01","09","Brasil","Rio Grande do Sul","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"Wasum, R.A.","1050","1050","árvore de grande porte 12m; interior da mata","2005","02",NA,"2399","Fazenda do Cilho",NA,NA,NA,NA,"Angiospermae","Podocarpales","55856","auto",NA,NA,NA,NA,NA,NA,NA
"321","2021-03-16 17:54:43-03","UCS","HUCS","173","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Dal Pont, V.","1984","06","30","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"Smith, S.F.","780","780","beira da estrada","1985","11",NA,"s.n.","Fazenda Souza",NA,NA,NA,NA,"Angiospermae","Podocarpales","49662","auto",NA,NA,NA,NA,NA,NA,NA
"322","2021-03-16 17:54:43-03","UCS","HUCS","26472","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Wasum, R.A.","2005","03","18","Brasil","Rio Grande do Sul","Jaquirana","-50.3577995300293","-28.8847007751465",NA,NA,NA,NA,"Wasum, R.A.","900","900","interior de mata de araucária",NA,NA,NA,"2583","Fazenda Vitória",NA,NA,NA,NA,"Angiospermae","Podocarpales","31282","auto",NA,NA,NA,NA,NA,NA,NA
"323","2021-03-16 17:54:43-03","UCS","HUCS","10210","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Wasum, R.A.","1994","09","24","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Smith, S.F.","850","850","árvore; beita da estrada","1994","12",NA,"s.n.","Floresta Nacional",NA,NA,NA,NA,"Angiospermae","Podocarpales","76715","auto",NA,NA,NA,NA,NA,NA,NA
"324","2021-03-16 17:54:43-03","UCS","HUCS","40653","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Seger, G.D.S.","2008","11","06","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Seger, G.D.S.",NA,NA,"ICN - 183528, flores ca. 7m.; borda da mata nativa",NA,NA,NA,"655","Floresta Nacional -Morro dos Cavalos",NA,NA,NA,NA,"Angiospermae","Podocarpales","76715","auto",NA,NA,NA,NA,NA,NA,NA
"325","2021-03-16 17:54:43-03","UCS","HUCS","40632","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Seger, G.D.S.","2007","01","26","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Seger, G.D.S.",NA,NA,"sementes verdes com cúpula roxa -ICN - 169909; borda da mata nativa com campo nativo",NA,NA,NA,"420","Floresta Nacional -Morro dos Cavalos",NA,NA,NA,NA,"Angiospermae","Podocarpales","76715","auto",NA,NA,NA,NA,NA,NA,NA
"326","2021-03-16 17:54:43-03","UCS","HUCS","6714","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Falkenberg, D.B.","1986","10",NA,"Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"Falkenberg, D.B.",NA,NA,"arvoreta; cultivada em jardim","1986",NA,NA,"3524","Horto Botânico da UFSC",NA,NA,NA,NA,"Angiospermae","Podocarpales","27000","auto",NA,NA,NA,NA,NA,NA,NA
"327","2021-03-16 17:54:43-03","UCS","HUCS","8745","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Wasum, R.A.","1992","10","28","Brasil","São Paulo","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"Smith, S.F.","1650","1650","interior da mata","1993","03",NA,"s.n.","Horto Municipal",NA,NA,NA,NA,"Angiospermae","Podocarpales","21048","auto",NA,NA,NA,NA,NA,NA,NA
"328","2021-03-16 17:54:43-03","UCS","HUCS","1073","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Sehnem, A.","1974","05","05","Brasil","Rio Grande do Sul","Salvador do Sul","-51.5113983154297","-29.4382991790771",NA,NA,NA,NA,"Sehnem, A.",NA,NA,"ASSL - 14162; em lado da rampa de arenito","1974",NA,NA,"s.n.","Maratá",NA,NA,NA,NA,"Angiospermae","Podocarpales","14966","auto",NA,NA,NA,NA,NA,NA,NA
"329","2021-03-16 17:54:43-03","UCS","HUCS","27928","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Wasum, R.A.","2005","11","06","Brasil","Paraná","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,"Smith, S.F.","850","850","orla da mata","2006","07",NA,"3138","Pedra da Gruta do Monge",NA,NA,NA,NA,"Angiospermae","Podocarpales","49965","auto",NA,NA,NA,NA,NA,NA,NA
"330","2021-03-16 17:54:43-03","UCS","HUCS","13871","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Wasum, R.A.","1999","09","20","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Smith, S.F.","850","850","beira da mata","1999","10",NA,"133","RS 235",NA,NA,NA,NA,"Angiospermae","Podocarpales","76715","auto",NA,NA,NA,NA,NA,NA,NA
"331","2021-03-16 17:54:43-03","UCS","HUCS","8705","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Wasum, R.A.","1992","10","27","Brasil","São Paulo","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"Smith, S.F.","1650","1650","interior de mata de araucária","1993","02",NA,"s.n.","Santa Cruz",NA,NA,NA,NA,"Angiospermae","Podocarpales","21048","auto",NA,NA,NA,NA,NA,NA,NA
"332","2021-03-16 17:54:43-03","UCS","HUCS","38510","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Tomasi, K.","2011","03","23","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"Wasum, R.A.","780","780","campo","2011",NA,NA,"05","Santa Lúcia do Piaí",NA,NA,NA,NA,"Angiospermae","Podocarpales","49662","auto",NA,NA,NA,NA,NA,NA,NA
