"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","yearIdentified","monthIdentified","locality","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","minimumElevationInMeters","maximumElevationInMeters","typeStatus","infraspecificEpithet","dayIdentified","class","relatedCatalogItem","fieldNumber","sex"
"185","2021-03-22 17:45:58-03","UFPI","TEPB","4826","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"P. Moreno","1981","01","28","Nicarágua","Granada",NA,"-85.916667","12.083333","85°55'W","12°05'N",NA,NA,NA,NA,NA,NA,"Los Charcos, a 15.5 km de Granada, carretera a Panaloya",NA,NA,"Acuática, flores amarillas <ll>dwc_commonname:</ll> Sucupira",NA,"6227",NA,NA,NA,"700","700",NA,NA,NA,NA,NA,NA,NA
"186","2021-03-22 17:45:58-03","UFPI","TEPB","27278","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"Lihu da Cruz Marques","2010","10","10","Brasil","Piauí","José de Freitas","-42.612217","-4.787783","42°36,733'W","04°47,267'S",NA,NA,NA,NA,NA,NA,"Barragem do Bezerro",NA,NA,"flor amarela Ambiente: Aquático / Submersa livre <ll>dwc_commonname:</ll> Erva do Pântano",NA,"2",NA,NA,NA,"138","138",NA,NA,NA,NA,NA,NA,NA
"187","2020-11-19 10:24:02-03","CPAP","CPAP","13104","PreserverdSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","V. J. Pott","Pereira, R. A. C.","1995","07","02","Brasil","MS","Corumbá","-57.65","-19.016667","57°39' W","19°01' S",NA,NA,NA,NA,"1995","07","Parque Marina Gattas; Canal do Tamengo",NA,NA,"Erva aquática submersa fixa. FLOR: . FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: . AMBIENTE: Água parada. SUBSTRATO: solo arenoso com muito folheireiro. RELEVO: plano.",NA,"53",NA,NA,NA,"90","90",NA,NA,"14",NA,NA,NA,NA
"188","2020-11-19 10:24:02-03","CPAP","CPAP","8611","PreserverdSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"Pott, A.","1991","02","05","Brasil","MS","Aquidauana","-56.383333","-19.483333","56°23' W","19°29' S",NA,NA,NA,NA,NA,NA,"Fazenda Fazendinha, largo do Mamão (brejo), área do rio Negro, Pantanal",NA,NA,"Erva submersa. FLOR: não vista. FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Ocasional. AMBIENTE: Vazante = canal de drenagem. SUBSTRATO: solo siltoso, superfície orgânica. RELEVO: plano deprimido.",NA,"5806",NA,NA,NA,"90","90",NA,NA,NA,NA,NA,NA,NA
"189","2020-11-19 10:24:02-03","CPAP","CPAP","13303","PreserverdSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","V. J. Pott","Pott, V. J.","1995","02","26","Brasil","MS","Corumbá","-57.05","-19.4","57°03' W","19°24' S",NA,NA,NA,NA,"1995","02","Próximo a ponte do rio Abobral, estrada MS-184; Sub-região do Abobral; Pantanal",NA,NA,"Erva aquática submersa. Mucilagens nas folhas novas de cor verde; folhas velhas avermelhadas. FLOR: amarela. FRUTO: não visto. INTERESSE: Ornamental. FREQUÊNCIA: Frequente. AMBIENTE: Planície de inundação fluvial, 30cm profundiade, água corrente. SUBSTRA",NA,"2529",NA,NA,NA,"85","85",NA,NA,NA,NA,NA,NA,NA
"190","2020-11-19 10:24:02-03","CPAP","CPAP","13344","PreserverdSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","V. J. Pott","Pott, V. J.","1995","04","05","Brasil","MS","Corumbá","-57.036944","-19.574722","57°02'13'' W","19°34'29'' S",NA,NA,NA,NA,NA,NA,"Passo do Lontra, MS-184, rio Miranda; Pantanal",NA,NA,"Erva aquática submersa livre, com flores emergentes. FLOR: amarela. FRUTO: . INTERESSE: Ornamental. FREQUÊNCIA: Frequente. AMBIENTE: Borda de caixa de empréstimo com nível da água em baixa. SUBSTRATO: solo argiloso. RELEVO: plano.",NA,"2570",NA,NA,NA,"89","89",NA,NA,NA,NA,NA,NA,NA
"191","2020-11-19 10:24:02-03","CPAP","CPAP","14072","PreserverdSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","V. J. Pott","Pott, V. J.","1995","09","08","Brasil","MS","Corumbá","-57.058056","-19.423056","57°03'29'' W","19°25'23'' S",NA,NA,NA,NA,"1995","09","Próximo a curva do Leque, estrada do Abobral, MS-184; Sub-região do Abobral; Pantanal",NA,NA,"Erva aquática submersa livre. FLOR: amarela. FRUTO: verde acastanhado. INTERESSE: Ornamental. FREQUÊNCIA: Muito frequente. AMBIENTE: Borda da lagoa. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,"2778",NA,NA,NA,"85","85",NA,NA,"08",NA,NA,NA,NA
"192","2020-11-19 10:24:02-03","CPAP","CPAP","14897","PreserverdSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","V. J. Pott","Pott, V. J.","1996","02","27","Brasil","MT","Poconé","-56.645","-16.353611","56°38'42'' W","16°21'13'' S",NA,NA,NA,NA,"1996","02","Transpantaneira, MT-060, km 10; Pantanal",NA,NA,"Erva aquática submersa livre. FLOR: amarela. FRUTO: . INTERESSE: Ornamental. FREQUÊNCIA: Frequente. AMBIENTE: Brejo em beira de estrada. SUBSTRATO: solo siltoso. RELEVO: plano.",NA,"2962",NA,NA,NA,"100","100",NA,NA,NA,NA,NA,NA,NA
"193","2020-11-19 10:24:02-03","CPAP","CPAP","15461","PreserverdSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","V. J. Pott","Pereira, R. A. C.","1996","04","09","Brasil","MS","Corumbá","-57.016667","-19.233333","57°01' W","19°14' S",NA,NA,NA,NA,"1996","04","Fazenda Leque; Sub-região do Abobral; Pantanal - Corixinha, estrada da Manga",NA,NA,"Erva aquática submersa livre. FLOR: . FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Frequente. AMBIENTE: Dentro da água. SUBSTRATO: arenoso. RELEVO: plano.",NA,"81",NA,NA,NA,"89","89",NA,NA,"19",NA,NA,NA,NA
"194","2020-11-19 10:24:02-03","CPAP","CPAP","15650","PreserverdSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"Pott, V. J.","1996","04","28","Brasil","MS","Corumbá","-56.624444","-18.995","56°37'28'' W","18°59'42'' S",NA,NA,NA,NA,NA,NA,"Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal - lagoa 16 (Baía do Cemitério)",NA,NA,"Erva aquática submersa livre. FLOR: amarela. FRUTO: . INTERESSE: Ornamental. FREQUÊNCIA: Abundante. AMBIENTE: Lagoa. SUBSTRATO: solo arenoso. RELEVO: plano deprimido.",NA,"3134",NA,NA,NA,"90","90",NA,NA,NA,NA,NA,NA,NA
"195","2020-11-19 10:24:02-03","CPAP","CPAP","15754","PreserverdSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"Pott, A.","1996","08","14","Brasil","MT","Poconé","-57.403056","-17.845556","57°24'11'' W","17°50'44'' S",NA,NA,NA,NA,NA,NA,"Arredores da Sede do Parque Nacional do Pantanal; Pantanal",NA,NA,"Erva aquática submersa livre. FLOR: amarela. FRUTO: . INTERESSE: Ornamental. FREQUÊNCIA: Ocasional. AMBIENTE: Planície de inundação do rio Cuiabá. Sobrevivendo no lodo, após a cheia. SUBSTRATO: solo argiloso. RELEVO: plano. <ll>dwc_commonname:</ll> Lodo",NA,"7838",NA,NA,NA,"90","90",NA,NA,NA,NA,NA,NA,NA
"196","2020-11-19 10:24:02-03","CPAP","CPAP","16994","PreserverdSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","V. J. Pott","Pott, V. J.","1998","04","11","Brasil","MS","Aquidauana","-56.3725","-19.751111","56°22'21'' W","19°45'04'' S",NA,NA,NA,NA,"1998","04","Estância Caiman; Sub-região de Miranda; Pantanal",NA,NA,"Erva aquática. FLOR: amarela. FRUTO: ainda verde. INTERESSE: Ornamental. FREQUÊNCIA: . AMBIENTE: Campo alagado, 30cm profundidade água. SUBSTRATO: solo siltoso. RELEVO: plano.",NA,"3361",NA,NA,NA,"95","95",NA,NA,NA,NA,NA,NA,NA
"197","2020-11-19 10:24:02-03","CPAP","CPAP","17574","PreserverdSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","V. J. Pott","Sanches, A. de L.","1998","08","20","Brasil","MS","Corumbá","-57.233333","-19.2","57°14' W","19°12' S",NA,NA,NA,NA,"1998","08","Margem direita, sentido Corumbá-Porto da Manga, próximo a fazenda do Dr. Romeu Albaneze",NA,NA,"Erva aquática submersa livre. FLOR: amarela. FRUTO: . INTERESSE: Ornamental. FREQUÊNCIA: Muito frequente. AMBIENTE: Ambiente alagável. SUBSTRATO: solo argiloso. RELEVO: plano. <ll>dwc_commonname:</ll> Lodo",NA,"74",NA,NA,NA,"85","85",NA,NA,"20",NA,NA,NA,NA
"198","2020-11-19 10:24:02-03","CPAP","CPAP","17674","PreserverdSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"Salis, S. M.","1998","06","17","Brasil","MS","Corumbá","-57.566667","-18.566667","57°34' W","18°34' S",NA,NA,NA,NA,NA,NA,"Baía do Castelo; Pantanal do Paraguai",NA,NA,"Erva aquática submersa. FLOR: amarela. FRUTO: não visto. INTERESSE: Levantamento florístico. FREQUÊNCIA: . AMBIENTE: Campo inundado. SUBSTRATO: solo argiloso. RELEVO: plano.",NA,"1005",NA,NA,NA,"90","90",NA,NA,NA,NA,NA,NA,NA
"199","2020-11-19 10:24:02-03","CPAP","CPAP","5785","PreserverdSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"Pott, V. J.","1989","03","26","Brasil","MS","Corumbá","-57","-19.683333","57°00' W","19°41' S",NA,NA,NA,NA,NA,NA,"Estrada do carandazal - aproximadamente a 500m da BR-262 - 1º pontilhão",NA,NA,"Erva aquática, submersa livre. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: Ocasional. AMBIENTE: Aquático, 70cm profundidade, água corrente. SUBSTRATO: solo argiloso - beira de estrada. RELEVO: plano.",NA,"773",NA,NA,NA,"98","98",NA,NA,NA,NA,NA,NA,NA
"200","2020-11-19 10:24:02-03","CPAP","CPAP","6301","PreserverdSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"Bueno, N. C.","1989","06","02","Brasil","MS","Corumbá","-57.616667","-19.366667","57°37' W","19°22' S",NA,NA,NA,NA,NA,NA,"Rio Verde - estrada Forte Coimbra - próximo a fazenda Coqueiro, Pantanal",NA,NA,"Erva aquática. FLOR: amarela. FRUTO: verde. INTERESSE: . FREQUÊNCIA: Ocasional. AMBIENTE: Lagoa secando. SUBSTRATO: solo argiloso. RELEVO: plano.",NA,"17",NA,NA,NA,"100","100",NA,NA,NA,NA,NA,NA,NA
"201","2020-11-19 10:24:02-03","CPAP","CPAP","6708","PreserverdSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"Pott, V. J.","1989","10","05","Brasil","MS","Corumbá","-57.05","-19.233333","57°03' W","19°14' S",NA,NA,NA,NA,NA,NA,"Fazenda Leque (Murundu-alegre), Sub-região do Abobral, Pantanal - próximo a baía do cocho",NA,NA,"Erva submersa fixa. FLOR: amarela. FRUTO: ainda verde. INTERESSE: . FREQUÊNCIA: Frequente. AMBIENTE: Lagoa 60cm profundidade. SUBSTRATO: arenoso com matéria orgânica - planossolo. RELEVO: plano.",NA,"1086",NA,NA,NA,"95","95",NA,NA,NA,NA,NA,NA,NA
"202","2020-11-19 10:24:02-03","CPAP","CPAP","9175","PreserverdSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"Hamilton, S.","1992","05","28","Brasil","MS","Corumbá","-57","-19.683333","57°00' W","19°41' S",NA,NA,NA,NA,NA,NA,"Fazenda Acurizal (fazenda Bodoquena) a 3,5km da BR-262",NA,NA,"Erva aquática submersa livre. FLOR: amarela. FRUTO: . INTERESSE: . FREQUÊNCIA: Ocasional. AMBIENTE: Caixa de empréstimo. SUBSTRATO: solo argiloso. RELEVO: plano.",NA,"04",NA,NA,NA,"105","105",NA,NA,NA,NA,NA,NA,NA
"203","2020-11-19 10:24:02-03","CPAP","CPAP","9305","PreserverdSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"Bueno, N. C.","1992","05","27","Brasil","MS","Corumbá","-57.616667","-19.633333","57°37' W","19°38' S",NA,NA,NA,NA,NA,NA,"Fazenda Três Alziras, vazante a 27km da BR-262, estrada para Forte Coimbra",NA,NA,"Erva aquática submersa livre. FLOR: amarela. FRUTO: . INTERESSE: . FREQUÊNCIA: Frequente. AMBIENTE: Aquático. SUBSTRATO: solo argiloso. RELEVO: plano.",NA,"344",NA,NA,NA,"140","140",NA,NA,NA,NA,NA,NA,NA
"204","2020-11-19 10:24:02-03","CPAP","CPAP","9343","PreserverdSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"Bueno, N. C.","1992","08","03","Brasil","MT","Poconé","-56.616667","-16.383333","56°37' W","16°23' S",NA,NA,NA,NA,NA,NA,"Vazante Pirici, fazenda Ipiranga, km 10 da estrada Transpantaneira (MT-060), Pantanal de Poconé",NA,NA,"Erva aquática flutuante livre. FLOR: amarela. FRUTO: . INTERESSE: . FREQUÊNCIA: Muito frequente. AMBIENTE: Campo de vazante. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,"382",NA,NA,NA,"106","106",NA,NA,NA,NA,NA,NA,NA
"205","2020-11-19 10:24:02-03","CPAP","CPAP","20829","PreserverdSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Garcia, H. C.","Garcia, H. C.","2006","06","27","Brasil","MS","Corumbá","-57.6533012390137","-19.0091991424561","57 35'26''W","18 48'12''S",NA,NA,NA,NA,"2006","09","Baía do Tuiuiú; rio Paraguai; Pantanal","295160",NA,"Erva submersa livre. FLOR: amarela. FRUTO: . INTERESSE: . FREQUÊNCIA: Abundante. AMBIENTE: Lagoa marginal e área inundável. SUBSTRATO: solo argiloso. RELEVO: plano.","auto","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-11-19 10:24:02-03","CPAP","CPAP","10050","PreserverdSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","A. Pott","Cervi, A. C.","1991","08","19","Brasil","MS","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,NA,"Fazenda Leque, próximo a curva do Leque, Pantanal","295160",NA,"Erva submersa livre. . FLOR: amarelas. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: . SUBSTRATO: . RELEVO: .","auto","3315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2015-07-02 14:02:33-03","JBP","HPL","4826","S","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","Linn","E.R. Salviani & H. Lorenzi","E.R. Salviani & H. Lorenzi","2000","03","18","Brasil","SP","Mogi das Cruzes","-46.1883","-23.5228",NA,NA,NA,NA,NA,NA,"2000","03","Coletado no sítio Primavera.","28666",NA,NA,"auto","1321",NA,NA,NA,NA,NA,NA,NA,"18",NA,NA,NA,NA
"208","2014-09-25 12:32:14-03","FEMACT","MIRR","3204","S","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"Edwards, P.J.",NA,NA,NA,"Brasil","Roraima","Alto Alegre","-61.333333","3.366667","-61.333333","3.366667",NA,NA,NA,NA,NA,NA,"Ilha de Maracá, SEMA Estação.",NA,NA,NA,NA,"2474",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2014-09-26 12:04:02-03","FEMACT","MIRR","2015","S","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"Milliken, W.","1987","05","15","Brasil","Roraima","Alto Alegre","-61.715833","3.393167","-61.715833","3.393167",NA,NA,NA,NA,NA,NA,"Ilha de Maracá, SEMA Estação., seasonally flooded inland lagoon",NA,NA,"Floating weed. Flowers yellow; stem reddish purple, translucent; tricules: a small translucnt and larger black.",NA,"219",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2019-02-15 11:44:23-02","IPA","IPA","23060","S","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Taylor, P.","Harley, R.M.","1974","03","26","Brasil","Bahia",NA,"-38.883333","-15.866667","-38.883333","-15.866667","IPA0023060",NA,"Plantae",NA,NA,NA,"coastal zone. Belmonte, on SW outskirts of town.",NA,NA,"Floating aquatic with erect inflorescences up to ca. 15cm, reddish above. Floating leaves bright green. Sepals green. Corolla rather pale yellow, slightly crinkled Labellum with red dots near throat. Base of corolla slightly paler. Fr",NA,"17470","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2019-02-15 11:44:23-02","IPA","IPA","80480","S","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Sobral-Leite, M.","Sobral-Leite, M.; Almeida, A.; Almeida, A.","2011","02","16","Brasil","Pernambuco","Recife","-34.948611","-8.007778","-34.948611","-8.007778","IPA0080480",NA,"Plantae",NA,"2011","02","Parque Estadual de Dois Irmãos, Açude do Meio.",NA,NA,"Hidrófito flutuante livre nas margens e leito do açude, vegetando junto com Utricularia hydrocarpa e Salvinia auriculata (Salviniaceae). Indivíduos em início de floração. Flores flavas, não aromáticas.; Floresta Ombrófila Densa das Te",NA,"1229","Southern America",NA,NA,"18","18",NA,NA,"16",NA,NA,NA,NA
"212","2019-02-15 11:44:23-02","IPA","IPA","91233","S","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Silva, I.C.","Silva, I.C.","2015","11","23","Brasil","Paraíba","Sobrado","-35.315556","-7.183611","-35.315556","-7.183611","IPA0091233",NA,"Plantae",NA,NA,NA,"Margem da rodovia Governador Antonio Mariz.",NA,NA,"Flor de cor amarela.; Submersa fixa. Aquático.",NA,"25","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2019-11-01 11:31:04-03","IPA","IPA","93528","S","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Oliveira, M.","Oliveira, M.","2019","04","25","Brasil","Minas Gerais","Espinosa","-42.803056","-14.858889","-42.803056","-14.858889","IPA0093528",NA,"Plantae",NA,"2019","04","margem do reservatório Estrito.",NA,NA,"Erva aquática, flores amareladas. Frequente.; Caatinga arbustiva aberta. Solo argiloso.",NA,"6523","Southern America",NA,NA,NA,NA,NA,NA,"25",NA,NA,NA,NA
"214","2019-02-15 11:44:23-02","IPA","IPA","6060","S","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Taylor, P.","Andrade-Lima","1953","05","21","Brasil","Pará","Monte Alegre","-54.0691986083984","-2.00778007507324",NA,NA,"IPA0006060",NA,"Plantae",NA,"1957","02","margem inundada do Rio Gurupatuba, próximo embocadura.","279177",NA,"Erva natante; flor amarela.","auto","53-1645","Southern America",NA,NA,NA,NA,NA,NA,"12",NA,NA,NA,NA
"215","2019-02-15 11:44:23-02","IPA","IPA","47690","S","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"Luetzelburg","1935","07","13","Brasil","Paraíba","Sousa","-38.228099822998","-6.7591700553894",NA,NA,"IPA0047690",NA,"Plantae",NA,NA,NA,"São Gonçalo","21208",NA,NA,"auto","27088","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2019-02-15 11:44:23-02","IPA","IPA","90773","S","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Alcântara, J D'arc","Alcântara, J D'arc; Dias, A.P.; Dias, A.P.","2015","04","28","Brasil","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,"IPA0090773",NA,"Plantae",NA,NA,NA,"Parque Dois Irmãos, Açude de dentro.","18865",NA,"Amostras botânicas para fins de Dissertação de Mestrado (UFRPE) da aluna Joana D'arc Alcântara, sob a orientação do Prof. Enio W.Dantas e da Profa. Karine M. Magalhães.; Submersa livre; flores amarelas.; Mata Atlântica.","auto","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2019-02-15 11:44:23-02","IPA","IPA","1257","S","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Taylor, P.","Andrade-Lima","1949","06","14","Brasil","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,"IPA0001257",NA,"Plantae",NA,"1975","08","Dois Irmãos, natante no açude grande do Jardim Zoo-Botânico.","18865",NA,"Flores amarelas.","auto","49-256","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2019-02-15 11:44:23-02","IPA","IPA","90772","S","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Alcântara, J D'arc","Alcântara, J D'arc; Dias, A.P.; Dias, A.P.","2015","04","29","Brasil","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,"IPA0090772",NA,"Plantae",NA,NA,NA,"Parque Dois Irmãos, Açude.","18865",NA,"Amostras botânicas para fins de Dissertação de Mestrado (UFRPE) da aluna Joana D'arc Alcântara, sob a orientação do Prof. Enio W.Dantas e da Profa. Karine M. Magalhães.; Submersa livre; flores róseas.; Mata Atlântica.","auto","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2019-08-27 13:33:42-03","IAP","PACA-AGP","56216","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","E.F. Trinta","Rambo, B.","1954","11","12","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,"PACA056216",NA,"Magnoliophyta","Tubiflorae","1976",NA,"Paraíso","20837",NA,"Mus. Nac. RJ Habitat: in palude fluitans Fenofase: flor e fruto","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA
"220","2019-08-27 13:33:43-03","IAP","PACA-AGP","55178","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","oligosperma","Utricularia oligosperma","A. St.-Hil.","W.Koch","Reitz, R.","1952","02","26","Brasil","SC","Araranguá","-49.4858016967773","-28.934700012207",NA,NA,"PACA055178",NA,"Magnoliophyta","Tubiflorae","1955","04","Arroio do Silva","19353",NA,"Habitat: in palude fluitans Fenofase: flor","auto","4774",NA,NA,NA,NA,NA,NA,NA,"10","Magnoliatae",NA,NA,NA
"221","2019-08-27 13:33:42-03","IAP","PACA-AGP","93155","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","cf. vulgaris","Utricularia cf. vulgaris","L.",NA,"J. Larocca","1988","11","09","Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,"PACA093155",NA,"Magnoliophyta","Tubiflorae",NA,NA,"Novo Campus - UNISINOS.","10287",NA,"HASU 214.&nf;Corola amarela; planta aquática. Habitat: Pequeno banhado.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA
"222","2020-12-20 21:18:06-03","UFV","VIC","30803","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"Kinupp, V.F.; et al.","1998","07","06","Brasil","Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,"VIC030803",NA,NA,NA,NA,NA,"Fazenda Leque - Empraba Pantanal","295160",NA,"Herbácea aquática, flutuante, flores amarelas, fruto verde claro, coletada em baica a ca de 1 m de profundidade.","auto","1098",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-12-20 21:18:06-03","UFV","VIC","17875","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"Silva, A.F. da; et al.","1997","03","05","Brasil","Espirito Santo","Setiba",NA,NA,NA,NA,"VIC017875",NA,NA,NA,NA,NA,"Parque Estadual Paulo Cesar Vinha",NA,NA,"Planta aquática, carnivora, flores amarelas.",NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-12-20 21:18:06-03","UFV","VIC","25058","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"Temponi, L.G.; et al.","2000","06","08","Brasil","Minas Gerais","Marliéria","-42.624722","-19.793611","-42.624722","-19.793611","VIC025058",NA,NA,NA,NA,NA,"Lagoa da Barra",NA,NA,"Erva aquática, imersa na água, flores amarelas.",NA,"122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
