"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"395","2021-02-09 10:13:27-03","UENF","HUENF","7011","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Rosa, P.","2014","10","27","Gaglianone, M.C.; et al.","1","2005","01","13","Brasil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União","-42.037222","-22.458333","42º2'14''W","22º27'30''S",NA,NA,"HUENF00007014",NA,"Paisagem: Ombrófila Submontana; Forma de vida: Arbustivo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2021-02-25 10:13:02-03","CVRD","CVRD","12590","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","trichopodum","Pleroma trichopodum","DC.","Geovane S. Siqueira","2011","10","24","Siqueira, G.S.","496","2009","10","26","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"CVRD012590",NA,"<ll>dwc_commonname:</ll> Quaresma da baixada","Magnoliophyta","Myrtales","América do Sul",NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA
"397","2021-02-25 10:13:02-03","CVRD","CVRD","10697","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","trichopodum","Pleroma trichopodum","DC.","Baumgratz, J.F.A.","2011","10","22","Folli, D.A.","5846","2008","02","06","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"CVRD010697",NA,"<ll>dwc_commonname:</ll> Quaresma da baixada","Magnoliophyta","Myrtales","América do Sul",NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA
"398","2021-02-25 10:13:02-03","CVRD","CVRD","8084","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","trichopodum","Pleroma trichopodum","DC.","Geovane S. Siqueira","2019","06","17","Folli, D.A.","4464","2003","02","20","BRASIL","ES","Linhares","Próximo ao Córrego Pau Atravessado","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"CVRD008084","CVRD008084","<ll>dwc_commonname:</ll> Quaresma da baixada","Magnoliophyta","Myrtales","América do Sul",NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA
"399","2021-03-01 11:49:17-03","UFPE","UFP","03815","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(D.C.) Baill.","Guimarães, P","2001",NA,NA,"Alves, JLH","171","1971","07","08","Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"UFP003815",NA,"Flores roxas; árvore de pequeno porte.",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"400","2020-09-12 05:00:02-03","US","US","2692366","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps","Cogn.",NA,NA,NA,NA,"Klein, -- & -- Bresolin","8555","1970","1","21","Brazil","Santa Catarina","Florianópolis","Jurerê","-48.5491981506348","-27.596700668335",NA,NA,"2",NA,"US01905608","US01905608_01 US01905608_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,"27000","auto","Dicotyledonae",NA,NA,"1",NA
"401","2020-09-12 05:00:02-03","US","US","2220154","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps","Cogn.",NA,NA,NA,NA,"R. Reitz & D. Klein","893","1953","8","10","Brazil","Santa Catarina","Araquari","Barra do Sul","-48.7221984863281","-26.3700008392334",NA,NA,"5",NA,"US01905615","US01905615_01 US01905615_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,"25329","auto","Dicotyledonae",NA,NA,"1",NA
"402","2020-09-12 05:00:02-03","US","US","2649541","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps","Cogn.",NA,NA,NA,NA,"G. Hatschbach","29297","1972","3","10","Brazil","Paraná","Guaratuba","Rio Tupitinga","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"US01905598","US01905598_01 US01905598_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,"41937","auto","Dicotyledonae",NA,NA,"1",NA
"403","2020-09-12 05:00:02-03","US","US","2757931","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps","Cogn.",NA,NA,NA,NA,"M. Kuhlmann","4426","1958","8","19","Brazil","São Paulo","São Paulo","Engenheiro Marsilac, (Estrada de Ferro Sorocaba)","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"US01905603","US01905603_01 US01905603_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,"53584","auto","Dicotyledonae",NA,NA,"1",NA
"404","2020-09-12 05:00:02-03","US","US","2325459","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps","Cogn.",NA,NA,NA,NA,"R. Reitz & D. Klein","9066","1959","9","5","Brazil","Santa Catarina","Sombrio","Pirão Frio","-49.61669921875","-29.113899230957",NA,NA,"10",NA,"US01905611","US01905611_01 US01905611_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,"16515","auto","Dicotyledonae",NA,NA,"1",NA
"405","2020-09-12 05:00:02-03","US","US","3066518","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps","Cogn.",NA,NA,NA,NA,"A. H. Gentry & E. Zardini","49799","1985","1","24","Brazil","Paraná",NA,"Swampy brejo, N of Rio Nunes, N of Morretes","-48.75","-25.42",NA,NA,"40",NA,"US01905597","US01905597_01 US01905597_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"406","2020-09-12 05:00:02-03","US","US","2449786","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps","Cogn.",NA,NA,NA,NA,"L. Dombrowski","289","1964","9","8","Brazil","Paraná",NA,"Matinhos-Paranaguá",NA,NA,NA,NA,NA,NA,"US01905600","US01905600_01 US01905600_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"407","2020-09-12 05:00:02-03","US","US","2757973","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps","Cogn.",NA,NA,NA,NA,"M. Kuhlmann","4484","1959","3",NA,"Brazil","São Paulo","Cananéia","Morro do São João","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"US01905602","US01905602_01 US01905602_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,"37574","auto","Dicotyledonae",NA,NA,"1",NA
"408","2020-09-12 05:00:02-03","US","US","2557348","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps","Cogn.",NA,NA,NA,NA,"G. Hatschbach","20646","1968","12","20","Brazil","Paraná","Guaratuba","Rio da Prata","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"US01905599","US01905599_01 US01905599_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,"41937","auto","Dicotyledonae",NA,NA,"1",NA
"409","2020-09-12 05:00:02-03","US","US","1055624","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps","Cogn.",NA,NA,NA,NA,"P. K. Dusén","8099","1909","5","10","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"US01905606","US01905606_01 US01905606_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"410","2020-09-12 05:00:02-03","US","US","2441045","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps","Cogn.",NA,NA,NA,NA,"G. Hatschbach","11295","1964","5","28","Brazil","Paraná","Paranaguá","Ponta do Sul","-48.5092010498047","-25.5200004577637",NA,NA,"2","3","US01905601","US01905601_01 US01905601_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,"24916","auto","Dicotyledonae",NA,NA,"1",NA
"411","2020-09-12 05:00:02-03","US","US","2567515","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps","Cogn.",NA,NA,NA,NA,"R. M. Klein & -- Bresolin","6569","1966","1","18","Brazil","Santa Catarina","Florianópolis","Pantano do Sul","-48.5491981506348","-27.596700668335",NA,NA,"2",NA,"US01905609","US01905609_01 US01905609_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,"27000","auto","Dicotyledonae",NA,NA,"1",NA
"412","2020-09-12 05:00:02-03","US","US","2321001","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps","Cogn.",NA,NA,NA,NA,"R. Reitz & D. Klein","6260","1958","1","21","Brazil","Santa Catarina","São Francisco do Sul","Mina Velha, Garuva","-48.6380996704102","-26.2432994842529",NA,NA,"10",NA,"US01905612","US01905612_01 US01905612_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,"23627","auto","Dicotyledonae",NA,NA,"1",NA
"413","2020-09-12 05:00:02-03","US","US","2646623","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps","Cogn.",NA,NA,NA,NA,"R. M. Klein, S. Sob. & -- Bresolin","5892","1964","10","6","Brazil","Santa Catarina","Florianópolis","Cachoeira Bom Jesus, Ilha de S. Catarina","-48.5491981506348","-27.596700668335",NA,NA,"10",NA,"US01905610","US01905610_01 US01905610_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,"27000","auto","Dicotyledonae",NA,NA,"1",NA
"414","2020-09-12 05:00:02-03","US","US","2598075","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps","Cogn.",NA,NA,NA,NA,"A. F. M. Glaziou","17520","1889","4","19","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"US01905607","US01905607_01 US01905607_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"415","2020-09-12 05:00:02-03","US","US","2220253","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps","Cogn.",NA,NA,NA,NA,"R. Reitz & D. Klein","5598","1953","2","5","Brazil","Santa Catarina","Palhoça","Campo Massiambú","-48.6678009033203","-27.645299911499",NA,NA,"5",NA,"US01905616","US01905616_01 US01905616_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,"31105","auto","Dicotyledonae",NA,NA,"1",NA
"416","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps","Cogn.",NA,NA,NA,NA,"Raddi","s.n.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"417","2020-09-12 05:00:02-03","US","US","3498922","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps","Cogn.",NA,NA,NA,NA,"F. C. Hoehne","s.n.","1951","1","21","Brazil","São Paulo","Mongaguá","Monguaguá. Litoral","-46.6199989318848","-24.0799999237061",NA,NA,NA,NA,"US01905604","US01905604_01 US01905604_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,"12311","auto","Dicotyledonae",NA,NA,"1",NA
"418","2020-09-12 05:00:02-03","US","US","1340014","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps","Cogn.",NA,NA,NA,NA,"P. K. Dusén","8099","1909","5","10","Brazil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"US01905605","US01905605_01 US01905605_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,"24916","auto","Dicotyledonae",NA,NA,"1",NA
"419","2020-09-12 05:00:02-03","US","US","1361614","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps","Cogn.",NA,NA,NA,NA,"-. Sellow","480",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01905619","US01905619_01 US01905619_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"420","2020-09-12 05:00:02-03","US","US","2321000","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps","Cogn.",NA,NA,NA,NA,"R. Reitz & D. Klein","3733","1951","1","9","Brazil","Santa Catarina","São Francisco do Sul",NA,"-48.6380996704102","-26.2432994842529",NA,NA,"3",NA,"US01905617","US01905617_01 US01905617_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,"23627","auto","Dicotyledonae",NA,NA,"1",NA
"421","2020-09-12 05:00:02-03","US","US","247971","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps","Cogn.",NA,NA,NA,NA,"H. L. Sello","480",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01905618","US01905618_01 US01905618_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"422","2020-09-12 05:00:02-03","US","US","2281859","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps","Cogn.",NA,NA,NA,NA,"R. M. Klein","1173","1954","2","18","Brazil","Santa Catarina","Itajaí","Avenida Vasconcelos Drumond","-48.6618995666504","-26.9078006744385",NA,NA,"5",NA,"US01905613","US01905613_01 US01905613_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,"27253","auto","Dicotyledonae",NA,NA,"1",NA
"423","2020-09-12 05:00:02-03","US","US","2320999","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps","Cogn.",NA,NA,NA,NA,"R. Reitz & D. Klein","1067","1953","10","1","Brazil","Santa Catarina","Itajaí","Praia Braba","-48.6618995666504","-26.9078006744385",NA,NA,"3",NA,"US01905614","US01905614_01 US01905614_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,"27253","auto","Dicotyledonae",NA,NA,"1",NA
"424","2020-09-12 05:00:02-03","US","US","3219737","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","Baill.",NA,NA,NA,NA,"J. M. Silva","1071","1991","12","23","Brazil","Paraná","Guaratuba","Candeias","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"US01906198","US01906198_01 US01906198_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,"41937","auto","Dicotyledonae",NA,NA,"1",NA
"425","2020-09-12 05:00:02-03","US","US","2799691","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","Baill.",NA,NA,NA,NA,"G. Eiten & L. T. Eiten",NA,"1967","3","3","Brazil","São Paulo","São Vicente","15 Km east of Mongaguá on main highway","-46.48","-24.05",NA,NA,NA,NA,"US01906214","US01906214_01 US01906214_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"426","2020-09-12 05:00:02-03","US","US","2615250","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","Baill.",NA,NA,NA,NA,"J. R. de Mattos & J. R. de Mattos",NA,"1962","12","15","Brazil","Espírito Santo",NA,"Entre Morro d´Anta e Santana",NA,NA,NA,NA,NA,NA,"US01906222","US01906222_01 US01906222_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"427","2020-09-12 05:00:02-03","US","US","3207489","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","Baill.",NA,NA,NA,NA,"B. Weinberg","300","1981","1","23","Brazil","Espírito Santo","Vila Velha","Barra do Jucu, Itaparica","-40.2924995422363","-20.3297004699707",NA,NA,NA,NA,"US01906205","US01906205_01 US01906205_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,"27156","auto","Dicotyledonae",NA,NA,"1",NA
"428","2020-09-12 05:00:02-03","US","US","2623364","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","Baill.",NA,NA,NA,NA,"E. Pereira",NA,"1961","10","15","Brazil","São Paulo",NA,"BR-2, Baixada entre Município Juquiá e Registro.",NA,NA,NA,NA,NA,NA,"US01906223","US01906223_01 US01906223_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"429","2020-09-12 05:00:02-03","US","US","2438654","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","Baill.",NA,NA,NA,NA,"J. R. de Mattos",NA,"1961","10","1","Brazil","São Paulo","Cananéia","Ilha Comprida.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"US01906225","US01906225_01 US01906225_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,"37574","auto","Dicotyledonae",NA,NA,"1",NA
"430","2020-09-12 05:00:02-03","US","US","3314321","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","Baill.",NA,NA,NA,NA,"J. A. Correa",NA,"1975","1","7","Brazil","São Paulo","São Paulo","Reserva Biológica do Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"US01906209","US01906209_01 US01906209_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,"53584","auto","Dicotyledonae",NA,NA,"1",NA
"431","2020-09-12 05:00:02-03","US","US","2933261","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","Baill.",NA,NA,NA,NA,"F. Segadas-Vianna, L. Dau, W. T. Ormond, G. Machline & J. Lorêdo Jr.",NA,"1905","5","6","Brazil","Rio de Janeiro","Arraial do Cabo","Cabo Frio Co., Arraial do Cabo, Pontal Beach.","-42.0278015136719","-22.966100692749",NA,NA,NA,NA,"US01906231","US01906231_01 US01906231_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,"25964","auto","Dicotyledonae",NA,NA,"1",NA
"432","2020-09-12 05:00:02-03","US","US","3060520","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","Baill.",NA,NA,NA,NA,"D. S. d. Araujo","6831","1985","5","8","Brazil","Rio de Janeiro","Saquarema","Fazenda Ipitanga, à beira do brejo","-42.5102996826172","-22.9200000762939",NA,NA,NA,NA,"US01906201","US01906201_01 US01906201_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,"17036","auto","Dicotyledonae",NA,NA,"1",NA
"433","2020-09-12 05:00:02-03","US","US","2776120","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","Baill.",NA,NA,NA,NA,"S. Silva",NA,"1973","6","28","Brazil","Rio de Janeiro","Rio de Janeiro","Rest. de Jacarepaguá, margem do Rio-Santos","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"US01906210","US01906210_01 US01906210_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,"57442","auto","Dicotyledonae",NA,NA,"1",NA
"434","2020-09-12 05:00:02-03","US","US","2438662","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","Baill.",NA,NA,NA,NA,"M. Kuhlmann",NA,"1958","8","19","Brazil","São Paulo","São Paulo","Engenheiro Marsilac (estrada de Ferro Sorocabana).","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"US01906227","US01906227_01 US01906227_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,"53584","auto","Dicotyledonae",NA,NA,"1",NA
"435","2020-09-12 05:00:02-03","US","US","2933263","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","Baill.",NA,NA,NA,NA,"F. Segadas-Vianna",NA,"1950","10","1","Brazil","Rio de Janeiro","Rio de Janeiro","Restinga de Sernambetiba","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"US01906235","US01906235_01 US01906235_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,"57442","auto","Dicotyledonae",NA,NA,"1",NA
"436","2020-09-12 05:00:02-03","US","US","3210355","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","Baill.",NA,NA,NA,NA,"W. Hoehne",NA,"1942","1","29","Brazil","São Paulo","São Paulo","Campo Congonhas.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"US01906237","US01906237_01 US01906237_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,"53584","auto","Dicotyledonae",NA,NA,"1",NA
"437","2020-09-12 05:00:02-03","US","US","2703473","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","Baill.",NA,NA,NA,NA,"A. Krapovicas, C. L. Cristóbal & V. Maruñak",NA,"1973","2","11","Brazil","Rio de Janeiro","Rio de Janeiro","Entre Barra da Tijuca y Recreio dos Bandeirantes","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"US01906211","US01906211_01 US01906211_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,"57442","auto","Dicotyledonae",NA,NA,"1",NA
"438","2020-09-12 05:00:02-03","US","US","2617510","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","Baill.",NA,NA,NA,NA,"A. Bresolin",NA,"1971","5","20","Brazil","Santa Catarina","Garopaba","Siriú.","-48.6133003234863","-28.0233001708984",NA,NA,"5",NA,"US01906212","US01906212_01 US01906212_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,"11115","auto","Dicotyledonae",NA,NA,"1",NA
"439","2020-09-12 05:00:02-03","US","US","2933262","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","Baill.",NA,NA,NA,NA,"L. Emygdio de Mello Filho",NA,"1951","2",NA,"Brazil","Rio de Janeiro","Arraial do Cabo","cabo Frio Co., Arraial do Cabo, Pontal Beach.","-42.0278015136719","-22.966100692749",NA,NA,NA,NA,"US01906234","US01906234_01 US01906234_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,"25964","auto","Dicotyledonae",NA,NA,"1",NA
"440","2020-09-12 05:00:02-03","US","US","2859509","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","Baill.",NA,NA,NA,NA,"G. Hatschbach",NA,"1979","1","4","Brazil","Paraná","Antonina","Manduira","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"US01906208","US01906208_01 US01906208_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,"38300","auto","Dicotyledonae",NA,NA,"1",NA
"441","2020-09-12 05:00:02-03","US","US","2623368","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","Baill.",NA,NA,NA,NA,"-- Liene & E. Pereira",NA,"1958","6","17","Brazil","Rio de Janeiro","Rio de Janeiro","Restinga de Jacarepaguá","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"US01906228","US01906228_01 US01906228_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,"57442","auto","Dicotyledonae",NA,NA,"1",NA
"442","2020-09-12 05:00:02-03","US","US","2485440","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","Baill.",NA,NA,NA,NA,"F. Segadas-Vianna, L. Dau, W. T. Ormond, G. Machline & J. Lorêdo Jr.",NA,"1905","5","6","Brazil","Rio de Janeiro","Cabo Frio",NA,"-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,"US01906230","US01906230_01 US01906230_02",NA,NA,"Myrtales","South America - Neotropics",NA,NA,"40069","auto","Dicotyledonae",NA,NA,"1",NA
