"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"1468","2020-11-12 17:00:16-03","UEL","FUEL","39543","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Estevan, DA; et al.","1257","2003","02","07","Brasil","Paraná","Londrina","Estrada Paiquerê, próx. fazenda Figueira, próx. fazenda Figueira","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","63728","auto",NA,NA,NA,NA,NA
"1469","2020-11-12 17:00:16-03","UEL","FUEL","5157","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","J. da Cruz","12","1987","11","23","Brasil","Paraná","Londrina","Fazenda Floresta, Rio Tibagi","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","63728","auto",NA,NA,NA,NA,NA
"1470","2020-11-12 17:00:16-03","UEL","FUEL","1854","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Calçavara, PR","s.n.","1986","03","12","Brasil","Paraná","Londrina","Fazenda Santa Ana","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","63728","auto",NA,NA,NA,NA,NA
"1471","2020-11-12 17:00:16-03","UEL","FUEL","1837","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Fiori, C","s.n.","1986","03","12","Brasil","Paraná","Londrina","Fazenda Santa Ana","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","63728","auto",NA,NA,NA,NA,NA
"1472","2020-11-12 17:00:16-03","UEL","FUEL","1416","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Vieira, AOS; et al.","19","1985","10","24","Brasil","Paraná","Londrina","Fazenda Santa Ana","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","63728","auto",NA,NA,NA,NA,NA
"1473","2020-11-12 17:00:16-03","UEL","FUEL","2423","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Carvalho, V; et al.","s.n.",NA,NA,NA,"Brasil","Paraná","Londrina","Fazenda Santa Helena, Rodovia Londrina - Mauá","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","63728","auto",NA,NA,NA,NA,NA
"1474","2020-11-12 17:00:16-03","UEL","FUEL","11895","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Carmo, MRB",NA,NA,NA,"Francisco das Chagas e Silva","1708","1994","06","13","Brasil","Paraná","Londrina","Floresta Godoy, margem esq.do rio, abaixo da pont, abaixo da ponte margem esq.do rio","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","63728","auto",NA,NA,NA,NA,NA
"1475","2020-11-12 17:00:16-03","UEL","FUEL","31221","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Sasaki, EY","s.n.","1995","11","17","Brasil","Paraná","Londrina","Horto da UEL","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","63728","auto",NA,NA,NA,NA,NA
"1476","2020-11-12 17:00:16-03","UEL","FUEL","20340","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Orimoto, AM","s.n.","1995","11","17","Brasil","Paraná","Londrina","Horto da Universidade Estadual de Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","63728","auto",NA,NA,NA,NA,NA
"1477","2020-11-12 17:00:16-03","UEL","FUEL","18020","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Rossetto, EFS","2009","06",NA,"Dias, MC; Ragoni, A","s.n.","1995","11","15","Brasil","Paraná","Londrina","Horto do CCA, UEL, UEL.","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","63728","auto",NA,NA,NA,NA,NA
"1478","2020-11-12 17:00:16-03","UEL","FUEL","4872","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Martins, DFO; Miranda, RS","2012","01","24","Saes, SE","s.n.","1987","07","18","Brasil","Paraná","Londrina","Horto Florestal","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","63728","auto",NA,NA,NA,NA,NA
"1479","2020-11-12 17:00:16-03","UEL","FUEL","951","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Souza, MP","s.n.","1985","05","22","Brasil","Paraná","Londrina","Horto Florestal da UEL","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","63728","auto",NA,NA,NA,NA,NA
"1480","2020-11-12 17:00:16-03","UEL","FUEL","1067","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Fregolente, RM","s.n.","1985","06","04","Brasil","Paraná","Londrina","Horto Florestal da UEL","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","63728","auto",NA,NA,NA,NA,NA
"1481","2020-11-12 17:00:16-03","UEL","FUEL","7199","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Martins, DFO; Miranda, RS","2012","01","24","Souza, ECM; et al.","s.n.","1989","08","01","Brasil","Paraná","Londrina","Horto, UEL","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","63728","auto",NA,NA,NA,NA,NA
"1482","2020-11-12 17:00:16-03","UEL","FUEL","5206","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Aparisi, ICS","s.n.","1987","12","07","Brasil","Paraná","Londrina","Início da mata do IAPAR","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","63728","auto",NA,NA,NA,NA,NA
"1483","2020-11-12 17:00:16-03","UEL","FUEL","5416","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Arruda, MP","s.n.","1988","05","11","Brasil","Paraná","Londrina","Mata ao lado da CONFEPAR","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","63728","auto",NA,NA,NA,NA,NA
"1484","2020-11-12 17:00:16-03","UEL","FUEL","5424","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Pott, A; Pott, VJ; Lima, LCP; Aragaki, S; Resende, UM; et al.","s.n.","1988","05","11","Brasil","Paraná","Londrina","Mata ao lado da CONFEPAR","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","63728","auto",NA,NA,NA,NA,NA
"1485","2020-11-12 17:00:16-03","UEL","FUEL","8288","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Gouvea, MF; et al.","s.n.","1988","04","05","Brasil","Paraná","Londrina","Mata da CONFEPAR","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","63728","auto",NA,NA,NA,NA,NA
"1486","2020-11-12 17:00:16-03","UEL","FUEL","5474","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Moreira, WN; et al.","s.n.","1988","05","11","Brasil","Paraná","Londrina","Mata da CONFEPAR","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","63728","auto",NA,NA,NA,NA,NA
"1487","2020-11-12 17:00:16-03","UEL","FUEL","5440","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Silva, EA","1988",NA,NA,"Miura, RM","s.n.","1988","05","11","Brasil","Paraná","Londrina","Mata da CONFEPAR","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","63728","auto",NA,NA,NA,NA,NA
"1488","2019-10-16 14:12:41-03","UEL","FUEL","5429","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Yuyama, MM","s.n.","1988","05","11","Brasil","Paraná","Londrina","Mata da CONFEPAR","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","63728","auto",NA,NA,NA,NA,NA
"1489","2020-11-12 17:00:16-03","UEL","FUEL","31213","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Ferreira, JA; Francisco, EM","s.n.","2000","05","24","Brasil","Paraná","Londrina","Mata da CONFEPAR","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","63728","auto",NA,NA,NA,NA,NA
"1490","2020-11-12 17:00:16-03","UEL","FUEL","711","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Kamimura, CS","s.n.","1985","04","11","Brasil","Paraná","Londrina","Mata da Kamby","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","63728","auto",NA,NA,NA,NA,NA
"1491","2020-11-12 17:00:16-03","UEL","FUEL","700","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Achermann, MP","s.n.","1985","04","11","Brasil","Paraná","Londrina","Mata da Kamby","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","63728","auto",NA,NA,NA,NA,NA
"1492","2020-11-12 17:00:16-03","UEL","FUEL","5793","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Silveira, M; Dias, MC","s.n.","1988","10","19","Brasil","Paraná","Londrina","Mata do Água Verde","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","63728","auto",NA,NA,NA,NA,NA
"1493","2020-11-12 17:00:16-03","UEL","FUEL","6185","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Rossetto, EFS","2009","06",NA,"Vieira, AOS","293","1988","10","15","Brasil","Paraná","Londrina","Mata do Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","63728","auto",NA,NA,NA,NA,NA
"1494","2020-11-12 17:00:16-03","UEL","FUEL","900","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Vieira, AOS; et al.","s.n.","1985","06","20","Brasil","Paraná","Londrina","Mata do Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","63728","auto",NA,NA,NA,NA,NA
"1495","2020-11-12 17:00:16-03","UEL","FUEL","14693","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Camilo, SB; et al.","1","1995","03","25","Brasil","Paraná","Londrina","Mata do Godoy-capoeira margem direita do Rib.Apert, capoeira margem direita do Rib.Apertados","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","63728","auto",NA,NA,NA,NA,NA
"1496","2020-11-12 17:00:16-03","UEL","FUEL","3775","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Cavicchioli, MS","s.n.","1986","11","05","Brasil","Paraná","Londrina","Mata do IAPAR","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","63728","auto",NA,NA,NA,NA,NA
"1497","2020-11-12 17:00:16-03","UEL","FUEL","10736","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Machado, PP","1","1993","04","16","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","63728","auto",NA,NA,NA,NA,NA
"1498","2020-11-12 17:00:16-03","UEL","FUEL","11897","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Soares-Silva, LH","2009",NA,NA,"Francisco das Chagas e Silva","1708","1994","06","13","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","63728","auto",NA,NA,NA,NA,NA
"1499","2020-11-12 17:00:16-03","UEL","FUEL","1354","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Rossetto, EFS","2009","06",NA,"Rodas, LAC","s.n.","1985","10","02","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","63728","auto",NA,NA,NA,NA,NA
"1500","2020-11-12 17:00:16-03","UEL","FUEL","35027","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.",NA,"2009",NA,NA,"Bianchini, E; Papolo, RS","s.n.","2000","05","22","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","63728","auto",NA,NA,NA,NA,NA
"1501","2020-11-12 17:00:16-03","UEL","FUEL","13110","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Nunes, MC; et al.","s.n.","1992","05","08","Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","63728","auto",NA,NA,NA,NA,NA
"1502","2020-11-12 17:00:16-03","UEL","FUEL","1333","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Garbelalti, AMG","s.n.","1985","09","20","Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","63728","auto",NA,NA,NA,NA,NA
"1503","2020-11-12 17:00:16-03","UEL","FUEL","13343","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Bermini Jr, C; et al.","s.n.","1992","05","08","Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","63728","auto",NA,NA,NA,NA,NA
"1504","2020-11-12 17:00:16-03","UEL","FUEL","1482","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Baroni, S","s.n.","1985","09","20","Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","63728","auto",NA,NA,NA,NA,NA
"1505","2020-11-12 17:00:16-03","UEL","FUEL","18076","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Vilas Boas, LA","s.n.","1993","05","22","Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","63728","auto",NA,NA,NA,NA,NA
"1506","2020-11-12 17:00:16-03","UEL","FUEL","181","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Vieira, AOS; Costa, MIG","s.n.","1984","02","22","Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","63728","auto",NA,NA,NA,NA,NA
"1507","2020-11-12 17:00:16-03","UEL","FUEL","18105","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Soares-Silva, LH","2009",NA,NA,"Yoshimoto, M; et al.","s.n.","1993","06","05","Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","63728","auto",NA,NA,NA,NA,NA
"1508","2020-11-12 17:00:16-03","UEL","FUEL","273","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Dolibaina, PC","2009","05",NA,"Vieira, AOS; et al.","s.n.","1984","08","29","Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","63728","auto",NA,NA,NA,NA,NA
"1509","2020-11-12 17:00:16-03","UEL","FUEL","3255","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Ota, AY","s.n.","1987","04","29","Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","63728","auto",NA,NA,NA,NA,NA
"1510","2020-11-12 17:00:16-03","UEL","FUEL","3262","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Ricardo, Viol","s.n.","1987","04","29","Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","63728","auto",NA,NA,NA,NA,NA
"1511","2020-11-12 17:00:16-03","UEL","FUEL","480","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Neves, MIOJ","s.n.","1985","02","28","Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","63728","auto",NA,NA,NA,NA,NA
"1512","2020-11-12 17:00:16-03","UEL","FUEL","5237","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Chahad, S","4","1987","12","29","Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","63728","auto",NA,NA,NA,NA,NA
"1513","2020-11-12 17:00:16-03","UEL","FUEL","683","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Dias, MC; et al.","40","1985","04","19","Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","63728","auto",NA,NA,NA,NA,NA
"1514","2020-11-12 17:00:16-03","UEL","FUEL","6213","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Martins, DFO; Miranda, RS","2012","01","24","Ouba, RM","s.n.","1988","06","28","Brasil","Paraná","Londrina","Próximo ao horto da UEL","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","63728","auto",NA,NA,NA,NA,NA
"1515","2020-11-12 17:00:16-03","UEL","FUEL","4799","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Martins, DFO; Miranda, RS","2012","01","24","Tokuti, MM","s.n.","1987","07","07","Brasil","Paraná","Londrina","UEL - Horto","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","63728","auto",NA,NA,NA,NA,NA
"1516","2020-11-12 17:00:16-03","UEL","FUEL","2933","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Paro, FE","3","1986","05","29","Brasil","Paraná","Londrina","Vale Verde","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","63728","auto",NA,NA,NA,NA,NA
"1517","2020-11-12 17:00:16-03","UEL","FUEL","3695","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Rossetto, EFS","2009","06",NA,"Crepaldi, SC; et al.","s.n.","1986","11","01","Brasil","Paraná","Londrina","Viação Velha","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","63728","auto",NA,NA,NA,NA,NA
"1518","2020-11-12 17:00:16-03","UEL","FUEL","31212","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Lago, AR; et al.","s.n.","1985","04","11","Brasil","Paraná","Maringá","Bosque ll (Perimetral), Perimetral)","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","19250","auto",NA,NA,NA,NA,NA
"1519","2020-11-12 17:00:16-03","UEL","FUEL","31217","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Pavão, OC; et al.","s.n.","1999","05","28","Brasil","Paraná","Rancho Alegre",NA,"-50.9131011962891","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","11419","auto",NA,NA,NA,NA,NA
"1520","2020-11-12 17:00:16-03","UEL","FUEL","34057","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.","Kameyama, C","2009","05","30","Vieira, AOS; et al.","669","2002","03","08","Brasil","Paraná","Rancho Alegre","Fazenda Congonhas","-50.9131011962891","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","11419","auto",NA,NA,NA,NA,NA
