"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","infraspecificEpithet","typeStatus","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","individualCount","fieldNumber","sex"
"153","2015-09-04 19:28:37-03","MNHN","RECOLNAT_MNHN_P","P06606397","PreservedSpecimen",NA,"Malvaceae","Pavonia","hastata","Pavonia hastata","Fruchard",NA,"1869","1","31",NA,"Uruguai","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06606397' target='other'> <mi>dwc_moreinfo</mi></a>","P06606397",NA,NA,"Cav.",NA,NA,"Montevideo, Cerro.",NA,NA,"P06606397_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2015-09-04 19:28:37-03","MNHN","RECOLNAT_MNHN_P","P06606399","PreservedSpecimen",NA,"Malvaceae","Pavonia","hastata","Pavonia hastata","Fruchard",NA,"1874","1","25",NA,"Uruguai","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06606399' target='other'> <mi>dwc_moreinfo</mi></a>","P06606399",NA,NA,"Cav.",NA,NA,"Sta Lucia, Montevideo.",NA,NA,"P06606399_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2015-09-04 19:28:37-03","MNHN","RECOLNAT_MNHN_P","P06606400","PreservedSpecimen",NA,"Malvaceae","Pavonia","hastata","Pavonia hastata","Fruchard",NA,"1877","1","1",NA,"Uruguai","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06606400' target='other'> <mi>dwc_moreinfo</mi></a>","P06606400",NA,NA,"Cav.",NA,NA,"Montevideo, Fray Bentos.",NA,NA,"P06606400_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31",NA
"156","2015-09-04 19:28:37-03","MNHN","RECOLNAT_MNHN_P","P06606401","PreservedSpecimen",NA,"Malvaceae","Pavonia","hastata","Pavonia hastata","Fruchard",NA,"1875","7","1",NA,"Uruguai","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06606401' target='other'> <mi>dwc_moreinfo</mi></a>","P06606401",NA,NA,"Cav.",NA,NA,"Bordes du Miguelete, Montevideo.",NA,NA,"P06606401_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2015-09-04 19:28:37-03","MNHN","RECOLNAT_MNHN_P","P06606402","PreservedSpecimen",NA,"Malvaceae","Pavonia","hastata","Pavonia hastata","Nadeaud",NA,NA,NA,NA,NA,"Uruguai","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06606402' target='other'> <mi>dwc_moreinfo</mi></a>","P06606402",NA,NA,"Cav.",NA,NA,"Environs de Montevideo.",NA,NA,"P06606402_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2015-09-04 19:28:37-03","MNHN","RECOLNAT_MNHN_P","P06606403","PreservedSpecimen",NA,"Malvaceae","Pavonia","hastata","Pavonia hastata","Langeron, M.",NA,"1927","3","27",NA,"Uruguai","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06606403' target='other'> <mi>dwc_moreinfo</mi></a>","P06606403",NA,NA,"Cav.",NA,NA,"La Paz, prés Montevideo.",NA,NA,"P06606403_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2015-09-04 19:28:37-03","MNHN","RECOLNAT_MNHN_P","P06606404","PreservedSpecimen",NA,"Malvaceae","Pavonia","hastata","Pavonia hastata","Saint-Hilaire",NA,"1816","1","1",NA,"Uruguai","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06606404' target='other'> <mi>dwc_moreinfo</mi></a>","P06606404",NA,NA,"Cav.",NA,NA,"Banda Oriental del Uruguai.",NA,NA,"P06606404_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2494",NA
"160","2015-09-04 19:29:02-03","MNHN","RECOLNAT_MNHN_P","P06606405","PreservedSpecimen",NA,"Malvaceae","Pavonia","hastata","Pavonia hastata","Saint-Hilaire",NA,NA,NA,NA,NA,"Uruguai","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06606405' target='other'> <mi>dwc_moreinfo</mi></a>","P06606405",NA,NA,"Cav.",NA,NA,NA,NA,NA,"P06606405_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA
"161","2015-09-04 19:29:02-03","MNHN","RECOLNAT_MNHN_P","P06606406","PreservedSpecimen",NA,"Malvaceae","Pavonia","hastata","Pavonia hastata","Commerson",NA,"1767","11","1",NA,"Uruguai","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06606406' target='other'> <mi>dwc_moreinfo</mi></a>","P06606406",NA,NA,"Cav.",NA,NA,"Montevideo.",NA,NA,"P06606406_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2015-09-04 19:29:02-03","MNHN","RECOLNAT_MNHN_P","P06606408","PreservedSpecimen",NA,"Malvaceae","Pavonia","hastata","Pavonia hastata","Courbon",NA,"1853","1","1",NA,"Uruguai","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06606408' target='other'> <mi>dwc_moreinfo</mi></a>","P06606408",NA,NA,"Cav.",NA,NA,"Recueillé du ? de Montevideo, prés da ? ?.",NA,NA,"P06606408_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"317",NA
"163","2015-09-04 19:29:02-03","MNHN","RECOLNAT_MNHN_P","P06606409","PreservedSpecimen",NA,"Malvaceae","Pavonia","hastata","Pavonia hastata","Gaudichaud",NA,NA,NA,NA,NA,"Uruguai","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06606409' target='other'> <mi>dwc_moreinfo</mi></a>","P06606409",NA,NA,"Cav.",NA,NA,"Montevideo.",NA,NA,"P06606409_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2015-09-04 19:29:02-03","MNHN","RECOLNAT_MNHN_P","P06606410","PreservedSpecimen",NA,"Malvaceae","Pavonia","hastata","Pavonia hastata","Pedersen, T.M.",NA,"1968","1","31",NA,"Argentina","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06606410' target='other'> <mi>dwc_moreinfo</mi></a>","P06606410",NA,NA,"Cav.",NA,NA,"Estancia Fortín del Iberá. Dep.Concepción, Prov. Corrientes.",NA,NA,"P06606410_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8753",NA
"165","2015-09-04 19:29:02-03","MNHN","RECOLNAT_MNHN_P","P06606411","PreservedSpecimen",NA,"Malvaceae","Pavonia","hastata","Pavonia hastata","Gaudichaud",NA,NA,NA,NA,NA,"Uruguai","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06606411' target='other'> <mi>dwc_moreinfo</mi></a>","P06606411",NA,NA,"Cav.",NA,NA,"Montevideo.",NA,NA,"P06606411_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2015-09-04 19:29:02-03","MNHN","RECOLNAT_MNHN_P","P06606412","PreservedSpecimen",NA,"Malvaceae","Pavonia","hastata","Pavonia hastata","Pedersen, T.M.",NA,"1960","4","23",NA,"Argentina","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06606412' target='other'> <mi>dwc_moreinfo</mi></a>","P06606412",NA,NA,"Cav.",NA,NA,"Estancia Tuyuti, Dep.Itati, Prov. Corrientes.",NA,NA,"P06606412_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5560",NA
"167","2015-09-04 19:08:25-03","MNHN","RECOLNAT_MNHN_P","P06699006","PreservedSpecimen",NA,"Malvaceae","Pavonia","hastata","Pavonia hastata","Herter, G.",NA,"1926","3","1",NA,"Uruguai","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06699006' target='other'> <mi>dwc_moreinfo</mi></a>","P06699006",NA,NA,"Spreng.",NA,NA,"Departamento de Montevideo. Loc. Dict. Miguelete.",NA,NA,"P06699006_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"253",NA
"168","2015-09-04 19:28:37-03","MNHN","RECOLNAT_MNHN_P","P06606381","PreservedSpecimen",NA,"Malvaceae","Pavonia","hastata","Pavonia hastata","Hatschbach, G.|Haas, H.|Lindeman, J.",NA,"1966","2","9",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06606381' target='other'> <mi>dwc_moreinfo</mi></a>","P06606381",NA,NA,"Cav.","Paraná","São Mateus do Sul","10 km ao Oeste.","-50.3828010559082","-25.8742008209229","P06606381_01",NA,NA,NA,"760",NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA,NA,"13794",NA
"169","2016-03-09 18:11:34-03","MNHN","RECOLNAT_MNHN_P","P00846886","PreservedSpecimen",NA,"Malvaceae","Pavonia","hastata","Pavonia hastata","Bordignon, S.|Bordignon, M.",NA,"2010","2","3",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00846886' target='other'> <mi>dwc_moreinfo</mi></a>","P00846886",NA,NA,"Cav.","Rio Grande do Sul","Cachoeira do Sul","Estrada São Lorenço-Dorasnal","-52.8939018249512","-30.0391998291016","P00846886_01",NA,NA,NA,NA,NA,"71201","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2015-09-04 19:28:37-03","MNHN","RECOLNAT_MNHN_P","P06606382","PreservedSpecimen",NA,"Malvaceae","Pavonia","hastata","Pavonia hastata","Hatschbach, G.",NA,"1966","12","14",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06606382' target='other'> <mi>dwc_moreinfo</mi></a>","P06606382",NA,NA,"Cav.","Paraná","Palmas","Estr. Palmas-Mangueirinha.","-51.9906005859375","-26.4841995239258","P06606382_01",NA,NA,NA,NA,NA,"46666","auto",NA,NA,NA,NA,NA,NA,NA,NA,"15456",NA
"171","2008-05-27 22:02:00-03","MO","MOBOT","3047966","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Troels M. Pedersen","Pedersen 8999","1969","1","24","South America","Argentina",NA,NA,NA,NA,NA,NA,"Cav.","Entre Ríos","Colón",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2015-08-11 21:36:00-03","MO","MOBOT","3077117","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","L. Barattini","Barattini s.n.","1950",NA,NA,"South America","Uruguay",NA,NA,NA,NA,NA,NA,"Cav.","Montevideo",NA,"Montevideo","-56.170833","-34.858056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2008-05-27 22:02:00-03","MO","MOBOT","3048044","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Nélida Soria","Soria Rey 003053","1988","12","21","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Cav.","Caazapá",NA,"Tavai. 2 km del Destacamento. En el campo.","-55.28333","-26.16666",NA,NA,NA,"A. Krapovickas, V.91",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2008-05-27 22:02:00-03","MO","MOBOT","3048309","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Nélida Soria","Soria Rey 003266","1989","3","15","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Cav.","Caazapá",NA,"Tavai. 3 km S del Destacamento. En el campo.","-55.28333","-26.2",NA,NA,NA,"A. Krapovickas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2008-05-27 22:02:00-03","MO","MOBOT","3048553","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Mirtha Ortiz","Ortiz 936","1966",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"Cav.","Caazapá",NA,"Tavai-Bosque detras del hospital.","-55.33333","-26.16666",NA,NA,NA,"A. Krapovickas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2014-06-26 11:12:00-03","MO","MOBOT","1541956","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Elsa M. Zardini|R. Gamarra","Zardini 55567","2000","12","2","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Cav.","Itapúa",NA,"Yacyreta Dam Island Reserve. Bridge entrance.","-56.7797223","-27.4069444",NA,NA,NA,"Steven R. Hill (ILLS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1221",NA
"177","2015-02-17 12:26:00-02","MO","MOBOT","1817057","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Elsa M. Zardini|R. Gamarra","Zardini 59252","2002","12","5","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Cav.","Itapúa",NA,"Yacyreta dam island reserve. Dunes and inundated savannas.","-56.7547222","-27.4888889",NA,NA,NA,"A. Krapovickas (CTES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1273",NA
"178","2015-09-08 09:51:00-03","MO","MOBOT","1579872","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Elsa M. Zardini|Leongino Guerrero","Zardini 56036","2001","2","26","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Cav.","Caaguazú",NA,NA,"-56.3419444","-25.1108333",NA,NA,NA,"A. Krapovickas (CTES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1227",NA
"179","2009-07-31 05:57:00-03","MO","MOBOT","2233323","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","José E. Montes","Montes 14797",NA,NA,NA,"South America","Argentina",NA,NA,NA,NA,NA,NA,"Cav.","Misiones","San Ignacio","Teyucuaré","-55.58333","-27.28333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2009-07-31 05:57:00-03","MO","MOBOT","2247871","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","José E. Montes","Montes 27710",NA,NA,NA,"South America","Argentina",NA,NA,NA,NA,NA,NA,"Cav.","Misiones","Montecarlo","Montecarlo","-54.78333","-26.56666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2009-05-15 13:24:00-03","MO","MOBOT","2516456","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Pedro Jörgensen","Jörgensen 3808","1928","12","2","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Cav.","Paraguarí",NA,"Villarica.",NA,NA,NA,NA,NA,"!P. Fryxell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2010-01-29 20:51:00-02","MO","MOBOT","2516487","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","W.G. Herter","Herter 253","1926","3",NA,"South America","Uruguay",NA,NA,NA,NA,NA,NA,"Cav.","Montevideo",NA,"Miguelete","-56.22","-34.87",NA,NA,NA,"Herter, W. G. F.","10.00000000","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2009-07-10 17:57:00-03","MO","MOBOT","3047961","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Troels M. Pedersen","Pedersen 15643","1991",NA,NA,"South America","Uruguay",NA,NA,NA,NA,NA,NA,"Cav.",NA,NA,"Highroad ROU-31, by the bridge",NA,NA,NA,NA,NA,"P. Fryxell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2009-05-28 09:22:00-03","MO","MOBOT","100190675","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","S. Torres Robles|P. Simon|N. González","Torres Robles 2075","2004","11","1","South America","Argentina",NA,NA,NA,NA,NA,NA,"Cav.","Buenos Aires","Campana","Reserva Natural Estricta Otamendi.",NA,NA,NA,NA,NA,"S. Torres R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"185","2009-06-01 09:16:00-03","MO","MOBOT","100191408","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","S. Torres Robles","Torres Robles 2038","2004","10","30","South America","Argentina",NA,NA,NA,NA,NA,NA,"Cav.","Buenos Aires",NA,"Isla Marín García: Reserva Natural y Sitio Histórico Isla Martín García.",NA,NA,NA,NA,NA,"S. Torres R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"186","2013-08-23 04:12:00-03","MO","MOBOT","100200589","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Arturo E. Burkart","Burkart 24851","1963","12","13","South America","Argentina",NA,NA,NA,NA,NA,NA,"Cav.","Entre Ríos","Gualeguaychú","Gualeguaychú.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"187","2013-08-23 04:12:00-03","MO","MOBOT","100200598","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Arturo E. Burkart","Burkart 8305","1937","3","26","South America","Argentina",NA,NA,NA,NA,NA,NA,"Cav.","Entre Ríos",NA,"Delta del Paraná, arroyo Brazo Largo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"188","2009-07-14 11:15:00-03","MO","MOBOT","100200612","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Nélida S. Troncoso|Nélida M. Bacigalupo|Silvia C. Arroyo","Troncoso 3779","1984","3","25","South America","Argentina",NA,NA,NA,NA,NA,NA,"Cav.","Entre Ríos","Concordia","Ayuí, alrededores de la represa Salto Grande.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"189","2009-07-14 11:17:00-03","MO","MOBOT","100200613","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Nélida S. Troncoso|Nélida M. Bacigalupo|Silvia C. Arroyo","Troncoso 3875","1984","3","31","South America","Argentina",NA,NA,NA,NA,NA,NA,"Cav.","Entre Ríos","Colón","Colón, El Palmar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"190","2010-08-16 16:39:00-03","MO","MOBOT","100274339","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Karl Fiebrig","Fiebrig 3325",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"Cav.","Tarija",NA,"Toldos ad Rio Bermejo",NA,NA,NA,NA,NA,"Foster's catalog notes file",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"191","2010-08-16 16:52:00-03","MO","MOBOT","100274346","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","T. Herzog","Herzog 1743",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"Cav.","Santa Cruz",NA,"Cuesta de los Monos",NA,NA,NA,NA,NA,"Foster's catalog notes file","1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"192","2020-03-02 04:36:00-03","MO","MOBOT","100363264","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","W. D. Stevens|Isabel Basualdo|O. M. Montiel J.|Christopher Davidson|Sharon R. Christoph","Stevens 31311","2011","3","21","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Cav.","Concepción",NA,"Estancia Garay Cuê, along airstrip near Casa Estancia; forest-pasture margin, on limestone","-57.3652778","-22.69",NA,NA,NA,NA,"164.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1421",NA
"193","2011-09-19 10:01:00-03","MO","MOBOT","100412024","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Martín Cárdenas","Cárdenas Hermosa 4623",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"Cav.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"194","2011-12-08 05:05:00-02","MO","MOBOT","1115057","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Robert R. Brooks|et al.","Brooks MS183","1996","1","20","South America","Argentina",NA,NA,NA,NA,NA,NA,"Cav.","Córdoba",NA,"Vitali Quarry, Estancia Santa Rosa, Bosque Alegre. 40 km NW of Alta Gracia. Limestone, skarn, with lenses of ultramafic rocks. National Geographic Mercosur Botanical Expedition - Jan./Feb. 1996","-64.56666","-31.51666",NA,NA,NA,"Steven R. Hill (ILLS)","780.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","22",NA
"195","2011-12-08 05:05:00-02","MO","MOBOT","1115062","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Robert R. Brooks|et al.","Brooks MS188","1996","1","20","South America","Argentina",NA,NA,NA,NA,NA,NA,"Cav.","Córdoba",NA,"Vitali Quarry, Estancia Santa Rosa, Bosque Alegre. 40 km NW of Alta Gracia. Limestone, skarn, with lenses of ultramafic rocks. National Geographic Mercosur Botanical Expedition - Jan./Feb. 1996","-64.56666","-31.51666",NA,NA,NA,"Steven R. Hill (ILLS)","780.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","22",NA
"196","2011-12-08 05:05:00-02","MO","MOBOT","1118825","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Robert R. Brooks|et al.","Brooks MS241","1996","1","21","South America","Argentina",NA,NA,NA,NA,NA,NA,"Cav.","Córdoba",NA,"Atos Pampa. Granitic gneiss intruded by the Los Congos serpentinite. Abundant carbonates. Chromite-rich lenses. National Geographic Mercosur Botanical Expedition - Jan./Feb. 1996","-64.75","-32",NA,NA,NA,"Steven R. Hill (ILLS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","24",NA
"197","2008-05-27 22:02:00-03","MO","MOBOT","1264551","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Elsa M. Zardini|A. Benítez","Zardini 47629","1997","11","25","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Cav.","Caazapá",NA,"7 km W of Tavai. Swamp and cerrado scrub.","-55.57972","-26.17777",NA,NA,NA,"A. Krapovickas (CTES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1122",NA
"198","2013-08-20 12:44:00-03","MO","MOBOT","1413400","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Elsa M. Zardini|R. Gamarra","Zardini 51788","1999","10","23","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Cav.","Itapúa",NA,"Yacyretá Dam Island Reserve: Eastern area. Aña Cua. Collecting area: around two hectares.","-56.6522222","-27.3958333",NA,NA,NA,"Steven R. Hill (ILLS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1182",NA
"199","2019-05-03 06:41:00-03","MO","MOBOT","1420675","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Elsa M. Zardini|R. Brítez","Zardini 52865","1999","12","14","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Cav.","Caazapá",NA,"Estancia Tapytá of Shell Forestry Limited.","-55.7630556","-26.2738889",NA,NA,NA,"Steven R. Hill (ILLS)","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1192",NA
"200","2008-05-27 22:02:00-03","MO","MOBOT","1585463","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Elsa M. Zardini|M. Vera","Zardini 56658","2001","6","24","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Cav.","San Pedro",NA,"Around 25 de Diciembre. Chaco forest and Chaco savannas.","-56.50861","-24.70194",NA,NA,NA,"A. Krapovickas (CTES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1235",NA
"201","2008-05-27 22:02:00-03","MO","MOBOT","183715","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Elsa M. Zardini|U. Velázquez","Zardini 25992","1991","1","12","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Cav.","Caaguazú",NA,"Arroyo Cambay, northern side. Cerrado scrub.","-55.91666","-25.41666",NA,NA,NA,"A. Krapovickas (CTES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","526",NA
"202","2008-05-27 22:02:00-03","MO","MOBOT","183751","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Elsa M. Zardini|U. Velázquez","Zardini 26002","1991","1","12","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Cav.","Caaguazú",NA,"Arroyo Cambay, northern side. Cerrado scrub.","-55.91666","-25.41666",NA,NA,NA,"A. Krapovickas (CTES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","526",NA
"203","2008-05-27 22:02:00-03","MO","MOBOT","185089","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Elsa M. Zardini|Leongino Guerrero","Zardini 31010","1992","3","12","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Cav.","Paraguarí",NA,"National Park Ybycu'í. Northeastern area savanna and scrub.","-56.76666","-26.01666",NA,NA,NA,"A. Krapovickas (CTES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","663",NA
"204","2008-05-27 22:02:00-03","MO","MOBOT","185396","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Elsa M. Zardini|U. Velázquez","Zardini 24635","1990","12","1","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Cav.","Caaguazú",NA,"Arroyo Guaranungua, 28 km S of Arroyo Yhú. Cerrado scrub.","-55.91666","-25.36666",NA,NA,NA,"A. Krapovickas (CTES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","486",NA
