"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","preparationType","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet","typeStatus"
"668","2021-02-08 12:44:13-03","UFRGS","ICN","175142","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Pezzi, E","Pezzi, E","2011","02","09","Brasil","RS","Cachoeira do Sul","-52.890556","-30.426389","-52.890556","-30.426389",NA,NA,"7","Localidade 'Piquiri', propriedade rural","197","197","material testemunho de mestrado; planta longeva, com folhas largas, arbórea, altura ca. 14m; em gramado","Dicotyledon",NA,"América do Sul",NA,"2011","02","09",NA,NA,NA,NA,NA,NA,NA,NA
"669","2021-02-08 12:44:13-03","UFRGS","ICN","175143","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Pezzi, E","Pezzi, E","2011","02","09","Brasil","RS","Cachoeira do Sul","-52.890556","-30.426389","-52.890556","-30.426389",NA,NA,"8","Localidade 'Piquiri', propriedade rural,","197","197","material testemunho de mestrado; planta longeva com tronco alargado na base, arbórea, altura ca. 15m; em borda de mata","Dicotyledon",NA,"América do Sul",NA,"2011","02","09",NA,NA,NA,NA,NA,NA,NA,NA
"670","2021-02-08 12:44:13-03","UFRGS","ICN","175144","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Pezzi, E","Pezzi, E","2011","02","09","Brasil","RS","Cachoeira do Sul","-52.895556","-30.051667","-52.895556","-30.051667",NA,NA,"9","Bairro Marques Ribeiro, R. José Gomes Porto, 144,","48","48","material testemunho de mestrado; planta isolada, aobórea, altura ca. 10m; em pátio/calçada urbana","Dicotyledon",NA,"América do Sul",NA,"2011","02","09",NA,NA,NA,NA,NA,NA,NA,NA
"671","2021-02-08 12:44:13-03","UFRGS","ICN","175146","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Pezzi, E","Pezzi, E",NA,NA,NA,"Brasil","RS","Guabijú","-51.711944","-28.549167","-51.711944","-28.549167",NA,NA,"11","Localidade Linha Arroio Cirino, propriedade rural","665","665","material testemunho de mestrado; planta frondosa, com mais de 70 anos, arbórea,altura ca. 14m; em capão formado pela espécie","Dicotyledon",NA,"América do Sul",NA,"2011","03","02",NA,NA,NA,NA,NA,NA,NA,NA
"672","2021-02-08 12:44:13-03","UFRGS","ICN","175147","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Pezzi, E","Pezzi, E","2011","03","02","Brasil","RS","Guabijú","-51.711944","-28.549167","-51.711944","-28.549167",NA,NA,"12","Localidade Linha Arroio Cirino, propriedade rural","660","660","material testemunho de mestrado; planta com mais de 70 anos, arbórea, altura ca.9m; planta em beira de córrego e em capão da espécie","Dicotyledon",NA,"América do Sul",NA,"2011","03","02",NA,NA,NA,NA,NA,NA,NA,NA
"673","2021-02-08 12:44:13-03","UFRGS","ICN","175148","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Pezzi, E","Pezzi, E","2011","03","02","Brasil","RS","Guabijú","-51.703056","-28.546389","-51.703056","-28.546389",NA,NA,"13","Localidade Linha Arroio Cirino, propriedade rural","749","749","material testemunho de mestrado; planta isolada, arbórea, altura ca. 6m; em pátio rural","Dicotyledon",NA,"América do Sul",NA,"2011","03","02",NA,NA,NA,NA,NA,NA,NA,NA
"674","2021-02-08 12:44:13-03","UFRGS","ICN","175149","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Pezzi, E","Pezzi, E","2011","03","02","Brasil","RS","Guabijú","-51.715556","-28.556111","-51.715556","-28.556111",NA,NA,"14","Localidade Linha Arroio Cirino, propriedade rural","707","707","material testemunho de mestrado; planta estiolada, arbórea, altura ca. 9m; em mata, ao lado de córrego","Dicotyledon",NA,"América do Sul",NA,"2011","03","02",NA,NA,NA,NA,NA,NA,NA,NA
"675","2021-02-08 12:44:13-03","UFRGS","ICN","175150","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Pezzi, E","Pezzi, E","2011","03","02","Brasil","RS","Guabijú","-51.709444","-28.551667","-51.709444","-28.551667",NA,NA,"15","Localidade Linha Arroio Cirino, propriedade rural","680","680","material testemunho de mestrado; planta frondosa, arbórea, altura ca.12m; em borda de mata/lavoura/córrego","Dicotyledon",NA,"América do Sul",NA,"2011","03","02",NA,NA,NA,NA,NA,NA,NA,NA
"676","2021-02-08 12:44:13-03","UFRGS","ICN","175151","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Pezzi, E","Pezzi, E","2011","03","02","Brasil","RS","Guabijú","-51.69","-28.54","-51.69","-28.54",NA,NA,"16","Bairro Centro, R. José Bonifácio, 486,5","719","719","material testemunho de mestrado; planta isolada, arbórea, altura ca. 4m; em calçada urbana","Dicotyledon",NA,"América do Sul",NA,"2011","03","02",NA,NA,NA,NA,NA,NA,NA,NA
"677","2021-02-08 12:44:13-03","UFRGS","ICN","175152","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Pezzi, E","Pezzi, E","2011","03","02","Brasil","RS","Guabijú","-51.690833","-28.541944","-51.690833","-28.541944",NA,NA,"17","Bairro Centro, R. José Bonifácio, 250","724","724","material testemunho de mestrado; planta frondosa, arbórea, altura ca.10m; em pátio gramado urbano","Dicotyledon",NA,"América do Sul",NA,"2011","03","02",NA,NA,NA,NA,NA,NA,NA,NA
"678","2021-02-08 12:44:13-03","UFRGS","ICN","175153","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Pezzi, E","Pezzi, E","2011","03","02","Brasil","RS","Guabijú","-51.689444","-28.541944","-51.689444","-28.541944",NA,NA,"18","Bairro Centro, R. José Hectori Ruffatto, 148","725","725","material testemunho de mestrado; arbórea, altura ca. 5m; em pátio gramado urbano/calçada","Dicotyledon",NA,"América do Sul",NA,"2011","03","02",NA,NA,NA,NA,NA,NA,NA,NA
"679","2021-02-08 12:44:13-03","UFRGS","ICN","175154","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Pezzi, E","Pezzi, E","2011","03","02","Brasil","RS","Guabijú","-51.691111","-28.538333","-51.691111","-28.538333",NA,NA,"19","Bairro Centro, R. Antonio Garda, 246","721","721","material testemunho de mestrado; arbórea, altura ca. 5m; em pátio urbano, junto à horta e parreiral","Dicotyledon",NA,"América do Sul",NA,"2011","03","02",NA,NA,NA,NA,NA,NA,NA,NA
"680","2021-02-08 12:44:13-03","UFRGS","ICN","175155","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Pezzi, E","Pezzi, E","2011","03","02","Brasil","RS","Guabijú","-51.683056","-28.529722","-51.683056","-28.529722",NA,NA,"20","Propriedade rural em arruamento frontal à Prefeitura Municipal 28°S 31' 47,3 51°W 40' 59,3","730","730","material testemunho de pesquisa; Pl. sombreada por araucária, arbórea, altura ca. 8m; em beira de barranco","Dicotyledon",NA,"América do Sul",NA,"2011","03","02",NA,NA,NA,NA,NA,NA,NA,NA
"681","2021-02-08 12:44:13-03","UFRGS","ICN","175156","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Pezzi, E","Pezzi, E","2011","03","20","Brasil","RS","Bento Gonçalves","-51.518611","-29.163056","-51.518611","-29.163056",NA,NA,"21","Bairro Centro, Travessa Moron, 142, à esquerda na calçada","626","626","material testemunho de pesquisa; ± 30 anos; muda oriunda de Ibiraiaras/RS, arbórea, altura ca.8m; em calçada urbana","Dicotyledon",NA,"América do Sul",NA,"2011","03","20",NA,NA,NA,NA,NA,NA,NA,NA
"682","2021-02-08 12:44:13-03","UFRGS","ICN","175157","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Pezzi, E","Pezzi, E","2011","03","20","Brasil","RS","Bento Gonçalves","-51.518611","-29.163056","-51.518611","-29.163056",NA,NA,"22","Bairro Centro, Travessa Moron,142, à direita em calçada","626","626","material testemunho de mestrado; planta ± 30 anos; Muda oriunda de Ibiraiaras/RS, arbórea, altura ca. 9m; em calçada urbana","Dicotyledon",NA,"América do Sul",NA,"2011","03","20",NA,NA,NA,NA,NA,NA,NA,NA
"683","2021-02-08 12:44:13-03","UFRGS","ICN","175158","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Pezzi, E","Pezzi, E","2011","03","20","Brasil","RS","Bento Gonçalves","-51.511667","-29.184722","-51.511667","-29.184722",NA,NA,"23","Bairro Santa Rita, R. Cândido Zandonai","680","680","material testemunho de mestrado; Pl. isolada, ± 14 anos, arbórea, altura ca.6m; em pátio gramado","Dicotyledon",NA,"América do Sul",NA,"2011","03","20",NA,NA,NA,NA,NA,NA,NA,NA
"684","2021-02-08 12:44:13-03","UFRGS","ICN","179952","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand",NA,"Guerra, D","2014","10","01","Brasil","RS","Três Passos","-53.936944","-27.458611","-53.936944","-27.458611",NA,NA,"s.n.","Rua Gaspar Silveira Martins, esquina com a Rua Waschington Luis.",NA,NA,"Material testemunho de dissertação de mestrado; árvore; em calçada","Dicotyledon",NA,"América do Sul",NA,"2014","10","01",NA,NA,NA,NA,NA,NA,NA,NA
"685","2021-02-08 12:44:13-03","UFRGS","ICN","179953","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand",NA,"Guerra, D","2014","10","01","Brasil","RS","Três Passos","-53.932222","-27.461111","-53.932222","-27.461111",NA,NA,"s.n.","Rua Sete de Setembro, esquina com a Rua José Coutinho.",NA,NA,"Material testemunho de dissertação de mestrado; árvore; em calçada","Dicotyledon",NA,"América do Sul",NA,"2014","10","01",NA,NA,NA,NA,NA,NA,NA,NA
"686","2021-02-08 12:44:13-03","UFRGS","ICN","179954","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand",NA,"Guerra, D","2014","10","01","Brasil","RS","Três Passos","-53.932222","-27.461944","-53.932222","-27.461944",NA,NA,"s.n.","Rua Sete de Setembro, esquina com a Rua José Coutinho.",NA,NA,"Material testemunho de dissertação de mestrado; árvore; em calçada","Dicotyledon",NA,"América do Sul",NA,"2014","10","01",NA,NA,NA,NA,NA,NA,NA,NA
"687","2021-02-08 12:44:13-03","UFRGS","ICN","179955","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand",NA,"Guerra, D","2014","10","01","Brasil","RS","Três Passos","-53.932222","-27.462778","-53.932222","-27.462778",NA,NA,"s.n.","Rua Sete de Setembro, esquina com a Rua José Coutinho.",NA,NA,"Material testemunho de dissertação de mestrado; árvore; em calçada","Dicotyledon",NA,"América do Sul",NA,"2014","10","01",NA,NA,NA,NA,NA,NA,NA,NA
"688","2021-02-08 12:44:13-03","UFRGS","ICN","179958","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand",NA,"Veit, PA","2014","10","23","Brasil","RS","Paraí","-51.789167","-28.579444","-51.789167","-28.579444",NA,NA,"s.n.","Rua 22 de março, 261",NA,NA,"Material testemunho de dissertação de mestrado; árvore; em calçada","Dicotyledon",NA,"América do Sul",NA,"2014","10","23",NA,NA,NA,NA,NA,NA,NA,NA
"689","2021-02-08 12:44:13-03","UFRGS","ICN","179959","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand",NA,"Veit, PA","2014","10","23","Brasil","RS","Paraí","-51.787778","-28.597778","-51.787778","-28.597778",NA,NA,"s.n.","Rua Pe Felix Busatta, 1090",NA,NA,"Material testemunho de dissertação de mestrado; árvore; em calçada","Dicotyledon",NA,"América do Sul",NA,"2014","10","23",NA,NA,NA,NA,NA,NA,NA,NA
"690","2021-02-08 12:44:13-03","UFRGS","ICN","179960","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand",NA,"Veit, PA","2014","10","23","Brasil","RS","Bento Gonçalves","-51.518611","-29.163056","-51.518611","-29.163056",NA,NA,"s.n.","Rua Travessa Moron, 142",NA,NA,"Material testemunho de dissertação de mestrado; árvore; em calçada","Dicotyledon",NA,"América do Sul",NA,"2014","10","23",NA,NA,NA,NA,NA,NA,NA,NA
"691","2021-02-08 12:44:13-03","UFRGS","ICN","179961","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand",NA,"Veit, PA","2014","10","23","Brasil","RS","Bento Gonçalves","-51.511667","-29.184722","-51.511667","-29.184722",NA,NA,"s.n.","Rua Cândido Zandonai, 41",NA,NA,"Material testemunho de dissertação de mestrado; árvore; em calçada","Dicotyledon",NA,"América do Sul",NA,"2014","10","23",NA,NA,NA,NA,NA,NA,NA,NA
"692","2021-02-08 12:44:13-03","UFRGS","ICN","200170","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Richit, JF","Richit, JF","2019","01","20","Brasil","RS","Maximiliano de Almeida","-51.779444","-27.568889","-51.779444","-27.568889",NA,NA,"s.n.",NA,NA,NA,"Material Testemunho; Beira de estrada","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693","2021-02-08 12:44:13-03","UFRGS","ICN","137246","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Mattos, J","Hagelund, K","1982","11","10","Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"14167","Fazenda faxinal",NA,NA,"Doação do Karner Hagelund. Duplicatas disponíveis: 5","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA
"694","2021-02-08 12:44:13-03","UFRGS","ICN","150891","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand",NA,"Hagelund, K","1982","10","28","Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"14153","Fazenda Faxinal",NA,NA,"Doação de Karner Hagelund.","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA
"695","2021-02-08 12:44:13-03","UFRGS","ICN","137247","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Mathos","Hagelund, K",NA,NA,NA,"Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"9617(d)","Granja Faxinal",NA,NA,"Doação do Karner Hagelund.","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA
"696","2021-02-08 12:44:13-03","UFRGS","ICN","001281","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Legrand, CD","Schultz, A","1950","11","27","Brasil","RS","Cachoeira do Sul","-52.8939018249512","-30.0391998291016",NA,NA,NA,NA,"1281",NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,"71201","auto",NA,NA,NA,NA,NA,NA
"697","2021-02-08 12:44:13-03","UFRGS","ICN","000811","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand",NA,"Schultz, A","1950","11","27","Brasil","RS","Cachoeira do Sul","-52.8939018249512","-30.0391998291016",NA,NA,NA,NA,"811",NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,"71201","auto",NA,NA,NA,NA,NA,NA
"698","2021-02-08 12:44:13-03","UFRGS","ICN","000483","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand",NA,"Schultz, A","1946","06","06","Brasil","RS","Cachoeira do Sul","-52.8939018249512","-30.0391998291016",NA,NA,NA,NA,"483",NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,"71201","auto",NA,NA,NA,NA,NA,NA
"699","2021-02-08 12:44:13-03","UFRGS","ICN","140915","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Jarenkow, JA","Jurinitz, CF","2000","11","30","Brasil","RS","Camaquã","-51.812198638916","-30.8511009216309",NA,NA,NA,NA,"84","Distrito de Santa Auta Propriedade Água Grande (também conhecida como sítio do Barbosa Lessa)","300","300","Hábito arbóreo.; Mata.","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,"49429","auto",NA,NA,NA,NA,NA,NA
"700","2021-02-08 12:44:13-03","UFRGS","ICN","086391","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Waechter, JL","Waechter, JL","1989","02","24","Brasil","RS","Candelária","-52.7888984680176","-29.6692008972168",NA,NA,NA,NA,"2378","Botucaraí",NA,NA,"Árvore com cerca de 12 m de altura, frutos maduros globosos, violáceo-escuro, quase negros.; Na base do cerro Botucaraí","Dicotyledon",NA,"América do Sul",NA,"1989",NA,NA,"28166","auto",NA,NA,NA,NA,NA,NA
"701","2021-02-08 12:44:13-03","UFRGS","ICN","148939","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Giongo, C","Giongo, C","2003","11","13","Brasil","RS","Encruzilhada do Sul","-52.521900177002","-30.5438995361328",NA,NA,NA,NA,"230","Fazenda Xafri (ca. 20Km distante do centro da cidade)","400","400",NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,"62084","auto",NA,NA,NA,NA,NA,NA
"702","2021-02-08 12:44:13-03","UFRGS","ICN","134905","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Irgang, BE","Silveira, GH","2003","11","08","Brasil","RS","Encruzilhada do Sul","-52.521900177002","-30.5438995361328",NA,NA,NA,NA,"4","propriedade particular",NA,NA,"Folha com espinho apical, consistência cartácea; hábito arbóreo.","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,"62084","auto",NA,NA,NA,NA,NA,NA
"703","2021-02-08 12:44:13-03","UFRGS","ICN","137250","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand",NA,"Hagelund, K",NA,NA,NA,"Brasil","RS","Giruá","-54.3497009277344","-28.028299331665",NA,NA,NA,NA,"1309","Granja Sodol",NA,NA,"Doação do Karner Hagelund.","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,"23862","auto",NA,NA,NA,NA,NA,NA
"704","2021-02-08 12:44:13-03","UFRGS","ICN","179957","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand",NA,"Veit, PA","2014","10","23","Brasil","RS","Guabijú","-51.690299987793","-28.5408000946045",NA,NA,NA,NA,"s.n.","Rua José Hectori Ruffatto, em frente a uma farmácia.",NA,NA,"Material testemunho de dissertação de mestrado; árvore; em calçada","Dicotyledon",NA,"América do Sul",NA,"2014","10","23","16681","auto",NA,NA,NA,NA,NA,NA
"705","2021-02-08 12:44:13-03","UFRGS","ICN","166261","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Matzenbacher, NI","Matzenbacher, NI","2010","09","06","Brasil","RS","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"3100","Fazenda São Maximiano",NA,NA,"mata de galeria","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA
"706","2021-02-08 12:44:13-03","UFRGS","ICN","113112","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Sobral, M","Matzenbacher, NI","1997","06","13","Brasil","RS","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"s.n.","Fazenda S. Maximiano, BR-116, Km 307",NA,NA,"Planta estéril. Árvore de pequeno porte.; Mata de encosta do morro","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA
"707","2021-02-08 12:44:13-03","UFRGS","ICN","063360","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Sanchotene, MC","Sanchotene, MC","1981","10",NA,"Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"s.n.","Praça Maurício Cardoso",NA,NA,"Com flores brancas e botões.","Dicotyledon",NA,"América do Sul",NA,"1981","10",NA,"29946","auto",NA,NA,NA,NA,NA,NA
"708","2021-02-08 12:44:13-03","UFRGS","ICN","113179","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Mattos, JR","Nirlei, H","1981","04","23","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"s.n.","Praça Maurício Cardoso",NA,NA,"Com frutos.","Dicotyledon",NA,"América do Sul",NA,"1981","09","04","29946","auto",NA,NA,NA,NA,NA,NA
"709","2021-02-08 12:44:13-03","UFRGS","ICN","113481","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Sanchotene, MC","Hugo, Sr","1982","06","17","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"s.n.","Viveiro 1- SMAM",NA,NA,"Muda com 8 anos (incrível).; Meio do mato","Dicotyledon",NA,"América do Sul",NA,"1982","06","17","29946","auto",NA,NA,NA,NA,NA,NA
"710","2021-02-08 12:44:13-03","UFRGS","ICN","048437","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Baptista, L","Waechter, JL","1980","10","11","Brasil","RS","Santa Cruz do Sul","-52.4258003234863","-29.7175006866455",NA,NA,NA,NA,"1730","Trombudo",NA,NA,"Árvore com cerca de 10 m de altura, flores ainda não abertas e folhas com ápice espinhoso.; Isolada em potreiro","Dicotyledon",NA,"América do Sul",NA,"1980",NA,NA,"38612","auto",NA,NA,NA,NA,NA,NA
"711","2021-02-08 12:44:13-03","UFRGS","ICN","137249","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Mathos","Hagelund, K","1974","12","06","Brasil","RS","São Borja","-56.0043983459473","-28.6606006622314",NA,NA,NA,NA,"8327 (t)","BR 285 Km 511",NA,NA,"Doação do Karner Hagelund. Duplicatas disponíveis: 1","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,"75549","auto",NA,NA,NA,NA,NA,NA
"712","2021-02-08 12:44:13-03","UFRGS","ICN","137248","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Mathos","Hagelund, K","1974","12","06","Brasil","RS","São Borja","-56.0043983459473","-28.6606006622314",NA,NA,NA,NA,"8337","BR 285 Km 511",NA,NA,"Doação do Karner Hagelund.; Árvore de +/- 6m.","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,"75549","auto",NA,NA,NA,NA,NA,NA
"713","2021-02-08 12:44:13-03","UFRGS","ICN","163359","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand",NA,"Santos de Sousa, L","2009","10","28","Brasil","RS","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"s.n.","Fepagro",NA,NA,"Material testemunho de dissertação de mestrado.","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA
