"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","occurrenceRemarks","recordNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","infraspecificEpithet","relationshipType","relatedCatalogItem","individualCount","typeStatus","fieldNumber","previousCatalogNumber","sex"
"355","2021-03-01 16:41:25-03","UNICAMP","UEC","11918","S","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","Plowman, T","Leitão Filho, HF; Kinoshita, LS; Taroda, N","1976","10","08","Brazil","São Paulo","Jundiaí","-46.8800010681152","-23.1800003051758",NA,NA,"UEC058431","UEC058431","1980","09","03","Serra do Japí.","Arbustivo até 2m. Flores lilás.; Mata úmida.","3219",NA,NA,"Magnoliopsida",NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2021-03-01 16:41:25-03","UNICAMP","UEC","107462","S","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don",NA,"Godoy, JRL; Carneiro, PHM; Silva, CR; Mendonça, RR","1999","01","10","Brazil","São Paulo","Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,"UEC058416","UEC058416",NA,NA,NA,"Parque Estadual do Pariquera-Abaixo, entrada para o Morro do Carrapato pela Fazenda Lombadinha.","Arbusto, flores alvas e roxas.; Floresta Ombrófila Densa. Área de transição entre Floresta de Restinga Alta e Morraria costeira.","76",NA,NA,"Magnoliopsida",NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2021-03-01 16:41:25-03","UNICAMP","UEC","072782","S","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","Stehmann, JR","Bernacci, LC; Andrade, PR; Belinello, R; Falivene, SMP; Silva, AMC","1995","01","12","Brazil","São Paulo","Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,"UEC058434","UEC058434","1999","08","17","Rodovia para Cananéia.Fazenda Esteiro do Morro, de F. Capobianco.","Arbusto ca. 2m alt., flores arroxeadas, depois brancas.; Beira de estrada, floresta alta com retirada de madeira.","1149",NA,NA,"Magnoliopsida",NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2021-03-01 16:41:25-03","UNICAMP","UEC","188606","S","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don",NA,"Santos, H","2012","07","20","Brazil","São Paulo","Paulínia","-47.1500015258789","-22.7600002288818",NA,NA,"UEC101650","UEC101650",NA,NA,NA,"CPMA, CPQBA, Betel.","Arbusto rerene, folhas simples.","101/2012",NA,NA,"Magnoliopsida",NA,NA,NA,"11851","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2021-03-01 16:41:25-03","UNICAMP","UEC","37915","S","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don",NA,"Figueiredo, N; Rocha, DS","1983","11","06","Brazil","São Paulo","Peruíbe","-46.9900016784668","-24.3199996948242",NA,NA,"UEC058415","UEC058415",NA,NA,NA,"Estação Ecológica de Juréia.","Arbusto com caule subterrâneo e flores roxas.","15593",NA,NA,"Magnoliopsida",NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2019-08-20 10:26:22-03","UNICAMP","UEC","11903","S","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don",NA,"Vasconcellos-Neto, J","1978","03","17","Brazil","São Paulo","Sumaré","-47.2599983215332","-22.8199996948242",NA,NA,"UEC058444","UEC058444",NA,NA,NA,"Horto florestal.",NA,"7343",NA,NA,"Magnoliopsida",NA,NA,NA,"11359","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2019-11-19 14:09:34-03","UFRPE","PEUFR","19738","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","J. R. R. Cantarelli","S. Mayo; M. Andrade; M. L. Soares; M. Borges","1994","10","08","Brasil","Pernambuco","Caruaru, Murici","-36","-8.31","36°00'00''W","08°18'36''S","PEUFR019738",NA,"1997","03","18","Brejo dos Cavalos, Parque Ecológico Municipal","Arvoreta com cerca de 2,0-3,0m; frutos imaturos; cálice verde coberto por lenticelas; ovário verde.","1011","1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2019-11-19 14:09:34-03","UFRPE","PEUFR","19762","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","J. R. R. Cantarelli","M.J.N. Rodal; M. Sales","1994","07","21","Brasil","Pernambuco","Caruaru, Murici","-36","-8.31","36°00'00''W","08°18'36''S","PEUFR019762",NA,"1997","03","18","Brejo dos Cavalos, Parque Ecológico Municipal","Arbusto com cerca de 2,5m; fruto verde; cálice repleto de lenticelas","220","1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2019-11-19 14:09:34-03","UFRPE","PEUFR","33256","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","L.M. Nascimento","L.M. Nascimento","1999","05","15","Brasil","Pernambuco","Brejo da Madre de Deus","-36.3955","-8.2075","36°23'730''W","08°12'27''S","PEUFR033256",NA,"2000","01","14","Mata do Bituri","Arvoreta, com cerca de 1,80m de altura. Flores em botão verde. Frutos imaturos verdes. Frequente.","218","920","1030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2019-11-19 14:09:34-03","UFRPE","PEUFR","37381","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don",NA,"K. Almeida","2000","05","28","Brasil","Pernambuco","São Lourenço da Mata","-34.950278","-8.012778","34°57'01''W","08°00'46''S","PEUFR037381",NA,NA,NA,NA,"Estação Ecológica do Tapacurá","Árvore com cerca de 6m. Fruto verde coberto por uma cápsula castanha.","50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2019-11-19 14:09:34-03","UFRPE","PEUFR","37382","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","T. M. C. da Silva","K. Almeida; L. C. da Silva; M. Andrade","2000","03","19","Brasil","Pernambuco","São Lourenço da Mata","-34.950278","-8.012778","34°57'01''W","08°00'46''S","PEUFR037382",NA,"2000","04","05","Estação Ecológica do Tapacurá","Árvore com cerca de 5m. Flores com pétalas verdes.","32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2019-11-19 14:09:34-03","UFRPE","PEUFR","37383","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","K. Almeida","T. M. C. da Silva; K. Almeida","2001","05","17","Brasil","Pernambuco","São Lourenço da Mata","-34.950278","-8.012778","34°57'01''W","08°00'46''S","PEUFR037383",NA,"2001","07","18","Estação Ecológica do Tapacurá","Arbusto com cerca de 2m. Fruto verde imaturo protegido por sépalas castanhas.","58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2019-11-19 14:09:34-03","UFRPE","PEUFR","37384","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","K. Almeida","K. Almeida","2001","06","13","Brasil","Pernambuco","São Lourenço da Mata","-34.950278","-8.012778","34°57'01''W","08°00'46''S","PEUFR037384",NA,"2001","06","19","Estação Ecológica do Tapacurá","Árvore com cerca de 4m. Frutos imaturos verdes.","144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2019-11-19 14:09:34-03","UFRPE","PEUFR","37385","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","K. Almeida","K. Almeida; A. L. A. Lima","2001","09","04","Brasil","Pernambuco","São Lourenço da Mata","-34.950278","-8.012778","34°57'01''W","08°00'46''S","PEUFR037385",NA,"2001","09","30","Estação Ecológica do Tapacurá","Árvore com cerca de 4m. Frutos verdes.","191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2019-11-19 14:09:34-03","UFRPE","PEUFR","37386","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don",NA,"K. Almeida; M. Andrade","2000","12","28","Brasil","Pernambuco","São Lourenço da Mata","-34.950278","-8.012778","34°57'01''W","08°00'46''S","PEUFR037386",NA,NA,NA,NA,"Estação Ecológica do Tapacurá","Árvore com cerca de 3m. Sépalas verdes; pétalas lilases com a parte central da fauce interna da corola branca; filetes brancos com anteras castanhas; estilete branco com estigma verde claro. Frutos verdes com pontos castanhos.","89",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2019-11-19 14:09:34-03","UFRPE","PEUFR","16147","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","J. R. R. Cantarelli","A.M. Miranda; L. P. Félix","1994","04","20","Brasil","Pernambuco","Maraial, Lagoa dos Gatos",NA,NA,NA,NA,"PEUFR016147",NA,"1997","03","19","Serra do Urubu, Pedra do Espelho","Subarbusto cerca de 50cm de altura, flores alvas depois lilás, frutos imaturos verdes. Ocasional.","1570",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2019-11-19 14:09:34-03","UFRPE","PEUFR","23536","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","S. Knapp","M.R.C. Sales de Melo; M. T. Carvalho; V. Sobrinha","1995","09","12","Brasil","Pernambuco","Bonito","-35.695833","-8.494444","35°41'45''W","08°29'40''S","PEUFR023536",NA,"1997",NA,NA,"Reserva Municipal de Bonito","Arbusto com cerca de 4m de altura; fruto verde.","177","444","444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2019-11-19 14:09:34-03","UFRPE","PEUFR","19341","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","J. R. R. Cantarelli","D. C. Silva; M. Tschá; A.B. Marcon; M.F.A. Lucena","1995","03","07","Brasil","Pernambuco","Floresta, Inajá",NA,NA,NA,NA,"PEUFR019341",NA,"1997","03","18","Reserva Biológica de Serra Negra","Subarbusto com cerca de 1,5m de altura; ramos creme-amarronzados; sépalas verdes; pétalas lilases, interior da corola branco-amarelado; estames amarelos; ovário verde-claro.","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2019-11-19 14:09:34-03","UFRPE","PEUFR","19437","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","M.R.C. Sales de Melo","A. Laurênio","1995","03","08","Brasil","Pernambuco","Floresta, Inajá",NA,NA,NA,NA,"PEUFR019437",NA,"1995","07","10","Reserva Biológica de Serra Negra","Arbusto com cerca de 1,5m de altura; corola com região dorsal esbranquiçada e ventral com lobos violeta; face do tubo amarelada; cálice verde; estigma branco esverdeado.","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2019-11-19 14:09:34-03","UFRPE","PEUFR","19463","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","M.R.C. Sales de Melo","E. Rodrigues; S.S. Lira; E. Menezes; F. M. Villarouco","1995","03","08","Brasil","Pernambuco","Floresta, Inajá",NA,NA,NA,NA,"PEUFR019463",NA,"1995","07","10","Reserva Biológica de Serra Negra","Arbusto com cerca de 1m; flores com sépalas verdes; pétalas lilás escuro; tubo lilás claro; estilete branco; estigma verde.","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2019-11-19 14:09:34-03","UFRPE","PEUFR","19471","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","M.R.C. Sales de Melo","D. C. Silva; M.F.A. Lucena; M.C. Tschá; M. Sales","1995","03","08","Brasil","Pernambuco","Floresta, Inajá",NA,NA,NA,NA,"PEUFR019471",NA,"1995","07","10","Reserva Biológica de Serra Negra","Arbusto com cerca de 1m; caule marrom; flores lilases, com a parte central amarelada.","39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2019-11-19 14:09:34-03","UFRPE","PEUFR","23548","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","S. Knapp","E. Rodrigues; E. Freire; E. Carneiro; V. Monteiro","1995","09","12","Brasil","Pernambuco","Bonito","-35.695833","-8.494444","35°41'45''W","08°29'40''S","PEUFR023548",NA,"1997",NA,NA,"Reserva Municipal de Bonito","Arbusto com cerca de 2m de altura; caule marrom-claro; frutos verde-claro.","45","444","444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2019-11-19 14:09:34-03","UFRPE","PEUFR","20141","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","J. R. R. Cantarelli","E. Ferraz; D. C. Silva; M.J.N. Rodal","1995","07","20","Brasil","Pernambuco","Floresta, Inajá",NA,NA,NA,NA,"PEUFR020141",NA,"1997","03","18","Reserva Biológica de Serra Negra","Subarbusto com cerca de 0,3m de altura; frutos imaturos verdes com lenticelas marrons no cálice","263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2019-11-19 14:09:34-03","UFRPE","PEUFR","19779","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","J. R. R. Cantarelli","M. Sales","1994","08","12","Brasil","Pernambuco","Caruaru, Murici","-36","-8.31","36°00'00''W","08°18'36''S","PEUFR019779",NA,"1997","03","18","Brejo dos Cavalos, Parque Ecológico Municipal","Árvore com cerca de 1,6m; fruto densamente recoberto com lenticelas elípticas de cor prata; cálice recobrindo o fruto esverdeado.","262","1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2019-11-19 14:09:34-03","UFRPE","PEUFR","19792","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don",NA,"M.R.C. Sales de Melo; Guimarães; Cavalcanti; Carvalho","1995","07","14","Brasil","Pernambuco","Caruaru, Murici","-36","-8.31","36°00'00''W","08°18'36''S","PEUFR019792",NA,NA,NA,NA,"Brejo dos Cavalos, Parque Ecológico Municipal","Subarbusto com cerca de 1,5m de altura; flores lilás claro; cálice verde.","106","1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2019-11-19 14:09:34-03","UFRPE","PEUFR","24971","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","S. Knapp","A.B. Marcon; S.S. Lira; M. Oliveira","1995","09","05","Brasil","Pernambuco","Caruaru","-36","-8.31","36°00'00''W","08°18'36''S","PEUFR024971",NA,"1997",NA,NA,"Brejo dos Cavalos","Arbusto com cerca de 3m de altura; caule acinzentado; cálice verde persistente envolvendo o fruto verde; base do caule com pequenas glândulas","60","1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2019-11-19 14:09:34-03","UFRPE","PEUFR","24974","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","S. Knapp","M.R.C. Sales de Melo; M. T. Carvalho; E. V. Freire","1995","09","11","Brasil","Pernambuco","Caruaru","-36","-8.31","36°00'00''W","08°18'36''S","PEUFR024974",NA,"1997",NA,NA,"Brejo dos Cavalos","Arbusto com cerca de 3m de altura.","183","1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2019-11-19 14:09:34-03","UFRPE","PEUFR","24978","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","S. Knapp","L.F. Silva; D. S. Pimentel; M.C. Tschá; F.M.O. Villarouco","1996","02","29","Brasil","Pernambuco","Caruaru","-36","-8.31","36°00'00''W","08°18'36''S","PEUFR024978",NA,"1997",NA,NA,"Brejo dos Cavalos","Arbusto com cerca de 2m de altura; lóbulo da pétala roxo; tubo da flor verde.","169","1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2019-11-19 14:09:34-03","UFRPE","PEUFR","25066","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","S. Knapp","A. Laurênio; P. Maas; H. Maas; J. Oliveira","1995","11","12","Brasil","Pernambuco","São Vicente Ferrer","-35.5","-7.583333","35°30'00''W","07°35'00''S","PEUFR025066",NA,"1997",NA,NA,"Mata do Estado","Arbusto com cerca de 3m de altura; frutos com lenticelas castanhas no cálice persistente","242","600","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2019-11-19 14:09:34-03","UFRPE","PEUFR","25470","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","S. Knapp","M.C. Tschá; A.B. Marcon; I.M. Andrade; E. H. Rodrigues","1995","10","06","Brasil","Pernambuco","Caruaru","-36","-8.31","36°00'00''W","08°18'36''S","PEUFR025470",NA,"1997",NA,NA,"Brejo dos Cavalos","Arbusto com cerca de 1,5m de altura; frutos imaturos.","277","1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2019-11-19 14:09:34-03","UFRPE","PEUFR","25477","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","S. Knapp","S.S. Lira; M. Oliveira; M.C. Tschá; A.B. Marcon","1995","09","04","Brasil","Pernambuco","Caruaru","-36","-8.31","36°00'00''W","08°18'36''S","PEUFR025477",NA,"1997",NA,NA,"Brejo dos Cavalos","Arbusto com cerca de 2m de altura; ramos marrom-esverdeados; flores com cálice lilás-esverdeado; corola lilás; fruto verde.","57","1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2019-11-19 14:09:34-03","UFRPE","PEUFR","25478","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","S. Knapp","M.C. Tschá; A.B. Marcon; I.M. Andrade; E. H. Rodrigues","1995","10","06","Brasil","Pernambuco","Caruaru","-36","-8.31","36°00'00''W","08°18'36''S","PEUFR025478",NA,"1997",NA,NA,"Brejo dos Cavalos","Arbusto com cerca de 2m de altura; frutos imaturos verdes.","273","1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2019-11-19 14:09:34-03","UFRPE","PEUFR","25743","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don",NA,"M.C. Tschá; S.S. Lira; E. Inácio; A.B. Marcon; M. Oliveira","1995","09","04","Brasil","Pernambuco","Caruaru","-36","-8.31","36°00'00''W","08°18'36''S","PEUFR025743",NA,NA,NA,NA,"Brejo dos Cavalos","Arbusto com cerca de 1,5m de altura; fruto imaturo verde.","168","1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2019-11-19 14:09:34-03","UFRPE","PEUFR","26188","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","A. Laurênio","E.M.N. Ferraz; A. Laurênio; A. G. Bispo","1998","08","24","Brasil","Pernambuco","São Vicente Férrer","-35.5","-7.583333","35°30'00''W","07°35'00''S","PEUFR026188",NA,"1999",NA,NA,"Mata do Estado","Arvoreta cerca de 4m de altura. Frutos imaturos verdes.","397","600","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2019-11-19 14:09:34-03","UFRPE","PEUFR","26191","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","A. Laurênio","E.M.N. Ferraz; A. Laurênio; A. G. Bispo","1998","08","24","Brasil","Pernambuco","São Vicente Férrer","-35.5","-7.583333","35°30'00''W","07°35'00''S","PEUFR026191",NA,NA,NA,NA,"Mata do Estado","Arvoreta cerca de 3,5m de altura. Frutos imaturos verdes. Cálice verde.","402","600","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2019-11-19 14:09:34-03","UFRPE","PEUFR","28539","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","A. Laurênio","E.M.N. Ferraz; A. G. Bispo; J. Urbano","1999","06","16","Brasil","Pernambuco","São Vicente Férrer","-35.5","-7.583333","35°30'00''W","07°35'00''S","PEUFR028539",NA,"1999",NA,NA,"Mata do Estado","Arbusto cerca de 2m de altura. Flores brancas.","710","600","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2019-11-19 14:09:34-03","UFRPE","PEUFR","29801","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","A. Laurênio","E.M.N. Ferraz; A. G. Bispo; J. Urbano","1999","08","27","Brasil","Pernambuco","São Vicente Férrer","-35.5","-7.583333","35°30'00''W","07°35'00''S","PEUFR029801",NA,"1999",NA,NA,"Mata do Estado","Arbusto cerca de 1,5m de altura. Sépalas verdes. Fruto imaturo amarronzado.","744","600","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2019-11-19 14:09:34-03","UFRPE","PEUFR","32998","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","L.M. Nascimento","L.M. Nascimento; A. G. da Silva","2000","03","29","Brasil","Pernambuco","Brejo da Madre de Deus","-36.410633","-8.185683","36°24'638''W","08°11'141''S","PEUFR032998",NA,"2005","06","17","Mata do Malhada","Árvore com cerca de 10m de altura. Flores com sépalas verdes e ovário verde.","373","565","960",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2019-11-19 14:09:34-03","UFRPE","PEUFR","32999","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","L.M. Nascimento","L.M. Nascimento; A. G. da Silva","2000","04","28","Brasil","Pernambuco","Brejo da Madre de Deus","-36.410633","-8.185683","36°24'638''W","08°11'141''S","PEUFR032999",NA,"2005","06","22","Mata do Malhada","Árvore com cerca de 7m de altura. Frutos imaturos verdes. Ocasional.","408","565","960",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2019-11-19 14:09:34-03","UFRPE","PEUFR","33255","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","L.M. Nascimento","A. G. da Silva; L.M. Nascimento","1999","08","17","Brasil","Pernambuco","Brejo da Madre de Deus","-36.410633","-8.185683","36°24'638''W","08°11'141''S","PEUFR033255",NA,"2000","01","14","Mata do Malhada","Arbusto com 2m de altura. Flores com cálice verde e corola lilás. Frutos imaturos verdes com cálice persistente.","117","565","960",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2019-11-19 14:09:34-03","UFRPE","PEUFR","33257","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","L.M. Nascimento","A. G. da Silva; L.M. Nascimento","1999","05","10","Brasil","Pernambuco","Brejo da Madre de Deus","-36.410633","-8.185733","36°24'638''W","08°11'144''S","PEUFR033257",NA,"2000","01","14","Mata do Malhada","Arbusto com cerca de 1,6m de altura. Folhas coriáceas. Frutos imaturos verdes com cálice persistente.","23","565","960",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
