"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","phylum","order","individualCount","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","typeStatus","sex"
"865","2021-03-25 13:51:52-03","UNIVILLE","JOI","13564","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","Schmoeller, F.","2011","01","01","Schmoeller, F","2011","11","10","Brasil","Santa Catarina","Joinville","Condomínio Perini.","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"; HABITAT: sub bosque; HABITO: Epífita","JOI013564",NA,"291",NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"866","2021-03-25 13:51:52-03","UNIVILLE","JOI","8690","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","Tardivo, R.C.","2007","12","30","Meyer, F.S.","2007","11","30","Brasil","Santa Catarina","São Bento do Sul","Arredores do CEPA Rugendas - Rio Natal.","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,"; HABITAT: borda da mata; HABITO: epífita sob caule de arvoreta; TIPO VEGETACIONAL: FOD montana","JOI008690",NA,"496",NA,NA,NA,"23090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"867","2021-03-25 13:51:52-03","UNIVILLE","JOI","1718","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","F.C.S. Vieira","2005","12","06","D.B.G. Bussmann","2004","12","13","Brasil","Santa Catarina","São Francisco do Sul","Herdeiros.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"; HABITAT: aereo; HABITO: Epífita","JOI001718",NA,"47",NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"868","2021-03-25 13:51:52-03","UNIVILLE","JOI","175","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","Cynthia H. Rinnert","2005","02","11","Mancinelli, W.S.","2004","11","23","Brasil","Santa Catarina","São Francisco do Sul","Ilha da Rita.","-48.6380996704102","-26.2432994842529",NA,NA,"15","15","; HABITAT: sub bosque; TIPO VEGETACIONAL: Mata Secundária","JOI000175",NA,"110",NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"869","2021-03-25 13:51:52-03","UNIVILLE","JOI","86","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","E. Barboza","2005","02","24","W.S. Mancinelli","2004","12","13","Brasil","Santa Catarina","São Francisco do Sul","Ilha das Flores","-48.6380996704102","-26.2432994842529",NA,NA,"6","6","Flor de corola amarela Habitat: Aereo Habito: Epífita","JOI000086",NA,"129",NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"870","2021-03-25 13:51:52-03","UNIVILLE","JOI","1253","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","F.C.S. Vieira","2005","02","27","F.C.S. Vieira","2004","10","29","Brasil","Santa Catarina","São Francisco do Sul","Ilha Grande.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"; HABITAT: capoeira; HABITO: epífita, terrestre","JOI001253",NA,"561",NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"871","2021-03-25 13:51:52-03","UNIVILLE","JOI","5685","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","F.C.S. Vieira","2004","12","06","Bächtold, A.","2004","11","23","Brasil","Santa Catarina","São Francisco do Sul","Ilha Mandigituba.","-48.6380996704102","-26.2432994842529",NA,NA,"10","10","; HABITAT: sub bosque; HABITO: epífita, aéreo; TIPO VEGETACIONAL: Mata Secundária","JOI005685",NA,"95",NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"872","2021-03-25 13:51:52-03","UNIVILLE","JOI","1719","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","F.C.S. Vieira","2005","12","06","D.B.G. Bussmann","2004","12","13","Brasil","Santa Catarina","São Francisco do Sul","Ilhas dos Herdeiros","-48.6380996704102","-26.2432994842529",NA,NA,"8","8","Flor de cálice bráctea roxa Habitat: Aéreo Habito: Epífita","JOI001719",NA,"38",NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"873","2021-03-25 13:51:52-03","UNIVILLE","JOI","1176","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","Jotham Ziffer Berger","2005","12","12","Jotham Ziffer Berger","2005","12","12","Brasil","Santa Catarina","São Francisco do Sul","Vila da Glória.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"; HABITO: Epífita; TIPO VEGETACIONAL: Restinga","JOI001176",NA,"232",NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"874","2019-10-07 09:20:35-03","UEFS","HUEFS","3825","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.",NA,NA,NA,NA,"Hage, J.L.","1979","07","04","Brasil","Bahia","Alcobaça",NA,"-39.25","-17.5","39W15'","17S30'",NA,NA,NA,"HUEFS0003825","HUEFS0003825","276","Angiospermae","Poales",NA,NA,NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"875","2019-10-07 09:20:35-03","UEFS","HUEFS","93273","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","M.G.L.Wanderley","2007","02",NA,"Cardoso, D.","2005","03","24","Brasil","Bahia","Rui Barbosa","Serra do Orobó, Riacho do Meio.","-40.485556","-12.313056","40W29'8''","12S18'47''","758","758","Transição Mata Estacional Semidecidual-Carrasco.","HUEFS0093273","HUEFS0093273 HUEFS0093273_01","327","Angiospermae","Poales",NA,NA,NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"876","2019-10-07 09:20:35-03","UEFS","HUEFS","245095","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.",NA,NA,NA,NA,"Pena, N.T.L.","2015","09","18","Brasil","Espírito Santo","Nova Venécia","APA Pedra do Elefante.","-40.4006004333496","-18.710599899292",NA,NA,NA,NA,NA,"HUEFS0245095","HUEFS0245095","441","Angiospermae","Poales",NA,"42400","auto",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"877","2019-10-07 09:20:35-03","UEFS","HUEFS","198398","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","T.M.Machado","2014","10",NA,"Miranda, A.M.","2004","11","17","Brasil","Bahia","Caravelas","Fazenda Céu Aberto.","-39.2658004760742","-17.7318992614746",NA,NA,NA,NA,"Restinga arbustiva - subarbustiva. Solo arenoso.","HUEFS0198398","HUEFS0198398","4567","Angiospermae","Poales",NA,"106553","auto",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"878","2019-07-09 12:56:26-03","F","FMNH-SEEDPLANTS","V0401779F","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis",NA,NA,NA,NA,NA,"H. E. Strang","1961",NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0401779F","V0401779F_01","621","Spermatophyta",NA,NA,NA,NA,"South America",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"879","2019-07-09 12:56:26-03","F","FMNH-SEEDPLANTS","V0401773F","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis",NA,NA,NA,NA,NA,"P. Dusén","1915","11","11","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0401773F","V0401773F_01","17316","Spermatophyta",NA,NA,NA,NA,"South America",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"880","2019-07-09 12:56:26-03","F","FMNH-SEEDPLANTS","V0401774F","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis",NA,NA,NA,NA,NA,"B. E. Dahlgren & A. C. Persaud","1922","6",NA,"British Guiana [Guyana]",NA,NA,NA,"-59","5",NA,NA,NA,NA,NA,"V0401774F","V0401774F_01",NA,"Spermatophyta",NA,NA,NA,NA,"South America",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"881","2019-07-09 12:56:26-03","F","FMNH-SEEDPLANTS","V0401775F","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis",NA,NA,NA,NA,NA,"H. E. Strang","1966","7","10","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0401775F","V0401775F_01","37762","Spermatophyta",NA,NA,NA,NA,"South America",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"882","2019-07-09 12:56:27-03","F","FMNH-SEEDPLANTS","V0401776F","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis",NA,NA,NA,NA,NA,"L. B. Smith","1929","2","28","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0401776F","V0401776F_01","2029","Spermatophyta",NA,NA,NA,NA,"South America",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"883","2019-07-09 12:56:27-03","F","FMNH-SEEDPLANTS","V0401777F","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis",NA,NA,NA,NA,NA,"Manoelito","1969","11","25","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0401777F","V0401777F_01","07439","Spermatophyta",NA,NA,NA,NA,"South America",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"884","2019-07-09 12:56:27-03","F","FMNH-SEEDPLANTS","V0401778F","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis",NA,NA,NA,NA,NA,"W. A. Teixeira","1994","2","3","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0401778F","V0401778F_01","25104","Spermatophyta",NA,NA,NA,NA,"South America",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"885","2019-07-09 12:56:29-03","F","FMNH-SEEDPLANTS","V0401780F","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis",NA,NA,NA,NA,NA,"H. S. Irwin et al.","1969","1","16","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0401780F","V0401780F_01","22127","Spermatophyta",NA,NA,NA,NA,"South America",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"886","2019-07-09 12:56:27-03","F","FMNH-SEEDPLANTS","V0401781F","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis",NA,NA,NA,NA,NA,"A. Castellanos","1963","11","12","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0401781F","V0401781F_01","24413","Spermatophyta",NA,NA,NA,NA,"South America",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"887","2019-07-09 12:56:26-03","F","FMNH-SEEDPLANTS","V0401782F","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis",NA,NA,NA,NA,NA,"H. E. Strang","1965","9","5","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0401782F","V0401782F_01","666","Spermatophyta",NA,NA,NA,NA,"South America",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"888","2019-07-09 12:56:27-03","F","FMNH-SEEDPLANTS","V0401784F","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis",NA,NA,NA,NA,NA,"H. S. Irwin et al.","1971","2","20","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0401784F","V0401784F_01","30667","Spermatophyta",NA,NA,NA,NA,"South America",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"889","2019-07-09 12:56:27-03","F","FMNH-SEEDPLANTS","V0401785F","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis",NA,NA,NA,NA,NA,"H. S. Irwin et al.","1971","2","20","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0401785F","V0401785F_01","30667","Spermatophyta",NA,NA,NA,NA,"South America",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"890","2019-07-09 12:56:27-03","F","FMNH-SEEDPLANTS","V0401786F","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis",NA,NA,NA,NA,NA,"P. Caraute","1973","4","25","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0401786F","V0401786F_01","1561","Spermatophyta",NA,NA,NA,NA,"South America",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"891","2019-07-09 12:56:27-03","F","FMNH-SEEDPLANTS","V0401787F","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis",NA,NA,NA,NA,NA,"P. Neves","1989","12","19","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0401787F","V0401787F_01","85627","Spermatophyta",NA,NA,NA,NA,"South America",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"892","2019-07-09 12:55:36-03","F","FMNH-SEEDPLANTS","V0401795F","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis aequalis",NA,NA,NA,NA,NA,"T. Plowman et al.","1983","2","18","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0401795F","V0401795F_01","12835","Spermatophyta",NA,NA,NA,NA,"South America",NA,NA,"aequalis","Monocotyledoneae",NA,NA,NA,NA,NA
"893","2019-09-04 18:35:20-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis aureorosea",NA,NA,NA,NA,NA,"C. W. H. Mosén","1878","5","15","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"2978","Spermatophyta",NA,NA,NA,NA,"South America",NA,NA,"aureorosea","Monocotyledoneae",NA,NA,NA,NA,NA
"894","2019-07-09 12:55:36-03","F","FMNH-SEEDPLANTS","V0401783F","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis aureorosea",NA,NA,NA,NA,NA,"H. S. Irwin et al.","1971","1","13","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0401783F","V0401783F_01","30254","Spermatophyta",NA,NA,NA,NA,"South America",NA,NA,"aureorosea","Monocotyledoneae",NA,NA,NA,NA,NA
"895","2019-07-09 12:55:36-03","F","FMNH-SEEDPLANTS","V0401788F","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis aureorosea",NA,NA,NA,NA,NA,"L. B. Smith & A. Magnanini","1952","4","11","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0401788F","V0401788F_01","6530","Spermatophyta",NA,NA,NA,NA,"South America",NA,NA,"aureorosea","Monocotyledoneae",NA,NA,NA,NA,NA
"896","2019-07-09 12:56:24-03","F","FMNH-SEEDPLANTS","V0401796F","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata",NA,NA,NA,NA,NA,"A. Castellanos","1961","12","7","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0401796F","V0401796F_01","23186","Spermatophyta",NA,NA,NA,NA,"South America",NA,NA,"cuspidata","Monocotyledoneae",NA,NA,NA,NA,NA
"897","2019-07-09 12:56:24-03","F","FMNH-SEEDPLANTS","V0401797F","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata",NA,NA,NA,NA,NA,"A. Castellanos","1961","12","10","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0401797F","V0401797F_01","25650","Spermatophyta",NA,NA,NA,NA,"South America",NA,NA,"cuspidata","Monocotyledoneae",NA,NA,NA,NA,NA
"898","2019-07-09 12:55:36-03","F","FMNH-SEEDPLANTS","V0401795F","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis aequalis",NA,NA,NA,NA,NA,"T. Plowman et al.","1983","2","18","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0401795F","V0401795F_01","12835","Spermatophyta",NA,NA,NA,NA,"South America",NA,NA,"aequalis","Monocotyledoneae",NA,NA,NA,NA,NA
"899","2019-07-09 12:56:24-03","F","FMNH-SEEDPLANTS","V0401796F","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata",NA,NA,NA,NA,NA,"A. Castellanos","1961","12","7","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0401796F","V0401796F_01","23186","Spermatophyta",NA,NA,NA,NA,"South America",NA,NA,"cuspidata","Monocotyledoneae",NA,NA,NA,NA,NA
"900","2019-07-09 12:56:24-03","F","FMNH-SEEDPLANTS","V0401797F","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata",NA,NA,NA,NA,NA,"A. Castellanos","1961","12","10","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0401797F","V0401797F_01","25650","Spermatophyta",NA,NA,NA,NA,"South America",NA,NA,"cuspidata","Monocotyledoneae",NA,NA,NA,NA,NA
"901","2020-04-29 16:30:29-03","UFVJM","HDJF","2624","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Grisebach","Rodrigues, AV","2010","08","10","Verdi, M; Klettenberg, DH; Klemz, G","2009","11","30","Brasil","Santa Catarina","Nova Veneza","São Bento Baixo","-49.499444","-28.710833","-49.499444","-28.710833",NA,NA,NA,"HDJF002624","HDJF002624_01","3271","Monocotyledonae",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"902","2019-01-25 15:39:06-02","IAC","IAC","35320","S","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","T. Trindade-Lima","2007","04","25","R.B. Torres","1997","10","20","Brasil","São Paulo","Pariquera-Açu","IAC, Estação Experimental, área nativa","-47.8825","-24.608333","-47.882500","-24.608333",NA,NA,NA,NA,NA,"320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"903","2019-01-25 15:39:06-02","IAC","IAC","36584","S","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","T. Trindade-Lima","2007","04","25","J.M. Torezan et al.","1997","12","18","Brasil","Paraná","Sengés","Sengés; Fazenda Pisa-Papel e celulose","-49.4636","-24.1128","-49.4636","-24.1128",NA,NA,NA,NA,NA,"763",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"904","2020-07-23 12:00:44-03","CEPLAC","CEPEC","116226","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis",NA,"Sem Informação",NA,NA,NA,"Borges, R.A.X.","2007","01","23","Brasil","Bahia","CAMACAN","RPPN Serra Bonita. 9,7 km W de Camacã na estrada para Jacarecí, daí 6 km SW na estrada para a RPPN e Torre da Embratel.","-39.565278","-15.391667","39W33'55","15S23'30","835","835","UNICATA.",NA,NA,"696",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"905","2020-07-23 12:00:44-03","CEPLAC","CEPEC","122867","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis",NA,"Sem Informação",NA,NA,NA,"Amorim, A. M.","2008","03","29","Brasil","Bahia","arataca","RPPN Caminho das Pedras, em trilha de acesso ao Mormaço.","-39.408056","-15.202778","39W24'29","15S12'10","700","700",NA,NA,NA,"7217",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"906","2020-07-23 12:00:44-03","CEPLAC","CEPEC","16978","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis",NA,"Pessoal de NY",NA,NA,NA,"S. A. Mori","1985","05","07","Brasil","Bahia","SANTA CRUZ CABRÁLIA","Antiga Rod. Que liga Estação Ecológica do pau-brasil/Cabrália, 5-7Km ao Ne da Estação. Ca. 12Km ao NW de Porto Seguro.","-38.133333","-16.383333","38W8'","16S23'",NA,NA,NA,NA,NA,"12088",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1990",NA,NA,NA,NA
"907","2020-07-23 12:00:44-03","CEPLAC","CEPEC","7575","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis",NA,"L. B. Smith",NA,NA,NA,"T. S. dos Santos","1971","10","09","Brasil","Bahia","ALCOBAÇA","Km 6 da Rod. Teixeira de Freitas/Alcobaça.","-39.1955986022949","-17.5193996429443","0W0'0","0S0'0",NA,NA,NA,NA,NA,"2092",NA,NA,NA,"50074","auto",NA,NA,NA,NA,NA,"01/06/1979",NA,NA,NA,NA
"908","2020-07-23 12:00:44-03","CEPLAC","CEPEC","32012","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis",NA,"G. M. Sousa",NA,NA,NA,"A. M. de Carvalho","1983","04","23","Brasil","Bahia","CAMACAN","2Km S estr. Camacan, estrada p/ Pau-brasil.","-39.4958000183105","-15.4191999435425",NA,NA,NA,NA,NA,NA,NA,"1875",NA,NA,NA,"22686","auto",NA,NA,NA,NA,NA,"11/03/1996",NA,NA,NA,NA
"909","2020-07-23 12:00:44-03","CEPLAC","CEPEC","7063","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis",NA,"L. B. Smith",NA,NA,NA,"T. S. dos Santos","1971","08","23","Brasil","Bahia","JUSSARÍ","Pratas. Rod. a Jussari.","-39.4953002929688","-15.1913995742798","0W0'0","0S0'0",NA,NA,NA,NA,NA,"1844",NA,NA,NA,"21386","auto",NA,NA,NA,NA,NA,"01/06/1979",NA,NA,NA,NA
"910","2020-07-23 12:00:44-03","CEPLAC","CEPEC","51121","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis",NA,"E. M. C. Leme",NA,NA,NA,"G. Hatschbach","1984","12","09","Brasil","Bahia","NOVA VIÇOSA","Copuva.","-39.371898651123","-17.8918991088867",NA,NA,NA,NA,NA,NA,NA,"48753",NA,NA,NA,"70538","auto",NA,NA,NA,NA,NA,"30/12/1991",NA,NA,NA,NA
"911","2020-07-23 12:00:44-03","CEPLAC","CEPEC","82655","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis",NA,"T. Fontoura",NA,NA,NA,"T. Fontoura","1998","02","20","Brasil","Bahia","UNA","BR-101, trecho Ilhéus/Sta. Luzia, mais ou menos 40Km de Ilhéus.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,"387",NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,"30/12/1998",NA,NA,NA,NA
"912","2020-07-23 12:00:44-03","CEPLAC","CEPEC","129908","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis",NA,"R. C. Forzza",NA,NA,NA,"R. C. Forzza",NA,NA,NA,"Brasil","Espírito Santo","santa leopoldina",NA,"-40.5297012329102","-20.1005992889404",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"5406",NA,NA,NA,"23799","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"913","2020-07-23 12:00:44-03","CEPLAC","CEPEC","133510","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata",NA,"G. Martinelli",NA,NA,NA,"H. M. Dias","2007","10","25","Brasil","Bahia","caravelas","Extremo Sul da Bahia. Área Sul do Aeroporto da cidade, entre os Rios Macaco e do Massangano.","-39.267778","-17.689167","39W16'4","17S41'21",NA,NA,NA,NA,NA,"366",NA,NA,NA,NA,NA,NA,NA,NA,"cuspidata",NA,"28/02/2011",NA,NA,NA,NA
"914","2020-07-23 12:00:44-03","CEPLAC","CEPEC","16823","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata",NA,"L. B. Smith",NA,NA,NA,"J. L. Hage","1979","07","05","Brasil","Bahia","ALCOBAÇA","Km 8 Rod. BR-255, Alcobaça/Teixeira de Freitas.","-39.25","-17.5","39W15'","17S30'",NA,NA,NA,NA,NA,"276",NA,NA,NA,NA,NA,NA,NA,NA,"cuspidata",NA,"27/02/1985",NA,NA,NA,NA
"915","2020-07-23 12:00:44-03","CEPLAC","CEPEC","28517","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis nudicaulis",NA,"G. Martinelli",NA,NA,NA,"A. M. de Carvalho","1982","02","09","Brasil","Bahia","BUERAREMA","Rod. liga Buerarema/Vila Brasil, Km 14.","-39.2997016906738","-14.959400177002","0W0'0","0S0'0",NA,NA,NA,NA,NA,"1168",NA,NA,NA,"14251","auto",NA,NA,NA,"nudicaulis",NA,"14/12/1982",NA,NA,NA,NA
"916","2020-07-23 12:00:44-03","CEPLAC","CEPEC","3618","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis nudicaulis",NA,"G. Martinelli",NA,NA,NA,"S. G. da Vinha","1968","04","13","Brasil","Bahia","ITABUNA","Estrada Itabuna/Camacan.","-39.2803001403809","-14.7855997085571","0W0'0","0S0'0",NA,NA,NA,NA,NA,"187",NA,NA,NA,"30592","auto",NA,NA,NA,"nudicaulis",NA,"03/12/1980",NA,NA,NA,NA
