"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","individualCount","minimumDepthInMeters","maximumDepthInMeters","sex"
"2177","2021-03-04 15:43:36-03","IF","SPSF","42783","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G.Lohmann","R.J.F. Garcia","S.Honda & R.J.F. Garcia & R.S.Pando & R.Costa","274","2007","12","27","Brasil","SP","São Paulo","Parque Tizo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: Trepadeira; frutos imaturos verdes.; GEOGRAFIA: Trilha na borda do Fragmento 1.;",NA,NA,"2009","04","28","53584","auto","América do Sul",NA,NA,"Magnoliophyta","Lamiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2178","2021-03-04 15:43:40-03","IF","SPSF","26352","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum",NA,NA,"S.R.Ziller & G.Tiepolo","672","1994","12","14","Brasil","PR","Guaraqueçaba","formaçoes pioneiras de influencia marinha","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"37295","auto","América do Sul",NA,NA,"Magnoliophyta","Lamiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2179","2021-03-04 15:43:40-03","IF","SPSF","27907","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum",NA,NA,"J.A.Pastore & C.Moura","984","2001","03","23","Brasil","SP","São Vicente","Parque Estadual Xixová-Japuí","-46.3899993896484","-23.9599990844727",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"25482","auto","América do Sul",NA,NA,"Magnoliophyta","Lamiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2180","2021-03-04 15:43:40-03","IF","SPSF","31304","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum",NA,NA,"J.A.Pastore & C.Moura","1240","2003","04","04","Brasil","SP","São Vicente","P.E.Xixova-Japui, Paranapua","-46.3899993896484","-23.9599990844727",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: baixa encosta&nf;;",NA,NA,NA,NA,NA,"25482","auto","América do Sul",NA,NA,"Magnoliophyta","Lamiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2181","2021-03-04 15:43:40-03","IF","SPSF","40714","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H.Gentry","R.T. Polisel","R.T. Polisel","809","2008","04","18","Brasil","SP","Juquitiba","Estrada da Palestina","-47.090278","-23.975556",NA,NA,"700","700","COLETA: Trepedeira com frutos maduros castanhos e imaturos verdes; GEOGRAFIA: BR-116, km.330, em frente ao sítio Serelepe.;",NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Lamiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2182","2021-03-04 15:43:40-03","IF","SPSF","00799","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","echinatum","Pithecoctenium echinatum",NA,NA,"D.Bento Pickel",NA,"1944","02","17","Brasil","SP","Bom Sucesso de Itararé","Rio Verde","-49.1399993896484","-24.3099994659424",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"14955","auto","América do Sul",NA,NA,"Magnoliophyta","Lamiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2183","2021-03-04 15:43:40-03","IF","SPSF","05508","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","echinatum","Pithecoctenium echinatum",NA,NA,"J.C. Sacco","446","1955","12","01","Brasil","RS","Pelotas",NA,"-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"51462","auto","América do Sul",NA,NA,"Magnoliophyta","Lamiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2184","2014-10-09 13:58:14-03","UHH","HBG","522506","S","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H. Gentry","Gentry, A.H.","Sellow, F.",NA,NA,NA,NA,"Brazil",NA,NA,"Brasilia, Campos ? Vittoria",NA,NA,NA,NA,NA,NA,NA,"HBG522506",NA,"1983","11","01",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2185","2014-10-09 13:58:14-03","UHH","HBG","522505","S","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H. Gentry","Gentry, A.H.","Sellow, F.",NA,NA,NA,NA,"Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,NA,"HBG522505",NA,"1983","11","01",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2186","2017-09-11 17:08:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Pithecoctenium","botryoides","Pithecoctenium botryoides","DC.",NA,"Glaziou, AFM","14113",NA,NA,NA,"Brazil",NA,NA,"loco haud accuratius addicto Brasiliae australis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2187","2017-09-11 17:08:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Pithecoctenium","botryoides","Pithecoctenium botryoides","DC.",NA,"Sellow, F","1618(736)",NA,NA,NA,"Brazil","Minas Gerais","Rio das Velhas","Habitat in Brasiliae provincia Minas Geraes apud Sumidoro ad flumen Rio das Velhas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2188","2017-09-11 17:08:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Pithecoctenium","botryoides","Pithecoctenium botryoides","DC.",NA,"Sellow, F","736",NA,NA,NA,"Brazil","Minas Gerais",NA,"in Brasiliae provincia Minas Geraës apud Sumdoro ad flumen Rio das Velhas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2189","2017-09-11 17:08:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Pithecoctenium","botryoides","Pithecoctenium botryoides","DC.",NA,"Sellow, F","1618",NA,NA,NA,"Brazil","Minas Gerais",NA,"in Brasiliae provincia Minas Geraës apud Sumdoro ad flumen Rio das Velhas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2190","2017-09-11 17:08:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Pithecoctenium","cordifolium","Pithecoctenium cordifolium","Mart.",NA,"Schenck, JHR","s.n.",NA,NA,NA,"Brazil","Pernambuco",NA,"in Brasilia provincia Pernambuco, prope Pâo d' Alho",NA,NA,NA,NA,NA,NA,"floret Junio",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2191","2017-09-11 16:27:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Pithecoctenium","cordifolium","Pithecoctenium cordifolium","Mart.",NA,"Schenck, H","s.n",NA,NA,NA,"Brazil","Pernambuco",NA,"Habitat in Brasiliae provincia Pernambuco, prope Pâo d'Alho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2192","2017-09-11 17:08:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Pithecoctenium","cordifolium","Pithecoctenium cordifolium","Mart.",NA,"Glaziou, AFM","11253",NA,NA,NA,"Brazil",NA,NA,"in Brasilia australiore loco haud adnotato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2193","2017-09-11 16:27:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Pithecoctenium","cordifolium","Pithecoctenium cordifolium","Mart.",NA,"Martius, CFP","s.n.",NA,NA,NA,"Brazil","São Paulo",NA,"in provincia S. Paulo in silvaticis","-46.316667","-23.783333","-46.316667","-23.783333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2194","2017-09-11 17:08:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Pithecoctenium","cordifolium","Pithecoctenium cordifolium","Mart.",NA,"Glaziou, AFM","11253 et 12972",NA,NA,NA,"Brazil",NA,NA,"in Brasilia austroliore loco haud adnotato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2195","2017-09-11 17:08:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Pithecoctenium","cordifolium","Pithecoctenium cordifolium","Mart.",NA,"Glaziou, AFM","12972",NA,NA,NA,"Brazil",NA,NA,"in Brasilia australiore loco haud adnotato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2196","2017-09-11 17:08:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Pithecoctenium","cordifolium","Pithecoctenium cordifolium","Mart.",NA,"Martius, CFP","s.n.",NA,NA,NA,"Brazil","São Paulo",NA,"in provincia S. Paulo in silvaticis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2197","2017-09-11 17:08:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Pithecoctenium","echinatum","Pithecoctenium echinatum","K.Schum.",NA,"?","s.n.",NA,NA,NA,"Brazil",NA,NA,"hoc loco a Brasiliensibus",NA,NA,NA,NA,NA,NA,NA,NA,"P08P2N0085",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2198","2017-09-11 16:27:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Pithecoctenium","echinatum","Pithecoctenium echinatum","K.Schum.",NA,"Schwacke, CAW","7086",NA,NA,NA,"?",NA,NA,"ad Morro Carvalhâo",NA,NA,NA,NA,NA,NA,NA,NA,"P08P2N0085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2199","2017-09-11 17:08:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Pithecoctenium","echinatum","Pithecoctenium echinatum","K.Schum.",NA,"Lindberg, GA","153b",NA,NA,NA,"?",NA,NA,"in campis sicci aprici fruticetis",NA,NA,NA,NA,NA,NA,NA,NA,"P08P2N0085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2200","2017-09-11 17:08:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Pithecoctenium","echinatum","Pithecoctenium echinatum","K.Schum.",NA,"Lindberg, GA","156a",NA,NA,NA,"?",NA,NA,"in campis sicci aprici fruticetis",NA,NA,NA,NA,NA,NA,NA,NA,"P08P2N0085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2201","2017-09-11 17:08:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Pithecoctenium","echinatum","Pithecoctenium echinatum","K.Schum.",NA,"Schwacke, A","11875",NA,NA,NA,"?",NA,NA,"In prov. Minas Geraës ad ripas lacuum prope Rio Novo",NA,NA,NA,NA,NA,NA,NA,NA,"P08P2N0085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2202","2017-09-11 17:08:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Pithecoctenium","echinatum","Pithecoctenium echinatum","K.Schum.",NA,"Glaziou, AFM","4689?",NA,NA,NA,"Brazil",NA,NA,"locius haud accuratius addictis Brasiliae australioris",NA,NA,NA,NA,NA,NA,NA,NA,"P08P2N0085",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2203","2017-09-11 16:27:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Pithecoctenium","echinatum","Pithecoctenium echinatum","K.Schum.",NA,"Martius, CFP","s.n.",NA,NA,NA,"?",NA,NA,"ad viam publicam Paulinam",NA,NA,NA,NA,NA,NA,NA,NA,"P08P2N0085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2204","2017-09-11 17:08:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Pithecoctenium","echinatum","Pithecoctenium echinatum","K.Schum.",NA,"Spruce, R","4539",NA,NA,NA,"Peru",NA,NA,"praeterea in Peruvia orientali ad Tarapoto",NA,NA,NA,NA,NA,NA,NA,NA,"P08P2N0085",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2205","2017-09-11 17:08:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Pithecoctenium","echinatum","Pithecoctenium echinatum","K.Schum.",NA,"Balansa, B","3242",NA,NA,NA,"Paraguai",NA,NA,"in reipublica Paraguay ad Villa Rica",NA,NA,NA,NA,NA,NA,"fruct Junio",NA,"P08P2N0085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2206","2017-09-11 17:08:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Pithecoctenium","echinatum","Pithecoctenium echinatum","K.Schum.",NA,"Schwacke, A","7086",NA,NA,NA,"?",NA,NA,"ad Morro carvalhâo",NA,NA,NA,NA,NA,NA,NA,NA,"P08P2N0085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2207","2017-09-11 17:08:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Pithecoctenium","echinatum","Pithecoctenium echinatum","K.Schum.",NA,"Niederlein, G","1344",NA,NA,NA,"?",NA,NA,"ad Paggi, Invierno",NA,NA,NA,NA,NA,NA,NA,NA,"P08P2N0085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2208","2017-09-11 17:08:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Pithecoctenium","echinatum","Pithecoctenium echinatum","K.Schum.",NA,"Mosén, CWH","954",NA,NA,NA,"?",NA,NA,"in campis sicci aprici fruticetis",NA,NA,NA,NA,NA,NA,NA,NA,"P08P2N0085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2209","2017-09-11 16:27:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Pithecoctenium","echinatum","Pithecoctenium echinatum","K.Schum.",NA,"Widgren, JF","s.n.",NA,NA,NA,"?",NA,NA,"in campi sicci aprici fruticetis",NA,NA,NA,NA,NA,NA,NA,NA,"P08P2N0085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2210","2017-09-11 16:27:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Pithecoctenium","echinatum","Pithecoctenium echinatum","K.Schum.",NA,"Lindberg, GA","156a",NA,NA,NA,"?",NA,NA,"in campi sicci aprici fruticetis",NA,NA,NA,NA,NA,NA,NA,NA,"P08P2N0085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2211","2017-09-11 17:08:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Pithecoctenium","echinatum","Pithecoctenium echinatum","K.Schum.",NA,"Widgren, JF","s.n.",NA,NA,NA,"?",NA,NA,"in campis sicci aprici fruticetis",NA,NA,NA,NA,NA,NA,NA,NA,"P08P2N0085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2212","2017-09-11 17:08:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Pithecoctenium","echinatum","Pithecoctenium echinatum","K.Schum.",NA,"?","s.n.",NA,NA,NA,"?",NA,NA,"praeterea in ditione Novo-Granatensi et Centrali-Americana",NA,NA,NA,NA,NA,NA,NA,NA,"P08P2N0085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2213","2017-09-11 17:08:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Pithecoctenium","echinatum","Pithecoctenium echinatum","K.Schum.",NA,"Mikan, JC","s.n.",NA,NA,NA,"Brazil",NA,NA,"locius haud accuratius addictis Brasiliae australioris",NA,NA,NA,NA,NA,NA,NA,NA,"P08P2N0085",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2214","2017-09-11 17:08:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Pithecoctenium","echinatum","Pithecoctenium echinatum","K.Schum.",NA,"Saldanha da Gama, J de","6911",NA,NA,NA,"?",NA,NA,"in Serra dos Orgâos inter Theresopolim et Constança",NA,NA,NA,NA,NA,NA,NA,NA,"P08P2N0085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2215","2017-09-11 17:08:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Pithecoctenium","echinatum","Pithecoctenium echinatum","K.Schum.",NA,"Martius, CFP","s.n.",NA,NA,NA,"?",NA,NA,"ad viam publicam Paulinam",NA,NA,NA,NA,NA,NA,"floret Decembri ( hoc specimens etiam sub nomine p. cordifolii)",NA,"P08P2N0085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2216","2017-09-11 17:08:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Pithecoctenium","echinatum","Pithecoctenium echinatum","K.Schum.",NA,"Niederlein, G","185",NA,NA,NA,"?",NA,NA,"Yerbal ad Campo Grande",NA,NA,NA,NA,NA,NA,NA,NA,"P08P2N0085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2217","2017-09-11 17:08:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Pithecoctenium","echinatum","Pithecoctenium echinatum","K.Schum.",NA,"Niederlein, G","1347",NA,NA,NA,"?",NA,NA,"in districtu limitis ad rem publicam Argentinam ad Antonio del Vas inter S. Pedro et Campinas as Americo, prope Pinares de Misiones",NA,NA,NA,NA,NA,NA,NA,NA,"P08P2N0085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2218","2017-09-11 16:27:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Pithecoctenium","echinatum","Pithecoctenium echinatum","K.Schum.",NA,"Lindberg, GA","153b",NA,NA,NA,"?",NA,NA,"in campi sicci aprici fruticetis",NA,NA,NA,NA,NA,NA,NA,NA,"P08P2N0085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2219","2017-09-11 17:08:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Pithecoctenium","echinatum","Pithecoctenium echinatum","K.Schum.",NA,"Staunton, GL","s.n.",NA,NA,NA,"Brazil",NA,NA,"locius haud accuratius addictis Brasiliae australioris",NA,NA,NA,NA,NA,NA,NA,NA,"P08P2N0085",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2220","2017-09-11 17:08:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Pithecoctenium","echinatum","Pithecoctenium echinatum","K.Schum.",NA,"Sellow, F","666",NA,NA,NA,"Brazil",NA,NA,"locius haud accuratius addictis Brasiliae australioris",NA,NA,NA,NA,NA,NA,NA,NA,"P08P2N0085",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2221","2017-09-11 17:08:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Pithecoctenium","echinatum","Pithecoctenium echinatum","K.Schum.",NA,"Riedel, L","231",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in provincia Rio de Janeiro prope capitalem",NA,NA,NA,NA,NA,NA,NA,NA,"P08P2N0085",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2222","2017-09-11 17:08:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Pithecoctenium","echinatum","Pithecoctenium echinatum","K.Schum.",NA,"Anderson, A","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in provincia Rio de Janeiro prope capitalem",NA,NA,NA,NA,NA,NA,NA,NA,"P08P2N0085",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2223","2017-09-11 17:08:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Pithecoctenium","echinatum","Pithecoctenium echinatum","K.Schum.",NA,"Glaziou, AFM","6648",NA,NA,NA,"Brazil",NA,NA,"locius haud accuratius addictis Brasiliae australioris",NA,NA,NA,NA,NA,NA,NA,NA,"P08P2N0085",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2224","2017-09-11 16:27:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Pithecoctenium","echinatum","Pithecoctenium echinatum","K.Schum.",NA,"Staunton, GL","s.n.",NA,NA,NA,"Brazil",NA,NA,"locis haud accuratius addicts Brasiliae austrolioris",NA,NA,NA,NA,NA,NA,NA,NA,"P08P2N0085",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2225","2017-09-11 17:08:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Pithecoctenium","echinatum","Pithecoctenium echinatum","K.Schum.",NA,"Glaziou, AFM","7774",NA,NA,NA,"Brazil",NA,NA,"locius haud accuratius addictis Brasiliae australioris",NA,NA,NA,NA,NA,NA,NA,NA,"P08P2N0085",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2226","2017-09-11 17:08:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Pithecoctenium","echinatum","Pithecoctenium echinatum","K.Schum.",NA,"Regnell, AF","I287",NA,NA,NA,"Brazil",NA,NA,"prope Cidade de Caldas ad Chacara",NA,NA,NA,NA,NA,NA,NA,NA,"P08P2N0085",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2227","2017-09-11 17:08:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Pithecoctenium","echinatum","Pithecoctenium echinatum","K.Schum.",NA,"Correia de Mello, J","17a",NA,NA,NA,"Brazil","São Paulo","Campinas","in provincia S. Paulo inter Campinas et S. Paulo","-47.06","-22.9",NA,NA,NA,NA,"floret Octobri",NA,"P08P2N0085",NA,NA,NA,"23900","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2228","2017-09-11 17:08:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Pithecoctenium","echinatum","Pithecoctenium echinatum","K.Schum.",NA,"Martius, CFP","Hb. Flo. B516",NA,NA,NA,"Brazil","Mato Grosso","Cuiabá","in Brasiliae provincia Mato Grosso ad Cuyabá","-56.0967","-15.5961",NA,NA,NA,NA,NA,NA,"P08P2N0085",NA,NA,NA,"74875","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2229","2017-09-11 17:08:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Pithecoctenium","echinatum","Pithecoctenium echinatum","K.Schum.",NA,"Peckolt, T","122",NA,NA,NA,"Brazil","Rio de Janeiro","Cantagalo","ad Canta Gallo","-42.3681","-21.9811",NA,NA,NA,NA,NA,NA,"P08P2N0085",NA,NA,NA,"33898","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2230","2017-09-11 16:27:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Pithecoctenium","echinatum","Pithecoctenium echinatum","K.Schum.",NA,"Balansa, B","485",NA,NA,NA,"Brazil","Piauí",NA,"ad Pirauhy in silvaticis",NA,NA,NA,NA,NA,NA,NA,NA,"P08P2N0085",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2231","2017-09-11 17:08:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Pithecoctenium","echinatum","Pithecoctenium echinatum","K.Schum.",NA,"Sellow, F","1618",NA,NA,NA,"Brazil",NA,NA,"locius haud accuratius addictis Brasiliae australioris",NA,NA,NA,NA,NA,NA,NA,NA,"P08P2N0085",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
