"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"1958","2019-11-01 14:52:44-03","UnB","UB","12413","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A.Rich.) K. Schum.","Boaventura, M",NA,NA,NA,"Boaventura, M","88","1994","02","01","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.85","-15.866667","-47.85","-15.866667","Parte inferior da corola e botões avermelhados.; Trepadeira. Flor amarela; Cerrado.",NA,NA,"1025","1025","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1959","2019-11-01 14:52:44-03","UnB","UB","12422","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A.Rich.) K. Schum.","Proença, CEB",NA,NA,NA,"Teixeira, KG","20","1986","10","25","Brasil","Distrito Federal","Brasília","Núcleo Rural do Rio Preto, Chácara Frankaly nº. 108.","-47.416667","-15.75","-47.416667","-15.75","Flor amarela com centro vermelho.; Flor Amarela; Cerrado próximo a um córrego. Solo: Vermelho.",NA,NA,"1200","1200","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1960","2019-11-01 14:52:44-03","UnB","UB","13064","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A.Rich.) K. Schum.","Proença, CEB",NA,NA,NA,"Santos, DS; Proença, CEB; Mendes, VC","6","2003","09","03","Brasil","Distrito Federal",NA,"Clube Águas Correntes Saia Velha, DF-495","-47.933333","-16.05","-47.933333","-16.05","Corola com lobos amarelos e centro vermelho, apresenta látex branco.; Trepadeira. Flor amarela; Mata de Galeria.",NA,NA,"950","950","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1961","2019-11-01 14:52:44-03","UnB","UB","142605","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A.Rich.) K. Schum.","Markgraf, F","1973",NA,NA,"Irwin, HS; Anderson, WR","34725","1972","01","21","Brasil","Goiás",NA,"Ca. 14km S of Niquelândia",NA,NA,NA,NA,"Slender liana 3m. Fruit green.; Cerrado",NA,NA,"1000","1000","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1962","2019-11-01 14:52:44-03","UnB","UB","142607","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A.Rich.) K. Schum.","Markgraf, F","1974",NA,NA,"Anderson, WR; et al.","6277","1973","03","04","Brasil","Goiás",NA,"Ca. 14km by road N of Alto Paraíso",NA,NA,NA,NA,"Corolla with yellow lobes and the tube red inside.; Vine 5m.; Gallery forest, often inundatewd, and adjacent grassy campo with scattered trees and shrubs sloping down to gallery",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1963","2019-11-01 14:52:44-03","UnB","UB","142609","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A.Rich.) K. Schum.","Markgraf, F","1969",NA,NA,"Eunice; Veralúcia; Barroso, GM","s.n.","1968","01","26","Brasil","Goiás",NA,"Caminho de Serra Dourada",NA,NA,NA,NA,"Trepadeira. Flores amarelo-avermelhada.; Beira de mata úmida",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1964","2019-11-01 14:52:44-03","UnB","UB","142611","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A.Rich.) K. Schum.","Markgraf, F","1968",NA,NA,"Irwin, HS; Maxwell, H; Wasshausen, DC","19152","1968","01","24","Brasil","Goiás",NA,"75km N of Corumbá de Goiás on road to Niquelândia",NA,NA,NA,NA,"Corolla yellow, red at base within.; Slender liana 2m. Fruit green.; Disturbed gallery forest",NA,NA,"700","700","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1965","2019-11-01 14:52:44-03","UnB","UB","142612","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A.Rich.) K. Schum.","Fallen, ME","1986",NA,NA,"Irwin, HS; Grear Junior, JW; Souza, R; Santos, RR","13028","1966","02","19","Brasil","Distrito Federal",NA,"Ca. Km 25 SW of Brasília",NA,NA,NA,NA,"Corolla yellow, the throat dark red.; Twining liana 3m. Fruit reddish green.; Creek margin",NA,NA,"950","950","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1966","2019-11-01 14:52:44-03","UnB","UB","142617","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A.Rich.) K. Schum.","Fallen, ME","1986",NA,NA,"Irwin, HS; Onishi, E; Fonsêca, SF; Souza, R; Santos, RR; Ramos, J","26250","1970","02","07","Brasil","Minas Gerais",NA,"Ca. 10km SE of Paracatu",NA,NA,NA,NA,"With látex. Corolla yellow, red at base within.; Slender twining vine 2m.; Cerrado and gallery",NA,NA,"675","675","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1967","2019-11-01 14:52:44-03","UnB","UB","142618","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A.Rich.) K. Schum.","Markgraf, F","1960","07","27","Heringer, EP","6485","1958","11","18","Brasil","Minas Gerais",NA,"Fazenda da Pontinha, margem do Paraopeba",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1968","2019-11-01 14:52:44-03","UnB","UB","142622","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A.Rich.) K. Schum.","Fallen, ME","1986",NA,NA,"Irwin, HS; Souza, R; Santos, RR","10984","1965","12","03","Brasil","Goiás",NA,"Ca. 5km S of Corumbá de Goiás","-49","-16","-49","-16","Corolla yellow, the throat red.; Liana with white sap, the twining stems 3m.; Cerrado",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1969","2019-11-01 14:52:44-03","UnB","UB","142623","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A.Rich.) K. Schum.","Markgraf, F","1968",NA,NA,"Irwin, HS; Maxwell, H; Wasshausen, DC","19717","1968","02","10","Brasil","Minas Gerais",NA,"Ca. 50km SE of Belo Horizonte",NA,NA,NA,NA,"With copious white latex. Corolla yellow, red at base within.; Twining, the stems 3m. Fruit greenish purple.; Steep slopes, campo and adjacent gallery forest",NA,NA,"1500","1500","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1970","2019-11-01 14:52:44-03","UnB","UB","142624","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A.Rich.) K. Schum.","Markgraf, F","1973",NA,NA,"Irwin, HS; Fonsêca, SF; Souza, R; Santos, RR; Ramos, J","28148","1970","03","23","Brasil","Minas Gerais",NA,"Ca. 15km N of São João da Chapada",NA,NA,NA,NA,"Liana 3m. Fruit dried.; Cut-over slope forest",NA,NA,"975","975","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1971","2019-11-01 14:52:44-03","UnB","UB","142628","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A.Rich.) K. Schum.",NA,NA,NA,NA,"Anderson, WR; Arroyo, MTK; Hill, SR; Santos, RR; Souza, R","7723","1973","03","22","Brasil","Goiás",NA,"3km NE of São João da Aliança",NA,NA,NA,NA,"Stems with latex; corolla lobes yellow, the tube red in throat.; Herbaceous vine.; Mesophytic woods by stream, open marshy place near stream, and cerrado on hillside above",NA,NA,"1070","1070","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1972","2019-11-01 14:52:44-03","UnB","UB","214634","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A.Rich.) K. Schum.","Zanatta, MRV","2015","06",NA,"Martins, RC; Zanatta, MRV; Villarroel, D; Faria, JEQ","1500","2015","06","25","Brasil","Mato Grosso do Sul","Costa Rica","Parque Estadual das Nascentes do Rio Taquari","-53.310278","-18.239722","-53.310278","-18.239722","Trepadeira; flores de corola com tubo amarelo, internamente vermelho intenso; frutos imaturos; Cerrado rupestre",NA,NA,"783","783","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1973","2019-11-01 14:52:44-03","UnB","UB","7031","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A.Rich.) K. Schum.","Proença, CEB",NA,NA,NA,"Proença, CEB; Simon, MF; Cardoso, CFR","1666","1996","12","20","Brasil","Distrito Federal","Brasília","Próximo da FERCAL, entre a Fábrica de Asfalto e a Cachoeira","-47.883333","-15.583333","-47.883333","-15.583333","Sinistrorsa; látex branco. Cálice amarelo-esverdeado; corola amarela com tubo largo internamente vermelho; anteras alvas.; Trepadeira. Flor amarelo-avermelhado; Beira de córrego com esparsas árvores de mata. Topologia: Íngreme. Solo: Solo laterítico.",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1974","2019-11-01 14:52:44-03","UnB","UB","8015","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A.Rich.) K. Schum.","Gomes, SM","2006","08","19","Proença, CEB; Kirkbride Junior, JH","231","1982","10","04","Brasil","Distrito Federal","Brasília","Estrada entre Taguatinga e Brazlândia 3 km ao norte de Taguatinga","-48.033333","-15.766667","-48.033333","-15.766667","Sobre arbustos de 1 metro. Flores com cálice verde claro; corola amarelo ouro com fauce vermelho sangue.; Trepadeira; .",NA,NA,"1250","1250","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1975","2019-11-01 14:52:44-03","UnB","UB","6727","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A.Rich.) K. Schum.","Morales, JF","2009","12","09","Gomes Júnior, JC","2196","1964","09","20","Brasil","Mato Grosso do Sul","Três Lagoas","Fazenda Foresta. Próximo de Joaquim Queirós","-49","-22","-49","-22","Na margem do rio Brioso.; Trepadeira. Flor amarela; .",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1976","2019-11-01 14:52:44-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A.Rich.) K. Schum.","Castro, BM","2013","11",NA,"Castro, BM","46","2013","11","25","Brasil","Goiás","Alto Paraíso","Portal da Chapada, trilha da professora Lúcia.","-47.599684","-14.164775","-47.599684","-14.164775","Material testemunha do Trabalho de Conclusão de Curso (Ciências Ambientais). Aluno: Bruno Mesquita Castro (2015). Florística de Trepadeiras nativas do Bioma Cerrado. Orientação: Lucia Helena Soares-Silva; Trepadeira. Flor amarela por fora e vermelh",NA,NA,"1161","1161","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1977","2020-07-29 09:03:33-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A.Rich.) K. Schum.","Coutinho, TS","2019","12","14","Silva, G","IFN-167316323.1","2018","07","02","Brasil","Mato Grosso","Paranatinga",NA,"-54.36","-14.58","-54.36","-14.58","Conglomerado IFN-1673. Subunidade 3. Subparcela 1. Indivíduo 9. F8; Liana.; Mata de galeria, solo marrom.",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1978","2019-11-01 14:52:44-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A.Rich.) K. Schum.","Castro, BM","2014","05",NA,"Castro, BM","97","2014","05","08","Brasil","Goiás","Cidade Ocidental","Estrada para P.A. Cunha.","-47.833064","-16.084345","-47.833064","-16.084345","Material testemunha do Trabalho de Conclusão de Curso (Ciências Ambientais). Aluno: Bruno Mesquita Castro (2015). Florística de Trepadeiras nativas do Bioma Cerrado. Orientação: Lucia Helena Soares-Silva; Possui flor amarela, vermelha internamente,",NA,NA,"884","884","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1979","2019-11-01 14:52:44-03","UnB","UB","12155","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A.Rich.) K. Schum.","Francisco Morales, J",NA,NA,NA,"Melo, E; França, F","386","1990","10","28","Brasil","Distrito Federal","Brasília","Barragem do Rio Descoberto - Brazlândia","-47.9296989440918","-15.7797002792358",NA,NA,"Com o interior vinoso, látex leitoso.; Treadeira volúvel. Flor amarela; .",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"1980","2019-11-01 14:52:44-03","UnB","UB","142606","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A.Rich.) K. Schum.","Fallen, ME","1986",NA,NA,"Irwin, HS; Soderstrom, TR","6146","1964","09","12","Brasil","Distrito Federal","Brasília","Ca. 15km SW of Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"Corolla yellow, the tube red-violet within.; Twining, with white latex.; Low cover, margin of gallery forest",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"1981","2019-11-01 14:52:44-03","UnB","UB","142620","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A.Rich.) K. Schum.","Markgraf, F","1964","08","15","Heringer, EP","8006","1961","02","27","Brasil","Distrito Federal","Brasília","Fundação Zoobotânica","-47.9296989440918","-15.7797002792358",NA,NA,"Trepadeira; Mata",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"1982","2019-11-01 14:52:44-03","UnB","UB","142636","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A.Rich.) K. Schum.","Markgraf, F",NA,NA,NA,"Pires, JM; Silva, NT; Souza, R","9275","1963","04","22","Brasil","Distrito Federal","Brasília","Fundação Zoobotânica","-47.9296989440918","-15.7797002792358",NA,NA,"Corola por fora esverdeada-arroxeada; lobos amarelos, por dentro marrom-purpúreo.; Cipó sobre árvores de 5m.; Mata ciliar",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"1983","2019-11-01 14:52:44-03","UnB","UB","142630","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A.Rich.) K. Schum.","Fallen, M","1986",NA,NA,"Ratter, JA; Negrett, A; Rocha, M","4807","1982","09","15","Brasil","Distrito Federal","Brasília","IBGE, Reserva do Roncador, ca. 18km of the Brasília TV Tower","-47.9296989440918","-15.7797002792358",NA,NA,"Corolla pale pink outside with yellow lobes and red throat.; Scrambling over shrubs and herbs.; In an area of tangled capoeira vegetation by the side of a stream",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"1984","2019-11-01 14:52:44-03","UnB","UB","178583","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A.Rich.) K. Schum.","Soares-Silva, LH","2012","04",NA,"Soares-Silva, LH; Silva Júnior, MC","1477","2011","05","07","Brasil","Goiás","Alto Paraíso de Goiás","Portal da Chapada, Trilha","-47.5099983215332","-14.1324996948242",NA,NA,"Trepadeira sobre Vochysia thyrsoidea. Botões florais esverdeados e flores amarelas, latescente com fauce vermelha.",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA
"1985","2019-11-01 14:52:44-03","UnB","UB","115034","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A.Rich.) K. Schum.","Proença, CEB",NA,NA,NA,"Conceição, GM","354","1998","11","05","Brasil","Maranhão","Mirador","Parque Estadual do Mirador","-44.3630981445312","-6.37083005905151",NA,NA,"Amarela.; Cerrado.",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"176498","auto",NA,NA,NA,NA,NA,NA,NA
"1986","2019-11-01 14:52:44-03","UnB","UB","193913","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A.Rich.) K. Schum.","Araújo, FP",NA,NA,NA,"Araújo, FP","s.n.51983","2007","08","22","Brasil","Minas Gerais","Uberlândia","Borda da Mata de Galeria, Estação Ecológica do Panga.","-48.2771987915039","-18.9186000823975",NA,NA,"Liana, as flores são amarelas com um tom avermelhado na parte anterior das pétalas, sem odor. São visitadas pelo beija-flor Phaethornis pretrei.",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"1987","2019-11-01 14:52:44-03","UnB","UB","11907","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A.Rich.) K. Schum.","Ramalho, CL",NA,NA,NA,"Ramalho, CL; Caires, CS; Mendes, VC","36","2002","04","24","Brasil","Distrito Federal",NA,"EPTG",NA,NA,NA,NA,"Tubo da corola vermelho.; Trepadeira.. Flor amarela; .",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1988","2019-11-01 14:52:44-03","UnB","UB","12154","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A.Rich.) K. Schum.","Proença, CEB",NA,NA,NA,"Proença, CEB; Ianhez, M; Batista, G","1127a","1994","04","15","Brasil","Distrito Federal","Brasília","Parque Recreativo e Reserva Ecológica do Gama, Córrego Crispim","-48.033333","-16.016667","-48.033333","-16.016667","Trepadeira baixa. Flor amarela por dentro; Mata de galeria. Em local perturbado à beira da trilha.",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1989","2019-11-01 14:52:44-03","UnB","UB","142632","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A.Rich.) K. Schum.","Ferreira, VF","1982","06",NA,"Irwin, HS; Souza, R; Grear Junior, JW; Santos, RR","15735","1966","05","08","Brasil","Goiás",NA,"Rio Contagem, ca. 35km N of Brasília",NA,NA,NA,NA,"Twining liana 4m. Fruit green.; Galery forest",NA,NA,"900","900","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1990","2019-11-01 14:52:44-03","UnB","UB","142633","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A.Rich.) K. Schum.","Markgraf, F","1973",NA,NA,"Irwin, HS; Anderson, WR; Stieber, M; Lee, EY-T","34982","1972","01","24","Brasil","Goiás",NA,"Ca. 11km S of Niquelândia",NA,NA,NA,NA,"Corolla yellow, red in throat.; Slender twining vine 3m.; Cerrado and adjacent gallery forest",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1991","2019-11-01 14:52:44-03","UnB","UB","191005","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A.Rich.) K. Schum.","Martins, CR","2012","06",NA,"Martins, CR","1248","2012","05","01","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasilia. Entorno da antiga pista de ultraleve.","-47.934","-15.742056","-47.934","-15.742056","Espécie decumbente: Flor amarela.; Solo: Latossolo. Vegetação: Cerrado Ralo.",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992","2019-11-01 14:52:44-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A.Rich.) K. Schum.","Zanatta, MRV","2017","01","30","Paz, JRL; Silva, WP; Aguiar, AJC","82","2016","11","27","Brasil","Goiás","Flores de Goiás","Beira de estrada","-47.384611","-14.566889","-47.384611","-14.566889","Subarbusto trepador, ca. 1,70 cm. Flor gamossépala, de cor amarela com máculas vináceas; Cerrado com campo rupestre",NA,NA,"447","447","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1993","2019-11-01 14:52:44-03","UnB","UB","106678","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A.Rich.) K. Schum.","Nogueira, LC",NA,NA,NA,"Nogueira, LC; Mendes, VC; Ribeiro, DG","5","2006","02","15","Brasil","Distrito Federal","Brasília","Beira do Ribeirão Extrema, DF-100, Km 30,5","-47.9296989440918","-15.7797002792358",NA,NA,"Presença de flores amarelas com miolo vermelho, presença de exudação leitosa, gavinhas, folhas pilosas, simples com pilosidade prateada na face abaxial, encontra-se cerca de 3 metros de altura.; Trepadeira. Flor amarela; Mata de galeria.",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"1994","2019-11-01 14:52:44-03","UnB","UB","142625","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A.Rich.) K. Schum.","Markgraf, F","1973",NA,NA,"Irwin, HS; Fonsêca, SF; Souza, R; Santos, RR; Ramos, J","26489","1970","02","21","Brasil","Distrito Federal","Brasília","Ca. 12km S of Planaltina, DF-13","-47.9296989440918","-15.7797002792358",NA,NA,"Corolla yellow, red in throat.; Liana 3m.; Wet ground, gallery margin. Gallery and adjacent cerrado",NA,NA,"1000","1000","Southern America",NA,NA,"Dicotyledoneae",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"1995","2019-11-01 14:52:44-03","UnB","UB","12153","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A.Rich.) K. Schum.",NA,NA,NA,NA,"Irwin, HS; Souza, R; Santos, RR","11437","1966","01","07","Brasil","Distrito Federal","Brasília","Campo adjacent to Rio Torto, near Sobradinho","-47.9296989440918","-15.7797002792358",NA,NA,"Higt white sap. Corolla limb yellow, the tube pinkish without; Twining liana 2m; .",NA,NA,"975","975","Southern America",NA,NA,"Dicotyledoneae",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"1996","2019-11-01 14:52:44-03","UnB","UB","142608","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A.Rich.) K. Schum.","Fallen, ME","1986",NA,NA,"Irwin, HS; Souza, R; Santos, RR","9092","1965","10","09","Brasil","Distrito Federal","Brasília","Confluence of Rio Torto with Lago Paranoá","-47.9296989440918","-15.7797002792358",NA,NA,"Liana 3m, wih white latex. Fruit green.; Gallery margin",NA,NA,"975","975","Southern America",NA,NA,"Dicotyledoneae",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"1997","2019-11-01 14:52:44-03","UnB","UB","12397","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A.Rich.) K. Schum.","Gomes, SM","2006","08","19","Lopes, SAG","6","1983","11","01","Brasil","Distrito Federal","Brasília","Córrego Bananal. Próximo ao Núcleo Rural do Catingueiro","-47.9296989440918","-15.7797002792358",NA,NA,"Latescente; flores externamente amarelas e corola internamente, amarela nos lobos e vermelha no tubo.; Trepadeira; Campo Cerrado.",NA,NA,"880","880","Southern America",NA,NA,"Dicotyledoneae",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
