"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","minimumDepthInMeters","maximumDepthInMeters","relatedCatalogItem","sex"
"877","2020-03-04 16:05:01-03","UNESP-IS","HISA","561","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.","Noronha,M.R.P","Santos,J","45","1990","07","23",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111",NA,NA,NA,"Cerrado.Árvore.Nome vulgar: açoita cavalo.",NA,NA,NA,NA,NA,"51w24'26''","20s21'40''","1991","10",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"878","2020-03-04 16:05:01-03","UNESP-IS","HISA","956","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.","Noronha,M.R.P","Tiritan,O&Paiva,M","137","1990","09","20",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.41","-20.394444",NA,NA,NA,"Cerrado bovino.Árvore, ca 7,50m, flores brancas.Nome vulgar: açoita cavalo.",NA,NA,NA,NA,NA,"51w24'36''","20s23'40''","1990","09",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"879","2020-03-04 16:05:01-03","UNESP-IS","HISA","1646","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.","Noronha,M.R.P","Tiritan,O&Paiva,M","637","1991","05","29",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.410556","-20.394444",NA,NA,NA,"Cerradão.Árvore, ca 4,5m, botões e em ínicio de floração.Nome vulgar: açoita cavalo.",NA,NA,NA,NA,NA,"51w24'38''","20s23'40''","1991","10",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"880","2020-06-27 13:10:31-03","UNESP-IS","HISA","10945","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.",NA,"A. A. Rezende","2055","2015","09","16",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisas, UNESP, Campus de Ilha Solteira","-51.41","-20.384444",NA,NA,NA,"Bovino, árvore, 3m, flor branca.",NA,NA,NA,NA,NA,"51w24'36","20s23'04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"881","2020-03-04 16:05:01-03","UNESP-IS","HISA","3248","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.","Noronha,M.R.P","Caliente,A.D","644","1993","06","23",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Horto Barra do Moeda","-51.766667","-20.983333",NA,NA,NA,"Cerrado aberto.Arbusto, ca 3,5m, tronco 4cm, flores brancas, odor suave, frutos imaturos frequente.",NA,NA,NA,NA,NA,"51w46'","20s59'","1993","09","16","Magnoliopsida",NA,NA,NA,NA,NA,NA
"882","2020-03-04 16:05:01-03","UNESP-IS","HISA","1309","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.","Noronha,M.R.P","Santos,J","186","1990","10","18",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.410556","-20.394444",NA,NA,NA,"Cerradão.Árvore, ca 3,5m, botões e frutos verdes e maturos, em final de floração, flores brancas.Nome vulgar: açoita cavalo.",NA,NA,NA,NA,NA,"51w24'38''","20s23'40''","1990","10",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"883","2020-03-04 16:05:01-03","UNESP-IS","HISA","9314","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.","Santos,J","Natal,V","03","2002","04","13",NA,"Brasil","Mato Grosso do Sul","Selvíria","Margem de rodovia","-51.419167","-20.367778",NA,NA,NA,"Ruderal.Árvore, ca 3m, flores amarelas claras.",NA,NA,NA,NA,NA,"51W25'09","20S22'04","2002","11",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"884","2020-03-04 16:05:01-03","UNESP-IS","HISA","154","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.","Noronha,M.R.P","Noronha,M.R.P","392","1984","06","28",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.410556","-20.394444",NA,NA,NA,"Cerradão, margem de estrada.Árvore, ca 2m, flores brancas.",NA,NA,NA,NA,NA,"51w24'38''","20s23'40''","1991","10",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"885","2020-03-04 16:05:01-03","UNESP-IS","HISA","9316","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.","Santos,J","Oliveira,V.R","04","2002","04","13",NA,"Brasil","Mato Grosso do Sul","Selvíria","Margem de rodovia","-51.419167","-20.367778",NA,NA,NA,"Ruderal.Árvore, ca 3m, flores amarelas claras.",NA,NA,NA,NA,NA,"51W25'09","20S22'04","2002","11",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"886","2020-03-04 16:05:01-03","UNESP-IS","HISA","3386","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.","Noronha,M.R.P","Nascimento,P.T","771","1993","07","08",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Horto Barra do Moeda","-51.766667","-20.983333",NA,NA,NA,"Cerrado em regeneração.Arbusto, ca 2m, frutos imaturos,flor branca, rebrota, frequente.",NA,NA,NA,NA,NA,"51w46'","20s59'","1993","10","08","Magnoliopsida",NA,NA,NA,NA,NA,NA
"887","2020-03-04 16:05:01-03","UNESP-IS","HISA","280","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.","Noronha,M.R.P","Santos,J","90","1989","06","13",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111",NA,NA,NA,"Cerrado, beira de estrada.Árvore, ca 3m, flores brancas.",NA,NA,NA,NA,NA,"51w24'26''","20s21'40''","1991","10",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"888","2020-03-04 16:05:01-03","UNESP-IS","HISA","9623","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.","Santos,J","Silveira,M.A","02","2003","06","05",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111",NA,NA,NA,"Cerrado.Arbusto, ca 1,5m, flores amareladas.",NA,NA,NA,NA,NA,"51w24'26''","20s21'40''","2004","02",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"889","2020-03-04 16:05:01-03","UNESP-IS","HISA","9630","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.","Santos,J","Santos,D.F","04 a","2003","06","07",NA,"Brasil","São Paulo","Ilha Solteira","Cinturão Verde, próximo ao Bairro Novo Horizonte","-51.340278","-20.430556",NA,NA,NA,"Cerrado.Árvore, ca 2,5m, flores amarelas esverdeadas.",NA,NA,NA,NA,NA,"51W20'25","20S25'50","2004","02",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"890","2020-03-04 16:05:01-03","UNESP-IS","HISA","9315","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.","Santos,J","Fiorussi,E.S.F","02","2002","06","07",NA,"Brasil","São Paulo","Ilha Solteira","Cinturão Verde, próximo à Regigant","-51.340278","-20.430556",NA,NA,NA,"Árvore, ca 15m, flores e frutos com aspecto aveludado, de coloração marrom claro.",NA,NA,NA,NA,NA,"51W20'25","20S25'50","2002","11",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"891","2020-03-04 16:05:01-03","UNESP-IS","HISA","9317","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.","Santos,J","Nascimento,V","02","2002","05","13",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111",NA,NA,NA,"Cerrado.Árvore, ca 3m, flores claras.",NA,NA,NA,NA,NA,"51w24'26''","20s21'40''","2002","11",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"892","2020-03-04 16:05:01-03","UNESP-IS","HISA","138","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.","Noronha,M.R.P","Noronha,M.R.P","698","1988","08","20",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.410556","-20.394444",NA,NA,NA,"Cerradão à margem de estrada.Árvore, ca 4m.Nome vulgar: açoita cavalo.",NA,NA,NA,NA,NA,"51w24'38''","20s23'40''","1991","10",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"893","2020-03-04 16:05:01-03","UNESP-IS","HISA","1053","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.","Noronha,M.R.P","Tiritan,O&Paiva,M","227","1990","10","18",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.41","-20.394444",NA,NA,NA,"Cerrado bovino.Árvore, ca 7m, final de floração, frutos.Nome vulgar: açoita cavalo.",NA,NA,NA,NA,NA,"51w24'36''","20s23'40''","1990","11","01","Magnoliopsida",NA,NA,NA,NA,NA,NA
"894","2020-03-04 16:05:01-03","UNESP-IS","HISA","320","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.","Noronha,M.R.P","Noronha,M.R.P et al","358","1984","05","17",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.410556","-20.394444",NA,NA,NA,"Cerradão.Árvore, apenas botões.",NA,NA,NA,NA,NA,"51w24'38''","20s23'40''","1991","10",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"895","2020-03-04 16:05:01-03","UNESP-IS","HISA","139","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.","Noronha,M.R.P","Noronha,M.R.P","619","1986","06","05",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.410556","-20.394444",NA,NA,NA,"Cerradão.Árvore, ca 6m, flores brancas.Nome vulgar: açoita cavalo.",NA,NA,NA,NA,NA,"51w24'38''","20s23'40''","1991","10",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"896","2020-03-04 16:05:01-03","UNESP-IS","HISA","10253","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.",NA,"Meirelles,A.P","03","2005","06","09",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111",NA,NA,NA,"Cerrado.Arbusto, ca 2m, flores brancas.",NA,NA,NA,NA,NA,"51w24'26''","20s21'40''",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"897","2020-03-04 16:05:01-03","UNESP-IS","HISA","588","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.","Noronha,M.R.P","Noronha,M.R.P","358","1984","05","17",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.410556","-20.394444",NA,NA,NA,"Cerradão.Apenas botões.",NA,NA,NA,NA,NA,"51w24'38''","20s23'40''","1991","10",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"898","2020-03-04 16:05:01-03","UNESP-IS","HISA","2778","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.","Noronha,M.R.P","Caliente,A.D","163","1993","04","23",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Horto Barra do Moeda","-51.766667","-20.983333",NA,NA,NA,"Campo.Arbusto, ca 2,5m, flores brancas, botões frisados com tricomas.Nome vulgar: açoita cavalo.",NA,NA,NA,NA,NA,"51w46'","20s59'","1993","07","10","Magnoliopsida",NA,NA,NA,NA,NA,NA
"899","2020-03-04 16:05:01-03","UNESP-IS","HISA","220","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.","Noronha,M.R.P","Franco,L.G.B&Souza,A.P","16","1986","11","07",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.410556","-20.394444",NA,NA,NA,"Cerradão.Àrvore, ca 1,80m, cálice marrom, flor branca.Nome vulgar: açoita cavalo.",NA,NA,NA,NA,NA,"51w24'38''","20s23'40''","1991","10",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"900","2020-03-04 16:05:01-03","UNESP-IS","HISA","1824","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.","Tiritan,O","Tiritan,O","77","1991","08","08",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.410556","-20.394444",NA,NA,NA,"Cerradão.Árvore, ca 4,50m, flores creme e botões.",NA,NA,NA,NA,NA,"51w24'38''","20s23'40''","1991","10",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"901","2020-03-04 16:05:01-03","UNESP-IS","HISA","1472","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.","Tiritan,O","Santos,J","400","1991","05","07",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.410556","-20.394444",NA,NA,NA,"Cerradão.Arbusto, ca 3m, delgado, apenas frutos.",NA,NA,NA,NA,NA,"51w24'38''","20s23'40''","1991","05",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"902","2020-03-04 16:05:01-03","UNESP-IS","HISA","2643","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.","Proença,S.L","Caliente,A.D","119","1993","04","19",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Horto Barra do Moeda","-51.766667","-20.983333",NA,NA,NA,"Campo cerrado.Arbusto, botões ferrugíneos, pilosos, de formato ovóide.Nome vulgar: açoita cavalo.",NA,NA,NA,NA,NA,"51w46'","20s59'","1993","06","22","Magnoliopsida",NA,NA,NA,NA,NA,NA
"903","2020-03-04 16:05:01-03","UNESP-IS","HISA","9318","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.","Santos,J","F.M.C.M.Teixeira","05","2002","04","13",NA,"Brasil","Mato Grosso do Sul","Selvíria","Margem de rodovia","-51.4188995361328","-20.3672008514404",NA,NA,NA,"Arbusto, ca 3m, flores amarelas claras.",NA,NA,NA,"74358","auto",NA,NA,"2002","11",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"904","2020-03-04 16:05:01-03","UNESP-IS","HISA","9901","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.","Queiroz,N.M.G.P","Queiroz, N. M. G. P","05","2003","09","23",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Horto Buriti","-51.6782989501953","-20.7511005401611",NA,NA,NA,"Cerrado.Arbusto, ca 2m, flores brancas com botões.",NA,NA,NA,"150618","auto",NA,NA,"2003","09","23","Magnoliopsida",NA,NA,NA,NA,NA,NA
"905","2020-03-04 16:05:01-03","UNESP-IS","HISA","3420","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.","Proença,S.L","Caliente,A.D et al","956","1993","07","16",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Horto Rio Verde Lageado","-51.6782989501953","-20.7511005401611",NA,NA,NA,"Arbusto, ca 1,20m, botões ferrugíneos, rebrota.",NA,NA,NA,"150618","auto",NA,NA,"1993","10","03","Magnoliopsida",NA,NA,NA,NA,NA,NA
"906","2020-03-04 16:05:01-03","UNESP-IS","HISA","3421","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.","Proença,S.L","Caliente,A.D et al","962","1993","07","16",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Horto Rio Verde Lageado","-51.6782989501953","-20.7511005401611",NA,NA,NA,"Cerradão.Arbusto, ca 1,70m, tronco 3cm, flores brancas, odor suave, frutos imaturos.Nome vulgar: açoita cavalo.",NA,NA,NA,"150618","auto",NA,NA,"1993","09","03","Magnoliopsida",NA,NA,NA,NA,NA,NA
"907","2020-03-04 16:05:01-03","UNESP-IS","HISA","3052","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.","Noronha,M.R.P","Caliente,A.D et al","912","1993","06","07",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Horto Rio Verde Lageado","-51.6782989501953","-20.7511005401611",NA,NA,NA,"Margem de cerrado.Árvore, ca 2,5m, tronco 8cm, botões, rebrota.",NA,NA,NA,"150618","auto",NA,NA,"1993","07",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"908","2020-03-04 16:05:01-03","UNESP-IS","HISA","2823","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.","Noronha,M.R.P","Caliente,A.D","290","1993","05","12",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Horto Santa Luzia","-51.6782989501953","-20.7511005401611",NA,NA,NA,"Cerrado.Arbusto, ca 1,90m, tronco 2cm, botões com tricomas marrons, frequente.",NA,NA,NA,"150618","auto",NA,NA,"1993","06",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"909","2020-03-04 16:05:01-03","UNESP-IS","HISA","3051","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.","Noronha,M.R.P","Caliente,A.D","294","1993","05","12",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Horto Santa Luzia","-51.6782989501953","-20.7511005401611",NA,NA,NA,"Cerrado.Arbusto, ca 1m, flores brancas, de odor suave, frequente.",NA,NA,NA,"150618","auto",NA,NA,"1993","07",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"910","2020-03-04 16:05:01-03","UNESP-IS","HISA","3242","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.","Noronha,M.R.P","Caliente,A.D et al","1033","1993","09","02",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Horto Santa Luzia","-51.6782989501953","-20.7511005401611",NA,NA,NA,"Cerrado.Arbusto, flores brancas, odor suave, frutos maturos e imaturos, rebrota.",NA,NA,NA,"150618","auto",NA,NA,"1993",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"911","2020-03-04 16:05:01-03","UNESP-IS","HISA","2820","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.","Noronha,M.R.P","Caliente,A.D","331","1993","05","13",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Horto Santa Luzia","-51.6782989501953","-20.7511005401611",NA,NA,NA,"Cerradão.Arbusto, flores brancas, odor adocicado, frutos imaturos, marrom claro.Presença de abelhas e formigas.Nome vulgar: açoita cavalo.",NA,NA,NA,"150618","auto",NA,NA,"1993","06",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"912","2020-04-30 16:07:12-03","UFMT","CNMT","5117","S","Plantae","Angiosperma",NA,"Malvaceae","Luehea","cf. paniculata","Luehea cf. paniculata","Mart. & Zucc.","França, A. L.","Santos, J.P.; França, A.L.; Giacoppini, D.R.; Silva, G.M.X.","408","2015","02",NA,NA,"Brasil","Mato Grosso","Cotriguaçu","Fazenda São Nicolau.","-58.21895","-9.864881","210","210",NA,"Projeto Caracterização da Flora e Modelos de Restauração de Áreas de Preservação Permanete (APP'S) Degradadas no Estado do Mato Grosso.","CNMT005117",NA,NA,NA,NA,"58°13'8.22W","9°51'53.57S","2015","02","26",NA,NA,NA,NA,NA,NA,NA
"913","2021-04-05 12:35:42-03","UNIVASF","HVASF","9115","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.","M.G. Bovini","A.P. Fontana","6957","2010","07","08","América do Sul","Brasil","Paraíba","São José de Piranhas","Lote 7","-38.604111","-7.139583","352","352",NA,"Árvore ca. 5m alt. Frutos secos.","HVASF009115",NA,NA,NA,NA,"-38.604111","-7.139583","2011","09","01",NA,NA,NA,NA,NA,NA,"U"
"914","2018-12-04 20:23:39-02","UNIR","RON","9612","RON","Plantae",NA,NA,"Malvacae","Luehea","paniculata","Luehea paniculata","Mart.",NA,"Morais, FF","201","2009","11","25","Southern America","Brasil","Mato Grosso","Cáceres","BR 070. Fazenda São Domingos, fronteira BR/BOL., Cerradão.","-58.309056","-16.367111",NA,NA,NA,"Arbórea com 7m de altura. Sem flores e com frutos secos.","RON00009612",NA,NA,NA,NA,"-58.309056","-16.367111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"915","2018-12-04 20:30:26-02","UNIR","RON","6384","S","Plantae","Angiosperma","Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","Mart.",NA,"Rezende, SG","3167","2008","09","23","Southern America","Brasil","Minas Gerais","Betim","Minas Gerais, Betim, proximo a refinaria Gabriel P, Floresta estacional semidecidual em estagio estagio de regeneração.","-44.110833","-19.98","875","875",NA,"Arboreo.","RON00006384","RON00006384",NA,NA,NA,"-44.110833","-19.98",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"916","2020-12-10 11:27:37-03","IBt","SP","390359","S","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.",NA,"Queiroz, LP","10998","2005","10","13",NA,"Brasil","Bahia","Cocos",NA,"-44.5344009399414","-14.1838998794556",NA,NA,NA,NA,NA,NA,NA,"199742","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"917","2020-12-10 11:27:37-03","IBt","SP","390376","S","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.",NA,"Queiroz, LP","9848",NA,NA,NA,NA,"Brasil","Bahia","Feira de Santana",NA,"-38.9667015075684","-12.2666997909546",NA,NA,NA,NA,NA,NA,NA,"46325","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"918","2020-11-19 09:29:31-03","IBt","SP","360133","S","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.",NA,"Walter, BMT","1907","1992","08","05",NA,"Brasil","Goiás","Niquelândia",NA,"-48.4597015380859","-14.4738998413086",NA,NA,NA,NA,NA,NA,NA,"74171","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"919","2020-12-30 07:48:25-03","IBt","SP","427166","S","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.",NA,"Hatschbach, G","76323","2003","10","14",NA,"Brasil","Mato Grosso do Sul","Miranda",NA,"-56.3782997131348","-20.2406005859375",NA,NA,NA,NA,NA,NA,NA,"92112","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"920","2020-11-19 09:29:31-03","IBt","SP","360136","S","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.",NA,"Pereira da Silva, G","6348","2002","03","28",NA,"Brasil","Minas Gerais","Cabeceira Grande",NA,"-47.0905990600586","-16.0296993255615",NA,NA,NA,NA,NA,NA,NA,"31320","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"921","2020-12-30 07:48:25-03","IBt","SP","429469","S","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.",NA,"Oliveira, FCA","1366","2008","10","15",NA,"Brasil","Tocantins","Conceição do Tocantins",NA,"-47.2983016967773","-12.2186002731323",NA,NA,NA,NA,NA,NA,NA,"42635","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"922","2021-01-21 15:29:18-03","IBt","SP","489976","S","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.",NA,"Guimarães, LL","4","2008","10","07",NA,"Brasil","Tocantins","Formoso do Araguaia",NA,"-49.5289001464844","-11.7966995239258",NA,NA,NA,NA,NA,NA,NA,"161471","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"923","2020-12-30 07:48:25-03","IBt","SP","429451","S","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.",NA,"Guimarães, LL","35","2008","10","10",NA,"Brasil","Tocantins","Gurupi",NA,"-49.0685997009277","-11.7292003631592",NA,NA,NA,NA,NA,NA,NA,"64605","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
