"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","infraspecificEpithet","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","individualCount"
"1140","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis glabriuscula","K.Schum.",NA,NA,NA,NA,"Widgren, JF",NA,NA,NA,"Brazil","Minas Gerais",NA,"in provincia Minas Geraës",NA,NA,NA,NA,NA,NA,NA,"1056",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"glabriuscula",NA,NA,NA,NA
"1141","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis glabriuscula","K.Schum.",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"glabriuscula",NA,NA,NA,NA
"1142","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis glabriuscula","K.Schum.",NA,NA,NA,NA,"Burchell, WJ",NA,NA,NA,"Brazil","Goiás",NA,"Rio Bonafacio to Estiva",NA,NA,NA,NA,NA,NA,NA,"7467",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"glabriuscula",NA,NA,NA,NA
"1143","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis glabriuscula","K.Schum.",NA,NA,NA,NA,"Pohl, JBE",NA,NA,NA,"Brazil","Goiás","Cavalcante",NA,"-47.4583","-13.7975",NA,NA,NA,NA,NA,"439",NA,NA,NA,NA,"Southern America",NA,"92497","auto",NA,NA,NA,"glabriuscula",NA,NA,NA,NA
"1144","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis glabriuscula","K.Schum.",NA,NA,NA,NA,"?",NA,NA,NA,"Brazil","Goiás",NA,"in provincia Goyaz inter urbem",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"glabriuscula",NA,NA,NA,NA
"1145","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis glabriuscula","K.Schum.",NA,NA,NA,NA,"Martius, CFP",NA,NA,NA,"Brazil","Minas Gerais",NA,"Serro Frio versus Formigas",NA,NA,NA,NA,NA,NA,NA,"Iter Bras.s.n.",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"glabriuscula",NA,NA,NA,NA
"1146","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis glabriuscula","K.Schum.",NA,NA,NA,NA,"Widgren, JF",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1056",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"glabriuscula",NA,NA,NA,NA
"1147","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis gracilis","K.Schum.",NA,NA,NA,NA,"?",NA,NA,NA,"?",NA,NA,"nec non a Kalkmann loco non indicato lecta.",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gracilis",NA,NA,NA,NA
"1148","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis gracilis","K.Schum.",NA,NA,NA,NA,"?",NA,NA,NA,"?",NA,NA,"nec non a Kalkmann loco non indicato lecta",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gracilis",NA,NA,NA,NA
"1149","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis gracilis","K.Schum.",NA,NA,NA,NA,"Sellow, F",NA,NA,NA,"Brazil","Bahia",NA,"in provincia Bahia inter Victoria et Bahia.",NA,NA,NA,NA,NA,NA,NA,"190",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"gracilis",NA,NA,NA,NA
"1150","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis gracilis","K.Schum.",NA,NA,NA,NA,"Sello, HL",NA,NA,NA,"Brazil","Bahia",NA,"et Bahia",NA,NA,NA,NA,NA,NA,NA,"190",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"gracilis",NA,NA,NA,NA
"1151","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis gracilis","K.Schum.",NA,NA,NA,NA,"?",NA,NA,NA,"Brazil","Bahia",NA,"in provincia Bahia inter Victoria",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"gracilis",NA,NA,NA,NA
"1152","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis henningsii","K.Schum.",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil","São Paulo",NA,"Taubaté",NA,NA,NA,NA,NA,NA,NA,"1605",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"henningsii",NA,NA,NA,NA
"1153","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis henningsii","K.Schum.",NA,NA,NA,NA,"Sello, HL",NA,NA,NA,"?",NA,NA,"loco haud indicato",NA,NA,NA,NA,NA,NA,NA,"5413",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"henningsii",NA,NA,NA,NA
"1154","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis henningsii","K.Schum.",NA,NA,NA,NA,"Raben, FC",NA,NA,NA,"?",NA,NA,"loco haud indicato",NA,NA,NA,NA,NA,NA,NA,"551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"henningsii",NA,NA,NA,NA
"1155","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis henningsii","K.Schum.",NA,NA,NA,NA,"Sello, HL",NA,NA,NA,"?",NA,NA,"loco haud indicato",NA,NA,NA,NA,NA,NA,NA,"5096",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"henningsii",NA,NA,NA,NA
"1156","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis henningsii","K.Schum.",NA,NA,NA,NA,"Sellow, F",NA,NA,NA,"Brazil",NA,NA,"loco haud indicato",NA,NA,NA,NA,NA,NA,NA,"5413",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"henningsii",NA,NA,NA,NA
"1157","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis henningsii","K.Schum.",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil","São Paulo","Taubaté",NA,"-45.56","-23.03","-45.56","-23.03",NA,NA,NA,"1605",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"henningsii",NA,NA,NA,NA
"1158","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis henningsii","K.Schum.",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1605",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"henningsii",NA,NA,NA,NA
"1159","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis henningsii","K.Schum.",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil","São Paulo",NA,"et alibi prov. S. Paulo",NA,NA,NA,NA,NA,NA,NA,"1605",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"henningsii",NA,NA,NA,NA
"1160","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis henningsii","K.Schum.",NA,NA,NA,NA,"Regnell, AF",NA,NA,NA,"Brazil","Minas Gerais",NA,"in provincia Minas Geraës ad Caldas",NA,NA,NA,NA,NA,NA,NA,"III275",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"henningsii",NA,NA,NA,NA
"1161","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis henningsii","K.Schum.",NA,NA,NA,NA,"Sellow, F",NA,NA,NA,"Brazil",NA,NA,"loco haud indicato",NA,NA,NA,NA,NA,NA,NA,"5096",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"henningsii",NA,NA,NA,NA
"1162","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis henningsii","K.Schum.",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil","Minas Gerais",NA,"et Minas Geraës",NA,NA,NA,NA,NA,NA,NA,"1605",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"henningsii",NA,NA,NA,NA
"1163","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis henningsii","K.Schum.",NA,NA,NA,NA,"Raben, FC",NA,NA,NA,"Brazil",NA,NA,"loco haud indicato",NA,NA,NA,NA,NA,NA,NA,"551",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"henningsii",NA,NA,NA,NA
"1164","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis lanata","(A.St.-Hil.) K.Schum.",NA,NA,NA,NA,"Saint-Hilaire, AFCP",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"lanata",NA,NA,NA,NA
"1165","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis lanata","(A.St.-Hil.) K.Schum.",NA,NA,NA,NA,"Saint-Hilaire, AFCP",NA,NA,NA,"Brazil","Minas Gerais",NA,"in provincia Minas Geraës",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"lanata",NA,NA,NA,NA
"1166","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis lanata","(A.St.-Hil.) K.Schum.",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil",NA,NA,"Locis haud indicato",NA,NA,NA,NA,NA,NA,NA,"793",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"lanata",NA,NA,NA,NA
"1167","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis lanata","(A.St.-Hil.) K.Schum.",NA,NA,NA,NA,"Glaziou, AFM",NA,NA,NA,"Brazil",NA,NA,"Locis haud indicato",NA,NA,NA,NA,NA,NA,NA,"12457",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"lanata",NA,NA,NA,NA
"1168","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis platyphylla","K.Schum.",NA,NA,NA,NA,"Regnell, AF",NA,NA,NA,"Brazil","Minas Gerais",NA,"in provincia Minas Geraës ad Caldas",NA,NA,NA,NA,NA,NA,NA,"III275",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"platyphylla",NA,NA,NA,NA
"1169","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis platyphylla","K.Schum.",NA,NA,NA,NA,"Mosén, CWH",NA,NA,NA,"Brazil","Minas Gerais",NA,"in provincia Minas Geraës ad Caldas",NA,NA,NA,NA,NA,NA,NA,"417",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"platyphylla",NA,NA,NA,NA
"1170","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis platyphylla","K.Schum.",NA,NA,NA,NA,"Mosén, CWH",NA,NA,NA,"Brazil","Minas Gerais","Caldas",NA,"-46.3861","-21.9236",NA,NA,NA,NA,NA,"417",NA,NA,NA,NA,"Southern America",NA,"25710","auto",NA,NA,NA,"platyphylla",NA,NA,NA,NA
"1171","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis tomentella","K.Schum.",NA,NA,NA,NA,"D'Orbigny",NA,NA,NA,"Bolivia",NA,NA,"Chiquitos",NA,NA,NA,NA,NA,NA,NA,"920",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"tomentella",NA,NA,NA,NA
"1172","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis tomentella","K.Schum.",NA,NA,NA,NA,"Sello, HL",NA,NA,NA,"?",NA,NA,"Estancia das Pombas",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tomentella",NA,NA,NA,NA
"1173","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis tomentella","K.Schum.",NA,NA,NA,NA,"Sellow, F",NA,NA,NA,"?",NA,NA,"Estancia das Pombas",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tomentella",NA,NA,NA,NA
"1174","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis tomentella","K.Schum.",NA,NA,NA,NA,"D'Orbigny, A",NA,NA,NA,"Bolivia",NA,NA,"Chiquitos",NA,NA,NA,NA,NA,NA,NA,"920",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"tomentella",NA,NA,NA,NA
"1175","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis tomentella","K.Schum.",NA,NA,NA,NA,"Sello, HL",NA,NA,NA,"Brazil",NA,NA,"Loco haud indicato",NA,NA,NA,NA,NA,NA,NA,"1749",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"tomentella",NA,NA,NA,NA
"1176","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis tomentella","K.Schum.",NA,NA,NA,NA,"Sellow, F",NA,NA,NA,"Brazil",NA,NA,"S. Ignacio",NA,NA,NA,NA,NA,NA,NA,"1438",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"tomentella",NA,NA,NA,NA
"1177","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis tomentella","K.Schum.",NA,NA,NA,NA,"Lindberg, GA",NA,NA,NA,"Brazil","Minas Gerais",NA,"Caldas",NA,NA,NA,NA,NA,NA,NA,"202",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"tomentella",NA,NA,NA,NA
"1178","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis tomentella","K.Schum.",NA,NA,NA,NA,"Lindberg, GA",NA,NA,NA,"Brazil","Minas Gerais","Caldas",NA,"-46.3861","-21.9236",NA,NA,NA,NA,NA,"202",NA,NA,NA,NA,"Southern America",NA,"25710","auto",NA,NA,NA,"tomentella",NA,NA,NA,NA
"1179","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A.St.-Hil.",NA,NA,NA,NA,"Saint-Hilaire, AFCP",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,"Locis petrosis in Brasiliae prov. Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1180","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A.St.-Hil.",NA,NA,NA,NA,"Saint-Hilaire, AFCP",NA,NA,NA,"Brazil",NA,NA,"petrosis in Brasiliae provincia Rio Grande do Sul",NA,NA,NA,NA,"Floret a Decembri usque ad Februarium",NA,NA,"s.n.",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1181","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","prostrata","Waltheria prostrata","K.Schum.",NA,NA,NA,NA,"Sello, HL",NA,NA,NA,"Brazil",NA,NA,"in provinciis meridonalibus Brasiliae",NA,NA,NA,NA,NA,NA,NA,"1060",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1182","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","prostrata","Waltheria prostrata","K.Schum.",NA,NA,NA,NA,"Sellow, F",NA,NA,NA,"Brazil",NA,NA,"Habitat in provinciis meridionalibus Brasiliae.",NA,NA,NA,NA,NA,NA,NA,"1060",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1183","2020-10-26 09:32:53-03","UNEMAT","NX-FANEROGAMAS","19063","PreservedSpecimen","Plantae","Sterculiaceae","Waltheria","commuunis","Waltheria commuunis","A. St.-Hil.","Silveira A.M.",NA,NA,NA,"Dias E.B.A., et al.","2006","10","04","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília.","-47.9775","-15.658888889","-47.9775","-15.658888889","Ocasional. Relevo ondulado.[HABITAT=Campo de Murundu.]",NA,NA,"127","1113","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1184","2020-10-26 09:32:53-03","UNEMAT","NX-FANEROGAMAS","2880","PreservedSpecimen","Plantae","Sterculiaceae","Waltheria","commuunis","Waltheria commuunis","A. St.-Hil.",NA,NA,NA,NA,NA,"1998","06","07","Brasil","Mato Grosso","Nova Xavantina","Campus Universitário da UNEMAT. Estação Biológica Mário Viana. Próximo a pista de pouso, margem esquerda.","-52.353099822998","-14.6732997894287",NA,NA,"Flor com o centro amarelo.[HABITAT=Cerrado]",NA,NA,"10",NA,NA,NA,NA,NA,NA,"79739","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1185","2020-10-26 09:32:53-03","UNEMAT","NX-FANEROGAMAS","1789","PreservedSpecimen","Plantae","Sterculiaceae","Waltheria","commuunis","Waltheria commuunis","A. St.-Hil.","Brito M.",NA,NA,NA,NA,"1999","05","10","Brasil","Mato Grosso","Nova Xavantina","Campus Universitário da UNEMAT. Parque do Bacaba. Trilha do Curral.","-52.353099822998","-14.6732997894287",NA,NA,"Caule liso. Flores densamente pilosas[HABITAT=Cerrado]",NA,NA,"L40",NA,NA,NA,NA,NA,NA,"79739","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1186","2021-02-08 12:43:30-03","UFRGS","ICN","186228","S","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A. St.-Hil.","Lozano, ED","2013",NA,NA,"Lozano, ED","2013","11","30","Brasil","PR","Sengés","Rodovia PR-151, Rio Funil","-49.391389","-24.1225","-49.391389","-24.1225","Doação MBM 387744; Arbusto de 1m com flores amarelas.; Campo sujo tomado por Braquiária. Campos Gerais.",NA,NA,"s.n.Sarida",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1187","2021-02-08 12:43:30-03","UFRGS","ICN","192909","S","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A. St.-Hil.","Lozano, ED","2015",NA,NA,"Lozano, ED","2013","12","18","Brasil","PR","Ponta Grossa","Parque Estadual de Vila Velha","-50.004167","-25.247222","-50.004167","-25.247222","Subarbusto de 40 cm; flores amarelas.; Campos gerais- campo sujo",NA,NA,"2401",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1188","2021-02-08 12:43:30-03","UFRGS","ICN","192998","S","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A. St.-Hil.","Lozano, ED","2015",NA,NA,"Lozano, ED; Siqueira, EL","2013","11","12","Brasil","PR","Campo Mourão","Lote 7H","-52.364444","-24.0125","-52.364444","-24.0125","Subarbusto, 40 cm, flores amarelas, campo sujo; Cerrado Sensu Stricto",NA,NA,"1744",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1189","2021-02-08 12:43:30-03","UFRGS","ICN","194941","S","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A. St.-Hil.","Heiden, G","2009","11","10","Heiden, G; Romano, CM; Sigales, C","2009","11","10","Brasil","RS","Capão do Leão","Areal Lucídio Pinheiro. Entre o Clube Campestre e a Consulati.","-52.408611","-31.764444","-52.408611","-31.764444","Doação Herbário ECT; Subarbusto. Folhas verdes, folhas jovens cinzentas com brilho metalizado. Flores amarelas.; Campos de clima temperado (pampas), em campos arenosos.",NA,NA,"1164",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1190","2021-02-08 12:43:30-03","UFRGS","ICN","198940","S","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A. St.-Hil.","Rolim, RG","2018","03","11","Rolim, RG","2018","03","11","Brasil","RS","Canoas","Praça Parque São José, Bairro São José","-51.17","-29.883611","-51.17","-29.883611","Subarbusto de cerca de 15 cm de altura; campo nativo, campo seco",NA,NA,"96","27","27","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1191","2021-02-08 12:43:30-03","UFRGS","ICN","200022","S","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A. St.-Hil.","Grings, M","2018","12","26","Grings, M; Bordignon, S; Schaefer, J; Lucas, DB","2018","12","26","Brasil","RS","Santa Maria","Distrito de Boca do Monte, próx. Balneário Timbaúva, WGS 84","-54.045833","-29.699722","-54.045833","-29.699722","erva com flores amarelas; em campo nativo em beira de estrada",NA,NA,"MG2000","175","175","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1192","2021-02-08 12:43:30-03","UFRGS","ICN","200026","S","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A. St.-Hil.","Grings, M","2018","12","26","Grings, M; Bordignon, S; Schaefer, J; Lucas, DB","2018","12","26","Brasil","RS","Santa Maria","Distrito de Santo Antão, Pedra do Lagarto, WGS 84","-53.873611","-29.627222","-53.873611","-29.627222","erva rasteira com flores amarelas; junto as rochas e campo nativo",NA,NA,"MG2004","230","230","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1193","2021-02-08 12:43:30-03","UFRGS","ICN","138633a","S","Plantae","Malvaceae","Waltheria","cf. douradinha","Waltheria cf. douradinha","A.St.-Hil.","Grings, M",NA,NA,NA,"Miotto, STS","1997","11","26","Brasil","PR","Ponta Grossa","em direção à Palmeiras 26 km após o trevo na saída da cidade (PR-151)","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"1600",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1194","2021-02-08 12:43:30-03","UFRGS","ICN","033429","S","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A.St.-Hil.","Cristóbal, CL",NA,NA,NA,"Miotto, STS; et al.","1976","12","08","Brasil","RS",NA,"Km 51 Arroio Porto, estrada Tabaí-Canoas",NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Flores amarelas.",NA,NA,"167",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1195","2021-02-08 12:43:30-03","UFRGS","ICN","035998","S","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A.St.-Hil.","Fleig, M",NA,NA,NA,"?","1976","12","08","Brasil","RS",NA,"Estrada Tabaí-Montenegro",NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,"s.n.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1196","2021-02-08 12:43:30-03","UFRGS","ICN","040159","S","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A.St.-Hil.","Cristóbal, CL",NA,NA,NA,"Abruzzi, ML","1978","01","06","Brasil","RS",NA,"estrada entre Lagoa Vermelha e Sanaduva, 7 Km de Lagoa Vermelha",NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,"363",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1197","2021-02-08 12:43:30-03","UFRGS","ICN","096747","S","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A.St.-Hil.",NA,NA,NA,NA,"Tressens, SG; et al.","1984","12","12","Argentina","Corrientes",NA,"Santo Tomé Chacra Santa Marta 8 Km NE de Colonia Garabí",NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; En campo.",NA,NA,"2786",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
