"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","month","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","eventTime","fieldNumber","individualCount"
"373","2014-01-15 11:33:00-02","MO","MOBOT","3182937","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Luisa M. Anzotegui|Aurelio Schinini","Anzotegui 301","1975","South America","Argentina","Barrancas del rio Parana, arbol de 5m . de altura.",NA,NA,NA,NA,"(Griseb.) Lillo","A.A. Alwan & C.A. Stace","10","31","Corrientes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"374","2018-09-19 14:02:00-03","MO","MOBOT","3182985","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Teodore Meyer","Meyer 12636","1947","South America","Argentina","Cutivado en Isntituto Miguel Lillo.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A.Stace (LTR)",NA,NA,"Tucumán",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"375","2018-09-19 14:26:00-03","MO","MOBOT","3185063","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Aurelio Schinini","Schinini Cacace 15368","1978","South America","Paraguay","De Ita Enramada hacia Puerto Paula.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A.Stace (LTR)",NA,NA,"Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"376","2018-09-19 14:28:00-03","MO","MOBOT","3182999","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"F. Javier Fernández Casas|J. Molero","Fernández Casas 3505","1980","South America","Paraguay","Entre Praguari y Carapegua, cerca del cruce con el rio Caanabe, en un bosquete, suelo seco.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A.Stace (LTR)","10","9","Paraguarí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"377","2018-09-19 14:02:00-03","MO","MOBOT","3183048","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Santiago Venturi","Venturi 5350","1927","South America","Argentina","Habitat'; Falda de un cerro. Capital.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A.Stace (LTR)","10","6","Tucumán",NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"378","2018-09-19 14:03:00-03","MO","MOBOT","3183093","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Ismael Morel","Morel 4032","1947","South America","Argentina","Estancia RiachoNegro, Sur a 1 km.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A.Stace (LTR)",NA,NA,"Tucumán",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"379","2012-05-18 21:39:00-03","MO","MOBOT","3183097","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Sonia S. Landrum|Elsa M. Zardini|M.R.P. da Silva|Leslie R. Landrum","Landrum 8587","1995","South America","Paraguay","Near Rio Paraguay. Semideciduous, disturbed woodland on sandy soil.",NA,NA,NA,NA,"(Griseb.) Lillo",NA,"7","17","Central",NA,"-57.53111","-25.45444","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2018-09-19 14:03:00-03","MO","MOBOT","3183128","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Santiago Venturi","Venturi 5215","1927","South America","Argentina","Sierra Calilagua. Habitat; en bosque alto.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A.Stace (LTR)","9","7","Jujuy",NA,NA,NA,"750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"381","2018-09-19 14:04:00-03","MO","MOBOT","3183161","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Troels M. Pedersen","Pedersen 3981","1956","South America","Argentina","Colonia Benatez. Dep. Resistencia.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A.Stace (LTR)",NA,NA,"Chaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"382","2018-09-19 14:04:00-03","MO","MOBOT","3183219","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Armando T. Hunziker","Hunziker 20706","1970","South America","Argentina","El Salton, el el Arroyito d eLos Ovejeeros, frente al Lago Sumampa sobre el camino entre ruta 67 y La Vina.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A.Stace (LTR)",NA,NA,"Catamarca","Paclin",NA,NA,"550.00000000","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"383","2008-05-27 22:02:00-03","MO","MOBOT","3183229","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Itaipú Binacional","Itaipú Binacional 513","1979","South America","Paraguay","Bosque Bajo, ribera de arroyo.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A. Stace",NA,NA,"Alto Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2018-09-19 14:05:00-03","MO","MOBOT","3183248","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Pedro Jörgensen","Jörgensen 2102",NA,"South America","Argentina","Comun Los Pelas.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A.Stace (LTR)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"385","2018-09-19 14:05:00-03","MO","MOBOT","3183277","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"José Steinbach","Steinbach G. 8126","1928","South America","Bolivia","Cerra La Negra.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A.Stace (LTR)","10","10","Santa Cruz",NA,NA,NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"386","2018-09-11 10:47:00-03","MO","MOBOT","3183318","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Rosa Degen","Degen 1631","1989","South America","Paraguay","Limpio. El Penon. A orillas del bosque.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A.Stace (LTR)",NA,NA,"Central",NA,"-57.4166667","-25.1666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"387","2018-09-19 14:12:00-03","MO","MOBOT","3183419","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Gert G. Hatschbach","Hatschbach 39279","1976","South America","Brazil","Joaquim Tavora, arredores, Parana.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A.Stace (LTR)",NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"388","2018-09-06 11:43:00-03","MO","MOBOT","3183446","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Antonio C. Krapovickas|Carmen L. Cristóbal","Krapovickas 16453","1970","South America","Argentina","En bosque a orillas del rio Uruguay. Arbolito de 1,50 m. de altura.",NA,NA,NA,NA,"(Griseb.) Lillo","R.Liesner (MO)",NA,NA,"Corrientes","Santo Tomé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"389","2018-09-11 10:46:00-03","MO","MOBOT","3183823","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Rosa Degen","Degen 1647","1989","South America","Paraguay","Al este de San Juan.A orillas del bosque.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A.Stace (LTR)",NA,NA,"Caazapá",NA,"-55.8333333","-26.1666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"390","2018-09-19 14:13:00-03","MO","MOBOT","3183989","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Émile Hassler","Hassler 11830",NA,"South America","Paraguay","Pedro Sapucay.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A.Stace (LTR)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"391","2018-09-19 14:13:00-03","MO","MOBOT","3184184","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Aurelio Schinini|Eugenia Bordas","Schinini Cacace 13351","1976","South America","Paraguay","Pto. Ita Enramada.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A.Stace (LTR)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"392","2018-09-19 14:23:00-03","MO","MOBOT","3184231","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Émile Hassler","Hassler 11746",NA,"South America","Paraguay","In regione lacus Ypacaray.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A.Stace (LTR)",NA,NA,"Central",NA,"-57.35","-25.33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"393","2018-09-26 19:19:00-03","MO","MOBOT","3184314","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Pedro Jörgensen","Jörgensen 3471",NA,"South America","Paraguay","Common in the woods.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A.Stace (LTR)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"394","2018-09-19 14:24:00-03","MO","MOBOT","3184414","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Émile Hassler","Hassler 11746",NA,"South America","Paraguay","In regione lacus Ypacaray.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A.Stace (LTR)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"395","2018-09-19 14:26:00-03","MO","MOBOT","3184968","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Aurelio Schinini","Schinini Cacace 15373","1978","South America","Paraguay","Aregua, lago Ipacarai.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A.Stace (LTR)",NA,NA,"Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"396","2013-11-26 05:40:00-02","MO","MOBOT","3249103","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Martha Serrano|Jeaneth Villalobos|Ariel Lliully|J. Alberto Peñaranda|Reinaldo Lozano","Serrano 7081","2005","South America","Bolivia","Serranía de los Milagros. Trayecto pendiente inferior siguiendo el sendero hacia la Laguna. Pendiente superior de serranía de los Milagros, exposición NE. Bosque Montano Tucumano-Boliviano. Cobertura mayor a 95%. altura de dosel 15 m. Abundantes en el dosel Cedrela lilloi, Myrcianthese callicoma. En el sotobosque Allophylus edulis, Randia armata y Vivurnum seenenii. En el estrato herbáceo Ichnanthus cf. pallejns y Pseudoechinoleana polystachia.",NA,NA,NA,NA,"(Griseb.) Lillo",NA,"12","29","Chuquisaca","Hernando Siles","-64.04305","-20.33916","1450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2018-09-19 14:12:00-03","MO","MOBOT","3302862","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Gert G. Hatschbach|J.M. Silva","Hatschbach 51597","1987","South America","Brazil","Rio Guaviral (mun. Bela Vista).",NA,NA,NA,NA,"(Griseb.) Lillo","C.A.Stace (LTR)","10","23","Mato Grosso do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"398","2008-05-27 22:02:00-03","MO","MOBOT","3302909","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Gert G. Hatschbach|J.M. Silva","Hatschbach 52403","1988","South America","Brazil","Rio Brilhante (mun. Rio Brilhante).",NA,NA,NA,NA,"(Griseb.) Lillo","G. Hatschbach","10","19","Mato Grosso do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2018-09-19 14:12:00-03","MO","MOBOT","3332196","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Gert G. Hatschbach","Hatschbach 44008","1981","South America","Brazil","Rio Ocui. (mun Foz do Iguaçu).",NA,NA,NA,NA,"(Griseb.) Lillo","C.A.Stace (LTR)","9","18","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"400","2015-04-03 22:01:00-03","MO","MOBOT","3409955","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"M. Peña-Chocarro|J. de Egea Juvinel|D. Prado","Peña-Chocarro 1883","2004","South America","Argentina",NA,NA,NA,NA,NA,"(Griseb.) Lillo","H. Maturio 25 Octubre","10","14","Formosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2008-05-27 22:02:00-03","MO","MOBOT","3409987","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"H. Maturo","Maturo 132","2004","South America","Argentina",NA,NA,NA,NA,NA,"(Griseb.) Lillo","H., Maturo 3 Junio","10","14","Formosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2008-05-27 22:02:00-03","MO","MOBOT","3410399","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Martha Serrano","Serrano 5192","2008","South America","Bolivia",NA,NA,NA,NA,NA,"(Griseb.) Lillo",NA,"11","14","Tarija",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2013-09-23 14:20:00-03","MO","MOBOT","3410460","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Martha Serrano","Serrano 5385","2004","South America","Bolivia",NA,NA,NA,NA,NA,"(Griseb.) Lillo",NA,"12","10","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"404","2018-09-11 10:27:00-03","MO","MOBOT","3411200","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Rosa Degen","Degen 2046","1991","South America","Paraguay","Lluque, Campañia Tarumandy.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A.Stace (LTR)","8","30","Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"405","2018-09-11 10:50:00-03","MO","MOBOT","3411619","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Fátima Mereles|Rosa Degen","Mereles H. 4872","1992","South America","Paraguay","Estancia Sta. María del 12, Retiro San Juan. En bosque inundable.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A.Stace (LTR)",NA,NA,"Boquerón",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"406","2018-09-11 10:53:00-03","MO","MOBOT","3411634","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Fátima Mereles","Mereles H. 4045","1991","South America","Paraguay","Luque, Compania Tarumandy, Propiedad Nueva Asuncion.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A.Stace (LTR)","8","31","Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"407","2018-09-11 10:53:00-03","MO","MOBOT","3411665","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Rosa Degen","Degen 1647","1989","South America","Paraguay","Saliendo de San Juan al este, s/uita.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A.Stace (LTR)","12","8","Caazapá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"408","2018-09-11 11:02:00-03","MO","MOBOT","3411685","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Rosa Degen","Degen 2079","1991","South America","Paraguay","Ceno Palcos. Combretaceae. Terminalia.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A.Stace (LTR)","9","13","Paraguarí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"409","2018-09-11 10:51:00-03","MO","MOBOT","3411793","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Rosa Degen","Degen 1631","1989","South America","Paraguay","Limpio & El Peñón.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A.Stace (LTR)","9","10","Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"410","2018-09-11 10:52:00-03","MO","MOBOT","3411832","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Nélida Soria|Isabel Basualdo","Soria Rey 2346","1988","South America","Paraguay","Cerro Mbatorr. En la base del cerro.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A.Stace (LTR)","8","27","Paraguarí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"411","2013-09-17 15:45:00-03","MO","MOBOT","3426641","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Luzmila Arroyo P.|M. Muñoz|F. Abasto|N. Ortuño|J. Hajdu|H. Pantoja","Arroyo Padilla 3031","2005","South America","Bolivia","Bella Vista, Camino entrando a la comunidad de Bella Vista.",NA,NA,NA,NA,"(Griseb.) Lillo","Luzmila Arroyo P","11","8","Santa Cruz","Florida","-63.6688889","-18.2572222","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"412","2013-09-17 15:45:00-03","MO","MOBOT","3427753","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Luzmila Arroyo P.|M. Muñoz|F. Abasto|N. Ortuño|J. Hajdu|H. Pantoja","Arroyo Padilla 3139","2005","South America","Bolivia","Bella Vista, Sendero el cañadon, saliendo por la vegetación del Cerrado.",NA,NA,NA,NA,"(Griseb.) Lillo","Luzmila Arroyo P","11","11","Santa Cruz","Florida","-63.6933333","-18.2569444","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"413","2014-02-14 10:11:00-02","MO","MOBOT","3443972","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"M. Arrueta","Arrueta 14","2007","South America","Bolivia","Orillas del Rio San Lorenzo afluente del Rio Acero, Bosque Tucumano Boliviano.",NA,NA,NA,NA,"(Griseb.) Lillo","J. Penaranda","12","25","Chuquisaca","Hernando Siles","-64.2166667","-19.9333333","1459.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"414","2014-03-28 17:08:00-03","MO","MOBOT","961346","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Elsa M. Zardini|M. Vera","Zardini 41128","1994","South America","Paraguay","Arroyo Tagatiyá-Mi. 16 km N of Estancia Santa Maria. Gallery forest on limestone.",NA,NA,NA,NA,"(Griseb.) Lillo","S.A.Stace (BM)","9","16","Concepción",NA,"-57.5358333","-22.6505556","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"957","4"
"415","2013-09-17 16:02:00-03","MO","MOBOT","3454122","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Michael H. Nee|Jun Wen","Nee 53825","2006","South America","Bolivia","Along dirt road to Bella Vista, 2.2 km S of turnoff at Cuevas from the Santa Cruz-Samaipata highway. Forest in bottom of valley between massive red sandstone hills. Forest with Oreopanax steinbachianus, Dendropanax Siparuna tomentosa.",NA,NA,NA,NA,"(Griseb.) Lillo","Luzmila Arroyo P","1","18","Santa Cruz","Florida","-63.7072222","-18.1930555","1340.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"416","2018-09-19 14:10:00-03","MO","MOBOT","3461564","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Antonio C. Krapovickas|Aurelio Schinini","Krapovickas 41912","1987","South America","Argentina","6,5 km E de Paso de la Patria, orilla del río Paraná.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A.Stace (LTR)","9","30","Corrientes","San Cosme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"417","2013-09-17 16:06:00-03","MO","MOBOT","3469705","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Maribel Vargas C.|Y. Inturias|Mary Mendizábal","Vargas Contreras 493","2007","South America","Bolivia","Bella Vista, A orillas del camino, acompañadas de Myroxylon peruiferum y Schinopsis haenkeana.",NA,NA,NA,NA,"(Griseb.) Lillo","Luzmila Arroyo P","9","14","Santa Cruz","Florida","-63.6775","-18.2444444","1423.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"418","2014-12-11 12:47:00-02","MO","MOBOT","773862","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Elsa M. Zardini|Tulio Tillería","Zardini 33381","1992","South America","Paraguay","Estero del Ypoá. Cerro Pé. Along Estero.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A. Stace (LTR)","11","5","Central",NA,"-57.45","-25.6666667","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"777","5"
"419","2008-05-27 22:02:00-03","MO","MOBOT","791249","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 37117","1993","South America","Paraguay","Guayaquí. Between Coronel Oviedo and Caaguazú; Route 2, km 158-159. Tall forest.",NA,NA,NA,NA,"(Griseb.) Lillo","D. Brunner (MO)","8","26","Caaguazú",NA,"-56.18333","-25.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"846","4"
"420","2018-09-11 11:05:00-03","MO","MOBOT","806202","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Blas Pérez","Pérez Maricerich 520","1991","South America","Paraguay","Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A.Stace (LTR)","1",NA,"Central",NA,"-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","3"
"421","2008-05-27 22:02:00-03","MO","MOBOT","809452","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Elsa M. Zardini|P. Aquino","Zardini 34251","1992","South America","Paraguay","Estero del Ypoá. Villeta - Puerto Guyrati. 11 km S of Villeta, east of trail to Villa Oliva. Inundated savanna on clay soil with patches of forest.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A. Stace (LTR)","12","16","Central",NA,"-57.58333","-25.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"792","4"
"422","2008-05-27 22:02:00-03","MO","MOBOT","885741","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 40587","1994","South America","Paraguay","Río Pilcomayo Basin, between Puerto Galileo and Fortín Bruguez. Palm forest.",NA,NA,NA,NA,"(Griseb.) Lillo","S.A.Stace (BM)","8","13","Presidente Hayes",NA,"-58.17833","-24.92805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"937","4"
"423","2008-05-27 22:02:00-03","MO","MOBOT","938984","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Bonifacio Mostacedo C.|G. Saldías","Mostacedo C. 2296","1994","South America","Bolivia","Zona W de la Belgica (5 km del pueblo), cerrado con Erythroxylum, Acrconia totai, Tabebuia, leguminosas.",NA,NA,NA,NA,"(Griseb.) Lillo","A. Jardim (USZ)","8","21","Santa Cruz","Andrés Ibáñez","-63.48333","-17.56666","380.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
