"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","typeStatus"
"133","2020-04-22 16:24:42-03","UFPB","JPB","25871","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.",NA,NA,NA,NA,"Pontes, AF; Lima, JR","461","2000","03","17","Brasil","Paraíba","Cabedelo","Mata do amém","-34.8339004516602","-6.98111009597778",NA,NA,NA,NA,"; DESC: Árvore com ca. 6m. Flor amarela.","JPB0025871",NA,"Angiosperma","Dicotyledon","Southern America",NA,"13213","auto",NA,NA,NA,NA
"134","2020-04-22 16:24:42-03","UFPB","JPB","23945","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.",NA,NA,NA,NA,"Barbosa, MR; Cunha, JP","1208","1991","03","14","Brasil","Paraíba","João Pessoa",NA,"-34.8630981445312","-7.11499977111816",NA,NA,NA,NA,"; DESC: Arbusto, flores amarelas, fruto imaturo.",NA,NA,"Angiosperma","Dicotyledon","Southern America",NA,"15975","auto",NA,NA,NA,NA
"135","2020-04-22 16:24:42-03","UFPB","JPB","6334","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.","Barbosa, MR","1992",NA,NA,"Montenegro, NF","85","1985","11","17","Brasil","Paraíba","João Pessoa","Praia da Penha","-34.8630981445312","-7.11499977111816",NA,NA,NA,NA,NA,NA,NA,"Angiosperma","Dicotyledon","Southern America",NA,"15975","auto",NA,NA,NA,NA
"136","2020-04-22 16:24:42-03","UFPB","JPB","1152","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.","Barbosa, MR","1992",NA,NA,"Xavier, LP","JPB1152","1943","02","14","Brasil","Paraíba","Patos",NA,"-37.2799987792969","-7.02443981170654",NA,NA,NA,NA,NA,NA,NA,"Angiosperma","Dicotyledon","Southern America",NA,"26419","auto",NA,NA,NA,NA
"137","2020-04-22 16:24:42-03","UFPB","JPB","7820-3","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.","Barbosa, MR","1992",NA,NA,"Agra, MF; et al.","670","1989","02","23","Brasil","Paraíba","Rio Tinto","Aldeia do Jacaré","-35.0806007385254","-6.80306005477905",NA,NA,NA,NA,"; DESC: Arbusto lenhoso.",NA,NA,"Angiosperma","Dicotyledon","Southern America",NA,"24573","auto",NA,NA,NA,NA
"138","2020-04-22 16:24:42-03","UFPB","JPB","16008","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.",NA,NA,NA,NA,"Felix, LP","JPB16008","1989","02","02","Brasil","Paraíba","Rio Tinto","Barra de Mamanguape, Sema 4","-35.0806007385254","-6.80306005477905",NA,NA,NA,NA,NA,NA,NA,"Angiosperma","Dicotyledon","Southern America",NA,"24573","auto",NA,NA,NA,NA
"139","2020-04-22 16:24:42-03","UFPB","JPB","62778","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.",NA,NA,NA,NA,"Quaresma, AA; Santos, AS","40","2016","02","28","Brasil","Paraíba","Santa Helena","Serra da Arara, Sítio Pé de Serra","-38.6380996704102","-6.72028017044067",NA,NA,NA,NA,"; HABITAT: Caatinga; DESC: Arvoreta, encontrada em solo pedregoso, próximo a um canal de irrigação, apresentando baixa frequência (1 indivíduo), flores amarelas, frutos verde quando imaturo e enegrecidos quando maduro.","JPB0062778",NA,"Angiosperma","Dicotyledon","Southern America",NA,"17239","auto",NA,NA,NA,NA
"140","2020-04-22 16:24:42-03","UFPB","JPB","31411","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.","Barbosa, MR","2005","09",NA,"Lacerda, AV; Barbosa, FM","46","2003","02","13","Brasil","Paraíba","São João do Cariri","Riacho Aveloz","-36.5327987670898","-7.39083003997803",NA,NA,NA,NA,"; DESC: Arbóreo / arbustivo. Flor amarela. Planta coletada com flores e frutos na mara ciliar.",NA,NA,"Angiosperma","Dicotyledon","Southern America",NA,"33254","auto",NA,NA,NA,NA
"141","2020-04-22 16:24:42-03","UFPB","JPB","30129","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.",NA,NA,NA,NA,"Gadelha Neto, PC","475","1992","01","01","Brasil","Paraíba","Sousa",NA,"-38.228099822998","-6.7591700553894",NA,NA,NA,NA,NA,NA,NA,"Angiosperma","Dicotyledon","Southern America",NA,"21208","auto",NA,NA,NA,NA
"142","2020-04-22 16:24:42-03","UFPB","JPB","26535","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.",NA,NA,NA,NA,"Gadelha Neto, PC","475","1999","12","28","Brasil","Paraíba","Sousa",NA,"-38.228099822998","-6.7591700553894",NA,NA,NA,NA,"; DESC: Arbórea, flor amarela.",NA,NA,"Angiosperma","Dicotyledon","Southern America",NA,"21208","auto",NA,NA,NA,NA
"143","2020-07-12 17:21:27-03","UFPB","JPB","27410","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.",NA,NA,NA,NA,"Gadelha Neto, PC","160","1994","12","28","Brasil","Paraíba","Sousa",NA,"-38.228099822998","-6.7591700553894",NA,NA,NA,NA,NA,NA,NA,"Angiosperma","Dicotyledon","Southern America",NA,"21208","auto",NA,NA,NA,NA
"144","2020-04-22 16:24:42-03","UFPB","JPB","27403","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.",NA,NA,NA,NA,"Gadelha Neto, PC","48","1993","06","27","Brasil","Paraíba","Sousa",NA,"-38.228099822998","-6.7591700553894",NA,NA,NA,NA,"; DESC: Arbustivo, flor amarela.","JPB0027403",NA,"Angiosperma","Dicotyledon","Southern America",NA,"21208","auto",NA,NA,NA,NA
"145","2020-04-22 16:24:42-03","UFPB","JPB","27404","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.",NA,NA,NA,NA,"Gadelha Neto, PC","202","1995","02","21","Brasil","Paraíba","Sousa","Fazenda Jangada","-38.228099822998","-6.7591700553894",NA,NA,NA,NA,NA,NA,NA,"Angiosperma","Dicotyledon","Southern America",NA,"21208","auto",NA,NA,NA,NA
"146","2020-04-22 16:24:42-03","UFPB","JPB","27406","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.","Barbosa, MR","2002",NA,NA,"Gadelha Neto, PC","203","1995","02","21","Brasil","Paraíba","Sousa","Fazenda Jangada","-38.228099822998","-6.7591700553894",NA,NA,NA,NA,NA,NA,NA,"Angiosperma","Dicotyledon","Southern America",NA,"21208","auto",NA,NA,NA,NA
"147","2020-04-22 16:24:42-03","UFPB","JPB","27425","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.",NA,NA,NA,NA,"Gadelha Neto, PC","408","1998","02","07","Brasil","Paraíba","Sousa","Fazenda Jangada","-38.228099822998","-6.7591700553894",NA,NA,NA,NA,"; DESC: Arbóreo. Flor amarela.","JPB0027425",NA,"Angiosperma","Dicotyledon","Southern America",NA,"21208","auto",NA,NA,NA,NA
"148","2020-06-12 10:09:59-03","UFPB","JPB","64807","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.",NA,NA,NA,NA,"Santos Filho, FS","478","2006","04","08","Brasil","Piauí","Luís Correia","próximo a praia de Macapá","-41.6669006347656","-2.87916994094849",NA,NA,NA,NA,"; HABITAT: solo arenoso; DESC: Árvore com flores amarelas e tubo longo","JPB0064807",NA,"Angiosperma","Dicotyledon","Southern America",NA,"59685","auto",NA,NA,NA,NA
"149","2020-04-22 16:24:42-03","UFPB","JPB","52371","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.","Lima, IB","2013","02","14","Loiola, MIB","741","2002","06","12","Brasil","Rio Grande do Norte","Natal","Campus da UFRN, Entrada do Depto. de Microbiologia.","-35.209400177002","-5.79500007629395",NA,NA,NA,NA,"; DESC: Arvoreta ca. 3m. Cultivata; flores amarelas.","JPB0052371",NA,"Angiosperma","Dicotyledon","Southern America",NA,"12751","auto",NA,NA,NA,NA
"150","2020-04-22 16:24:42-03","UFPB","JPB","52271","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.","Queiroz, RT","2006","03","10","Ribeiro, A; Silva, J","229","2006","03","05","Brasil","Rio Grande do Norte","Parnamirim","Riacho Águas Vermelhas, Após a estrada para Pium. Mata ciliar.","-35.2627983093262","-5.91555976867676",NA,NA,NA,NA,"; DESC: Árvore, ca. 5m altura. Flores amarelas, frutos pretos (putrefatos).","JPB0052271",NA,"Angiosperma","Dicotyledon","Southern America",NA,"17237","auto",NA,NA,NA,NA
"151","2019-11-08 08:56:08-03","FURB","FURB","236","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Sevegnani, L","2000","06","02","Sevegnani, L.",NA,"2000","06","02","Brasil","Santa Catarina","Blumenau","FURB.","-49.0791667","-26.9055556","-49.0791667","-26.9055556",NA,NA,NA,"FURB42440","FURB42440",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-10-14 10:06:18-03","FURB","FURB","25270","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Verdi, M","2010","05","26","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","4501","2010","04","28","Brasil","Santa Catarina","Garopaba","Morro da Ressacada.","-48.69","-28.08","-48.6900000","-28.0800000","147","147","Florística IFFSC 175 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: arbórea;","FURB03403","FURB03403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-10-14 10:06:18-03","FURB","FURB","27947","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Stival-Santos, A","2010","08","25","Stival-Santos, A.; Meyer, D. & Silveira, S.","3171","2010","07","06","Brasil","Santa Catarina","Tijucas",NA,"-48.7058333","-27.3313889","-48.7058333","-27.3313889","25","25","Coleta Extra IFFSC (Arbórea) Habitat: Floresta Ombrófila Densa; pastagem Habito: arbórea;","FURB42438","FURB42438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2021-03-16 17:52:40-03","UCS","HUCS","31100","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.","Smith, S.F.","2005",NA,NA,"Hatschbach, G.","78751","2004","10","30","Brasil","Bahia","Cariranha","Rio São Francisco",NA,NA,NA,NA,NA,NA,"Herbarium MBM; Trepadeira lenhosa - fllor amarela - barrancos do rio São Francisco",NA,NA,"Angiospermae","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"155","2021-03-16 17:52:40-03","UCS","HUCS","46223","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.","Verdi, M.","2010","05","26","Verdi, M.","4501","2010","04","28","Brasil","Santa Catarina","Garopaba","Morro da Ressacada.","-48.69","-28.08","-48.69","-28.08","14","14","Florística IFFSC 175 (Arbórea)",NA,NA,"Angiospermae","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-04-23 11:53:56-03","UNEMAT","HERBAM","14115","S","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.",NA,NA,NA,NA,"Prata, A.P.; et al.","2764","2011","08","10","Brasil","Sergipe","Barra dos Coqueiros",NA,"-37.0386009216309","-10.9089002609253",NA,NA,NA,NA,NA,"HERBAM014115",NA,NA,NA,NA,NA,"26796","auto",NA,NA,NA,NA
"157","2021-02-12 18:12:30-03","UFES","VIES","1644","S","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Gomes, J.M.L.","1992","12","15","Souza, J.P.","s.n.","1975","01","15","Brasil","Bahia","Salvador","Praia de Piatã.","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,NA,"VIES001644","VIES001644",NA,NA,NA,NA,"26018","auto",NA,NA,NA,NA
"158","2020-04-27 16:11:31-03","UFES","VIES","16285","S","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Anunciação, E.A.","2001","03","12","Pereira, O.J.; Espindula, E.","6854","2001","02","07","Brasil","Espírito Santo","Domingos Martins",NA,"-40.6591987609863","-20.3633003234863",NA,NA,NA,NA,NA,"VIES016285","VIES016285",NA,NA,NA,NA,"48150","auto",NA,NA,NA,NA
"159","2019-07-12 17:25:09-03","UFES","VIES","30772","S","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.",NA,NA,NA,NA,"Lage, C.; Castro, K.C.","79","2012","03",NA,"Brasil","Espírito Santo","Guaçuí","Floresta do Rosal.","-41.6794013977051","-20.7756004333496",NA,NA,"650","650",NA,"VIES030772","VIES030772",NA,NA,NA,NA,"17884","auto",NA,NA,NA,NA
"160","2019-06-27 10:26:40-03","UFES","VIES","38916","S","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.",NA,NA,NA,NA,"Pena, N.T.L.; Alves-Araújo, A.; Souza, W.O. & Luber, J.","240","2015","05","05","Brasil","Espírito Santo","Nova Venécia","APA Pedra do Elefante.","-40.4006004333496","-18.710599899292",NA,NA,NA,NA,NA,"VIES038916","VIES038916",NA,NA,NA,NA,"42400","auto",NA,NA,NA,NA
"161","2019-06-27 10:26:40-03","UFES","VIES","40803","S","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.",NA,NA,NA,NA,"Pereira, O.J.; Oliveira Filho, N.E.","7991","2013","11","28","Brasil","Rio Grande do Norte","Extremoz",NA,"-35.307201385498","-5.70556020736694",NA,NA,NA,NA,NA,"VIES040803","VIES040803",NA,NA,NA,NA,"13555","auto",NA,NA,NA,NA
"162","2019-08-16 08:40:57-03","UTFPR","HCF","22774","S","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","M. Verdi","2010","05","26","M. Verdi","4501","2010","04","28","Brasil","SC","Garopaba","Morro da Ressacada","-48.69","-28.08","48°41'24 W","28°04'48 S","147","147","arbórea. Floresta Ombrófila Densa em estágio médio. Interior do fragmento. Florística IFFSC 175.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-06-29 09:32:04-03","UFRRJ","RBR","30930","S","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.",NA,NA,NA,NA,"D.S. Farias","250","1994","06","15","Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,NA,"RBR00030930",NA,NA,NA,NA,NA,"29995","auto",NA,NA,NA,NA
"164","2020-06-29 09:32:04-03","UFRRJ","RBR","25876","S","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","S.J. Silva-Neto","2006","10","09","M.M.T. Rosa","335","1993","02","16","Brasil","Rio de Janeiro","Nova Iguaçu","Reserva Biológica do Tinguá, Trilha próxima a Sede. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00025876",NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA
"165","2021-03-21 19:38:36-03","UFC","EAC","11905","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Delprete, P.G.","1998",NA,NA,"Viana, F.A.","s.n.","1982","06","26","Brasil","Ceará","Aiuaba","Estação Ecológica","-40.1236000061035","-6.57360982894897",NA,NA,NA,NA,"Árvore.; Caatinga","EAC0011905",NA,"Dicotyledon",NA,"Southern America",NA,"68662","auto",NA,NA,NA,NA
"166","2021-03-21 19:38:36-03","UFC","EAC","54385","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Souza, E.B.","2016",NA,NA,"Coelho-R.; Bertini, P.P.","370","2011","01",NA,"Brasil","Ceará","Aracati","canoa Quebrada, ao lado da duna com hélices","-37.7696990966797","-4.56166982650757",NA,NA,NA,NA,"Arbusto, 3m; flor branca e amarelada; fruto enegrecido; prensado em álcool 70.","EAC0054385",NA,"Dicotyledon",NA,"Southern America",NA,"56389","auto",NA,NA,NA,NA
"167","2021-03-21 19:38:36-03","UFC","EAC","19825","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Delprete, P.G.","1998",NA,NA,"Figueiredo, M.A.","s.n.","1989","12","08","Brasil","Ceará","Beberibe",NA,"-38.1305999755859","-4.17971992492676",NA,NA,NA,NA,NA,"EAC0019825",NA,"Dicotyledon",NA,"Southern America",NA,"49277","auto",NA,NA,NA,NA
"168","2021-03-21 19:38:36-03","UFC","EAC","35587","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Souza, E.B.","2016",NA,NA,"Castro, A.S.F.","1563","2005","03","17","Brasil","Ceará","Canindé","Santana, estrada para São Serafim, Margem de riacho.","-39.3116989135742","-4.35889005661011",NA,NA,NA,NA,"Flor amarelada, argiloso, arvoreta.; Caatinga","EAC0035587",NA,"Dicotyledon",NA,"Southern America",NA,"56338","auto",NA,NA,NA,NA
"169","2021-03-21 19:38:36-03","UFC","EAC","16452","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Delprete, P.G.","1998",NA,NA,"Figueiredo, M.A.; Araújo, F.S.","s.n.","1989","03","11","Brasil","Ceará","Cascavel","Camurim","-38.2419013977051","-4.13305997848511",NA,NA,NA,NA,NA,"EAC0016452",NA,"Dicotyledon",NA,"Southern America",NA,"42722","auto",NA,NA,NA,NA
"170","2021-03-21 19:38:36-03","UFC","EAC","26408","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Delprete, P.G.","1998",NA,NA,"Souza, E.B.","206","1998","04","24","Brasil","Ceará","Caucaia","Parque Botânico do Ceará","-38.6530990600586","-3.73610997200012",NA,NA,NA,NA,"Arbusto 2 m.; Tabuleiro litorâneo","EAC0026408",NA,"Dicotyledon",NA,"Southern America",NA,"40484","auto",NA,NA,NA,NA
"171","2021-03-21 19:38:36-03","UFC","EAC","39676","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Castro, A.S.F.","2006","04","22","Castro, A.S.F.","1763","2006","04","22","Brasil","Ceará","Caucaia","Praiba, Pecém","-38.6530990600586","-3.73610997200012",NA,NA,NA,NA,"Arbusto, flor amarela.; Dunas costeiras.","EAC0039676",NA,"Dicotyledon",NA,"Southern America",NA,"40484","auto",NA,NA,NA,NA
"172","2021-03-21 19:38:36-03","UFC","EAC","521","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Delprete, P.G.","1998",NA,NA,"Bezerra, P.","s.n.","1942","03","04","Brasil","Ceará","Fortaleza","Alagadiço, #?#m terreno vizinho ao campo da E. A. C.","-38.543098449707","-3.71722006797791",NA,NA,NA,NA,NA,"EAC0000521",NA,"Dicotyledon",NA,"Southern America",NA,"19924","auto",NA,NA,NA,NA
"173","2021-03-21 19:38:36-03","UFC","EAC","523","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Delprete, P.G.","1998",NA,NA,"Bezerra, P.","s.n.","1942","03","22","Brasil","Ceará","Fortaleza","à margem da estrada Itaperí-Parangaba","-38.543098449707","-3.71722006797791",NA,NA,NA,NA,NA,"EAC0000523",NA,"Dicotyledon",NA,"Southern America",NA,"19924","auto",NA,NA,NA,NA
"174","2021-03-21 19:38:36-03","UFC","EAC","5415","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Delprete, P.G.","1998",NA,NA,"Matos, F.J.A.","s.n.","1965","11","25","Brasil","Ceará","Fortaleza","nos arredores de Fortaleza","-38.543098449707","-3.71722006797791",NA,NA,NA,NA,NA,"EAC0005415",NA,"Dicotyledon",NA,"Southern America",NA,"19924","auto",NA,NA,NA,NA
"175","2021-03-21 19:38:36-03","UFC","EAC","24198","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Delprete, P.G.","1998",NA,NA,"Portela, J.A.; Almeida, O.E.","s.n.","1996","06","10","Brasil","Ceará","Itapipoca","Fazenda Carrapato","-39.8316993713379","-3.36167001724243",NA,NA,NA,NA,"Arbusto, terreno desmatado, flor branca-amarela.","EAC0024198",NA,"Dicotyledon",NA,"Southern America",NA,"44579","auto",NA,NA,NA,NA
"176","2021-03-21 19:38:36-03","UFC","EAC","60137","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Lima-Verde, L.W.","2017","01","04","Soares, M.A.","2","2016","02","18","Brasil","Ceará","Itapipoca","Sítio Humaitá.","-39.8316993713379","-3.36167001724243",NA,NA,NA,NA,"Aula de campo de Ecologia Regional (UECE/CECITEC-Inhamuns).; Flor amarela.; Restinga; solo branco arenoso.","EAC0060137",NA,"Dicotyledon",NA,"Southern America",NA,"44579","auto",NA,NA,NA,NA
"177","2021-03-21 19:38:36-03","UFC","EAC","46083","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Souza, E.B.","2016",NA,NA,"Gomes, V.; Gonçalves, M.; et al.","1362","2009","06","24","Brasil","Ceará","Quixadá",NA,"-39.0153007507324","-4.97138977050781",NA,NA,NA,NA,"Cultivada, arbórea, flor estéril","EAC0046083",NA,"Dicotyledon",NA,"Southern America",NA,"41968","auto",NA,NA,NA,NA
"178","2021-03-21 19:38:36-03","UFC","EAC","48843","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Castro, A.S.F.","2011","02","14","Ferreira, R.G.","s.n.","2011","01","10","Brasil","Ceará","São Gonçalo do Amarante","Área da CSP, distrito do Pecém, Substrato arenoso","-38.9682998657227","-3.6072199344635",NA,NA,NA,NA,"Flor amarela; Tabuleiro litorâneo/áreas úmidas","EAC0048843",NA,"Dicotyledon",NA,"Southern America",NA,"39107","auto",NA,NA,NA,NA
