"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","recordNumber","coordinatePrecision","geoFlag","phylum","order","individualCount","continentOcean","preparationType","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","typeStatus","previousCatalogNumber","sex"
"935","2019-12-09 17:30:59-03","UFPR","EFC","7147","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Svolenski, A.C.; Tiepolo, G.","1996","09","14","Brasil","Paraná","Rio Branco do Sul","Caverna de Bromado","-49.3789","-25.0771","-49.3789","-25.0771","EFC007147",NA,"Stehmann, J.R.","2016","04","18",NA,NA,"Árvore com 6 metros, em capoeira, apresentando frutos imaturos verdes.","367",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"936","2020-10-15 09:54:06-03","UFPR","EFC","1647","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Schimmelpfeng, L.C.","1988","08","22","Brasil","Paraná","Curitiba","Centro Politécnico UFPR","-49.2345","-25.4537","-49.2345","-25.4537","EFC001647",NA,NA,NA,NA,NA,"900","900","Arbusto 2m no interior de capão com araucária, 900m s.n.m. __COMMOM_NAME__: Coerana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"937","2020-10-15 09:54:06-03","UFPR","EFC","18730","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Cruz, K.B.; Gewehr, I.M.","2019","09","01","Brasil","Paraná","Antonina","Mata Viva","-48.768213","-25.29789","-48.768213","-25.297890","EFC018730",NA,"Cruz, K.B.","2019","12","19","128","128","Herbácea de 0,7 m em interior de floresta em estágio médio a avançado de conservação","123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"938","2019-12-09 17:30:59-03","UFPR","EFC","17622","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Souza, I.","2018","11","09","Brasil","Paraná","Lapa","RPPN Mata do Uru","-49.686","-25.8102","-49.6860","-25.8102","EFC017622",NA,"Souza, I.","2018","11","19","875","875","Arbusto 2 m, frutos imaturos verdes. Floresta Ombrófila Mista Montana","322",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"939","2019-12-09 17:30:59-03","UFPR","EFC","17554","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Völtz, R.R.","2018","01","09","Brasil","Paraná","Guaraqueçaba","RPPN Salto Morato","-48.3075","-25.1783","-48.3075","-25.1783","EFC017554",NA,"Völtz, R.R.","2018","10","18","30","30","Arvoreta 3 m alt.; flores com brácteas verdes, pétalas verde-amarelado; interior de Floresta Ombrófila Densa Aluvial","1876",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"940","2019-12-09 17:30:59-03","UFPR","EFC","14731","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Völtz, R.R.; Santos, G.H.","2014","12","26","Brasil","Santa Catarina","São Francisco do Sul","Balneário Enseada","-48.4978","-26.2256","-48.4978","-26.2256","EFC014731",NA,"Völtz, R.R.","2016","02","28","75","75","Arvoreta 2m alt. em clareira de Floresta Ombrófila Densa Submontana de topo de morro; flores com pétalas alvo-esverdeadas, sustentado por uma brácteas verde. __COMMOM_NAME__: Coerana","793",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"941","2019-12-09 17:30:59-03","UFPR","EFC","15733","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Cordeiro, J.","2014","08","12","Brasil","Paraná","Guaratuba","Pico Pedra Branca de Araraquara","-48.5341","-25.5537","-48.5341","-25.5537","EFC015733",NA,"Barboza, E.","2014","08","21","300","300","Arbusto 4m; frutos verdes. Floresta Ombrófila Densa SubMontana","5196",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"942","2020-10-15 09:54:06-03","UFPR","EFC","8647","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Gatti, G.","1998","03","01","Brasil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato","-48.2977","-25.1752","-48.2977","-25.1752","EFC008647",NA,"Silva, S.M.","1998","05","01",NA,NA,"Arvoreta 5m, flores com pétalas branco-esverdeadas. Beira de curso d'água. __COMMOM_NAME__: Erva d'anta","199",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"943","2020-10-15 09:54:06-03","UFPR","EFC","10872","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Dunaiski Jr., A.","2010","05","29","Brasil","Santa Catarina","Itaiópolis","Bairro Paraguaçu","-49.9063987731934","-26.3363990783691",NA,NA,"EFC010872",NA,"Dunaiski Jr., A.","2010","11","03",NA,NA,"Árvore de 5m., flores verdes. __COMMOM_NAME__: Coerana","4004","51919","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"944","2019-11-13 11:32:06-03","USP","SPF","153410","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","Custódio-Filho, A","1983","05","10","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333","SPF00153410",NA,"Franco, GADC","1987","04",NA,"890","950",NA,"1332",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"945","2019-11-13 11:32:06-03","USP","SPF","103032","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","Leitão Filho, HF","1995","02","12","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.916583","-25.0205","-47.916583","-25.0205","SPF00103032",NA,"Moraes, MD",NA,NA,NA,NA,NA,NA,"33047",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"946","2019-11-13 11:32:06-03","USP","SPF","103005","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","Leitão Filho, HF","1995","02","08","Brasil","São Paulo","Barra do Turvo",NA,"-48.478694","-24.784611","-48.478694","-24.784611","SPF00103005",NA,"Stehmann, JR",NA,NA,NA,NA,NA,NA,"33089",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"947","2019-11-13 11:32:06-03","USP","SPF","184427","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","Krieger, L","1972","06","21","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"SPF00184427",NA,"Anônimo",NA,NA,NA,NA,NA,NA,"11714",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"948","2019-11-13 11:32:06-03","USP","SPF","66149","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","Krieger, L","1972","06","21","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"SPF00066149",NA,"Anônimo",NA,NA,NA,NA,NA,NA,"11714",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"949","2019-11-13 11:32:06-03","USP","SPF","188101","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","Euponino, A","1978","11","21","Brasil","Bahia","Porto Seguro",NA,"-39.0647010803223","-16.4496994018555",NA,NA,"SPF00188101",NA,"Santos, TS","1982",NA,NA,NA,NA,NA,"380","68835","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"950","2019-11-13 11:32:06-03","USP","SPF","153411","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum amictum","Schltdl.","Rossi, L","1990","09","11","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,"SPF00153411",NA,"Bovini, MG","1992",NA,NA,NA,NA,NA,"695","37574","auto",NA,NA,NA,NA,NA,"amictum",NA,NA,NA,NA,NA,NA,NA
"951","2019-11-13 11:32:06-03","USP","SPF","150500","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","Souza, FO","2000","07","18","Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar","-45.4099998474121","-23.6200008392334",NA,NA,"SPF00150500",NA,"Stehmann, JR",NA,NA,NA,NA,NA,NA,"49","30093","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"952","2019-11-13 11:32:06-03","USP","SPF","98196","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","Romaniuc Neto, S","1994","05","02","Brasil","São Paulo","Santos",NA,"-46.3300018310547","-23.9599990844727",NA,NA,"SPF00098196",NA,"Romaniuc Neto, S","1994","05",NA,NA,NA,NA,"1391","26836","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"953","2019-11-13 11:32:06-03","USP","SPF","141156","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Stehmann, JR","1999","08","26","Brasil","Minas Gerais","Camanducaia",NA,"-55.75","-22.7","-55.75","-22.7","SPF00141156",NA,"Vignoli-Silva, M","2009","04",NA,"1670","1670",NA,"2577",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"954","2019-11-13 11:32:06-03","USP","SPF","163939","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Forzza, RC","2004","06","15","Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.586111","-22.345833","-42.586111","-22.345833","SPF00163939",NA,"Vignoli-Silva, M","2009","04",NA,"1696","1696",NA,"3400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"955","2019-11-13 11:32:06-03","USP","SPF","175086","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Amorim, AMA","2004","10","29","Brasil","Bahia","Camacan","RPPN Serra Bonita","-39.565278","-15.391667","-39.565278","-15.391667","SPF00175086",NA,"Vignoli-Silva, M","2009","04",NA,"835","835",NA,"4358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"956","2019-11-13 11:32:06-03","USP","SPF","190229","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Forzza, RC","2004","02","05","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.871667","-21.679444","-43.871667","-21.679444","SPF00190229",NA,"Stehmann, JR","2006",NA,NA,"1560","1560",NA,"2662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"957","2021-03-15 18:30:14-03","USP","SPF","212784","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Fiaschi, P","2012","01","11","Brasil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca, Trilha do Morro Queimado, acesso além da Vista Chinesa.","-43.252778","-22.9725","-43.252778","-22.9725","SPF00212784",NA,"Stehmann, JR","2016","08","31","420","420","Pequeno arbusto sem ramificações, ca. 1 m alt. Inflorescência verde bem claro. Frutos imaturos verde-claros, cálice verde-claro. Material prensado em álcool.; Floresta Ombrófila Densa (Mata Atlântica).","3809",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"958","2019-11-13 11:32:06-03","USP","SPF","92800","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Tales","1980","04","04","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"SPF00092800",NA,"Ferrari, JM",NA,NA,NA,NA,NA,NA,"41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"959","2019-11-13 11:32:06-03","USP","SPF","143508","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Kuhlmann, M","1950","06","06","Brasil","Minas Gerais","Delfim Moreira",NA,"-45.2799987792969","-22.5091991424561",NA,NA,"SPF00143508",NA,"Stehmann, JR","2000","02",NA,NA,NA,NA,"2392","20219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"960","2019-11-13 11:32:06-03","USP","SPF","190228","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Forzza, RC","2006","06","30","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,"SPF00190228",NA,"Stehmann, JR","2007",NA,NA,NA,NA,NA,"4211","30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"961","2019-11-13 11:32:06-03","USP","SPF","92832","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Stehmann, JR","1991","07","07","Brasil","Minas Gerais","Prados",NA,"-44.0797004699707","-21.0575008392334",NA,NA,"SPF00092832",NA,"Stehmann, JR",NA,NA,NA,NA,NA,NA,"s.n.","21382","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"962","2019-11-13 11:32:06-03","USP","SPF","143526","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Kuhlmann, M","1950","10","27","Brasil","Minas Gerais","Sapucaí-Mirim",NA,"-45.7425003051758","-22.7478008270264",NA,NA,"SPF00143526",NA,"Stehmann, JR","2000","02",NA,NA,NA,NA,"2601","23877","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"963","2019-11-13 11:32:06-03","USP","SPF","15406","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Sem coletor","1954","08","21","Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,"SPF00015406",NA,"Vignoli-Silva, M","2009","04",NA,NA,NA,NA,"s.n.","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"964","2019-11-13 11:32:06-03","USP","SPF","67425","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Handro, O","1974","02","14","Brasil","São Paulo","São Paulo","Jardim Botânico de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00067425",NA,"Vignoli-Silva, M","2009","04",NA,NA,NA,NA,"2243","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"965","2014-04-04 18:28:41-03","PNFM","IRAI","731","S","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Miranda, A.C.L.","2009","04","20","Brasil","Paraná","Pinhais","Área 7, Centro Paranaense de Referência em Agroecologia, Jardim Boa Vista","-49.118556","-25.385361","-49.118556","-25.385361","IRAI00000731",NA,"Cordeiro, J.; Martin, V.C.","2010","01","01",NA,NA,"Arbusto, flor amarela, fruto preto","073",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"966","2021-03-25 13:53:40-03","UNIVILLE","JOI","3683","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","O.S. Ribas","2006","06","30","Brasil","Paraná","Fênix","Parque Estadual Vila Rica do Espírito Santo.","-51.9791984558105","-23.9160995483398",NA,NA,"JOI003683",NA,NA,NA,NA,NA,NA,NA,"; HABITO: Árvore; TIPO VEGETACIONAL: Floresta estacional semidecídua","7317","16297","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"967","2021-03-25 13:53:40-03","UNIVILLE","JOI","17725","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Engels, M. E.","2013","09","22","Brasil","Paraná","Carambeí","Catanduva de Fora.","-50.0971984863281","-24.9178009033203",NA,NA,"JOI017725",NA,"David, F.","2015","01","22",NA,NA,"Caule e folhas verdes. Flores alvas amareladas. Habito: Arbusto","1632","26641","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"968","2021-03-25 13:53:40-03","UNIVILLE","JOI","9857","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Marcilio, V.","2009","09","04","Brasil","Paraná","Curitiba","Jardim Botânico.","-49.2731018066406","-25.4277992248535",NA,NA,"JOI009857",NA,"Cestaro, D.C.",NA,NA,NA,NA,NA,"; TIPO VEGETACIONAL: Floresta Ombrófila Mista","14","25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"969","2021-03-25 13:53:40-03","UNIVILLE","JOI","8696","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Meyer, F.S.","2008","09","20","Brasil","Santa Catarina","São Bento do Sul","Arredores do CEPA Rugendas - Univille, Rio Natal.","-49.3786010742188","-26.2502994537354",NA,NA,"JOI008696",NA,"J.R. Stehmamn","2011","06","28",NA,NA,"; HABITAT: sub bosque da floresta; HABITO: arbustiva; TIPO VEGETACIONAL: FOD montana","795","23090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"970","2021-03-25 13:53:40-03","UNIVILLE","JOI","8651","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Meyer, F.S.","2007","09","29","Brasil","Santa Catarina","São Bento do Sul","CEPA Rugendas - Rio Natal.","-49.3786010742188","-26.2502994537354",NA,NA,"JOI008651",NA,"Meyer, F.S.","2009","04","29",NA,NA,"; HABITAT: borda de estrada; HABITO: arbusto","417","23090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"971","2021-03-25 13:53:40-03","UNIVILLE","JOI","10494","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Meyer, F.S.","2006","08","03","Brasil","Santa Catarina","São Bento do Sul","CEPA Rugendas - Rio Natal.","-49.3786010742188","-26.2502994537354",NA,NA,"JOI010494",NA,NA,NA,NA,NA,NA,NA,"; HABITAT: borda de mata; HABITO: arbusto; TIPO VEGETACIONAL: FOD montana","202","23090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"972","2021-03-25 13:53:40-03","UNIVILLE","JOI","10523","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Meyer, F.S.","2004","06","18","Brasil","Santa Catarina","São Bento do Sul","CEPA Rugendas - Rio Natal.","-49.3786010742188","-26.2502994537354",NA,NA,"JOI010523",NA,"Meyer, F.S.","2010","11","18",NA,NA,"; HABITAT: sub bosque; HABITO: arbusto; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana","7","23090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"973","2021-03-25 13:53:40-03","UNIVILLE","JOI","8650","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Meyer, F.S.","2007","09","29","Brasil","Santa Catarina","São Bento do Sul","CEPA Rugendas, Rio Natal.","-49.3786010742188","-26.2502994537354",NA,NA,"JOI008650",NA,"Meyer, F.S.","2009","04","29",NA,NA,"; HABITAT: local aberto; HABITO: arbusto; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana","419","23090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"974","2021-03-25 13:53:40-03","UNIVILLE","JOI","10524","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Meyer, F.S.","2004","04","26","Brasil","Santa Catarina","São Bento do Sul","CEPA RUgendas - Rio Natal.","-49.3786010742188","-26.2502994537354",NA,NA,"JOI010524",NA,"Meyer, F.S.","2010","11","26",NA,NA,"; HABITAT: sub bosque; HABITO: arbusto; TIPO VEGETACIONAL: FOD montana","32","23090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"975","2021-03-25 13:53:40-03","UNIVILLE","JOI","9316","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Meyer, F.S.","2008","05","18","Brasil","Santa Catarina","São Bento do Sul","CEPA Rugendas, Univille - Rio Natal.","-49.3786010742188","-26.2502994537354",NA,NA,"JOI009316",NA,"Meyer, F.S.","2008","11","18",NA,NA,"; HABITAT: borda da floresta; HABITO: arbusto; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana","721","23090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"976","2021-03-25 13:53:40-03","UNIVILLE","JOI","2175","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","J. Ziffer Berger","2006","01","26","Brasil","Santa Catarina","São Francisco do Sul","Vila da Glória.","-48.6380996704102","-26.2432994842529",NA,NA,"JOI002175",NA,"Stehmann","2006","01","01",NA,NA,"; TIPO VEGETACIONAL: Restinga","475","23627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"977","2015-03-07 08:29:25-03","F","FMNH-SEEDPLANTS","V0104556F","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum",NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0104556F","V0104556F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"978","2019-09-04 18:48:47-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum",NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"364",NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,"Type [status unknown]",NA,NA
"979","2020-01-27 14:24:42-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum",NA,"H. S. Irwin","1968","2","19","Brazil","Minas Gerais",NA,NA,"-44","-18",NA,NA,NA,NA,"Mr. E. Lienk : University of Illinois",NA,NA,NA,NA,NA,NA,"20539",NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,"20539",NA,NA,NA
"980","2020-01-27 14:16:58-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum",NA,"P. Dusén","1911","5","31","Brazil","Santa Catarina",NA,NA,"-50","-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11791",NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,"11791",NA,NA,NA
"981","2015-03-07 08:29:25-03","F","FMNH-SEEDPLANTS","V0104557F","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum",NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0104557F","V0104557F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"982","2015-03-07 08:29:25-03","F","FMNH-SEEDPLANTS","V0104555F","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum",NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0104555F","V0104555F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
