"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","locality","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"2716","2020-09-12 05:00:02-03","US","US","2600035","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera macranthera",NA,NA,"C. Angeli","28","1960","3","9","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"US00336795","US00336795_01","Tijuca, estr. vista chinesa, 801",NA,NA,NA,NA,NA,"Rosales","South America - Neotropics",NA,"macranthera",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"2717","2020-09-12 05:00:02-03","US","US","3119092","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera pudibunda","(Benth.) Irwin & Barneby",NA,"G. Hatschbach","46381","1983","5","17","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,"US00445052","US00445052_01","Aracatu, arredores",NA,NA,NA,NA,NA,"Rosales","South America - Neotropics",NA,"pudibunda",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"2718","2020-09-12 05:00:02-03","US","US","2752317","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera striata",NA,NA,"R. P. Belém","3596","1968","5","23","Brazil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,"US00336841","US00336841_01","Encruzilhada, edge of rio pardo",NA,NA,NA,NA,NA,"Rosales","South America - Neotropics",NA,"striata",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"2719","2020-09-12 05:00:02-03","US","US","3673446","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera micans",NA,NA,"F. C. Hoehne","219","1932","1","26","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"US01192429","US01192429_01","Sao Paulo, Parque do Estado.",NA,NA,NA,NA,NA,"Rosales","South America - Neotropics",NA,"micans",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"2720","2020-09-12 05:00:02-03","US","US","1440398","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera quadrifoliolata",NA,NA,"H. F. Pittier","13093","1929","1","6","Venezuela","Lara",NA,NA,NA,NA,NA,NA,NA,"US00336836","US00336836_01","Road el tocuyo-humocaro baja",NA,NA,NA,NA,NA,"Rosales","South America - Neotropics",NA,"quadrifoliolata",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"2721","2020-09-12 05:00:02-03","US","US","2281539","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera macranthera",NA,NA,"H. S. Irwin","2436","1959","1","12","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"1219","1219","US00336783","US00336783_01","Serra do cipo, 20 km e of s. jose do almeido, on road to morro do pilar",NA,NA,NA,NA,NA,"Rosales","South America - Neotropics",NA,"macranthera",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"2722","2020-09-12 05:00:02-03","US","US","941955","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera nervosa",NA,NA,"A. F. Regnell","71bis","1866","2","24","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"US00336810","US00336810_01","Calors",NA,NA,NA,NA,NA,"Rosales","South America - Neotropics",NA,"nervosa",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"2723","2020-09-12 05:00:02-03","US","US","763153","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera pudibunda","(Benth.) Irwin & Barneby",NA,"J. N. Rose & P. G. Russell","21424","1915","6","19","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,"US00336829","US00336829_01","Vicinity of machado portella",NA,NA,NA,NA,NA,"Rosales","South America - Neotropics",NA,"pudibunda",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"2724","2020-09-12 05:00:02-03","US","US","2864009","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera striata",NA,NA,"S. A. Mori & R. M. King","12193","1979","7","13","Brazil","Bahia","Jequié","-40.0835990905762","-13.8575000762939",NA,NA,"600","600","US00336838","US00336838_01","Br 116, 15 km n of jequie",NA,NA,NA,NA,NA,"Rosales","South America - Neotropics",NA,"striata",NA,"49443","auto","Dicotyledonae",NA,"1",NA,NA
"2725","2020-09-12 05:00:02-03","US","US","1776457","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera quadrifoliolata",NA,NA,"F. Tamayo","1106","1939","3",NA,"Venezuela","Lara",NA,NA,NA,NA,NA,NA,NA,"US00336835",NA,"El viso, guarico",NA,NA,NA,NA,NA,"Rosales","South America - Neotropics",NA,"quadrifoliolata",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"2726","2020-09-12 05:00:02-03","US","US","3673433","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera macranthera",NA,NA,"-- Nascimento, M. Goes, M. G. L. Wanderley & M. Kirizawa","12","1988","2","2","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"US01192431","US01192431_01","Parque Estadual das Fontes do Ipiranga. Jardim Botanico.",NA,NA,NA,NA,NA,"Rosales","South America - Neotropics",NA,"macranthera",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"2727","2020-09-12 05:00:02-03","US","US","2086922","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera andina","H.S. Irwin & Barneby",NA,"R. Espinosa","588","1946","6","21","Ecuador",NA,NA,NA,NA,NA,NA,"1000","1000","US00326539",NA,"Lanolanye",NA,NA,NA,NA,NA,"Rosales","South America - Neotropics",NA,"andina",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"2728","2020-09-12 05:00:02-03","US","US","2903825","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera nervosa",NA,NA,"E. P. Heringer, T. S. Filgueiras, R. C. Mendonça, B. A. S. Pereira, A. Salles & F. Chagas e Silva","3011","1980","1","2","Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"US00336802","US00336802_01","Basin of sao bartolomeu",NA,NA,NA,NA,NA,"Rosales","South America - Neotropics",NA,"nervosa",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"2729","2020-09-12 05:00:02-03","US","US","3356928","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera pudibunda","(Benth.) Irwin & Barneby",NA,"M. F. Sales, E. Almeida, E. H. Rodrigues & R. Cysneiros","580","1995","4","12","Brazil","Pernambuco",NA,NA,NA,NA,NA,NA,NA,"US00591603","US00591603_01","Bezerros, serra negra",NA,NA,NA,NA,NA,"Rosales","South America - Neotropics",NA,"pudibunda",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"2730","2020-09-12 05:00:02-03","US","US","3238723","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera macranthera",NA,NA,"Collector unknown","s.n.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"US00379470","US00379470_01","[NOTE: this collection event record was originally attached to numerous catalog records, apparently collector unknown from Brazil, mostly for specimens made from cultivated plants but possibly other records as well. Label data should be confirmed from individual specimens.]",NA,NA,NA,NA,NA,"Rosales","South America - Neotropics",NA,"macranthera",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"2731","2020-09-12 05:00:02-03","US","US","3673443","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera micans",NA,NA,"M. Aparecida S. de Lima","s. n.","1978","2","1","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"US01192430","US01192430_01","Parque Estadual das Fontes do Ipiranga",NA,NA,NA,NA,NA,"Rosales","South America - Neotropics",NA,"micans",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"2732","2020-09-12 05:00:02-03","US","US","2440407","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera macranthera",NA,NA,"H. Moreira Fil.","2","1954","5","7","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"US00336793","US00336793_01","Curitiba, rua cunendadaor aranjo",NA,NA,NA,NA,NA,"Rosales","South America",NA,"macranthera",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"2733","2020-09-12 05:00:02-03","US","US","2485574","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera andina","H.S. Irwin & Barneby",NA,"P. C. Hutchison & J. K. Wright","6730","1964","10","2","Peru","Cajamarca","Jaén",NA,NA,NA,NA,"1340","1340","US00326538",NA,"Río Choloque, on road to San Felipe",NA,NA,NA,NA,NA,"Rosales","South America - Neotropics",NA,"andina",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"2734","2020-09-12 05:00:02-03","US","US","2839918","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera striata",NA,NA,"R. M. Harley, S. A. Renvoize, C. Erskine, C. Brighton & R. S. Pinheiro","16493","1974","2","22","Brazil","Bahia",NA,NA,NA,NA,NA,"300","300","US00336706","US00336706_01","14 km sw of cansamcao, on road to queimadas",NA,NA,NA,NA,NA,"Rosales","South America - Neotropics",NA,"striata",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"2735","2020-09-12 05:00:02-03","US","US","2569772A","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera nervosa",NA,NA,"H. S. Irwin, R. Souza, J. W. Grear & R. G. P. Santos","15474","1966","4","29","Brazil","Goiás",NA,NA,NA,NA,NA,"850","850","US00336811","US00336811_01","Fazenda j. telles, ca 10 km nw of formosa, near source of rio parana",NA,NA,NA,NA,NA,"Rosales","South America - Neotropics",NA,"nervosa",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"2736","2020-09-12 05:00:02-03","US","US","1544201","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera macranthera",NA,NA,"Y. Mexia","4701","1930","5","15","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"700","700","US00336787","US00336787_01","Vicosa, fazenda de grasiuma",NA,NA,NA,NA,NA,"Rosales","South America - Neotropics",NA,"macranthera",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"2737","2020-09-12 05:00:02-03","US","US","3105225","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera nervosa",NA,NA,"J. H. Kirkbride & M. C. G. Kirkbride","3128","1980","1","25","Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"US00336819","US00336819_01","Parking lot of clube do servidor publico civil, l/4, brasilia",NA,NA,NA,NA,NA,"Rosales","South America - Neotropics",NA,"nervosa",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"2738","2020-09-12 05:00:02-03","US","US","2736874","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera macranthera",NA,NA,"G. Hatschbach & Z. Ahumada","31395","1973","2","9","Brazil","Minas Gerais","Caparaó","-41.9043998718262","-20.523099899292",NA,NA,NA,NA,"US00336777","US00336777_01","Caparao novo",NA,NA,NA,NA,NA,"Rosales","South America - Neotropics",NA,"macranthera",NA,"15056","auto","Dicotyledonae",NA,"1",NA,NA
"2739","2020-09-12 05:00:02-03","US","US","2281500","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera nervosa",NA,NA,"H. S. Irwin","2328","1958","12","29","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"US00336809","US00336809_01","Arboretum, agronomic institute, belo horizonte",NA,NA,NA,NA,NA,"Rosales","South America - Neotropics",NA,"nervosa",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"2740","2020-09-12 05:00:02-03","US","US","3673432","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera micans",NA,NA,"Hamilton, J. M. & -- Nascimento","04","1978","1","26","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"US01192432","US01192432_01","area do arboreto do Jardim Botanico.",NA,NA,NA,NA,NA,"Rosales","South America - Neotropics",NA,"micans",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"2741","2020-09-12 05:00:02-03","US","US","2569806A","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera nervosa",NA,NA,"H. S. Irwin, J. W. Grear, R. Souza & R. G. P. Santos","18246","1966","7","16","Brazil","Distrito Federal",NA,NA,NA,NA,NA,"1000","1000","US00336805","US00336805_01","30 km s of brasilia, on road to belo horizonte",NA,NA,NA,NA,NA,"Rosales","South America - Neotropics",NA,"nervosa",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"2742","2020-09-12 05:00:02-03","US","US","2971128","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera macranthera",NA,NA,"P. Alvim","366","1949","1","27","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"US00336786","US00336786_01","Esav-vicosa",NA,NA,NA,NA,NA,"Rosales","South America - Neotropics",NA,"macranthera",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"2743","2020-09-12 05:00:02-03","US","US","2584742A","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera striata",NA,NA,"R. P. Belém","3658","1968","5","26","Brazil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,"US00336840","US00336840_01","Encruzilhada, edge of rio pardo",NA,NA,NA,NA,NA,"Rosales","South America - Neotropics",NA,"striata",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"2744","2020-09-12 05:00:02-03","US","US","1110434","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera nervosa",NA,NA,"E. Warming","747","1864",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"US00336816","US00336816_01","Lagoa Santae",NA,NA,NA,NA,NA,"Rosales","South America - Neotropics",NA,"nervosa",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"2745","2020-09-12 05:00:02-03","US","US","1352198","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera lindeni",NA,NA,"E. P. Killip & A. C. Smith","16459","1927","1","3","Colombia","Santander",NA,NA,NA,NA,NA,"1500","1800","US00326546",NA,"Rio Surata Valley between El Jaboncillo and Surata",NA,NA,NA,NA,NA,"Rosales","South America - Neotropics",NA,"lindeni",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"2746","2020-09-12 05:00:02-03","US","US","2821789","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera nervosa",NA,NA,"L. Dombrowski","7237","1977","3","10","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"US00336814","US00336814_01","Furnas; ponta grossa",NA,NA,NA,NA,NA,"Rosales","South America",NA,"nervosa",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"2747","2020-09-12 05:00:02-03","US","US","2281630","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera nervosa",NA,NA,"H. S. Irwin","2615","1959","2","9","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"US00336807","US00336807_01","130 km s of paracatu on road to patos de minas",NA,NA,NA,NA,NA,"Rosales","South America - Neotropics",NA,"nervosa",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"2748","2020-09-12 05:00:02-03","US","US","2562382","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera macranthera",NA,NA,"J. B. Feliciano","10","1962","1","30","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"US00336799","US00336799_01","Sao paulo, santo amaro, interlagos",NA,NA,NA,NA,NA,"Rosales","South America - Neotropics",NA,"macranthera",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"2749","2020-09-12 05:00:02-03","US","US","3356927","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera pudibunda","(Benth.) Irwin & Barneby",NA,"E. Menezes, S. Lira, F. M. Villarouco & E. Rodrigues","75","1995","4","12","Brazil","Pernambuco",NA,NA,NA,NA,NA,NA,NA,"US00591604","US00591604_01","Bezerros, serra negra",NA,NA,NA,NA,NA,"Rosales","South America - Neotropics",NA,"pudibunda",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"2750","2020-09-12 05:00:02-03","US","US","2903824","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera nervosa",NA,NA,"E. P. Heringer, J. E. de Paula, R. C. Mendonça & A. Salles","346","1978","2","20","Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"US00336803","US00336803_01","Reserva ecologica do ibge; edge of brook roncador",NA,NA,NA,NA,NA,"Rosales","South America - Neotropics",NA,"nervosa",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"2751","2020-09-12 05:00:02-03","US","US","2839916","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera striata",NA,NA,"R. M. Harley, S. A. Renvoize, C. Erskine, C. Brighton & R. S. Pinheiro","16306","1974","2","25","Brazil","Bahia",NA,NA,NA,NA,NA,"400","400","US00336709","US00336709_01","64 km n of senhor do bonfim on the ba 130 highway to juazeiro",NA,NA,NA,NA,NA,"Rosales","South America - Neotropics",NA,"striata",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"2752","2020-09-12 05:00:02-03","US","US","1544146","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera macranthera",NA,NA,"Y. Mexia","4509","1930","3","24","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"700","700","US00336789","US00336789_01","Vicosa, eastern corner of agricultural college lands",NA,NA,NA,NA,NA,"Rosales","South America - Neotropics",NA,"macranthera",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"2753","2020-09-12 05:00:02-03","US","US","1197858","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera macranthera",NA,NA,"L. H. Bailey & E. Z. Bailey","1118","1924","2",NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,"800","1100","US00336792","US00336792_01","To araponga",NA,NA,NA,NA,NA,"Rosales","South America - Neotropics",NA,"macranthera",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"2754","2020-09-12 05:00:02-03","US","US","3673454","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera macranthera",NA,NA,"M. Goes, M. G. L. Wanderley & -- Nascimento","156 -A","1978","2","2","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"US01192428","US01192428_01","Sao Paulo, Parque Estadual das Fontes do Ipiranga. Jardim Botanico.",NA,NA,NA,NA,NA,"Rosales","South America - Neotropics",NA,"macranthera",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"2755","2020-09-12 05:00:02-03","US","US","2864007","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera striata",NA,NA,"S. A. Mori","12218","1979","7","14","Brazil","Bahia","Jequié","-40.0835990905762","-13.8575000762939",NA,NA,"600","600","US00336837","US00336837_01","Rod. br 330, trecho jequie/ipiau, 4 km a l de jequie",NA,NA,NA,NA,NA,"Rosales","South America - Neotropics",NA,"striata",NA,"49443","auto","Dicotyledonae",NA,"1",NA,NA
"2756","2020-09-12 05:00:02-03","US","US","2281634","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera macranthera",NA,NA,"H. S. Irwin","2638","1959","2","16","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"US00336781","US00336781_01","10 km w of vicosa on old road to uba",NA,NA,NA,NA,NA,"Rosales","South America - Neotropics",NA,"macranthera",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"2757","2020-09-12 05:00:02-03","US","US","1832965","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera quadrifoliolata",NA,NA,"P. Garroni","79","1942","10","10","Venezuela","Anzoategui","Aragua Dtto.",NA,NA,NA,NA,NA,NA,"US00336834",NA,"Region of tagua-tagua",NA,NA,NA,NA,NA,"Rosales","South America - Neotropics",NA,"quadrifoliolata",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"2758","2020-09-12 05:00:02-03","US","US","2124175","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera nervosa",NA,NA,"M. Magalhães","1451","1942","2","5","Brazil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"US00336824","US00336824_01","Estacao experimental",NA,NA,NA,NA,NA,"Rosales","South America - Neotropics",NA,"nervosa",NA,"17082","auto","Dicotyledonae",NA,"1",NA,NA
"2759","2020-09-12 05:00:02-03","US","US","1573883","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera macranthera",NA,NA,"L. Riedel & B. Luschnath","111","1832","3",NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"US00336794","US00336794_01","Serra de estrella",NA,NA,NA,NA,NA,"Rosales","South America - Neotropics",NA,"macranthera",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"2760","2020-09-12 05:00:02-03","US","US","3017775","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera micans",NA,NA,"L. R. Noblick","2660","1983","5","18","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,"US00326548",NA,"Campus da Ueps -- Feira de Santana",NA,NA,NA,NA,NA,"Rosales","South America - Neotropics",NA,"micans",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"2761","2020-09-12 05:00:02-03","US","US","2569839A","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera nervosa",NA,NA,"H. S. Irwin, J. W. Grear, R. Souza & R. G. P. Santos","18254","1966","7","16","Brazil","Distrito Federal",NA,NA,NA,NA,NA,"1000","1000","US00336804","US00336804_01","30 km s of brasilia, on road to belo horizonte",NA,NA,NA,NA,NA,"Rosales","South America - Neotropics",NA,"nervosa",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"2762","2020-09-12 05:00:02-03","US","US","1741074","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera micans",NA,NA,"B. E. Dahlgren","790","1935",NA,NA,"Brazil","Ceará",NA,NA,NA,NA,NA,NA,NA,"US00336842","US00336842_01","Catuana",NA,NA,NA,NA,NA,"Rosales","South America - Neotropics",NA,"micans",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"2763","2020-09-12 05:00:02-03","US","US","1543538","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera macranthera",NA,NA,"Y. Mexia","4176","1929","12","27","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"680","680","US00336791","US00336791_01","Vicosa, agricultural couleege lands, near eastern boundary",NA,NA,NA,NA,NA,"Rosales","South America - Neotropics",NA,"macranthera",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"2764","2020-09-12 05:00:02-03","US","US","3105224","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera nervosa",NA,NA,"J. H. Kirkbride & M. C. G. Kirkbride","3128","1980","1","25","Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"US00336818","US00336818_01","Parking lot of clube do servidor publico civil, l/4, brasilia",NA,NA,NA,NA,NA,"Rosales","South America - Neotropics",NA,"nervosa",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"2765","2020-09-12 05:00:02-03","US","US","1197859","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera macranthera",NA,NA,"L. H. Bailey & E. Z. Bailey","1315","1924","3",NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"800","800","US00336796","US00336796_01","Petropolis",NA,NA,NA,NA,NA,"Rosales","South America - Neotropics",NA,"macranthera",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"2766","2020-09-12 05:00:02-03","US","US","2281490","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera macranthera",NA,NA,"H. S. Irwin","2024","1958","11","6","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"US00342045","US00342045_01","State agricultural school, vicosa",NA,NA,NA,NA,NA,"Rosales","South America - Neotropics",NA,"macranthera",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
