"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount"
"500","2019-11-21 10:07:29-03","IBt","SP","192207","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Baitello, JB","Custodio Filho, A","1336","1983","05","10","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","2019-11-21 10:07:29-03","IBt","SP","291541","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Baitello, JB","Fernandes, GD","33151","1995","02","10","Brasil","São Paulo","Pariquera-Açu","Estação Experimental do IAC","-47.885","-24.608333","-47.885","-24.608333",NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2019-11-21 10:07:29-03","IBt","SP","291543","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Baitello, JB","Fernandes, GD; et al.","32719","1995","02","09","Brasil","São Paulo","Eldorado","Caverna do Diabo","-48.384722","-24.646414","-48.384722","-24.646414",NA,NA,NA,"SP055097","SP055097","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2019-11-21 10:07:29-03","IBt","SP","291764","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Baitello, JB","Assis, MA; et al.","307","1994","08","27","Brasil","São Paulo","Ubatuba","Trilha e Estrada da Almada","-44.866667","-23.35","-44.866667","-23.35",NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2019-11-21 10:07:29-03","IBt","SP","291765","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Baitello, JB","Assis, MA; et al.","274","1994","08","27","Brasil","São Paulo","Ubatuba","Trilha e estrada da Almada","-44.866667","-23.35","-44.866667","-23.35",NA,NA,NA,NA,NA,"1994","08","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2019-11-21 10:07:29-03","IBt","SP","291772","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Baitello, JB","Furlan, A; et al.","1464","1994","04","15","Brasil","São Paulo","Ubatuba","Trilha da Almada, km 13 da rodovia Rio/Santos","-44.866667","-23.35","-44.866667","-23.35",NA,NA,NA,NA,NA,"1994","04","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2019-11-21 10:07:29-03","IBt","SP","291794","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Baitello, JB","Garcia, RJF; et al.","556","1995","02","14","Brasil","São Paulo","São Paulo","Bairro Parelheiros, sítio a esquerda na Estrada Eng° Marsilac, sentido Eng° Marsilac","-46.727778","-23.896111","-46.727778","-23.896111",NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2019-11-21 10:07:29-03","IBt","SP","291862","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Nicolau, SA","Godoy, SAP; et al.","443","1995","04","18","Brasil","São Paulo","São Paulo","Bairro Parelheiros, sítio a esquerda na Estrada Eng° Marsilac, sentido Eng° Marsilac","-46.727778","-23.896111","-46.727778","-23.896111",NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","2019-11-21 10:07:29-03","IBt","SP","299360A","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Baitello, JB","Ivanauskas, NM","330","1995","08","26","Brasil","São Paulo","Pariquera-Açu","Estação Experimental","-47.876944","-24.608333","-47.876944","-24.608333",NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","2019-11-21 10:07:29-03","IBt","SP","299383A","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Baitello, JB","Ivanauskas, NM","789","1996","04","27","Brasil","São Paulo","Pariquera-Açu","Propriedade de Antônio Povinski","-47.876944","-24.675833","-47.876944","-24.675833",NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","2019-11-21 10:07:29-03","IBt","SP","454658","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Nicolau, SA","Kondrat, H","203","2013","10","09","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Instituto de Botânica, área sudeste, próxima à trilha interna paralela à Av. do Cursino, parcela 6, espécime nº 264","-46.614444","-23.642222","-46.614444","-23.642222","830","830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2019-11-28 09:18:17-03","IBt","SP","514893","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Nicolau, SA","Lima, MEL; Cabral, R","2052","2009","11","06","Brasil","São Paulo","Santo André","Parque Natural Municipal Nascentes de Paranapiacaba. Trilha da Comunidade","-46.285833","-23.769167","-46.285833","-23.769167","927","927",NA,NA,NA,"2009","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2019-11-21 10:07:29-03","IBt","SP","97094","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Nicolau, SA","Hatschbach, G","6957","1960","04","21","Brasil","Paraná","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"SP055107","SP055107","1995","04",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"513","2019-11-21 10:07:29-03","IBt","SP","36643A","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Nicolau, SA","Hatschbach, G","2255","1951","04","29","Brasil","Paraná","Paranaguá","Sítio do Meio","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"SP055098","SP055098","1995","04",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"514","2019-11-21 10:07:29-03","IBt","SP","58645","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Nicolau, SA","Kuhlmann, M","2637","1951","03","19","Brasil","Rio de Janeiro","Angra dos Reis","Fazenda Japuhyba","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,NA,"SP055104","SP055104","1995","04",NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA
"515","2021-02-25 09:38:41-03","IBt","SP","185792","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez",NA,"Barros, F","779","1982","08",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"516","2021-02-11 09:24:57-03","IBt","SP","151511","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez",NA,"De-Grande, DA","48","1978","03","16","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"517","2021-02-11 09:24:57-03","IBt","SP","169723","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez",NA,"Kubitzki, K","81-32","1981","02","21","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"518","2019-11-21 10:07:29-03","IBt","SP","350528","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Nicolau, SA","Cordeiro, I; Melo, MMRF; Mamede, MCH; Marques, AFB","2347","2000","09","28","Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Trilha da Captação","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,"SP055105","SP055105",NA,NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA
"519","2019-11-21 10:07:29-03","IBt","SP","350527","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Nicolau, SA","Rossi, L; Kawasaki, ML; Bopp, L","2126","2000","09","18","Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Trilha do Jequitibá","-45.4099998474121","-23.6200008392334",NA,NA,"60","80",NA,NA,NA,"2001","01","08",NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA
"520","2019-11-21 10:07:29-03","IBt","SP","350530","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Nicolau, SA","Rossi, L; Kawasaki, ML; Bopp, L","2175","2000","09","21","Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Trilha do Poção","-45.4099998474121","-23.6200008392334",NA,NA,"60","85",NA,NA,NA,"2001","01","08",NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA
"521","2019-11-21 10:07:29-03","IBt","SP","350529","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Nicolau, SA","Rossi, L; Kawasaki, ML; Bopp, L","2147","2000","09","19","Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Trilha dos Tropeiros","-45.4099998474121","-23.6200008392334",NA,NA,"60","150",NA,"SP055106","SP055106","2001","01","08",NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA
"522","2020-01-30 09:33:29-03","IBt","SP","341329","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Nicolau, SA","Cordeiro, I","2031","2000","02","15","Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Núcleo Cunha/Indaiá. Trilha do rio Bonito","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA
"523","2020-01-30 09:33:29-03","IBt","SP","341326","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Nicolau, SA","Cordeiro, I","2038","2000","02","15","Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Núcleo Cunha/Indaiá. Trilha do rio Bonito","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA
"524","2020-03-12 10:23:53-03","IBt","SP","329569","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Nicolau, SA","Fávero, OA","653A","1992","10","14","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Caminho do Grajaúna para o rio Verde","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,"1997","07",NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA
"525","2020-03-12 10:23:53-03","IBt","SP","329568","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Nicolau, SA","Fávero, OA; Prado, DM","547A","1992","07","29","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Caminho para a Cachoeira do Guilherme","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,"1997","07",NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA
"526","2019-11-21 10:07:29-03","IBt","SP","253045","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Nicolau, SA","Aragaki, S; et al.","12","1992","03","12","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Margens do Rio Verde","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Arvoreta ca. 5,0m alt., folhas brilhantes, flores creme esverdeadas",NA,NA,"1992",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA
"527","2019-11-21 10:07:29-03","IBt","SP","293437","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Baitello, JB","Cordeiro, I; et al.","1609","1995","12","11","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Margens do Rio Verde, mata de planicie","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Árvore ca. 18m alt., árvore crescendo à beira do Rio Verde, inflorescências creme maioria das flores galhadas","SP055108","SP055108","1999","08","24",NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA
"528","2019-11-28 09:18:17-03","IBt","SP","309313","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Baitello, JB","Melo, MMRF; Rossi, L","1155","1993","05","24","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Margens do rio Verde, próximo ao alojamento","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,"1997","07","01",NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA
"529","2019-11-21 10:07:29-03","IBt","SP","253082","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Nicolau, SA","Cordeiro, I; et al.","905","1992","03","11","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Margens do Rio Verde, próximo ao alojamento","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Árvore ca. 15m alt., flores alvas, ápice dos ramos ocráceos",NA,NA,"1992",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA
"530","2019-11-21 10:07:29-03","IBt","SP","288652","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Nicolau, SA","Nicolau, SA; Mana de Deus, JR","881","1995","04","07","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Mata de planicie em direção a Cachoeira do Salto","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Arvoreta ca. 4,0m alt., circ. 26cm., casca externa acinzentada, lentícelas distribuidas espaçadamente, casca interna creme, alburno creme, botões creme",NA,NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA
"531","2019-11-21 10:07:29-03","IBt","SP","288651","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Nicolau, SA","Nicolau, SA; et al.","891","1995","04","07","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Mata de planicie em direção a Cachoeira do Salto","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Árvore ca. 10,0m alt., circ. 49cm., casca externa acinzentada, lenticelas esparsamente distribuidas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA
"532","2019-11-21 10:07:29-03","IBt","SP","288658","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Baitello, JB","Nicolau, SA; Mana de Deus, JR","880","1995","04","07","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Mata de planicie em direção à Cachoeira do Salto","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Árvore ca. 15,0m alt., circ. 1m 64cm., casca externa acinzentada, lenticelas distribuidas espaçadamente ao longo do tronco, sapopema pequena presente, casca interna creme avermelhada, alburno creme, flores creme",NA,NA,"1996","03","06",NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA
"533","2019-11-21 10:07:29-03","IBt","SP","287808","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Nicolau, SA","Nicolau, SA; Guedes Souza, H","829","1994","09","20","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Planicie, trilha do Salto, beira do Rio Verde, próximo ao alojamento","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Arvoreta ca. 5,0m alt., arcada sobre o rio, frutos imaturos verdes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA
"534","2019-11-21 10:07:29-03","IBt","SP","287806","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Baitello, JB","Nicolau, SA; Guedes Souza, H","830","1994","09","20","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Planicie, trilha do Salto, beira do Rio Verde, próximo ao alojamento","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Árvore ca. 18,0m alt., beira do Rio Verde, folhas com nervuras amarelas verdes destacada, flores alaranjadas",NA,NA,"1999","08","24",NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA
"535","2020-05-07 17:14:43-03","IBt","SP","269120","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Nicolau, SA","Cordeiro, I; Anunciação, EA","1392","1994","04","15","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, -rea de restinga entre o Rio Una do Prelado e Verde, junto à antiga balsa, caminho do Imperador mata de planície","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Arbusto ca. 2m alt., inflorescências alvo cinéreas",NA,NA,"1994","06",NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA
"536","2019-11-21 10:07:29-03","IBt","SP","254429","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Nicolau, SA","Nicolau, SA; et al.","379","1992","06","26","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, -rea próxima a balsa","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Arvoreta ca. 4,0m alt., frutos imaturos verdes","SP055100","SP055100","1992",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA
"537","2019-11-21 10:07:29-03","IBt","SP","311202","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Nicolau, SA","Labiak Evangelista, P; et al.","349","1996","05","31","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha da Figueira","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Árvore ca. 22,0m alt.",NA,NA,"1996","06",NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA
"538","2019-11-21 10:07:29-03","IBt","SP","290588","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Baitello, JB","Nicolau, SA; et al.","951","1995","10","14","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha da Cachoeira do Salto","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Árvore ca. 20m alt., flores creme, galhadas",NA,NA,"1999","08","24",NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA
"539","2020-03-12 10:23:53-03","IBt","SP","329566","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Rossi, L","Fávero, OA; Martins, OT","505","1992","05","31","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha da Cachoeira do Guilherme para o rio Verde","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA
"540","2019-11-21 10:07:29-03","IBt","SP","253129","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Nicolau, SA","Rossi, L; et al.","1033","1992","03","11","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha entre o caminho do Imperador e a margem do Rio Verde","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Árvore, 6m alt., inflorescência creme",NA,NA,"1992","06","11",NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA
"541","2019-11-21 10:07:29-03","IBt","SP","254426","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Nicolau, SA","Nicolau, SA; et al.","373","1992","06","24","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha para a Figueira Grande","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Árvore ca. 12,0m alt., folhas brilhantes, frutos com cúpula verrucosa amarelo esverdeada, fruto maduro castanho vináceo",NA,NA,"1992",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA
"542","2019-11-21 10:07:29-03","IBt","SP","366040","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Baitello, JB","Chagas, FN; et al.","1067","1986","03","08","Brasil","São Paulo","Iporanga","Beira da estrada","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,NA,NA,NA,"1988",NA,NA,NA,NA,NA,NA,"38740","auto",NA,NA,NA,NA,NA
"543","2021-02-04 09:01:45-03","IBt","SP","285532","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez",NA,"Pirani, JR","3088","1994","04","19","Brasil","São Paulo","Miracatu","Serra de Paranapiacaba","-47.4599990844727","-24.2800006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43974","auto",NA,NA,NA,NA,NA
"544","2019-11-21 10:07:29-03","IBt","SP","291629","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Baitello, JB","Bernacci, LC; et al.","275","1994","05","19","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA
"545","2019-11-21 10:07:29-03","IBt","SP","291637","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Baitello, JB","Simão Bianchini, R; et al.","481","1994","04","03","Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia, Estrada para a Barragem do Rio Claro","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA
"546","2019-11-21 10:07:29-03","IBt","SP","426660","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Nicolau, SA","Shirasuna, RT; Suzuki, R; Aguiar, F","668","2007","11","21","Brasil","São Paulo","São Bernardo do Campo","Lote 2 Rodoanel Mário Covas, Trecho Sul","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,NA,NA,NA,"2008","11",NA,NA,NA,NA,NA,"31119","auto",NA,NA,NA,NA,NA
"547","2019-11-21 10:07:29-03","IBt","SP","331470","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Baitello, JB","Dias, AC","65","1986","03","19","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"SP055099","SP055099","2003",NA,NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"548","2019-11-21 10:07:29-03","IBt","SP","336992","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Nicolau, SA","Cordeiro, I","1389","1994","04","30","Brasil","São Paulo","São Paulo","Interlagos, SESC Interlagos, trilha da Mata Atlântica","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"549","2019-11-21 10:07:29-03","IBt","SP","48739","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Baitello, JB","Kuhlmann, M","s.n.","1944","03","15","Brasil","São Paulo","São Paulo","Nativa no Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
