"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","relatedCatalogItem"
"386","2019-11-01 14:59:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Bijos, NR","Marinho, MAO","IFN-3302493.5","2018","03","29","Southern America","Brasil","Maranhão","Codó","Centro dos Britos","-43.740009","-4.320003",NA,"Conglomerado MA-330. Subunidade 3. Subparcela 5. indivíduo 9. F8; Arbusto; altura em m: 1,80; base reta; Roça com regenerantes, solo argiloso",NA,NA,"76","76",NA,NA,NA,"2018","06","21","-43.740009","-4.320003",NA,NA,NA,NA
"387","2019-11-01 14:59:58-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Faria, JEQ","Konopczyk, RMG","IFN-5142651.1","2017","07","10","Southern America","Brasil","Maranhão","Grajaú",NA,"-45.9","-5.58",NA,"Conglomerado MA_514. Subunidade 1. Subparcela 1. Indivíduo 18-RN.&nf;F8; Arbusto 1,9m. Estruturas no caule/fuste tipo espinhos; Vegetação em estágio inicial de regeneração. Incidência frequente de fogo","UB0128887",NA,NA,NA,NA,NA,NA,"2018","01","05","-45.9","-5.58",NA,NA,NA,NA
"388","2019-11-01 14:59:58-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Lima, HC","Araújo, JF","IFN-35512312.1","2018","03","20","Southern America","Brasil","Maranhão","Codó","Assentamento Santa Bárbara","-43.92","-4.49999",NA,"Conglomerado MA-355. Subunidade 2. Subparcela 1. indivíduo 4. F8; Arbusto; altura em m: 2,30; base reta; Mata de Cocais com predominância de babaçu, solo argiloso com cascalhos e pedras, camada significativa de serrapilheira",NA,NA,"71","71",NA,NA,NA,"2018","11","15","-43.92","-4.49999",NA,NA,NA,NA
"389","2019-11-01 14:59:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Neto, NEO","Marinho, MAO","IFN-40712251.10","2018","08","31","Southern America","Brasil","Maranhão","Esperantinópolis","Simboca","-44.820009","-4.860022",NA,"Conglomerado MA-407. Subunidade 1. Subparcela 10. indivíduo 12. F8; Arbusto; altura em m: 1,40; presença de acúleos; base reta; Pastagem, solo areno argiloso",NA,NA,"185","185",NA,NA,NA,"2018","10","24","-44.820009","-4.860022",NA,NA,NA,NA
"390","2019-11-01 14:59:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Faria, JEQ; Bijos, NR","Barbosa, RAA","IFN-551114extra","2017","07","25","Southern America","Brasil","Maranhão","Parnarama",NA,"-43.56","-5.76",NA,"Inventário Florestal Nacional (IFN). Conglomerado MA_551. Subunidade -. Subparcela -. Indivíduo 2.&nf;Coleta não registrada em formulários anteriores - extra; Árvore 4m, DAP 8,1cm. Estrutura no caule/fuste tipo espinhos. Base do tipo ret","UB0129432","UB0129432",NA,NA,NA,NA,NA,"2018","01","27","-43.56","-5.76",NA,NA,NA,NA
"391","2019-11-01 14:59:58-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Bijos, NR","Silva, KF","IFN-4744671.10","2017","08","21","Southern America","Brasil","Maranhão","Caxias",NA,"-43.560006","-5.219997",NA,"Conglomerado MA-474. Subunidade 1. Subparcela 10. Indivíduo 5RN. F8; Árvore com 2,0 m de altura. Base reta. Casca marrom, fina e estriada, internamente amarela; Área de pastagem","UB0129703","UB0129703",NA,NA,NA,NA,NA,"2018","04","28","-43.560006","-5.219997",NA,NA,NA,NA
"392","2019-11-01 14:59:58-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Fagg, CW","Million, JL; Oliveira, RC","81","2016","03","24","Southern America","Brasil","Mato Grosso do Sul","Juti","Na aldeia Takwara, próximo do rio Takwara","-54.6","-22.700611",NA,"Banho para corpo dolorido; Árvore; Floresta Estacional Semidecidual",NA,NA,NA,NA,NA,NA,NA,"2016","12",NA,"-54.6","-22.700611",NA,NA,NA,NA
"393","2019-11-01 14:59:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Faria, JEQ","Marinho, MAO","IFN-40610721.10","2018","08","26","Southern America","Brasil","Maranhão","Esperantinópolis","Fazenda Mamãe","-45.000009","-4.859973",NA,"Conglomerado MA-406. Subunidade 1. Subparcela 10. indivíduo 12. F8; Arbusto; altura em m: 1,80; presença de acúleos; base reta; Pastagem, solo argiloso",NA,NA,"138","138",NA,NA,NA,"2018","10","25","-45.000009","-4.859973",NA,NA,NA,NA
"394","2019-11-01 14:59:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Bijos, NR","Almeida, AB","IFN-1741053.10","2018","09","07","Southern America","Brasil","Maranhão","Cachoeira Grande","Côco do Gelson, adjacente a pequenas áreas de cultivos agrícolas","-43.920002","-3.239999",NA,"Conglomerado MA-174. Subunidade 3. Subparcela 10. indivíduo 28. F8; Arbusto; altura em m: 1,80; resina, vermelho, pouco abundante, pegajoso, com odor; presença de espinhos; base reta; casca marrom - vinaceo por fora, verde e creme por dentro, fina, e",NA,NA,"74","74",NA,NA,NA,"2018","11","09","-43.920002","-3.239999",NA,NA,NA,NA
"395","2019-11-01 14:59:58-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Faria, JEQ","Konopczyk, RMG","IFN-4445314.1","2017","08","10","Southern America","Brasil","Maranhão","Caxias",NA,"-43.560003","-5.377769",NA,"Conglomerado MA-444. Subunidade 4. Subparcela 1. Indivíduo 14RN. F8; Arbusto com 2,5 m de altura; Área com queimadas frequentes, presença de muitas palmeiras","UB0129531","UB0129531",NA,NA,NA,NA,NA,"2018","04","09","-43.560003","-5.377769",NA,NA,NA,NA
"396","2019-11-01 14:59:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Faria, JEQ","Silva, RM","IFN-544993.1","2017","09","04","Southern America","Brasil","Maranhão","Tuntum",NA,"-44.82","-5.76",NA,"Conglomerado MA-544. Subunidade 3. Subparcela 1. Indivíduo extra. Extra; Arbusto. Presença de espinhos no caule. Base reta. Casca de coe externa amarronzada, fina, lisa; Área com cobertura florestal em estágio inicial de regeneração",NA,NA,NA,NA,NA,NA,NA,"2018","10","05","-44.82","-5.76",NA,NA,NA,NA
"397","2019-11-01 14:59:59-03","UnB","UB","42673","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Incógnito","Macedo, M","2294","1989","08",NA,"Southern America","Brasil","Distrito Federal","Brasília","Fazenda Rosalina","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2019-11-01 14:59:58-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Liesner, R","Heringer, EP","13833","1974","05","20","Southern America","Brasil","Distrito Federal","Brasília","Fercal","-47.9296989440918","-15.7797002792358",NA,"Trepadeira, armada de espinhos, com foretes gavinhas, flores abundantes, roxas, do afloramento calcário",NA,NA,NA,NA,NA,"70570","auto","1979",NA,NA,NA,NA,NA,NA,NA,NA
"399","2019-11-01 14:59:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Rudd","Pires, JM; Silva, NT; Souza, R","9550","1963","04","30","Southern America","Brasil","Distrito Federal","Brasília","Fundação Zoobotânica","-47.9296989440918","-15.7797002792358",NA,"Liana com espinhos, pétalas arroxeadas, cálice roxo-marrom; Caule grosso, irregular, com círculos concêntricos de onde escorre resina vermelha; Cerrado",NA,NA,NA,NA,NA,"70570","auto","1972",NA,NA,NA,NA,NA,NA,NA,NA
"400","2019-11-01 14:59:59-03","UnB","UB","42672","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Incógnito","Duarte, AP","8185","1964",NA,NA,"Southern America","Brasil","Distrito Federal","Brasília","Rio Cuiaba","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2019-11-01 14:59:59-03","UnB","UB","184295","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.",NA,"Ferreira, GM","s.n.","2007","06","02","Southern America","Brasil","Goiás","Morrinhos","Parque Ecológico Jatobá Centenário","-49.0993995666504","-17.7311000823975",NA,"Arbusto 2m de altura. Flor rosa. Inflorescência em cacho. Presença de espinhos",NA,NA,NA,NA,NA,"45214","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2019-11-01 14:59:58-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Da Silva, DR","Gallo, SC; Da Silva, DR; Zortea, M; Rocha-Filho, J","193","2017","06","02","Southern America","Brasil","Mato Grosso","Novo Mundo","RPPN Cristalino, Serra 1, Borda subplot 5 do plor ALF-3","-55.198299407959","-9.95028018951416",NA,"(altura 1,85m). Inflorescência. Flores roxas, velutina, presença de espinhos; Floresta Estacional Decidual Submontana sobre afloramento rochoso",NA,NA,"338","338",NA,"93610","auto","2017","08","16",NA,NA,NA,NA,NA,NA
"403","2019-10-03 10:03:46-03","UFSCar","SORO","1561","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.",NA,"Dario, F. R.; Nave, A. G.; Lopes, R. F.; Carneiro, P. H. M.","1149","1997","03","29",NA,"Brasil","Mato Grosso","Gaúcha do Norte","Estrada Gaúcha do Norte - Rio Coluene","-53.034444","-13.382778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53° 02' 04''W","13° 22' 58''S",NA,NA,NA,NA
"404","2019-10-03 10:03:46-03","UFSCar","SORO","4264","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.",NA,NA,"3811","1997","04","24",NA,"Brasil",NA,"Jauru","Estrada vicinal em direção norte, para o Rio Guaporé","-58.8664016723633","-15.3418998718262",NA,"Transição Floresta estacional Semi-decidual / Floresta Estacional Aluvial (mata ciliar); Relevo suave ondulado, Solo tipo areia quartzosa. Obs.: Arbusto a arvoreta até 4m, as vezes escandente. Flore lilás-arroxeado. Comum na região, na margem das estradas",NA,NA,NA,NA,NA,"40234","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2021-03-04 15:43:17-03","IF","SPSF","18500","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Machaerium","amplum","Machaerium amplum",NA,NA,"J.Y.Tamashiro","T.273","1994","06","29","América do Sul","Brasil","SP","Onda Verde","Fazenda Sao Joao","-49.2900009155273","-20.6000003814697",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"15917","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"406","2021-03-04 15:43:17-03","IF","SPSF","18514","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Machaerium","amplum","Machaerium amplum",NA,NA,"J.Y.Tamashiro","T.265","1994","06","28","América do Sul","Brasil","SP","Paulo de Faria","E.Ecol.Instituto Floestal","-49.3800010681152","-20.0300006866455",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata&nf;;",NA,NA,NA,NA,NA,"29574","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"407","2021-03-04 15:43:17-03","IF","SPSF","20320","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Machaerium","amplum","Machaerium amplum",NA,NA,"V.Stranghetti","343","1994","06","15","América do Sul","Brasil","SP","Paulo de Faria","E.Ecol.Instituto Florestal","-49.3800010681152","-20.0300006866455",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: beira da mata&nf;;",NA,NA,NA,NA,NA,"29574","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"408","2021-03-04 15:43:17-03","IF","SPSF","18461","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Machaerium","amplum","Machaerium amplum",NA,NA,"J.Y.Tamashiro","T.217","1994","06","27","América do Sul","Brasil","SP","São Jose do Rio Preto","Instituto Penal Agricola","-49.3699989318848","-20.8199996948242",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"20305","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"409","2021-03-04 15:43:17-03","IF","SPSF","50521","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","R. Camargo","A.Maruyama & L.A. Oiveira","393","2016","05","06","América do Sul","Brasil","SP","Araraquara","Cerradão","-54.813889","-18.834444",NA,"COLETA: Liana lenhosa com flores rosas.;",NA,NA,"288","288",NA,NA,NA,"2016","05","19",NA,NA,"Magnoliopsida",NA,NA,NA
"410","2020-10-26 09:32:18-03","UNEMAT","NX-FANEROGAMAS","1239","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.",NA,NA,"9","1999","07","13",NA,"Brasil","Mato Grosso","Nova Xavantina","Campus Universitário da UNEMAT. Estação Biológica Mário Viana. Trilha paralela a Br.","-52.353099822998","-14.6732997894287",NA,"Casca rugos com espinhos. Cálice avermelhado. Corola lilás com centro amarelo. Fruto imaturo.[HABITAT=Cerrado]",NA,NA,NA,NA,NA,"79739","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2020-10-26 09:32:18-03","UNEMAT","NX-FANEROGAMAS","11073","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.",NA,NA,"CFB717","2009","05","16",NA,"Brasil","Mato Grosso.","Nova Xavantina","Área Preservada 03, em frente do Pintado, Rio das Mortes.","-52.353099822998","-14.6732997894287",NA,"Presença de espinhos.",NA,NA,NA,NA,NA,"79739","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2021-02-08 12:42:02-03","UFRGS","ICN","192306","S","Plantae","Dicotyledon",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Filardi, FLR","Hatschbach, G; et al.","73047","2002","05","16","América do Sul","Brasil","MS","Bodoquena","Serra da Bodoquena","-56.7150001525879","-20.5386009216309",NA,"Doação MBM; Arbusto 3 m, flor lilás.; Encosta do morro, solo rochoso.","ICN00024248","ICN00024248 ICN00024248_1",NA,NA,NA,"47684","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2020-03-04 16:04:27-03","UNESP-IS","HISA","9587","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Santos,J","Marcondes, M.P.C","06","2003","06","05",NA,"Brasil","São Paulo","Ilha Solteira","Cinturão Verde, próximo ao Bairro Novo Horizonte","-51.340278","-20.430556",NA,"Cerrado.Àrvore, ca 3,5m, com espinho, flor roxa.",NA,NA,NA,NA,NA,NA,NA,"2004","02",NA,"51W20'25","20S25'50","Magnoliopsida",NA,NA,NA
"414","2020-03-04 16:04:27-03","UNESP-IS","HISA","9584","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Santos,J","Marques, L.S","03","2003","05","31",NA,"Brasil","São Paulo","Andradina","Fazenda Àgua Limpa","-51.370278","-20.890556",NA,"Cerrado.Arbusto, ca 1,80m, com espinhos, flores roxas.",NA,NA,NA,NA,NA,NA,NA,"2003","06","10","51W22'13","20S53'26","Magnoliopsida",NA,NA,NA
"415","2020-08-26 10:48:59-03","MCN-FZBRS","HAS","86470","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.",NA,"Duarte, A.P.","8185","1964","12",NA,NA,"Brasil","Distrito Federal","Brasília","Margem do Rio Cuiaba.","-47.9296989440918","-15.7797002792358",NA,"Planta escandente com flores violáceas.","HAS0086470",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2020-08-26 10:48:59-03","MCN-FZBRS","HAS","4230","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.",NA,"Duarte, A.P.; Mattos, J.","8186","1964","12",NA,NA,"Brasil","Goiás","Goiânia",NA,"-49.2538986206055","-16.6786003112793",NA,"Planta escandente armada com espinhos reflexos muito agressivos, frutifera.","HAS0004230",NA,NA,NA,NA,"25250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2020-08-26 10:48:59-03","MCN-FZBRS","HAS","4229","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Duarte, A.P.","Duarte, A.P.; Mattos, A.","8185","1964","07",NA,NA,"Brasil","Distrito Federal","margem do Rio Cuiaba",NA,NA,NA,NA,"número de coleta do coletor adicional 465; planta escandente; flores violáceas a margem","HAS0004229",NA,NA,NA,NA,NA,NA,"1964","11","04",NA,NA,NA,NA,NA,NA
"418","2018-12-04 20:28:39-02","UNIR","RON","11059","RON","Plantae","Angiosperma","Fabales","Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Filardi, F","Bigio, NC","1689a","2015","06","04","Southern America","Brasil","Rondônia","Ouro Preto do Oeste","Torre da Embratel., Afloramento rochoso. Mata pertubada.","-62.220306","-10.730694",NA,"Arbusto 2,5m alt. Planta abundante. Flores roxas.","RON00011059","RON00011059",NA,NA,NA,NA,NA,"2018","08",NA,"-62.220306","-10.730694",NA,NA,NA,NA
"419","2018-12-04 20:28:39-02","UNIR","RON","11043","RON","Plantae","Angiosperma","Fabales","Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Filardi, F","Bigio, NC","1673a","2015","06","04","Southern America","Brasil","Rondônia","Ouro Preto do Oeste","Torre da Embratel., Afloramento rochoso na beira da estrada.","-62.220639","-10.734528",NA,"Liana com estípulas espinhosas. Fruto achatado verde.","RON00011043","RON00011043",NA,NA,NA,NA,NA,"2018","08",NA,"-62.220639","-10.734528",NA,NA,NA,NA
"420","2019-11-21 10:05:57-03","IBt","SP","267257","S","Plantae",NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Filardi, FLR","Nee, M","34555","1987","03","29",NA,"Brasil","Rondônia","Costa Marques","Mixed tall and medium forest on hill, with coarse granitic rock outcrops and boulders, evidence of ground fires. Ca. 5km NW of Costa Marques","-64.233333","-12.416667",NA,NA,NA,NA,"150","150",NA,NA,NA,"2009","12","08","-64.233333","-12.416667",NA,NA,NA,NA
"421","2019-11-21 10:05:57-03","IBt","SP","47311","S","Plantae",NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Rudd, VE","Krukoff, BA","10263","1939","07","22",NA,"Bolívia","La Paz","Yungas","Basin of Río Bopi, San Bartolome (near Calisaya)",NA,NA,NA,NA,"SP027421","SP027421","750","900",NA,NA,NA,"1976","04",NA,NA,NA,NA,NA,NA,NA
"422","2019-11-21 10:05:57-03","IBt","SP","78076","S","Plantae",NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Bastos, MN","Heringer, EP","8952","1962","06","08",NA,"Brasil","Goiás","Anápolis","Margem da rodovia Br-Goranii","-48.9528007507324","-16.3267002105713",NA,NA,NA,NA,NA,NA,NA,"31830","auto","1984","05","03",NA,NA,NA,NA,NA,NA
"423","2019-11-21 10:05:57-03","IBt","SP","35635","S","Plantae",NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Bastos, MN","Hoehne, FC","s.n.","1911","05",NA,NA,"Brasil","Mato Grosso do Sul","Coxim",NA,"-54.7599983215332","-18.5067005157471",NA,NA,"SP027422","SP027422",NA,NA,NA,"102528","auto","1984","05","03",NA,NA,NA,NA,NA,NA
"424","2019-11-21 10:05:57-03","IBt","SP","319208","S","Plantae",NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Rudd, VE","Hatschbach, G; Silva, JM","62110","1995","05","02",NA,"Brasil","Mato Grosso do Sul","Nioaque","BR 60, 2-3km S de Nioaque. Cerrado","-55.8300018310547","-21.1352996826172",NA,NA,NA,NA,NA,NA,NA,"49299","auto","1995",NA,NA,NA,NA,NA,NA,NA,NA
"425","2019-11-21 10:05:57-03","IBt","SP","129591","S","Plantae",NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Bastos, MN","Hatschbach, G","24360","1970","05","18",NA,"Brasil","Mato Grosso do Sul","Terenos","Pedro Celestino. Cerrado","-54.8602981567383","-20.4421997070312",NA,NA,NA,NA,NA,NA,NA,"52758","auto","1984","05","03",NA,NA,NA,NA,NA,NA
"426","2019-11-21 10:05:57-03","IBt","SP","84338","S","Plantae",NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Bastos, MN","Macedo, A","704","1945","05","26",NA,"Brasil","Minas Gerais","Ituiutaba",NA,"-49.4650001525879","-18.968900680542",NA,NA,NA,NA,NA,NA,NA,"50022","auto","1984","05","04",NA,NA,NA,NA,NA,NA
"427","2019-11-21 10:05:57-03","IBt","SP","84457","S","Plantae",NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Bastos, MN","Macedo, A","1888","1949","06","12",NA,"Brasil","Minas Gerais","Ituiutaba","S. Terezinha","-49.4650001525879","-18.968900680542",NA,NA,NA,NA,NA,NA,NA,"50022","auto","1984","05","03",NA,NA,NA,NA,NA,NA
"428","2019-11-21 10:05:57-03","IBt","SP","43759","S","Plantae",NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Bastos, MN","Oliveira, JE","172","1940","06","06",NA,"Brasil","Minas Gerais","Uberlândia","Porto, mata, margem do rio das Velhas","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,NA,"58223","auto","1984","05","03",NA,NA,NA,NA,NA,NA
"429","2020-11-05 09:51:54-03","IBt","SP","309391","S","Plantae",NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Mendonça Filho, CV","Bernacci, LC; Schiamarelli, A; Moreira; Andrade, JC; Silva; Belinello, R; Soares","1839","1995","05","18",NA,"Brasil","São Paulo","Cardoso","Antigo Porto Militão, mata mesófila","-49.9099998474121","-20.0799999237061",NA,NA,"SP027423","SP027423",NA,NA,NA,"22486","auto","2000","03","29",NA,NA,NA,NA,NA,NA
"430","2019-11-21 10:05:57-03","IBt","SP","140875","S","Plantae",NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Smith, LB; Smith, SF","Eiten, G; et al.","3003","1961","06","18",NA,"Brasil","São Paulo","Matão","12km SSE of Matão, along the Araraquara - São José do Rio Preto highway. (ca. 17km NW of turnoff to Araraquara) Region with remnants of secondary forest","-48.3600006103516","-21.6000003814697",NA,NA,NA,NA,"600","600",NA,"26922","auto","1966",NA,NA,NA,NA,NA,NA,NA,NA
"431","2020-11-12 15:23:31-03","IBt","SP","309635","S","Plantae",NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Versieux, LM; Trindade, T","Tamashiro, JY; Vieira, AOS; Ivanauskas, NM; Stranghetti, V; Galvão, JC; Belinello, R","273","1994","06","29",NA,"Brasil","São Paulo","Onda Verde","Fazenda São João (Grupo Fisher)","-49.2900009155273","-20.6000003814697",NA,NA,NA,NA,NA,NA,NA,"15917","auto","2006","11",NA,NA,NA,NA,NA,NA,NA
