"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","coordinatePrecision","individualCount","geoFlag","typeStatus","continentOcean","preparationType","previousCatalogNumber","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","sex"
"459","2014-02-25 05:40:00-03","MO","MOBOT","3055449","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,NA,NA,NA,"Ángel Fernández","Fernández 7043","1990","2",NA,"Venezuela","Amazonas",NA,"Dpto Atabapo. Rio Putaco, 19 km antes de descembocadura en el Rio Ocamo. Raul Xikita-pora.","-64.55","2.9333333",NA,NA,"215.00000000",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"460","2011-02-23 15:57:00-03","MO","MOBOT","3056932","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Meier, febrero",NA,NA,NA,"Winfried Meier","Meier 1272","1992","1","7","Venezuela","Distrito Federal",NA,"Cerro El Avila: vertiente sur a lo largo de la pica Guayabo Mocho en selva.","-66.88416","10.53527",NA,NA,"1870.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"461","2014-02-25 05:40:00-03","MO","MOBOT","3057399","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,NA,NA,NA,"Gerardo Aymard|Ángel Fernández","Aymard C. 7310","1988","11","3","Venezuela","Bolívar",NA,"Mpio. Raul Leoni. Bosques húmedo medios sobre peniplanicie, sotobosque dominado por Geonoma bacuiifera y Faramea capillipes. A 85 km al S-S-E de Entre Rios.","-63.98333","5.3",NA,NA,"230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"462","2008-05-27 22:02:00-03","MO","MOBOT","3060714","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","E. Guimaraes",NA,NA,NA,"Cyl Farney","Farney 447","1984","2","25","Brazil",NA,NA,"Brazil Estado de Minas Gerais Mun. de Santana do Riacho, Estrada Lagoa Santa/ Conc. do Mato) Dentrio, 17 km do Córrego Chapéu de Sol Mata Galeria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"463","2008-05-27 22:02:00-03","MO","MOBOT","3061272","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","R. Callejas, 97",NA,NA,NA,"MEIER","MEIER 1416","1992","1","25","Venezuela","Yaracuy",NA,"Distrito Nirgua y Distrito San Felipe: Serrania Santa Maria-Cerro La Chapa, 6 km al norte de Nirgua: al este de la pica a Las Marias; en selva nublada con Iriartea fusca (Karst). Drude muy abundante como palma emergente; refugio Nirgua segun.","-68.55138","10.20138",NA,NA,"1240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"464","2015-06-18 06:28:00-03","MO","MOBOT","3061471","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,NA,NA,NA,"Jaime L. Jaramillo|Flavio Coello","Jaramillo Asanza 2707","1980","7","2","Ecuador","Napo",NA,"San Pablo de los Secoyas, colecciones al este de la poblacion en pica que va a Shushufindi aprox. 4 km. bosque tropical húmedo com áboles que determinadas áreas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"465","2009-11-20 17:15:00-02","MO","MOBOT","3061791","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,NA,NA,NA,"George S. Bunting|Ronald L. Liesner|A.J. Rosario T.|Romer León","Bunting 12334","1982","11","10","Venezuela","Zulia",NA,"Dtto Maria: alrededores del Puesto El Bosque de la Guardia Nacional.","-72.66666","10.79305",NA,NA,"1450.00000000","1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"466","2011-06-08 11:53:00-03","MO","MOBOT","3063413","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","J. Conrad",NA,NA,NA,"José Schunke V.","Schunke Vigo 6724","1973","8","7","Peru","San Martín","Mariscal Cáceres","Las hojas son rugosas ásperas de color verde oscuro, en la cara inferior pubescents. Camino a Santa Rosa (Márgen derecahe del rio Mishollo) Dtto. Tocache Nuevo.",NA,NA,NA,NA,"350.00000000","370.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"467","2011-08-12 11:45:00-03","MO","MOBOT","3064457","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","R. Callejas",NA,NA,NA,"C.A. Cid Ferreira|J. Lima|José Guedes|José Henrique Rocha Coelho","Cid Ferreira 4569","1984","6","16","Brazil",NA,NA,"Mun de Costa Marques, Chapada dos Parecis, Distrito de Alta Floresta, estrada P-56, km 17 Mata de terra firme, solo argilo-arenoso.","-62","-11.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"468","2008-05-27 22:02:00-03","MO","MOBOT","3429186","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","M.C. Tebbs",NA,NA,NA,"Gert G. Hatschbach|Luisa Z. Ahumada","Hatschbach 31715","1973","2","17","Brazil","Minas Gerais",NA,"C. Mata (mun. Diamantina).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"469","2011-02-17 10:58:00-02","MO","MOBOT","3429264","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","E.J. Tepe",NA,NA,NA,"Howard S. Irwin|H. Maxwell|Dieter C. Wasshausen","Irwin 20233","1968","2","16","Brazil",NA,NA,"Gallery shade. Gallery forest and adjacent cerrado and campo slopes, Serra do Cipó, Minas Gerais, km 132 (ca. 153 km N of Belo Horizonte).",NA,NA,NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"470","2013-05-07 06:03:00-03","MO","MOBOT","3429299","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","M.C. Tebbs",NA,NA,NA,"Ynés Mexia","Mexia 5731","1931","4","30","Brazil","Minas Gerais",NA,"Diamantina. Near km 129.5 of railroad; bank of deep division ditch.",NA,NA,NA,NA,"1262.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"471","2008-05-27 22:02:00-03","MO","MOBOT","3429319","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","M.C. Tebbs",NA,NA,NA,"Julian A. Steyermark|George S. Bunting","Steyermark 105314","1971","11","27","Venezuela","Yaracuy",NA,"Secciones de selva nublada a lo largo del camino entre Aroa y Quebrada Honda y Altamira.","-68.9","10.3422222",NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"472","2009-10-21 07:13:00-02","MO","MOBOT","3429325","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","E.F. Guimaraes",NA,NA,NA,"William R. Anderson|M.T. Stieber|Joseph H. Kirkbride, Jr.","Anderson 35992","1972","2","14","Brazil","Minas Gerais",NA,"Valley ca. 5 km SSE of Pico do Itambé; grassy, cut-over hillsides, with streams among shrubs and trees, and blocky sandstone outcrops.",NA,NA,NA,NA,"1140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"473","2009-10-21 21:09:00-02","MO","MOBOT","3429326","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","M.C. Tebbs",NA,NA,NA,"Julian A. Steyermark|Ronald L. Liesner|Victor Carreño E.","Steyermark 121469","1980","2","21","Venezuela","Sucre",NA,"Distrito Cagigal (near border with Distrito Arismendi): Peninsula de Paria: Cloud forest of uppermost slopes tributary to headwater tributaries of Río Cumaná, below trail between El Paujil and El Brasil. On top of ridge.","-62.71666","10.65",NA,NA,"850.00000000","890.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"474","2015-08-13 05:50:00-03","MO","MOBOT","3429328","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","M.C. Tebbs",NA,NA,NA,"Howard S. Irwin|R.M. Harley|Eunice Onishi","Irwin 29000","1971","1","24","Brazil","Minas Gerais",NA,"Serra do Espinhaço. Gallery margin. Gallery forest with adjacent outcrops, ca. 9 km W of Barão de Cocais, at base of Serra da Caraça, gray sandy soil.",NA,NA,NA,NA,"1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"475","2011-06-08 17:18:00-03","MO","MOBOT","681341","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Tebbs, M. (K)",NA,NA,NA,"L.B. Holm-Nielsen|et al.","Holm-Nielsen 25694","1980","9","2","Ecuador","Esmeraldas",NA,"Río Onzolé at Río Cayapas. Riverside forest.","-79.01666","0.98333",NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"476","2011-06-08 17:18:00-03","MO","MOBOT","681349","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Tebbs, M. (K)",NA,NA,NA,"L.B. Holm-Nielsen|et al.","Holm-Nielsen 25695","1980","9","2","Ecuador","Esmeraldas",NA,"Río Onzolé at Río Cayapas. Riverside forest.","-79.01666","0.98333",NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"477","2011-06-18 05:23:00-03","MO","MOBOT","681356","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","S.S. Renner",NA,NA,NA,"John S. Brandbyge|Eduardo Asanza C.","Brandbyge 31442","1980","5","31","Ecuador","Pastaza",NA,"Río Curaray. Flood plain forest and riverside forest about 10 km upstream from the military camp.","-75.98333","-1.6",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"478","2015-08-12 05:57:00-03","MO","MOBOT","681370","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","S.S. Renner",NA,NA,NA,"H. Balslev|Madsen, Eilef","Balslev 10640","1976","11","6","Ecuador","Napo",NA,"Puerto Francisco de Orellana (Coca), 17 km SW of the town at road along Río Napo. (Los Sorros). Tropical rain forest.","-77","-0.53333",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"479","2011-01-20 17:04:00-02","MO","MOBOT","688225","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","A. Bornstein (SEMO)",NA,NA,NA,"James C. Solomon","Solomon 17361","1987","11","11","Bolivia","La Paz","Nor Yungas","12.8 km al NE (abajo) de Chuspipata. Bosque muy húmedo de 8-15 m de alto","-67.7833333","-16.2666667",NA,NA,"2200.00000000",NA,NA,NA,NA,NA,NA,NA,"8",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"87-97",NA
"480","2021-02-04 11:19:00-03","MO","MOBOT","689080","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","E.J. Tepe (MU)",NA,NA,NA,"James C. Solomon|Michael H. Nee","Solomon 12628","1984","10","31","Bolivia","La Paz","Nor Yungas","Serranía de Bella Vista, 16 km N of Carrasco (37 km N of Caranavi) on road to Palos Blancos. Montane wet forest. Trees to 25 m, some buttresed trunks.","-67.5666667","-15.5833333",NA,NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,"10",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"84-112",NA
"481","2015-03-19 11:34:00-03","MO","MOBOT","695547","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,NA,NA,NA,"Walter H. Lewis|Memory Elvin-Lewis|Carlos E. Cerón|E. J. Kennelly|M. C. Gnerre","Lewis 13881","1989","7","25","Ecuador","Pastaza",NA,"Kapawí (Amuntai), río Pastaza. Village area.","-76.8","-2.5166667",NA,NA,"235.00000000",NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"7",NA
"482","2016-02-17 14:56:00-02","MO","MOBOT","100895060","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Elsie Guimarães",NA,NA,NA,"M. Alejandra Jaramillo|Masahiro Kato|L. Yamaguchi|Elias Bausen","Jaramillo 935","2005","6","10","Brazil","Espírito Santo","Santa Teresa","Reserva Biologia Augusto Ruschi. Estrada para Goipaba-açu.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23813","1","auto",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"483","2016-02-18 13:35:00-02","MO","MOBOT","100895302","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Elsie Guimarães",NA,NA,NA,"M. Alejandra Jaramillo|M.A. Ferreira|C. Ramos","Jaramillo 915","2005","5","28","Brazil","Rio de Janeiro","Teresópolis","Parque Nacional de Serra dos Orgãos. Colecciones en la sede Guapimirim y Cascada de Garrafão.","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,NA,NA,NA,"38539","1","auto",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"484","2011-02-19 10:51:00-02","MO","MOBOT","3055359","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","R. Callejas",NA,NA,NA,"Bruce W. Nelson","Nelson 860","1980",NA,NA,"Brazil","Acre",NA,"Vizinhança de Brasiléia. Mata primária sobre solo meio arenoso e seco. Copa quebrada. Bastante taboca de Bambú.","-68.0004888","-11.0009344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"485","2008-05-27 22:02:00-03","MO","MOBOT","681362","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Tebbs, M. (K)",NA,NA,NA,"John S. Brandbyge","Brandbyge 42666","1984","7","29","Ecuador","Napo",NA,"Lagunos de Cuyabeno. Patococha. Igapó-forest.","-76.18333","-0.01666",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"486","2008-05-27 22:02:00-03","MO","MOBOT","3429321","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum araguense","(Trel. & Yunck.) Steyerm.","Steyermark",NA,NA,NA,"Thomas B. Croat","Croat 21414","1973","2","8","Venezuela","Aragua",NA,"Parque National de Henry Pittier: paraiso trail to pico perquito: in primary cloud forest.",NA,NA,NA,NA,"1200.00000000","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"araguense",NA,NA,NA,NA,NA
"487","2018-06-22 05:25:00-03","MO","MOBOT","2480354","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum biformipilum","Yunck.",NA,NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 4629","1957","7","27","Brazil","Santa Catarina",NA,"Garuva. Mina Velha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"biformipilum",NA,NA,NA,NA,NA
"488","2017-06-22 15:36:00-03","MO","MOBOT","1871122","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum cernuum",NA,"J.A. Steyermark",NA,NA,NA,"Gerrit Davidse|Ronald L. Liesner|Julian A. Steyermark","Davidse 20741","1982","10","20","Venezuela","Yaracuy",NA,"10 km N of Salom, cumbre Gamoletal, El Amparo. Cloud forest.","-68.4333333","10.2666667",NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"South America",NA,NA,"cernuum",NA,NA,NA,"1500",NA
"489","2008-05-27 22:02:00-03","MO","MOBOT","1871370","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum cernuum",NA,"J.A. Steyermark",NA,NA,NA,"Gerrit Davidse|Ronald L. Liesner|Julian A. Steyermark","Davidse 20832","1982","10","21","Venezuela","Yaracuy",NA,"Distrito Nirgua and Distrito San Felipe border; Cerro La Chapa, 7 km N of Nirgua by road. Cloud forest.","-68.58333","10.2",NA,NA,"1200.00000000","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"cernuum",NA,NA,NA,"1503",NA
"490","2017-10-05 06:26:00-03","MO","MOBOT","1874161","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum cernuum",NA,"J.A. Steyermark",NA,NA,NA,"Gerrit Davidse|Ángel C. González","Davidse 21728","1982","11","8","Venezuela","Apure","Páez","Selva de Cutufí, between Cutufí on the Río Cutufí and the Río Sanare.","-71.9333333","7.15",NA,NA,"300.00000000","350.00000000",NA,NA,NA,NA,NA,NA,"1",NA,NA,"South America",NA,NA,"cernuum",NA,NA,NA,"1522",NA
"491","2010-01-03 05:53:00-02","MO","MOBOT","2079910","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum cernuum",NA,"J. Steyermark (MO)",NA,NA,NA,"Ronald L. Liesner|Vilealdo Medina","Liesner 13727","1982","4","15","Venezuela","Carabobo",NA,"Ca. 18 km to 20 km S of Puerto Cabello. Ca. 9 to 14 km S of San Estaban on old trail to Valencia 0 to ca. 4 km S of colonial bridge.","-68.06666","10.38333",NA,NA,"350.00000000","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"cernuum",NA,NA,NA,"44",NA
"492","2018-06-22 05:25:00-03","MO","MOBOT","2480370","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum cernuum",NA,NA,NA,NA,NA,"Pe. Raulino Reitz","Reitz 3024","1949","10","2","Brazil","Santa Catarina",NA,"Brusque. mata do Hoffmann",NA,NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"cernuum",NA,NA,NA,NA,NA
"493","2008-05-27 22:02:00-03","MO","MOBOT","3429302","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum cernuum",NA,"R. Callejas",NA,NA,NA,"Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","Irwin 13062","1966","2","20","Brazil","Distrito Federal",NA,"Gallery forest, ca. 25 km SW of Brasília.",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"cernuum",NA,NA,NA,NA,NA
"494","2016-09-14 05:18:00-03","MO","MOBOT","3429306","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum cernuum",NA,"R. Callejas",NA,NA,NA,"Paul J. M. Maas|Klaus Kubitzki|William C. Steward|José F. Ramos|W.S. Pinheiro|José F. Lima","Maas P12707","1971","5","1","Brazil","Acre",NA,"Cruzeiro do Sul, Rio Jurua & Rio Moa. Serra da Moa, near school. Swampy vegetation.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"South America",NA,NA,"cernuum",NA,NA,NA,NA,NA
"495","2009-12-05 20:57:00-02","MO","MOBOT","3429311","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum cernuum",NA,"R. Callejas",NA,NA,NA,"Winfried Meier|Bruno J. Manara|José Matute","Meier 2028","1992","4","11","Venezuela","Distrito Federal",NA,"Vertiente norte: arriba de Naiguatá: quebrada del Río Camurí Grande; selva de Gyranthera caribensis.","-66.71666","10.56666",NA,NA,"800.00000000","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"cernuum",NA,NA,NA,NA,NA
"496","2008-05-27 22:02:00-03","MO","MOBOT","3429323","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum cernuum",NA,"J.A. Steyermark",NA,NA,NA,"Leandro Aristeguieta|Francisco Tamayo","Aristeguieta 4445","1961","1",NA,"Venezuela","Carabobo",NA,"Sitios Protegidos. Selva nublada de Borburata.",NA,NA,NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"cernuum",NA,NA,NA,NA,NA
"497","2008-05-27 22:02:00-03","MO","MOBOT","681183","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum cernuum",NA,"J.Steyermark & R.Callejas (FVG 2003)",NA,NA,NA,"Ronald L. Liesner","Liesner 17435","1984","12","2","Venezuela","Amazonas",NA,"Río Negro, 1.5 km East of Cerro de La Neblina Base Camp which is on Río Mawarinuma. 0 to 3 km South of main river. Elev. 140 m. 0º50'N, 66º10'W.","-66.16666","0.83333",NA,NA,"140.00000000",NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"South America",NA,NA,"cernuum",NA,NA,NA,"84-86",NA
"498","2008-05-27 22:02:00-03","MO","MOBOT","681216","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum cernuum",NA,"J.Steyermark & R.Callejas (FVG 2003)",NA,NA,NA,"Ronald L. Liesner","Liesner 17439","1984","12","2","Venezuela","Amazonas",NA,"Río Negro, 1.5 km East of Cerro de La Neblina Base Camp which is on Río Mawarinuma. 0 to 3 km South of main river. Elev. 140 m. 0º50'N, 66º10'W.","-66.16666","0.83333",NA,NA,"140.00000000",NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,"South America",NA,NA,"cernuum",NA,NA,NA,"84-86",NA
"499","2008-05-27 22:02:00-03","MO","MOBOT","681661","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum cernuum",NA,"Julian A. Steyermark (MO)",NA,NA,NA,"Ronald L. Liesner|Bruce K. Holst","Liesner 21743","1987","3","7","Venezuela","Amazonas",NA,"ATURES Along stream on plateau north of unnamed 1760 m peak, 9 km NW of settlement of Yutaje, 4 km W of Río Coro-Coro, W of Serranía de Yutaje. Forested area.","-66.16666","5.68333",NA,NA,"1050.00000000","1300.00000000",NA,NA,NA,NA,NA,NA,"6",NA,NA,"South America",NA,NA,"cernuum",NA,NA,NA,"87-22",NA
"500","2008-05-27 22:02:00-03","MO","MOBOT","682419","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum cernuum",NA,"Julian A. Steyermark",NA,NA,NA,"Ronald L. Liesner","Liesner 15762","1984","2","8","Venezuela","Amazonas",NA,"Río Negro. 1 to 3 km east of Cerro de Neblina Base Camp on Río Mawarinuma. Along River.","-66.16666","0.83333",NA,NA,"140.00000000",NA,NA,NA,NA,NA,NA,NA,"5",NA,NA,"South America",NA,NA,"cernuum",NA,NA,NA,"84-5",NA
"501","2008-05-27 22:02:00-03","MO","MOBOT","3429296","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum glabricaule","Yunck.","J.A. Steyermark",NA,NA,NA,"Julian A. Steyermark|Ronald L. Liesner","Steyermark 120650","1979","11","29","Venezuela","Sucre",NA,"Peninsula de Paria: cloud forest in tributary headwaters of Río Cumaná, southwest of Cerro de Humo, vicinity of Manacal, 15 km (by air) northwest of Irapa.","-62.65138","10.68472",NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"glabricaule",NA,NA,NA,NA,NA
"502","2008-05-27 22:02:00-03","MO","MOBOT","3429195","PreservedSpecimen","Plantae","Piperaceae","Piper","gigantifolium","Piper gigantifolium","C. DC.",NA,NA,NA,NA,"Ludwig Riedel","Riedel s.n.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"503","2009-12-04 16:24:00-02","MO","MOBOT","3429196","PreservedSpecimen","Plantae","Piperaceae","Piper","gigantifolium","Piper gigantifolium","C. DC.","R. Callejas",NA,NA,NA,"Gert G. Hatschbach|J.M. Silva","Hatschbach 48669","1984","12","6","Brazil","Espírito Santo",NA,"Corrego Jacu (mun. Domingos Martins).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"504","2008-05-27 22:02:00-03","MO","MOBOT","3429210","PreservedSpecimen","Plantae","Piperaceae","Piper","gigantifolium","Piper gigantifolium","C. DC.","R. Callejas",NA,NA,NA,"Jackie M. Poole","Poole 2084","1979","7","21","Brazil","Amazonas",NA,"Collected along the Rio Negro between Manaus and São Gabriel. NW of São Gabriel, near mouth of the Rio Uaupes; igapó.","-67.16666","-0.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
