"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","typeStatus","eventTime","fieldNumber","individualCount","relatedCatalogItem","sex"
"159","2020-12-21 16:37:42-03","MBM","MBM","148900","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","DC.","Landrum, L.R.","Krapovickas, A.","40817","1987","01","13","Southern America","Brazil","Paraná","Vila Velha, arredores","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"MBM148900","MBM148900","Ponta Grossa",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-12-21 16:37:42-03","MBM","MBM","414401","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","DC.","Antoniuk-Bonato, R.G.","Silva, J.M.; Noguchi, G.; Sayden, D.; Noguchi, G.; Sayden, D.","9970","2017","12","01","Southern America","Brazil","Paraná","PCH Rio Iapó, Fazenda do Pulo","-50.142222","-24.716111","975","975",NA,"Arbusto com 1 m de altura; flor alva.; Estepe Gramíneo-lenhosa (campo).","MBM414401","MBM414401","Castro",NA,"2018","06","20",NA,NA,"-50.142222","-24.716111",NA,NA,NA,NA,NA,NA,NA
"161","2020-12-21 16:37:42-03","MBM","MBM","429892","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","DC.","Brotto, M.L.","Brotto, M.L.; Lubow, S.; Lubow, S.","3867","2020","05","28","Southern America","Brazil","Paraná","morro próximo à cidade","-49.400556","-25.220556","1060","1060",NA,"Árvore com 5 m de altura; frutos verde amarelados.; Borda da Floresta Ombrófila Mista com campo rupestre.","MBM429892",NA,"Itaperuçu",NA,"2020","06","09",NA,NA,"-49.400556","-25.220556",NA,NA,NA,NA,NA,NA,NA
"162","2020-12-21 16:37:42-03","MBM","MBM","69677","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","DC.","Landrum, L.R.; Kawasaki, M.L.","Irwin, H.S.; et al.; et al.","30582","1971","01","17","Southern America","Brazil","Goiás","Serra do Espinhaço",NA,NA,NA,NA,NA,NA,"MBM069677","MBM069677",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-12-21 16:37:42-03","MBM","MBM","167613","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","DC.","Nic Lughadha, E.","Harley, R.M.; et al.; et al.","25891","1988","11","03","Southern America","Brazil","Bahia","Campo do Queiroz, Pico das Almas","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,"MBM167613","MBM167613","Rio de Contas",NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-12-21 16:37:42-03","MBM","MBM","59641","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","DC.","Landrum, L.R.","Hatschbach, G.","26839","1971","07","06","Southern America","Brazil","Paraná","Serra Santana","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"MBM059641","MBM059641","Bocaiúva do Sul",NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-12-21 16:37:42-03","MBM","MBM","108497","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","DC.","Landrum, L.R.; Kawasaki, M.L.","Furlan, A.; et al.; et al.","7512","1981","10","05","Southern America","Brazil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"MBM108497","MBM108497","Santana do Riacho",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-12-21 16:37:42-03","MBM","MBM","2695","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","DC.","Landrum, L.R.","Hatschbach, G.","16421","1967","05","17","Southern America","Brazil","Paraná","Sítio do Belizário","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM002695","MBM002695","Campina Grande do Sul",NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-12-21 16:37:42-03","MBM","MBM","27578","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","DC.","Landrum, L.R.; Kawasaki, M.L.","Hatschbach, G.","32220","1973","07","11","Southern America","Brazil","Paraná","Tigre","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"MBM027578","MBM027578","Cerro Azul",NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-12-21 16:37:42-03","MBM","MBM","165765","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","DC.","Landrum, L.R.; Kawasaki, M.L.","Carvalho, P.","335","1982","04","28","Southern America","Brazil","Paraná","Embrapa","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"MBM165765","MBM165765","Colombo",NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-12-21 16:37:42-03","MBM","MBM","169956","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","DC.","Landrum, L.R.; Kawasaki, M.L.","Imaguire, N.","5414","1979","03","29","Southern America","Brazil","Paraná","Morro do Pedro, Boa Vista","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM169956","MBM169956","Curitiba",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-12-21 16:37:42-03","MBM","MBM","40031","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","DC.","Mattos, J.","Mattos, J.","13735","1964","05","10","Southern America","Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"MBM040031","MBM040031","São Paulo",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2019-08-15 09:04:07-03","UESC","UESC","14136","S","Plantae","Angiospermae","Florideophycidae","Myrtaceae","Psidium","rufum","Psidium rufum","Mart.",NA,"L.A.Mattos Silva","5080","2004","02","12",NA,"Brasil","Bahia",NA,"-39.0752983093262","-15.2932996749878",NA,NA,NA,"Árvore, 5m de altura.; Solo argiloso.","UESC0014136",NA,"Una",NA,NA,NA,NA,"36070","auto",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"172","2015-09-04 20:46:09-03","MNHN","RECOLNAT_MNHN_P","P05205015","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Psidium","lagoense","Psidium lagoense","Kiaersk.","Legrand","s.c.",NA,"1878","2","12",NA,"Brésil",NA,"Sete Pontes",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05205015' target='other'> <mi>dwc_moreinfo</mi></a>","P05205015","P05205015_01 P05205015_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2015-09-04 20:53:23-03","MNHN","RECOLNAT_MNHN_P","P05204780","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Staggemeier","Regnell, A.",NA,"1847","5","1",NA,"Brasil",NA,"Brésil. Ao caminho pedra branca out entre [?] de João [?]. Brasil, América do Sul",NA,NA,NA,NA,"hb",". . Donné par Mme Simmard, sa fille, en1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05204780' target='other'> <mi>dwc_moreinfo</mi></a>","P05204780","P05204780_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"III 585",NA,NA,NA
"174","2017-06-23 10:53:25-03","MNHN","RECOLNAT_MNHN_P","P05205099","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Gaudichaud",NA,"1833","1","1",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05205099' target='other'> <mi>dwc_moreinfo</mi></a>","P05205099","P05205099_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"720",NA,NA,NA
"175","2017-06-23 10:53:25-03","MNHN","RECOLNAT_MNHN_P","P05205100","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Glaziou, A.",NA,"1891","3","9",NA,"Brasil","Minas Gerais","São Julião.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05205100' target='other'> <mi>dwc_moreinfo</mi></a>","P05205100","P05205100_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18244",NA,NA,NA
"176","2017-06-23 10:53:25-03","MNHN","RECOLNAT_MNHN_P","P05205102","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Riedel",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05205102' target='other'> <mi>dwc_moreinfo</mi></a>","P05205102","P05205102_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2571",NA,NA,NA
"177","2017-11-15 10:49:31-02","MNHN","RECOLNAT_MNHN_P","P05205104","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Claussen",NA,"1838","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05205104' target='other'> <mi>dwc_moreinfo</mi></a>","P05205104","P05205104_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"698",NA,NA,NA
"178","2017-06-23 10:53:25-03","MNHN","RECOLNAT_MNHN_P","P05205105","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Claussen",NA,"1838","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05205105' target='other'> <mi>dwc_moreinfo</mi></a>","P05205105","P05205105_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"707",NA,NA,NA
"179","2017-06-23 10:53:25-03","MNHN","RECOLNAT_MNHN_P","P05205106","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Claussen",NA,"1838","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05205106' target='other'> <mi>dwc_moreinfo</mi></a>","P05205106","P05205106_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"707",NA,NA,NA
"180","2017-06-23 10:53:25-03","MNHN","RECOLNAT_MNHN_P","P05205107","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05205107' target='other'> <mi>dwc_moreinfo</mi></a>","P05205107","P05205107_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14845",NA,NA,NA
"181","2017-06-23 10:53:25-03","MNHN","RECOLNAT_MNHN_P","P05205144","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Riedel",NA,"1833","11","1",NA,"Brasil",NA,"Pr. Taubate et Jaguara.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05205144' target='other'> <mi>dwc_moreinfo</mi></a>","P05205144","P05205144_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1377",NA,NA,NA
"182","2015-09-04 20:46:57-03","MNHN","RECOLNAT_MNHN_P","P05235868","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Staggemeier","Sello",NA,NA,NA,NA,NA,"Brasil",NA,"Brasilia. Brasil, América do Sul",NA,NA,NA,NA,"hb",". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05235868' target='other'> <mi>dwc_moreinfo</mi></a>","P05235868","P05235868_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2015-09-04 19:35:13-03","MNHN","RECOLNAT_MNHN_P","P06647207","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Staggemeier","Lucas, E.J.|Mazine, F.F.|Brummit, N.A.|Caliari, C.P.|Flores, T.B.|Jennings, L.V.S.|Souza, R.P.M.|Souza, V.C.|Lima, M.T.G.",NA,"2006","11","17",NA,"Brasil","São Paulo","Distrito de Campos Novos, estrada entre Campos Novos e a localidade de Sete Cabeças. Cunha, São Paulo, Sudeste, Brasil, América do Sul","-44.77278","-22.93472","1099",NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06647207' target='other'> <mi>dwc_moreinfo</mi></a>","P06647207","P06647207_01","Cunha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"450",NA,NA,NA
"184","2017-06-23 10:50:58-03","MNHN","RECOLNAT_MNHN_P","P00258425","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Landrum","Sellow, F.",NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258425' target='other'> <mi>dwc_moreinfo</mi></a>","P00258425","P00258425_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2017-06-23 10:47:41-03","MNHN","RECOLNAT_MNHN_P","P00258471","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Landrum","Sellow, F.",NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"hb","donné en 1961 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258471' target='other'> <mi>dwc_moreinfo</mi></a>","P00258471","P00258471_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2231",NA,NA,NA
"186","2015-10-05 19:01:25-03","MNHN","RECOLNAT_MNHN_P","P00258472","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Landrum","Glaziou, A.",NA,"1888","10","12",NA,"Brésil",NA,"Nova Friburgo an Conego (Rio de Janeiro)",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258472' target='other'> <mi>dwc_moreinfo</mi></a>","P00258472","P00258472_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16989",NA,NA,NA
"187","2015-09-04 20:52:12-03","MNHN","RECOLNAT_MNHN_P","P00312137","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Fereira?",NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00312137' target='other'> <mi>dwc_moreinfo</mi></a>","P00312137","P00312137_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2015-09-04 20:52:01-03","MNHN","RECOLNAT_MNHN_P","P05204687","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Gomes-Bezerra","Riedel",NA,"1859","1","1",NA,"Brasil",NA,"Inter Rio St. Francisco at. Cucoellos.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05204687' target='other'> <mi>dwc_moreinfo</mi></a>","P05204687","P05204687_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2570",NA,NA,NA
"189","2015-09-04 20:52:01-03","MNHN","RECOLNAT_MNHN_P","P05204688","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Gomes-Bezerra","Riedel",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05204688' target='other'> <mi>dwc_moreinfo</mi></a>","P05204688","P05204688_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2015-09-04 20:52:01-03","MNHN","RECOLNAT_MNHN_P","P05204689","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Gomes-Bezerra","Glaziou",NA,"1865","12","6",NA,"Brasil",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05204689' target='other'> <mi>dwc_moreinfo</mi></a>","P05204689","P05204689_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2015-09-04 20:53:23-03","MNHN","RECOLNAT_MNHN_P","P05204776","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Staggemeier","Mosén, H.",NA,"1874","4","30",NA,"Brasil","Minas Gerais","Brésil. Prov. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,"hb",". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05204776' target='other'> <mi>dwc_moreinfo</mi></a>","P05204776","P05204776_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1851",NA,NA,NA
"192","2015-09-04 20:47:47-03","MNHN","RECOLNAT_MNHN_P","P05205147","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Sellow",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05205147' target='other'> <mi>dwc_moreinfo</mi></a>","P05205147","P05205147_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2017-06-23 10:53:25-03","MNHN","RECOLNAT_MNHN_P","P05205108","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Glaziou, A.",NA,"1881","11","5",NA,"Brasil","Rio de Janeiro",NA,"-42.5311012268066","-22.2819004058838",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05205108' target='other'> <mi>dwc_moreinfo</mi></a>","P05205108","P05205108_01","Nova Friburgo",NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,"13446",NA,NA,NA
"194","2017-06-23 10:53:25-03","MNHN","RECOLNAT_MNHN_P","P05205109","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Glaziou, A.",NA,"1881","11","5",NA,"Brasil","Rio de Janeiro",NA,"-42.5311012268066","-22.2819004058838",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05205109' target='other'> <mi>dwc_moreinfo</mi></a>","P05205109","P05205109_01","Nova Friburgo",NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,"13446",NA,NA,NA
"195","2015-09-04 20:53:23-03","MNHN","RECOLNAT_MNHN_P","P05204779","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Staggemeier","Regnell",NA,"1869","10","15",NA,"Brasil","Minas Gerais","Brésil. Caldas, Minas Gerais, Sudeste, Brasil, América do Sul","-46.386100769043","-21.9235992431641",NA,NA,"hb",". Fructus 08/02/1870. Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05204779' target='other'> <mi>dwc_moreinfo</mi></a>","P05204779","P05204779_01","Caldas",NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA,"III 585",NA,NA,NA
"196","2015-09-04 20:53:23-03","MNHN","RECOLNAT_MNHN_P","P05204778","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Staggemeier","Regnell, A.",NA,"1870","2","8",NA,"Brasil","Minas Gerais","Brésil. Caldas, Minas Gerais, Sudeste, Brasil, América do Sul","-46.386100769043","-21.9235992431641",NA,NA,"hb",". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05204778' target='other'> <mi>dwc_moreinfo</mi></a>","P05204778","P05204778_01","Caldas",NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA,"III 585",NA,NA,NA
"197","2015-09-04 20:46:57-03","MNHN","RECOLNAT_MNHN_P","P05235867","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Staggemeier","Glaziou, A.",NA,"1888","11","27",NA,"Brasil","Rio de Janeiro","Brésil. Nova Friburgo, Rio de Janeiro, Sudeste, Brasil, América do Sul","-42.5311012268066","-22.2819004058838",NA,NA,"hb",". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05235867' target='other'> <mi>dwc_moreinfo</mi></a>","P05235867","P05235867_01","Nova Friburgo",NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,"17683",NA,NA,NA
"198","2015-09-04 20:46:57-03","MNHN","RECOLNAT_MNHN_P","P05235866","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Staggemeier","Glaziou, A.",NA,"1888","11","27",NA,"Brasil","Rio de Janeiro","Brésil. Nova Friburgo, Rio de Janeiro, Sudeste, Brasil, América do Sul","-42.5311012268066","-22.2819004058838",NA,NA,"hb",". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05235866' target='other'> <mi>dwc_moreinfo</mi></a>","P05235866","P05235866_01","Nova Friburgo",NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,"17683",NA,NA,NA
"199","2015-09-04 20:53:23-03","MNHN","RECOLNAT_MNHN_P","P05204777","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Staggemeier","Mosén",NA,"1873","10","18",NA,"Brasil","Minas Gerais","Brésil. Prov. Minas Geraes. Caldas, Minas Gerais, Sudeste, Brasil, América do Sul","-46.386100769043","-21.9235992431641",NA,NA,"hb",". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05204777' target='other'> <mi>dwc_moreinfo</mi></a>","P05204777","P05204777_01","Caldas",NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA,"876",NA,NA,NA
"200","2015-09-04 20:46:57-03","MNHN","RECOLNAT_MNHN_P","P05235865","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Staggemeier","Glaziou, A.",NA,"1877","3","8",NA,"Brasil","Rio de Janeiro","Brésil. Rio Jan. Petropolis, près de Sto. Antonio. Petrópolis, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.1786003112793","-22.5049991607666",NA,NA,"hb",". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05235865' target='other'> <mi>dwc_moreinfo</mi></a>","P05235865","P05235865_01","Petrópolis",NA,NA,NA,NA,"36524","auto",NA,NA,NA,NA,NA,"8711",NA,NA,NA
"201","2017-06-23 10:53:25-03","MNHN","RECOLNAT_MNHN_P","P05205103","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Williams, L.O.",NA,"1945","9","25",NA,"Brasil","Minas Gerais","Matadouro da Onça.","-43.937801361084","-19.9207992553711","900",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05205103' target='other'> <mi>dwc_moreinfo</mi></a>","P05205103","P05205103_01","Belo Horizonte",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,"8061",NA,NA,NA
"202","2020-10-01 14:24:23-03","JBB","HEPH","35706","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Rosa, PO; Faria, JEQ","Giles, AL","s.n.","2019","02","10","Southern America","Brasil","Goiás","Parque Nacional da Chapada dos Veadeiros. Riacho Baleia","-47.692778","-14.115",NA,NA,NA,NA,NA,NA,"Alto Paraíso de Goiás",NA,"2019",NA,NA,NA,NA,"-47.692778","-14.115",NA,NA,NA,NA,NA,NA,NA
"203","2020-10-01 14:24:23-03","JBB","HEPH","17067","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Nóbrega, MGG","Nóbrega, MGG; Jesus, FPR de","1447","2001","11","01","Southern America","Brasil","Distrito Federal","Condomínio Mansões Park Brasília lotes 43/44","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Relevo inclinado com mais ou menos 5% de inclinacao.",NA,NA,"Brasília",NA,"2001",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-12-11 11:39:40-03","UFMG","BHCB","52374","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Psidium","lagoense","Psidium lagoense","Kiaersk.",NA,"Kawasaki, ML; Pirani, JR; Furlan, A; Cordeiro, I","s.n.","1981","10","07","Southern America","Brasil","Minas Gerais","Morro do Calcário, Mata. Km 105 ao longo da rodovia Belo Horizonte-Conceição do Mato Dentro.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Arbusto 2m. Flores alvas.","BHCB014608","BHCB014608","Santana do Riacho",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-12-11 11:39:40-03","UFMG","BHCB","26170","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Psidium","lagoense","Psidium lagoense","Kiaersk.",NA,"Teixeira, WA","s.n.","1995","02","01","Southern America","Brasil","Minas Gerais","Pico do Itabirito, Cerrado. Serra dos Inconfidentes, MBR.","-43.801399230957","-20.2532997131348",NA,NA,NA,"Frutos imaturos verdes.","BHCB014607","BHCB014607","Itabirito",NA,"1996",NA,NA,"20553","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
