"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","infraspecificEpithet","fieldNumber","individualCount","relatedCatalogItem","sex"
"529","2020-07-23 12:19:32-03","CEPLAC","CEPEC","11235","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides",NA,"A. A. Oliveira","R. M. Harley","16162","1974","02","18",NA,"Brasil","Bahia","6Km Filadelfia, BA-385 p/ Itiuba.","-40.066667","-10.75",NA,NA,NA,NA,NA,NA,"ITIÚBA",NA,NA,NA,NA,NA,NA,NA,"40W4'","10S45'",NA,NA,NA,"21/09/2001",NA
"530","2020-07-23 12:19:32-03","CEPLAC","CEPEC","104445","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides",NA,"Sem Informação","Queiroz, L.P.de","6036","2000","02","15",NA,"Brasil","Bahia","Ca. 43km W de Santa Maria da Vitória na estrada para Correntina.","-44.581667","-13.386667","610","610",NA,NA,NA,NA,"CORRENTINA",NA,NA,NA,NA,NA,NA,NA,"44W34'54","13S23'12",NA,NA,NA,NA,NA
"531","2020-07-23 12:19:32-03","CEPLAC","CEPEC","11231","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides",NA,"A. A. Oliveira","R. M. Harley","16244","1974","02","20",NA,"Brasil","Bahia","Lagoa da Eugenia, ao S perto de Camaleão. Marg. lago.","-39.716667","-10.666667",NA,NA,NA,NA,NA,NA,"ITIÚBA",NA,NA,NA,NA,NA,NA,NA,"39W43'","10S40'",NA,NA,NA,"21/09/2001",NA
"532","2020-07-23 12:19:32-03","CEPLAC","CEPEC","11232","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides",NA,"A. A. Oliveira","R. M. Harley","16253","1974","02","20",NA,"Brasil","Bahia","Lagoa da Eugenia, ao S perto de Camaleão. Marg. lago.","-39.716667","-10.666667",NA,NA,NA,NA,NA,NA,"ITIÚBA",NA,NA,NA,NA,NA,NA,NA,"39W43'","10S40'",NA,NA,NA,"21/09/2001",NA
"533","2020-07-23 12:19:32-03","CEPLAC","CEPEC","119879","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides",NA,"A. O. P. Coelho","J. M. Gonçalves","169","1988","11","06",NA,"Brasil","Bahia","Lagedo Bordado.","-41.161111","-11.257778",NA,NA,NA,NA,NA,NA,"MORRO DO CHAPÉU",NA,NA,NA,NA,NA,NA,NA,"41W9'40","11S15'28",NA,NA,NA,"30/12/2007",NA
"534","2020-07-23 12:19:32-03","CEPLAC","CEPEC","20937","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides",NA,"A. A. Oliveira","R. M. Harley","19432","1993","03","08",NA,"Brasil","Bahia","Moror de Couro ou Morro São Cristovão.","-39.866667","-12.9",NA,NA,NA,NA,NA,NA,"MILAGRES",NA,NA,NA,NA,NA,NA,NA,"39W52'","12S54'",NA,NA,NA,"19/10/2000",NA
"535","2020-07-23 12:19:32-03","CEPLAC","CEPEC","25842","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides",NA,"A. A. Oliveira","R. M. Harley","21395","1980","04","15",NA,"Brasil","Bahia","Acima da bacia do Rio São Francisco.","-43.433333","-13.25",NA,NA,NA,NA,NA,NA,"bom jesus da lapa",NA,NA,NA,NA,NA,NA,NA,"43W26'","13S15'",NA,NA,NA,"21/09/2001",NA
"536","2020-07-23 12:19:32-03","CEPLAC","CEPEC","57914","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides",NA,"A. O. P. Coelho","L. P. de Queiroz","2980","1992","12","22",NA,"Brasil","Bahia","Serra da Jibóia (= Serra da Pioneira).","-39.471944","-51.183333",NA,NA,NA,NA,NA,NA,"castro alves",NA,NA,NA,NA,NA,NA,NA,"39W28'19","51S11'",NA,NA,NA,"09/11/2004",NA
"537","2020-07-23 12:19:32-03","CEPLAC","CEPEC","33271","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides",NA,"A. Furlan","L. R. Noblick","2024","1980","09","20",NA,"Brasil","Bahia","Serra de S. Jose.","-38.966667","-12.25",NA,NA,NA,NA,NA,NA,"FEIRA DE SANTANA",NA,NA,NA,NA,NA,NA,NA,"38W58'","12S15'",NA,NA,NA,"30/12/1991",NA
"538","2020-07-23 12:19:32-03","CEPLAC","CEPEC","35197","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides",NA,"A. Furlan","L. R. Noblick","3166","1984","04","22",NA,"Brasil","Bahia","40Km a E Iacu, BA-046.","-40.183333","-12.75",NA,NA,NA,NA,NA,NA,"IAÇÚ",NA,NA,NA,NA,NA,NA,NA,"40W11'","12S45'",NA,NA,NA,"30/12/1991",NA
"539","2020-07-23 12:19:32-03","CEPLAC","CEPEC","37933","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides",NA,"A. O. P. Coelho","L. C. de O. Filho","133","1984","03","27",NA,"Brasil","Bahia","1Km de Umburanas.","-41.466667","-14.116667",NA,NA,NA,NA,NA,NA,"BRUMADO",NA,NA,NA,NA,NA,NA,NA,"41W28'","14S7'",NA,NA,NA,"10/11/2004",NA
"540","2020-07-23 12:19:32-03","CEPLAC","CEPEC","72259","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides",NA,"A. O. P. Coelho","R. M. Harley","3275","1996","06","29",NA,"Brasil","Bahia","Estrada Morro do Chapéu-Jacobina.","-41.084444","-11.482778",NA,NA,NA,NA,NA,NA,"MORRO DO CHAPÉU",NA,NA,NA,NA,NA,NA,NA,"41W5'4","11S28'58",NA,NA,NA,"09/11/2004",NA
"541","2020-07-23 12:19:32-03","CEPLAC","CEPEC","91864","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides",NA,"M. I. de A. Rodrigues","G. Hatschbach","65051","1996","04","19",NA,"Brasil","Bahia","Barauninha.",NA,NA,NA,NA,NA,NA,NA,NA,"santana do riacho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2002",NA
"542","2020-07-23 12:19:32-03","CEPLAC","CEPEC","97227","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides",NA,"A. O. P. Coelho","L. P. de Queiroz","5723","2000","02","08",NA,"Brasil","Bahia","Ca. 28.8Km ao NE da cidade, na estrada para Ibotirama.","-43.288056","-13.072778",NA,NA,NA,NA,NA,NA,"bom jesus da lapa",NA,NA,NA,NA,NA,NA,NA,"43W17'17","13S4'22",NA,NA,NA,"09/11/2004",NA
"543","2020-07-23 12:19:32-03","CEPLAC","CEPEC","99039","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides",NA,"A. Oliveira","F. França","3440","2000","07","09",NA,"Brasil","Bahia","Estrada para o Morrão.","-41.185556","-11.577222",NA,NA,NA,NA,NA,NA,"MORRO DO CHAPÉU",NA,NA,NA,NA,NA,NA,NA,"41W11'8","11S34'38",NA,NA,NA,"30/08/2000",NA
"544","2020-07-23 12:19:32-03","CEPLAC","CEPEC","32015","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides",NA,"A. Furlan","A. M. de Carvalho","1842","1983","04","19",NA,"Brasil","Bahia","35Km na estrada Vitória da Conquista/Brumado.","-41.1356010437012","-14.6121997833252",NA,NA,NA,NA,NA,NA,"ANAGÉ","54364","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1991",NA
"545","2020-07-23 12:19:32-03","CEPLAC","CEPEC","91880","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides",NA,"M. I. de A. Rodrigues","G. Hatschbach","55195","1991","02","15",NA,"Brasil","Bahia","Arredores da cidade. Próximo a base dos paredões de calcario.","-43.418098449707","-13.2550001144409",NA,NA,NA,NA,NA,NA,"bom jesus da lapa","66899","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2002",NA
"546","2020-07-23 12:19:32-03","CEPLAC","CEPEC","83640","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides",NA,"A. O. P. Coelho","S. C. de Sant'Ana","750","1999","04","09",NA,"Brasil","Bahia","Ca. 3Km do Pé de Serra na estrada p/ Contendas do Sincorá, ramal a esquerda c/ 17Km de extensão.","-40.951099395752","-13.2855997085571",NA,NA,NA,NA,NA,NA,"iramaia","68663","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/11/2004",NA
"547","2020-07-23 12:19:32-03","CEPLAC","CEPEC","51240","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides",NA,"A. O. P. Coelho","N. P. Taylor","1605","1991","02","09",NA,"Brasil","Bahia","2.5Km ao N de Macajuba arredor de Baixa Grande.","-40.3600006103516","-12.1360998153687",NA,NA,NA,NA,NA,NA,"macajuba","35109","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/11/2004",NA
"548","2020-07-23 12:19:32-03","CEPLAC","CEPEC","94616","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides",NA,"M. I. A. Rodrigues","G. Hatschbach","45062","1982","07","16",NA,"Brasil","Bahia","Rod. BR-116, 3Km ao N de Milagres.","-39.8588981628418","-12.8699998855591",NA,NA,NA,NA,NA,NA,"MILAGRES","24432","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1999",NA
"549","2020-07-23 12:19:32-03","CEPLAC","CEPEC","50923","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides",NA,"A. A. Oliveira","N. P. Taylor","1421","1991","01","14",NA,"Brasil","Bahia","123.5Km ao W de Seabra, estrada pra Ibotirama.","-42.8960990905762","-12.3169002532959",NA,NA,NA,NA,NA,NA,"oliveira dos brejinhos","62270","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/11/2000",NA
"550","2020-07-23 12:19:32-03","CEPLAC","CEPEC","51011","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides",NA,"A. A. Oliveira","N. P. Taylor","1525","1997","02","02",NA,"Brasil","Bahia","43.5Km ao W de Brumado, em direção a Caetité, BA-262.","-42.0755996704102","-14.4113998413086",NA,NA,NA,NA,NA,NA,"rio do antonio","31480","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/11/2000",NA
"551","2020-07-23 12:19:32-03","CEPLAC","CEPEC","51009","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides",NA,"A. A. Oliveira","N. P. Taylor","1528","1997","02","02",NA,"Brasil","Bahia","43.5Km ao W de Brumado, em direção a Caetité, BA-262.","-42.0755996704102","-14.4113998413086",NA,NA,NA,NA,NA,NA,"rio do antonio","31480","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/11/2000",NA
"552","2020-07-23 12:19:32-03","CEPLAC","CEPEC","91877","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides",NA,"M. I. de A. Rodrigues","G. Hatschbach","55138","1991","02","14",NA,"Brasil","Bahia","Dos lajedos rochosos; nas anfractuosidades com solo leve.","-43.418098449707","-13.2550001144409",NA,NA,NA,NA,NA,NA,"bom jesus da lapa","66899","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1999",NA
"553","2020-07-23 12:19:32-03","CEPLAC","CEPEC","87222","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides",NA,"M. I. de A. Rodrigues","G. Hatschbach","48189","1984","09","14",NA,"Brasil","Bahia","Rod. BR-046.","-40.3069000244141","-12.5275001525879",NA,NA,NA,NA,NA,NA,"ITABERABA","39857","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1999",NA
"554","2020-07-23 12:19:32-03","CEPLAC","CEPEC","40468","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides",NA,"A. O. P. Coelho","G. C. P. Pinto","64","1984","02","26",NA,"Brasil","Bahia","Serra da Pipoca.","-40.2425003051758","-14.145299911499",NA,NA,NA,NA,NA,NA,"MANOEL VITORINO","80138","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/11/2004",NA
"555","2020-07-23 12:19:32-03","CEPLAC","CEPEC","45702","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides",NA,"A. O. P. Coelho","L. F. Mendes","11","1987","11","29",NA,"Brasil","Bahia","Arquipélago dos Abrolhos. Ilha de Siriba.","-39.2207984924316","-17.341100692749",NA,NA,NA,NA,NA,NA,"PRADO","53161","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/11/2004",NA
"556","2020-07-23 12:19:32-03","CEPLAC","CEPEC","46594","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides",NA,"A. O. P. Coelho","A. M. de Carvalho","2762","1990","03","14",NA,"Brasil","Bahia","Ca. 30Km na estrada de Riachão do Jacuípe para Capim Grosso.","-39.3856010437012","-11.8069000244141",NA,NA,NA,NA,NA,NA,"RIACHÃO DO JACUÍPE","35299","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/11/2004",NA
"557","2020-07-23 12:19:32-03","CEPLAC","CEPEC","84835","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides",NA,"A. O. P. Coelho","A. M. Amorim","2857","1999","04","15",NA,"Brasil","Bahia","Estrada Oliveira dos Brejinhos/Água Quente, ca. 6Km apartir de Oliveira dos Brejinhos.","-42.8960990905762","-12.3169002532959",NA,NA,NA,NA,NA,NA,"oliveira dos brejinhos","62270","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/11/2004",NA
"558","2021-04-08 17:13:07-03","UESB","HUESB","6227","S","Plantae","Dicotyledoneae",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Miranda, A.M. de; H.Gomes","F.V. Silva; et A . M.Miranda; et A . M.Miranda","24","1999","06","17",NA,"Brasil","Pernambuco","Carro Quebrado","-38.1016998291016","-7.83805990219116",NA,NA,NA,"Subarbusto ramoso prostrado; folhas Crassas; flores Róseas.",NA,NA,"Triunfo","14606","auto",NA,"2009","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","2020-11-12 16:58:54-03","UEL","FUEL","48735","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Roque, AA","Roque, AA","186","2007","06","28",NA,"Brasil","Rio Grande do Norte","Salina Salmar, vegetação ruderal","-37.1547012329102","-4.97972011566162",NA,NA,NA,NA,NA,NA,"Grossos","19025","auto",NA,"2007","06","28",NA,NA,NA,NA,NA,NA,NA,NA
"560","2019-11-01 15:08:24-03","UnB","UB","12090","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","Mart.","Furlan, A","Noblick, LR","2024","1980","09","20","Southern America","Brasil","Bahia",NA,"-38.966667","-12.25",NA,NA,NA,"Folhas suculentas.; Rasteira. Flor alva; .",NA,NA,"Feira de Santana",NA,NA,NA,NA,NA,NA,NA,"-38.966667","-12.25",NA,NA,NA,NA,NA
"561","2019-11-01 15:08:24-03","UnB","UB","12087","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","Mart.","Brasil, D","Heringer, EP; Lima, DA; Lana Sobrinho, JP; Sarmento, AC","168","1971","04","14","Southern America","Brasil","Pernambuco","Entre Petrolina e Afrânio",NA,NA,NA,NA,NA,"Erva prostrada. Flor amarela; . Solo: Cascalho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","2019-11-01 15:08:24-03","UnB","UB","12089","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","Mart.","França, F","França, F; Melo, E; Correia, C; Freitas, I; Castro, I","2347","1997","08","30","Southern America","Brasil","Bahia","Morro da Quixaba","-39.794722","-12.739722",NA,NA,NA,"Com ramos prostrados sobre rigolito em depressões da rocha. Folha carnosa com extremidades vinosa. Pétalas brancas, filetes verde esbranquiçados e anteras amarelas.; Erva carnosa; . Solo: Rocha exposta.",NA,NA,"Itatim",NA,NA,NA,NA,NA,NA,NA,"-39.794722","-12.739722",NA,NA,NA,NA,NA
"563","2019-11-01 15:08:24-03","UnB","UB","12103","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","Mart.","Melo, E","Melo, E; França, F; Correia, C","1420","1995","12","17","Southern America","Brasil","Bahia","Morro do Agenor ou da Madeira","-39.7","-13.716667","310","430",NA,"Folhas carnosas, verdes com frutos de pêlos brancos na base. Flores com pétalas brancas, anteras amarelas, sementes negras. Entre Velloziaceae, ápice do inselberg; Erva; .",NA,NA,"Itatim",NA,NA,NA,NA,NA,NA,NA,"-39.7","-13.716667",NA,NA,NA,NA,NA
"564","2019-11-01 15:08:24-03","UnB","UB","12096","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","Mart.","Coelho, AOP","Irwin, HS; Maxwell, H; Wasshausen, DC","21736","1968","03","24","Southern America","Brasil","Goiás","Ca. 24km S of Paraíso",NA,NA,"600","600",NA,"Incompleto; 0,5m; .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","2019-11-01 15:08:24-03","UnB","UB","12125","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","Mart.","Coelho, AOP","Eiten, G; Eiten, LT","10882","1970","03","08","Southern America","Brasil","Bahia","72 km south of Juazeiro on highway to Feira de Santana. (2,1 km S of village of Barrinha)",NA,NA,"450","450",NA,"Incompleto.; Herb; .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","2019-11-01 15:08:24-03","UnB","UB","12134","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","Mart.","Coelho, AOP","Anderson, WR; Stieber, M; Kirkbride Junior, JH","36573","1972","03","04","Southern America","Brasil","Bahia","Serra ca. 22km W of Barreiras",NA,NA,"710","710",NA,"Incompleto.; Succulent herb; .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","2019-11-01 15:08:24-03","UnB","UB","12138","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","Mart.","Coelho, AOP","Irwin, HS; Harley, RM; Smith, GL","30486","1971","01","16","Southern America","Brasil","Minas Gerais","Ca. 40km E. of Belo Horizonte, near BR-31",NA,NA,"1800","1800",NA,"Incompleto.; .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","2019-11-01 15:08:24-03","UnB","UB","12146","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","Mart.","Coelho, AOP","Duncan, WH","22386","1964","10","04","Northern America","USA","Geórgia","9,3 miles N45º E of Lexington",NA,NA,NA,NA,NA,"Incompleto.; .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","2019-11-01 15:08:24-03","UnB","UB","12095","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","Mart.","Queiroz, LP","Bandeira, FP","183","1995","07","01","Southern America","Brasil","Bahia","Povoado de Brejo do Burgo","-38.2546997070312","-9.33806037902832",NA,NA,NA,"Folhas membranáceas, filiformes, caule arroxeado, lanugem alva.; Erva ereta. Flor alaranjada; Área antropizada (pasto). Solo: Arenoso.",NA,NA,"Glória","51769","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","2019-05-06 12:01:54-03","UFU","HUFU","33541","S","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Coelho, A.O.P.","Krieger, L.","s.n.","1971","12","18",NA,"Brasil","Paraná",NA,NA,NA,NA,NA,NA,"Flores lilacíneas.; Campo arenoso.","HUFU00021761","HUFU00021761","Vila Velha",NA,NA,NA,"2006","09","20",NA,NA,NA,NA,NA,NA,NA,NA
"571","2021-02-08 12:44:59-03","UFRGS","ICN","031256","S","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Paes-Coelho, AA de O","Porto, ML; Irgang et alii, BE","2209","1976","05","30","América do Sul","Brasil","RS","rodovia Caçapava-Lavras","-53.4914016723633","-30.5121994018555",NA,NA,NA,"guaritas, afloramento arenito",NA,NA,"Caçapava do Sul","50525","auto",NA,"2006","09","20",NA,NA,NA,NA,NA,NA,NA,NA
"572","2020-08-26 10:50:36-03","MCN-FZBRS","HAS","22455","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Oliveira, A.","Bueno, O.","4842","1986","08",NA,NA,"Brasil","Rio Grande do Sul","Estrada secundária junto a BR293","-55.5327987670898","-30.8908004760742",NA,NA,NA,"Campo com afloramento rochoso. Erva rasteira com flores alaranjadas pouco numerosa. Campanha","HAS0022455",NA,"Santana do Livramento","79795","auto",NA,"2006","04","26",NA,NA,NA,NA,NA,NA,NA,NA
"573","2020-08-26 10:50:36-03","MCN-FZBRS","HAS","82187","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Oliveira, A.","Mattos, J.","20584","1978","01",NA,NA,"Brasil","Santa Catarina","Invernadinha","-49.9317016601562","-28.2938995361328",NA,NA,NA,"Num lageado. Flores vermelhas","HAS0082187",NA,"São Joaquim","48290","auto",NA,"2006","04","26",NA,NA,NA,NA,NA,NA,NA,NA
"574","2021-04-05 12:37:23-03","UNIVASF","HVASF","3383","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","A.A.O.P. Coelho","J.G. Carvalho-Sobrinho","2090","2009","03","25","América do Sul","Brasil","Pernambuco","Estrada para Terra Nova.","-39.380277","-8.387611","371","371",NA,"Erva ereta, crescendo sobre rochas, ca. 5cm alt. Flores com pétalas alvas, anteras alvas. OBS.: Fotos.","HVASF003383","HVASF003383_v01","Cabrobó",NA,NA,NA,"2012","04","26",NA,"-39.380277","-8.387611",NA,NA,NA,NA,"U"
"575","2021-04-05 12:37:23-03","UNIVASF","HVASF","11013","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","A.A.O.P. Coelho","E.C. Barral","1","2011","04","06","América do Sul","Brasil","Pernambuco","UNIVASF, CCA, Parcela 11 - plantio de referência em área degradada","-40.548611","-9.326111","380","380",NA,"Herbácea com flores rosas.","HVASF011013",NA,"Petrolina",NA,NA,NA,"2012","05","02",NA,"-40.548611","-9.326111",NA,NA,NA,NA,"U"
"576","2021-04-05 12:37:23-03","UNIVASF","HVASF","19633","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","V.M. Cotarelli","V.M. Cotarelli","2469","2013","02","21","América do Sul","Brasil","Pernambuco","Arredores do riacho do Angico","-39.719277","-8.091194","421","421",NA,"Erva ca. de 20cm alt.. Flores alvas","HVASF019633",NA,"Parnamirim",NA,NA,NA,"2013","02","21",NA,"-39.719277","-8.091194",NA,NA,NA,NA,"U"
"577","2021-04-05 12:37:23-03","UNIVASF","HVASF","9771","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","A.A.O.P. Coelho","A.M. Passos","31","2010","08","21","América do Sul","Brasil","Pernambuco","UNIVASF, Campus Ciências Agrárias, Rodovia BR 407, Projeto de Irrigação Nilo Coelho. Próximo ao CRAD","-40.551777","-9.328919","386","386",NA,"Erva com ca. de 0,5 m de alt., caule rosa, tricomado. Inflorescência alva.","HVASF009771","HVASF009771_01 HVASF009771_02","Petrolina",NA,NA,NA,"2012","04","26",NA,"-40.551777","-9.328919",NA,NA,NA,NA,"U"
"578","2021-04-05 12:37:23-03","UNIVASF","HVASF","1377","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","A.A.O.P. Coelho","J.A. Siqueira Filho","760","1997","10","21","América do Sul","Brasil","Pernambuco","Engenho Curtume","-35.760583","-8.834986","260","260",NA,"Erva rasteira, em pequena população, em solo semi-desnudo, no Lajedo do Fundão. Flores diminutas, alvas.","HVASF001377",NA,"Maraial",NA,NA,NA,"2012","04","26",NA,"-35.760583","-8.834986",NA,NA,NA,NA,"U"
