familia,especie_autor,cat_ameaca_br,fonte,especie_original
Cactaceae,Pilosocereus azulensis N.P.Taylor & Zappi,CR,Portaria 443/2014,Pilosocereus azulensis
Cactaceae,Pilosocereus floccosus subsp. quadricostatus (Ritter) Zappi,EN,Portaria 443/2014,Pilosocereus floccosus subsp. quadricostatus
Cactaceae,Pilosocereus fulvilanatus (Buining & Brederoo) Ritter,EN,Portaria 443/2014,Pilosocereus fulvilanatus
Cactaceae,Pilosocereus glaucochrous (Werderm.) Byles & G.D.Rowley,VU,Portaria 443/2014,Pilosocereus glaucochrous
Cactaceae,Pilosocereus magnificus (Buining & Brederoo) Ritter,EN,Portaria 443/2014,Pilosocereus magnificus
Cactaceae,Pilosocereus multicostatus Ritter,EN,Portaria 443/2014,Pilosocereus multicostatus
Cactaceae,Rhipsalis cereoides (Backeb. & Voll) Backeb.,CR,Portaria 443/2014,Rhipsalis cereoides
Cactaceae,Rhipsalis pacheco-leonis Loefgr.,EN,Portaria 443/2014,Rhipsalis pacheco-leonis
Cactaceae,Rhipsalis paradoxa subsp. septentrionalis N.P.Taylor & Barthlott,EN,Portaria 443/2014,Rhipsalis paradoxa subsp. septentrionalis
Cactaceae,Schlumbergera kautskyi (Horobin & McMillan) N.P.Taylor,EN,Portaria 443/2014,Schlumbergera kautskyi
Cactaceae,Schlumbergera microsphaerica (K.Schum.) Hoevel,VU,Portaria 443/2014,Schlumbergera microsphaerica
Cactaceae,Schlumbergera opuntioides (Loefgr. & Dusén) D.R.Hunt,VU,Portaria 443/2014,Schlumbergera opuntioides
Cactaceae,Tacinga braunii Esteves,VU,Portaria 443/2014,Tacinga braunii
Cactaceae,Uebelmannia buiningii Donald,CR,Portaria 443/2014,Uebelmannia buiningii
Cactaceae,Uebelmannia gummifera (Backeb. & Voll) Buining,VU,Portaria 443/2014,Uebelmannia gummifera
Cactaceae,Uebelmannia pectinifera Buining,EN,Portaria 443/2014,Uebelmannia pectinifera
Calophyllaceae,Kielmeyera occhioniana Saddi,EN,Portaria 443/2014,Kielmeyera occhioniana
Calophyllaceae,Kielmeyera rufotomentosa Saddi,CR,Portaria 443/2014,Kielmeyera rufotomentosa
Calophyllaceae,Kielmeyera rupestris Duarte,CR,Portaria 443/2014,Kielmeyera rupestris
Calophyllaceae,Kielmeyera sigillata Saddi,CR,Portaria 443/2014,Kielmeyera sigillata
Calyceraceae,Boopis bupleuroides (Less.) C.A. Muell,EN,Portaria 443/2014,Boopis bupleuroides
Calyceraceae,Boopis itatiaiae Dusén,EN,Portaria 443/2014,Boopis itatiaiae
Campanulaceae,Lobelia hilaireana (Kanitz) E.Wimm.,EN,Portaria 443/2014,Lobelia hilaireana
Campanulaceae,Lobelia langeana Dusén,EN,Portaria 443/2014,Lobelia langeana
Campanulaceae,Lobelia santos-limae Brade,CR,Portaria 443/2014,Lobelia santos-limae
Caprifoliaceae,Valeriana glaziovii Taub.,EN,Portaria 443/2014,Valeriana glaziovii
Caprifoliaceae,Valeriana glechomifolia F.G.Mey.,EN,Portaria 443/2014,Valeriana glechomifolia
Caprifoliaceae,Valeriana organensis Gardner,CR,Portaria 443/2014,Valeriana organensis
Caprifoliaceae,Valeriana reitziana Borsini,VU,Portaria 443/2014,Valeriana reitziana
Caprifoliaceae,Valeriana tajuvensis Sobral,VU,Portaria 443/2014,Valeriana tajuvensis
Celastraceae,Maytenus acanthophylla Reissek,VU,Portaria 443/2014,Maytenus acanthophylla
Celastraceae,Maytenus basidentata Reissek,CR,Portaria 443/2014,Maytenus basidentata
Celastraceae,Maytenus quadrangulata (Schrad.) Loes.,EN,Portaria 443/2014,Maytenus quadrangulata
Celastraceae,Maytenus rupestris Pirani & Carv.-Okano,VU,Portaria 443/2014,Maytenus rupestris
Celastraceae,Peritassa longifolia Lombardi,VU,Portaria 443/2014,Peritassa longifolia
Celastraceae,Peritassa sadleri Lombardi,CR,Portaria 443/2014,Peritassa sadleri
Celastraceae,Salacia mosenii A.C.Sm.,CR,Portaria 443/2014,Salacia mosenii
Celastraceae,Tontelea lanceolata (Miers) A.C.Sm.,EN,Portaria 443/2014,Tontelea lanceolata
Celastraceae,Tontelea martiana (Miers) A.C.Sm.,EN,Portaria 443/2014,Tontelea martiana
Chrysobalanaceae,Couepia belemii Prance,VU,Portaria 443/2014,Couepia belemii
Chrysobalanaceae,Couepia carautae Prance,EN,Portaria 443/2014,Couepia carautae
Chrysobalanaceae,Couepia joaquinae Prance,CR,Portaria 443/2014,Couepia joaquinae
Chrysobalanaceae,Couepia leitaofilhoi Prance,VU,Portaria 443/2014,Couepia leitaofilhoi
Chrysobalanaceae,Couepia meridionalis Prance,CR,Portaria 443/2014,Couepia meridionalis
Chrysobalanaceae,Couepia schottii Fritsch,EN,Portaria 443/2014,Couepia schottii
Chrysobalanaceae,Exellodendron gracile (Kuhlm.) Prance,EN,Portaria 443/2014,Exellodendron gracile
Chrysobalanaceae,Hirtella insignis Briq. ex Prance,EN,Portaria 443/2014,Hirtella insignis
Chrysobalanaceae,Hirtella parviunguis Prance,CR,Portaria 443/2014,Hirtella parviunguis
Chrysobalanaceae,Hirtella santosii Prance,EN,Portaria 443/2014,Hirtella santosii
Chrysobalanaceae,Licania arianeae Prance,EN,Portaria 443/2014,Licania arianeae
Chrysobalanaceae,Licania belemii Prance,EN,Portaria 443/2014,Licania belemii
Chrysobalanaceae,Licania conferruminata Prance,CR,Portaria 443/2014,Licania conferruminata
Chrysobalanaceae,Licania indurata Pilg.,EN,Portaria 443/2014,Licania indurata
Chrysobalanaceae,Parinari brasiliensis (Schott) Hook.f.,EN,Portaria 443/2014,Parinari brasiliensis
Cistaceae,Helianthemum brasiliense (Lam.) Pers.,EN,Portaria 443/2014,Helianthemum brasiliense
Clusiaceae,Clusia aemygdioi Gomes da Silva & B.Weinberg,EN,Portaria 443/2014,Clusia aemygdioi
Combretaceae,Buchenavia parvifolia subsp. Rabelloana (Mattos) Alwan et Stace,VU,Portaria 443/2014,Buchenavia parvifolia subsp. Rabelloana
Combretaceae,Combretum rupicola Ridl.,CR,Portaria 443/2014,Combretum rupicola
Combretaceae,Terminalia acuminata (Allemão) Eichler,EN,Portaria 443/2014,Terminalia acuminata
Commelinaceae,Dichorisandra acaulis Cogn.,EN,Portaria 443/2014,Dichorisandra acaulis
Commelinaceae,Dichorisandra glaziovii Taub.,VU,Portaria 443/2014,Dichorisandra glaziovii
Commelinaceae,Dichorisandra leucophthalmos Hook.,VU,Portaria 443/2014,Dichorisandra leucophthalmos
Commelinaceae,Dichorisandra neglecta Brade,CR,Portaria 443/2014,Dichorisandra neglecta
Commelinaceae,Siderasis fuscata (Lodd.) H.E.Moore,EN,Portaria 443/2014,Siderasis fuscata
Connaraceae,Rourea cnestidifolia G.Schellenb.,EN,Portaria 443/2014,Rourea cnestidifolia
Connaraceae,Rourea pseudospadicea G.Schellenb.,EN,Portaria 443/2014,Rourea pseudospadicea
Convolvulaceae,Evolvulus chrysotrichos Meisn.,EN,Portaria 443/2014,Evolvulus chrysotrichos
Convolvulaceae,Evolvulus glaziovii Dammer,VU,Portaria 443/2014,Evolvulus glaziovii
Convolvulaceae,Evolvulus kramerioides Mart.,VU,Portaria 443/2014,Evolvulus kramerioides
Convolvulaceae,Evolvulus rariflorus (Meisn.) Ooststr.,VU,Portaria 443/2014,Evolvulus rariflorus
Convolvulaceae,Evolvulus riedelii Meisn.,EN,Portaria 443/2014,Evolvulus riedelii
Convolvulaceae,Evolvulus stellariifolius Ooststr.,EN,Portaria 443/2014,Evolvulus stellariifolius
Convolvulaceae,Ipomoea carajasensis D.F.Austin,VU,Portaria 443/2014,Ipomoea carajasensis
Convolvulaceae,Ipomoea cavalcantei D.F.Austin,EN,Portaria 443/2014,Ipomoea cavalcantei
Convolvulaceae,Ipomoea daturiflora Meisn.,VU,Portaria 443/2014,Ipomoea daturiflora
Convolvulaceae,Ipomoea macedoi Hoehne,CR,Portaria 443/2014,Ipomoea macedoi
Convolvulaceae,Ipomoea subrevoluta Choisy,VU,Portaria 443/2014,Ipomoea subrevoluta
Convolvulaceae,Jacquemontia cephalantha Hallier f.,VU,Portaria 443/2014,Jacquemontia cephalantha
Convolvulaceae,Jacquemontia revoluta Sim.-Bianch.,EN,Portaria 443/2014,Jacquemontia revoluta
Convolvulaceae,Merremia repens D.F.Austin,EN,Portaria 443/2014,Merremia repens
Crassulaceae,Crassula peduncularis (Sm.) Meigen,CR,Portaria 443/2014,Crassula peduncularis
Cyclanthaceae,Asplundia polymera subsp. reitzii Harling,VU,Portaria 443/2014,Asplundia polymera subsp. reitzii
Cyperaceae,Bulbostylis distichoides Lye,VU,Portaria 443/2014,Bulbostylis distichoides
Cyperaceae,Bulbostylis nesiotis (Hemsl.) C.B.Clarke,VU,Portaria 443/2014,Bulbostylis nesiotis
Cyperaceae,Bulbostylis smithii Barros,EN,Portaria 443/2014,Bulbostylis smithii
Cyperaceae,Cyperus atlanticus Hemsl.,VU,Portaria 443/2014,Cyperus atlanticus
Cyperaceae,Hypolytrum amorimii M.Alves & W.W.Thomas,CR,Portaria 443/2014,Hypolytrum amorimii
Cyperaceae,Hypolytrum bahiense M.Alves & W.W.Thomas,EN,Portaria 443/2014,Hypolytrum bahiense
Cyperaceae,Hypolytrum lucennoi M.Alves & W.W.Thomas,VU,Portaria 443/2014,Hypolytrum lucennoi
Cyperaceae,Hypolytrum paraense M.Alves & W.W.Thomas,EN,Portaria 443/2014,Hypolytrum paraense
Cyperaceae,Lagenocarpus bracteosus C.B.Clarke,EN,Portaria 443/2014,Lagenocarpus bracteosus
Cyperaceae,"Pleurostachys pilulifera Longhi-Wagner, Baldini & A.C. Araújo",CR,Portaria 443/2014,Pleurostachys pilulifera
Cyperaceae,Scleria balansae Maury ex Micheli,VU,Portaria 443/2014,Scleria balansae
Cyperaceae,Trilepis tenuis Vitta,CR,Portaria 443/2014,Trilepis tenuis
Dichapetalaceae,Stephanopodium engleri Baill.,EN,Portaria 443/2014,Stephanopodium engleri
Dichapetalaceae,Stephanopodium magnifolium Prance,CR,Portaria 443/2014,Stephanopodium magnifolium
Dicksoniaceae,Dicksonia sellowiana Hook.,EN,Portaria 443/2014,Dicksonia sellowiana
Dicranaceae,Atractylocarpus brasiliensis (Müll.Hal.) R.S.Williams,EN,Portaria 443/2014,Atractylocarpus brasiliensis
Dicranaceae,Atractylocarpus longisetus (Hook.) E.B.Bartram,EN,Portaria 443/2014,Atractylocarpus longisetus
Dicranaceae,Campylopus densicoma (Müll.Hal.) Paris,EN,Portaria 443/2014,Campylopus densicoma
Dilleniaceae,Davilla glaziovii Eichler,CR,Portaria 443/2014,Davilla glaziovii
Dilleniaceae,Davilla macrocarpa Aymard,VU,Portaria 443/2014,Davilla macrocarpa
Dilleniaceae,Doliocarpus lancifolius Kubitzki,EN,Portaria 443/2014,Doliocarpus lancifolius
Dioscoreaceae,Dioscorea asperula Pedralli,VU,Portaria 443/2014,Dioscorea asperula
Dioscoreaceae,Dioscorea loefgrenii R.Knuth,VU,Portaria 443/2014,Dioscorea loefgrenii
Dioscoreaceae,Dioscorea mantiqueirensis R.Knuth,CR,Portaria 443/2014,Dioscorea mantiqueirensis
Dioscoreaceae,Dioscorea pseudomacrocapsa G.M.Barroso et al.,EN,Portaria 443/2014,Dioscorea pseudomacrocapsa
Dioscoreaceae,Dioscorea sanpaulensis R.Knuth,EN,Portaria 443/2014,Dioscorea sanpaulensis
Dioscoreaceae,Dioscorea trilinguis Griseb.,EN,Portaria 443/2014,Dioscorea trilinguis
Ditrichaceae,Chrysoblastella chilensis (Mont.) Reimers,EN,Portaria 443/2014,Chrysoblastella chilensis
Droseraceae,Drosera graomogolensis T.Silva,EN,Portaria 443/2014,Drosera graomogolensis
Dryopteridaceae,Elaphoglossum acrocarpum (Mart.) T.Moore,VU,Portaria 443/2014,Elaphoglossum acrocarpum
Dryopteridaceae,Elaphoglossum amplissimum (Fée) Christ,EN,Portaria 443/2014,Elaphoglossum amplissimum
Dryopteridaceae,Elaphoglossum beckeri Brade,CR,Portaria 443/2014,Elaphoglossum beckeri
Dryopteridaceae,Megalastrum wacketii (Rosenst. ex C.Chr.) A.R.Sm. & R.C.Moran,EN,Portaria 443/2014,Megalastrum wacketii
Dryopteridaceae,Polystichum bradei Rosenst.,EN,Portaria 443/2014,Polystichum bradei
Elaeocarpaceae,Sloanea obtusifolia (Moric.) Schum.,EN,Portaria 443/2014,Sloanea obtusifolia
Ephedraceae,Ephedra tweediana Fisch. & C. A. Mey.,VU,Portaria 443/2014,Ephedra tweediana
Ericaceae,Gaultheria sleumeriana Kin.-Gouv.,CR,Portaria 443/2014,Gaultheria sleumeriana
Ericaceae,Gaylussacia angulata Gardner,EN,Portaria 443/2014,Gaylussacia angulata
Ericaceae,Gaylussacia caparoensis Sleumer,EN,Portaria 443/2014,Gaylussacia caparoensis
Ericaceae,Gaylussacia centunculifolia Sleumer,EN,Portaria 443/2014,Gaylussacia centunculifolia
Ericaceae,Gaylussacia harleyi Kin.-Gouv.,VU,Portaria 443/2014,Gaylussacia harleyi
Ericaceae,Gaylussacia oleifolia Dunal,EN,Portaria 443/2014,Gaylussacia oleifolia
Ericaceae,Gaylussacia pruinosa Loes.,CR,Portaria 443/2014,Gaylussacia pruinosa
Ericaceae,Gaylussacia retivenia Sleumer,CR,Portaria 443/2014,Gaylussacia retivenia
Ericaceae,Gaylussacia setosa Kin.-Gouv.,CR,Portaria 443/2014,Gaylussacia setosa
Eriocaulaceae,Actinocephalus cipoensis (Silveira) Sano,CR,Portaria 443/2014,Actinocephalus cipoensis
Eriocaulaceae,Actinocephalus claussenianus (Körn.) Sano,VU,Portaria 443/2014,Actinocephalus claussenianus
Eriocaulaceae,Comanthera bahiensis (Moldenke) L.R.Parra & Giul.,EN,Portaria 443/2014,Comanthera bahiensis
Eriocaulaceae,Comanthera brasiliana (Giul.) L.R.Parra & Giul.,CR,Portaria 443/2014,Comanthera brasiliana
Eriocaulaceae,Comanthera elegans (Bong.) L.R.Parra & Giul.,EN,Portaria 443/2014,Comanthera elegans
Eriocaulaceae,Comanthera harleyi (Moldenke) L.R.Parra & Giul.,VU,Portaria 443/2014,Comanthera harleyi
Eriocaulaceae,Comanthera mucugensis (Giul.) L.R.Parra & Giul.,EN,Portaria 443/2014,Comanthera mucugensis
Eriocaulaceae,Leiothrix echinocephala Ruhland,VU,Portaria 443/2014,Leiothrix echinocephala
Eriocaulaceae,Paepalanthus ater Silveira,CR,Portaria 443/2014,Paepalanthus ater
Eriocaulaceae,Paepalanthus hydra Ruhland,EN,Portaria 443/2014,Paepalanthus hydra
Eriocaulaceae,Syngonanthus itambeensis Silveira,EN,Portaria 443/2014,Syngonanthus itambeensis
Eriocaulaceae,Syngonanthus laricifolius (Gardner) Ruhland,VU,Portaria 443/2014,Syngonanthus laricifolius
Erythroxylaceae,Erythroxylum bezerrae Plowman,EN,Portaria 443/2014,Erythroxylum bezerrae
Erythroxylaceae,Erythroxylum catharinense Amaral,EN,Portaria 443/2014,Erythroxylum catharinense
Erythroxylaceae,Erythroxylum compressum Peyr.,EN,Portaria 443/2014,Erythroxylum compressum
Erythroxylaceae,Erythroxylum leal-costae Plowman,CR,Portaria 443/2014,Erythroxylum leal-costae
Erythroxylaceae,Erythroxylum mattos-silvae Plowman,EN,Portaria 443/2014,Erythroxylum mattos-silvae
Erythroxylaceae,Erythroxylum membranaceum Plowman,EN,Portaria 443/2014,Erythroxylum membranaceum
Erythroxylaceae,Erythroxylum nelson-rosae Plowman,EN,Portaria 443/2014,Erythroxylum nelson-rosae
Erythroxylaceae,Erythroxylum pauferrense Plowman,EN,Portaria 443/2014,Erythroxylum pauferrense
Erythroxylaceae,Erythroxylum petrae-caballi Plowman,VU,Portaria 443/2014,Erythroxylum petrae-caballi
Erythroxylaceae,Erythroxylum substriatum O. E. Schulz,VU,Portaria 443/2014,Erythroxylum substriatum
Erythroxylaceae,Erythroxylum tianguanum Plowman,CR,Portaria 443/2014,Erythroxylum tianguanum
Escalloniaceae,Escallonia obtusissima A.St.-Hil.,VU,Portaria 443/2014,Escallonia obtusissima
Escalloniaceae,Escallonia petrophila Rambo & Sleumer,EN,Portaria 443/2014,Escallonia petrophila
Euphorbiaceae,Adenophaedra cearensis Secco,CR,Portaria 443/2014,Adenophaedra cearensis
Euphorbiaceae,Algernonia dimitrii (Emmerich) G.L.Webster,CR,Portaria 443/2014,Algernonia dimitrii
Euphorbiaceae,Algernonia kuhlmannii (Emmerich) G.L.Webster,CR,Portaria 443/2014,Algernonia kuhlmannii
Euphorbiaceae,Astraea cincta (Müll.Arg.) Caruzo & Cordeiro,EN,Portaria 443/2014,Astraea cincta
Euphorbiaceae,Bernardia confertifolia Müll.Arg.,EN,Portaria 443/2014,Bernardia confertifolia
Euphorbiaceae,Bernardia crassifolia Müll.Arg.,EN,Portaria 443/2014,Bernardia crassifolia
Euphorbiaceae,Caperonia buettneriacea Müll.Arg.,VU,Portaria 443/2014,Caperonia buettneriacea
Euphorbiaceae,Chiropetalum foliosum (Müll.Arg.) Pax & K.Hoffm.,EN,Portaria 443/2014,Chiropetalum foliosum
Euphorbiaceae,Chiropetalum gymnadenium (Müll.Arg.) Pax & K.Hoffm.,VU,Portaria 443/2014,Chiropetalum gymnadenium
Euphorbiaceae,Croton leptobotryus Müll.Arg.,VU,Portaria 443/2014,Croton leptobotryus
Euphorbiaceae,Dalechampia purpurata Cordeiro,EN,Portaria 443/2014,Dalechampia purpurata
Euphorbiaceae,Dalechampia riparia L.B.Sm. & Downs,CR,Portaria 443/2014,Dalechampia riparia
Euphorbiaceae,Euphorbia appariciana Rizzini,EN,Portaria 443/2014,Euphorbia appariciana
Euphorbiaceae,Euphorbia attastoma Rizzini,EN,Portaria 443/2014,Euphorbia attastoma
Euphorbiaceae,Euphorbia crossadenia Pax & K.Hoffm.,EN,Portaria 443/2014,Euphorbia crossadenia
Euphorbiaceae,Euphorbia gymnoclada Boiss.,VU,Portaria 443/2014,Euphorbia gymnoclada
Euphorbiaceae,Euphorbia holochlorina Rizzini,CR,Portaria 443/2014,Euphorbia holochlorina
Euphorbiaceae,Manihot procumbens Müll.Arg.,VU,Portaria 443/2014,Manihot procumbens
Fabaceae,Aeschynomene fructipendula Abruzzi de Oliveira,EN,Portaria 443/2014,Aeschynomene fructipendula
Fabaceae,Aeschynomene laca-buendiana Brandão,EN,Portaria 443/2014,Aeschynomene laca-buendiana
Fabaceae,Albizia burkartiana Barneby & J.W.Grimes,VU,Portaria 443/2014,Albizia burkartiana
Fabaceae,Albizia glabripetala (H.S.Irwin) G.P.Lewis,EN,Portaria 443/2014,Albizia glabripetala
Fabaceae,Amburana acreana (Ducke) A.C.Sm.,VU,Portaria 443/2014,Amburana acreana
Fabaceae,Apuleia leiocarpa (Vogel) J.F.Macbr.,VU,Portaria 443/2014,Apuleia leiocarpa
Fabaceae,Arachis villosa Benth.,EN,Portaria 443/2014,Arachis villosa
Fabaceae,Bauhinia integerrima Mart. ex Benth.,EN,Portaria 443/2014,Bauhinia integerrima
Fabaceae,Caesalpinia echinata Lam.,EN,Portaria 443/2014,Caesalpinia echinata
Fabaceae,Calliandra carrascana Barneby,EN,Portaria 443/2014,Calliandra carrascana
Fabaceae,Centrolobium paraense Tul.,EN,Portaria 443/2014,Centrolobium paraense
Fabaceae,Centrosema carajasense Cavalcante,VU,Portaria 443/2014,Centrosema carajasense
Fabaceae,Chamaecrista anamariae Conc. et al.,EN,Portaria 443/2014,Chamaecrista anamariae
Fabaceae,Chamaecrista atroglandulosa (Taub. ex Harms) H.S.Irwin & Barneby,EN,Portaria 443/2014,Chamaecrista atroglandulosa
Fabaceae,Chamaecrista catolesensis Conc. et al.,VU,Portaria 443/2014,Chamaecrista catolesensis
Fabaceae,Chamaecrista cipoana (H.S.Irwin & Barneby) H.S.Irwin & Barneby,VU,Portaria 443/2014,Chamaecrista cipoana
Fabaceae,Chamaecrista fodinarum H.S.Irwin & Barneby,VU,Portaria 443/2014,Chamaecrista fodinarum
Fabaceae,Chamaecrista lagotois H.S.Irwin & Barneby,CR,Portaria 443/2014,Chamaecrista lagotois
Fabaceae,Chamaecrista stillifera (H.S.Irwin & Barneby) H.S.Irwin & Barneby,VU,Portaria 443/2014,Chamaecrista stillifera
Fabaceae,Chamaecrista tephrosiifolia (Benth.) H.S.Irwin & Barneby,VU,Portaria 443/2014,Chamaecrista tephrosiifolia
Fabaceae,Chamaecrista ulmea H.S.Irwin & Barneby,CR,Portaria 443/2014,Chamaecrista ulmea
Fabaceae,Dalbergia elegans A.M.Carvalho,VU,Portaria 443/2014,Dalbergia elegans
Fabaceae,Dalbergia nigra (Vell.) Allemão ex Benth.,VU,Portaria 443/2014,Dalbergia nigra
Fabaceae,Desmodium craspediferum A.M.G.Azevedo & Abruzzi de Oliveira,EN,Portaria 443/2014,Desmodium craspediferum
Fabaceae,Dimorphandra wilsonii Rizzini,CR,Portaria 443/2014,Dimorphandra wilsonii
Fabaceae,Gleditsia amorphoides (Griseb.) Taub.,VU,Portaria 443/2014,Gleditsia amorphoides
Fabaceae,Harpalyce lanata L.P.Queiroz,EN,Portaria 443/2014,Harpalyce lanata
Fabaceae,Harpalyce parvifolia H.S.Irwin & Arroyo,EN,Portaria 443/2014,Harpalyce parvifolia
Fabaceae,Hymenaea parvifolia Huber,VU,Portaria 443/2014,Hymenaea parvifolia
Fabaceae,Hymenolobium excelsum Ducke,VU,Portaria 443/2014,Hymenolobium excelsum
Fabaceae,Inga aptera (Vinha) T.D.Penn.,VU,Portaria 443/2014,Inga aptera
Fabaceae,Inga arenicola T.D.Penn.,EN,Portaria 443/2014,Inga arenicola
Fabaceae,Inga enterolobioides T.D.Penn.,CR,Portaria 443/2014,Inga enterolobioides
Fabaceae,Inga grazielae (Vinha) T.D.Penn.,VU,Portaria 443/2014,Inga grazielae
Fabaceae,Inga maritima Benth.,VU,Portaria 443/2014,Inga maritima
Fabaceae,Inga mendoncaei Harms,VU,Portaria 443/2014,Inga mendoncaei
Fabaceae,Inga pedunculata (Vinha) T.D.Penn.,CR,Portaria 443/2014,Inga pedunculata
Fabaceae,Inga platyptera Benth.,VU,Portaria 443/2014,Inga platyptera
Fabaceae,Inga pleiogyna T.D.Penn.,VU,Portaria 443/2014,Inga pleiogyna
Fabaceae,Inga praegnans T.D.Penn.,VU,Portaria 443/2014,Inga praegnans
Fabaceae,Inga suborbicularis T.D.Penn.,VU,Portaria 443/2014,Inga suborbicularis
Fabaceae,Inga unica Barneby & J.W.Grimes,VU,Portaria 443/2014,Inga unica
Fabaceae,Lathyrus acutifolius Vogel,CR,Portaria 443/2014,Lathyrus acutifolius
Fabaceae,Lathyrus paraguariensis Hassl.,VU,Portaria 443/2014,Lathyrus paraguariensis
Fabaceae,Leucochloron foederale (Barneby & J.W.Grimes) Barneby & J.W.Grimes,EN,Portaria 443/2014,Leucochloron foederale
Fabaceae,Leucochloron minarum (Glaz. ex Harms) Barneby & J.W.Grimes,EN,Portaria 443/2014,Leucochloron minarum
Fabaceae,Lupinus coriaceus Benth.,VU,Portaria 443/2014,Lupinus coriaceus
Fabaceae,Lupinus decurrens Gardner,EN,Portaria 443/2014,Lupinus decurrens
Fabaceae,Lupinus laevigatus Benth.,EN,Portaria 443/2014,Lupinus laevigatus
Fabaceae,Machaerium obovatum Kuhlm. & Hoehne,VU,Portaria 443/2014,Machaerium obovatum
Fabaceae,Macrosamanea prancei (Barneby) Barneby & J.W.Grimes,VU,Portaria 443/2014,Macrosamanea prancei
Fabaceae,Melanoxylon brauna Schott,VU,Portaria 443/2014,Melanoxylon brauna
Fabaceae,Mimosa acroconica Barneby,EN,Portaria 443/2014,Mimosa acroconica
Fabaceae,Mimosa adamantina Barneby,EN,Portaria 443/2014,Mimosa adamantina
Fabaceae,Mimosa balduinii Burkart,EN,Portaria 443/2014,Mimosa balduinii
Fabaceae,Mimosa barretoi Hoehne,EN,Portaria 443/2014,Mimosa barretoi
Fabaceae,Mimosa bathyrrhena Barneby,EN,Portaria 443/2014,Mimosa bathyrrhena
Fabaceae,Mimosa bombycina Barneby,EN,Portaria 443/2014,Mimosa bombycina
Fabaceae,Mimosa bracteolaris Benth.,VU,Portaria 443/2014,Mimosa bracteolaris
Fabaceae,Mimosa catharinensis Burkart,EN,Portaria 443/2014,Mimosa catharinensis
Fabaceae,Mimosa chrysastra Mart. ex Benth.,CR,Portaria 443/2014,Mimosa chrysastra
Fabaceae,Mimosa hatschbachii Barneby,EN,Portaria 443/2014,Mimosa hatschbachii
Fabaceae,Mimosa heringeri Barneby,EN,Portaria 443/2014,Mimosa heringeri
Fabaceae,Mimosa involucrata Benth.,EN,Portaria 443/2014,Mimosa involucrata
Fabaceae,Mimosa leprosa (Benth.) J.F.Macbr.,EN,Portaria 443/2014,Mimosa leprosa
Fabaceae,Mimosa lithoreas Barneby,EN,Portaria 443/2014,Mimosa lithoreas
Fabaceae,Mimosa macedoana Burkart,EN,Portaria 443/2014,Mimosa macedoana
Fabaceae,Mimosa mensicola Barneby,EN,Portaria 443/2014,Mimosa mensicola
Fabaceae,Mimosa montis-carasae Barneby,EN,Portaria 443/2014,Mimosa montis-carasae
Fabaceae,Mimosa myuros Barneby,VU,Portaria 443/2014,Mimosa myuros
Fabaceae,Mimosa paucifolia Benth.,VU,Portaria 443/2014,Mimosa paucifolia
Fabaceae,Mimosa psittacina Barneby,EN,Portaria 443/2014,Mimosa psittacina
