"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","continentOcean","preparationType","occurrenceRemarks","infraspecificEpithet","coordinatePrecision","geoFlag","class","typeStatus","eventTime","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"465","2014-04-22 11:25:16-03","CAS","CAS-BOT","352900","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.",NA,NA,NA,NA,"Banks, Joseph; Solander, Daniel","s.n.","1768","11",NA,"Brazil",NA,NA,"Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","South America",NA,"Project: PBI Miconieae",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"466","2014-04-22 11:30:18-03","CAS","CAS-BOT","352901","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.",NA,NA,NA,NA,"Arbo, M.M.","1480","1976","11",NA,"Argentina","Provincia de Corrientes","Departamento de Ituzaingo","Esteros del Iberá, Laguna Isipó.","-56.8166666667","-27.8666666667","56° 49' W","27° 52' S",NA,NA,NA,NA,"Magnoliophyta","Myrtales","South America",NA,"Flores blancas. Project: PBI Miconieae",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"467","2013-12-05 13:06:34-02","CAS","CAS-BOT","312456","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.",NA,NA,NA,NA,"Mexia, Ynes","5961","1931","7",NA,"Brazil","Pará","Acara","Thomé Assú; down Rio Acará about 1 km. on overflow bank.","-48.1967010498047","-1.96082997322083",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","South America",NA,"Bushy shrub 3 m. high, a handsome shrub starred with white flowers; black dye made from bark. Abundant. = 6028 in fruit. Tinteira.",NA,"100976","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"468","2013-12-05 13:06:40-02","CAS","CAS-BOT","312457","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.",NA,NA,NA,NA,"Mexia, Ynes","6028","1931","8",NA,"Brazil","Pará","Acara","Thomé Assú; overflow bank of Rio Acará.","-48.1967010498047","-1.96082997322083",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","South America",NA,"Shrub 2 m. high, abundant along rivers. = 5961 in flower. Tinteira.",NA,"100976","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"469","2020-10-26 09:32:32-03","UNEMAT","NX-FANEROGAMAS","1874","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","DC.","Ratter J.A.",NA,NA,NA,"Lima E.S., Marimon B.S.","ES49","1997","08","15","Brasil","Mato Grosso","Barra do Garças","Distrito de Vale dos Sonhos. Fazenda Rancho do Vale. Córrego Matrinhã.","-52.2566986083984","-15.8900003433228",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hipanto vináceo com ápice róseo. Estames e apêndices amarelos passando a vermelho escuro. Estilete creme.[HABITAT=Mata de Galeria]",NA,"123012","auto",NA,NA,NA,NA,NA,NA,NA
"470","2021-02-08 12:43:34-03","UFRGS","ICN","157035","S","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Souza, ML",NA,NA,NA,"Souza, ML; Lopes, I","1302","1992","12","29","Brasil","SC","Itajaí","Cunhas","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"arbusto, ca. 2m; pétalas brancas, anteras e filetes amarelos; ramos da inflorescência vinho.; beira de estrada secundária.",NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA
"471","2021-02-08 12:43:34-03","UFRGS","ICN","179805","S","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda olfersiana","(Cham.) Cogn.",NA,NA,NA,NA,"Klein, RM; Bresolin, A","10880","1973","02","20","Brasil","SC","Paulo Lopes","proximidades de Penha","-48.6836013793945","-27.9617004394531",NA,NA,"20","20",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"Doação Herbário FLOR 24814; arbusto, 2 m, flor branca; capoeira de banhado","olfersiana","23385","auto",NA,NA,NA,NA,NA,NA,NA
"472","2021-02-08 12:43:34-03","UFRGS","ICN","179805","S","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda olfersiana","(Cham.) Cogn.",NA,NA,NA,NA,"Klein, RM; Bresolin, A","10880","1973","02","20","Brasil","SC","Paulo Lopes","proximidades de Penha","-48.6836013793945","-27.9617004394531",NA,NA,"20","20",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"Doação Herbário FLOR 24814; arbusto, 2 m, flor branca; capoeira de banhado","olfersiana","23385","auto",NA,NA,NA,NA,NA,NA,NA
"473","2021-03-03 22:00:02-03","FLAS","FLAS","169105","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","DC.",NA,NA,NA,NA,"Susanne S. Renner","2143",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Preserved herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2014-09-23 11:01:54-03","G","G-DC","G00316328","S","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","CAT.HERB.PRODR.","2012","01","01","Guillemin, J. B. A.","985","1839",NA,"00","Brazil","Minas Gerais",NA,NA,"-45.44222222","-18.78777778","-45.44222222","-18.78777778",NA,NA,"G00316328",NA,NA,NA,"AMERIQUE DU SUD",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2014-09-23 11:01:55-03","G","G-DC","G00316329","S","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","CAT.HERB.PRODR.","2012","01","01","Bacle, C. H.",NA,"1834",NA,"00","Brazil","Santa Catarina",NA,NA,"-51.16277778","-27.02861111","-51.16277778","-27.02861111",NA,NA,"G00316329",NA,NA,NA,"AMERIQUE DU SUD",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","2014-09-23 11:01:55-03","G","G-DC","G00310935","S","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.","CAT.HERB.PRODR.","2011","01","01","Anon.",NA,NA,NA,NA,"Brazil",NA,NA,NA,"-53.08972222","-10.77305556","-53.08972222","-10.77305556",NA,NA,"G00310935","G00310935",NA,NA,"AMERIQUE DU SUD",NA,"Coordinate uncertainty: Precision at the level of country Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=222116&base=img&lang=en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","2014-09-23 11:01:55-03","G","G-DC","G00310937","S","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.","CAT.HERB.PRODR.","2011","01","01","Anon.",NA,NA,NA,NA,"Brazil",NA,NA,NA,"-53.08972222","-10.77305556","-53.08972222","-10.77305556",NA,NA,"G00310937","G00310937",NA,NA,"AMERIQUE DU SUD",NA,"Coordinate uncertainty: Precision at the level of country Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=222118&base=img&lang=en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","2014-09-23 11:01:56-03","G","G-DC","G00316331","S","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.","CAT.HERB.PRODR.","2012","01","01","Weddell, H. A.","688",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222","-42.9125","-22.48222222",NA,NA,"G00316331",NA,NA,NA,"AMERIQUE DU SUD",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2014-09-23 11:01:56-03","G","G-DC","G00316333","S","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.","CAT.HERB.PRODR.","2012","01","01","Gomes, I.",NA,"1836",NA,"00","Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222","-42.9125","-22.48222222",NA,NA,"G00316333",NA,NA,NA,"AMERIQUE DU SUD",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2014-09-23 11:01:56-03","G","G-DC","G00316335","S","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.","CAT.HERB.PRODR.","2012","01","01","Gaudichaud-Beaupré, C.","741","1834",NA,"00","Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222","-42.9125","-22.48222222",NA,NA,"G00316335",NA,NA,NA,"AMERIQUE DU SUD",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2014-09-23 11:01:56-03","G","G-DC","G00316337","S","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.","CAT.HERB.PRODR.","2012","01","01","Martius, C. F. P.","28",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222","-42.9125","-22.48222222",NA,NA,"G00316337",NA,NA,NA,"AMERIQUE DU SUD",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site",NA,NA,NA,NA,"ISOTYPUS of Osbeckia jucunda DC.",NA,NA,NA,NA,NA
"482","2014-09-23 11:01:55-03","G","G-DC","G00310934","S","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.","CAT.HERB.PRODR.","2011","01","01","Martius, C. F. P.",NA,"1827",NA,"00","Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222","-42.9125","-22.48222222",NA,NA,"G00310934","G00310934",NA,NA,"AMERIQUE DU SUD",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=222117&base=img&lang=en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2014-09-23 11:01:55-03","G","G-DC","G00310936","S","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.","CAT.HERB.PRODR.","2011","01","01","Anon.",NA,NA,NA,NA,"Brazil",NA,NA,NA,"-53.08972222","-10.77305556","-53.08972222","-10.77305556",NA,NA,"G00310936","G00310936",NA,NA,"AMERIQUE DU SUD",NA,"Coordinate uncertainty: Precision at the level of country Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=222115&base=img&lang=en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2014-09-23 11:01:56-03","G","G-DC","G00316330","S","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.","CAT.HERB.PRODR.","2012","01","01","Casaretto, G.","1759",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222","-42.9125","-22.48222222",NA,NA,"G00316330",NA,NA,NA,"AMERIQUE DU SUD",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2014-09-23 11:01:56-03","G","G-DC","G00316332","S","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.","CAT.HERB.PRODR.","2012","01","01","Bacle, C. H.",NA,"1834",NA,"00","Brazil","Santa Catarina",NA,NA,"-51.16277778","-27.02861111","-51.16277778","-27.02861111",NA,NA,"G00316332",NA,NA,NA,"AMERIQUE DU SUD",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2014-09-23 11:01:56-03","G","G-DC","G00316334","S","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.","CAT.HERB.PRODR.","2012","01","01","Candolle, A. L. de",NA,"1830",NA,"00","Brazil",NA,NA,NA,"-53.08972222","-10.77305556","-53.08972222","-10.77305556",NA,NA,"G00316334",NA,NA,NA,"AMERIQUE DU SUD",NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2014-09-23 11:01:56-03","G","G-DC","G00316336","S","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.","CAT.HERB.PRODR.","2012","01","01","Guillemin, J. B. A.","80","1838",NA,"00","Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222","-42.9125","-22.48222222",NA,NA,"G00316336",NA,NA,NA,"AMERIQUE DU SUD",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","2019-11-21 10:10:09-03","IBt","SP","11688","S","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Goldenberg, R","1998",NA,NA,"Usteri, A","s.n.","1905","11","30","Brasil","São Paulo","Ponte Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","2019-11-21 10:10:09-03","IBt","SP","445226","S","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Goldenberg, R","2014","08","04","D'Orazio, FAE","28","2012","02","12","Brasil","São Paulo","Tremembé","Poço Grande","-45.634722","-22.977778","-45.634722","-22.977778","545","545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","2019-11-21 10:10:09-03","IBt","SP","8033","S","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana",NA,NA,NA,NA,"Luetzelburg","341","1913",NA,NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","2019-11-21 10:10:09-03","IBt","SP","52412","S","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Chagas, ECO","2011","07","06","Heringer, EP","1655","1944","11","27","Brasil","Minas Gerais","Coronel Pacheco","estação Experimental","-43.2655982971191","-21.5877990722656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10350","auto",NA,NA,NA,NA,NA,NA,NA
"492","2019-11-21 10:10:09-03","IBt","SP","334563","S","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Chagas, ECO","2011","07","06","Miranda, LC; Cavassan, O","495","1998","10","24","Brasil","São Paulo","Avaí","Mata ciliar - Rio Batalha. Margem direita, parcela 27, dique","-49.3300018310547","-22.1399993896484",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23140","auto",NA,NA,NA,NA,NA,NA,NA
"493","2019-11-21 10:10:09-03","IBt","SP","340519","S","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Souza, ML","2000","01",NA,"Nicolau, SA; Beraldo, MD; Villagra, BLP; Dias, JWD","2140","1999","12","16","Brasil","São Paulo","Cajuru","Beira do Rio Pardo. Fazenda Santa Carlota","-47.2999992370605","-21.2700004577637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21243","auto",NA,NA,NA,NA,NA,NA,NA
"494","2019-11-21 10:10:09-03","IBt","SP","11701","S","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Goldenberg, R","1998",NA,NA,"Loefgren, A; Edwall, G","CGG2759","1894","10","14","Brasil","São Paulo","Iguape","Beira rio Ribeira de Iguape, 1ª parada do vapor.","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"SP006843","SP006843",NA,NA,NA,NA,"Arb. lign. fol. lisa, fl. terminal, alba.",NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA
"495","2019-11-21 10:10:09-03","IBt","SP","5980","S","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Goldenberg, R","1996","09",NA,"Brade, AC","6073","1911","12",NA,"Brasil","São Paulo","Iguape","Região do Ribeira","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA
"496","2019-11-21 10:10:09-03","IBt","SP","302260","S","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Goldenberg, R","2009",NA,NA,"Tozzi, AMGA; Müller, C","94-232","1994","11","11","Brasil","São Paulo","Itobi",NA,"-46.9700012207031","-21.7299995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12987","auto",NA,NA,NA,NA,NA,NA,NA
"497","2020-10-29 10:01:47-03","IBt","SP","356757","S","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Goldenberg, R","2004",NA,NA,"Nicolau, SA; Oliveira, DA; Faria, VB","2374","1999","04","24","Brasil","São Paulo","Luís Antônio","Várzea do Jenipapo - Totorantin Celulose e Papel, arredores da 1º lagoa","-47.7000007629395","-21.5499992370605",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26872","auto",NA,NA,NA,NA,NA,NA,NA
"498","2020-10-29 10:01:47-03","IBt","SP","340520","S","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Souza, ML","2000","01",NA,"Nicolau, SA; Faria, VB","1886","1999","10","06","Brasil","São Paulo","Luís Antônio","Várzea do Jenipapo - VCP","-47.7000007629395","-21.5499992370605",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26872","auto",NA,NA,NA,NA,NA,NA,NA
"499","2019-11-21 10:10:09-03","IBt","SP","420412","S","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Hirao, YV","2009","11","17","Shirasuna, RT; Indriunas, A; Diniz, MM","2623","2009","11","09","Brasil","São Paulo","Mauá","Lote 1 Rodoanel Mário Covas, Trecho Sul","-46.4599990844727","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8925","auto",NA,NA,NA,NA,NA,NA,NA
"500","2019-11-21 10:10:09-03","IBt","SP","339555","S","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Goldenberg, R","2014","08","04","Nicolau, SA; Mana de Deus, JR; Kusakabe, NK; Moraes, AL","1273","1997","01","19","Brasil","São Paulo","Mogi das Cruzes","Área de Klabin Kimberly S.A., área de aterro.","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,"SP030073","SP030073",NA,NA,NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA,NA
"501","2019-11-21 10:10:09-03","IBt","SP","339564","S","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Goldenberg, R","2014","08","04","Nicolau, SA; Mana de Deus, JR; Kusakabe, NK; Moraes, AL","1282","1997","01","19","Brasil","São Paulo","Mogi das Cruzes","Área de Klabin Kimberly S.A., área de inundação.","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,"SP030074","SP030074",NA,NA,NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA,NA
"502","2019-11-21 10:10:09-03","IBt","SP","5499","S","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Goldenberg, R","1996","09",NA,"Gehrt, A","s.n.","1921","04","19","Brasil","São Paulo","Mogi das Cruzes","Beira do rio","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA,NA
"503","2019-11-21 10:10:09-03","IBt","SP","339394","S","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Goldenberg, R","2014","08","04","Nicolau, SA; Mana de Deus, JR; Espírito Santo, CE","1096","1996","06","19","Brasil","São Paulo","Mogi das Cruzes","Margens do Rio Tietê, em direção a Biritiba Mirim.","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA,NA
"504","2019-11-21 10:10:09-03","IBt","SP","356690","S","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Goldenberg, R","2014","08","04","Nicolau, SA; Barbosa, AC; Faria, VB; Villagra, BLP","2250","1999","02","28","Brasil","São Paulo","Mogi das Cruzes","Rio Tietê, Ilha Marabá.","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA,NA
"505","2019-11-21 10:10:09-03","IBt","SP","356687","S","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Goldenberg, R","2014","08","04","Nicolau, SA; Barbosa, AC; Faria, VB; Villagra, BLP","2247","1999","02","28","Brasil","São Paulo","Mogi das Cruzes","Rio Tietê, Ilha Marabá.","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA,NA
"506","2019-11-21 10:10:09-03","IBt","SP","356685","S","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Goldenberg, R","2014","08","04","Nicolau, SA; Barbosa, AC; Faria, VB; Villagra, BLP","2245","1999","02","28","Brasil","São Paulo","Mogi das Cruzes","Rio Tietê, Ilha Marabá.","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,"SP030075","SP030075",NA,NA,NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA,NA
"507","2019-11-21 10:10:09-03","IBt","SP","255970","S","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Goldenberg, R","1998",NA,NA,"Rossi, L; Romaniuc Neto, S; Wanderley, MGL; Mantovani, W","1172","1988","05","09","Brasil","São Paulo","Mogi Guaçu","Bairro Martinho Prado. Mata do Português, vizinha a Estação Experimental e Reserva Biológica de Mogi Guaçu, margem do rio Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA,NA
"508","2019-11-21 10:10:09-03","IBt","SP","238619","S","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Goldenberg, R","1996","09",NA,"Rodrigues, AAG","s.n.","1990","05",NA,"Brasil","São Paulo","Mogi Guaçu","Campininha","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA,NA
"509","2019-11-21 10:10:09-03","IBt","SP","252761","S","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Goldenberg, R","1998",NA,NA,"Pereira, DF; Godoi, JV","137","1992","03","06","Brasil","São Paulo","Mogi Guaçu","Martinho Prado, Fazenda Campininha, Mata da Figueira","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA,NA
"510","2019-11-21 10:10:09-03","IBt","SP","255951","S","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Goldenberg, R","1998",NA,NA,"Assad-Ludewigs, IY","16","1986","11","13","Brasil","São Paulo","Mogi Guaçu","Mata do Português Mizinha a EERB de Mogi Guaçu, margem do rio Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA,NA
"511","2019-11-21 10:10:09-03","IBt","SP","255953","S","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Goldenberg, R","1998",NA,NA,"Assad-Ludewigs, IY","s.n.","1989","02","06","Brasil","São Paulo","Mogi Guaçu","Mata do Português, vizinha à EERB Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA,NA
