"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount","typeStatus","eventTime"
"349","2017-09-11 17:10:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"Martins, AB",NA,NA,NA,"Brazil",NA,NA,"oppidum Barra do Rio Negro",NA,NA,NA,NA,NA,NA,NA,NA,"Junio","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2017-09-11 17:10:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"Martins, AB",NA,NA,NA,"Brazil",NA,NA,"oppidum Barra do Rio Negro",NA,NA,NA,NA,NA,NA,NA,NA,"fructificat m. Aprili","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2017-09-11 17:10:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"?",NA,NA,NA,"Brazil","Pará",NA,"e. g. prope Rio de Janeiro, Lagoa de Freitas, versus lacum Jacarepagua, prope Oeiras, in prov. Piahiensi, ad Maranhao, Para",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2017-09-11 17:10:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"?",NA,NA,NA,"Brazil",NA,NA,"Habitat locis paludosis, saxosis, ad arbores, in formicarum aggeribus cet.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2017-09-11 17:10:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"?",NA,NA,NA,"Brazil","Piauí","Oeiras","e. g. prope Rio de Janeiro, Lagoa de Freitas, versus lacum Jacarepagua, prope Oeiras, in prov. Piahiensi, ad Maranhao, Para","-42.1311","-7.02528",NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,"54774","auto",NA,NA,NA,NA,NA,NA,NA
"354","2021-02-08 12:42:36-03","UFRGS","ICN","043274","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Waechter, JL","Waechter, JL","1978","11","18","Brasil","RS","Torres","Limoeiro;","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"Corola branca, no interior do tubo salpicadas de púrpureas;; Epífitica em interior de mata pluvial;","1033","América do Sul",NA,NA,"Dicotyledon",NA,"1984","01","09","20837","auto",NA,NA,NA,NA,NA,NA,NA
"355","2021-02-08 12:42:36-03","UFRGS","ICN","009189","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Chautems, A","LIndeman, J; et al.","1971","11","18","Brasil","RS","Colônia São Pedro","8 km W de Torres",NA,NA,NA,NA,NA,NA,NA,NA,"Folhas carnosas, corola branca, margem inferior da boca amarela, tudo de dentro com manchas vermelhas;; Mata da planície costeira; epífita a 4 m no tronco duma árvore;","s.n.","América do Sul",NA,NA,"Dicotyledon",NA,"1991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2021-02-08 12:42:36-03","UFRGS","ICN","035286","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Waechter, JL","Waechter, JL; Baptista, ML; Citadini","1977","10","21","Brasil","RS","Torres","Mato de São Clemente - Faxinal","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"cálice verde, corola branca salpicada inteiramente de pardo-avermelhado;; Epífita pendente à apx. 2 m de altura, em interior de mato úmido;","627","América do Sul",NA,NA,"Dicotyledon",NA,"1984","01","09","20837","auto",NA,NA,NA,NA,NA,NA,NA
"357","2021-02-08 12:42:36-03","UFRGS","ICN","101658","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Waechter, JL","Waechter, JL","1992","11","16","Brasil","RS","Torres","São Jacó","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"Pedicelo e cálice verdes, corola branca, internamente pintalgada de púrpura;; Epífita sobre cedro cortado, em interior de mata pluvial de planície;","2532","América do Sul",NA,NA,"Dicotyledon",NA,"1992",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"358","2019-11-21 10:07:00-03","IBt","SP","192796","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Sugiyama, M","Sugiyama, M; et al.","1983","06","27","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.316667","-23.783333","-46.316667","-23.783333","750","900",NA,NA,"Epífita, flores brancas com pintas escuras, local sombreado na estrada que sobe para a casa","282",NA,NA,NA,NA,NA,"1984","02","27",NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2019-11-21 10:07:00-03","IBt","SP","194387","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Sugiyama, M","Custodio Filho, A","1983","10","18","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.316667","-23.783333","-46.316667","-23.783333","750","900",NA,NA,"Escandente, flores brancas com pintas marrom","1690",NA,NA,NA,NA,NA,"1984","02","27",NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2019-11-21 10:07:00-03","IBt","SP","197339","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Sugiyama, M","Sugiyama, M; Kirizawa, M","1984","03","28","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.316667","-23.783333","-46.316667","-23.783333","750","900",NA,NA,"Epífita, corola branca com tubo pintado de marrom intensamente","468",NA,NA,NA,NA,NA,"1985","11","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2019-11-21 10:07:00-03","IBt","SP","198105","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Sugiyama, M","Forero, E; et al.","1980","08","27","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.35","-23.766667","-46.35","-23.766667","750","790",NA,NA,"Epífita, cáliz verde, tubo amarillo con puntos lila, lóbulos blancos","7653",NA,NA,NA,NA,NA,"1985","11","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2019-11-21 10:07:00-03","IBt","SP","199470","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Sugiyama, M","Custodio Filho, A","1984","05","22","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.316667","-23.783333","-46.316667","-23.783333","750","900",NA,NA,"Sub-arbusto escandente, flores face externa branca com pintas marrom, fauce amarela com pintas marrom","2463",NA,NA,NA,NA,NA,"1985","11","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2019-11-21 10:07:00-03","IBt","SP","199494","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Sugiyama, M","Custodio Filho, A","1984","05","22","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.316667","-23.783333","-46.316667","-23.783333","750","900",NA,NA,"Escandente, flores com pintas marrom","2492",NA,NA,NA,NA,NA,"1985","11","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2019-11-21 10:07:00-03","IBt","SP","200909","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Sugiyama, M","Sugiyama, M; et al.","1984","08","14","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.316667","-23.783333","-46.316667","-23.783333","750","900",NA,NA,"Epífita, floração, picada quinze","535",NA,NA,NA,NA,NA,"1985","11","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2019-11-21 10:07:00-03","IBt","SP","225644","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"Cordeiro, I; et al.","1988","10","24","Brasil","São Paulo",NA,"Entre Salesópolis e Caraguatatuba. Estrada de manutençao do oleoduto da Petrobrás",NA,NA,NA,NA,NA,NA,NA,NA,NA,"507",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2019-11-21 10:07:00-03","IBt","SP","262386","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Chautems, A","Anunciação, EA; et al.","1993","06","26","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Campo do alto do morro","-47.25","-24.55","-47.25","-24.55",NA,NA,NA,NA,"Epifita, botões creme","249",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2020-07-02 08:40:08-03","IBt","SP","285222","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"Miyagi, PH","1994","09","08","Brasil","São Paulo","Cananéia",NA,"-47.911944","-25.017778","-47.911944","-25.017778",NA,NA,NA,NA,NA,"212",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2020-07-16 10:05:37-03","IBt","SP","290142","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"Goldenberg, R","1993","11","12","Brasil","São Paulo","Ubatuba",NA,"-45.1275","-23.42","-45.1275","-23.42",NA,NA,NA,NA,NA,"29843",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2021-01-07 09:34:03-03","IBt","SP","465763","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"Martins, SE","1998","11","11","Brasil","São Paulo","Bertioga",NA,"-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,NA,"320",NA,NA,NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA
"370","2019-11-21 10:07:00-03","IBt","SP","204364","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Custodio Filho, A","Custodio Filho, A","1984","05","11","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-46.0299987792969","-23.5699996948242",NA,NA,NA,NA,NA,NA,NA,"2420",NA,NA,NA,NA,NA,"1989",NA,NA,"19656","auto",NA,NA,NA,NA,NA,NA,NA
"371","2019-11-21 10:07:00-03","IBt","SP","204365","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Custodio Filho, A","Custodio Filho, A","1984","08","10","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-46.0299987792969","-23.5699996948242",NA,NA,NA,NA,NA,NA,NA,"2512",NA,NA,NA,NA,NA,"1989",NA,NA,"19656","auto",NA,NA,NA,NA,NA,NA,NA
"372","2019-11-21 10:07:00-03","IBt","SP","254657","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Chautems, A","Lohmann, CEO; et al.","1992","06","24","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Alto do morro, próximo ao alojamento","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"Epífita, folha discolor verde escuro na face adaxial e na face abaxial verde claro alvescente, cálice verde claro, fruto laranja vivo","38",NA,NA,NA,NA,NA,"1994",NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA
"373","2019-11-21 10:07:00-03","IBt","SP","244629","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Chautems, A","Catharino, ELM; et al.","1990","05","17","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Proximidades do maciço da Juréia, mata de encosta junto ao paredão rochoso próximo ao alojamento","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"Planta epifita com ramos prostrados, corola alvo rosada, interior do tubo com manchas vináceas","1401",NA,NA,NA,NA,NA,"1991",NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA
"374","2019-11-21 10:07:00-03","IBt","SP","247704","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Chautems, A","Cordeiro, I; et al.","1991","02","20","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, campo próximo ao alojamento","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"Planta epífita crescendo no interior de capão, frutos alaranjados, brilhantes","811",NA,NA,NA,NA,NA,"1992",NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA
"375","2019-11-21 10:07:00-03","IBt","SP","218921","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Chautems, A","Kirizawa, M; et al.","1987","11","18","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha para a Figueira, mata atlântica","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"Corola branca com fauce escura","1950",NA,NA,NA,NA,NA,"1991",NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA
"376","2020-07-02 08:40:08-03","IBt","SP","287114","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"Souza, VC","1995","10","08","Brasil","São Paulo","Itanhaém",NA,"-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,NA,NA,NA,"9238",NA,NA,NA,NA,NA,NA,NA,NA,"26998","auto",NA,NA,NA,NA,NA,NA,NA
"377","2019-11-21 10:07:00-03","IBt","SP","14865","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Chautems, A","Loefgren, A","1891","10","28","Brasil","São Paulo","Peruíbe",NA,"-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"SP006122","SP006122",NA,"CGG1601",NA,NA,NA,NA,NA,"1987",NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA,NA
"378","2019-11-21 10:07:00-03","IBt","SP","289000","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Chautems, A","Cordeiro, I; et al.","1995","08","16","Brasil","São Paulo","Peruíbe","Estação Ecológica Juréia-Itatins, Guarauzinho, mata ombrófila densa de encosta junto ao alojamento da Secretaria do Meio Ambiente","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,NA,NA,"Corola rosa claro, com manchas vináceas no interior da corla","1570",NA,NA,NA,NA,NA,"1997","01",NA,"21922","auto",NA,NA,NA,NA,NA,NA,NA
"379","2020-07-02 08:40:08-03","IBt","SP","285226","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"Shirasuna, RT","1994","09","04","Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,NA,"19",NA,NA,NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA
"380","2021-02-11 09:24:22-03","IBt","SP","114280","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"Mattos, J",NA,NA,NA,"Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA
"381","2020-08-13 18:02:11-03","IBt","SP","300318","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"Kirizawa, M","1996","10","15","Brasil","São Paulo","Santo André",NA,"-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,"3314",NA,NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA
"382","2020-11-26 10:00:26-03","IBt","SP","371972","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"Moura, C","2001","06","26","Brasil","São Paulo","Santo André",NA,"-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA
"383","2019-11-21 10:07:00-03","IBt","SP","221475","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Sugiyama, M","Sugiyama, M; Menezes, IT","1988","05","27","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"Epífita, flores brancas com pintas marrom, frutos amarelos, perto da casa do Naturalista","771",NA,NA,NA,NA,NA,"1988","05",NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA
"384","2019-11-21 10:07:00-03","IBt","SP","199283","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Sugiyama, M","Kirizawa, M; et al.","1984","10","16","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"Área de campo, na picada que vai ao Grotão, não atingida pela geada, corola branca, com pintas castanhas","1320",NA,NA,NA,NA,NA,"1985","11","01","27258","auto",NA,NA,NA,NA,NA,NA,NA
"385","2019-11-21 10:07:00-03","IBt","SP","193139","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Sugiyama, M","Kirizawa, M; Sugiyama, M","1983","09","20","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"Mata, epífita, tubo da corola pintado e lobos brancos","1076",NA,NA,NA,NA,NA,"1984","02","27","27258","auto",NA,NA,NA,NA,NA,NA,NA
"386","2019-11-21 10:07:00-03","IBt","SP","186254","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Chautems, A","Kirizawa, M; et al.","1983","06","27","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"Picada dezessete, subida, local úmido, epífita, lobos da corola brancos, tubo com pintas vermelhas","979",NA,NA,NA,NA,NA,"1984","02","22","27258","auto",NA,NA,NA,NA,NA,NA,NA
"387","2019-11-21 10:07:00-03","IBt","SP","180469","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Sugiyama, M","Custodio Filho, A; et al.","1982","11","30","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"Epífita, pétalas creme, com manchas ferrugineas","1010",NA,NA,NA,NA,NA,"1984","02","29","27258","auto",NA,NA,NA,NA,NA,NA,NA
"388","2019-11-21 10:07:00-03","IBt","SP","180182","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"Custodio Filho, A; Marques, JJ","1982","10","27","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"Epífita, flores marrom pintalgadas","1006",NA,NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA
"389","2019-11-21 10:07:00-03","IBt","SP","178650","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Sugiyama, M","Rosa, NA; Murça Pires, J","1980","11","26","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"Liana, em estipe de açaizeiro, flores com a sépala verde, corola com a base parda com espinhos marrons e pontas brancas","3892",NA,NA,NA,NA,NA,"1984","02","29","27258","auto",NA,NA,NA,NA,NA,NA,NA
"390","2019-11-21 10:07:00-03","IBt","SP","161098","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Sugiyama, M","Kirizawa, M; et al.","1979","08","01","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,"800","800",NA,NA,"Trepadeira, aderente ao tronco, folhas carnosas, cálice verde, corola creme com pintas marrons no tubo, em área aberta","450",NA,NA,NA,NA,NA,"1983","02","28","27258","auto",NA,NA,NA,NA,NA,NA,NA
"391","2019-11-21 10:07:00-03","IBt","SP","744","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"Hoehne, FC","1917","10","20","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, Alto da Serra","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"Flor alva pintalgada de fusco avermelhado","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA
"392","2019-11-21 10:07:00-03","IBt","SP","2375","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"Hoehne, FC","1918","08","20","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, Alto da Serra","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"Fl. alva epiphyta","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA
"393","2019-11-21 10:07:00-03","IBt","SP","2337","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"Hoehne, FC","1918","07","31","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, Alto da Serra","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"Flor alva pintalgada de vermelho, epiphyta","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA
"394","2019-11-21 10:07:00-03","IBt","SP","197894","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Sugiyama, M","Chautems, A; Custodio Filho, A","1983","03","28","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, forêt claire","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"Épihyte sur arbres, feuilles crassulescentes, calice vert, corolle blanche maculée de brun clair","42",NA,NA,NA,NA,NA,"1985","11","01","27258","auto",NA,NA,NA,NA,NA,NA,NA
"395","2019-11-21 10:07:00-03","IBt","SP","160298","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Sugiyama, M","Custodio Filho, A","1979","07","03","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, picada sete","-46.5299987792969","-23.6599998474121",NA,NA,"750","800",NA,NA,"Flores brancas, folhas oposta","57",NA,NA,NA,NA,NA,"1985","11","01","27258","auto",NA,NA,NA,NA,NA,NA,NA
"396","2019-11-21 10:07:00-03","IBt","SP","186217","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Sugiyama, M","Chautems, A; et al.","1983","04","03","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, prés de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"Éphyte sur arbre au bord d'un sentier, corolle blanche, ponctués de brun, conectif blanc, fruit glabre orange","65",NA,NA,NA,NA,NA,"1984","02","27","27258","auto",NA,NA,NA,NA,NA,NA,NA
"397","2019-11-21 10:07:00-03","IBt","SP","115558","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Sugiyama, M","Mattos, JR; Moura, C","1965","10","28","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, via férrea São Paulo-Santos","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"Na mata, sobre as árvores","12784",NA,NA,NA,NA,NA,"1984","02","29","27258","auto",NA,NA,NA,NA,NA,NA,NA
"398","2020-08-27 12:19:40-03","IBt","SP","306105","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"Garcia, RJF","1996","12","20","Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"989",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
