"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","fieldNumber","typeStatus","individualCount","relatedCatalogItem","previousCatalogNumber"
"591","2019-11-13 11:31:26-03","USP","SPF","165455","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Fernandes, D",NA,NA,NA,"Fernandes, D","254","1999","08","04","?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SPF00165455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592","2019-11-13 11:31:26-03","USP","SPF","200642","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Coelho, RLG","2014","06","03","Lima, HC","5197","1995","11","08","Brasil","Rio de Janeiro","Armação dos Búzios",NA,NA,NA,NA,NA,NA,NA,NA,"SPF00200642",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593","2019-11-13 11:31:26-03","USP","SPF","206484","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Cavalcanti, ACS","2009",NA,NA,"Cavalcanti, ACS","184","2008","06","15","Brasil","Rio de Janeiro","Araruama",NA,"-42.290556","-22.937222","-42.290556","-22.937222",NA,NA,NA,"SPF00206484",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","2019-11-13 11:31:26-03","USP","SPF","205306","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Cavalcanti, ACS","2010",NA,NA,"Cavalcanti, ACS","225","2008","08","11","Brasil","Rio de Janeiro","Araruama",NA,"-42.222222","-22.939167","-42.222222","-22.939167",NA,NA,NA,"SPF00205306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","2019-11-13 11:31:26-03","USP","SPF","189787","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Coelho, RLG","2014",NA,NA,"Faria, MF","140","2008","09","25","Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-41.07","-21.495","-41.07","-21.495",NA,NA,NA,"SPF00189787",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596","2019-11-13 11:31:26-03","USP","SPF","152842","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Coelho, RLG","2014","06","03","Silva, IA","83","1979","10","08","Brasil","Espírito Santo","Linhares","Reserva Florestal da CVRD","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"SPF00152842",NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"597","2019-11-13 11:31:26-03","USP","SPF","162262","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Oliveira-Filho, AT","2004","03","22","Castro, RM","664","2001","11","10","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,NA,"SPF00162262",NA,NA,NA,NA,NA,"11991","auto",NA,NA,NA,NA,NA,NA
"598","2019-11-13 11:31:26-03","USP","SPF","200791","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Somner, GV","2004","03","15","Farney, C","4106","2000","08","23","Brasil","Rio de Janeiro","Arraial do Cabo",NA,"-42.0278015136719","-22.966100692749",NA,NA,"80","80",NA,"SPF00200791",NA,NA,NA,NA,NA,"25964","auto",NA,NA,NA,NA,NA,NA
"599","2019-11-13 11:31:26-03","USP","SPF","81747","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Somner, GV","1996","12","13","Pirani, JR","2888","1993","05","16","Brasil","Rio de Janeiro","Arraial do Cabo",NA,"-42.0278015136719","-22.966100692749",NA,NA,NA,NA,NA,"SPF00081747",NA,NA,NA,NA,NA,"25964","auto",NA,NA,NA,NA,NA,NA
"600","2019-11-13 11:31:26-03","USP","SPF","38145","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Somner, GV","1996","12","13","Pirani, JR","997","1985","01","08","Brasil","Rio de Janeiro","Maricá",NA,"-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,NA,"SPF00038145",NA,NA,NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA,NA
"601","2019-11-13 11:31:26-03","USP","SPF","143505","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Somner, GV","1997","04","16","Hoehne, W","6041","1965","08","17","Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"SPF00143505",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"602","2019-11-13 11:31:26-03","USP","SPF","187783","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Faria, MS","2007","09","02","Faria, MS","28","2007","09","02","Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"SPF00187783",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"603","2020-12-02 09:07:45-03","UNITINS","HUTO","6826","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambes.) Radlk.",NA,NA,NA,NA,"Roque, A.A.","1966","2017","03","02","Brasil","Rio Grande do Norte","Natal","Parque Estadual Dunas de Natal. Área do Exército. Acesso pela AV. Eng. Roberto Freire","-35.196389","-5.855278","-35.196389","-5.855278","34","34","Árvore cerca de 3 m de altura. Folhas concolores verde-escuras. Frutos maduros vermelhas.; Mata atlântica","HUTO006826",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","2021-03-25 13:53:34-03","UNIVILLE","JOI","12338","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","M. Verdi","2008","11","19","Verdi, M.","982","2008","11","19","Brasil","Santa Catarina","Campos Novos","Florão da Serra.","-51.526111","-27.32","51º31'34''W","27º19'12''S","585","585","Florística IFFSC 1703; TIPO VEGETACIONAL: Floresta Estacional Decidual","JOI012338",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","2021-03-25 13:53:34-03","UNIVILLE","JOI","8759","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","A.L. de Gasper","2008","11","22","A. Stival-Santos","188","2008","11","22","Brasil","Santa Catarina","Luzerna","Barra do Estreito.","-51.436667","-27.110833","51º26'12''W","27º6'39''S",NA,NA,"; HABITAT: local aberto; HABITO: arbórea; TIPO VEGETACIONAL: Floresta Estacional Decidual","JOI008759",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","2019-10-07 09:37:04-03","UEFS","HUEFS","105129","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","(Turcz.) Radlk.","L.P.de Queiroz & D.Cardoso","2006","12",NA,"Queiroz, L.P.de","12050","2006","01","17","Brasil","Bahia","Rui Barbosa","Serra do Orobó. Trilha para o Pátio das Orquídeas.","-40.487778","-12.3025","40W29'16''","12S18'9''","230","230","Floresta estacional semidecídua.","HUEFS0105129","HUEFS0105129","Angiospermae","Sapindales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"607","2019-10-07 09:37:04-03","UEFS","HUEFS","108403","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","(Turcz.) Radlk.","D.Cardoso","2006","12",NA,"Cardoso, D.","1234","2006","04","21","Brasil","Bahia","Rui Barbosa","ARIE Serra do Orobó. Fragmento de floresta estacional semidecidual em frente da sede da Faz. Rancho de Deus.","-40.476111","-12.328611","40W28'34''","12S19'43''","591","591",NA,"HUEFS0108403","HUEFS0108403","Angiospermae","Sapindales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"608","2019-10-07 09:37:04-03","UEFS","HUEFS","92505","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","(Turcz.) Radlk.","J.G.de Carvalho-Sobrinho","2005","05",NA,"Carvalho-Sobrinho, J.G.de","360","2005","02","25","Brasil","Bahia","Entre Rios","Área de poços da Petrobrás.","-37.953611","-11.885556","37W57'13''","11S53'8''","90","100","Restinga arbustivo-arbórea, secundária, solo arenoso.","HUEFS0092505","HUEFS0092505","Angiospermae","Sapindales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"609","2019-10-07 09:37:04-03","UEFS","HUEFS","175433","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","(Turcz.) Radlk.",NA,NA,NA,NA,"Popovkin, A.V.","847","2011","03","07","Brasil","Bahia","Entre Rios","Fazenda Rio do Negro. Residual stands of the Atlantic Forest of the Rio do Negro valley, ca. 15 km southeast of Entre Rios.","-37.883333","-12.216667","37W53'","12S13'",NA,NA,NA,"HUEFS0175433","HUEFS0175433","Angiospermae","Sapindales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"610","2021-03-04 11:17:48-03","UEFS","HUEFS","57148","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","(Turcz.) Radlk.","L.A.Pereira","2013","03",NA,"Nascimento, L.M.","405","2000","04","28","Brasil","Pernambuco","Brejo da Madre de Deus","Mata do Malhada.","-36.4","-8.187222","36W24'0''","8S11'14''","565","960","Mata estacional.","HUEFS0057148","HUEFS0057148","Angiospermae","Sapindales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"611","2019-10-07 09:37:04-03","UEFS","HUEFS","63068","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","(Turcz.) Radlk.","J.G.de Carvalho-Sobrinho","2005","05",NA,"Ferraro, A.S.D.","3","2002","03","16","Brasil","Bahia","Coração de Maria","Retiro","-38.833333","-12.25","38W50'","12S15'",NA,NA,NA,"HUEFS0063068","HUEFS0063068","Angiospermae","Sapindales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"612","2019-10-07 09:37:04-03","UEFS","HUEFS","67572","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","(Turcz.) Radlk.","M.S.Ferrucci","2008","02",NA,"Araújo, F.S.","1447","2002","05","07","Brasil","Ceará","Cratéus","Serra das Almas.","-40.915","-5.133333","40W54'54''","5S8'0''",NA,NA,"Mata seca.","HUEFS0067572","HUEFS0067572 HUEFS0067572_01","Angiospermae","Sapindales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"613","2019-10-07 09:37:04-03","UEFS","HUEFS","76160","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","(Turcz.) Radlk.",NA,NA,NA,NA,"Pirani, J.R.","4970","2002","02","03","Brasil","Bahia","Entre Rios","BR-101 entre Esplanada e Entre Rios, a 1,5 km N de Entre Rios","-38.037778","-11.898333","38W2'16''","11S53'54''","154","154","Mata à beira de curso d'água.","HUEFS0076160","HUEFS0076160","Angiospermae","Sapindales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"614","2019-10-07 09:37:04-03","UEFS","HUEFS","188889","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","(Turcz.) Radlk.",NA,NA,NA,NA,"Matos, E.N.de","1917","2011","06","03","Brasil","Bahia","Canavieiras","Jararaca (próximo da Fazenda Catita)","-39.186667",NA,"39W11'12''","15S37'97''",NA,NA,"Restinga. Floresta.","HUEFS0188889","HUEFS0188889","Angiospermae","Sapindales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"615","2019-10-07 09:37:04-03","UEFS","HUEFS","78090","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","(Turcz.) Radlk.","J.G.de Carvalho-Sobrinho","2005","05",NA,"Stapf, M.N.S.","225","2004","01","23","Brasil","Bahia","Entre Rios","Estrada do Conde para Esplanada, 13,5 km do entrocamento em direção a Esplanada.","-37.734722","-11.771389","37W44'5''","11S46'17''","42","42","Areia da restinga arbórea.","HUEFS0078090","HUEFS0078090","Angiospermae","Sapindales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"616","2019-10-07 09:37:04-03","UEFS","HUEFS","189281","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","(Turcz.) Radlk.",NA,NA,NA,NA,"Guedes, M.L.","19487","2012","03","06","Brasil","Paraíba","Alagoa Nova","Fazenda Capim-açú.","-35.209167","-6.969444","35W12'33''","6S58'10''","339","339",NA,"HUEFS0189281","HUEFS0189281","Angiospermae","Sapindales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"617","2021-03-04 11:17:48-03","UEFS","HUEFS","57488","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","(Turcz.) Radlk.","L.A.Pereira","2013","03",NA,"Nascimento, L.M.","405","2000","04","28","Brasil","Pernambuco","Brejo da Madre de Deus","Mata do Malhada.","-36.383333","-8.223333","36W23'0''","8S13'24''","656","960","Mata estacional.","HUEFS0057488","HUEFS0057488","Angiospermae","Sapindales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"618","2019-10-07 09:37:04-03","UEFS","HUEFS","8052","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","(Turcz.) Radlk.","J.G.de Carvalho-Sobrinho","2005","05",NA,"Souza, P.de","ALCB10145","1973","05","20","Brasil","Bahia","Salvador",NA,"-38.510799407959","-12.9710998535156",NA,NA,NA,NA,NA,"HUEFS0008052","HUEFS0008052","Angiospermae","Sapindales",NA,NA,"26018","auto","Rosanae",NA,NA,NA,NA,NA
"619","2019-10-07 09:37:04-03","UEFS","HUEFS","216855","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","(Turcz.) Radlk.",NA,NA,NA,NA,"Silva, N.L.","9","2014","02","12","Brasil","Pernambuco","Carpina","Estação Experimental de Cana-de açúcar de Carpina.","-35.2546997070312","-7.850830078125",NA,NA,NA,NA,NA,"HUEFS0216855","HUEFS0216855","Angiospermae","Sapindales",NA,NA,"19558","auto","Rosanae",NA,NA,NA,NA,NA
"620","2019-10-07 09:37:04-03","UEFS","HUEFS","222901","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","(Turcz.) Radlk.",NA,NA,NA,NA,"Matos Andrade, P.E.","1313","2016","02","18","Brasil","Bahia","Mata de São João","Estrada do Castelo.","-38.2991981506348","-12.5303001403809",NA,NA,NA,NA,"Floresta ombrófila densa.","HUEFS0222901","HUEFS0222901","Angiospermae","Sapindales",NA,NA,"47329","auto","Rosanae",NA,NA,NA,NA,NA
"621","2019-10-07 09:37:04-03","UEFS","HUEFS","223331","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","(Turcz.) Radlk.",NA,NA,NA,NA,"Roque, A.A.","1257","2011","02","05","Brasil","Rio Grande do Norte","Canguaretama","Fragmento de floresta dentro de canaviais.","-35.1288986206055","-6.38000011444092",NA,NA,NA,NA,"Mata Atlântica.","HUEFS0223331","HUEFS0223331","Angiospermae","Sapindales",NA,NA,"20078","auto","Rosanae",NA,NA,NA,NA,NA
"622","2019-10-07 09:37:04-03","UEFS","HUEFS","25365","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","(Turcz.) Radlk.","J.G.de Carvalho-Sobrinho","2005","05",NA,"Queiroz, L.P.de","4757","1997","02","09","Brasil","Bahia","Vera Cruz","Ilha de Itaparica, Praia da Coroa, ramal que liga a BA-001 à praia de Coroa.","-38.6086006164551","-12.9603004455566",NA,NA,NA,NA,"Restinga arbórea degradada.","HUEFS0025365","HUEFS0025365","Angiospermae","Sapindales",NA,NA,"27816","auto","Rosanae",NA,NA,NA,NA,NA
"623","2019-10-07 09:37:04-03","UEFS","HUEFS","203785","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","(Turcz.) Radlk.",NA,NA,NA,NA,"Miranda, A.M.","6606","2013","07","13","Brasil","Bahia","Mata de São João","Interior da mata.","-38.2991981506348","-12.5303001403809",NA,NA,NA,NA,"Restinga arbórea.","HUEFS0203785","HUEFS0203785","Angiospermae","Sapindales",NA,NA,"47329","auto","Rosanae",NA,NA,NA,NA,NA
"624","2019-10-07 09:37:04-03","UEFS","HUEFS","122838","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","(Turcz.) Radlk.",NA,NA,NA,NA,"Miranda, A.M.","3215",NA,NA,NA,"Brasil","Pernambuco","Fernando de Noronha","Morro da Quixaba.","-32.4108009338379","-3.84028005599976",NA,NA,NA,NA,NA,"HUEFS0122838","HUEFS0122838","Angiospermae","Sapindales",NA,NA,"8269","auto","Rosanae",NA,NA,NA,NA,NA
"625","2019-10-07 09:37:04-03","UEFS","HUEFS","81543","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","(Turcz.) Radlk.","J.G.de Carvalho-Sobrinho","2005","05",NA,"Carvalho-Sobrinho, J.G.de","209","2004","02","22","Brasil","Bahia","Mata de São João","Praia do Forte.","-38.2991981506348","-12.5303001403809",NA,NA,NA,NA,"Mata da Sapiranga. Restinga antropizada.","HUEFS0081543","HUEFS0081543","Angiospermae","Sapindales",NA,NA,"47329","auto","Rosanae",NA,NA,NA,NA,NA
"626","2021-03-04 11:17:48-03","UEFS","HUEFS","134129","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","R.P.Lyra-Lemos","2003",NA,NA,"Lyra-Lemos, R.P.","7599","2003","04","26","Brasil","Alagoas","Pilar","Fazenda Lamarão, próximo a extração de óleo da Petrobrás.","-35.921111","-9.6","35W55'16''","9S36'0''",NA,NA,"Mata atlântica em encosta.","HUEFS0134129","HUEFS0134129","Angiospermae","Sapindales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"627","2021-03-04 11:17:48-03","UEFS","HUEFS","145994","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","R.L.S.Coelho","2014","06",NA,"Popovkin, A.V.","204","2008","03","25","Brasil","Bahia","Entre Rios","Fazenda Rio do Negro. Residual stands of the Atlantic Forest of the Rio do Negro valley, ca. 15 km southeast of Entre Rios.","-38.048611","-12.017778","38W2'55''","12S1'4''",NA,NA,NA,"HUEFS0145994","HUEFS0145994","Angiospermae","Sapindales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"628","2021-03-04 11:17:48-03","UEFS","HUEFS","146107","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","R.L.S.Coelho","2014","06",NA,"Popovkin, A.V.","510","2009","02","16","Brasil","Bahia","Entre Rios","Fazenda Rio do Negro. Residual stands of the Atlantic Forest of the Rio do Negro valley, ca. 15 km southeast of Entre Rios.","-38.048611","-12.017778","38W2'55''","12S1'4''",NA,NA,NA,"HUEFS0146107","HUEFS0146107","Angiospermae","Sapindales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"629","2021-03-04 11:17:48-03","UEFS","HUEFS","162347","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.",NA,NA,NA,NA,"Souza, M.C.","565","2008","01","10","Brasil","Espírito Santo","São Mateus","Comunidade Dívino Espírito Santo. Km 78 da BR - 101.","-39.915556","-18.808056","39W54'56''","18S48'29''","37","37","Mata de Tabuleiro.","HUEFS0162347","HUEFS0162347","Angiospermae","Sapindales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"630","2021-03-04 11:17:48-03","UEFS","HUEFS","213060","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.",NA,NA,NA,NA,"São-Mateus, W.M.B.","90","2012","03","09","Brasil","Rio Grande do Norte","Baía Formosa","Mata estrela.","-35.022778","-6.377778","35W1'22''","6S22'40''","50","50","Restinga arbórea.","HUEFS0213060","HUEFS0213060","Angiospermae","Sapindales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"631","2021-03-04 11:17:48-03","UEFS","HUEFS","209631","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.",NA,NA,NA,NA,"Uller, H.F.","488","2013","11","05","Brasil","Rio de Janeiro","Búzios","Armação de Búzios. Conglomerado 00-EX 4.","-47.962778","-22.815278","47W57'46''","22S48'55''",NA,NA,"Floresta Estacional.","HUEFS0209631","HUEFS0209631","Angiospermae","Sapindales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"632","2019-10-07 09:37:04-03","UEFS","HUEFS","45639","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","R.L.S.Coelho","2014","06",NA,"Oliveira, R.P.","583","2000","05","29","Brasil","Bahia","Porto Seguro","ca. 1km do entroncamento da BR 367, BA 001, estrada para o Arraial da Ajuda.","-39.288889","-16.381389","39W17'20''","16S22'53''","60","60","Mata Atlântica secundária. Borda da mata.","HUEFS0045639","HUEFS0045639","Angiospermae","Sapindales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"633","2019-10-07 09:37:04-03","UEFS","HUEFS","91959","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","R.L.S.Coelho","2014","06",NA,"Cardoso, D.","307","2005","02","09","Brasil","Bahia","Itaberaba","Parte da ARIE Serra do Orobó pertencente a Itaberaba. Fazenda Leão dos Brejos.","-40.516389","-12.416944","40W30'59''","12S25'1''","398","398","Floresta estacional semidecidual com dossel a ca. de 25m.","HUEFS0091959","HUEFS0091959","Angiospermae","Sapindales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"634","2019-10-07 09:37:04-03","UEFS","HUEFS","7212","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","R.L.S.Coelho","2014","06",NA,"Pinto, G.C.P.","7881","1981","04","12","Brasil","Bahia","Salvador",NA,"-38.510799407959","-12.9710998535156",NA,NA,NA,NA,NA,"HUEFS0007212","HUEFS0007212","Angiospermae","Sapindales",NA,NA,"26018","auto","Rosanae",NA,NA,NA,NA,NA
"635","2021-03-04 11:17:48-03","UEFS","HUEFS","97045","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","R.L.G.Coelho","2014","04",NA,"Miranda, A.M.","5021","2005","03","04","Brasil","Piauí","Floriano","Fazenda Lagoa Grande.","-43.0224990844727","-6.76694011688232",NA,NA,NA,NA,"Cerrado.","HUEFS0097045","HUEFS0097045","Angiospermae","Sapindales",NA,NA,"78338","auto","Rosanae",NA,NA,NA,NA,NA
