"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount","sex"
"230","2020-09-12 05:00:02-03","US","US","1142291","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","F. W. Pennell & E. P. Killip","7206","1922","6","26","South America - Neotropics","Colombia",NA,NA,NA,"US03216629",NA,"Scrophulariales","Vahl",NA,"Cauca",NA,"Department of El Cauca, Rio Piedras, West of Popayan, Cauca Valley, Swale, west of.",NA,NA,NA,"1600","1700",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"231","2020-09-12 05:00:02-03","US","US","3360440","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","P. Mutchnick, T. Henkel & R. Williams","284","1994","10","29","South America - Neotropics","Guyana",NA,NA,NA,"US00588474",NA,"Scrophulariales","Vahl","Taylor, P.","Potaro-Siparuni",NA,"Pakaraima Mtns; Ireng River, from Manaparu Creek and 3 km downriver","-59.95","5.06667",NA,"610",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"232","2020-09-12 05:00:02-03","US","US","1743665","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","T. G. Tutin","671","1933","8","30","South America - Neotropics","Guyana",NA,NA,NA,"US00706339",NA,"Scrophulariales","Vahl","Taylor, P.","Potaro-Siparuni",NA,"Kaieteur Falls, Potaro R.","-59.48","5.16",NA,"335",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"233","2020-09-12 05:00:02-03","US","US","2752690","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","H. S. Irwin, E. Onishi, S. F. Fonsêca, R. Souza & et al.","25900","1970","2","3","South America - Neotropics","Brazil",NA,NA,NA,"US03216613",NA,"Scrophulariales","Vahl",NA,"Minas Gerais",NA,"The Planalto do Brasil, Serra da Anta, Wet places, Rocky hillside, ca. 2km N. of Paracatú.",NA,NA,"US03216613_01","700",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"234","2020-09-12 05:00:02-03","US","US","3690752","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","G. Lozano-Contreras","1839","1970","7","11","South America - Neotropics","Colombia",NA,NA,NA,"US01274579",NA,"Scrophulariales","Vahl","Fernández, A.","Metá",NA,"Municipio de Puerto Lopez; Alto de Menegua. En Morichal.",NA,NA,NA,"230",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"235","2020-09-12 05:00:02-03","US","US","2573004A","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","G. T. Prance, E. Forero, B. S. Pena & J. F. Ramos","4487","1967","2","18","South America - Neotropics","Brazil",NA,NA,NA,"US03216614",NA,"Scrophulariales","Vahl",NA,"Roraima",NA,"Brazilian Amazonia, Plateau of Serra Tepequem.",NA,NA,"US03216614_01","1200",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"236","2020-09-12 05:00:02-03","US","US","3393662","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","M. J. Jansen-Jacobs, R. Lilwah, U. Raghoenandan, F. Scheplitz & J. Vermeer","5516","1997","9","14","South America - Neotropics","Guyana",NA,NA,NA,"US00642874",NA,"Scrophulariales","Vahl","Jansen-Jacobs, M. J., (U), Nationaal Herbarium Nederland, Utrecht University branch","U. Takutu-U. Essequibo",NA,"S. Rupununi savanna, Wakadanawa Savanna","-59.56","1.98","US00642874_01","290",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"237","2020-09-12 05:00:02-03","US","US","1541924","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","W. Archer","338","1930","6","29","South America - Neotropics","Colombia",NA,NA,NA,"US03216625",NA,"Scrophulariales","Vahl",NA,"Antioquia",NA,"Dept. Antioquia: Bello.",NA,NA,NA,"1500","1800",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"238","2020-09-12 05:00:02-03","US","US","1350985","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","E. P. Killip & A. C. Smith","15038","1926","12","11","South America - Neotropics","Colombia",NA,NA,NA,"US03216626",NA,"Scrophulariales","Vahl",NA,"Santander",NA,"Eastern Cordillera, Dept. Santander: Northern slope of Mesa de los Santos.",NA,NA,"US03216626_01","1000","1500",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"239","2020-09-12 05:00:02-03","US","US","3131208","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","C. H. L. Sastre, D. A. Bell & F. Crozier","8027","1986","8","22","South America - Neotropics","French Guiana",NA,NA,NA,"US00456147",NA,"Scrophulariales","Vahl","Taylor, C. M.",NA,NA,"Route de l'Est, Km 8","-52.4333","4.75","US00456147_01","50","150",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"240","2020-09-12 05:00:02-03","US","US","3378834","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","C. L. Kelloff, K. Rankin & D. Gopaul","952","1993","7","13","South America - Neotropics","Guyana",NA,NA,NA,"US00613180",NA,"Scrophulariales","Vahl","Taylor, P.","Potaro-Siparuni",NA,"Kaieteur Falls National Park, around airstrip","-59.4833","5.16667",NA,"300",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"241","2020-09-12 05:00:02-03","US","US","2109015","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","F. R. Fosberg","21233","1943","10","13","South America - Neotropics","Colombia",NA,NA,NA,"US03216622",NA,"Scrophulariales","Vahl",NA,"Nariño",NA,"Pacific Lowlands, 2 km. e. of Barbacoas, just s. of Río Telembí, Dept. de Nariño.","-78.13","1.67",NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"242","2020-09-12 05:00:02-03","US","US","2047596","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","S. G. Smith","1285","1950","7","28","South America - Neotropics","Colombia",NA,NA,NA,"US03216617",NA,"Scrophulariales","Vahl",NA,"Tolima",NA,"West of Chaparral ca. 2 km.; Cordillera Central. Depto. Tolima.",NA,NA,NA,"880",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"243","2020-09-12 05:00:02-03","US","US","3449925","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","S. A. Mori, S. Heald, D. Clarke, C. Captain, C. Perry, -- Smith & R. Williams","24438","1997","3","17","South America - Neotropics","Guyana",NA,NA,NA,"US00751881",NA,"Scrophulariales","Vahl","Taylor, P.","Potaro-Siparuni",NA,"Iwokrama Rain Forest Reserve. Karupukari, 3 mi SW on Karupukari/Annai Road","-58.7167","4.62639",NA,"70",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"244","2020-09-12 05:00:02-03","US","US","2745629","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","G. Eiten, L. T. Eiten, G. M. Felippe & J. M. F. Campos","3021","1961","6","19","South America - Neotropics","Brazil",NA,NA,NA,"US03216616",NA,"Scrophulariales","Vahl",NA,"São Paulo",NA,"Município de São Carlos: 5.0 km. NNW of center of São Carlos. In open marsh at head of east forklet of tributary brook to Rib. Monjolinho.","-47.92","-21.97","US03216616_01","850",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"245","2020-09-12 05:00:02-03","US","US","1855132","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","E. P. Killip","37686","1943","4","27","South America - Neotropics","Venezuela",NA,NA,NA,"US00796197",NA,"Scrophulariales","Vahl","Taylor, P.","Bolívar",NA,"Paso de Cardozo; 10 km south of Ciudad Bolívar","-63.55","8",NA,"50",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"246","2020-09-12 05:00:02-03","US","US","1143284","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","E. P. Killip","11747","1922","10","5","South America - Neotropics","Colombia",NA,NA,NA,"US03216627",NA,"Scrophulariales","Vahl",NA,"Valle del Cauca",NA,"Department of El Valle, Buenaventura, Pacific Coast, Coastal thickets.",NA,NA,"US03216627_01",NA,"10",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"247","2020-09-12 05:00:02-03","US","US","1903755","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","O. Haught","5256","1946","11","16","South America - Neotropics","Colombia",NA,NA,NA,"US03216619",NA,"Scrophulariales","Vahl",NA,"Cauca",NA,"Near Tambo, Dept. Cauca.",NA,NA,"US03216619_01","1800",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"248","2020-09-12 05:00:02-03","US","US","3452659","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","R. M. Harley, G. L. Bromley, A. M. Carvalho, J. Hage & H. S. Brito","21267","1980","4","12","South America - Neotropics","Brazil",NA,NA,NA,"US03216609",NA,"Scrophulariales","Vahl",NA,"Bahia",NA,"Serra Geral de Caitité. 8.5km. N. of Brejinhos das Ametistas, on the Caitité road. G5.","-42.48","-14.13","US03216609_01","900",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"249","2020-09-12 05:00:02-03","US","US","1774847","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","E. Pérez Arbeláez & J. Cuatrecasas","5747","1939","7","8","South America - Neotropics","Colombia",NA,NA,NA,"US03216624",NA,"Scrophulariales","Vahl",NA,"Cauca",NA,"Piendamó (prado junto al río).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"250","2020-09-12 05:00:02-03","US","US","83336","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Wilkes Explor. Exped.","s.n.","1838",NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US00991061",NA,"Scrophulariales","Vahl",NA,"Rio de Janeiro",NA,NA,NA,NA,"US00991061_01 US00991061_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"251","2020-09-12 05:00:02-03","US","US","3131346","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","J. J. Pipoly & K. Alfred","7891","1986","6","20","South America - Neotropics","Guyana",NA,NA,NA,"US00705072",NA,"Scrophulariales","Vahl","Taylor, P.","Cuyuni-Mazaruni",NA,"Pakaraima Mts. N of Imbaimadai","-60.3","5.71667",NA,"518",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"252","2020-09-12 05:00:02-03","US","US","1903843","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","O. Haught","5587","1947","2","20","South America - Neotropics","Colombia",NA,NA,NA,"US03216618",NA,"Scrophulariales","Vahl",NA,"Valle del Cauca",NA,"Punta Magdalena, Dept. del Valle.",NA,NA,"US03216618_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"253","2020-09-12 05:00:02-03","US","US","3286381","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","T. McDowell","3296","1990","9","21","South America - Neotropics","Guyana",NA,NA,NA,"US00455971",NA,"Scrophulariales","Vahl","Taylor, P.","Potaro-Siparuni",NA,"Trail from Kurupukari Amerindian settlement to Paranapanema survey line, 1-2 km from road. Iwokrama","-58.6667","4.66667",NA,"60",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"254","2020-09-12 05:00:02-03","US","US","2833735","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","J. H. Kirkbride & E. Lleras","2795","1977","2","15","South America - Neotropics","Brazil",NA,NA,NA,"US03216611",NA,"Scrophulariales","Vahl",NA,"Pará",NA,"Serra do Cachimbo, Base of Cachoeira do Curuá, on Rio Curuá, in area of constant spray and high humidity.",NA,NA,"US03216611_01","270",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"255","2020-09-12 05:00:02-03","US","US","530729","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","H. F. Pittier","542","1905","12","6","South America - Neotropics","Colombia",NA,NA,NA,"US03216632",NA,"Scrophulariales","Vahl",NA,"Cauca",NA,"Córdoba, Dagua Valley, Pacific Coastal Zone. growing isolated among the Cleochanis [interpreted] lawns, at Córdoba, near Buenaventura.",NA,NA,NA,"30","100",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"256","2020-09-12 05:00:02-03","US","US","1142518","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","F. W. Pennell & E. P. Killip","8223","1922","7","3","South America - Neotropics","Colombia",NA,NA,NA,"US03216628",NA,"Scrophulariales","Vahl",NA,"Cauca",NA,"Department of El Cauca, Rio Sucio to Rio Piedras, West of Popayan, Cauca Valley.",NA,NA,NA,"1500","1700",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"257","2020-09-12 05:00:02-03","US","US","2105670","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","E. L. Core","1507","1944","11","6","South America - Neotropics","Colombia",NA,NA,NA,"US03216620",NA,"Scrophulariales","Vahl",NA,"Valle del Cauca",NA,"Department of Valle del Cauca, Along Carretera al Mar, near Rio Dagua, 10-15 kms. from Buenaventura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"258","2020-09-12 05:00:02-03","US","US","2869556","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","G. T. Prance, A. S. Silva, C. C. Berg, A. J. Henderson & et al.","P24821","1977","11","4","South America - Neotropics","Brazil",NA,NA,NA,"US03216610",NA,"Scrophulariales","Vahl",NA,"Pará",NA,"Brazilian Amazonia, Serra do Cachimbo, BR 163, Cuiabá-Santarém Highway, Cachoeira de Curuá; north slope of Serra Cachimbo.",NA,NA,"US03216610_01","300",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"259","2020-09-02 16:30:31-03","Cenargen","CEN","71401","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","cf. pusilla","Utricularia cf. pusilla","Glocimar Pereira-Silva","11630","2007","03","27",NA,"Brasil","Unicata",NA,"Área de influência direta (lago).","CEN00071401",NA,NA,"Vahl","I. L. P. Lima","TO","SAO SALVADOR DO TOCANTINS","Fazenda Serrinha (próximo ao curso d'água).","-48.246388","-12.811666","CEN00071401","260","260","2010","07",NA,"-48.246388","-12.811666",NA,NA,NA,NA,NA,NA,"1",NA
"260","2020-09-02 16:30:32-03","Cenargen","CEN","53435","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","José Floriano Barêa Pastore","483","2003","04","20",NA,"Brasil","Exsicatas",NA,"Planta sem espora na flor.","CEN00053435",NA,NA,"Vahl","N. Coelho","GO","CAVALCANTE","Caminho para o Mirante da Cachoeira Ave Maria.","-47.4583015441895","-13.7974996566772","CEN00053435",NA,NA,"2011","02",NA,NA,NA,"92497","auto",NA,NA,NA,NA,"2",NA
"261","2020-09-02 16:30:32-03","Cenargen","CEN","22325","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Terezinha Aparecida Borges Dias","357","1993","02","10",NA,"Brasil","Unicata",NA,NA,"CEN00022325",NA,NA,"Vahl","F. Rivadavia-Lopes","GO","CALDAS NOVAS","Próximo ao rio Corumbá, pela via de acesso à UHE Corumbá, virando à esquerda, cerca de 3,9 km, na via de acesso à alternativa 4.","-48.516666","-17.9","CEN00022325",NA,NA,"2001","01",NA,"-48.516666","-17.9",NA,NA,NA,NA,NA,NA,"1",NA
"262","2020-09-02 16:30:32-03","Cenargen","CEN","24577","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Bruno Machado Teles Walter","2007","1992","10","05",NA,"Brasil","Exsicatas",NA,"Planta ocorre nos locais encharcados. Área e influencia da UHE Serra da Mesa.","CEN00024577",NA,NA,"Vahl","F. Rivadavia-Lopes","GO","URUACU","Fazenda Pindaiba. Nordeste da cidade de Uruaçu.",NA,NA,"CEN00024577","470","470","2001","01",NA,"-4911667.0","-1445000.0",NA,NA,NA,NA,NA,NA,"2",NA
"263","2020-09-02 16:30:32-03","Cenargen","CEN","34100","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Taciana Barbosa Cavalcanti","2407","1999","01","03",NA,"Brasil","Exsicatas",NA,"Cálice, brácteas, sépalas e frutos vermelho-vináceo. Corola amarelo-ouro. Esporão amarelo mais escuro.","CEN00034100",NA,NA,"Vahl","F. M. Guedes","BA","VALENCA","32 km de Nazaré da Farinha.",NA,NA,"CEN00034100",NA,NA,"2017","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"264","2020-09-02 16:30:32-03","Cenargen","CEN","53433","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","José Floriano Barêa Pastore","481","2003","04","20",NA,"Brasil","Exsicatas",NA,NA,"CEN00053433",NA,NA,"Vahl","N. Coelho","GO","CAVALCANTE","Caminho para o Mirante da Cachoeira Ave Maria.","-47.4583015441895","-13.7974996566772","CEN00053433",NA,NA,"2011","02",NA,NA,NA,"92497","auto",NA,NA,NA,NA,"2",NA
"265","2020-09-02 16:30:32-03","Cenargen","CEN","21021","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Hamilton Garboggini Pinho dos Santos","235","1993","07","29",NA,"Brasil","Exsicatas",NA,"U n i c a t a.","CEN00021021",NA,NA,"Vahl","F. Rivadavia-Lopes","GO","CORUMBAIBA","Córrego Gameleira.","-48.5614013671875","-18.1424999237061","CEN00021021","1000","1000","2001","01",NA,"-4855000.0","-1811667.0","40186","auto",NA,NA,NA,NA,"3",NA
"266","2020-09-02 16:30:32-03","Cenargen","CEN","17123","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Bruno Machado Teles Walter","1343","1992","04","15",NA,"Brasil","Exsicatas",NA,"Botões florais vináceos. Planta delicada ocorrendo em locais encharcados; sujeitos a inundação estacional. Vereda. Macrófito aquático. Bacia de inundação da UHE Serra da Mesa.","CEN00017123",NA,NA,"Vahl","F. Rivadavia-Lopes","GO","NIQUELANDIA","Região da Serra Negra, margem esquerda do rio Bagagem, próximo à Fazenda Aroeira, após a CODEMIN (10 km desta).","-48.4597015380859","-14.4738998413086","CEN00017123","420","420","2001","01",NA,"-4838333.0","-1411667.0","74171","auto",NA,NA,NA,NA,"4",NA
"267","2019-11-13 11:23:35-03","USP","SPF","172001","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Rivadavia, F","2063","2005","07","18",NA,"Brasil",NA,NA,NA,"SPF00172001",NA,NA,"Vahl","Rivadavia, F","Bahia","Rio de Contas",NA,"-41.52254","-13.25785","SPF00172001","1220","1220","2005",NA,NA,"-41.52254","-13.25785",NA,NA,NA,NA,NA,NA,NA,NA
"268","2019-11-13 11:23:35-03","USP","SPF","171999","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Rivadavia, F","2057","2005","07","18",NA,"Brasil",NA,NA,NA,"SPF00171999",NA,NA,"Vahl","Rivadavia, F","Bahia","Rio de Contas",NA,"-41.52119","-13.29622","SPF00171999","1050","1050","2005",NA,NA,"-41.52119","-13.29622",NA,NA,NA,NA,NA,NA,NA,NA
"269","2019-11-13 11:23:35-03","USP","SPF","136832","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Rivadavia, F","1054","1999","05","03",NA,"Brasil",NA,NA,NA,"SPF00136832",NA,NA,"Vahl","Rivadavia, F","Goiás","Mineiros",NA,"-52.36723","-17.35962","SPF00136832","650","650","1999",NA,NA,"-52.36723","-17.35962",NA,NA,NA,NA,NA,NA,NA,NA
"270","2019-11-13 11:23:35-03","USP","SPF","152328","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Rivadavia, F","1191","1999","10","17",NA,"Brasil",NA,NA,NA,"SPF00152328",NA,NA,"Vahl","Rivadavia, F","Mato Grosso","Tangará da Serra",NA,"-57.3255","-14.37924","SPF00152328","450","450","1999",NA,NA,"-57.3255","-14.37924",NA,NA,NA,NA,NA,NA,NA,NA
"271","2019-11-13 11:23:35-03","USP","SPF","157274B","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Rivadavia, F","1337","2002","03","12",NA,"Brasil",NA,NA,"Coleta mista.","SPF00157274",NA,NA,"Vahl","Guedes, FM","Minas Gerais","Moeda",NA,"-43.57399","-20.16674","SPF00157274","1140","1140","2019","07",NA,"-43.57399","-20.16674",NA,NA,NA,NA,NA,NA,NA,NA
"272","2019-11-13 11:23:35-03","USP","SPF","136831","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Rivadavia, F","1006","1999","05","02",NA,"Brasil",NA,NA,NA,"SPF00136831",NA,NA,"Vahl","Rivadavia, F","Goiás","Amorinópolis","Serra do Caiapó","-51.04716","-16.47846","SPF00136831","800","800","1999",NA,NA,"-51.04716","-16.47846",NA,NA,NA,NA,NA,NA,NA,NA
"273","2019-11-13 11:23:35-03","USP","SPF","136830","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Rivadavia, F","1002","1999","05","01",NA,"Brasil",NA,NA,NA,"SPF00136830",NA,NA,"Vahl","Rivadavia, F","Goiás","Goiás",NA,"-50.06694","-15.5973","SPF00136830","575","575","1999",NA,NA,"-50.06694","-15.5973",NA,NA,NA,NA,NA,NA,NA,NA
"274","2019-11-13 11:23:35-03","USP","SPF","135542","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Rivadavia, F","791","1999","01","19","Southern America","Venezuela",NA,NA,NA,"SPF00135542",NA,NA,"Vahl","Rivadavia, F","Bolívar","Gran Sabana","Santa Elena de Uairén, ca. 45 km norte pela rodovia para El Dorado, Quebrada de Jaspe.","-61.56244","4.54438","SPF00135542","1000","1000","1999",NA,NA,"-61.56244","4.54438",NA,NA,NA,NA,NA,NA,NA,NA
