"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","coordinatePrecision","geoFlag","typeStatus","fieldNumber","individualCount","sex"
"408","2020-07-23 12:09:54-03","CEPLAC","CEPEC","12587","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora",NA,"P. Taylor","R. M. Harley","16114","1974","02","07",NA,"Brasil","Bahia","9Km ao SW Mucuge, Rod. p/ Cascavel ao W, próx. ao Rio Paraguaçu.","-41.416667","-13.033333",NA,NA,NA,NA,"MUCUGÊ",NA,NA,NA,NA,NA,"41W25'0","13S2'0",NA,"30/12/1976",NA,NA,NA,NA,NA,NA
"409","2020-07-23 12:09:54-03","CEPLAC","CEPEC","21630","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora",NA,"P. Taylor","R. M. Harley","17992","1984","03","19",NA,"Brasil","Bahia","12Km ao N da Rod. Entre Alcobaça/Prado.","-39.216667","-17.483333",NA,NA,NA,NA,"ALCOBAÇA",NA,NA,NA,NA,NA,"39W13'","17S29'",NA,"30/12/1977",NA,NA,NA,NA,NA,NA
"410","2020-07-23 12:09:54-03","CEPLAC","CEPEC","14527","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora",NA,"P. Taylor","T. S. dos Santos","3366","1986","02","20",NA,"Brasil","Bahia","27Km SW de Alcobaça, BR-418.","-39.2658004760742","-17.7318992614746",NA,NA,NA,NA,"caravelas",NA,NA,NA,NA,NA,"0W0'0","0S0'0",NA,"23/10/1979","106553","auto",NA,NA,NA,NA
"411","2020-07-23 12:09:54-03","CEPLAC","CEPEC","101362","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea",NA,"P. Taylor","R. M. Harley","18464","1994","02","02",NA,"Brasil","Bahia","5Km ao SE de Maraú, junção com a nova Rod. Ao P/ Ponta do Mutá.","-39","-14.133333",NA,NA,NA,NA,"MARAÚ",NA,NA,NA,NA,NA,"39W0'","14S8'",NA,NA,NA,NA,NA,NA,NA,NA
"412","2020-07-23 12:09:54-03","CEPLAC","CEPEC","101363","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea",NA,"P. Taylor","R. M. Harley","18465","1994","02","02",NA,"Brasil","Bahia","5Km ao SE de Maraú, junção com a nova Rod. ao N P/ Ponta do Mutá.","-39","-14.133333",NA,NA,NA,NA,"MARAÚ",NA,NA,NA,NA,NA,"39W0'","14S8'",NA,NA,NA,NA,NA,NA,NA,NA
"413","2020-07-23 12:09:54-03","CEPLAC","CEPEC","20048","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea",NA,"P. Taylor","R. M. Harley","17359","1995","04","28",NA,"Brasil","Bahia","24Km ao SW Belmonte, Rod. p/ Itapebi.","-39.05","-16",NA,NA,NA,NA,"BELMONTE",NA,NA,NA,NA,NA,"39W3'0","16S0'0",NA,"08/01/1979",NA,NA,NA,NA,NA,NA
"414","2020-07-23 12:09:54-03","CEPLAC","CEPEC","20485","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea",NA,"P. Taylor","R. M. Harley","18464","1977","01","01",NA,"Brasil","Bahia","5Km ao SE de Maraú, junção c/ a nova Rod. ao N p/ Ponta do Mutá.","-39","-14.133333",NA,NA,NA,NA,"MARAÚ",NA,NA,NA,NA,NA,"39W0'","14S8'",NA,"30/12/1980",NA,NA,NA,NA,NA,NA
"415","2020-07-23 12:09:54-03","CEPLAC","CEPEC","21612","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea",NA,"P. Taylor","R. M. Harley","18465","1977","01","01",NA,"Brasil","Bahia","5Km ao SE de Maraú, junção c/ a nova Rod. ao N p/ Ponta do Mutá.","-39","-14.133333",NA,NA,NA,NA,"MARAÚ",NA,NA,NA,NA,NA,"39W0'","14S8'",NA,"30/12/1980",NA,NA,NA,NA,NA,NA
"416","2020-07-23 12:09:54-03","CEPLAC","CEPEC","21615","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea",NA,"P. Taylor","R. M. Harley","17975","1984","03","19",NA,"Brasil","Bahia","12Km ao N da Rod. entre Alcobaça e Prado.","-39.216667","-17.483333",NA,NA,NA,NA,"ALCOBAÇA",NA,NA,NA,NA,NA,"39W13'","17S29'",NA,"30/12/1980",NA,NA,NA,NA,NA,NA
"417","2020-07-23 12:09:54-03","CEPLAC","CEPEC","22838","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea",NA,"P. Taylor","A. M. de Carvalho","475","1981","01","07",NA,"Brasil","Bahia","A 26Km ao S da cidade. Obs.: Mistura U. juncea e U. erectifolia na mesma coleta.","-38.8828010559082","-15.8631000518799",NA,NA,NA,NA,"BELMONTE",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1981","71281","auto",NA,NA,NA,NA
"418","2020-07-23 12:09:54-03","CEPLAC","CEPEC","5418","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea",NA,"F. M. Guedes","J. A. de Jesus","545","1996","06","29",NA,"Brasil","Bahia",NA,"-38.9472007751465","-15.6750001907349",NA,"Na mesma exsicata coleta Utricularia subulata",NA,NA,"CANAVIEIRAS",NA,NA,NA,NA,NA,NA,NA,NA,"05/10/1999","48203","auto",NA,NA,NA,NA
"419","2020-07-23 12:09:54-03","CEPLAC","CEPEC","27545","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea",NA,"F. M. Guedes","S. A. Mori","13698","1989","11","29",NA,"Brasil","Bahia","Rod. Olivença/Uma, 18Km ao S de Olivença.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"ILHÉUS",NA,NA,NA,NA,NA,NA,NA,NA,"05/10/1999","61245","auto",NA,NA,NA,NA
"420","2013-02-07 10:18:44-02","UMC","HUMC","5008","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl",NA,"Y. Domínguez, J. Sán","104","2009","12","16","Southern America","Cuba","Cuba","Reserva Biológica Los Indios Indio Centro","-82.994444","21.693056",NA,NA,NA,NA,"Isla de la Juventud",NA,NA,NA,NA,NA,"82W59'40","21N41'35",NA,NA,NA,NA,NA,NA,NA,NA
"421","2020-03-06 11:04:36-03","UNIRIO","HUNI","442","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard",NA,"C.P. Bove; W. Costa; B.B. Costa","804","2001","01","12",NA,"Brasil","Bahia","BR-142, 6,6 Km ao sul de Mucugê.",NA,NA,NA,"Flor amarela com lábio superior e inferior bilobado. Em fruto.","HUNI00000442",NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2020-11-12 17:00:30-03","UEL","FUEL","20305","PreservedSpecimen","Plantae","Tracheophyta","Lamiales","Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard","Saridakis, DP","Saridakis, DP; Torezan, JMD","s.n.","1996",NA,NA,NA,"Brasil","Paraná","Pontal do Sul","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Paranaguá",NA,NA,"2013","04","07",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA
"423","2020-11-12 17:00:30-03","UEL","FUEL","13324","PreservedSpecimen","Plantae","Tracheophyta","Lamiales","Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard","Saridakis, DP","Saridakis, DP","s.n.","1995","03","01",NA,"Brasil","Paraná","Pontal do Sul","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Paranaguá",NA,NA,"2013","04","07",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA
"424","2019-11-01 15:02:06-03","UnB","UB","8032","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard","Fonseca, LM","Oliveira, RS; Batista, JAN","293","1998","04","01","Southern America","Brasil","Tocantins","6-7 km de Porto Nacional para Palmas","-48.4171981811523","-10.7081003189087",NA,"Coordenadas P.I.V.; Erva. Flor amarela; Campo úmido.",NA,NA,"Porto Nacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,"77281","auto",NA,NA,NA,NA
"425","2019-11-01 15:02:06-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard","Trinta, EF","Onishi, E","026","1968","05","17","Southern America","Brasil","Distrito Federal","Zoobotânico, estrada de Taguatinga","-47.9296989440918","-15.7797002792358",NA,"Planta com 30 cm de altura, flores amarelas, dentro do brejo; Mata ciliar",NA,NA,"Brasília",NA,NA,"1980","08",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"426","2019-11-01 15:02:06-03","UnB","UB","213773","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl",NA,"Silva, DP; Munhoz, CBR; Amaral, AG; Cristine, A; Chagas, UR","381","2015","06","04","Southern America","Brasil","Tocantins","Estação Ecológica Serra Geral do Tocantins","-46.906583","-11.128083",NA,"Erva 5 cm; Vereda. Margem do Rio Balsas, próximo à casa do Sr. Adalto.",NA,NA,"Rio da Conceição",NA,NA,NA,NA,NA,"-46.906583","-11.128083",NA,NA,NA,NA,NA,NA,NA,NA
"427","2020-08-20 20:39:19-03","UFSC","FLOR","54028","PreservedSpecimen","Plantae",NA,"Lamiales","Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard","Ferreira, J.P.R.","Ferreira, J.P.R.; Trevisan, R.","580","2014","02","26",NA,"Brasil","Santa Catarina","Arroio, na Lagoa Doce.","-48.683333","-28.172778",NA,"macrófita aquática submersa livre; flores amarelas","FLOR0054028",NA,"Imbituba",NA,NA,"2014",NA,NA,"48º41'0''W","28º10'22''S",NA,NA,NA,NA,NA,NA,NA,NA
"428","2020-08-20 20:39:19-03","UFSC","FLOR","2136","PreservedSpecimen","Plantae",NA,"Lamiales","Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard","Taylor, P.","Klein, R.M.; Bresolin, A.","6280","1965","10","19",NA,"Brasil","Santa Catarina","Canasvieiras, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,"flor amarela","FLOR0002136",NA,"Florianópolis","2","2","1973",NA,NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA
"429","2020-08-20 20:39:19-03","UFSC","FLOR","35238","PreservedSpecimen","Plantae",NA,"Lamiales","Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard","Guimarães, T.B.","Guimarães, T.B.; Falkenberg, D.B.","631","2004","08","30",NA,"Brasil","Santa Catarina","Parque Municipal das Dunas da Lagoa da Conceição, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,"herbácea, flor amarela","FLOR0035238",NA,"Florianópolis",NA,NA,"2005",NA,NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA
"430","2020-08-20 20:39:19-03","UFSC","FLOR","35234","PreservedSpecimen","Plantae",NA,"Lamiales","Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard","Guimarães, T.B.","Guimarães, T.B.; Falkenberg, D.B.","696","2004","10","23",NA,"Brasil","Santa Catarina","Parque Municipal das Dunas da Lagoa da Conceição, Ilha de Santa Catarina, próximo da Av. das Rendeiras.","-48.5491981506348","-27.596700668335",NA,"herbácea, flor amarela, Fruto Maduro,","FLOR0035234",NA,"Florianópolis",NA,NA,"2005",NA,NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA
"431","2020-08-20 20:39:19-03","UFSC","FLOR","35239","PreservedSpecimen","Plantae",NA,"Lamiales","Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard","Guimarães, T.B.","Guimarães, T.B.; Falkenberg, D.B.","690","2004","10","19",NA,"Brasil","Santa Catarina","Parque Municipal das Dunas da Lagoa da Conceição, Ilha de Santa Catarina, próximo da Av. das Rendeiras.","-48.5491981506348","-27.596700668335",NA,"herbácea, flor amarela","FLOR0035239",NA,"Florianópolis",NA,NA,"2005",NA,NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA
"432","2020-08-20 20:39:19-03","UFSC","FLOR","35240","PreservedSpecimen","Plantae",NA,"Lamiales","Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard","Guimarães, T.B.","Guimarães, T.B.; Falkenberg, D.B.","601","2004","08","22",NA,"Brasil","Santa Catarina","Parque Municipal das Dunas da Lagoa da Conceição, Ilha de Santa Catarina, próximo da Av. das Rendeiras.","-48.5491981506348","-27.596700668335",NA,"herbácea, flor amarela","FLOR0035240",NA,"Florianópolis",NA,NA,"2005",NA,NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA
"433","2020-08-20 20:39:19-03","UFSC","FLOR","35241","PreservedSpecimen","Plantae",NA,"Lamiales","Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard","Guimarães, T.B.","Guimarães, T.B.; Falkenberg, D.B.","855","2004","12","20",NA,"Brasil","Santa Catarina","Parque Municipal das Dunas da Lagoa da Conceição, Ilha de Santa Catarina, próximo da Av. das Rendeiras.","-48.5491981506348","-27.596700668335",NA,"herbácea, flor amarela","FLOR0035241",NA,"Florianópolis",NA,NA,"2005",NA,NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA
"434","2020-08-20 20:39:19-03","UFSC","FLOR","2130","PreservedSpecimen","Plantae",NA,"Lamiales","Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard","Taylor, P.","Klein, R.M.; Souza Sobrinho, R.J. de & Bresolin, A.","6475","1965","12","22",NA,"Brasil","Santa Catarina","Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,"flor amarela","FLOR0002130",NA,"Florianópolis","2","2","1973",NA,NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA
"435","2020-04-17 17:41:29-03","UFMT","UFMT","10878","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard","Pott, V.J.","Macedo, M.; Silva, J.; Assumpção, S.","1532","1980","05","29",NA,"Brasil","Mato Grosso","Estrada da Varginha próximo ao entroncamento.",NA,NA,NA,"Subarbustivo, flor amarela, fruto verde imaturo. Comportamento terrestre. Muito frequente.; Cerrado - terreno de várzea; solo argilo arenoso úmido.",NA,NA,"Santo Antônio de Leverger",NA,NA,"2006","07","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2014-10-09 13:58:23-03","UHH","HBG","507056","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl",NA,"Sello, F.",NA,NA,NA,NA,"South America","Brazil",NA,"Brasilia",NA,NA,NA,"ex Herb. T. Waage, Berlin NEOTROP","HBG507056","HBG507056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2017-09-11 17:10:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard",NA,"Saint-Hilaire, AFCP","s.n.",NA,NA,NA,"Southern America","Brazil","Espírito Santo","Habitat in prov. Espirito Santo, in palude prope oppidulum Guarapari",NA,NA,NA,"Floret mense Octobri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2020-10-26 09:32:25-03","UNEMAT","NX-FANEROGAMAS","7905","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A. st. Hil.",NA,"Moresco M.C., Mews H.A.; Marimon B.S.; Jancoski H.; Franczak D.; Lima H.","MC42","2005","06","05",NA,"Brasil","Mato Grosso","Parque Estadual do Araguaia. Fazenda Silvana. Proxímo à mata-burro.","-50.916666667","-12.58025",NA,"Ocasional. Ausência de folhas.[HABITAT=Campo de Murundum]",NA,NA,"Novo Santo Antônio",NA,NA,NA,NA,NA,"-50.916666667","-12.58025",NA,NA,NA,NA,NA,NA,NA,NA
"439","2021-02-08 12:43:03-03","UFRGS","ICN","176877","S","Plantae","Dicotyledon",NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard",NA,"S Gastal, CV; Irgang, BE","s.n.","1998","11","25","América do Sul","Brasil","RS","Lageado das Margaridas","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Cambará do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA
"440","2020-08-26 10:49:25-03","MCN-FZBRS","HAS","17732","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lentibulariaceae","Utricularia","cf. erectiflora","Utricularia cf. erectiflora","A.St.-Hil. & Girard","Abruzzi, M.L.","Neves, M.","197","1982","12",NA,NA,"Brasil","Rio Grande do Sul","Polo Carboquímico, campo a 4 km após a Fazenda Flor do Conde.","-51.7221984863281","-29.9591999053955",NA,"Erva de mais ou menos 30 cm de altura; com flor amarelo-alaranjada; encontrada em campo limpo, na baixada e em solo bastante úmido, à esquerda da estrada; pouco numeroso e disperso.","HAS0017732",NA,"São Jerônimo",NA,NA,"1986",NA,NA,NA,NA,NA,NA,"78415","auto",NA,NA,NA,NA
"441","2020-08-26 10:49:25-03","MCN-FZBRS","HAS","17688","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lentibulariaceae","Utricularia","cf. erectiflora","Utricularia cf. erectiflora","A.St.-Hil. & Girard","Abruzzi, M.L.","Neves, M.","168","1982","12",NA,NA,"Brasil","Rio Grande do Sul","Polo Carboquímico; campo Arroio Porteirinha.","-51.7221984863281","-29.9591999053955",NA,"Erva de mais ou menos 35 cm de altura; com flores amarela-alarajadas; encontra em campo limpo na baixada e em solo bastante úmido, quase banhado; Pouco numeroso e disperso.","HAS0017688",NA,"São Jerônimo",NA,NA,"1986",NA,NA,NA,NA,NA,NA,"78415","auto",NA,NA,NA,NA
"442","2019-11-21 10:07:39-03","IBt","SP","563","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard","Mamede, MCH; Corrêa, MA","Edwall, G","CGG2530","1894","05","23",NA,"Brasil","São Paulo","Estrada férrea do norte, 5ª Parada.",NA,NA,NA,"Herb. minima, aquatica, fl. rosea.","SP006627","SP006627",NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2020-03-05 09:44:42-03","IBt","SP","375669","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard","Guedes, FM","Barros, F; et al.","3104","2004","08","18",NA,"Brasil","São Paulo","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Cananéia",NA,NA,"2018","04","13",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA
"444","2020-03-05 09:44:42-03","IBt","SP","154935","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard","Corrêa, MA","De-Grande, DA; Lopes, EA","105","1978","06","09",NA,"Brasil","São Paulo","Ilha do Cardoso, Restinga de Itacuruça","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Cananéia",NA,NA,"1994","05",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA
"445","2020-03-05 09:44:42-03","IBt","SP","1850","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard","Corrêa, MA","Hoehne, FC","s.n.","1918","04","25",NA,"Brasil","São Paulo",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Iguape",NA,NA,"1994","05",NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA
"446","2020-03-05 09:44:42-03","IBt","SP","1857","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard","Corrêa, MA","Hoehne, FC","s.n.","1918","04","26",NA,"Brasil","São Paulo","Ilha Comprida","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Iguape",NA,NA,"2002",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA
"447","2020-03-05 09:44:42-03","IBt","SP","106392","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl",NA,"Bozeman, JR; Radford, AE","11585","1967","10","03",NA,"Estados Unidos","South Carolina",NA,NA,NA,NA,NA,NA,NA,"Jasper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2020-03-05 09:44:42-03","IBt","SP","465559","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl","Guedes, FM","Lima, ES; Martins, SE","29","2000","01","20",NA,"Brasil","São Paulo","Guaratuba, Fazenda Três Marias, estrada da captação","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Bertioga",NA,NA,"2018","04","13",NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA
"449","2020-03-05 09:44:42-03","IBt","SP","113745","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","meyeri","Utricularia meyeri","Pilg.","Guedes, FM","Irwin, HS; et al.","16462","1966","06","02",NA,"Brasil","Mato Grosso","Serra do Roncador","-52.353099822998","-14.6732997894287",NA,NA,NA,NA,"Nova Xavantina","550","550","2018","04","13",NA,NA,NA,NA,"79739","auto",NA,NA,NA,NA
"450","2013-12-12 11:35:27-02","UM","RECOLNAT_UM_MPU","MPU021184","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,"Un marais près la ville de Guarapari province d'Espiritu Santo",NA,NA,"hb","Herbier de l'Institut de Botanique de Montpellier n°20. M.Aug. de St Hilaire 1838. Se trouve sur la même planche que MPU022334 <a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu021184' target='other'> <mi>dwc_moreinfo</mi></a>","MPU021184",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA,NA
"451","2018-09-17 09:39:26-03","UM","RECOLNAT_UM_MPU","MPU022334","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard",NA,"Salzmann, P.",NA,NA,NA,NA,NA,"Brésil",NA,"Bahia, in humidis",NA,NA,"hb","Se trouve sur la même planche que MPU021184 <a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu022334' target='other'> <mi>dwc_moreinfo</mi></a>","MPU022334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2010-08-16 16:41:32-03","GH","HU-HERB","GH 00093383","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","cearana","Utricularia cearana","Steyermark",NA,"H. C. Cutler","8365","1945","6","10","South America","Brazil","Ceará","4 km. north of Soure (Caucaia), 2 m.",NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype","8365",NA,"undetermined"
"453","2019-11-26 17:08:33-03","GH","HU-HERB","GH 01976466","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","Saint-Hilaire & Girard",NA,"W. C. Steward, I. Araujo, W. R. Buck, J. F. Ramos, & J. Ribamar","144","1977","11","21","South America","Brazil","Roraima (Terr.)","Estrada Manaus-Boa Vista, betwteen Mucajai & Boa Vista. On west side of Rio Branco opposite Serra Grande.",NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"144",NA,"undetermined"
"454","2019-11-26 17:06:44-03","GH","HU-HERB","GH 01976467","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","Saint-Hilaire & Girard",NA,"H. S. Irwin, R. Reis dos Santos, R. Souza & J. W. Grear, Jr.","17005","1966","6","12","South America","Brazil","Mato Grosso","Ca. 30 km. S. of Xavantina.",NA,NA,"Sheet",NA,NA,NA,NA,"400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17005",NA,"undetermined"
"455","2019-11-22 14:34:21-03","GH","HU-HERB","GH 01976356","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl",NA,"R. A. Howard & E. S. Howard","9894","1946","11","8","South America","Venezuela","Trujillo","Between Bayaguana and Guerra.",NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9894",NA,"undetermined"
