"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","minimumElevationInMeters","maximumElevationInMeters","imagecode","recordNumber","locality","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber"
"152","2021-03-01 16:26:53-03","UNICAMP","UEC","87420","S","Plantae","Bombacaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Rodrigues, RR; et al.","1994",NA,NA,"Barreto, KD; Fernandes, GD; Gouveia, J","1994","08","02","Brazil","São Paulo","Charqueada","-47.7700004577637","-22.5100002288818",NA,NA,"Árvore, 10m alt.; flores alvas. Borda.; Mata mesófila semidecídua.","UEC099037",NA,NA,"UEC099037","2774","Mata da Glória.","Magnoliopsida",NA,NA,NA,NA,NA,"12465","auto",NA,NA,NA,NA,NA
"153","2021-03-01 16:26:53-03","UNICAMP","UEC","24722","S","Plantae","Bombacaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Bocage, AL","1995","08","20","Martins, FR; Tamashiro, JY","1980","06","16","Brazil","São Paulo","Guarulhos","-46.5299987792969","-23.4599990844727",NA,NA,"Árvore de 18m, flores brancas.; Mata secundária (Atlântica alti-montana.)","UEC099039",NA,NA,"UEC099039","11236","Bairro dos Pimentas, margem do Rio Tiete.","Magnoliopsida",NA,NA,NA,NA,NA,"26398","auto",NA,NA,NA,NA,NA
"154","2021-03-01 16:26:53-03","UNICAMP","UEC","91526","S","Plantae","Bombacaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns",NA,NA,NA,NA,"Ivanauskas, NM","1995","07","23","Brazil","São Paulo","Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,"Árvore de 5m. Flores.; Floresta Atlântica.","UEC099014",NA,NA,"UEC099014","277","Estação Experimental do Instituto Agronômico.","Magnoliopsida",NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA
"155","2021-03-01 16:26:53-03","UNICAMP","UEC","127689","S","Plantae","Bombacaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Carvalho-Sobrinho, JG","2011","07","27","Tomasetto, F; Resende, AA","2001","06","08","Brazil","São Paulo","Paulo de Faria","-49.3800010681152","-20.0300006866455",NA,NA,"Árvore ca. 9,0m decídua, flores brancas, próximo a entrada da estrada de acesso a Estação.","UEC099031",NA,NA,"UEC099031","154","Estrada de acesso a Estação Ecológica de Paulo Faria.&nf;19º 55'S 49º 31 a 49º 32'W.","Magnoliopsida",NA,NA,NA,NA,NA,"29574","auto",NA,NA,NA,NA,NA
"156","2019-08-20 10:08:21-03","UNICAMP","UEC",NA,"S","Plantae","Bombacaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns",NA,NA,NA,NA,"Yamamoto, LF","1998","06","20","Brazil","São Paulo","Pedreira","-46.9000015258789","-22.7399997711182",NA,NA,"flor, Pétala interna branca, externa marrom/esverdeada, árvore.",NA,NA,NA,NA,"224","Fazenda Bela Vista","Magnoliopsida",NA,NA,NA,NA,NA,"12927","auto",NA,NA,NA,NA,NA
"157","2021-03-01 16:26:53-03","UNICAMP","UEC","87406","S","Plantae","Bombacaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns",NA,NA,NA,NA,"Ivanauskas, NM","1992","04","30","Brazil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"n.v. - embiruçi.&nf;Fruto jovem.; Mata mesofiladecídua.","UEC099009",NA,NA,"UEC099009","s.n.","Bairro Godinhos - área.","Magnoliopsida",NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA
"158","2021-03-01 16:26:53-03","UNICAMP","UEC","96853","S","Plantae","Bombacaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Carvalho-Sobrinho, JG","2004","09",NA,"Rossi, L","1984","05","24","Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"Árvore, 8m alt., DAP 10cm, cálice verde com glândulas vermelhas, pétalas externamente negras, internamente creme, estames alvos, ornamental.",NA,NA,NA,NA,"s.n.","Parque da Aclimação., Flores coletadas no chão.","Magnoliopsida",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"159","2019-11-06 09:56:18-03","UFOP","OUPR","2385","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Duarte, M.C.","2007","02",NA,"Damazio, L.B.",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Perto de Lagoa Santa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2019-11-06 09:56:18-03","UFOP","OUPR","25925","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Lanna, J.M.","2010","09",NA,"Lanna, J.M.; Gramigna, T.H.A.","2010","08","18","Brasil","Minas Gerais","São Gonçalo do Rio Preto","-43.343583","-18.12025","-43.343583","-18.12025","Arbórea, flor branca",NA,"900","900",NA,"s.n.","Parque Estadual do Rio Preto, Trilha da Prainha. Cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2019-11-06 09:56:18-03","UFOP","OUPR","25315","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Antônio-Silva, L.; Lucon, T.","2009","10","13","Antônio-Silva, L.; Lucon, T.","2009","08","09","Brasil","Minas Gerais","Conselheiro Pena","-41.4721984863281","-19.1721992492676",NA,NA,"Arbórea aprox. 3m de altura. Flores brancas. Mata ciliar.",NA,NA,NA,NA,"17","Restinga de mata ciliar ao lado esquerdo do Rio Doce (sentido Conselheiro Pena - Resplendor).",NA,NA,NA,NA,NA,NA,"46509","auto",NA,NA,NA,NA,NA
"162","2019-11-06 09:56:18-03","UFOP","OUPR","31892","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Yoshikawa, V.N.",NA,NA,NA,"Pedrosa, L.G.","2018","09","12","Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,"Árvore, ca. 4m. Flores brancas. Cerrado.",NA,NA,NA,NA,"766","Bela Vista",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"163","2019-01-17 11:26:28-02","PUCRS","MPUC","2610","S","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A. Robyns","O. Dalpiaz","1977","01","01",NA,"1977","05","24","Brasil","RS","Gravataí","-51.0233333","-29.9122222","-51.0233333000","-29.9122222000","Habitus arbóreo",NA,NA,NA,NA,NA,".",NA,"Malvales","South America",NA,NA,NA,NA,NA,"Magnoliopsida",NA,"1",NA,NA
"164","2020-10-14 10:02:40-03","FURB","FURB","60691","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Brotto, M.L.","2015","02","12","Engels, M.E.; Acra, L.A.","2012","11","01","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"Folhas verdes. Flores alvas.","FURB60691",NA,NA,"FURB60691","2514","planície litorânea.",NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"165","2021-03-16 17:53:36-03","UCS","HUCS","42004","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A. Robyns","Schmitt, J.L.","2010","11","03","Schmitt, J.L.","2010","10","11","Brasil","Santa Catarina","Vitor Meireles","-49.859167","-26.729469","-49.859167","-26.729469","FURB:31457; Ecótono FOD, estádio de sucessão avançado",NA,"590","590",NA,"3039","Pratinha","Angiospermae","Malvales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-04-27 16:10:27-03","UFES","VIES","23484","S","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Firmino, A.D.","2016","09","11","Firmino, A.D.; Iglesias, D. T.; Barros, P. H. D.; Silva, L. A.; Mota, R.; Pinheiro, G.","2016","08","30","Brasil","Espírito Santo","Serra","-40.312222","-20.149444","40º18'44''W","20º8'58''S",NA,"VIES023484","111","111","VIES023484","31","Mestre Álvaro. Serra sede; Trilha Principal. Área de Proteção Ambiental Mestre Álvaro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-04-27 16:10:27-03","UFES","VIES","23486","S","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Firmino, A.D.","2016","09","11","Firmino, A.D.; Iglesias, D. T.; Barros, P. H. D.; Silva, L. A.; Mota, R.; Pinheiro, G.","2016","08","30","Brasil","Espírito Santo","Serra","-40.312222","-20.149444","40º18'44''W","20º8'58''S",NA,"VIES023486","113","113","VIES023486","32","Mestre Álvaro. Serra sede; Trilha Principal. Área de Proteção Ambiental Mestre Álvaro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-12-06 19:29:52-03","UFES","VIES","39588","S","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Wandekoken, D.T.","2016","10","10","Wandekoken, D.T.","2016","06","06","Brasil","Espírito Santo","Guarapari","-40.421944","-20.597222","40º25'19''W","20º35'50''S",NA,"VIES039588",NA,NA,"VIES039588","57","PEPCV. Área de transição entre Floresta periodicamente inundada e Floresta não inundável.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-04-27 16:10:27-03","UFES","VIES","44891","S","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Firmino, A.D.","2019","08","20","Firmino, A.D.; Gudin, G.; Penha, J.; Pereira, O.J.","2019","08","20","Brasil","Espírito Santo","Linhares","-39.739167","-19.479167","39º44'21''W","19º28'45''S",NA,"VIES044891","6","6","VIES044891","1306","Cacimbas, ponto de amostragem 6.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-04-27 16:10:27-03","UFES","VIES","44929","S","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Firmino, A.D.","2019","08","22","Firmino, A.D.; Penha, J. e Pereira, O.J.","2019","08","22","Brasil","Espírito Santo","Linhares","-39.886389","-19.667778","39º53'11''W","19º40'4''S",NA,"VIES044929","7","7","VIES044929","1347","Reserva de Comboios, próximo ao projeto Tamar. Ponto de amostragem 7.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-04-27 16:10:27-03","UFES","VIES","27748","S","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Ferreira, C.D.M.","2016","09","27","Gomes, J.M.L.; Valadares, R.T.","2009","08","08","Brasil","Espírito Santo","Anchieta","-40.6455993652344","-20.8057994842529",NA,NA,NA,"VIES027748",NA,NA,"VIES027748","3340","Estação Ecológica do Papagaio.",NA,NA,NA,NA,NA,NA,"28755","auto",NA,NA,NA,NA,NA
"172","2019-06-27 10:25:33-03","UFES","VIES","31218","S","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns",NA,NA,NA,NA,"Curto, R.A.; Martins, L.T.; Klippel, V.H. & Silva, A.E.","2010","08","26","Brasil","Espírito Santo","Guaçuí","-41.6794013977051","-20.7756004333496",NA,NA,NA,"VIES031218","650","650","VIES031218","149","Floresta do Rosal.",NA,NA,NA,NA,NA,NA,"17884","auto",NA,NA,NA,NA,NA
"173","2019-06-27 10:25:33-03","UFES","VIES","30754","S","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns",NA,NA,NA,NA,"Lage, C.; Silva, A.E.","2012","08",NA,"Brasil","Espírito Santo","Guaçuí","-41.6794013977051","-20.7756004333496",NA,NA,NA,"VIES030754","650","650","VIES030754","61","Floresta do Rosal.",NA,NA,NA,NA,NA,NA,"17884","auto",NA,NA,NA,NA,NA
"174","2020-04-27 16:10:27-03","UFES","VIES","4347","S","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Ferreira, C.D.M.","2016","09","27","Gomes, J.M.L.","1990","05","21","Brasil","Espírito Santo","Guarapari","-40.5110015869141","-20.6580009460449",NA,NA,NA,"VIES004347",NA,NA,"VIES004347","1128",NA,NA,NA,NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA
"175","2020-04-27 16:10:27-03","UFES","VIES","1741","S","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Ferreira, C.D.M.","2016","09","27","Pereira, O.J.; Gomes, J.M.L.","1987","08","19","Brasil","Espírito Santo","Guarapari","-40.5110015869141","-20.6580009460449",NA,NA,NA,"VIES001741",NA,NA,"VIES001741","937","Km 32.",NA,NA,NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA
"176","2019-09-27 18:05:17-03","UFES","VIES","602","S","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Pereira, O.J.","1987","11","10","Vinha, P.C.","1984","07","06","Brasil","Espírito Santo","Vila Velha","-40.2924995422363","-20.3297004699707",NA,NA,NA,"VIES000602",NA,NA,"VIES000602","601","Interlagos.",NA,NA,NA,NA,NA,NA,"27156","auto",NA,NA,NA,NA,NA
"177","2020-04-27 16:10:26-03","UFES","VIES","10864","S","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Ferreira, C.D.M.","2016","09","27","Zambom, O.; Sá, F.S.","1995","08","08","Brasil","Espírito Santo","Vila Velha","-40.2924995422363","-20.3297004699707",NA,NA,NA,"VIES010864",NA,NA,"VIES010864","10","Interlagos.",NA,NA,NA,NA,NA,NA,"27156","auto",NA,NA,NA,NA,NA
"178","2020-04-27 16:10:27-03","UFES","VIES","16006","S","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Ferreira, C.D.M.","2016","09","27","Pereira, O.J.; Turma Florística 97/01","1997","06","05","Brasil","Espírito Santo","Anchieta","-40.6455993652344","-20.8057994842529",NA,NA,NA,"VIES016006",NA,NA,"VIES016006","5980","Área da C.A.F.",NA,NA,NA,NA,NA,NA,"28755","auto",NA,NA,NA,NA,NA
"179","2019-06-27 10:25:33-03","UFES","VIES","24452","S","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns",NA,NA,NA,NA,"Gomes, J.M.L; Vervloet, R.R","2011","10","30","Brasil","Espírito Santo","Aracruz","-40.2733001708984","-19.8202991485596",NA,NA,NA,"VIES024452",NA,NA,"VIES024452","4721","Barra do Riacho. P-17 e 08.",NA,NA,NA,NA,NA,NA,"37987","auto",NA,NA,NA,NA,NA
"180","2020-04-27 16:10:27-03","UFES","VIES","20103","S","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Acácio, G.","1995","05","29","Acácio, G.","1995","05","28","Brasil","Espírito Santo","Cachoeiro de Itapemirim","-41.1128005981445","-20.8488998413086",NA,NA,NA,"VIES020103",NA,NA,"VIES020103","191","R.F. Bananal do Norte.",NA,NA,NA,NA,NA,NA,"35694","auto",NA,NA,NA,NA,NA
"181","2020-04-27 16:10:27-03","UFES","VIES","16479","S","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum majus","A.Robyns","J.G. Carvalho-Sobrinho","2015","12",NA,"Pereira, O.J.; Espindula, E.","2000","08","25","Brasil","Espírito Santo","Domingos Martins","-40.6591987609863","-20.3633003234863",NA,NA,NA,"VIES016479","488","488","VIES016479","6439",NA,NA,NA,NA,NA,"majus",NA,"48150","auto",NA,NA,NA,NA,NA
"182","2020-04-27 16:10:27-03","UFES","VIES","17052","S","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Ferreira, C.D.M.","2016","09","27","Pereira, O.J.; Espindula, E.","2000","08","25","Brasil","Espírito Santo","Domingos Martins","-40.6591987609863","-20.3633003234863",NA,NA,NA,"VIES017052",NA,NA,"VIES017052","6439",NA,NA,NA,NA,NA,NA,NA,"48150","auto",NA,NA,NA,NA,NA
"183","2020-04-27 16:10:27-03","UFES","VIES","16597","S","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Gomes, J.M.L.","1993","06","06","Gomes, J.M.L.","1993","06","06","Brasil","Espírito Santo","Domingos Martins","-40.6591987609863","-20.3633003234863",NA,NA,NA,"VIES016597",NA,NA,"VIES016597","1959","Panelas.",NA,NA,NA,NA,NA,NA,"48150","auto",NA,NA,NA,NA,NA
"184","2020-04-27 16:10:27-03","UFES","VIES","3066","S","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Ferreira, C.D.M.","2016","09","27","Pereira, O.J.; Fabris, L.C.","1988","09","13","Brasil","Espírito Santo","Guarapari","-40.5110015869141","-20.6580009460449",NA,NA,NA,"VIES003066",NA,NA,"VIES003066","1810",NA,NA,NA,NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA
"185","2020-04-27 16:10:27-03","UFES","VIES","5033","S","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Pereira, O.J.; Ferreira, C.D.M.","2016","09","27","Pereira, O.J.","1990","09","06","Brasil","Espírito Santo","Guarapari","-40.5110015869141","-20.6580009460449",NA,NA,NA,"VIES005033",NA,NA,"VIES005033","2218",NA,NA,NA,NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA
"186","2020-04-27 16:10:27-03","UFES","VIES","5408","S","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Ferreira, C.D.M.","2016","09","27","Rosa, L.V.; Gomes, J.M.L. & Pereira, O.J.","1990","12","11","Brasil","Espírito Santo","Guarapari","-40.5110015869141","-20.6580009460449",NA,NA,NA,"VIES005408",NA,NA,"VIES005408","87",NA,NA,NA,NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA
"187","2020-04-27 16:10:27-03","UFES","VIES","5629","S","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Ferreira, C.D.M.","2016","09","27","Rosa, L.V.; Gomes, J.M.L.","1991","06","06","Brasil","Espírito Santo","Guarapari","-40.5110015869141","-20.6580009460449",NA,NA,NA,"VIES005629",NA,NA,"VIES005629","117","Parque Estadual de Setiba.",NA,NA,NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA
"188","2020-04-27 16:10:27-03","UFES","VIES","14863","S","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Ferreira, C.D.M.","2016","09","27","Assis, A.M.","1998","07","31","Brasil","Espírito Santo","Guarapari","-40.5110015869141","-20.6580009460449",NA,NA,NA,"VIES014863",NA,NA,"VIES014863","537","Parque Estadual Paulo César Vinha.",NA,NA,NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA
"189","2020-04-27 16:10:27-03","UFES","VIES","22670","S","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Dal col, A.C.S.","2013","07","20","Dal col, A.C.S.; Rodrigues Filho, J.","2013","07","20","Brasil","Espírito Santo","Guarapari","-40.5110015869141","-20.6580009460449",NA,NA,NA,"VIES022670",NA,NA,"VIES022670","99","Parque Natural Municipal Morro da Pescaria.",NA,NA,NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA
"190","2020-04-27 16:10:27-03","UFES","VIES","4833","S","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Ferreira, C.D.M.","2016","09","27","Pereira, O.J.; Gomes, J.M.L.; Pereira, S.V. & Vinha, P.C.","1990","08","26","Brasil","Espírito Santo","Guarapari","-40.5110015869141","-20.6580009460449",NA,NA,NA,"VIES004833",NA,NA,"VIES004833","2150","Setiba.",NA,NA,NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA
"191","2020-04-27 16:10:27-03","UFES","VIES","15446","S","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","J.G. Carvalho-Sobrinho","2015","12",NA,"Fabris, L.C.","1992","05","25","Brasil","Espírito Santo","Guarapari","-40.5110015869141","-20.6580009460449",NA,NA,NA,"VIES015446",NA,NA,"VIES015446","850","Setiba.",NA,NA,NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA
"192","2019-06-27 10:25:33-03","UFES","VIES","15273","S","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns",NA,NA,NA,NA,"Pereira, O.J.; Gomes, J.M.L.","1993","09","27","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,"VIES015273",NA,NA,"VIES015273","4985","Comboios.",NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"193","2020-04-27 16:10:27-03","UFES","VIES","15271","S","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","J.G. Carvalho-Sobrinho","2015","12",NA,"Pereira, O.J.; Gomes, J.M.L.","1993","09","28","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,"VIES015271",NA,NA,"VIES015271","5012","Comboios.",NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"194","2020-04-27 16:10:27-03","UFES","VIES","15272","S","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Ferreira, C.D.M.","2016","09","27","Pereira, O.J.; Gomes, J.M.L. & Fraga, C.N.","1993","10","19","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,"VIES015272",NA,NA,"VIES015272","5097","Comboios.",NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"195","2020-04-27 16:10:27-03","UFES","VIES","33789","S","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Couto, D.R.","2011","06","09","Couto, D.R.","2011","07","09","Brasil","Espírito Santo","Mimoso do Sul","-41.3664016723633","-21.0641994476318",NA,NA,NA,"VIES033789","600","600","VIES033789","2035","Conceição do Muqui.",NA,NA,NA,NA,NA,NA,"29430","auto",NA,NA,NA,NA,NA
"196","2020-04-27 16:10:27-03","UFES","VIES","35835","S","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum majus","A.Robyns","Ferreira, C.D.M.","2016","09","27","Barbosa-Silva, R.G.; Monteiro, D.; Oliveira, J. & Forzza, R.C.","2013","08","09","Brasil","Espírito Santo","Mimoso do Sul","-41.3664016723633","-21.0641994476318",NA,NA,NA,"VIES035835","774","774","VIES035835","113","Córrego do Jardim.",NA,NA,NA,NA,"majus",NA,"29430","auto",NA,NA,NA,NA,NA
"197","2020-04-27 16:10:27-03","UFES","VIES","18791","S","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Ferreira, C.D.M.","2016","09","27","Gomes, J.M.L.; Valadares, R.T.","2009","09","15","Brasil","Espírito Santo","Presidente Kennedy","-41.0466995239258","-21.0988998413086",NA,NA,NA,"VIES018791",NA,NA,"VIES018791","3501","Praia das Neves.",NA,NA,NA,NA,NA,NA,"24088","auto",NA,NA,NA,NA,NA
