"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","locality","phylum","order","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","scientificNameAuthorship","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"4113","2021-02-08 12:31:51-03","UFRGS","ICN","090437","S","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Mendonça, RC; Bensusan, NR; Andahur, PV; Silva, PEN","1622","1990","08","28","América do Sul","Brasil",NA,NA,"Doação; Árvore com 3,8 metros de altura, flores com pétalas alvas, internamente ferrugíneas, avermelhadas externamente, folhas quebradiças, flores com odor agradável; Cerrado, solo arenoso; areia quartzosa","ICN00027836",NA,"Fazenda Raizama","Dicotyledon",NA,"MG","Januária","-44.3616981506348","-15.4881000518799","ICN00027836 ICN00027836_1","Mart.","Dias, MC",NA,NA,"148972","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA
"4114","2021-02-08 12:31:51-03","UFRGS","ICN","043579","S","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Irgang, B; Vasconcellos, J","s.n.","1979","01","28","América do Sul","Brasil",NA,NA,"Cerrado dentro da cidade","ICN00027833",NA,NA,"Dicotyledon",NA,"MT","Cuiabá","-56.0966987609863","-15.5960998535156","ICN00027833 ICN00027833_1","Mart.","Dias, MC",NA,NA,"74875","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA
"4115","2021-02-08 12:31:51-03","UFRGS","ICN","122814","S","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Silveira, AL","46","2001","10","22","América do Sul","Brasil",NA,NA,"Árvore com 4,0m, folhas cartáceas, flores isoladas, brancas, casca fissurada, em cerrado.","ICN00027839",NA,NA,"Dicotyledon",NA,"RO","Alta Floresta d'Oeste","-61.9542007446289","-11.9680995941162","ICN00027839","Mart.","Silveira, AL","260","260","144193","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4116","2021-02-08 12:31:51-03","UFRGS","ICN","068579","S","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Leitão Filho, HF; Joly, CA; Martins, FR","s.n.","1983","01","22","América do Sul","Brasil",NA,NA,"Doação UEC; Arvoreta 4 m, botões avermelhados","ICN00027835",NA,"Reserva de cerrado da Estação Experimental de Itirapina","Dicotyledon",NA,"SP","Itirapina","-47.8199996948242","-22.25","ICN00027835","Mart.","Dias, MC",NA,NA,"22843","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA
"4117","2020-09-17 10:40:12-03","UEPA","MFS","004961","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Cruz, E.D.","428","2011","10","20",NA,"Brasil",NA,NA,"Árvore de DAP=10,2cm; AC=6m","MFS004961",NA,"CEm, ramal da Embrapa, próximo ao alojamento da Embrapa.",NA,NA,"Pará","Moju","-48.780306","-2.202944","MFS004961 MFS004961_e","(Lam.) Mart.",NA,NA,NA,NA,NA,"-48.780306","-2.202944",NA,NA,NA,NA,NA,NA,NA,NA
"4118","2020-09-17 10:40:12-03","UEPA","MFS","000215","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Carreira, L.M.M.","2970","2011","01","25",NA,"Brasil",NA,NA,"Árvore de 5,00 a 6,00m de altura.","MFS000215",NA,"APA do Parque Estadual Mirador, km 03 do ramal do Posto Avançado da Aldeia. Vegetação cerradão impactado. Solo arenoso - pedregoso.",NA,NA,"Maranhão","Mirador","-44.348975","-6.361953","MFS000215 MFS000215_e","(Lam.) Mart.",NA,NA,NA,NA,NA,"-44.348975","-6.361953",NA,NA,NA,NA,NA,NA,NA,NA
"4119","2020-09-17 10:40:12-03","UEPA","MFS","003854","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Xavier-Júnior, SR","187","2013","03","14",NA,"Brasil",NA,NA,"Árvore, 7 m de altura; DAP 13 cm.","MFS003854",NA,"Alça Viária, Na beira da estrada, próximo ao km 27.",NA,NA,"Pará","Marituba","-48.361389","-1.365556","MFS003854 MFS003854_e","(Lam.) Mart.",NA,NA,NA,NA,NA,"-48.361389","-1.365556",NA,NA,NA,NA,NA,NA,NA,NA
"4120","2020-09-17 10:40:12-03","UEPA","MFS","003881","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Cordeiro, MR","4883","2002","01","12",NA,"Brasil",NA,NA,"Árvore de 10m; inflorescência em botões","MFS003881",NA,"Sul do Pará, terra firme",NA,NA,"Pará","Rio Maria","-49.964167","-7.370278","MFS003881 MFS003881_e","(Lam.) Mart.","Cordeiro, MR",NA,NA,NA,NA,"-49.964167","-7.370278","2002","01","12",NA,NA,NA,NA,NA
"4121","2020-09-17 10:40:12-03","UEPA","MFS","001926","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Lucas, F.C.A.","307","2012","10",NA,NA,"Brasil",NA,NA,"Árvore de 8m de altura.Inflorescencia avermelhadas.","MFS001926",NA,"Mata de terra firme.Solo arenoso.",NA,NA,"Pará","Santarém","-54.700922","-2.450628","MFS001926 MFS001926_e","(Lam.) Mart.",NA,NA,NA,NA,NA,"-54.700922","-2.450628",NA,NA,NA,NA,NA,NA,NA,NA
"4122","2020-09-17 10:40:12-03","UEPA","MFS","000013","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Carreira, L.M.M.","2945","2011","01","12",NA,"Brasil",NA,NA,"Árvore de 4,00 a 5,00m de altura. Flores alvas e botões florais jovens ferrugíneos, isolados, axilares e distribuídos em ramifloria. Amostra de madeira.","MFS000013",NA,"APA da Serra das Andorinhas. Estrada rumo a Cachoeira Três Quedas, no km 08 da BR 153. Vegetação cerrado impactado. Solo arenoso - pedregoso semelhante a ambiente rupestre.",NA,NA,"Pará","São Geraldo do Araguaia","-48.571944","-6.398783","MFS000013 MFS000013_e","(Lam.) Mart.",NA,NA,NA,NA,NA,"-48.571944","-6.398783",NA,NA,NA,NA,NA,NA,NA,NA
"4123","2020-09-24 10:56:19-03","UEPA","MFS","MFSFR000102","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Lobato, LCB","2976","2003","04","08",NA,"Brasil",NA,NA,"Fruto múltiplo, globoso-romboide, verdes (imaturos) e quando maduros, apresentam endocarpo róseo-avermelhado e epicarpo verde-avermelhado.&nf;&nf;Informações adicionais: Frutos fortemente aromáticos.&nf;&nf;&nf;Fonte: Barroso et al.(1999); Caval","MFSMFSFR0",NA,"Floresta de terra firme. Área pertencente à empresa madeireira .",NA,NA,"Pará","Goianésia do Pará","-49.100856","-3.839986",NA,"(Lam.) Mart.",NA,NA,NA,NA,NA,"-49.100856","-3.839986",NA,NA,NA,NA,NA,NA,NA,NA
"4124","2020-09-17 10:40:12-03","UEPA","MFS","005356","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Nascimento, EAP","82","2010","01","13",NA,"Brasil",NA,NA,"Árvore de 9m de altura e 13cm de DAP, frutos imaturos avermelhados.","MFS005356",NA,"Área do Projeto Sustentabilidade dos Usos da terra na Amazônia. Mata de terra firme, solo de terra argilista, B: 160, T: 5.",NA,NA,"Pará","Santarém","-54.700922","-2.450628","MFS005356 MFS005356_e","(Lam.) Mart.","Nascimento, E A P",NA,NA,NA,NA,"-54.700922","-2.450628","2010","07","13",NA,NA,NA,NA,NA
"4125","2020-09-17 10:40:12-03","UEPA","MFS","004808","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Cruz, E.D.","422","2011","10","19",NA,"Brasil",NA,NA,"Árvore de DAP=12,5cm; AC=8m","MFS004808",NA,"Vila Sta. Terezinha, perto do sitio do Daniel, em frente ao campo de futebol.",NA,NA,"Pará","Moju","-48.780306","-2.202944","MFS004808 MFS004808_e","(Lam.) Mart.",NA,NA,NA,NA,NA,"-48.780306","-2.202944",NA,NA,NA,NA,NA,NA,NA,NA
"4126","2020-09-17 10:40:12-03","UEPA","MFS","001370","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Lobato, LCB","2976","2003","04","08",NA,"Brasil",NA,NA,"Árvore de 7m de altura, fruto imaturo verde-avermelhado.","MFS001370",NA,"Floresta de Terra Firme., Área pertencente à empresa madeireira .",NA,NA,"Pará","Goianésia do Pará","-49.100856","-3.839986","MFS001370 MFS001370_e","(Lam.) Mart.","Lobato, LCB",NA,NA,NA,NA,"-49.100856","-3.839986",NA,NA,NA,NA,NA,NA,NA,NA
"4127","2020-09-17 10:40:12-03","UEPA","MFS","003635","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Bastos, M.N.C.","1981","1995","06","15",NA,"Brasil",NA,NA,"&nf;Arbusto de 4m de altura; frutos imaturos verdes, cauliflora.","MFS003635",NA,"Campo cerrado, morro 3.",NA,NA,"Pará","São Geraldo do Araguaia","-48.786944","-6.169167","MFS003635 MFS003635_e","(Lam.) Mart.",NA,NA,NA,NA,NA,"-48.786944","-6.169167",NA,NA,NA,NA,NA,NA,NA,NA
"4128","2021-03-03 22:00:02-03","FLAS","FLAS","220791","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Maria Fernanda Zermoglio","4553",NA,NA,NA,NA,"Bolivia","Preserved herbarium specimen",NA,"[Label note:] Voucher for: An empirical analysis of the relationship between biodiversity and landscape pattern in the savanna mosaics of Parque Nacional Noel Kempff Mercado, Bolivia. M.S. thesis, U.F. Geology Department, 2000.",NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,NA,NA,"(Lam.) Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4129","2021-03-03 22:00:02-03","FLAS","FLAS","189095","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","J. Richard Abbott","15982",NA,NA,NA,NA,"Bolivia","Preserved herbarium specimen",NA,NA,NA,NA,NA,NA,NA,"Santa Cruz","Chiquitos Province",NA,NA,NA,"(Lam.) Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4130","2021-03-03 22:00:02-03","FLAS","FLAS","220789","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Maria Fernanda Zermoglio","2501",NA,NA,NA,NA,"Bolivia","Preserved herbarium specimen",NA,"[Label note:] Voucher for: An empirical analysis of the relationship between biodiversity and landscape pattern in the savanna mosaics of Parque Nacional Noel Kempff Mercado, Bolivia. M.S. thesis, U.F. Geology Department, 2000.",NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,NA,NA,"(Lam.) Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4131","2021-03-03 22:00:02-03","FLAS","FLAS","240207","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","T.J. Killeen, C. Tucker & M. Steineger","7845",NA,NA,NA,NA,"Bolivia","Preserved herbarium specimen",NA,"[Label footing:] Museo Hist. Nat. Noel Kempff M (USZ). --[Label footing:] Missouri Botanical Garden Herbarium (MO).",NA,NA,NA,NA,NA,"Santa Cruz","Velasco","-60.8275","-13.9336111",NA,"(Lam.) Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4132","2021-03-03 22:00:02-03","FLAS","FLAS","220790","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Maria Fernanda Zermoglio","2917",NA,NA,NA,NA,"Bolivia","Preserved herbarium specimen",NA,"[Label note:] Voucher for: An empirical analysis of the relationship between biodiversity and landscape pattern in the savanna mosaics of Parque Nacional Noel Kempff Mercado, Bolivia. M.S. thesis, U.F. Geology Department, 2000.",NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,NA,NA,"(Lam.) Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4133","2020-03-04 16:04:47-03","UNESP-IS","HISA","9326","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Mazzola,M.","04","2002","11","08",NA,"Brasil",NA,NA,"Cerrado. Árvore com aproximadamente 6m de altura, flores brancas. Nome vulgar: Pimenta-de-macaco.",NA,NA,"Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","Magnoliophyta","Magnoliales","Mato Grosso do Sul","Selvíria","-51.407222","-20.361111",NA,"(Lam.) Mart.","Santos,J",NA,NA,NA,NA,"51w24'26''","20s21'40''","2002","11","20","Magnoliopsida",NA,NA,NA,NA
"4134","2020-03-04 16:04:46-03","UNESP-IS","HISA","5638","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Shino,C.I&Mereti,O.A.B","03","1996","11","07",NA,"Brasil",NA,NA,"Cerrado. Árvore c.a. 3m de altura, flores vermalho (parte externa) e branco (parte interna), botões vermelhos, n.v. Pindaiba.",NA,NA,"Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","Magnoliophyta","Magnoliales","Mato Grosso do Sul","Selvíria","-51.407222","-20.361111",NA,"(Lam.) Mart.","Noronha,M.R.P",NA,NA,NA,NA,"51w24'26''","20s21'40''","1996","11",NA,"Magnoliopsida",NA,NA,NA,NA
"4135","2020-03-04 16:04:47-03","UNESP-IS","HISA","7155","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Dutra, R.","02","1995","11","07",NA,"Brasil",NA,NA,"Cerrado,. Árvore de 4,0 m de alt. Flores brancas internamente e vinho externamente. Com botões.",NA,NA,"Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","Magnoliophyta","Magnoliales","Mato Grosso do Sul","Selvíria","-51.407222","-20.361111",NA,"(Lam.) Mart.","Noronha,M.R.P",NA,NA,NA,NA,"51w24'26''","20s21'40''","1995","12","10","Magnoliopsida",NA,NA,NA,NA
"4136","2020-03-04 16:04:47-03","UNESP-IS","HISA","8854","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","A.Silva Jr.","02","2001","10","14",NA,"Brasil",NA,NA,"Cerrado. Árvore 5m de altura, flores vermelhas.",NA,NA,"Bairro Alto Boa Vista","Magnoliophyta","Magnoliales","Mato Grosso do Sul","Três Lagoas","-51.678611","-20.751667",NA,"(Lam.) Mart.",NA,NA,NA,NA,NA,"51W40'43","20S45'06",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"4137","2020-03-04 16:04:47-03","UNESP-IS","HISA","7174","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Lopes,I.C","02","1995","11","06",NA,"Brasil",NA,NA,"Cerrado. Arvore, c.a. 4,6m de altura, flores brancas na parte interna e vinho na parte externa, com botoes",NA,NA,"Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","Magnoliophyta","Magnoliales","Mato Grosso do Sul","Selvíria","-51.407222","-20.361111",NA,"(Lam.) Mart.","Noronha,M.R.P",NA,NA,NA,NA,"51w24'26''","20s21'40''","1995","12","09","Magnoliopsida",NA,NA,NA,NA
"4138","2020-03-04 16:04:47-03","UNESP-IS","HISA","7170","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Neves,M.B.","07","1995","11","07",NA,"Brasil",NA,NA,"Cerrado. Arvore, 4,5m de altura, flores brancas interior e vinho exterior, com botoes.",NA,NA,"Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","Magnoliophyta","Magnoliales","Mato Grosso do Sul","Selvíria","-51.407222","-20.361111",NA,"(Lam.) Mart.","Noronha,M.R.P",NA,NA,NA,NA,"51w24'26''","20s21'40''","1995","12","09","Magnoliopsida",NA,NA,NA,NA
"4139","2020-03-04 16:04:48-03","UNESP-IS","HISA","9754","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Souza,E.P","02","2003","11","07",NA,"Brasil",NA,NA,"Cerrado. Arvoreta tortuosa, 2-4m de altura, casca com cortiça. Folha tem galhada aveludada, causada por uma mosquinha (cecidomyiidae), especifica da planta. Flor ago-mar, fruto nas chuvas.",NA,NA,"Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","Magnoliophyta","Magnoliales","Mato Grosso do Sul","Selvíria","-51.407222","-20.361111",NA,"(Lam.) Mart.","Bertolucci,H.S",NA,NA,NA,NA,"51w24'26''","20s21'40''","2004","02","03","Magnoliopsida",NA,NA,NA,NA
"4140","2020-03-04 16:04:47-03","UNESP-IS","HISA","7154","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Generoso,E.C","02","1995","11","16",NA,"Brasil",NA,NA,"Cerrado. Árborea. Cerca de 8m de alt. Fruto aromático-arilo vermelho.",NA,NA,"Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","Magnoliophyta","Magnoliales","Mato Grosso do Sul","Selvíria","-51.407222","-20.361111",NA,"(Lam.) Mart.","Noronha,M.R.P",NA,NA,NA,NA,"51w24'26''","20s21'40''","1995","12","10","Magnoliopsida",NA,NA,NA,NA
"4141","2020-03-04 16:04:46-03","UNESP-IS","HISA","1714","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Tiritan,O&Paiva,M","407","1991","01","23",NA,"Brasil",NA,NA,"Cerradão. Árvore, ca. De 5 m, flores brancas, botões e frutos.",NA,NA,"Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","Magnoliophyta","Magnoliales","Mato Grosso do Sul","Selvíria","-51.410556","-20.394444",NA,"(Lam.) Mart.","Tiritan,O",NA,NA,NA,NA,"51w24'38''","20s23'40''","1991","07",NA,"Magnoliopsida",NA,NA,NA,NA
"4142","2020-03-04 16:04:46-03","UNESP-IS","HISA","1416","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Santos,J","254","1991","01","10",NA,"Brasil",NA,NA,"Cerrado. Arbusto robusto, c.a. de 3m de altura, flores brancas internamente e purpuras externamente, n.v. pimenta-de-macaco.",NA,NA,"Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","Magnoliophyta","Magnoliales","Mato Grosso do Sul","Selvíria","-51.407222","-20.361111",NA,"(Lam.) Mart.","Noronha,M.R.P",NA,NA,NA,NA,"51w24'26''","20s21'40''","1991","01",NA,"Magnoliopsida",NA,NA,NA,NA
"4143","2020-03-04 16:04:46-03","UNESP-IS","HISA","6456","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","E.S. Felicio & D.R. Queiroz","4","1996","11","18",NA,"Brasil",NA,NA,"Cerrado. Árvore, ca. 4 m de altura, flores vinho na parte interna e branco na parte interna, odor agradável, nv. Pimenta-de-macaco",NA,NA,"Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","Magnoliophyta","Magnoliales","Mato Grosso do Sul","Selvíria","-51.407222","-20.361111",NA,"(Lam.) Mart.",NA,NA,NA,NA,NA,"51w24'26''","20s21'40''",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"4144","2020-03-04 16:04:48-03","UNESP-IS","HISA","9740","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Simoni Bonani","03","2003","09","15",NA,"Brasil",NA,NA,"Planta arbustiva,ca 4 a 6 m de altura, folhas simples, tomentosas em ambas as faces e flores brancas",NA,NA,"Stand de treinamento de tiro de Guerra de Penápolis","Magnoliophyta","Magnoliales","São Paulo","Penápolis","-50.0775","-21.420556",NA,"(Lam.) Mart.","H. S. Bertolucci",NA,NA,NA,NA,"50W04'39","21S25'14","2004","02","03","Magnoliopsida",NA,NA,NA,NA
"4145","2020-03-04 16:04:46-03","UNESP-IS","HISA","6467","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Miranda,D.V","03 a","1998","11","07",NA,"Brasil",NA,NA,"Mata. Árvore, c.a. 5m, flores aromáticas, false branca e externa vermelha.",NA,NA,"Chácara Ana Paula","Magnoliophyta","Magnoliales","São Paulo","Jales","-50.540278","-20.260556",NA,"(Lam.) Mart.","Santos, J.",NA,NA,NA,NA,"50W32'25","20S15'38","2000","03","28","Magnoliopsida",NA,NA,NA,NA
"4146","2020-03-04 16:04:48-03","UNESP-IS","HISA","9762","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Scardelato,D.A","02","2003","11","13",NA,"Brasil",NA,NA,"Cerrado. Árvore, ca 4m de altura, flores brancas.",NA,NA,"Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","Magnoliophyta","Magnoliales","Mato Grosso do Sul","Selvíria","-51.407222","-20.361111",NA,"(Lam.) Mart.","Bertolucci,H.S",NA,NA,NA,NA,"51w24'26''","20s21'40''","2004","02","03","Magnoliopsida",NA,NA,NA,NA
"4147","2020-03-04 16:04:47-03","UNESP-IS","HISA","9330","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Caravalho, L.F","03","2002","11","08",NA,"Brasil",NA,NA,"Cerrado. Arvore 5m, flor branca amarelada, folha Glaba.",NA,NA,"Próximo do Posto Fiscal","Magnoliophyta","Magnoliales","Mato Grosso do Sul","Selvíria","-51.419167","-20.367778",NA,"(Lam.) Mart.","Santos,J",NA,NA,NA,NA,"51W25'09","20S22'04","2002","11","20","Magnoliopsida",NA,NA,NA,NA
"4148","2020-03-04 16:04:47-03","UNESP-IS","HISA","7172","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Ferreira, E. C.","1","1992","11","19",NA,"Brasil",NA,NA,"Cerrado. Árvore de 4,5 metros alt. Flores brancas (interior) e vinho (exterior) com botões.",NA,NA,"Pátio da Agronomia, UNESP","Magnoliophyta","Magnoliales","São Paulo","Ilha Solteira","-51.340278","-20.430556",NA,"(Lam.) Mart.","Noronha,M.R.P",NA,NA,NA,NA,"51W20'25","20S25'50","1995","12","09","Magnoliopsida",NA,NA,NA,NA
"4149","2020-03-04 16:04:47-03","UNESP-IS","HISA","7165","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Anjos,M.H.G","02","1995","11","06",NA,"Brasil",NA,NA,"Cerrado. Árvore 3m de alt. flores brancas e aromáticas.",NA,NA,"Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","Magnoliophyta","Magnoliales","Mato Grosso do Sul","Selvíria","-51.407222","-20.361111",NA,"(Lam.) Mart.","Noronha,M.R.P",NA,NA,NA,NA,"51w24'26''","20s21'40''","1995","12","09","Magnoliopsida",NA,NA,NA,NA
"4150","2020-03-04 16:04:46-03","UNESP-IS","HISA","274","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Noronha,M.R.P","355","1984","05","17",NA,"Brasil",NA,NA,"Cerrado. Arvore, flores brancas com perfume agradavel.",NA,NA,"Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","Magnoliophyta","Magnoliales","Mato Grosso do Sul","Selvíria","-51.410556","-20.394444",NA,"(Lam.) Mart.","Noronha,M.R.P",NA,NA,NA,NA,"51w24'38''","20s23'40''","1984","05",NA,"Magnoliopsida",NA,NA,NA,NA
"4151","2020-03-04 16:04:48-03","UNESP-IS","HISA","9747","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Rudine,J.A","01","2003","11","20",NA,"Brasil",NA,NA,"Cerrado. Árvore com 3,5m de altura, flores brancas com botão.",NA,NA,"Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","Magnoliophyta","Magnoliales","Mato Grosso do Sul","Selvíria","-51.407222","-20.361111",NA,"(Lam.) Mart.","Noronha,M.R.P",NA,NA,NA,NA,"51w24'26''","20s21'40''","2003","12","03","Magnoliopsida",NA,NA,NA,NA
"4152","2020-03-04 16:04:47-03","UNESP-IS","HISA","8845","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Pereira,J.C.R","04","2001","10","20",NA,"Brasil",NA,NA,"Cerrado. Arbórea , 4m de altura, flores brancas pequenas alternas, não latescente.",NA,NA,"Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","Magnoliophyta","Magnoliales","Mato Grosso do Sul","Selvíria","-51.407222","-20.361111",NA,"(Lam.) Mart.",NA,NA,NA,NA,NA,"51w24'26''","20s21'40''",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"4153","2020-03-04 16:04:47-03","UNESP-IS","HISA","8853","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Kamimura, K.M","01","2001","10","27",NA,"Brasil",NA,NA,"Cerrado. Árvore, ca. 10,0 m de altura, nv. Pimenta-de-macaco, flores brancas.",NA,NA,"Fazenda Nova Piracicaba","Magnoliophyta","Magnoliales","Mato Grosso do Sul","Paranaíba","-51.191111","-19.677778",NA,"(Lam.) Mart.",NA,NA,NA,NA,NA,"51W11'28","19S40'40",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"4154","2020-03-04 16:04:46-03","UNESP-IS","HISA","6469","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Encide,A.P","02 a","1998","11","04",NA,"Brasil",NA,NA,"Cerrado. Árvore de 5m de altura. Flores inodoras e brancas.",NA,NA,"Chácara Ana Paula","Magnoliophyta","Magnoliales","São Paulo","Jales","-50.540278","-20.260556",NA,"(Lam.) Mart.","Santos, J.",NA,NA,NA,NA,"50W32'25","20S15'38","2000","03","28","Magnoliopsida",NA,NA,NA,NA
"4155","2020-03-04 16:04:47-03","UNESP-IS","HISA","7167","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Silva,R.B et al","04","1995","11","05",NA,"Brasil",NA,NA,"Cerrado. Árvore 4,0M DE ALT. Flores brancas interior e vinho exterior. Com botões.",NA,NA,"Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","Magnoliophyta","Magnoliales","Mato Grosso do Sul","Selvíria","-51.407222","-20.361111",NA,"(Lam.) Mart.","Noronha,M.R.P",NA,NA,NA,NA,"51w24'26''","20s21'40''","1995","12","10","Magnoliopsida",NA,NA,NA,NA
