"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","imagecode","class","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","individualCount","fieldNumber","infraspecificEpithet","typeStatus"
"436","2021-02-08 12:51:19-03","UFRGS","ICN","049903","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2008","Irgang, B; et al.","s.n.","1981","03",NA,"Brasil","RS","Taim",NA,NA,NA,NA,NA,NA,NA,"ICN00006533","América do Sul",NA,NA,NA,"Monocotyledon",NA,"ICN00006533",NA,NA,NA,"12","22",NA,NA,NA,NA
"437","2021-02-08 12:51:19-03","UFRGS","ICN","050068","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2004","Goergem, J","s.n.","1980","12","25","Brasil","RS",NA,"entre Itaimbezinho e Rocinha",NA,NA,NA,NA,NA,NA,"ICN00006551","América do Sul",NA,NA,NA,"Monocotyledon",NA,"ICN00006551",NA,NA,NA,"01","26",NA,NA,NA,NA
"438","2021-02-08 12:51:19-03","UFRGS","ICN","050171","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2004","Goergem, J","s.n.",NA,NA,NA,"Brasil","RS","Lagoa dos Patos","Saco de Tapes",NA,NA,NA,NA,NA,NA,"ICN00006712","América do Sul",NA,NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,"01","26",NA,NA,NA,NA
"439","2021-02-08 12:51:19-03","UFRGS","ICN","130243","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Trevisan, R; et al.","278","2003","11","27","Brasil","RS","Tapes","na beira da Laguna dos Patos. S 30° 40' 04 W 51° 23' 33","-51.3925","-30.667778","-51.3925","-30.667778",NA,NA,"ICN00006634","América do Sul",NA,NA,"Próximo ao clube náutico.","Monocotyledon",NA,"ICN00006634",NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2021-02-08 12:51:19-03","UFRGS","ICN","130251","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Trevisan, R; et al.","251","2003","11","27","Brasil","RS","Canguçu","BR 392 Km 105. S 31° 30' 01 W 52° 36' 47","-52.613056","-31.500278","-52.613056","-31.500278",NA,NA,"ICN00006628","América do Sul",NA,NA,"Erva em área úmida.","Monocotyledon",NA,"ICN00006628",NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2021-02-08 12:51:19-03","UFRGS","ICN","130252","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Trevisan, R; et al.","266","2003","11","27","Brasil","RS","Cristal","BR 116 Km 443. S 31° 08' 26 W 52° 01' 50","-52.030556","-31.140556","-52.030556","-31.140556",NA,NA,"ICN00006620","América do Sul",NA,NA,"Erva em charco permenente.","Monocotyledon",NA,"ICN00006620",NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2021-02-08 12:51:19-03","UFRGS","ICN","130253","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Trevisan, R; et al.","265","2003","11","27","Brasil","RS","Cristal","BR 116 Km 443. S 31° 08' 26 W 52° 01' 50","-52.030556","-31.140556","-52.030556","-31.140556",NA,NA,"ICN00006580","América do Sul",NA,NA,"Erva em charco permanente.","Monocotyledon",NA,"ICN00006580",NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2021-02-08 12:51:19-03","UFRGS","ICN","130258","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Trevisan, R; et al.","240","2003","11","26","Brasil","RS","Canguçu","BR 292. S 30° 58' 30 W 52° 39' 48'","-52.663333","-30.975","-52.663333","-30.975",NA,NA,"ICN00006622","América do Sul",NA,NA,"Erva em banhado.","Monocotyledon",NA,"ICN00006622",NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2021-02-08 12:51:19-03","UFRGS","ICN","130263","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Trevisan, R; et al.","230","2003","11","26","Brasil","RS","Encruzilhada do Sul","RS 471. S 30° 46' 41 W 52° 35' 09'","-52.585833","-30.778056","-52.585833","-30.778056",NA,NA,"ICN00006572","América do Sul",NA,NA,"Erva em charco permanente sombreado.","Monocotyledon",NA,"ICN00006572",NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2021-02-08 12:51:19-03","UFRGS","ICN","130268","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Trevisan, R; et al.","224","2003","11","26","Brasil","RS","Pantano Grande","BR 471. S 30° 14' 54 W 52° 22' 05'","-52.368056","-30.248333","-52.368056","-30.248333",NA,NA,"ICN00006653","América do Sul",NA,NA,"Erva em área úmida.","Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2021-02-08 12:51:19-03","UFRGS","ICN","130271","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Trevisan, R; et al.","223","2003","11","26","Brasil","RS","Pantano Grande","BR 471. S 30° 14' 54 W 52° 22' 05'","-52.368056","-30.248333","-52.368056","-30.248333",NA,NA,"ICN00006568","América do Sul",NA,NA,"Erva em área úmida.","Monocotyledon",NA,"ICN00006568",NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2021-02-08 12:51:19-03","UFRGS","ICN","130277","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Trevisan, R; et al.","295","2003","11","28","Brasil","RS","São Francisco de Paula","RS 020 Km 28. S 29° 24' 27 W 50° 27' 32","-50.458889","-29.4075","-50.458889","-29.4075",NA,NA,"ICN00006613","América do Sul",NA,NA,"Em turfeira.","Monocotyledon",NA,"ICN00006613",NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2021-02-08 12:51:19-03","UFRGS","ICN","130278","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Trevisan, R; et al.","293","2003","11","28","Brasil","RS","São Francisco de Paula","RS 020 Km 28. S 29° 24' 27 W 50° 27' 32","-50.458889","-29.4075","-50.458889","-29.4075",NA,NA,"ICN00006625","América do Sul",NA,NA,"Em turfeira.","Monocotyledon",NA,"ICN00006625",NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2021-02-08 12:51:19-03","UFRGS","ICN","130284","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Trevisan, R; et al.","258","2003","11","27","Brasil","RS","Pelotas","BR 116 Km 499. S 31° 33' 33 W 52° 14' 59","-52.249722","-31.559167","-52.249722","-31.559167",NA,NA,"ICN00006630","América do Sul",NA,NA,"Erva em vala de lavoura de arroz.","Monocotyledon",NA,"ICN00006630",NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2021-02-08 12:51:19-03","UFRGS","ICN","130292","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Trevisan, R; et al.","283","2003","11","27","Brasil","RS","Tapes","estrada de ligação entre a BR 116 e a cidade. S 30° 39' 02 W 51° 30' 05","-51.501389","-30.650556","-51.501389","-30.650556",NA,NA,"ICN00006581","América do Sul",NA,NA,"Em área úmida.","Monocotyledon",NA,"ICN00006581",NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2021-02-08 12:51:19-03","UFRGS","ICN","130294","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Trevisan, R; et al.","271","2003","11","27","Brasil","RS","Cristal","BR 116. S 31° 03' 36 W 52° 02' 17","-52.038056","-31.06","-52.038056","-31.06",NA,NA,"ICN00006654","América do Sul",NA,NA,"Erva em campo úmido.","Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2021-02-08 12:51:19-03","UFRGS","ICN","130296","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Trevisan, R; et al.","192","2003","11","21","Brasil","RS","Pantano Grande","BR 290 Km 218 em frente a Cotriel. S 30° 11' 42 W 52° 23' 55","-52.398611","-30.195","-52.398611","-30.195",NA,NA,"ICN00006618","América do Sul",NA,NA,"Em em área úmida.","Monocotyledon",NA,"ICN00006618",NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2021-02-08 12:51:19-03","UFRGS","ICN","130298","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Trevisan, R; et al.","202","2003","11","21","Brasil","RS","Caçapava do Sul","BR 153. S 30° 38' 00 W 53° 23' 41","-53.394722","-30.633333","-53.394722","-30.633333",NA,NA,"ICN00006588","América do Sul",NA,NA,"Erva em área úmida.","Monocotyledon",NA,"ICN00006588",NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2021-02-08 12:51:19-03","UFRGS","ICN","130299","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Trevisan, R; et al.","216","2003","11","22","Brasil","RS","Aceguá","BR 473. S 31° 39' 52 W 54° 09' 11","-54.153056","-31.664444","-54.153056","-31.664444",NA,NA,"ICN00006585","América do Sul",NA,NA,"Erva em área úmida.","Monocotyledon",NA,"ICN00006585",NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2021-02-08 12:51:19-03","UFRGS","ICN","130393","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Trevisan, R; et al.","85","2003","10","22","Brasil","RS","Mostardas","margem da lagoa Bela Vista. S 31° 10' 45 W 51° 01' 44","-51.028889","-31.179167","-51.028889","-31.179167",NA,NA,"ICN00006657","América do Sul",NA,NA,"Erva em área úmida.","Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2021-02-08 12:51:19-03","UFRGS","ICN","130398","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Trevisan, R; et al.","86","2003","10","22","Brasil","RS","Mostardas","margem da lagoa Bela Vista. S 31° 10' 45 W 51° 01' 44","-51.028889","-31.179167","-51.028889","-31.179167",NA,NA,"ICN00006638","América do Sul",NA,NA,"Erva em área úmida.","Monocotyledon",NA,"ICN00006638",NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2021-02-08 12:51:19-03","UFRGS","ICN","130399","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Trevisan, R; et al.","63","2003","10","22","Brasil","RS","Palmares do Sul","RST 101 Km 58 S 30° 17' 57 W 50° 28' 53","-50.481389","-30.299167","-50.481389","-30.299167",NA,NA,"ICN00006591","América do Sul",NA,NA,"Erva em área úmida.","Monocotyledon",NA,"ICN00006591",NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2021-02-08 12:51:19-03","UFRGS","ICN","130403","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Trevisan, R; et al.","65","2003","10","22","Brasil","RS","Palmares do Sul","RST 101 Km 58 S 30° 17' 57 W 50° 28' 53","-50.481389","-30.299167","-50.481389","-30.299167",NA,NA,"ICN00006647","América do Sul",NA,NA,"Erva em área úmida.","Monocotyledon",NA,"ICN00006647",NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2021-02-08 12:51:19-03","UFRGS","ICN","130418","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Trevisan, R; et al.","68","2003","10","22","Brasil","RS","Palmares do Sul","RST 101 Km 66 S 30° 19' 49 W 50° 29' 35","-50.493056","-30.330278","-50.493056","-30.330278",NA,NA,"ICN00006637","América do Sul",NA,NA,"Erva em área úmida.","Monocotyledon",NA,"ICN00006637",NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2021-02-08 12:51:19-03","UFRGS","ICN","130421","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Trevisan, R; et al.","69","2003","10","22","Brasil","RS","Mostardas","estrada para Bacopari. S 30° 32' 12 W 50° 26' 01","-50.433611","-30.536667","-50.433611","-30.536667",NA,NA,"ICN00006640","América do Sul",NA,NA,"Erva em área úmida com Eleocharis minima.","Monocotyledon",NA,"ICN00006640",NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2021-02-08 12:51:19-03","UFRGS","ICN","130425","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Trevisan, R; et al.","56","2003","10","22","Brasil","RS","Capivari do Sul","RST 101 Km 41 S 30° 09' 20 W 50° 30' 44","-50.512222","-30.155556","-50.512222","-30.155556",NA,NA,"ICN00006612","América do Sul",NA,NA,"Erva em área úmida.","Monocotyledon",NA,"ICN00006612",NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2021-02-08 12:51:19-03","UFRGS","ICN","136168","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Boldrini, II; Garcia, EN; Trevisan, R","1265","2004","11","25","Brasil","RS","Rio Grande","Taim BR 471 S 32° 29' 40 5 W 52° 34' 50 5","-52.580556","-32.494444","-52.580556","-32.494444",NA,NA,"ICN00006662","América do Sul",NA,NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2021-02-08 12:51:19-03","UFRGS","ICN","136169","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2008","Boldrini, II; Garcia, EN; Trevisan, R","1266","2004","11","25","Brasil","RS","Rio Grande","Taim BR 471 S 32° 29' 40 5 W 52° 34' 50 5","-52.580556","-32.494444","-52.580556","-32.494444",NA,NA,"ICN00006557","América do Sul",NA,NA,NA,"Monocotyledon",NA,"ICN00006557",NA,NA,NA,"12","20",NA,NA,NA,NA
"464","2021-02-08 12:51:19-03","UFRGS","ICN","136171","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Boldrini, II; Garcia, EN; Trevisan, R","1273","2004","11","26","Brasil","RS","Santa Vitória do Palmar","margem da Lagoa Mirim S 33° 29' 55,2 W 53° 26' 01,4","-53.433611","-33.498611","-53.433611","-33.498611",NA,NA,"ICN00006584","América do Sul",NA,NA,NA,"Monocotyledon",NA,"ICN00006584",NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2021-02-08 12:51:19-03","UFRGS","ICN","136178","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Boldrini, II; Garcia, EN; Trevisan, R","1286","2004","11","26","Brasil","RS","Santa Vitória do Palmar","BR 471 S 33° 21' 27 1 W 53° 10' 23 1","-53.173056","-33.3575","-53.173056","-33.3575",NA,NA,"ICN00006564","América do Sul",NA,NA,NA,"Monocotyledon",NA,"ICN00006564",NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2021-02-08 12:51:19-03","UFRGS","ICN","136181","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Boldrini, II; Garcia, EN; Trevisan, R","1289","2004","11","26","Brasil","RS","Santa Vitória do Palmar","BR 471 S 33° 09' 38 7 W 52° 59' 33 3","-52.9925","-33.160556","-52.9925","-33.160556",NA,NA,"ICN00006614","América do Sul",NA,NA,NA,"Monocotyledon",NA,"ICN00006614",NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2021-02-08 12:51:19-03","UFRGS","ICN","136183","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2008","Boldrini, II; Garcia, EN; Trevisan, R","1292","2004","11","26","Brasil","RS","Santa Vitória do Palmar","BR 471 S 33° 09' 38 7 W 52° 59' 33 3","-52.9925","-33.160556","-52.9925","-33.160556",NA,NA,"ICN00006597","América do Sul",NA,NA,NA,"Monocotyledon",NA,"ICN00006597",NA,NA,NA,"12","22",NA,NA,NA,NA
"468","2021-02-08 12:51:19-03","UFRGS","ICN","143179","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Trevisan, R","514","2005","11","14","Brasil","RS","Santana do Livramento",NA,"-55.340833","-30.733333","-55.340833","-30.733333",NA,NA,"ICN00006665","América do Sul",NA,NA,"baixada úmida","Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","2021-02-08 12:51:19-03","UFRGS","ICN","149032","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees",NA,NA,"Boldrini, II","1444","2005","11","25","Brasil","RS","São Francisco de Paula","Tainhas RS 20. S29°24'28 9 W50°27'30","-50.458333","-29.407778","-50.458333","-29.407778",NA,NA,"ICN00006646","América do Sul",NA,NA,NA,"Monocotyledon",NA,"ICN00006646",NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2021-02-08 12:51:19-03","UFRGS","ICN","153093","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Vanzela, ALL; San Martins, J","231","2007","09","17","Brasil","RS","Cambará do Sul","28°45'05S 50°22'09W","-50.369167","-28.751389","-50.369167","-28.751389",NA,NA,"ICN00006644","América do Sul",NA,NA,NA,"Monocotyledon",NA,"ICN00006644",NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2021-02-08 12:51:19-03","UFRGS","ICN","165204","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2011","San Martin, JAB","s.n.","2010","11","25","Brasil","RS","Torres","29.20.742S 49.43.711W","-49.836389","-29.461667","-49.836389","-29.461667",NA,NA,"ICN00006673","América do Sul",NA,NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,"01","25",NA,NA,NA,NA
"472","2021-02-08 12:51:19-03","UFRGS","ICN","152594","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2008","Trevisan, R","900","2007","11","27","Brasil","RS","Alegrete",NA,"-55.369167","-29.671667","-55.369167","-29.671667","162","162","ICN00006677","América do Sul",NA,NA,"banhado","Monocotyledon",NA,NA,NA,NA,NA,"12","19",NA,NA,NA,NA
"473","2021-02-08 12:51:19-03","UFRGS","ICN","130441","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Trevisan, R; Boldrini, II","13","2003","10","15","Brasil","RS","Três Forquilhas","BR 101 Km 40. Ao lado do rio Três Forquilhas","-50.0643997192383","-29.5368995666504",NA,NA,NA,NA,"ICN00006651","América do Sul",NA,NA,"Erva cespitosa em área úmida.","Monocotyledon",NA,NA,NA,"22285","auto",NA,NA,NA,NA,NA,NA
"474","2021-02-08 12:51:19-03","UFRGS","ICN","130443","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Trevisan, R; Boldrini, II","14","2003","10","15","Brasil","RS","Três Forquilhas","BR 101 Km 40. Ao lado do rio Três Forquilhas","-50.0643997192383","-29.5368995666504",NA,NA,NA,NA,"ICN00006623","América do Sul",NA,NA,"Erva cespitosa em área úmida.","Monocotyledon",NA,"ICN00006623",NA,"22285","auto",NA,NA,NA,NA,NA,NA
"475","2021-02-08 12:51:19-03","UFRGS","ICN","027206","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2004","Irgang, BE","s.n.",NA,NA,NA,"Brasil","RS","Viamão",NA,"-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"ICN00006704","América do Sul",NA,NA,"Terreno úmido.","Monocotyledon",NA,NA,NA,"41667","auto","01","27",NA,NA,NA,NA
"476","2020-08-26 10:48:37-03","MCN-FZBRS","HAS","45073","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Schmidt, R.",NA,"Senna, R.M.","1089","2005","12",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula (Jaquirana - RS)","Campos de Cima da Serra; Passo do S, Parque Estadual do Tainhas.",NA,NA,NA,NA,NA,NA,"HAS0045073",NA,NA,NA,"; banhado; erva;","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","2020-08-26 10:48:37-03","MCN-FZBRS","HAS","43785","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees",NA,NA,"Abruzzi, M.L.","5149","2003","11",NA,"Brasil","Rio Grande do Sul","Maquiné","Reserva Biológica da Serra Geral; Vale Linha Encantada, próx. rio","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"HAS0043785",NA,NA,NA,"; erva;","Magnoliophyta",NA,NA,NA,"28094","auto",NA,NA,NA,NA,NA,NA
"478","2020-08-26 10:48:37-03","MCN-FZBRS","HAS","44994","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Schmidt, R.",NA,"Senna, R.M.","1012","2005","12",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Campos de Cima da Serra; Passo da Ilha, Parque Estadual do Tainhas.","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"HAS0044994",NA,NA,NA,"; banhado, na beira rio Tainhas; erva;","Magnoliophyta",NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"479","2020-08-26 10:48:37-03","MCN-FZBRS","HAS","17105","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees.","Trevisan, R.","2005","Bueno, O.","3571","1982","09",NA,"Brasil","Rio Grande do Sul","São Jerônimo","Polo Carboquímico; campo a 1 Km após a Fazenda Capão; sentido Capão - Conde.","-51.7221984863281","-29.9591999053955",NA,NA,NA,NA,"HAS0017105",NA,NA,NA,"Erva rasteira; muito numerosa, dispersa; em campo sujo, no vale, formando tapete em todo o campo;  capim cabelo de porco.","Magnoliophyta",NA,NA,NA,"78415","auto","08",NA,NA,NA,NA,NA
"480","2020-08-26 10:48:37-03","MCN-FZBRS","HAS","17707","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R.","2005","Neves, M.","172","1982","12",NA,"Brasil","Rio Grande do Sul","São Jerônimo","Polo Carboquímico; campo Arroio Porteirinha.","-51.7221984863281","-29.9591999053955",NA,NA,NA,NA,"HAS0017707",NA,NA,NA,"Erva de aproximadamente 25 cm de altura; encontrada em campo limpo, na baixada; em campo bastante úmido; Planta pouco numerosa e dispersa.","Magnoliophyta",NA,NA,NA,"78415","auto","08",NA,NA,NA,NA,NA
