"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"2584","2019-01-25 15:41:39-02","IAC","IAC","29657","S","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.","F. França","L.C. Bernacci; R. Belinelo; P.R.P. Andrade & O. Camargo","922","1994","12","01","Brasil","São Paulo","Itirapina","À beira da Washington Luís próximo à descida da serra.","-47.8228","-22.2528","-47.8228","-22.2528",NA,NA,NA,NA,NA,"2003","06","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2585","2019-01-25 15:41:39-02","IAC","IAC","29830","S","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.","F. França","L.C. Bernacci; P.R.P. Andrade; R. Belinelo; S.M.P. Falivene & A.M.C. Silva","1087","1995","01","11","Brasil","São Paulo","Pariquera-Açu","Rodovia a partir da BR 116 para a cidade","-47.8811","-24.715","-47.8811","-24.7150",NA,NA,NA,NA,NA,"2006","06","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2586","2019-01-25 15:41:39-02","IAC","IAC","35326","S","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.","F. França","S.L. Jung-Mendaçolli et al.","807","1997","11","06","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, cerrado","-47.09312","-22.85608","-47.09312","-22.85608",NA,NA,NA,NA,NA,"2004","05","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2587","2019-01-25 15:41:39-02","IAC","IAC","4727","S","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.","F. França","O.T. Mendes","229","1938","12","23","Brasil","São Paulo","Pindorama","Propriedade de Joaquim Leonel","-48.9072","-21.1858","-48.9072","-21.1858",NA,NA,"nome popular: briauvá, capueira branca, folha larga, fruta de sabiá, tamanqueiro, cuirana, pau de tamanco, tembetarú, cinzeiro",NA,NA,"2004","05","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2588","2019-01-25 15:41:39-02","IAC","IAC","51662","S","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.","R.B. Torres & L. Petri","R.B. Torres & N. Figueiredo","431","1987","12","08","Brasil","São Paulo","Buri","Estação Experimental do Instituto Florestal","-48.5928","-23.7975","-48.5928","-23.7975",NA,NA,NA,NA,NA,"2011","07","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2589","2019-06-24 08:12:59-03","IAC","IAC","53521","S","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.","M.B. Carvalho et al.","M.B. Carvalho; J.F. Benedito & M. Castro","s/nº","2012","03","13","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Cerrado CEC","-47.09312","-22.85608","-47.09312","-22.85608",NA,NA,"fora das parcelas",NA,NA,"2012","03","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2590","2019-01-25 15:41:39-02","IAC","IAC","54036","S","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.","A.C.O. Souza et al.","A.C.O. Souza; L.C. Bernacci & R. Belinelo","93","2011","08","15","Brasil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar - Núcleo de Santa Virgínia, trilha da pipoca","-45.109767","-23.360616","-45.109767","-23.360616",NA,NA,"Coletado próxima a área da parcela P, cota de 800 m",NA,NA,"2011","08","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2591","2019-10-03 14:21:02-03","IAC","IAC","19508","S","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","M. Kuhlmann","M. Kuhlmann","s/nº","1916",NA,NA,"Brasil","São Paulo","Campinas",NA,"-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,NA,"1916",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2592","2019-10-03 14:21:02-03","IAC","IAC","20862","S","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","C. Aranha","C. Aranha","s/nº","1970","01","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1970","01","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2593","2019-01-25 15:35:11-02","IAC","IAC","30162","S","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","L.C. Bernacci et al.","L.C. Bernacci et al.","1296","1995","03","16","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área nativa","-46.668492","-22.694886","-46.668492","-22.694886",NA,NA,NA,NA,NA,"1995","03","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2594","2019-01-25 15:41:39-02","IAC","IAC","3152","S","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","A. Gehrt","B. Cyrino","s/nº","1938","12","04","Brasil","São Paulo","Campinas","Fazenda Campo Grande","-47.169767","-22.922308","-47.169767","-22.922308",NA,NA,"Material não localizado no Acervo. Informatização à partir do Livro de Registro nº05.",NA,NA,"1939","09","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2595","2019-01-25 15:35:11-02","IAC","IAC","36008","S","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","R.B. Torres et al.","R.B. Torres et al.","437","1998","03","23","Brasil","São Paulo","Pariquera-Açu","IAC, Estação Experimental, área nativa","-47.8825","-24.608333","-47.882500","-24.608333",NA,NA,"Bom contra sarna de cachorro",NA,NA,"1998","03","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2596","2019-01-25 15:41:39-02","IAC","IAC","36526","S","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","V.C. Souza & R.R. Rodrigues","J.M. Torezan et al.","625","1997","12","13","Brasil","São Paulo","Apiaí","estrada para Pinhalzinho a Apiaí, 11 km de Bom Sucesso de Itararé","-49.0666667","-24.3333333","-49.0666667","-24.3333333",NA,NA,"Coordenadas do material: 24°20#?#S 49°04#?#W",NA,NA,"1998","01","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2597","2019-06-24 08:12:59-03","IAC","IAC","3816","S","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","A. Gehrt & J.M.F. Toledo","A.P. Viégas","s/nº","1939","02","05","Brasil","São Paulo","Mogi Mirim","Estrada (rodovia) Mogi Mirim","-46.9578","-22.4319","-46.9578","-22.4319",NA,NA,"Capoeira branca; fruta de Sabiá; tamanqueiro; cinzeiro; pau de tamanco.",NA,NA,"1940","04","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2598","2019-01-25 15:41:39-02","IAC","IAC","39281","S","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","R.B. Torres","R.B. Torres; A. Geremias & J.B. Paula","1186","2000","03","23","Brasil","Minas Gerais","Camanducaia","Mata dos Vargas","-46.1447","-22.7553","-46.1447","-22.7553",NA,NA,"UTM(23)= 385215 E, 7848647 N, 1115 m.s.m.",NA,NA,"2000","06","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2599","2019-01-25 15:35:11-02","IAC","IAC","40498","S","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","S.F. Andrade","E.M. Franco & R.A.G. Viani","s/nº","1999","02","15","Brasil","Paraná","Mauá da Serra","Sítio Xaxim 2","-51.2294","-23.9014","-51.2294","-23.9014",NA,NA,NA,NA,NA,"2000","06","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2600","2019-01-25 15:41:39-02","IAC","IAC","41934","S","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","R.B. Torres","R.B. Torres; C.A. Pereira & J.B. Paula","1480","2001","12","12","Brasil","Minas Gerais","Camanducaia","Mata do Milton Tóta","-46.1447","-22.7553","-46.1447","-22.7553",NA,NA,"=LR 370G, UTM(23)= 387084 E, 7483315 N, 1278 m.s.m.",NA,NA,"2000","06","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2601","2019-01-25 15:41:39-02","IAC","IAC","42415","S","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","C.S. Zickel & J.Y. Tamashiro","Maria C.B. Attié et al.","29","1982","04","20","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6361","-23.5475","-46.6361","-23.5475",NA,NA,"picada parazo quadrado I",NA,NA,"1987","06","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2602","2019-01-25 15:35:11-02","IAC","IAC","42416","S","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","C.S. Zickel & J.Y. Tamashiro","S.A.C. Chiea; M.M.R.F. Melo; A. Maluf & W. Mantovani","3","1979","01","31","Brasil","São Paulo","São Paulo","Reserva Biológica Parque Estadual das Fontes do Ipiranga","-46.6361","-23.5475","-46.6361","-23.5475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2603","2019-01-25 15:35:11-02","IAC","IAC","42418","S","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","A. Custódio Filho","A. Custódio Filho","2073","1983","12","10","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-46.0386","-23.5725","-46.0386","-23.5725",NA,NA,"altitude de 890 a 950 m",NA,NA,"1983","12","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2604","2019-01-25 15:35:11-02","IAC","IAC","42419","S","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","F.R.G. Salimena-Pires","J.V. Godoi; V. Zamairo; E.L. da Silva & A.B. Machado","666","1994","11","07","Brasil","São Paulo","São Bernardo do Campo","Parque caminho do Mar, Calçada do Lorena, trecho A, Belvedere circular","-46.565","-23.6939","-46.565","-23.6939",NA,NA,NA,NA,NA,"1996","05","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2605","2019-01-25 15:41:39-02","IAC","IAC","46578","S","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","J.A.M.A. Gomes & J. Pena Filho","J.A.M.A. Gomes & J. Pena Filho","163","2005","12","15","Brasil","São Paulo","Campinas","Bosque dos Jequitibás","-47.042331","-22.801017","-47.042331","-22.801017",NA,NA,"indivíduo 880 da fitossociologia",NA,NA,"2005","12","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2606","2019-01-25 15:41:39-02","IAC","IAC","46973","S","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","L.C. Bernacci et al.","L.C. Bernacci; M.D. Soares-Scott; G.S. Pasquali & J.F. Benedito","4164","2006","04","28","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, mata.","-47.067611","-22.862278","-47.067611","-22.862278",NA,NA,"Vegetativa.",NA,NA,"2006","04","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2607","2019-01-25 15:41:39-02","IAC","IAC","47797","S","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","L.C. Bernacci & O. Kotchetkoff-Henriques","O. Kotchetkoff-Henriques & V.G. Laguna & O.C. Silveira","739","2001","01","10","Brasil","São Paulo","Ribeirão Preto","Mata Santa Tereza","-47.848707","-21.224754","-47.848707","-21.224754",NA,NA,"UTM W0204280, S7650285, zona 23",NA,NA,"2001","01","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2608","2019-01-25 15:41:39-02","IAC","IAC","47801","S","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","L.C. Bernacci & O. Kotchetkoff-Henriques","O. Kotchetkoff-Henriques & M. Sandrini","701","2001","03","28","Brasil","São Paulo","Ribeirão Preto",NA,"-47.838526","-21.28073","-47.838526","-21.280730",NA,NA,"UTM W0205449, S7644103, zona 23",NA,NA,"2001","03","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2609","2019-01-25 15:41:39-02","IAC","IAC","48007","S","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","E. Ramos","C.F. Nardin; J.A.M.A. Gomes & L.C. Bernacci","24","2007","02","08","Brasil","São Paulo","Ubatuba","IAC, Estação Experimental (Horto), início da trilha do fundo (trilha dos escravos)","-45.1226","-23.40955","-45.122600","-23.409550",NA,NA,"045o07#?#21.36W, 23o24#?#34.38S, LP 07020809",NA,NA,"2007","09","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2610","2019-01-25 15:41:39-02","IAC","IAC","48014","S","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","E. Ramos","C.F. Nardin; J.A.M.A. Gomes & L.C. Bernacci","22","2007","02","08","Brasil","São Paulo","Ubatuba","IAC, Estação Experimental (Horto), estrada da bica, lado direito","-45.117833","-23.417817","-45.117833","-23.417817",NA,NA,"045o07#?#04.2W, 23o25#?#04.14S, LP 07020807",NA,NA,"2007","09","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2611","2019-01-25 15:41:39-02","IAC","IAC","48204","S","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","S.A. Nicolau et al.","S.A. Nicolau; W. Uzuele & C. Nolasco","2421","1998","02","21","Brasil","São Paulo","Luís Antônio","Várzea do Jenipapo, área da Votorantim Papel e Celulose S. A., margens do rio Mogi-Guaçu, a montante.","-47.7044","-21.555","-47.7044","-21.5550",NA,NA,NA,NA,NA,"1998","02","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2612","2019-06-24 08:12:59-03","IAC","IAC","48238","S","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","E. Ramos","E. Ramos & H.R. Gonçalves","160","2007","01","04","Brasil","São Paulo","Ubatuba","Fazenda Capricórnio","-45.064912","-23.435126","-45.064912","-23.435126",NA,NA,"estrada Ubatumirim-Estaleiro",NA,NA,"2007","01","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2613","2019-06-24 08:12:59-03","IAC","IAC","48465","S","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","E. Ramos","E. Ramos; H.R. Gonçalves & S. Santos","187","2007","03","03","Brasil","São Paulo","Ubatuba","Fazenda Capricórnio","-45.064912","-23.435126","-45.064912","-23.435126",NA,NA,"subparcela 53-F",NA,NA,"2007","03","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2614","2019-01-25 15:41:39-02","IAC","IAC","48898","S","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","R.B. Torres","R.B. Torres; L.C. Ming; S.M.P. Silva; E.O. Lima Jr. & M.A.L. Silva","1732","2006","03","03","Brasil","São Paulo","Guaratinguetá","Fazenda Esperança","-45.356395","-22.710659","-45.356395","-22.710659",NA,NA,NA,NA,NA,"2007","12","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2615","2019-01-25 15:41:39-02","IAC","IAC","49012","S","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","J.A.M.A. Gomes et al.","J.A.M.A. Gomes; L.C. Bernacci; O.A. Santos; S. Santos & F.J. Benedetti","367","2007","06","05","Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.080223","-23.373498","-45.080223","-23.373498",NA,NA,"subparcela 94, indivíduo G 1494",NA,NA,"2007","06","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2616","2019-01-25 15:41:39-02","IAC","IAC","49303","S","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","E. Ramos et al.","E. Ramos; H.R. Gonçalves & S. Santos","488","2006","10","09","Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Núcleo Picinguaba/PESM","-45.079367","-23.380832","-45.079367","-23.380832",NA,NA,"Subparcela 37 indivíduo F0488",NA,NA,"2006","10","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2617","2019-01-25 15:41:39-02","IAC","IAC","50316","S","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","J.A.M.A. Gomes et al.","J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti","486","2007","11","07","Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.083511","-23.367009","-45.083511","-23.367009",NA,NA,"subparcela 43, indivíduo I 0858.",NA,NA,"2007","11","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2618","2019-01-25 15:41:39-02","IAC","IAC","51597","S","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","R.B. Torres","R.B. Torres; N. Figueiredo & A.R. Oliveira (2)","212","1987","06","09","Brasil","São Paulo","Angatuba","Estação Ecológica de Angatuba (IF)","-48.35056","-23.423889","-48.35056","-23.423889",NA,NA,NA,NA,NA,"1988","06","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2619","2019-01-25 15:41:39-02","IAC","IAC","51598","S","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","R.B. Torres","R.B. Torres; N. Figueiredo & A.R. Oliveira (2)","157","1987","03","11","Brasil","São Paulo","Angatuba","Estação Ecológica de Angatuba (IF)","-48.35056","-23.423889","-48.35056","-23.423889",NA,NA,NA,NA,NA,"1988","06","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2620","2019-01-25 15:41:39-02","IAC","IAC","52496","S","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","L.C. Bernacci & O. Kotchetkoff-Henriques","O. Kotchetkoff-Henriques; M. Machado & A. Furlan (2)","741","2001","07","26","Brasil","São Paulo","Ribeirão Preto","Sítio Ouro Branco","-47.744742","-21.157605","-47.744742","-21.157605",NA,NA,NA,NA,NA,"2001","07","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2621","2019-06-24 08:12:59-03","IAC","IAC","52497","S","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","L.C. Bernacci & O. Kotchetkoff-Henriques","O. Kotchetkoff-Henriques & M. Oliveira (2)","740","2001","05","30","Brasil","São Paulo","Ribeirão Preto","Fazenda Tamboril","-47.960283","-21.32335","-47.960283","-21.323350",NA,NA,NA,NA,NA,"2001","05","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2622","2019-01-25 15:41:39-02","IAC","IAC","52503","S","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","L.C. Bernacci & O. Kotchetkoff-Henriques","O. Kotchetkoff-Henriques & M. Sandrini","742","2001","02","14","Brasil","São Paulo","Ribeirão Preto","Reserva da COONAI","-47.749815","-21.165702","-47.749815","-21.165702",NA,NA,"nome popular: Tamanqueiro",NA,NA,"2001","02","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2623","2019-01-25 15:41:39-02","IAC","IAC","9074","S","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","D.M. Dedecca","J.A. Cunha","s/nº","1948","01","08","Brasil","São Paulo","Monte Alegre do Sul",NA,"-46.6808","-22.6819","-46.6808","-22.6819",NA,NA,NA,NA,NA,"1948","02","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2624","2020-07-23 12:09:20-03","CEPLAC","CEPEC","150581","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia",NA,"L. Daneu","Rocha, F.O.","185","2014","10","21","Brasil","Bahia","IBICARAÍ","Conglomerado BA_1277-3-8-48","-39.6","-14.76","39W36'0","14S45'36",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2625","2020-07-23 12:09:20-03","CEPLAC","CEPEC","142309","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia",NA,"Sem Informação","Oliveira, N.E.","29","2014","07","22","Brasil","Bahia","PRADO","Conglomerado BA_1413-3-10-0","-40.499444","-17.28","40W29'58","17S16'48",NA,NA,"Duplicatas: RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2626","2020-07-23 12:24:11-03","CEPLAC","CEPEC","101906","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","integrifolia","Aegiphila integrifolia",NA,"F. França","M. L. Guedes","9455","1997","02","03","Brasil","Bahia","WENCESLAU GUIMARÃES","Litoral Sul.","-39.466667","-13.683333","39W28'","13S41'",NA,NA,"<ll>dwc_commonname:</ll> Fumo-bravo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/04/2013",NA,NA,NA,NA
"2627","2020-07-23 12:24:11-03","CEPLAC","CEPEC","101924","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","integrifolia","Aegiphila integrifolia",NA,"F. França","D. M. Loureiro","507","2001","06","23","Brasil","Bahia","ILHÉUS","Litoral Sul. Assentamento Bom Gosto, cachoeira.","-39.132778","-14.695278","39W7'58","14S41'43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/04/2013",NA,NA,NA,NA
"2628","2020-07-23 12:24:11-03","CEPLAC","CEPEC","130325","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","integrifolia","Aegiphila integrifolia",NA,"T. Araújo","P. H. Labiak","5068","2009","01","13","Brasil","Espírito Santo","NOVA VENÉCIA","APA da Pedra do Elefante. Estrada para a Pedra do Elefante.","-40.454167","-18.757778","40W27'15","18S45'28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/04/2011",NA,NA,NA,NA
"2629","2020-07-23 12:24:11-03","CEPLAC","CEPEC","30578","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","integrifolia","Aegiphila integrifolia",NA,"F. França","R. M. Harley","22238","1980","05","21","Brasil","Bahia","LENÇÓIS","Seras dos Lençóis. Ao N da cidade de Lençóis.","-41.366667","-12.55","41W22'","12S33'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2003",NA,NA,NA,NA
"2630","2020-07-23 12:24:11-03","CEPLAC","CEPEC","70748","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","integrifolia","Aegiphila integrifolia",NA,"F. França","L. A. Mattos-Silva","3431","1996","04","29","Brasil","Bahia","ILHÉUS","Campus da UESC, KM 16 da Rod. Ilhéus/Itabuna (BR-415). Coletas na Área da Reserva.","-39.166667","-14.8","39W10'","14S48'",NA,NA,"<ll>dwc_commonname:</ll> Fumo-bravo, fidalgo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2003",NA,NA,NA,NA
"2631","2020-07-23 12:24:11-03","CEPLAC","CEPEC","82446","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","integrifolia","Aegiphila integrifolia",NA,"F. França","F. França","2806","2003","05","01","Brasil","Bahia","MORRO DO CHAPÉU","15Km a leste da cidade. Proximo a construção abandonada.","-41.0225","-11.615278","41W1'21","11S36'55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26/07/2011",NA,NA,NA,NA
"2632","2020-07-23 12:24:11-03","CEPLAC","CEPEC","100855","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","integrifolia","Aegiphila integrifolia",NA,"F. França","A. B. Jardim","97","2008","10","11","Brasil","Bahia","URUÇUCA","Estrada de Itacaré para Serra Grande, pouco após Km 43, ramal à direita após acesso para a cachoeria do Tijuípe.","-39.079167","-14.386667","39W4'45","14S23'12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/04/2013",NA,NA,NA,NA
"2633","2020-07-23 12:24:11-03","CEPLAC","CEPEC","105420","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","integrifolia","Aegiphila integrifolia",NA,"F. França","T. M. C. da Silva","48","2001","04","18","Brasil","Pernambuco","SÃO LOURENÇO DA MATA","Estação Ecológica do Tapacurá.","-34.950278","-8.012778","34W57'1","8S0'46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/04/2013",NA,NA,NA,NA
"2634","2020-07-23 12:24:11-03","CEPLAC","CEPEC","105398","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","integrifolia","Aegiphila integrifolia",NA,"F. França","K. Almeida","3","1995","02","05","Brasil","Pernambuco","SÃO LOURENÇO DA MATA","Estação Ecológica do Tapacurá.","-34.950278","-8.012778","34W57'1","8S0'46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/04/2013",NA,NA,NA,NA
