"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","identifiedBy","coordinatePrecision","geoFlag","typeStatus","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"396","2019-02-22 11:46:42-03","IPA","IPA","40386","S","Plantae","Leguminosae-Pap.","Leptolobium","dasycarpum","Leptolobium dasycarpum","Gardner, G.","1578",NA,NA,NA,"Southern America","Brasil","Ceará",NA,NA,NA,"IPA0040386","Plantae",NA,"Vogel",NA,"Serra do Araripe",NA,NA,NA,NA,NA,"Gomes-Silva, A.",NA,NA,NA,NA,NA,NA,"2009","08","20",NA,NA,NA,NA,NA
"397","2019-02-22 11:46:42-03","IPA","IPA","40387","S","Plantae","Leguminosae-Pap.","Leptolobium","dasycarpum","Leptolobium dasycarpum","Luetzelburg","25877","1933","10","26","Southern America","Brasil","Ceará",NA,NA,NA,"IPA0040387","Plantae",NA,"Vogel",NA,"Taboleiros. Coqueiros.",NA,NA,NA,NA,NA,"Gomes-Silva, A.",NA,NA,NA,NA,NA,NA,"2009","08","20",NA,NA,NA,NA,NA
"398","2019-07-26 11:40:26-03","IPA","IPA","47664","S","Plantae","Leguminosae-Pap.","Leptolobium","dasycarpum","Leptolobium dasycarpum","Luetzelburg","47664","1935","04","25","Southern America","Brasil","Ceará",NA,NA,NA,"IPA0047664","Plantae",NA,"Vogel","Crato",NA,"-39.4094009399414","-7.23416996002197",NA,NA,NA,"Gomes-Silva, A.","30071","auto",NA,NA,NA,NA,"2009","08","20",NA,NA,NA,NA,NA
"399","2019-02-22 11:46:42-03","IPA","IPA","21482","S","Plantae","Leguminosae-Pap.","Leptolobium","dasycarpum","Leptolobium dasycarpum","Academia Brasileira de Ciências","1145","1971","12","03","Southern America","Brasil","Ceará",NA,NA,"Arboreta 4-5 m. Fl. alvas, atraindo abelhas. Casca grossa.","IPA0021482","Plantae",NA,"Vogel","Crato","Alto Serra do Araripe.","-39.4094009399414","-7.23416996002197",NA,NA,NA,"Gomes-Silva, A.","30071","auto",NA,NA,NA,NA,"2009","08","20",NA,NA,NA,NA,NA
"400","2019-02-22 11:46:42-03","IPA","IPA","15149","S","Plantae","Leguminosae-Pap.","Leptolobium","dasycarpum","Leptolobium dasycarpum","Belém, R.P.; Mendes, J.M.; Mendes, J.M.","72","1964","12","23","Southern America","Brasil","Distrito Federal",NA,NA,"Árvore de 6m de altura, botões esverdeados.","IPA0015149","Plantae",NA,"Vogel","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,"Gomes-Silva, A.","70570","auto",NA,NA,NA,NA,"2009","08","20",NA,NA,NA,NA,NA
"401","2019-02-22 11:46:42-03","IPA","IPA","25882","S","Plantae","Leguminosae-Pap.","Leptolobium","dasycarpum","Leptolobium dasycarpum","Andrade-Lima","716559","1971","10","08","Southern America","Brasil","Pernambuco",NA,NA,"Material estéril.","IPA0025882","Plantae",NA,"Vogel","Buíque","Estrada para Catimbau. Solo arenoso.","-37.1557998657227","-8.62306022644043",NA,NA,NA,"Gomes-Silva, A.","38964","auto",NA,NA,NA,NA,"2009","08","20",NA,NA,NA,NA,NA
"402","2019-02-22 11:46:42-03","IPA","IPA","12951","S","Plantae","Leguminosae-Pap.","Leptolobium","dasycarpum","Leptolobium dasycarpum","Andrade-Lima","62-4027","1962","01","24","Southern America","Brasil","Pernambuco",NA,NA,"Árvore 4-4,5 m com caule de súber muito desenv. e fendilh. Fôl. pilosa, alvacenta. Fl. am. claro. Fr. plano, seco.","IPA0012951","Plantae",NA,"Vogel","Serrita","Chapada do Araripe, próx. Baixa Grande, na estrada Cariri-mirim-Crato.","-39.2957992553711","-7.93333005905151",NA,NA,NA,"Gomes-Silva, A.","42990","auto",NA,NA,NA,NA,"2009","08","20",NA,NA,NA,NA,NA
"403","2019-08-27 13:29:14-03","IAP","PACA-AGP","97928","PreservedSpecimen","Plantae","Caesalpinaceae","Acosmium","cf. dasycarpum","Acosmium cf. dasycarpum","M. Sobral et J. Larocca","10466","2006","01","10",NA,"Brasil","TO",NA,NA,"arvoreta 5 m, em cerrado, frutos maduros. Habitat: cerrado Fenofase: fruto maturo Hábito: arvoreta Ecossistema: CERRADO","PACA097928","Magnoliophyta","Fagales","(Vog.) Yakovlev","Palmas","Fazenda São João","-48.3602981567383","-10.2128000259399",NA,NA,NA,"M. Sobral","62375","auto",NA,NA,NA,NA,"2006",NA,NA,"Magnoliatae",NA,NA,NA,NA
"404","2019-08-27 13:29:14-03","IAP","PACA-AGP","97306","PreservedSpecimen","Plantae","Caesalpinaceae","Acosmium","cf. dasycarpum","Acosmium cf. dasycarpum","M. Sobral et J. Larocca","10318","2006","01","10",NA,"Brasil","TO",NA,NA,"arvoreta 3-4 m, em cerrado; flores creme; HASU ---- Habitat: cerrado Fenofase: Flor creme Hábito: arvoreta Ecossistema: CERRADO","PACA097306","Magnoliophyta","Fagales","(Vog.) Yakovlev","Palmas","Fazenda São João","-48.3602981567383","-10.2128000259399",NA,NA,NA,"M. Sobral","62375","auto",NA,NA,NA,NA,"2006",NA,NA,"Magnoliatae",NA,NA,NA,NA
"405","2019-08-27 13:29:18-03","IAP","PACA-AGP","71170","PreservedSpecimen","Plantae","Caesalpinaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","R. Wasum et al.",NA,"1991","01","26",NA,"Brasil","GO",NA,NA,"Habitat: Cerradão - entre rochas Hábito: arbusto","PACA071170","Magnoliophyta","Fagales","Vog.","Pirenópolis",NA,"-48.9592018127441","-15.852499961853",NA,NA,NA,"H.C. Lima","40887","auto",NA,NA,NA,NA,"2009","06",NA,"Magnoliatae",NA,NA,NA,NA
"406","2019-08-27 13:29:18-03","IAP","PACA-AGP","67386","PreservedSpecimen","Plantae","Caesalpinaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","H. F. Leitão",NA,"1983","12","09",NA,"Brasil","MG",NA,NA,"Herb. Univ. Est. de Campinas 15429.","PACA067386","Magnoliophyta","Fagales","Vog.","Carrancas","Cachoeira da Fumaça","-44.6425018310547","-21.4874992370605",NA,NA,NA,"H.C. Lima","21143","auto",NA,NA,NA,NA,"2009","06",NA,"Magnoliatae",NA,NA,NA,NA
"407","2020-12-20 21:17:31-03","UFV","VIC","36815","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Fernandes, J.M.","s.n.768","2008","03","11",NA,"Brasil","Minas Gerais",NA,NA,NA,"VIC036815",NA,NA,"Vogel","Joaquim Felício","Parque Estadual da Serra do Cabral","-44.1721992492676","-17.7574996948242",NA,NA,"VIC036815","Fernandes, J.M.","37503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2020-12-20 21:17:31-03","UFV","VIC","37523","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Amorim, E.H.; et al.","382","2002","11","24",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto, c.a. de 1,5 metros de altura; vagens esverdeadas.","VIC037523",NA,NA,"Vogel","Perdizes","EPDA Galheiro, Céu Cavalo 2. Cerrado rupestre.","-47.2928009033203","-19.3528003692627",NA,NA,"VIC037523",NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2020-12-20 21:17:31-03","UFV","VIC","32812","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Lenza, E.O.; Barbosa, A.A.A.","202","1995","11","24",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto, c.a. de 1,0 metro de altura. Com botões.","VIC032812",NA,NA,"Vogel","Uberlândia","Clube Caça e Pesca Itororó de Uberlândia, Cerrado strito sensu.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2020-12-20 21:17:31-03","UFV","VIC","9029","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Júnior, M.C.S.; Silva, A.F. da","707","1983","12","06",NA,"Brasil","Minas Gerais",NA,NA,"Árvore, c.a. de 4,0 metros de altura; flores brancas.","VIC009029",NA,NA,"Vogel","Paraopeba","EFLEX","-44.4042015075684","-19.2744007110596",NA,NA,"VIC009029","Rodrigues, R.S.","26090","auto",NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"411","2020-12-20 21:17:31-03","UFV","VIC","10719","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Mendonça, R.C.; et al.","526","1985","09","11",NA,"Brasil","Distrito Federal",NA,NA,"Árvore, c.a. de 3,0 metros de altura; botão floral verde.","VIC010719",NA,NA,"Vogel",NA,"APA do São Bartolomeu, Córrego Quinze. Ecótono da mata com brejo.",NA,NA,NA,NA,"VIC010719","Rodrigues, R.S.",NA,NA,NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"412","2020-12-20 21:17:31-03","UFV","VIC","10735","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Pereira, B.A.S.","1208","1984","11","08",NA,"Brasil","Distrito Federal",NA,NA,"Árvore, c.a. de 4,0 - 5,0 metros de altura; casca saliente. Folhas pubescentes. Flores alvas.","VIC010735",NA,NA,"Vogel",NA,"Reserva Ecológica do IBGE, Ecótono, chácara nº 1.",NA,NA,NA,NA,"VIC010735","Rodrigues, R.S.",NA,NA,NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"413","2020-12-20 21:17:31-03","UFV","VIC","15398","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Mota, A.L.P.; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,"VIC015398",NA,NA,"Vogel",NA,"Triângulo Mineiro, Mata de Cerrado Zé Costa.",NA,NA,NA,NA,"VIC015398","Rodrigues, R.S.",NA,NA,NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"414","2020-12-20 21:17:31-03","UFV","VIC","15399","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Mota, A.L.P.; et al.","792",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,"VIC015399",NA,NA,"Vogel",NA,"Triângulo Mineiro, Mata de Cerrado Zé Costa.",NA,NA,NA,NA,"VIC015399","Rodrigues, R.S.",NA,NA,NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"415","2020-12-20 21:17:31-03","UFV","VIC","17138","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Filho, O.A.; et al.","s.n.","1996","12","01",NA,"Brasil","Minas Gerais",NA,NA,"pétalas brancas, cálice verde claro,filetes brancos de anteras avermelhadas,pistilos verdes claros com pêlos, tronco fissurado e folhas coriáceas.","VIC017138",NA,NA,"Vogel","Mocambinho",NA,NA,NA,NA,NA,"VIC017138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2020-12-20 21:17:31-03","UFV","VIC","39226","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Filardi, F.L.R.; et al.","396","2003","12","09",NA,"Brasil","Minas Gerais",NA,NA,"Flores e Frutos; Arbusto; Cerrado","VIC039226",NA,NA,"Vogel","Volta Grande","Rod. Recepção-Barragem","-48","-20",NA,NA,"VIC039226",NA,NA,NA,NA,NA,"-48","-20",NA,NA,NA,NA,NA,NA,NA,NA
"417","2020-12-20 21:17:31-03","UFV","VIC","33532","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Valente, G.E.; et al.","2283","2008","05","28",NA,"Brasil","Minas Gerais",NA,NA,"Planta com c.a. de 2,0 metros de altura. Com fruto.","VIC033532",NA,NA,"Vogel","Carbonita","Acelor Mittal Florestas Ltda, Estiva: Centro de Educação Ambiental (CEAM). Cerrado rupestre.","-43.081194","-17.472639",NA,NA,"VIC033532","Valente, G.E.",NA,NA,NA,NA,"-43.081194","-17.472639","2008","05","28",NA,NA,NA,NA,NA
"418","2020-12-20 21:17:31-03","UFV","VIC","39225","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Filardi, F.L.R.; et al.","459","2004","03","07",NA,"Brasil","Minas Gerais",NA,NA,"Frutos; Árvore; Cerrado","VIC039225",NA,NA,"Vogel","Volta Grande","Rod. Recepção-Viveiro à direita","-48","-20",NA,NA,"VIC039225",NA,NA,NA,NA,NA,"-48","-20",NA,NA,NA,NA,NA,NA,NA,NA
"419","2020-12-20 21:17:31-03","UFV","VIC","39224","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Filardi, F.L.R.; et al.","214","2003","02","24",NA,"Brasil","Minas Gerais",NA,NA,"Frutos; Árvore; Cerrado","VIC039224",NA,NA,"Vogel","Volta Grande","Trilha da Ouratea","-48","-20",NA,NA,"VIC039224",NA,NA,NA,NA,NA,"-48","-20",NA,NA,NA,NA,NA,NA,NA,NA
"420","2020-12-20 21:17:31-03","UFV","VIC","8174","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Heringer, E.P.; et al.","385","1978","03","06",NA,"Brasil","Distrito Federal",NA,NA,"Arbusto, c.a. de 2,0 metros de altura. Casca grossa, fruto amarelado; folha coreacea.","VIC008174",NA,NA,"Vogel",NA,"Reserva Ecológica do IBGE, Cerrado. Picada M5.",NA,NA,NA,NA,"VIC008174","Rodrigues, R.S.",NA,NA,NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"421","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0038273","PreservedSpecimen","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","G. Hatschbach; M. Hatschbach, J. M. Silva","55970","1991","11","9",NA,"Brazil","Goias",NA,NA,"Arvore tipica do cerrado, flor alvescante.",NA,"Magnoliophyta","Fabales","(Vogel) Yakovlev",NA,"Rio Sao Joao (mun. Terezina de Goias).","-47.258012","-13.779535","730",NA,NA,"G. Hatschbach",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0038274","PreservedSpecimen","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","G. Hatschbach; M. Hatschbach, D. Guimaraes","4636","1990","10","16",NA,"Brazil","Goias",NA,NA,"Arvore tortuosa, flores alvescentes.",NA,"Magnoliophyta","Fabales","(Vogel) Yakovlev",NA,"Fda. Mato Fundo (muno Alto Paraíso).","-47.521517","-14.133556","1200",NA,NA,"G. P. Lewis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0014319","PreservedSpecimen","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Roberto F. Vieira; G. P. Silva, F. O. V. Costa, H. G. P. Santos, S. P. Cordovil, C. P. B. Soares","1755","1993","10","28",NA,"Brazil","Goias",NA,NA,"Calice Esverdeado, Corola Creme, Filetes Cremes Com an Ras Marrons",NA,"Magnoliophyta","Fabales","(Vogel) Yakovlev",NA,"Alternativa 9, Margem Direita do Rio Corumba. Borda Da Mata","-48.5333","-17.7",NA,NA,NA,"G. P. Lewis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0038272","PreservedSpecimen","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","G. Hatschbach; E. Barbosa","78828","2004","12","5",NA,"Brazil","Minas Gerais",NA,NA,"Arbusto, 2m, flor alva.",NA,"Magnoliophyta","Fabales","(Vogel) Yakovlev",NA,"Base da Serra do Cabral, estrada Várzea da Palma a Joaquim Felício (Mun. Várzea da Palma).","-44.2","-17.8",NA,NA,NA,"G. Hatschbach",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2019-11-21 14:35:54-03","UFJF","CESJ","39994","PreservedSpecimen","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","L.C.S. Assis; G.E.P. Silva","763","2003","03","22","América do Sul","Brasil","Minas Gerais",NA,NA,"Árvore ca 2,5m na borda da mata, folíolos discolores e frutos verdes imaturos.","CESJ039994","Angiosperma",NA,"(Vogel) Yakovlev","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,"L.C.S. Assis","7934","auto",NA,NA,NA,NA,"2004","01","29",NA,NA,NA,NA,NA
"426","2019-11-21 14:35:54-03","UFJF","CESJ","39664","PreservedSpecimen","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","L.C.S. Assis; G.E.P. Silva; M.S. Magalhães","637","2002","12","28","América do Sul","Brasil","Minas Gerais",NA,NA,"Arvoreta ca. 2m, campo cerrado, folhas discolores, flores alvoamareladas.","CESJ039664","Angiosperma",NA,"(Vogel) Yakovlev","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,"L.C.S. Assis","7934","auto",NA,NA,NA,NA,"2004","01","29",NA,NA,NA,NA,NA
"427","2019-11-21 14:35:54-03","UFJF","CESJ","32302","PreservedSpecimen","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","G. Hatschbach; M. Hatschbach; E. Barbosa","66164","1997","03","13","América do Sul","Brasil","Minas Gerais",NA,NA,"Arbusto do cerrado, solo arenoso.","CESJ032302","Angiosperma",NA,"(Vogel) Yakovlev","Corinto","Beltrão","-44.4564018249512","-18.3808002471924",NA,NA,NA,"G. Hatschbach","49021","auto",NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA
"428","2019-11-21 14:35:54-03","UFJF","CESJ","56661","PreservedSpecimen","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","E.H. Amorim; S. Mendes, R Arruda,","462","2003","01","16","América do Sul","Brasil","Minas Gerais",NA,NA,"Cerrado rupestre. Arbusto, 1,0m. vagens esverdeadas.","CESJ056661","Angiosperma",NA,"(Vogel) Yakovlev","Perdizes","Estação Ambiental Galheiro, EPDA- Galhadeiro, perdizes, MG. Macega.","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2019-11-21 14:37:14-03","UFJF","CESJ","2243","PreservedSpecimen","Plantae","Fabaceae","Sweetia","dasycarpa","Sweetia dasycarpa","L. Roth","CESJ2243",NA,NA,NA,"América do Sul","Brasil","Minas Gerais",NA,NA,"Árvore ou arbusto da beira da mata ou campo, flores brancas.","CESJ002243","Angiosperma",NA,"(Vogel) Benth.","Belo Horizonte","Serra do Taquaril","-43.937801361084","-19.9207992553711",NA,NA,NA,"Ger. Mag.","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2019-11-21 14:37:14-03","UFJF","CESJ","1910A","PreservedSpecimen","Plantae","Fabaceae","Sweetia","dasycarpa","Sweetia dasycarpa","L. Krieger","CESJ1910A","1949","12","30","América do Sul","Brasil","Minas Gerais",NA,NA,"Arbusto no campo, flores brancas.","CESJ01910A","Angiosperma",NA,"(Vogel) Benth.","Entre Rios de Minas","Fazenda da Pedra Branca","-44.065601348877","-20.6707992553711",NA,NA,NA,NA,"20620","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2019-11-21 14:37:14-03","UFJF","CESJ","36968","PreservedSpecimen","Plantae","Fabaceae","Sweetia","dasycarpa","Sweetia dasycarpa","H.L. Mello Barreto","10292","1939","12","05","América do Sul","Brasil","Minas Gerais",NA,NA,"Árvore 2,00 m. Flor amarelada, muito frequente.","CESJ036968","Angiosperma",NA,"(Vogel) Benth.","Pedro Leopoldo","Fazenda Campo Alegre - Prudente de Moraes","-44.043098449707","-19.6180992126465",NA,NA,NA,"H.L. Mello Barreto","17853","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2021-04-07 11:43:31-03","UFMS","CGMS","16659","PreservedSpecimen","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","J.M. Longo; L.P. Tadei; C. Aoki","80","2004","10","29",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Papilionoideae. Flor branca.","CGMS1045958",NA,NA,"(Vogel) Yakovlev","Costa Rica","Nascente do Sucuriú.","-53.1291999816895","-18.5438995361328",NA,NA,NA,NA,"76958","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2021-04-07 11:44:18-03","UFMS","CGMS","75739","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Josiane F. Santos; A.L.B. Sartori & A.C.M. Cristaldo","42","2002","01","29",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Papilionoideae. Fruto maduro amarelado. Doação HMS 4942. Habitat: Cerrado. Latossolo vermelho. Habito: Árvore, 4 m de altura. Freqüente na borda do cerrado.","CGMS1108693",NA,NA,"Vogel","Campo Grande","Reserva da Embrapa Gado de Corte - CNPGC.","-54.6855555","-20.4216667","573","573",NA,"A.L.B. Sartori",NA,NA,NA,NA,"-54,6855555","-20,4216667",NA,NA,NA,NA,NA,NA,NA,NA
"434","2021-04-07 11:44:18-03","UFMS","CGMS","14251","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","A. Sciamarelli; A. Calvalcante; C.S.C. Arruda; F.G. Kuhn","1847","2004","04","19",NA,"Brasil","Goiás",NA,NA,"Papilionoideae. Fruto de cor verde. Planta apresentando fase de frutificação. Heliófita. Xerófita. Material removido para estudos genéticos de W.S. Fava em 20.XI.2012. Habitat: Relevo ondulado com drenagem. Habito: Árvore. 4,00m de a","CGMS1043712",NA,NA,"Vogel","Itajá",NA,"-51.0591667","-19.29",NA,NA,NA,"T. Ramires",NA,NA,NA,NA,"-51,0591667","-19,29",NA,NA,NA,NA,NA,NA,NA,NA
"435","2021-04-07 11:44:18-03","UFMS","CGMS","534","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","C.A. Conceição","1991","1986","12","16",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Papilionoideae. Flor alva em inflorescência racemosa. Frutos discordiais alados. AN1014 Casca grossa. 1 folha retirada para extração de DNA por W.S. Fava em 28/03/2012. Habitat: Cerrado. Habito: Árvore. 5,00-6,00m de altura.","CGMS1016416",NA,NA,"Vogel","Campo Grande","Parque dos Poderes. Em frente à Secretaria.","-54.55","-20.45",NA,NA,NA,"L. Noleto",NA,NA,NA,NA,"-54,55","-20,45","2007","04","05",NA,NA,NA,NA,NA
"436","2021-04-07 11:44:18-03","UFMS","CGMS","14481","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","A. Pott; V.J. Pott; A.C.M. Cristaldo; O.A. Corsino Júnior","12237","2004","11","11",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Papilionoideae. Flor branca. Folha discolor, ritidoma corticoso. 1 folha retirada para extração de DNA por W.S. Fava em 28, 03, 2012. Habitat: Cerradão. Solo arenoso. Encosta de ondulado. Habito: Árvore. 4,00-8,00m de altura.","CGMS1043957",NA,NA,"Vogel","Costa Rica","Fazenda Mimoso, margem esquerda do Rio Sucuriú.","-52.9944444","-19.0575","460","460",NA,"A.L.B. Sartori",NA,NA,NA,NA,"-52,9944444","-19,0575",NA,NA,NA,NA,NA,NA,NA,NA
"437","2021-04-07 11:44:18-03","UFMS","CGMS","33647","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","W.S. Fava","23","2012","02","29",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Papilionoideae. Provável híbrido com Leptolobium elegans. Habitat: Cerrado. Ambiente degradado em beira de estrada. Habito: Árvore. 2,00m de altura.","CGMS1063042",NA,NA,"Vogel","Rio Negro","Beira de Estrada. Serra de Maracaju.","-55.1166667","-19.3030556","180979","180979",NA,"A.L.B. Sartori",NA,NA,NA,NA,"-55,1166667","-19,3030556","2012","03","14",NA,NA,NA,NA,NA
"438","2021-04-07 11:44:18-03","UFMS","CGMS","33646","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","W.S. Fava","22","2012","02","29",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Papilionoideae. Flor branca, com botão. Provável crescimento vegetativo. Habitat: Cerrado. Ambiente aberto em topo de morro. Habito: Árvore. 3,00m de altura.","CGMS1063041",NA,NA,"Vogel","Rio Negro","Beira de Estrada. Serra de Maracaju.","-55.0833333","-19.3308334","199318","199318",NA,"A.L.B. Sartori",NA,NA,NA,NA,"-55,0833333","-19,3308334","2012","03","14",NA,NA,NA,NA,NA
"439","2021-04-07 11:44:18-03","UFMS","CGMS","37112","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","W.S. Fava","47","2013","01","06",NA,"Brasil","São Paulo",NA,NA,"Papilionoideae. Fruto verde. -20,8861 -50,4725. Altitude: 409,857. Habitat: Remanescente de Cerrado. Habito: Árvore. 3,00m de altura.","CGMS1066521",NA,NA,"Vogel","Araçatuba/Santo Antonio do Aracanguá.","Remanescente de Cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2021-04-07 11:44:18-03","UFMS","CGMS","43400","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","V.C. Souza; J.P. Souza; L. Capellini Jr.; S.I. Elias; W. Forster","20872","1998","04","05",NA,"Brasil","Minas Gerais",NA,NA,"Papilionoideae. Flor ausente. Fruto castanho. Habitat: Cerrado. Habito: Árvore. 8m de altura.","CGMS1073384",NA,NA,"Vogel","Curvelo","Rodovia Curvelo-Diamantina, cerca 9 km de Curvelo em direção a Sete Lagoas.","-44.4886111","-18.8169445",NA,NA,NA,"V.C. Souza",NA,NA,NA,NA,"-44,4886111","-18,8169445",NA,NA,NA,NA,NA,NA,NA,NA
