"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","order","infraspecificEpithet","recordNumber","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"527","2021-04-08 09:32:08-03","FEPAGRO","BLA","4272","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii var. lindmanii","(Hack.) Ekman","J. Mário",NA,NA,NA,"J. Mário","1963","11","22","Brasil","Rio Grande do Sul","São Gabriel","Estação Experimental de Forrageiras","-54.3199996948242","-30.3363990783691",NA,NA,"Habitat: Campo natural","BLA004272",NA,"Spermatophyta",NA,"var. lindmanii","110",NA,NA,NA,NA,"56206","auto",NA,NA,NA,NA,NA,NA
"528","2021-04-08 09:32:08-03","FEPAGRO","BLA","751","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii var. lindmanii","(Hack.) Ekman","S. Boechat",NA,NA,NA,"I. L. Barreto",NA,NA,NA,"Brasil","Rio Grande do Sul","São Jerônimo","Fazenda do Leão","-51.7221984863281","-29.9591999053955",NA,NA,"Data de Coleta: 03/1953.Habitat: Em área de cultivo","BLA000751",NA,"Spermatophyta",NA,"var. lindmanii",NA,NA,NA,NA,NA,"78415","auto",NA,NA,NA,NA,NA,NA
"529","2021-04-08 09:32:08-03","FEPAGRO","BLA","841","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii var. lindmanii","(Hack.) Ekman","S. Boechat",NA,NA,NA,"I. L. Barreto",NA,NA,NA,"Brasil","Rio Grande do Sul","São Jerônimo","Fazenda do Leão","-51.7221984863281","-29.9591999053955",NA,NA,"Data de Coleta: 03/1953.Habitat: Em campo baixo e úmido","BLA000841",NA,"Spermatophyta",NA,"var. lindmanii",NA,NA,NA,NA,NA,"78415","auto",NA,NA,NA,NA,NA,NA
"530","2021-02-18 17:09:07-03","FEPAGRO","BLA","16558","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii var. lindmanii","(Hack.) Ekman","S. Boechat",NA,NA,NA,"P. N. Capparelli","1946","11","07","Brasil","Rio Grande do Sul","Taquari","Est. Exp. De Pomicultura","-51.8643989562988","-29.7996997833252",NA,NA,"Habitat: Encontrado em cerro","BLA016558",NA,"Spermatophyta",NA,"var. lindmanii","158",NA,"40","40",NA,"21657","auto",NA,NA,NA,NA,NA,NA
"531","2021-02-18 17:09:07-03","FEPAGRO","BLA","16565","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii var. lindmanii","(Hack.) Ekman","S. Boechat",NA,NA,NA,"O. R. Camargo","1957","12","08","Brasil","Rio Grande do Sul","Taquari","Est. Exp. Pomicultura","-51.8643989562988","-29.7996997833252",NA,NA,"Habitat: No campo seco","BLA016565",NA,"Spermatophyta",NA,"var. lindmanii",NA,NA,"60","60",NA,"21657","auto",NA,NA,NA,NA,NA,NA
"532","2021-02-18 17:09:07-03","FEPAGRO","BLA","12039","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","A. Pott",NA,NA,NA,"A. Pott","1969","02","26","Brasil","Rio Grande do Sul","Uruguaiana",NA,"-57.0882987976074","-29.7546997070312",NA,NA,"Habitat: Comum em pátio","BLA012039",NA,"Spermatophyta",NA,NA,"Urug1037",NA,NA,NA,NA,"93142","auto",NA,NA,NA,NA,NA,NA
"533","2020-05-19 11:38:55-03","FEPAGRO","BLA","6657","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii var. neesii","Trin.","J. F. M. Valls",NA,NA,NA,"V. Simas","1965","11","11","Brasil","Rio Grande do Sul","Uruguaiana","Estação Experimental","-57.0882987976074","-29.7546997070312",NA,NA,"Habitat: Solo pedregoso, baixo, plano, raso e pouco fertil","BLA006657",NA,"Spermatophyta",NA,"var. neesii",NA,NA,NA,NA,NA,"93142","auto",NA,NA,NA,NA,NA,NA
"534","2021-02-18 17:09:07-03","FEPAGRO","BLA","11015","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.",NA,NA,NA,NA,"L. C. R. Barroso","1963","05","14","Brasil","Rio Grande do Sul","Uruguaiana","Estação Experimental","-57.0882987976074","-29.7546997070312",NA,NA,"Habitat: Solo eluvional, raso e pobre.","BLA011015",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"93142","auto",NA,NA,NA,NA,NA,NA
"535","2020-05-19 11:38:55-03","FEPAGRO","BLA","4357","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii var. neesii","Trin.","V. Simas",NA,NA,NA,"V. Simas","1963","05","14","Brasil","Rio Grande do Sul","Uruguaiana","Estação Experimental","-57.0882987976074","-29.7546997070312",NA,NA,"Habitat: Solo eluvional, raso e pobre.","BLA004357",NA,"Spermatophyta",NA,"var. neesii","39",NA,NA,NA,NA,"93142","auto",NA,NA,NA,NA,NA,NA
"536","2021-03-22 16:23:35-03","FEPAGRO","BLA","12005","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii var. neesii","Trin.","S. Boechat",NA,NA,NA,"L. A. Arzivenco","1971","05","11","Brasil","Rio Grande do Sul","Vacaria",NA,"-50.9338989257812","-28.5121994018555",NA,NA,NA,"BLA012005",NA,"Spermatophyta",NA,"var. neesii",NA,NA,NA,NA,NA,"63451","auto",NA,NA,NA,NA,NA,NA
"537","2020-05-19 11:38:55-03","FEPAGRO","BLA","8412","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii var. neesii","Trin.","I. Boldrini",NA,NA,NA,"I. Boldrini","1971","04","02","Brasil","Rio Grande do Sul","Viamão","Parque Saint-Hilare","-51.0233001708984","-30.0811004638672",NA,NA,"Habitat: Campo, área aberta.","BLA008412",NA,"Spermatophyta",NA,"var. neesii",NA,NA,NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA
"538","2020-05-19 11:38:55-03","FEPAGRO","BLA","7657","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii var. neesii","Trin.","S. Boechat","1978","07","01","A. Pott et alii","1972","02","18","Brasil","Santa Catarina","São Joaquim","Estrada para Lages","-49.9317016601562","-28.2938995361328",NA,NA,NA,"BLA007657",NA,"Spermatophyta",NA,"var. neesii",NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA
"539","2020-08-26 10:50:28-03","MCN-FZBRS","HAS","14409","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Strehl, T.",NA,NA,NA,"Nilson, A.","1982","05",NA,"Brasil","Rio Grande do Sul","Butiá","Polo Carboquímico, ponta de terra entre o Arroio do Conde e o Rio Jacuí.","-51.9622001647949","-30.1196994781494",NA,NA,"Erva rasteira, com 10 a 20 cm de altura, pouco numerosa, em campo limpo, em baixada úmida.","HAS0014409",NA,"Magnoliophyta",NA,NA,"94",NA,NA,NA,NA,"39953","auto",NA,NA,NA,NA,NA,NA
"540","2020-08-26 10:50:28-03","MCN-FZBRS","HAS","10161","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Bueno, O.",NA,NA,NA,"Martins, S.A.","1979","08",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Jardim Botânico","-51.178068","-30.051692","-51,178068","-30,051692",NA,"HAS0010161",NA,"Magnoliophyta",NA,NA,"19",NA,"53","53",NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","2020-08-26 10:50:28-03","MCN-FZBRS","HAS","1116","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.",NA,NA,NA,NA,"Callegari, S.M.; Dillemburg, C.R.","1974","11",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Jardim Botânico da Fundação Zoobotânica","-51.178068","-30.051692","-51,178068","-30,051692",NA,"HAS0001116",NA,"Magnoliophyta",NA,NA,"s.n.",NA,"53","53",NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","2020-08-26 10:50:28-03","MCN-FZBRS","HAS","12482","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Bueno, O.",NA,NA,NA,"Bueno, O.","1980","10",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Jardim Botânico.","-51.178068","-30.051692","-51,178068","-30,051692","Erva com inflorescência castanha, rara em campo sujo.","HAS0012482",NA,"Magnoliophyta",NA,NA,"2742",NA,"53","53",NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","2020-08-26 10:50:28-03","MCN-FZBRS","HAS","20444","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.",NA,NA,NA,NA,"Schinini, A.","1983","02",NA,"Argentina","Corrientes","Dep. Santo Tomé","Ea. Timbó. 28°21'S e 55°47'.",NA,NA,NA,NA,"Em campo com afloramento rochoso. Intercâmbio com o Herbário (CTES).","HAS0020444",NA,"Magnoliophyta",NA,NA,"23397",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","2020-08-26 10:50:28-03","MCN-FZBRS","HAS","20476","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.",NA,NA,NA,NA,"Schulz, A.G.","1973","11",NA,"Argentina",NA,"Dep. Mercedes","Ctes, Dep. Mercedes, Mercedes.",NA,NA,NA,NA,"Estação Experimental Inta. Cuadros pastos. Intercâmbio com o Herbário A.G. Schultz. N° 18657.","HAS0020476",NA,"Magnoliophyta",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","2020-08-26 10:50:28-03","MCN-FZBRS","HAS","3906","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii var. lindmanii","(Hack.) Ekman","Rosa, Z.",NA,NA,NA,"Rosa, Z.","1976","04",NA,"Brasil","Rio Grande do Sul","Guaíba (Eldorado do Sul - RS)","Centro Agronômico",NA,NA,NA,NA,NA,"HAS0003906",NA,"Magnoliophyta",NA,"var. lindmanii","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","2020-08-26 10:50:28-03","MCN-FZBRS","HAS","91905","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Gaio, J.","2013","01","05","Gaio, J.","2013","02",NA,"Brasil","Rio Grande do Sul","Caxias do Sul","Criúva-propriedade Pante","-51.1794013977051","-29.1681003570557",NA,NA,"Em campo nativo","HAS0091905",NA,"Magnoliophyta",NA,NA,"276",NA,"856","856",NA,"49662","auto",NA,NA,NA,NA,NA,NA
"547","2020-08-26 10:50:28-03","MCN-FZBRS","HAS","18266","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Strehl, T.","1983","03",NA,"Neves, M.","1983","03",NA,"Brasil","Rio Grande do Sul","Gravataí","Banhado Grande - Fazenda 4 Irmãos.","-50.9919013977051","-29.9444007873535",NA,NA,"Planta cespitosa, de aproximadamente 40 cm de altura; com inflorescência arroxeada; pouco numerosa e dispersa em campo mexido, limpo, próximo à uma mata muito mexida.","HAS0018266",NA,"Magnoliophyta",NA,NA,"225",NA,NA,NA,NA,"25424","auto",NA,NA,NA,NA,NA,NA
"548","2020-08-26 10:50:28-03","MCN-FZBRS","HAS","8214","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Bueno, O.","1977","09","29","Bueno, O.","1977","09",NA,"Brasil","Rio Grande do Sul","Montenegro","campo limpo C cau 42","-51.4611015319824","-29.6886005401611",NA,NA,NA,"HAS0008214",NA,"Magnoliophyta",NA,NA,"901",NA,NA,NA,NA,"21601","auto",NA,NA,NA,NA,NA,NA
"549","2020-08-26 10:50:28-03","MCN-FZBRS","HAS","5357","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Irgang, B.","1977","12",NA,"Ungaretti, I.","1977","09",NA,"Brasil","Rio Grande do Sul","Montenegro","Polo Petroquímico","-51.4611015319824","-29.6886005401611",NA,NA,"sub-bosque de Acacia","HAS0005357",NA,"Magnoliophyta",NA,NA,"669",NA,NA,NA,NA,"21601","auto",NA,NA,NA,NA,NA,NA
"550","2020-08-26 10:50:28-03","MCN-FZBRS","HAS","11590","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.",NA,NA,NA,NA,"Bueno, O.","1980","04",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Campo Novo, Morro da Tapera, entrada pelas pedreiras","-51.2299995422363","-30.0331001281738",NA,NA,"erva; altura 30 cm; numerosa; inflorescência prateada; campo não mexido; topo; solo granito; em cima de afloramentos rochosos","HAS0011590",NA,"Magnoliophyta",NA,NA,"2385",NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"551","2020-08-26 10:50:28-03","MCN-FZBRS","HAS","12127","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Zanette, V.C.","1980","08",NA,"Bueno, O.","1980","06",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro da Polícia.","-51.2299995422363","-30.0331001281738",NA,NA,"Erva com inflorescência prateada em campo limpo, relevo no topo, solo granito, junto a afloramentos rochosos.","HAS0012127",NA,"Magnoliophyta",NA,NA,"2559",NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"552","2020-08-26 10:50:28-03","MCN-FZBRS","HAS","11403","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Mariath, J.E.","1980","09",NA,"Bueno, O.","1980","03",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro das Abertas","-51.2299995422363","-30.0331001281738",NA,NA,"erva; inflorescência prateada; muito numerosa; agrupada; campo não mexido; topo; solo granito; abundante; formando um tapete em cima dos matacães de pedra","HAS0011403",NA,"Magnoliophyta",NA,NA,"2296",NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"553","2020-08-26 10:50:28-03","MCN-FZBRS","HAS","9592","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin","Mariath, J.E.","1980","09",NA,"Martau, L.","1979","05",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro Tapera","-51.2299995422363","-30.0331001281738",NA,NA,"acesso pela estrada Juca Batista; número de coleta do coletor adicional 70; erva; pouco numerosa; campo sujo; na encosta; solo granítico","HAS0009592",NA,"Magnoliophyta",NA,NA,"s.n.",NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"554","2020-08-26 10:50:28-03","MCN-FZBRS","HAS","12091","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.",NA,NA,NA,NA,"Bueno, O.","1980","05",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro Teresópolis.","-51.2299995422363","-30.0331001281738",NA,NA,"Erva com 25 cm de altura com flor prateada, numerosa e dispersa em campo sujo no topo e na encosta, solo granito.","HAS0012091",NA,"Magnoliophyta",NA,NA,"2523",NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"555","2020-08-26 10:50:28-03","MCN-FZBRS","HAS","17669","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Strehl, T.",NA,NA,NA,"Strehl, T.","1982","12",NA,"Brasil","Rio Grande do Sul","São Jerônimo","Polo Carboquímico; campo Arroio Porteirinha.","-51.7221984863281","-29.9591999053955",NA,NA,NA,"HAS0017669",NA,"Magnoliophyta",NA,NA,"532",NA,NA,NA,NA,"78415","auto",NA,NA,NA,NA,NA,NA
"556","2020-08-26 10:50:28-03","MCN-FZBRS","HAS","17093","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Strehl, T.",NA,NA,NA,"Neves, M.","1982","09",NA,"Brasil","Rio Grande do Sul","São Jerônimo","Polo Carboquímico; campo atrás da Fazenda Capão.","-51.7221984863281","-29.9591999053955",NA,NA,"Planta cespitosa, com inflorescência arroxeada, muito numerosa; dispersa; em campo limpo, na encosta e na baixada; exemplar muito piloso.","HAS0017093",NA,"Magnoliophyta",NA,NA,"98",NA,NA,NA,NA,"78415","auto",NA,NA,NA,NA,NA,NA
"557","2020-08-26 10:50:28-03","MCN-FZBRS","HAS","17243","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Strehl, T.",NA,NA,NA,"Strehl, T.","1982","10",NA,"Brasil","Rio Grande do Sul","São Jerônimo","Polo Carboquímico, campo situado a 4 km após a Fazenda do Conde, no sentido Porto do Conde e Fazenda Bugio; lado direito.","-51.7221984863281","-29.9591999053955",NA,NA,NA,"HAS0017243",NA,"Magnoliophyta",NA,NA,"470",NA,NA,NA,NA,"78415","auto",NA,NA,NA,NA,NA,NA
"558","2020-08-26 10:50:28-03","MCN-FZBRS","HAS","10629","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Dongui, H.","1980","07",NA,"Bueno, O.","1979","11",NA,"Brasil","Rio Grande do Sul","Viamão","Morro da Grota","-51.0233001708984","-30.0811004638672",NA,NA,"erva ereta; 25 cm; inflorescência esverdeada; pouco numerosa; dispersa; beira da estrada","HAS0010629",NA,"Magnoliophyta",NA,NA,"1950",NA,NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA
"559","2020-08-26 10:50:28-03","MCN-FZBRS","HAS","24294","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","(Hackel) Ekman","Bueno, O.","1989","07",NA,"Mazzitelli, S.A.M.","1988","10",NA,"Brasil","Rio Grande do Sul","Viamão","Parque Estadual de Itapuã, Praia de Fora","-51.0233001708984","-30.0811004638672",NA,NA,"Em dunas, erva ereta com inflorescência vinhosa. Numerosa e dispersa. Substrato: arenito.","HAS0024294",NA,"Magnoliophyta",NA,NA,"763",NA,NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA
"560","2020-08-26 10:50:28-03","MCN-FZBRS","HAS","23726","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","(Hackel) Ekman","Bueno, O.","1988","06",NA,"Mazzitelli, S.A.M.","1988","05",NA,"Brasil","Rio Grande do Sul","Viamão","Parque Estadual de Itapuã, Praia de Fora","-51.0233001708984","-30.0811004638672",NA,NA,"Em dunas, exemplar com aprox. 35 cm de altura, erva ereta com inflorescência esverdeada. Muito numeroso e agrupado.","HAS0023726",NA,"Magnoliophyta",NA,NA,"732",NA,NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA
"561","2020-08-26 10:50:28-03","MCN-FZBRS","HAS","23594","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","(Hackel) Ekman","Oliveira, M.G.D.","1991","01","09","Mazzitelli, S.A.M.","1988","03",NA,"Brasil","Rio Grande do Sul","Viamão","Parque Estadual de Itapuã, Praia de Fora","-51.0233001708984","-30.0811004638672",NA,NA,"Em dunas, exemplar com aproximadamente 30 cm de altura. Flor parda, numeroso e agrupado. Substrato: arenito.","HAS0023594",NA,"Magnoliophyta",NA,NA,"727",NA,NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA
"562","2020-08-26 10:50:28-03","MCN-FZBRS","HAS","23476","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trinius","Oliveira, M.G.D.","1991","01","09","Mazzitelli, S.A.M.","1988","01",NA,"Brasil","Rio Grande do Sul","Viamão","Parque Estadual de Itapuã, Praia de Fora","-51.0233001708984","-30.0811004638672",NA,NA,"Exemplar com cerca de 30 cm de altura, flor parda pouco numerosa e agrupada. Substrato: arenito.","HAS0023476",NA,"Magnoliophyta",NA,NA,"662",NA,NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA
"563","2020-08-26 10:50:28-03","MCN-FZBRS","HAS","23177","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","(Hackel) Ekman","Oliveira, M.G.D.","1991","01","09","Bueno, O.","1987","11",NA,"Brasil","Rio Grande do Sul","Viamão","Parque Estadual de Itapuã, Praia de Fora","-51.0233001708984","-30.0811004638672",NA,NA,"Em dunas, próximo a mata de restinga, solo arenoso. Erva ereta. Possui inflorescencia verde azulada. Pouco numeroso e disperso.","HAS0023177",NA,"Magnoliophyta",NA,NA,"5111",NA,NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA
"564","2019-11-21 10:15:29-03","IBt","SP","10126","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Harvey, LH","1981",NA,NA,"Pickel, B",NA,NA,NA,"Desconhecido",NA,NA,"s/ procedência.",NA,NA,NA,NA,NA,"SP044079","SP044079",NA,NA,NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","2019-11-21 10:15:29-03","IBt","SP","226271","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.",NA,NA,NA,NA,"Rosengurtt","1946","11",NA,"Uruguai","Florida",NA,"Pratense abundante; Estancia Rincon de Santa Elena; Picada Castro, Arroyo Mansavillagra.",NA,NA,NA,NA,NA,"SP044078","SP044078",NA,NA,NA,"5794",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","2019-11-21 10:15:29-03","IBt","SP","85079","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Harvey, LH","1981",NA,NA,"Woolston, AL","1955","09","25","Paraguai","San Pedro",NA,"Alto Paraguay: Primavera.",NA,NA,NA,NA,NA,"SP044077","SP044077",NA,NA,NA,"G-72",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","2019-11-21 10:15:29-03","IBt","SP","37084","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii lindmanii","(Hack.) Ekman","Boechat, SC","1996","07","08","Archer, WA","1936","11","08","Brasil","Rio Grande do Sul",NA,"Fazenda of Col. Jose Antonio Pereira Rego, 23 km east of Rio Pardo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"lindmanii","4418",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","2019-11-21 10:15:29-03","IBt","SP","36353","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii lindmanii","(Hack.) Ekman","Boechat, SC","1996","07","08","Archer, WA; Gehrt, A","1936","09","05","Brasil","Mato Grosso do Sul","Campo Grande","Capão Bonito","-54.6464004516602","-20.4428005218506",NA,NA,NA,"SP044070","SP044070",NA,NA,"lindmanii","71b",NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA
"569","2019-11-21 10:15:29-03","IBt","SP","315662","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.",NA,NA,NA,NA,"Silva, TS","1973","02","11","Brasil","Mato Grosso do Sul","Miranda","6 km da sede da Fazenda Bodoquena, no rumo SE.","-56.3782997131348","-20.2406005859375",NA,NA,NA,NA,NA,NA,NA,NA,"85A",NA,"100","200",NA,"92112","auto",NA,NA,NA,NA,NA,NA
"570","2019-11-21 10:15:29-03","IBt","SP","85889","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii neesii","Trin.","Boechat, SC","1996","07","08","Clayton, WD","1965","01","23","Brasil","Paraná","Bocaiúva do Sul",NA,"-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,NA,NA,"neesii","4265",NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA
"571","2019-11-21 10:15:29-03","IBt","SP","85890","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii neesii","Trin.","Boechat, SC","1996","07","08","Clayton, WD","1965","01","25","Brasil","Paraná","Colombo","Bacaitara.","-49.2242012023926","-25.2917003631592",NA,NA,NA,"SP044073","SP044073",NA,NA,"neesii","4339",NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA
"572","2019-11-21 10:15:29-03","IBt","SP","23329","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii lindmanii","(Hack.) Ekman","Boechat, SC","1996","07","08","Hoehne, FC","1928","11","02","Brasil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,NA,"SP044071","SP044071",NA,NA,"lindmanii","s.n.",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"573","2019-11-21 10:15:29-03","IBt","SP","165183","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii neesii","Trin.","Boechat, SC","1996","07","08","Larrosa; et al.","1972","09","29","Brasil","Rio Grande do Sul","Pelotas","Campus IPEAS-UFPEL","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,NA,NA,"neesii","41",NA,NA,NA,NA,"51462","auto",NA,NA,NA,NA,NA,NA
"574","2019-11-21 10:15:29-03","IBt","SP","51142","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii neesii","Trin.","Boechat, SC","1996","07","08","Orth, C; Dutra, J","1932","10","01","Brasil","Rio Grande do Sul","Porto Alegre","M. da Glória.","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,"neesii","s.n.",NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
