"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","sex"
"912","2019-11-01 15:06:53-03","UnB","UB","96444","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","incanescens",NA,"Psidium incanescens","Mart.",NA,"Irwin, HS; Souza, R; Santos, RR","9766","1965","11","02","Southern America","Brasil","Goiás","5km W of Cristalina",NA,"Corolla and anthers white.; Shrub 1m; Cerrado.",NA,NA,"Legrand, CMDE",NA,NA,NA,"1175","1175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"913","2019-11-01 15:06:53-03","UnB","UB","96446","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","incanescens",NA,"Psidium incanescens","Mart.",NA,"Irwin, HS; Onishi, E; Fonsêca, SF; Souza, R; Santos, RR; Ramos, J","25224","1970","01","23","Southern America","Brasil","Goiás","Ca. 26km N.E. of Catalão",NA,"Few-branched shrub 1,5m. Fruto green.; Cerrado. Cerrado and gallery woods.",NA,NA,"Proença, CEB",NA,NA,NA,"875","875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"914","2019-11-01 15:06:53-03","UnB","UB","96447","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","incanescens",NA,"Psidium incanescens","Mart.",NA,"Irwin, HS; Onishi, E; Fonsêca, SF; Souza, R; Santos, RR; Ramos, J","25247?25224","1970","01","23","Southern America","Brasil","Goiás","Ca. 27km N.E. of Catalão",NA,"Subshrub with ascending to ca. 1m tall. Corolla purplish lilac; stamens red-violet.; Cerrado. Cerrado and gallery woods.",NA,NA,"Proença, CEB",NA,NA,NA,"875","875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"915","2019-11-01 15:06:53-03","UnB","UB","96448","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","incanescens",NA,"Psidium incanescens","Mart.",NA,"Heringer, EP","9917","1964","11","03","Southern America","Brasil","Goiás",NA,NA,"Arbsuto 0,8m. Flor branca; .",NA,NA,"Legrand, CMDE","Samambaia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"916","2019-11-01 15:06:53-03","UnB","UB","96449","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","incanescens",NA,"Psidium incanescens","Mart.",NA,"Barroso, GM; Maria, J; Lima, A","652","1968","12","20","Southern America","Brasil","Goiás","Beira da estrada São João da Aliança - Alto Paraíso",NA,"Flor alva; Cerrado.",NA,NA,"Incógnito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"917","2019-11-01 15:06:53-03","UnB","UB","96453","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","incanescens",NA,"Psidium incanescens","Mart.",NA,"Belém, RP; Mendes, JM","441","1965","01","30","Southern America","Brasil","Minas Gerais","53km de Montes Claros para Pirapora",NA,"1m; Mata.",NA,NA,"Legrand, CMDE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"918","2019-11-01 15:06:53-03","UnB","UB","96455","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","incanescens",NA,"Psidium incanescens","Mart.",NA,"Gottsberger, IS","0201199550R3-2.","1971","02","25","Southern America","Brasil","São Paulo","18km north of Botucatu (14km east of São Manuel). Along the São Manuel-Piracicaba highway. Near ex-RR station 13 de Maio",NA,"Ripe fruits green covered with red; Shrub 0,5m; Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope.",NA,NA,"Gottsberger, IS","Botucatu","-48.416667","-22.75","550","550","-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"919","2019-11-01 15:06:53-03","UnB","UB","96456","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","incanescens",NA,"Psidium incanescens","Mart.",NA,"Irwin, HS; Onishi, E; Fonsêca, SF; Souza, R; Santos, RR; Ramos, J","25696","1970","01","29","Southern America","Brasil","Minas Gerais","Ca. 40km N.E. of Patrocínio",NA,"Shrub 1m. Fruto green.; Cerrado on chapada and steep slopes.",NA,NA,"Proença, CEB",NA,NA,NA,"1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"920","2019-11-01 15:06:53-03","UnB","UB","96457","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","incanescens",NA,"Psidium incanescens","Mart.",NA,"Irwin, HS; Fonsêca, SF; Souza, R; Santos, RR; Ramos, J","28347","1970","03","25","Southern America","Brasil","Minas Gerais","Ca. 2km N of São João da Chapada",NA,"Shrub 1,5m. Fruto yellow-green.; Cerrado on rocky slopes.",NA,NA,"Proença, CEB",NA,NA,NA,"1200","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"921","2019-11-01 15:06:53-03","UnB","UB","96655","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","incanescens",NA,"Psidium incanescens","Mart.",NA,"Irwin, HS; Souza, R; Santos, RR","10692","1965","11","26","Southern America","Brasil","Distrito Federal","Ca. 12km W. of Taguatinga on road to Brazlândia",NA,"Corolla and anthers white.; Shrub; Cerrado.",NA,NA,"Legrand, CMDE",NA,NA,NA,"1250","1250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"922","2019-11-01 15:06:53-03","UnB","UB","96656","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","incanescens",NA,"Psidium incanescens","Mart.",NA,"César, HL","701","1979","08","28","Southern America","Brasil","Distrito Federal","Fazenda Água Limpa. Área de experimentação sobre os efeitos do fogo na vegetação herbácea-subarbustiva",NA,"Campo sujo. Solo: Latossolo vermelho-amarelado, não encharcado; decl.",NA,NA,"Incógnito","Brasília","-47.933333","-15.95",NA,NA,"-47.933333","-15.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"923","2019-11-01 15:06:53-03","UnB","UB","96657","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","incanescens",NA,"Psidium incanescens","Mart.",NA,"Ratter, JA; Fonsêca Filho, J","4349","1978","12","04","Southern America","Brasil","Distrito Federal","Fazenda Água Limpa (University of Brasília field station), near Vergem Bonita, ca. 18km SSW of Brasília",NA,"Subshrub; In cerrado.",NA,NA,"Incógnito","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"924","2019-11-01 15:06:53-03","UnB","UB","96658","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","incanescens",NA,"Psidium incanescens","Mart.",NA,"Irwin, HS; Souza, R; Santos, RR","8717","1965","09","27","Southern America","Brasil","Distrito Federal","Near Sobradinho",NA,"Corolla and anther white.; Subshrub 0,3m; Burned-over cerrado.",NA,NA,"Proença, CEB","Brasília","-47.9296989440918","-15.7797002792358","1100","1100",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"925","2019-10-03 10:04:22-03","UFSCar","SORO","681","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. Ex DC.",NA,"Kortz, A. R.; Piotrowski, I.","329","2008","12","17",NA,"Brasil","São Paulo","campus UFSCar - Sorocaba, fragmento 4",NA,NA,NA,NA,NA,"Sorocaba","-47.4500007629395","-23.5",NA,NA,NA,NA,NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA
"926","2019-10-03 10:04:22-03","UFSCar","SORO","6604","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,NA,NA,"2012","03","13",NA,"Brasil","Paraná","Campo seco, 42 m alt.",NA,NA,NA,NA,NA,"Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"927","2019-10-03 10:04:22-03","UFSCar","SORO","616","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Perantoni, A.; Santos, C. J.; Pinheiro, R. C.; Ricardo, J. F. C.","9","2008","04","01",NA,"Brasil","São Paulo","campus UFSCar - Sorocaba",NA,NA,NA,NA,NA,"Sorocaba","-47.4500007629395","-23.5",NA,NA,NA,NA,NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA
"928","2019-10-03 10:04:22-03","UFSCar","SORO","6379","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium",NA,NA,NA,"155",NA,NA,NA,NA,"Brasil","São Paulo","Remanescente de Cerrado.",NA,"Subarbusto de 0,3 m, folhas discolores",NA,NA,"P.H. Gaem","Salto de Pirapora","-47.5699996948242","-23.6399993896484",NA,NA,NA,NA,"2018","10","11","13557","auto",NA,NA,NA,NA,NA,NA
"929","2020-08-04 12:48:55-03","UFU","HUFU","17312","S","Plantae",NA,NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Arantes, A.A.A.","727","1996","10","24",NA,"Brasil","São Paulo",NA,NA,"Subarbusto, ca. 0,4 m. Frutos imaturos e folhas brilhantes.; Campo sujo.","HUFU00018270",NA,"Arantes, A.A.A.","Itapirina",NA,NA,NA,NA,NA,NA,"1996","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"930","2020-08-04 12:48:55-03","UFU","HUFU","17313","S","Plantae",NA,NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Arantes, A.A.A.","731","1996","10","24",NA,"Brasil","São Paulo",NA,NA,"Subarbusto, ca, 0,4 m. Frutos imaturos e folhas discolores.; Campo sujo.","HUFU00018264",NA,"Arantes, A.A.A.","Itapirina",NA,NA,NA,NA,NA,NA,"1996","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"931","2020-08-04 12:48:55-03","UFU","HUFU","17314","S","Plantae",NA,NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Arantes, A.A.A.","723","1996","10","24",NA,"Brasil","São Paulo",NA,NA,"Subarbusto, ca. 0,6 m. Botões imaturos , folhas brilhantes.; Campo sujo.","HUFU00018268",NA,"Arantes, A.A.A.","Itapirina",NA,NA,NA,NA,NA,NA,"1996","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"932","2019-05-06 12:01:10-03","UFU","HUFU","60785","S","Plantae",NA,NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Gomes, J.C.","2389","1964","10","21",NA,"Brasil","Mato Grosso do Sul","Retiro de Telhas, margem direita do Rio Sucuri",NA,"Arbusto, flores alvas, mais ou menos frequente.; Cerrado.","HUFU00018253",NA,"Proença, C.","Três Lagoas","-40.483333","-12.5",NA,NA,"-40.483333","-12.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"933","2020-08-04 12:48:55-03","UFU","HUFU","50534","S","Plantae",NA,NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Arantes, A.A.A.; Cardoso, E.; Netto, C.R.B.; Silva-Neto, E.N.; Rodrigues, E.B.; et al.","335","2007","10","18",NA,"Brasil","Goiás","Serra do Facão, Margem direita da estrada para a área CT 32",NA,"Arbusto, ca. 2 m. Flor branca.","HUFU00018254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"934","2019-05-06 12:01:10-03","UFU","HUFU","44402","S","Plantae",NA,NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Araújo, G.M.; Alves, R.R.","s.n.","2006","02","02",NA,"Brasil","Minas Gerais","Capim Branco I, Funil I.",NA,"Arbusto, ca. 1 m. Fruto verde.; Mata decidua.","HUFU00018257",NA,NA,"Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA
"935","2019-05-06 12:01:10-03","UFU","HUFU","49016","S","Plantae",NA,NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Araújo, G.M.; Gusson, A.E.","s.n.","2007","10","25",NA,"Brasil","Minas Gerais","Capim Branco I, Funil I.",NA,"Arbusto, ca. 1,5 m. Cálice verde e corola alva.; Mata decidua, borda.","HUFU00018256",NA,NA,"Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA
"936","2019-05-06 12:01:10-03","UFU","HUFU","32561","S","Plantae",NA,NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Volpi, R.L.; Romero, R.; Pacheco, R.A.; Mendonça, I.; Cruz, M.P.; Alves, A.S.S. & Carvalho, S","713","2003","05","17",NA,"Brasil","Minas Gerais","Condomínio de Pedra",NA,"Arbusto, ca. 0,2 m. Frutos verdes.; Campo limpo. Solo arenoso pedregoso.","HUFU00036784","HUFU00036784",NA,"Delfinópolis","-46.8539009094238","-20.343900680542",NA,NA,NA,NA,NA,NA,NA,"41380","auto",NA,NA,NA,NA,NA,NA
"937","2019-05-06 12:01:10-03","UFU","HUFU","36540","S","Plantae",NA,NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Alves, A.S.S.","387","2002","11","02",NA,"Brasil","Minas Gerais","Reserva Vagetal da Companhia Mineira de Metais",NA,"Arbusto, ca. 0,5 m. Botão floral.; Cerrado Sentido Restrito-típico.","HUFU00018266",NA,NA,"Lagamar","-46.8074989318848","-18.1783008575439",NA,NA,NA,NA,NA,NA,NA,"53279","auto",NA,NA,NA,NA,NA,NA
"938","2019-05-06 12:01:10-03","UFU","HUFU","5629","S","Plantae",NA,NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Romero, R.; et al.","992","1994","04","20",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Estrada para o retiro.",NA,"Subarbusto, ca. 0,40m. Frutos verdes.; Campo cerrado.","HUFU00036791","HUFU00036791","Kawasaki, M.L.","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"2002",NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
"939","2019-05-06 12:01:10-03","UFU","HUFU","16378","S","Plantae",NA,NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Romero, R.; Nakajima, J.N.; Farinaccio, M.A. & Roque, N.","4644","1997","10","16",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Estrada para Sacramento, entrada Garagem de Pedras.",NA,"Arbusto, ca. 0,8m. Cálice verde, corola e estames brancos.; Campo sujo.","HUFU00036787","HUFU00036787","Kawasaki, M.L.","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"2002",NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
"940","2019-05-06 12:01:10-03","UFU","HUFU","7304","S","Plantae",NA,NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Romero, R.; et al.","1636","1995","01","09",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Guarita de Sacramento.",NA,"Arbusto, ca. 0,30m. Frutos imaturos verdes.; Campo limpo.","HUFU00036821","HUFU00036821","Kawasaki, M.L.","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"2002",NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
"941","2019-05-06 12:01:10-03","UFU","HUFU","6431","S","Plantae",NA,NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Romero, R.; et al.","1173","1994","10","14",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Guarita de Sacramento.",NA,"Subarbusto, ca. 0,25m. Corola e estames brancos, cálice verde. Aroma adocicado.; Campo sujo próximo a um afloramento rochoso, 2 meses após queimada.","HUFU00036785","HUFU00036785","Kawasaki, M.L.","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"2002",NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
"942","2019-05-06 12:01:10-03","UFU","HUFU","6871","S","Plantae",NA,NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Romero, R.; Nakajima, J.N.","1429","1994","12","06",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Guarita de Sacramento.",NA,"Arbusto, ca. 0,40m. Corola e estames brancos.; Campo sujo com afloramento rochoso.","HUFU00036790","HUFU00036790","Kawasaki, M.L.","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"2002",NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
"943","2019-05-06 12:01:10-03","UFU","HUFU","48104","S","Plantae",NA,NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Oliveira, T.G.; Barbosa, A.A.A. & Guido, L.E.","s.n.","2007","03","01",NA,"Brasil","Minas Gerais","Distrito de Tapuirama, Fazenda Capitão.",NA,"Subarbusto. Frutos maduros.","HUFU00069480","HUFU00069480",NA,"Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"944","2020-08-04 12:48:55-03","UFU","HUFU","17379","S","Plantae",NA,NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Arantes, A.A.A.; Brito, M.H.","294","1995","09","06",NA,"Brasil","Minas Gerais","Estação Ecológica do Panga",NA,"Subarbusto, ca. 0,4 m. Flores brancas, folhas discolores com face abaxial acinzentada.; Borda do cerrado denso.","HUFU00018265",NA,"Arantes, A.A.A.","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"1997","02",NA,"58223","auto",NA,NA,NA,NA,NA,NA
"945","2020-08-04 12:48:55-03","UFU","HUFU","11350","S","Plantae",NA,NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Barbosa, A.A.A.","584","1992","01","30",NA,"Brasil","Minas Gerais","Estação Ecológica do Panga",NA,"Subarbusto com flores alvas.; Campo sujo.","HUFU00018269",NA,"Arantes, A.A.A.","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"1997","02",NA,"58223","auto",NA,NA,NA,NA,NA,NA
"946","2020-08-04 12:48:55-03","UFU","HUFU","48076","S","Plantae",NA,NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Barbosa, A.A.A.; Guido, L.E. & Chirieleison, E.","s.n.","2007","03","01",NA,"Brasil","Minas Gerais","Fazenda Capitão, Distrito de Tapuirama.",NA,"Subarbusto. Frutos imaturos.","HUFU00068942","HUFU00068942","Arantes, A.A.A.","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"2007","07",NA,"58223","auto",NA,NA,NA,NA,NA,NA
"947","2020-08-04 12:48:55-03","UFU","HUFU","44292","S","Plantae",NA,NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Arantes, A.A.A.; Gonçalves, D.J.P.","1611","2006","02","09",NA,"Brasil","Minas Gerais","Reserva do Clube Caça e Pesca Itororó",NA,"Subarbusto, ca. 1 m. Frutos imaturos verdes.; Cerrado.","HUFU00018271",NA,"Arantes, A.A.A.","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"2007","02",NA,"58223","auto",NA,NA,NA,NA,NA,NA
"948","2019-05-06 12:01:10-03","UFU","HUFU","50457","S","Plantae",NA,NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Silva, C.I.","s.n.","2007","10","26",NA,"Brasil","Minas Gerais","Fazenda Campo Alegre",NA,NA,"HUFU00018157",NA,NA,"Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA
"949","2020-08-04 12:48:55-03","UFU","HUFU","13542","S","Plantae",NA,NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Mota, A.L.P.","1014","1991","11","12",NA,"Brasil","Minas Gerais","Vale do Rio Araguari, Triangulo Mineiro. José Costa.",NA,"Arvoreta, ca. 1,5 m. Flores brancas.; Cerrado.","HUFU00018262",NA,"Arantes, A.A.A.","Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"1998","02","03","58653","auto",NA,NA,NA,NA,NA,NA
"950","2019-05-06 12:01:10-03","UFU","HUFU","36539","S","Plantae",NA,NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Alves, A.S.S.","71","2002","11","30",NA,"Brasil","Minas Gerais","Reserva Vagetal da Companhia Mineira de Metais",NA,"Arbusto, ca. 1,7 m. Flor branca.; Cerrado Sentido restrito-ralo.","HUFU00018273",NA,NA,"Lagamar","-46.8074989318848","-18.1783008575439",NA,NA,NA,NA,NA,NA,NA,"53279","auto",NA,NA,NA,NA,NA,NA
"951","2020-08-04 12:48:55-03","UFU","HUFU","31215","S","Plantae",NA,NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Mendes, S.; Oliveira, A.P.; Yamamoto, M. & Duarte, P.C.","392","2002","12","20",NA,"Brasil","Minas Gerais","Estação Ambiental Galheiro, EPDA - Galheiro, Céu Cavalo.",NA,"Arbusto, ca. 1,2 m. Frutos verdes.; Cerrado.","HUFU00018255",NA,"Arantes, A.A.A.","Perdizes","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,"2003","10",NA,"45889","auto",NA,NA,NA,NA,NA,NA
"952","2020-08-04 12:48:55-03","UFU","HUFU","29090","S","Plantae",NA,NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Amorim, E.H.; Mendes, S.; Oliveira, A.P. & Duarte, P.C.","288","2002","10","26",NA,"Brasil","Minas Gerais","Galheiros",NA,"Arbusto, ca. 1 m. Cálice verde, corola e estames brancos.; Cerrado.","HUFU00018159",NA,"Arantes, A.A.A.","Perdizes","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,"2003","10",NA,"45889","auto",NA,NA,NA,NA,NA,NA
"953","2019-05-06 12:01:10-03","UFU","HUFU","36943","S","Plantae",NA,NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Amorim, E.H.; Hattori, E.K.O. & Barbosa, J.M.","908","2004","05","01",NA,"Brasil","Minas Gerais","Galheiros, Penísula.",NA,"Subarbusto, ca. 1 m. Frutos verdes.","HUFU00018160",NA,"Proença, C.","Perdizes","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,"2004","12",NA,"45889","auto",NA,NA,NA,NA,NA,NA
"954","2019-05-06 12:01:10-03","UFU","HUFU","16377","S","Plantae",NA,NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Romero, R.; Nakajima, J.N.; Farinaccio, M.A. & Roque, N.","4642","1997","10","16",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Estrada para Sacramento, 3km antes da entrada da cachoeira Casca D'Anta.",NA,"Arbusto, ca. 0,8m. Cálice verde, corola e estames brancos.; Campo limpo com população de Baccharis sp.","HUFU00036788","HUFU00036788","Kawasaki, M.L.","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"2002",NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
"955","2019-05-06 12:01:10-03","UFU","HUFU","6548","S","Plantae",NA,NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Romero, R.; et al.","1314","1994","10","18",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Estrada São Roqeu de Minas - Sacramento, após o curral de pedras.",NA,"Subarbusto, ca. 0,30m. Cálice creme, corola e estames brancos.; Campo limpo.","HUFU00036786","HUFU00036786","Kawasaki, M.L.","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"2002",NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
