"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount"
"504","2017-08-04 10:52:51-03","F","FMNH-SEEDPLANTS","V0431549F","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"B. A. Krukoff","5230","South America","Brazil",NA,NA,NA,"V0431549F","1933","7","15","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0431549F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"505","2017-08-04 10:52:52-03","F","FMNH-SEEDPLANTS","V0431555F","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"R. Marquete","1473","South America","Brazil",NA,NA,NA,"V0431555F","1994","2","23","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0431555F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"506","2017-08-04 10:52:53-03","F","FMNH-SEEDPLANTS","V0431561F","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"B. A. Krukoff","5548","South America","Brazil",NA,NA,NA,"V0431561F","1952",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0431561F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"507","2017-08-04 10:52:54-03","F","FMNH-SEEDPLANTS","V0431567F","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"B. A. Krukoff","5783","South America","Brazil",NA,NA,NA,"V0431567F","1933","9","4","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0431567F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"508","2018-05-07 15:14:49-03","F","FMNH-SEEDPLANTS","V0431573F","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"L. Vargas & R. B. Foster","749","South America","Bolivia",NA,NA,NA,"V0431573F","1992","7","8","Spermatophyta",NA,NA,"RRC ID Flag","Pando",NA,NA,"-67.6667","-11.3333",NA,NA,"V0431573F_01 V0431573F_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"749",NA
"509","2017-08-04 10:52:58-03","F","FMNH-SEEDPLANTS","V0431585F","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"H. S. Irwin et al.","55601","South America","Suriname",NA,NA,NA,"V0431585F","1963","9","11","Spermatophyta",NA,NA,NA,NA,NA,NA,"-55.625","4.1006",NA,NA,"V0431585F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"510","2017-08-04 10:53:00-03","F","FMNH-SEEDPLANTS","V0431591F","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"H. S. Irwin et al.","55391","South America","Suriname",NA,NA,NA,"V0431591F","1963","9","5","Spermatophyta",NA,NA,NA,NA,NA,NA,"-55.625","4.1006",NA,NA,"V0431591F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"511","2019-06-11 12:34:30-03","F","FMNH-SEEDPLANTS","V0431597F","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"P. Nuñez V.","6169","South America","Peru",NA,NA,NA,"V0431597F","1986","9","18","Spermatophyta",NA,NA,"RRC ID Flag","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,"V0431597F_01 V0431597F_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"6169",NA
"512","2020-07-23 12:05:08-03","CEPLAC","CEPEC","106928","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Amorim, A. M.","4556",NA,"Brasil",NA,NA,NA,NA,"2004","12","19",NA,NA,NA,"D. S. Silveira","Bahia","ILHÉUS","BA-001, na altura do km 20 (Ponta da Tulha), entrada à esquerda Acesso ao retiro. Estrada vicinal ca. 5,5 km à Direita, para a Lagoa Encantada. RPPN Salto do Apepique. Coleta realizada em Mata na Área do inventario.","-39.123611","-14.586111","170","170",NA,NA,NA,NA,NA,NA,"39W7'25","14S35'10",NA,NA,NA,NA
"513","2020-07-23 12:05:08-03","CEPLAC","CEPEC","107695","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"S. dos S. Lima","51",NA,"Brasil",NA,NA,NA,NA,"1999","05","24",NA,NA,NA,"D. S. Silveira","Bahia","SANTA CRUZ CABRÁLIA","Extremo Sul. Mata cara-branca, projeto CEDRO.","-39.016667","-16.266667",NA,NA,NA,NA,NA,NA,NA,NA,"39W1'","16S16'",NA,"30/12/2009",NA,NA
"514","2020-07-23 12:05:08-03","CEPLAC","CEPEC","107878","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Fiaschi, P.","2969",NA,"Brasil",NA,NA,"N° A1 do inventário.",NA,"2005","02","19",NA,NA,NA,"D. S. Silveira","Bahia","ILHÉUS","RPPN Salto Apepique. Rodovia Ilhéus-Itacaré (BA 001), com entrada à esq. na altura do Km 20 (Ponta da Tulha) - acesso ao Retiro. Ramal vicinal ca. 5,5 Km à direita para a Lagoa Encantada.","-39.117222","-14.586111","170","170",NA,NA,NA,NA,NA,NA,"39W7'2","14S35'10",NA,NA,NA,NA
"515","2020-07-23 12:05:08-03","CEPLAC","CEPEC","110346","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Amorim, A. M.","5302",NA,"Brasil",NA,NA,NA,NA,"2005","10","12",NA,NA,NA,"Sem Informação","Bahia","arataca","Serra do Peito-de-Moça - Serra das Lontras. Estrada Arataca-Una, ramal 22,4 km de Arataca, assentamento Sto. Antônio. RPPN Caminho das Pedras. Trilha para o pico, após casa do Sr. Mormaço.","-39.341667","-15.173611","1000","1000",NA,NA,NA,NA,NA,NA,"39W20'30","15S10'25",NA,NA,NA,NA
"516","2020-07-23 12:05:08-03","CEPLAC","CEPEC","111947","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"M. M. M. Lopes","703",NA,"Brasil",NA,NA,NA,NA,"2006","05","23",NA,NA,NA,"D. S. Silveira","Bahia","ALMADINA","Serra do Corcovado. 9,8Km ao SW de Coarací, na estrada para Almadina, daí N até a Fazenda São José. Proprietário Sr. Francisco.","-39.603333","-14.705833",NA,NA,NA,NA,NA,NA,NA,NA,"39W36'12","14S42'21",NA,"30/12/2009",NA,NA
"517","2020-07-23 12:05:08-03","CEPLAC","CEPEC","114234","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Iganci, J. R. V.","193",NA,"Brasil",NA,NA,NA,NA,"2006","09","13",NA,NA,NA,"D. S. Silveira","Bahia","ITACARÉ","Rodovia Ilhéus-Itacaré, km 59, Fazenda Boa paz.","-39.031944","-14.335556","100","100",NA,NA,NA,NA,NA,NA,"39W1'55","14S20'8",NA,NA,NA,NA
"518","2020-07-23 12:05:08-03","CEPLAC","CEPEC","16747","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"L. A. Mattos-Silva","509",NA,"Brasil",NA,NA,NA,NA,"1979","06","15",NA,NA,NA,"D. S. Silveira","Bahia","CAMACAN","Rod. Travessão/Camamú, KM 13. Ramal à direita para a Fazenda Brahma.","-39.216667","-14",NA,NA,NA,NA,NA,NA,NA,NA,"39W13'","14S0'",NA,"30/12/2009",NA,NA
"519","2020-07-23 12:05:08-03","CEPLAC","CEPEC","142338","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Nogueira, M.G.C.","200",NA,"Brasil",NA,NA,"Duplicatas: NAO",NA,"2014","08","03",NA,NA,NA,"Sem Informação","Bahia","ITAMARAJÚ","Conglomerado BA_1404-1-6-12","-39.599444","-16.919722",NA,NA,NA,NA,NA,NA,NA,NA,"39W35'58","16S55'11",NA,NA,NA,NA
"520","2020-07-23 12:05:08-03","CEPLAC","CEPEC","150697","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Oliveira, N.E.","700",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,"2014","12","01",NA,NA,NA,"L. Daneu","Bahia","SANTA CRUZ CABRÁLIA","Conglomerado BA_1379-3-5-10","-39.42","-16.2",NA,NA,NA,NA,NA,NA,NA,NA,"39W25'12","16S12'0",NA,NA,NA,NA
"521","2020-07-23 12:05:08-03","CEPLAC","CEPEC","135755","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Carvalho, G. M.",NA,NA,"Brasil",NA,NA,"Indivíduo P24-05",NA,NA,NA,NA,NA,NA,NA,"Sem Informação","Bahia","PORTO SEGURO","RPPN Estação Veracel","-39.133333","-16.333333","100","100",NA,NA,NA,NA,NA,NA,"39W8'0","16S20'0",NA,NA,NA,NA
"522","2020-07-23 12:05:08-03","CEPLAC","CEPEC","140591","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Lopes, L.C.M.","278",NA,"Brasil",NA,NA,NA,NA,"2012","05","27",NA,NA,NA,"Sem Informação","Bahia","UNA",NA,"-39.096944",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W5'49","15S9'73",NA,NA,NA,NA
"523","2020-07-23 12:05:08-03","CEPLAC","CEPEC","56786","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"W. W. Thomas","9437",NA,"Brasil",NA,NA,NA,NA,"1992","11","14",NA,NA,NA,"M. Coode","Bahia","UNA","Reserva Biologica do Mico-leão (REBIO). Entrada no 46Km ao N BA-001 Ilheus/Uma.","-39.083333","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,"39W5'0","15S9'0",NA,"30/12/1994",NA,NA
"524","2020-07-23 12:05:08-03","CEPLAC","CEPEC","57022","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"A. M. Amorim","842",NA,"Brasil",NA,NA,NA,NA,"1992","10","08",NA,NA,NA,"M. Coode","Bahia","UNA","Reserva Biológica do Mcio-leão (REBIO) Entrada KM 46 BA-001 Ilheus/Una.","-39.083333","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,"39W5'0","15S9'0",NA,"30/12/1994",NA,NA
"525","2020-07-23 12:05:08-03","CEPLAC","CEPEC","58407","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"J. L. Hage","2359",NA,"Brasil",NA,NA,NA,NA,"1993","03","11",NA,NA,NA,"A. M. Amorim","Bahia","UNA","Reserva Biológica do Mico-leão (REBIO). Entrada KM 46 BA-001 Ilheus/Uma.","-39.083333","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,"39W5'0","15S9'0",NA,"30/12/1996",NA,NA
"526","2020-07-23 12:05:08-03","CEPLAC","CEPEC","61710","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"J. G. Jardim","488",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Gindiba",NA,"1994","06","14",NA,NA,NA,"M. Nadruz","Sergipe","SANTA LUZIA DO ITANHI","Ca. 50m ao S Crasto (passando pelo cemitério).","-37.422222","-11.395278",NA,NA,NA,NA,NA,NA,NA,NA,"37W25'20","11S23'43",NA,"09/05/1996",NA,NA
"527","2020-08-06 12:35:38-03","CEPLAC","CEPEC","63201","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"W. W. Thomas","10528",NA,"Brasil",NA,NA,NA,NA,"1994","09","18",NA,NA,NA,"SpeciesLink network","Bahia","ILHÉUS","Mata da Esperança. 3Km ao N da Rodoviária.Mata ao N da represa.","-39.069167","-14.781944",NA,NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,NA,NA
"528","2020-07-23 12:05:08-03","CEPLAC","CEPEC","88057","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"J. G. Jardim","1592",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Gindiba",NA,"1998","02","18",NA,NA,NA,"B. Clifton","Bahia","JUSSARÍ","Rod. Jussari/Palmira. Entrada ca. 7,5Km depois mais 1,7Km ate a sede da Faz. Teimoso. RPPN Serra do Teimoso. Árvore 139.","-39.583333","-15.166667",NA,NA,NA,NA,NA,NA,NA,NA,"39W35'","15S10'",NA,"30/12/1998",NA,NA
"529","2020-07-23 12:05:08-03","CEPLAC","CEPEC","90943","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"J. G. Jardim","3725",NA,"Brasil",NA,NA,NA,NA,"2001","08","08",NA,NA,NA,"D. S. Silveira","Bahia","JUSSARÍ","Entrada 7,5Km da Rod. Jussari/Palmira. Faz Teimoso 1,7km da entrada. RPPN Serra do Teimoso.","-39.531111","-15.154444",NA,NA,NA,NA,NA,NA,NA,NA,"39W31'52","15S9'16",NA,"30/12/2009",NA,NA
"530","2020-07-23 12:05:08-03","CEPLAC","CEPEC","98349","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"W. W. Thomas","13379",NA,"Brasil",NA,NA,NA,NA,"2003","03","16",NA,NA,NA,"P. Fiaschi","Bahia","JUSSARÍ","Faz. Serra do Teimoso. RPPN Serra do Teimoso. Mata baixa, ao N do portão da Reserva.",NA,"-15.153333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15S9'12",NA,"30/03/2004",NA,NA
"531","2020-07-23 12:05:08-03","CEPLAC","CEPEC","23246","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"A. Rylands","59",NA,"Brasil",NA,NA,NA,NA,"1980","11","11",NA,NA,NA,"D. Sampaio","Bahia","UNA","A W da Estação Experimental Lemos Maia. CEPLAC.","-39.0752983093262","-15.2932996749878",NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,"30/12/2009",NA,NA
"532","2020-07-23 12:05:08-03","CEPLAC","CEPEC","7277","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"R. S. Pinheiro","1327",NA,"Brasil",NA,NA,NA,NA,"1971","06","14",NA,NA,NA,"D. S. Silveira","Bahia","UNA","Fazenda São Rafael.","-39.0752983093262","-15.2932996749878",NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,"30/12/2009",NA,NA
"533","2020-07-23 12:05:08-03","CEPLAC","CEPEC","59619","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"S. C. de Sant'Ana","427",NA,"Brasil",NA,NA,NA,NA,"1993","10","09",NA,NA,NA,"M. Nadruz","Sergipe","SANTA LUZIA DO ITANHI","Ca. 2Km de Crasto, estrada p/ Sta/ Luzia do Itanhi.","-37.448299407959","-11.3507995605469",NA,NA,NA,"26417","auto",NA,NA,NA,NA,NA,NA,"09/05/1996",NA,NA
"534","2020-08-06 12:35:38-03","CEPLAC","CEPEC","133911","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"J. R. Stehmann","5079",NA,"Brasil",NA,NA,NA,NA,"2008","09","24",NA,NA,NA,"SpeciesLink network","Bahia","JUSSARÍ","RPPN Serrado Teimoso, Serra do Teimoso, trilha para o mirante da Sapucaia Serra do Teimoso.","-39.4953002929688","-15.1913995742798",NA,NA,NA,"21386","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","2020-07-23 12:05:08-03","CEPLAC","CEPEC","27825","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"S. A. Mori","13967",NA,"Brasil",NA,NA,NA,NA,"1981","01","01",NA,NA,NA,"M. Nadruz","Bahia","UNA","Arredores das Fazs. Maruim e Dois de Julho, 33Km ao SW de Olivença, Rod. Olivença/Buerarema.","-39.0752983093262","-15.2932996749878",NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,"09/05/1996",NA,NA
"536","2020-07-23 12:05:08-03","CEPLAC","CEPEC","5983","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"T. S. dos Santos","995",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Gindiba",NA,"1970","08","10",NA,NA,NA,"D. Sampaio","Bahia","ILHÉUS","Área do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,"30/12/2009",NA,NA
"537","2020-07-23 12:05:08-03","CEPLAC","CEPEC","65526","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"A. M. de Carvalho","6063",NA,"Brasil",NA,NA,NA,NA,"1995","07","15",NA,NA,NA,"M. Nadruz","Bahia","ILHÉUS","Ca. 6 a 8Km na estrada Itacaré/Serra Grande.","-39.0494003295898","-14.7889003753662",NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,"09/05/1996",NA,NA
"538","2020-07-23 11:56:06-03","CEPLAC","CEPEC","79417","PreservedSpecimen","Plantae",NA,"Sloanea","garckeana","Sloanea garckeana",NA,"W. W. Thomas","11728",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,"P. Fiaschi","Bahia","JUSSARÍ",NA,"-39.4953002929688","-15.1913995742798",NA,NA,NA,"21386","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","2020-07-23 12:05:08-03","CEPLAC","CEPEC","7632","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"T. S. dos Santos","2095",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Gindiba",NA,"1971","10","09",NA,NA,NA,"M. Nadruz","Bahia","teixeira de freitas","Vale do Rio Alcobaça.","-39.7419013977051","-17.5349998474121",NA,NA,NA,"44841","auto",NA,NA,NA,NA,NA,NA,"09/05/1996",NA,NA
"540","2020-07-23 12:05:08-03","CEPLAC","CEPEC","60232","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"S. C. de Sant'Ana","470",NA,"Brasil",NA,NA,NA,NA,"1993","11","29",NA,NA,NA,"M. Nadruz","Sergipe","SANTA LUZIA DO ITANHI","Ca. 500m ao S de Crasto (passando pelo cemitério).","-37.448299407959","-11.3507995605469",NA,NA,NA,"26417","auto",NA,NA,NA,NA,NA,NA,"09/06/1996",NA,NA
"541","2020-09-22 13:48:37-03","USP","SPFW","3474","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Melo Jr, J.C.F. Andreacci, F.; Weiers, M.S.; Gouveia, C.; Ronchi, E.K.; Raimundo, C.M.","796",NA,"Brasil",NA,NA,NA,NA,"2008","01","16",NA,NA,"K.Schum.","Tomy Fisher","Santa Catarina",NA,NA,"-49.020778","-26.467278","64","64",NA,NA,NA,NA,NA,NA,"49º01'14,8''W","26º28'02,2''S",NA,NA,NA,NA
"542","2020-11-04 17:29:00-03","UEM","HUEM","12353","S","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Alves, EM; Lorenzetti, ER; Silva, AA; Carniato, H; Neves, CA","413",NA,"Brasil",NA,NA,"árvore; até 3 m de altura (margem do rio); folhas coriáceas; frutos amarelos pilosos.","HUEM000003672","2006","04","01",NA,NA,"K. Schum.","Sakuragui, CM","Paraná","Querência do Norte","rio Paraná, Porto Brasílio, APA, Ilha: Floresta; Trilha: Beira Rio.","-53.491417","-22.856944",NA,NA,"HUEM000003672",NA,NA,NA,NA,NA,"-53.491417","-22.856944",NA,NA,NA,NA
"543","2020-11-04 17:29:00-03","UEM","HUEM","12354","S","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Alves, EM; Lorenzetti, ER; Silva, AA; Carniato, H; Neves, CA","35",NA,"Brasil",NA,NA,NA,"HUEM000003676","2005","08","13",NA,NA,"K. Schum.","Sakuragui, CM","Paraná","Querência do Norte","rio Paraná, Porto Brasílio, APA, Ilha: Floresta; Trilha: Apiário Clóvis.","-53.49375","-22.857861",NA,NA,"HUEM000003676",NA,NA,NA,NA,NA,"-53.49375","-22.857861",NA,NA,NA,NA
"544","2020-11-04 17:29:00-03","UEM","HUEM","12355","S","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Alves, EM; Lorenzetti, ER; Silva, AA; Carniato, H; Neves, CA","12",NA,"Brasil",NA,NA,"árvore; até 7 m de altura; frutos vermelhos quando maduros e pilosos; presença de formigas.","HUEM000003673","2005","08","13",NA,NA,"K. Schum.","Sakuragui, CM","Paraná","Querência do Norte","rio Paraná, Porto Brasílio, APA, Ilha: Floresta; Trilha: Gildo.","-53.541778","-22.862333",NA,NA,"HUEM000003673",NA,NA,NA,NA,NA,"-53.541778","-22.862333",NA,NA,NA,NA
"545","2021-03-26 13:27:17-03","UEM","HUEM","1543","S","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"E.C.Miamoto","01",NA,"Brasil",NA,NA,"Arbórea. Flores marrom-avermelhadas. Coordenadas aproximadas: Google Earth.; Arbórea. Flores marrom-avermelhadas.","HUEM000029621","1989","02","15",NA,NA,"K. Schum.","Ma.C.Souza","Paraná","São Pedro do Paraná","ribeirão São Pedro","-53.220833","-22.756667",NA,NA,NA,NA,NA,"1994","11",NA,"-53.220833","-22.756667",NA,NA,NA,NA
"546","2021-03-01 12:13:37-03","UEM","HUEM","25206","Extra","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Bento Fernandes, CE; L.M.Garcia; Rodrigues, S; Rosa, GS","168",NA,"Brasil",NA,NA,"Arbustiva, cerca de 2 m de altura; botões florais e flores coloração verde.","HUEM000029598","2012","11","27",NA,NA,"K. Schum.","Ma.C.Souza","Paraná","Porto Rico","rio Paraná, canal cortado, margem esquerda","-53.379833","-22.813083","242","242",NA,NA,NA,"2012","12",NA,"-53.379833","-22.813083",NA,NA,NA,NA
"547","2021-03-01 12:13:37-03","UEM","HUEM","25255","Extra","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Bento Fernandes, CE; L.M.Garcia; Rodrigues, S; Rosa, GS","183",NA,"Brasil",NA,NA,"Arbórea, entre 7 e 10 m de altura; frutos imaturos de coloração vermelha.","HUEM000029594","2012","11","28",NA,NA,"K. Schum.","Ma.C.Souza","Mato Grosso do Sul","Batayporã","canal rio Baía, margem esquerda","-53.342528","-22.750778","224","224",NA,NA,NA,"2012","12",NA,"-53.342528","-22.750778",NA,NA,NA,NA
"548","2021-03-01 12:13:37-03","UEM","HUEM","26372","S","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"F.A. Teixeira","09",NA,"Brasil",NA,NA,"Arbórea, fruto imaturo de col. bordô, frequente. Solo seco, sujeito a alagamento.","HUEM000029599","1994","05","15",NA,NA,"K. Schum.",NA,"Mato Grosso do Sul",NA,"rio Baia, ao lado da régua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","2021-03-01 12:13:37-03","UEM","HUEM","3225","S","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Ma.C.Souza","351",NA,"Brasil",NA,NA,"Arbórea, cerca de 7,5m de altura; área seca, sujeita a alagamento.","HUEM000029592","1992","09","22",NA,NA,"K. Schum.","Ma.C.Souza","Paraná","Porto Rico","rio Paraná, margem esquerda, mata do Araldo","-53.317272","-22.789133",NA,NA,NA,NA,NA,"1993",NA,NA,"-53.317272","-22.789133",NA,NA,NA,NA
"550","2021-03-01 12:13:37-03","UEM","HUEM","3997","S","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"M.B. Romagnolo","186",NA,"Brasil",NA,NA,"Material vegetativo; arbórea.","HUEM000029596","1996","03","30",NA,NA,"K. Schum.",NA,"Mato Grosso do Sul","Taquarussu","Rio Paraná, Margem direita (área 3).","-53.387908","-22.810169",NA,NA,NA,NA,NA,NA,NA,NA,"-53.387908","-22.810169",NA,NA,NA,NA
"551","2021-03-01 12:13:37-03","UEM","HUEM","27521","S","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"M.P.Fachini","494",NA,"Brasil",NA,NA,"Porte arbóreo; flores vermelhas; solo seco.","HUEM000029593","1998","12","15",NA,NA,"K. Schum.","M.P.Fachini","Mato Grosso do Sul","Batayporã","rio Baía, margem esquerda, várzea, ponto 02","-53.2710990905762","-22.2952995300293",NA,NA,NA,"52218","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA
"552","2021-03-01 12:13:37-03","UEM","HUEM","27522","S","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"M.P. Fachini","491",NA,"Brasil",NA,NA,"Material reprodutivo.","HUEM000029603","1998",NA,NA,NA,NA,"K. Schum.","M.P.Fachini","Mato Grosso do Sul","Taquarussu","canal Corutuba, Fazenda Cisne Branco. Ponto 33.","-53.3513984680176","-22.4878005981445",NA,NA,NA,"63482","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA
"553","2021-03-26 13:27:17-03","UEM","HUEM","874","S","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"I.S. Moscheta; J.M.Margarido; Ma.C.Souza","07",NA,"Brasil",NA,NA,"Arbórea, cerca de 10 m de altura. Frutos vermelhos enquanto jovens.; Arbórea, cerca de 10 m de altura. Frutos vermelhos enquanto jovens.","HUEM000029601","1986","11","22",NA,NA,"K. Schum.",NA,"Mato Grosso do Sul","Taquarussu","rio Baía, cerca de 3,5 km da desembocadura","-53.3513984680176","-22.4878005981445",NA,NA,NA,"63482","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","2021-03-01 12:13:37-03","UEM","HUEM","3241","S","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"P.M.Silva","47",NA,"Brasil",NA,NA,"Arbórea.","HUEM000029602","1993","11","16",NA,NA,"K. Schum.","J.Cislinski","Mato Grosso do Sul","Taquarussu","Rio Paraná, Canal Poitã. Solo seco sujeito alagamento.","-53.3513984680176","-22.4878005981445",NA,NA,NA,"63482","auto","1995","05",NA,NA,NA,NA,NA,NA,NA
