"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","scientificNameAuthorship","identifiedBy","locality","imagecode","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","eventTime","fieldNumber","individualCount"
"778","2019-11-01 15:08:26-03","UnB","UB","109497","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","Silva, JS; Gonçalves, JC; Solórzano, A","401","Southern America","Brasil",NA,NA,"Planta deitada; Arbusto 0,4m. Fruto amarelo.; Cerradão. Solo: Solo distrófico.",NA,"2008","03","18","Dicotyledoneae",NA,"Mart.","Silva, JS","ARIE do Cerradão, ARIE do Cerradão",NA,"Distrito Federal","Brasília","-47.816667","-15.85",NA,NA,NA,NA,"2008","-47.816667","-15.85","03","24",NA,NA,NA,NA,NA,NA
"779","2019-11-01 15:08:26-03","UnB","UB","109536","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","Silva, JS; Gonçalves, JC; Solórzano, A","440","Southern America","Brasil",NA,NA,"Arbusto 0,6m. Fruto verde.; Cerradão. Solo: Solo distrófico.",NA,"2008","04","15","Dicotyledoneae",NA,"Mart.","Silva, JS","ARIE do Cerradão, ARIE do Cerradão",NA,"Distrito Federal","Brasília","-47.816667","-15.85",NA,NA,NA,NA,NA,"-47.816667","-15.85",NA,NA,NA,NA,NA,NA,NA,NA
"780","2019-11-01 15:08:26-03","UnB","UB","109626","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","Silva, JS; Alves, MM","530","Southern America","Brasil",NA,NA,"Frutos imaturos verdes; Arbusto 1,6m. Fruto avermelhado.; Cerradão. Solo: Solo distrófico.",NA,"2008","07","29","Dicotyledoneae",NA,"Mart.","Silva, JS","ARIE do Cerradão, ARIE do Cerradão",NA,"Distrito Federal","Brasília","-47.816667","-15.85",NA,NA,NA,NA,NA,"-47.816667","-15.85",NA,NA,NA,NA,NA,NA,NA,NA
"781","2019-11-01 15:08:26-03","UnB","UB","111057","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","Proença, CEB; Martins, RC; Turma de Etnobotânica do Cerrado","3564","Southern America","Brasil",NA,NA,"Arbusto 1,2m. Flor creme; Cerrado.",NA,"2008","10","29","Dicotyledoneae",NA,"Mart.","Proença, CEB","Memorial das Idades do Brasil. Em frente à ML11.",NA,"Distrito Federal",NA,"-47.804444","-15.78","1053","1053",NA,NA,NA,"-47.804444","-15.78",NA,NA,NA,NA,NA,NA,NA,NA
"782","2019-11-01 15:08:26-03","UnB","UB","11180","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","Mecenas, VV; Leite, LQ; Augusto, MM","246","Southern America","Brasil",NA,NA,"Mata.",NA,"1996","06","04","Dicotyledoneae",NA,"Mart.","Mecenas, VV","APA de Cafuringa. Fazenda Palestina",NA,"Distrito Federal","Brasília","-48.163056","-15.510833","810","810",NA,NA,NA,"-48.163056","-15.510833",NA,NA,NA,NA,NA,NA,NA,NA
"783","2019-11-01 15:08:26-03","UnB","UB","111825","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","Carvalho, PS; Proença, CEB","514","Southern America","Brasil",NA,NA,"40 cm alt.; flores caducas.&nf;Material testemunha do trabalho de Carvalho, S.F. et al., florística da Matinha do CO; Subarbusto. Flor creme; Cerrado sensu stricto levemente perturbado.",NA,"2008","11","13","Dicotyledoneae",NA,"Mart.","Proença, CEB","Reserva do Centro Olímpico",NA,"Distrito Federal","Brasília","-47.866667","-15.883333",NA,NA,NA,NA,NA,"-47.866667","-15.883333",NA,NA,NA,NA,NA,NA,NA,NA
"784","2019-11-01 15:08:26-03","UnB","UB","111963","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","Massarotto, NP; Diniz Neto, J; Rosa, JS; Françoso, RD; Brandão, RA","97","Southern America","Brasil",NA,NA,"planta medicinal; arborea; cerrado sensu stricto.",NA,"2008","11","10","Dicotyledoneae",NA,"Mart.","Proença, CEB",NA,NA,"Goiás","Cavalcante","-47.470833","-13.581944",NA,NA,NA,NA,NA,"-47.470833","-13.581944",NA,NA,NA,NA,NA,NA,NA,NA
"785","2019-11-01 15:08:26-03","UnB","UB","34309","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","Kirkbride Junior, JH","3975","Southern America","Brasil",NA,NA,NA,NA,"1981","03","12","Dicotyledoneae",NA,"Mart.","Incógnito","Região Buracão, perto da BR 020",NA,"Distrito Federal",NA,"-47.45","-15.583333",NA,NA,NA,NA,NA,"-47.45","-15.583333",NA,NA,NA,NA,NA,NA,NA,NA
"786","2019-11-01 15:08:26-03","UnB","UB","136876","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","Alkimim, W","109","Southern America","Brasil",NA,NA,"Arbusto. 1,5m. Frutos verdes.; Cerrado Denso",NA,"2010","03","10","Dicotyledoneae",NA,"Mart.","Alkimim, W","Jardim Botânico, Trilha Ecológica",NA,"Distrito Federal","Brasília","-47.835","-15.874167",NA,NA,NA,NA,"2010","-47.835","-15.874167","03","24",NA,NA,NA,NA,NA,NA
"787","2019-11-01 15:08:26-03","UnB","UB","153703","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","Kirkbride Junior, JH","4525","Southern America","Brasil",NA,NA,"Arbusto até 1,6m; flores branca-verdes; frutos verde.; Cerrado S.S.",NA,"1981","10","26","Dicotyledoneae",NA,"Mart.","Ratter, JA","Na fazenda do vale verde, perto do Córrego açúde",NA,"Distrito Federal","Brasília","-47.466667","-15.65",NA,NA,NA,NA,"1996","-47.466667","-15.65","11",NA,NA,NA,NA,NA,NA,NA
"788","2019-11-01 15:08:26-03","UnB","UB","34201","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","Ratter, JA","4752","Southern America","Brasil",NA,NA,NA,NA,"1982","08","30","Dicotyledoneae",NA,"Mart.","Incógnito","Nova Xavantina, 6km ao W de Nova Xavantina",NA,"Mato Grosso","Nova Xavantina","-52.35","-14.666667",NA,NA,NA,NA,NA,"-52.35","-14.666667",NA,NA,NA,NA,NA,NA,NA,NA
"789","2019-11-01 15:08:26-03","UnB","UB","34202","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","Ratter, JA","8281","Southern America","Brasil",NA,NA,NA,NA,"1999","08",NA,"Dicotyledoneae",NA,"Mart.","Incógnito","95km ao E de Primavera do Leste",NA,"Mato Grosso",NA,"-56.333333","-15.466667",NA,NA,NA,NA,NA,"-56.333333","-15.466667",NA,NA,NA,NA,NA,NA,NA,NA
"790","2019-11-01 15:08:26-03","UnB","UB","34203","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","Ratter, JA","6985","Southern America","Brasil",NA,NA,NA,NA,"1993","11",NA,"Dicotyledoneae",NA,"Mart.","Incógnito","12km de Rondonópolis para Cuiabá",NA,"Mato Grosso",NA,"-54.616667","-16.483333",NA,NA,NA,NA,NA,"-54.616667","-16.483333",NA,NA,NA,NA,NA,NA,NA,NA
"791","2019-11-01 15:08:26-03","UnB","UB","34204","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","Ratter, JA","7826v","Southern America","Brasil",NA,NA,NA,NA,"1997","08","30","Dicotyledoneae",NA,"Mart.","Incógnito","28.3km de Canarana para Garapú",NA,"Mato Grosso",NA,"-52.466667","-13.516667",NA,NA,NA,NA,NA,"-52.466667","-13.516667",NA,NA,NA,NA,NA,NA,NA,NA
"792","2019-11-01 15:08:26-03","UnB","UB","34205","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","Ratter, JA","7321","Southern America","Brasil",NA,NA,NA,NA,"1994","05","31","Dicotyledoneae",NA,"Mart.","Incógnito","47km de Alto Paraíso de Goiás para Teresina de Goiás",NA,"Goiás",NA,"-47.383333","-13.916667",NA,NA,NA,NA,NA,"-47.383333","-13.916667",NA,NA,NA,NA,NA,NA,NA,NA
"793","2019-11-01 15:08:26-03","UnB","UB","34307","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","Ratter, JA","3397","Southern America","Brasil",NA,NA,NA,NA,"1976","08",NA,"Dicotyledoneae",NA,"Mart.","Incógnito","Córrego Cabeça de Veado",NA,"Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"794","2019-11-01 15:08:26-03","UnB","UB","34308","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","Kirkbride Junior, JH","5440","Southern America","Brasil",NA,NA,NA,NA,"1983","10",NA,"Dicotyledoneae",NA,"Mart.","Munhoz, CBR","Fazenda Água Limpa da Universidade de Brasília",NA,"Distrito Federal","Brasília","-47.916667","-15.966667",NA,NA,NA,NA,NA,"-47.916667","-15.966667",NA,NA,NA,NA,NA,NA,NA,NA
"795","2019-11-01 15:08:26-03","UnB","UB","38350","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","Lourenço, LR; Proença, CEB; Turma de Vegetação do Cerrado","13","Southern America","Brasil",NA,NA,"Flor com cheiro bem doce. Estames cremes. Foto; Sub-Arbusto 0,5m. Flor creme; Cerrado Típico.",NA,"2007","06","06","Dicotyledoneae",NA,"Mart.",NA,"FAL - Fazenda Água Limpa - Estação Experimental da UnB",NA,"Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"796","2019-11-01 15:08:26-03","UnB","UB","5356","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","Proença, CEB; Garofalo, CR","1337","Southern America","Brasil",NA,NA,"Ovário vináceo; filetes rosados; pétalas creme; flor sem perfume.; Arbusto 1,8m. Flor creme-rosada. Fruto verde.; Cerradão.",NA,"1995","11","20","Dicotyledoneae",NA,"Mart.","Proença, CEB","Reserva Ecológica do Jardim Botânico de Brasília",NA,"Distrito Federal","Brasília","-47.833333","-15.866667","1070","1070",NA,NA,NA,"-47.833333","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA
"797","2019-11-01 15:08:26-03","UnB","UB","9748","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","Brito, DS; Gomes, BM; Guimarães, PJF; Proença, CEB","110","Southern America","Brasil",NA,NA,"Solo laterítico. Arbusto ramificado.; Arbusto 0,8m. Flor creme; Cerrado sensu stricto.",NA,"2000","10","15","Dicotyledoneae",NA,"Mart.","Freitas, MF","Parque Recreativo e Reserva Ecológica do Gama",NA,"Distrito Federal","Brasília","-48.055","-16.048333",NA,NA,NA,NA,"2009","-48.055","-16.048333","06",NA,NA,NA,NA,NA,NA,NA
"798","2019-11-01 15:08:26-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","Faria, JEQ; Otoni, TJO; Gorgens, EB","5727","Southern America","Brasil",NA,NA,"Arbusto ca. 1,2 m de altura, frutos imaturos verdes e maduros vináceos; Cerradão",NA,"2016","04","20","Dicotyledoneae",NA,"Mart.","Faria, JEQ","Campus avançado do Moura da UFVJM",NA,"Minas Gerais","Curvelo","-44.390278","-18.828611","709","709",NA,NA,"2016","-44.390278","-18.828611","04",NA,NA,NA,NA,NA,NA,NA
"799","2019-11-01 15:08:26-03","UnB","UB","34208","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","Eiten, G; Eiten, LT","9191","Southern America","Brasil",NA,NA,"Shrub 1 1/4 m tall. Tepals & filaments light green, anthers buff turning to light brown.; Cerradão (just outside of gallery forest).",NA,"1968","10","09","Dicotyledoneae",NA,"Mart.",NA,"Base Camp",NA,"Mato Grosso",NA,"-51.766667","-12.816667",NA,NA,NA,NA,NA,"-51.766667","-12.816667",NA,NA,NA,NA,NA,NA,NA,NA
"800","2019-11-01 15:08:26-03","UnB","UB","34207","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","Fonsêca, SG","1220","Southern America","Brasil",NA,NA,NA,NA,"1968","10",NA,"Dicotyledoneae",NA,"Mart.","Fonnegra, R","Base Camp",NA,"Mato Grosso",NA,"-51.766667","-12.816667",NA,NA,NA,NA,NA,"-51.766667","-12.816667",NA,NA,NA,NA,NA,NA,NA,NA
"801","2019-11-01 15:08:26-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","Sucre, D; Heringer, EP","600","Southern America","Brasil",NA,NA,"Arbusto com 1 m de altura; flores roxas; Cerrado",NA,"1965","06","17","Dicotyledoneae",NA,"Mart.","Fonnegra, R","Chapada do Rio Preto",NA,"Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto","1983",NA,NA,"01","12",NA,NA,NA,NA,NA,NA
"802","2019-11-01 15:08:26-03","UnB","UB","216683","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","Kuhlmann, MP","269","Southern America","Brasil",NA,NA,"Foto em www.frutosatrativosdocerrado.bio.br; Arbusto 1,7 m; fruto roxo maduro, 1 semente; Cerrado sentido restrito",NA,"2014","01","28","Dicotyledoneae",NA,"Mart.","Kuhlmann, MP","Fazenda Água Limpa",NA,"Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto","2014",NA,NA,"01","28",NA,NA,NA,NA,NA,NA
"803","2019-11-01 15:08:26-03","UnB","UB","153322","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","Zanatta, MRV; Kutschenko, DC","129","Southern America","Brasil",NA,NA,"Foto M.R.V. Zanatta; Árvore 2,5m. Flor creme esverdeada. Flores creme esverdeadas, inflorescência do tipo espiga.; Cerrado denso",NA,"2007","10","07","Dicotyledoneae",NA,"Mart.","Zanatta, MRV","Jardim Botânico de Brasília. Parcela de amostragem do projeto de metrado da Danielle Kutschenko. Localizada mais para o final da pista de cooper. &nf;Coleta realizada entre os transectos 3 e 4.",NA,"Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"804","2019-11-01 15:08:26-03","UnB","UB","135244","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","Ianhez, ML; Nogales, T","22","Southern America","Brasil",NA,NA,"Subarbusto 0,6m, Flor amarela tetrâmera, Cheiro doce",NA,"2009","10","07","Dicotyledoneae",NA,"Mart.","Ianhez, ML","Memorial das Idades do Brasíl",NA,"Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto","2010",NA,NA,"04","30",NA,NA,NA,NA,NA,NA
"805","2019-11-01 15:08:26-03","UnB","UB","175349","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","Roveratti, J; Santos, AA","420","Southern America","Brasil",NA,NA,"Arbusto. Fruto vermelho.; Cerrado sensu stricto (cerrado ralo). Relevo plano. Latossolo.",NA,"2006","07","07","Dicotyledoneae",NA,"Mart.","Roveratti, J","Parque Nacional de Brasília - próximo ao portão 9 - Cerrado próximo do Córrego Santa Maria (lado esquerdo).",NA,"Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"806","2019-05-06 12:00:51-03","UFU","HUFU","73305","S","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","Furlan, A.; Rossi, L.; Menezes, N.L.; Hensold, N.; Wagner, H.L. & Isejima, E.M.","s.n.",NA,"Brasil",NA,NA,"Subarbusto, 0,5-1m entre pedras. Flores alvas.","HUFU00070047","1982","04","09",NA,NA,"Mart.","Pirani, J.R.","Km 66 da estrada Curvelo- Diamantina- Serra do Barro Preto, estrada para a antena de televisão",NA,"Minas Gerais","Gouveia","-43.9","-18.6",NA,NA,NA,NA,"1990","-43.9","-18.6",NA,NA,NA,NA,NA,NA,NA,NA
"807","2020-08-20 20:38:36-03","UFSC","FLOR","27071","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","Hatschbach, G.; Schinini, A. & Silva, J.M.","64653",NA,"Brasil",NA,NA,"arbusto, flor creme-esverdeada com forte cheiro de mel, 1,5m altura","FLOR0027071","1996","04","14",NA,"Ericales","Mart.","Schinini, A.","Serra do Cabral, início da subida.",NA,"Minas Gerais","Joaquim Felício","-44.1721992492676","-17.7574996948242","800","800","37503","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"808","2019-08-05 17:47:35-03","UFMT","UFMT","27868","S","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","Souza, V.C.; Souza, J.P.; Duarte, A.R.; Miyagi, P.H.","17881",NA,"Brasil",NA,NA,"Projeto Flora do Estado de Mato Grosso - Brasil; Subarbusto, quase 50cm de altura; frutos negros.; Savana arborizada com mata ciliar adjacente.",NA,"1997","06","12",NA,NA,"Mart.","Ivanauskas, N.M.","Estrada da Capixaba. Cerca de 20km NE de Tapurah.",NA,"Mato Grosso","Tapurah","-56.366667","-12.616667",NA,NA,NA,NA,"1998","-56.366667","-12.616667",NA,NA,NA,NA,NA,NA,NA,NA
"809","2019-08-05 17:47:35-03","UFMT","UFMT","27867","S","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","Souza, V.C.; Souza, J.P.; Duarte, A.R.; Miyagi, P.H.","17635",NA,"Brasil",NA,NA,"Projeto Flora do Estado de Mato Grosso - Brasil; Arbusto de quase 50cm de altura; frutos passando de vermelhos para negros.; Savana arborizada comárvores e arbustos concentrados sobre murundus. Solo alagável.",NA,"1997","06","10",NA,NA,"Mart.","Ivanauskas, N.M.","Estrada para o Projeto Ipiranga 47 KM de Tapurah.",NA,"Mato Grosso","Tapurah","-56.216667","-12.416667",NA,NA,NA,NA,"1998","-56.216667","-12.416667",NA,NA,NA,NA,NA,NA,NA,NA
"810","2021-03-04 15:45:50-03","IF","SPSF","38165","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","N. Guerin & G.A.D.C. Franco & G.Durigan & N.M.Ivanaukas & K.Z.Gimenes & C.S.Carvalho & E.Furlan & J.J.Marques & B.C.Oliveira","103","América do Sul","Brasil",NA,NA,"COLETA: Arvoreta 3m, estéril.;",NA,"2007","02","14","Magnoliophyta","Primulales","Mart.","G.A.D.C. Franco","Estação Ecológica",NA,"SP","Itaberá","-48.342222","-23.3975",NA,NA,NA,NA,"2007",NA,NA,"02","20","Magnoliopsida",NA,NA,NA,NA,NA
"811","2021-03-04 15:45:50-03","IF","SPSF","39413","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","R.L.R.Santos & G.Durigan & G. A. D. C. Franco & N.M.Ivanauskas & M.T.Z.Togniato & E.Furlan & R.T. Polisel","30","América do Sul","Brasil",NA,NA,"COLETA: 1,5m; frutos vináceos e verdes; GEOGRAFIA: Gleba Pé de Gigante - Ponto 18;",NA,"2007","01","18","Magnoliophyta","Primulales","Mart.","G. A. D. C. Franco","Parque Estadual da Vassununga",NA,"SP","Santa Rita do Passa Quatro","-48.744722","-23.536667",NA,NA,NA,NA,"2008",NA,NA,"02","28","Magnoliopsida",NA,NA,NA,NA,NA
"812","2021-03-04 15:45:50-03","IF","SPSF","41645","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","N.M.Ivanauskas & G.A.D.C. Franco & E.Furlan & I.F.de A.Mattos & G.Durigan & F.Bianco","6284","América do Sul","Brasil",NA,NA,"COLETA: Floresta Estacional Semidecidual&nf;Arvoreta 1,5m; frutos verdes; GEOGRAFIA: Mata Santa Teresa;",NA,"2009","03","03","Magnoliophyta","Primulales","Mart.","G.A.D.C. Franco","Estação Ecológica de Ribeirão Preto",NA,"SP","Ribeirão Preto","-47.848889","-21.213889","575","575",NA,NA,"2009",NA,NA,"03","10","Magnoliopsida",NA,NA,NA,NA,NA
"813","2021-03-04 15:45:50-03","IF","SPSF","21452","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","G. Hatschbach","64653","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"1996","04","14","Magnoliophyta","Primulales",NA,NA,"campo rupestre",NA,"MG","Joaquim Felício","-44.1721992492676","-17.7574996948242",NA,NA,"37503","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"814","2021-03-04 15:45:50-03","IF","SPSF","36870","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","G. Hatschbach & A.Pott & V.Pott & J.M.Silva","63703","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: mata&nf;;",NA,"1995","10","21","Magnoliophyta","Primulales",NA,NA,"base aérea do CINDATA",NA,"MT","Chapada dos Guimarães","-55.749698638916","-15.460599899292",NA,NA,"107042","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"815","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","Claussen, P","124",NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mart.",NA,"in campis ,,Taboleiro consitis, in eadem provincia","P10P0N0040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"816","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","Pohl, JBE","s.n.",NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mart.",NA,"in campis ,,Taboleiro consitis, in eadem provincia","P10P0N0040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"817","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","Martius, CFP","s.n.","Southern America","Brazil",NA,NA,"Crescit in silvis ,,Capões ad Formigas alibique prov. Minarum",NA,NA,NA,NA,NA,NA,"Mart.",NA,NA,"P10P0N0040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"818","2020-10-26 09:32:39-03","UNEMAT","NX-FANEROGAMAS","2129","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","cf. detergens","Cybianthus cf. detergens",NA,"65",NA,"Brasil",NA,NA,"Com fissuras longitudinais. Frutos imaturos.[HABITAT=Cerrado]",NA,"1998","10","08",NA,NA,"Mart.","Viana R.H.O.","Campus Universitário da UNEMAT. Estação Biológica Mário Viana. Trilha principal, primeira área de canga.",NA,"Mato Grosso","Nova Xavantina","-52.353099822998","-14.6732997894287",NA,NA,"79739","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"819","2020-10-26 09:32:39-03","UNEMAT","NX-FANEROGAMAS","2128","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","Ratter J.A., Bridgewater S.; Fonsêca Filho J.","R7826",NA,"Brasil",NA,NA,"[HABITAT=Cerrado dense]",NA,"1997","08","30",NA,NA,"Mart.",NA,"28.3km from Canarana on the road to Guarapú (actually past the Guarapú turning).",NA,"Mato Grosso","Canarana","-52.466666667","-13.516666667",NA,NA,NA,NA,NA,"-52.466666667","-13.516666667",NA,NA,NA,NA,NA,NA,NA,NA
"820","2020-10-26 09:32:39-03","UNEMAT","NX-FANEROGAMAS","2133","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens",NA,"ES420",NA,"Brasil",NA,NA,"Frutos maduros.[HABITAT=Cerrado s.s.]",NA,"2000","05","20",NA,NA,"Mart.","Lima E.S.","Parque Nacional de Grande Sertão Veredas.",NA,"Mato Grosso","Chapada Gaucha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"821","2020-10-26 09:32:39-03","UNEMAT","NX-FANEROGAMAS","11095","PreservedSpecimen","Plantae","Myristicaceae","Cybianthus","detergens","Cybianthus detergens",NA,"CFB691",NA,"Brasil",NA,NA,"Casca lisa. Frutos jovens verdes e vermelhos quando maduros.[HABITAT=Área preservada 02.]",NA,"2009","05","16",NA,NA,"Mart.",NA,"Fazenda Aruana.",NA,"Mato Grosso","Nova Xavantina","-51.91025","-14.55875",NA,NA,NA,NA,NA,"-51.91025","-14.55875",NA,NA,NA,NA,NA,NA,NA,NA
"822","2020-10-26 09:32:39-03","UNEMAT","NX-FANEROGAMAS","2130","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","Lima E.S., Marimon B.S.","ES235",NA,"Brasil",NA,NA,"Ocasional sobrre murundus. Corola branca(creme). Estames creme ferrugíneo.[HABITAT=Campo de Murundum.]",NA,"1997","11","20",NA,NA,"Mart.",NA,"13km a sul da Fazenda Porto do Sol. Pantanal do Rio das Mortes.",NA,"Mato Grosso","Cocalinho","-50.9958000183105","-14.3971996307373",NA,NA,"293587","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
