"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","locality","phylum","order","scientificNameAuthorship","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"1680","2019-06-11 12:43:42-03","F","FMNH-SEEDPLANTS","V0359260F","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","RRC ID Flag",NA,NA,NA,"A. Nielson","1982","3","23","Brazil","Rio Grande do Sul",NA,"-54","-30",NA,NA,"V0359260F","V0359260F_01","62",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"62",NA
"1681","2019-06-11 12:42:39-03","F","FMNH-SEEDPLANTS","V0359261F","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","RRC ID Flag",NA,NA,NA,"E. Rodrigues","1995","4","24","Brazil","São Paulo",NA,"-49","-22",NA,NA,"V0359261F","V0359261F_01 V0359261F_02","305",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"305",NA
"1682","2020-02-25 20:31:00-03","F","FMNH-SEEDPLANTS","V0540724F","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"F. C. Hoehne","1945","9","13","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0540724F",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1683","2020-02-25 20:32:54-03","F","FMNH-SEEDPLANTS","V0540725F","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","C. H. Stirton",NA,NA,NA,"C. A. Cid Ferreira","1984","7","1","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0540725F",NA,"4949",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1684","2019-09-05 15:49:49-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Apuleia","molaris","Apuleia molaris",NA,NA,NA,NA,"R. Spruce",NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"4881",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,"Type [status unknown]","Dicotyledoneae",NA,NA,NA,NA
"1685","2019-09-05 15:33:37-03","F","FMNH-SEEDPLANTS","V0057328F","PreservedSpecimen","Plantae","Fabaceae","Apuleia","molaris","Apuleia molaris",NA,NA,NA,NA,"R. Spruce","1855",NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0057328F","V0057328F_01","4881",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,"Isotype","Dicotyledoneae",NA,NA,NA,NA
"1686","2019-09-05 15:33:37-03","F","FMNH-SEEDPLANTS","V0057329F","PreservedSpecimen","Plantae","Fabaceae","Apuleia","molaris","Apuleia molaris",NA,NA,NA,NA,"R. Spruce","1855",NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0057329F","V0057329F_01","4881",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,"Isotype","Dicotyledoneae",NA,NA,NA,NA
"1687","2019-09-04 19:49:28-03","F","FMNH-SEEDPLANTS","V0057330F","PreservedSpecimen","Plantae","Fabaceae","Apuleia","praecox","Apuleia praecox",NA,NA,NA,NA,"C. F. P. von Martius",NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0057330F","V0057330F_01","178",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,"Isotype","Dicotyledoneae",NA,NA,NA,NA
"1688","2019-01-23 11:16:33-02","F","FMNH-SEEDPLANTS","V0057331F","PreservedSpecimen","Plantae","Fabaceae","Apuleia","praecox","Apuleia praecox",NA,NA,NA,NA,"C. F. P. von Martius",NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0057331F","V0057331F_01","178",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,"Isotype","Dicotyledoneae",NA,NA,NA,NA
"1689","2019-01-23 11:02:44-02","F","FMNH-SEEDPLANTS","V0057332F","PreservedSpecimen","Plantae","Fabaceae","Apuleia","praecox","Apuleia praecox",NA,NA,NA,NA,"C. F. P. von Martius","1924","10","31","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0057332F","V0057332F_01 V0057332F_02","178",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,"Isotype","Dicotyledoneae",NA,NA,NA,NA
"1690","2020-03-19 18:07:18-03","F","FMNH-SEEDPLANTS","V0100040F","PreservedSpecimen","Plantae","Fabaceae","Apuleia","praecox","Apuleia praecox",NA,NA,NA,NA,"J. G. Kuhlmann","1927","6","22","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0100040F","V0100040F_01","11",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1691","2020-03-19 18:06:40-03","F","FMNH-SEEDPLANTS","V0100041F","PreservedSpecimen","Plantae","Fabaceae","Apuleia","praecox","Apuleia praecox",NA,NA,NA,NA,"J. G. Kuhlmann","1927","2","3","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0100041F","V0100041F_01","9",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1692","2020-03-19 18:05:46-03","F","FMNH-SEEDPLANTS","V0100042F","PreservedSpecimen","Plantae","Fabaceae","Apuleia","praecox","Apuleia praecox",NA,NA,NA,NA,"J. G. Kuhlmann","1927","7","14","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0100042F","V0100042F_01","12",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1693","2020-03-19 18:04:40-03","F","FMNH-SEEDPLANTS","V0100043F","PreservedSpecimen","Plantae","Fabaceae","Apuleia","praecox","Apuleia praecox",NA,NA,NA,NA,"J. G. Kuhlmann","1927","3","29","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0100043F","V0100043F_01","10",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1694","2020-03-19 18:10:47-03","F","FMNH-SEEDPLANTS","V0100044F","PreservedSpecimen","Plantae","Fabaceae","Apuleia","praecox","Apuleia praecox",NA,NA,NA,NA,"C. B. Costa","1962","4","18","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0100044F","V0100044F_01","7550",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1695","2015-03-07 08:37:47-03","F","FMNH-SEEDPLANTS","V0100045F","PreservedSpecimen","Plantae","Fabaceae","Apuleia","praecox","Apuleia praecox",NA,NA,NA,NA,NA,NA,NA,NA,"Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,"V0100045F","V0100045F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1696","2020-10-14 16:35:23-03","UFVJM","HDJF","7659","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"Paixão, FA","2019","12","01","Brasil","Minas Gerais","Mariana","-43.266528","-20.290833","-43.266528","-20.290833","HDJF007659","HDJF007659_01","547P36","592","592",NA,"Rio Gualaxo do Norte, Margem Direita","Dicotyledoneae",NA,"(Vogel) J.F. Macbr.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1697","2020-04-29 16:29:47-03","UFVJM","HDJF","4427","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Faria, JEQ","2016","08",NA,"Faria, JEQ","2016","08","25","Brasil","Goiás","Alto Horizonte","-49.291944","-14.198611","-49.291944","-14.198611","HDJF004427","HDJF004427_01","6481","391","391",NA,"Região da Sururuca, fazenda Cajás, proprietário senhor Jair Eustáquio","Dicotyledoneae",NA,"(Vogel) J.F. Macbr.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1698","2020-04-29 16:29:47-03","UFVJM","HDJF","5365","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Moreira, SN","2016","01",NA,"Moreira, SN; Pereira, E","2016","01","13","Brasil","Minas Gerais","Conceição do Mato Dentro","-43.419133","-18.912189","-43.419133","-18.912189","HDJF005365","HDJF005365_01","1871","718","718",NA,"Cava Sul - Anglo American","Dicotyledoneae",NA,"(Vogel) J.F. Macbr.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1699","2020-10-14 16:35:23-03","UFVJM","HDJF","7636","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"Paixão, FA","2018","11","18","Brasil","Minas Gerais","Bom Jesus do Galho","-42.497333","-19.673278","-42.497333","-19.673278","HDJF007636","HDJF007636_01","229P26","241","241",NA,"Rio Doce, Margem Direita","Dicotyledoneae",NA,"(Vogel) J.F. Macbr.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1700","2020-10-14 16:35:23-03","UFVJM","HDJF","7564","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"Paixão, FA","2018","11","09","Brasil","Minas Gerais","Timóteo","-42.522806","-19.552111","-42.522806","-19.552111","HDJF007564","HDJF007564_01","92P22","245","245",NA,"Rio Doce, Margem Esquerda","Dicotyledoneae",NA,"(Vogel) J.F. Macbr.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1701","2020-04-29 16:29:47-03","UFVJM","HDJF","6022","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Machado, ELM","2018",NA,NA,"Soares, CCC; Barbalho, PPG; Silva, LFA","2018","03","22","Brasil","Minas Gerais","Conceição do Mato Dentro","-43","-19","-43","-19","HDJF006022","HDJF006022_01","20","647","647",NA,"µREA DE EMPR?STIMO","Dicotyledoneae",NA,"(Vogel) J.F. Macbr.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1702","2019-01-25 15:40:05-02","IAC","IAC","10657","S","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","W.A. Ducke","1942","12","18","W.A. Archer","1942","12","18","Brasil","Pará","Belém","-48.5044","-1.4558","-48.5044","-1.4558",NA,NA,"8000",NA,NA,"Nome popular: muirá-juba, muiratauá, pau-mulato, muirataruira, pau-cetim. Material recebido do Instituto Agronômico do Norte, em 19 de abril de 1949.",NA,NA,NA,"(Vogel) J.F.Macbr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1703","2019-01-25 15:40:05-02","IAC","IAC","11296","S","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","L.C. Bernacci","2018","06","07","A.P. Viégas","1950","03","23","Brasil","São Paulo","Ribeirão Preto","-47.8103","-21.1775","-47.8103","-21.1775",NA,NA,"s/nº",NA,NA,NA,"IAC, Estação Experimental",NA,NA,"(Vogel) J.F.Macbr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1704","2019-01-25 15:40:05-02","IAC","IAC","15401","S","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","B.J. Pickel",NA,NA,NA,"A. Rodrigues",NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"3132",NA,NA,"Plantas recebidas do Serviço Florestal do Estado. Nome popular: garapa",NA,NA,NA,"(Vogel) J.F.Macbr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1705","2019-01-25 15:40:05-02","IAC","IAC","19634","S","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","H.F. Leitão Filho","1967","11","26","H.F. Leitão Filho","1967","09","20","Brasil","São Paulo","Rio Claro","-47.5614","-22.4114","-47.5614","-22.4114",NA,NA,"221",NA,NA,"Nome popular: garapa","Horto Florestal da Comp. Paulista",NA,NA,"(Vogel) J.F.Macbr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1706","2019-01-25 15:40:05-02","IAC","IAC","19687","S","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","H.F. Leitão Filho","1967","12","07","H.M. Souza","1967","11","30","Brasil","São Paulo","Araraquara","-48.1756","-21.7944","-48.1756","-21.7944",NA,NA,"s/nº",NA,NA,"Nome popular: garapa",NA,NA,NA,"(Vogel) J.F.Macbr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1707","2019-01-25 15:40:05-02","IAC","IAC","20353","S","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","H.F. Leitão Filho","1969","01","09","J.P. Lanna Sobrinho","1967","10","17","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075","-22.9028","-43.2075","-22.9028",NA,NA,"1589",NA,NA,"Nome popular: garapa","Guanabara, Jacarepaguá, caminho do sertão",NA,NA,"(Vogel) J.F.Macbr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1708","2019-01-25 15:40:05-02","IAC","IAC","25685","S","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","R.T. Queiroz","2008","05","20","H.M. Souza","1970","09","25","Brasil","São Paulo","Piracicaba","-47.6492","-22.7253","-47.6492","-22.7253",NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,"(Vogel) J.F.Macbr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1709","2019-01-25 15:34:53-02","IAC","IAC","30907","S","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","A.S. Flores & R.S. Rodrigues (1)","2003","02","05","L.C. Bernacci; J.L.A. Moreira; E.M. Paulo; J. Bongarten; P.R.P. Andrade; O. Camargo; R. Belinelo & Caetano","1995","09","05","Brasil","São Paulo","Inúbia Paulista","-50.9667","-21.75","-50.9667","-21.7500",NA,NA,"2018",NA,NA,NA,"Fazenda Oroitê (Suiços)",NA,NA,"(Vogel) J.F.Macbr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1710","2019-01-25 15:40:05-02","IAC","IAC","36273","S","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","C.F. Nardin","2005","03","07","L.C. Bernacci & G.F. Árbocz","1997","11","26","Brasil","Mato Grosso","Barra do Garças","-52.2567","-15.89","-52.2567","-15.8900",NA,NA,"2628",NA,NA,"Caule creme, descamante em placas arredondadas, plano-Conve-Xasas","Serra do Taquaral (Fazenda Taquaral)",NA,NA,"(Vogel) J.F.Macbr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1711","2019-01-25 15:34:53-02","IAC","IAC","40557","S","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","O. Handro","1947","12","01","M. Kuhlmann","1947","11","21","Brasil","São Paulo","Jardinópolis","-47.7639","-21.0178","-47.7639","-21.0178",NA,NA,"1619",NA,NA,"Encontrado as margens do rio pardo",NA,NA,NA,"(Vogel) J.F.Macbr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1712","2019-01-25 15:40:05-02","IAC","IAC","52513","S","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","L.C. Bernacci & O. Kotchetkoff-Henriques","2002","01","10","O. Kotchetkoff-Henriques & M. Machado","2002","01","10","Brasil","São Paulo","Ribeirão Preto","-47.8103","-21.1775","-47.8103","-21.1775",NA,NA,"149",NA,NA,"coordenada medida: UTM 0223404, 7661748","Margem do rio Pardo",NA,NA,"(Vogel) J.F.Macbr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1713","2019-01-25 15:40:05-02","IAC","IAC","8810","S","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","J.M.F. Toledo","1947","12","30","H.J. Scaranari","1947","09","11","Brasil","São Paulo","Campinas","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,"s/nº",NA,NA,"Nome popular: guarapa, ibira-perê; Seção Café no. 194","IAC, Fazenda Santa Elisa, coleção árvores de sombra",NA,NA,"(Vogel) J.F.Macbr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1714","2020-07-23 12:01:26-03","CEPLAC","CEPEC","45661","PreservedSpecimen","Plantae","Caesalpiniaceae","Apuleia","leiocarpa","Apuleia leiocarpa","T. S. dos Santos",NA,NA,NA,"F. S. Santos","1987","12","08","Brasil","Bahia","SANTA CRUZ CABRÁLIA","-39.133333","-16.383333","39W8'0","16S23'0",NA,NA,"748",NA,NA,"<ll>dwc_commonname:</ll> Jitai-amarelo","Area do Arboreto da ESPAB.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1980",NA,NA,NA
"1715","2020-07-23 12:01:26-03","CEPLAC","CEPEC","105732","PreservedSpecimen","Plantae","Caesalpiniaceae","Apuleia","leiocarpa","Apuleia leiocarpa","L. P. de Queiroz",NA,NA,NA,"M. C. Ferreira","1994","10","26","Brasil","Bahia","conde","-37.715556","-12.046944","37W42'56","12S2'49",NA,NA,"622",NA,NA,NA,"Fazenda do Bu, Pasto da Pedra Grande.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/08/2001",NA,NA,NA
"1716","2020-07-23 12:01:26-03","CEPLAC","CEPEC","29809","PreservedSpecimen","Plantae","Caesalpiniaceae","Apuleia","leiocarpa","Apuleia leiocarpa","A. M. S. da F. Vaz",NA,NA,NA,"S. B. da Silva","1981","03","13","Brasil","Bahia","BOTUPORÃ","-42.366667","-13.75","42W22'0","13S45'0",NA,NA,"198",NA,NA,"<ll>dwc_commonname:</ll> Mulateira, Jitai-amarelo","Tanque Novo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/12/1981",NA,NA,NA
"1717","2020-07-23 12:01:26-03","CEPLAC","CEPEC","118012","PreservedSpecimen","Plantae","Caesalpiniaceae","Apuleia","leiocarpa","Apuleia leiocarpa","L. P. de Queiroz",NA,NA,NA,"D. Cardoso","2005","09","21","Brasil","Bahia","ITABERABA","-40.536944","-12.387778","40W32'13","12S23'16",NA,NA,"809",NA,NA,NA,"ARIE. Serra do Orobó. Serra da Gameleira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/11/2005",NA,NA,NA
"1718","2020-07-23 12:01:26-03","CEPLAC","CEPEC","148787","PreservedSpecimen","Plantae","Caesalpiniaceae","Apuleia","leiocarpa","Apuleia leiocarpa","H. C. de Lima",NA,NA,NA,"L. G. C. Rigon",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"921",NA,NA,"<ll>dwc_commonname:</ll>","Município: VASSOURAS.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31/3/2016",NA,NA,NA
"1719","2020-07-23 12:07:06-03","CEPLAC","CEPEC","150316","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","C. Pessoa",NA,NA,NA,"Oliveira, N.E.","2014","10","28","Brasil","Bahia","URUÇUCA","-39.059722","-14.400278","39W3'35","14S24'1",NA,NA,"474",NA,NA,"<ll>dwc_commonname:</ll>","Conglomerado BA_1220-3-10-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1720","2020-07-23 12:07:06-03","CEPLAC","CEPEC","153200","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","H.C. Lima",NA,NA,NA,"Schulte, T.F.","2016","02","22","Brasil","Bahia","AMARGOSA","-39.604722","-13.030278","39W36'17","13S1'49",NA,NA,"91",NA,NA,"<ll>dwc_commonname:</ll>","Conglomerado BA_899-4-10-54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/6/2017",NA,NA,NA
"1721","2020-07-23 12:07:06-03","CEPLAC","CEPEC","153343","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","H.C. Lima",NA,NA,NA,"Schulte, T.F.","2016","03","08","Brasil","Bahia","MATA DE SÃO JOÃO","-38.299167","-12.530278","38W17'57","12S31'49",NA,NA,"234",NA,NA,"<ll>dwc_commonname:</ll>","Conglomerado BA_770-1-10-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/6/2017",NA,NA,NA
"1722","2020-07-23 12:07:06-03","CEPLAC","CEPEC","153356","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","H.C. Lima",NA,NA,NA,"Schulte, T.F.","2016","03","08","Brasil","Bahia","MATA DE SÃO JOÃO","-38.299167","-12.530278","38W17'57","12S31'49",NA,NA,"247",NA,NA,"<ll>dwc_commonname:</ll>","Conglomerado BA_770-2-8-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/6/2017",NA,NA,NA
"1723","2020-07-23 12:07:06-03","CEPLAC","CEPEC","153702","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","H.C. Lima",NA,NA,NA,"Santos, E.A.","2016","02","24","Brasil","Bahia","SANTA TEREsINHA","-39.523333","-12.771944","39W31'24","12S46'19",NA,NA,"1299",NA,NA,"<ll>dwc_commonname:</ll>","Conglomerado BA_855_P8-3-3-5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/6/2017",NA,NA,NA
"1724","2020-07-23 12:01:26-03","CEPLAC","CEPEC","45791","PreservedSpecimen","Plantae","Caesalpiniaceae","Apuleia","leiocarpa","Apuleia leiocarpa","H. C. Lima",NA,NA,NA,"F. S. Santos","1985","07","13","Brasil","Bahia","SANTA CRUZ CABRÁLIA","-39.133333","-16.383333","39W8'","16S23'",NA,NA,"493",NA,NA,"<ll>dwc_commonname:</ll> Jitaí-amarelo","Área da Estação Ecológica do Pau-brasil (ESPAB). CEPLAC. Margem da cerca da frente. Km 16 a W de Porto Seguro, Rod. BR-367 (Porto Seguro/Eunápolis).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/06/2009",NA,NA,NA
"1725","2020-07-23 12:01:26-03","CEPLAC","CEPEC","37891","PreservedSpecimen","Plantae","Caesalpiniaceae","Apuleia","leiocarpa","Apuleia leiocarpa","H. C. Lima",NA,NA,NA,"L. C. de Oliveira","1984","03","22","Brasil","Bahia","PARAMIRIM","-42.283333","-13.333333","42W17'","13S20'",NA,NA,"115",NA,NA,NA,"Estrada Caetité/Paramirim.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/06/2009",NA,NA,NA
"1726","2020-07-23 12:01:26-03","CEPLAC","CEPEC","41770","PreservedSpecimen","Plantae","Caesalpiniaceae","Apuleia","leiocarpa","Apuleia leiocarpa","M. P. M. de Lima",NA,NA,NA,"S. Barros","1980","04","02","Brasil","Bahia",NA,"-42.346667","-13.731667","42W20'48","13S43'54",NA,NA,"97",NA,NA,NA,"Prox. a Serra do Mocambo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1981",NA,NA,NA
"1727","2020-07-23 12:01:26-03","CEPLAC","CEPEC","92722","PreservedSpecimen","Plantae","Caesalpiniaceae","Apuleia","leiocarpa","Apuleia leiocarpa","L. P. de Queiroz",NA,NA,NA,"L. P. de Queiroz","1993","10","28","Brasil","Bahia","livramento do brumado","-42.316667","-13.866667","42W19'","13S52'",NA,NA,"3650",NA,NA,NA,"Ca. 8Km de Maniaçu, na estrada para Iinajé.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1993",NA,NA,NA
"1728","2020-07-23 12:01:26-03","CEPLAC","CEPEC","58782","PreservedSpecimen","Plantae","Caesalpiniaceae","Apuleia","leiocarpa","Apuleia leiocarpa","A. M. Amorim",NA,NA,NA,"S. C. de Sant'Ana","1993","09","16","Brasil","Bahia","UNA","-39.083333","-15.15","39W5'0","15S9'0",NA,NA,"361",NA,NA,"<ll>dwc_commonname:</ll> Jitaí-amarelo","Rserva Biologica do Mico-leão. Divisa Faz. Maruim/Dois de Julho. 20Km BA-001/Vila Brasil, entr. 40Km S Ilheus.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1993",NA,NA,NA
"1729","2020-07-23 12:01:26-03","CEPLAC","CEPEC","61998","PreservedSpecimen","Plantae","Caesalpiniaceae","Apuleia","leiocarpa","Apuleia leiocarpa","B. B. Klitgaard",NA,NA,NA,"B. B. Klitgaard","2006","02","03","Brasil","Bahia","CAETITÉ","-42.416667","-14.116667","42W25'","14S7'",NA,NA,"66",NA,NA,NA,"5Km antes Caetite, BR-030 p/ Brumado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1994",NA,NA,NA
"1730","2020-07-23 12:01:26-03","CEPLAC","CEPEC","63574","PreservedSpecimen","Plantae","Caesalpiniaceae","Apuleia","leiocarpa","Apuleia leiocarpa","D. Cardoso",NA,NA,NA,"J. H. Kirkbride, Jr.","1980","07","10","Brasil","Distrito Federal","BRASÍLIA","-47.766667","-15.566667","47W46'","15S34'",NA,NA,NA,NA,NA,NA,"Prox. corrego João Pires.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/08/2007",NA,NA,NA
"1731","2020-07-23 12:01:26-03","CEPLAC","CEPEC","78418","PreservedSpecimen","Plantae","Caesalpiniaceae","Apuleia","leiocarpa","Apuleia leiocarpa","H. C. de Lima",NA,NA,NA,"S. M. de Faria","1995","06","28","Brasil","Pará","porto trombetas",NA,NA,NA,NA,NA,NA,"1240",NA,NA,NA,"Estrada Terra Santa/Porto Grande Jutari.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1997",NA,NA,NA
"1732","2020-07-23 12:01:26-03","CEPLAC","CEPEC","78431","PreservedSpecimen","Plantae","Caesalpiniaceae","Apuleia","leiocarpa","Apuleia leiocarpa","H. C. de Lima",NA,NA,NA,"S. M. de Faria","1997","04","10","Brasil","Pará","porto trombetas",NA,NA,NA,NA,NA,NA,"1303",NA,NA,NA,"Terra Santa, chegada a esquerda.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/11/1997",NA,NA,NA
"1733","2020-07-23 12:01:26-03","CEPLAC","CEPEC","78557","PreservedSpecimen","Plantae","Caesalpiniaceae","Apuleia","leiocarpa","Apuleia leiocarpa","H. C. de Lima",NA,NA,NA,"S. M. de Faria","1997","04","10","Brasil","Pará","porto trombetas",NA,NA,NA,NA,NA,NA,"1304",NA,NA,NA,"Terra Santa, chegada a esquerda.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/10/1997",NA,NA,NA
