"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","yearIdentified","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","recordedBy","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","locality","minimumElevationInMeters","maximumElevationInMeters","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"2265","2011-11-30 10:15:00-02","MO","MOBOT","1152048","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris bifaria","H.S. Irwin & Barneby",NA,"1995","2","22","Bolivia","Santa Cruz","Nuflo de Chavez","-62.35","-16.2833333",NA,NA,NA,NA,"Carolina Romero (MO)","J. Richard Abbott","Abbott 16356","South America",NA,NA,NA,"East of San Javier on road to Concepción; edge of tall forest remnants and disturbed roadside.","450.00000000",NA,NA,NA,"bifaria",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"2266","2014-11-06 05:37:00-02","MO","MOBOT","1152198","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris bifaria","H.S. Irwin & Barneby",NA,"1997","3","4","Bolivia","Santa Cruz","Velasco","-60.8597222","-14.6108333",NA,NA,NA,NA,"Carolina Romero (MO)","Silvia Jiménez|E. Gutiérrez|R. Choré","Jiménez 1163","South America",NA,NA,NA,"Parque Nacional Noel Kempff Mercado; a 10 km del campamento Los Fierros. Bosque de transición entre cerrado y pampa.","200.00000000",NA,NA,NA,"bifaria",NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"2267","2011-12-02 14:16:00-02","MO","MOBOT","1154131","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris bifaria","H.S. Irwin & Barneby",NA,"1996","10","11","Bolivia","Santa Cruz","Velasco","-60.7425","-14.3625",NA,NA,NA,NA,"Carolina Romero (MO)","Marisol Garvizu|A.M. Carrión","Garvizu 221","South America",NA,NA,NA,"Parque Nacional Noel Kempff Mercado. Meseta de Huanchaca II.Isla de bosque a orilla de la poza.","700.00000000",NA,NA,NA,"bifaria",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"2268","2008-05-27 22:02:00-03","MO","MOBOT","3259582","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris bifaria","H.S. Irwin & Barneby",NA,"1974","2","12","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"R.Barneby","Gert G. Hatschbach","Hatschbach 34060","South America",NA,NA,NA,"Rondonópolis, arredores, Mato Grosso.",NA,NA,NA,NA,"bifaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2269","2008-05-27 22:02:00-03","MO","MOBOT","109443","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris bifaria","H.S. Irwin & Barneby",NA,"1985","1","16","Brazil","Minas Gerais",NA,"-43.8","-19.58333",NA,NA,NA,NA,"R. Barneby","Alwyn H. Gentry|Elsa M. Zardini|Cyl Farney","Gentry 49596","South America",NA,NA,NA,"Outskirts of Lagoa Santa on road to Jaboticatubas. Cerrado.","750.00000000",NA,NA,NA,"bifaria",NA,NA,NA,NA,NA,NA,NA,"85-44","5",NA
"2270","2008-05-27 22:02:00-03","MO","MOBOT","3258507","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris bifaria","H.S. Irwin & Barneby",NA,"1980",NA,NA,"Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"R. Barneby 81","Ezechias P. Heringer","Heringer 3217","South America",NA,NA,NA,"Bacia do Rio São Bartolomeu. Mata ciliar.",NA,NA,NA,NA,"bifaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2271","2012-03-30 18:07:00-03","MO","MOBOT","3258855","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris bifaria","H.S. Irwin & Barneby",NA,"1973","5","11","Brazil","Goiás",NA,NA,NA,NA,NA,NA,NA,"R. Barneby","William R. Anderson|Steven R. Hill|R. Reis dos Santos|R. Souza","Anderson 10088","South America",NA,NA,NA,"Serra Dourada, Ca. 15 km (straight line) S of Goiás Velho; area of weathered quartzite, with cerrado or campo limpo on drier slopes, brejo on seeping slopes, and gallery forest along stream.","1000.00000000",NA,NA,NA,"bifaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2272","2012-03-30 18:07:00-03","MO","MOBOT","3259088","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris bifaria","H.S. Irwin & Barneby",NA,"1973","5","1","Brazil","Goiás",NA,NA,NA,NA,NA,NA,NA,"R. Barneby","William R. Anderson|Steven R. Hill|R. Reis dos Santos|R. Souza","Anderson 9539","South America",NA,NA,NA,"Ca. 16 km (straight line) S of Caiapôia; forest traversed by stream and adjacent cerrado.","800.00000000",NA,NA,NA,"bifaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2273","2013-05-07 06:03:00-03","MO","MOBOT","3259431","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris bifaria","H.S. Irwin & Barneby",NA,"1931","4","3","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Ronald Liesner","Ynés Mexia","Mexia 5533","South America",NA,NA,NA,"Corinto, Fazenda do Diamante. Pasture southeast of building in open woods.","600.00000000",NA,NA,NA,"bifaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2274","2010-10-07 15:19:00-03","MO","MOBOT","3259822","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris bifaria","H.S. Irwin & Barneby",NA,"1966","6","28","Brazil","Goiás",NA,NA,NA,NA,NA,NA,NA,"R. Barneby","Howard S. Irwin|R. Souza|J.W. Grear, Jr.|R. Reis dos Santos","Irwin 17904","South America",NA,NA,NA,"Serra Do Caiapó. Gallery margin. Gallery forest, ca. 45 km. S. of Caiapônia, road to Jataí.","900.00000000",NA,NA,NA,"bifaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2275","2008-05-27 22:02:00-03","MO","MOBOT","3259854","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris bifaria","H.S. Irwin & Barneby",NA,"1980",NA,NA,"Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"R.L. Liesner","Ezechias P. Heringer","Heringer 4170","South America",NA,NA,NA,"Bacia do Rio São Bartolomeu. Quadrícula No 139.",NA,NA,NA,NA,"bifaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2276","2013-05-07 06:03:00-03","MO","MOBOT","3259855","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris bifaria","H.S. Irwin & Barneby",NA,"1931","4","13","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"R. Barneby","Ynés Mexia","Mexia 5610","South America",NA,NA,NA,"Corinto. Fazenda do Diamante; slope of Serra do Angico; open, scrubby wood.","675.00000000",NA,NA,NA,"bifaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2277","2013-01-03 05:09:00-02","MO","MOBOT","3260074","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris bifaria","H.S. Irwin & Barneby",NA,"1977","3","4","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"R.L.Liesner","Joseph H. Kirkbride, Jr.|Eduardo Lleras","Kirkbride, Jr. 3053","South America",NA,NA,NA,"Estado do Mato Grosso. Common on roadsides. Campo cerrado at Km 135 on the road from Caceres to S of Serra do Aguapei.","190.00000000",NA,NA,NA,"bifaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2278","2009-12-04 16:26:00-02","MO","MOBOT","3260153","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris bifaria","H.S. Irwin & Barneby",NA,"1991","11","11","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"R. Barneby","Gert G. Hatschbach|Maria M. Hatschbach|O.S. Ribas","Hatschbach 55051","South America",NA,NA,NA,"Craslândia (mun. Cristália).",NA,NA,NA,NA,"bifaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2279","2009-09-03 17:39:00-03","MO","MOBOT","3260574","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris bifaria","H.S. Irwin & Barneby",NA,"1975","2","9","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"R. Barneby","William R. Anderson|Gert G. Hatschbach|Rupert C. Barneby|Bronwen Gates","Anderson 11303","South America",NA,NA,NA,"Mato Grosso. Mun. Coxim: Sandy cerrado 1 km N of Coxim.",NA,NA,NA,NA,"bifaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2280","2009-12-06 08:39:00-02","MO","MOBOT","3260779","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris bifaria","H.S. Irwin & Barneby",NA,"1973","3","7","Brazil","Goiás",NA,NA,NA,NA,NA,NA,NA,"R. Barneby","William R. Anderson|Mary T. Kalin Arroyo|Steven R. Hill|R. Reis dos Santos|R. Souza","Anderson 6505","South America",NA,NA,NA,"Chapada dos Veadeiros. 6-7 km E of Alto Paraíso on road to Nova Roma; region of cerrado with sandstone outcrops, giving way above to grassy campo and below to mesophytic forest.","1400.00000000",NA,NA,NA,"bifaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2281","2011-12-08 05:05:00-02","MO","MOBOT","3261033","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris bifaria","H.S. Irwin & Barneby",NA,"1988","4","8","Brazil","Goiás",NA,"-49.23333","-16.91666",NA,NA,NA,NA,"R. Barneby","Robert R. Brooks","Brooks 23","South America",NA,NA,NA,"Morro Feio, 5km N Hidrolandia. Cerrado; margins of ground disturbed by min. exploration/mining; rocky outcrops (chalcedony silification). Serpentine; iron stones.","900.00000000",NA,NA,NA,"bifaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2282","2008-05-27 22:02:00-03","MO","MOBOT","3261135","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris bifaria","H.S. Irwin & Barneby",NA,"1972","3","17","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,"H.S. Irwin, & R.C. Barneby","William R. Anderson","Anderson 37100","South America",NA,NA,NA,"Cerrado ca. 5 km W of Cocos, near limestone boulders;","530.00000000",NA,NA,NA,"bifaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2283","2010-10-07 15:27:00-03","MO","MOBOT","3262364","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris bifaria","H.S. Irwin & Barneby",NA,"1966","3","16","Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"H.S. Irwin & R.C. Barneby","Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","Irwin 14016","South America",NA,NA,NA,"Forested rocky slopes, Côrrego Landim, ca. 25 km. N.of Brasilia,","950.00000000",NA,NA,NA,"bifaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2284","2014-08-23 05:36:00-03","MO","MOBOT","3262574","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris bifaria","H.S. Irwin & Barneby",NA,"1969","2","21","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"H.S. Irwin & R.C. Barneby","Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","Irwin 23659","South America",NA,NA,NA,"Serra do Espinhaço. Sandstone precipices, and adjacent cerrado, ca. 18 km west of Grão Mogol.","950.00000000",NA,NA,NA,"bifaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2285","2008-05-27 22:02:00-03","MO","MOBOT","3262725","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris bifaria","H.S. Irwin & Barneby",NA,"1972",NA,NA,"Brazil","Goiás",NA,NA,NA,NA,NA,NA,NA,"H.S. Irwin & R.C. Barneby","Howard S. Irwin","Irwin 35027","South America",NA,NA,NA,"Creek margin in cerrado. Cerrado and gallery, ca. 5km W. of Niquelândia.","750.00000000",NA,NA,NA,"bifaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2286","2008-05-27 22:02:00-03","MO","MOBOT","3262815","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris bifaria","H.S. Irwin & Barneby",NA,"1972","1","25","Brazil","Goiás",NA,NA,NA,NA,NA,NA,NA,"H.S. Irwin & R.C. Barneby","Howard S. Irwin","Irwin 35027","South America",NA,NA,NA,"Creek margin in cerrado. Cerrado and gallery, ca. 5km W. of Niquelândia.","750.00000000",NA,NA,NA,"bifaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2287","2009-12-04 16:26:00-02","MO","MOBOT","3263067","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris bifaria","H.S. Irwin & Barneby",NA,"1997",NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,"R. Barneby","Gert G. Hatschbach|Maria M. Hatschbach|O.S. Ribas","Hatschbach 66052","South America",NA,NA,NA,"Rio Corrente, (Mun. Correntina)",NA,NA,NA,NA,"bifaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2288","2009-07-17 14:12:00-03","MO","MOBOT","3260486","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris bifaria","H.S. Irwin & Barneby",NA,"1966","1","20","Brazil","Goiás",NA,"-50","-14",NA,NA,NA,NA,"R. Barneby","Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 11879","South America",NA,NA,NA,"Serra Dourada, Gallery margin. Occasional. Shade of gallery forest, lower slopes of Serra Dourada, ca. 30 km . E. of Goiás Velho.","650.00000000",NA,NA,NA,"bifaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2289","2010-10-07 15:27:00-03","MO","MOBOT","3263291","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris bifaria","H.S. Irwin & Barneby",NA,"1966","4","28","Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"R. Barneby","Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","Irwin 15413","South America",NA,NA,NA,"Cerrado, near Côrrego Taquarí, E. of Lagôa Paranoa.","975.00000000",NA,NA,NA,"bifaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2290","2013-09-09 11:15:00-03","MO","MOBOT","3312919","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris bifaria","H.S. Irwin & Barneby",NA,"1992","12","18","Brazil","Goiás",NA,NA,NA,NA,NA,NA,NA,"J.P.Santos (UFG)","M.R. Silva|C.E. Rodrigues","Silva 596","South America",NA,NA,NA,"Serra Dourada, Rodovia Goiás-Araguapáz (GO-164), Ca. 13 km de Goiás, estrada de terra de acesso a Fazenda Agnaldo Madeiros, Ca 7 km da Rodovia.",NA,NA,NA,NA,"bifaria",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"2291","2009-07-17 14:12:00-03","MO","MOBOT","3260425","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris bifaria","H.S. Irwin & Barneby",NA,"1965","11","18","Brazil","Goiás",NA,"-47.0002","-16.00087",NA,NA,NA,NA,"R.Barneby","Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 10439","South America",NA,NA,NA,"Serra do Rio Preto, Infrequent. Cerrado and thin woods bordering seasonal creek, ca. 8 km. E. of Cabeceiras.","1000.00000000",NA,NA,NA,"bifaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2292","2008-05-27 22:02:00-03","MO","MOBOT","1073183","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris guaranitica","(Chodat & Hassl.) H.S. Irwin & Barneby",NA,"1996","1","17","Paraguay","San Pedro",NA,"-56.07944","-23.80555",NA,NA,NA,NA,"J. Greppi (BAB)","Elsa M. Zardini|S. Zavala","Zardini 44235","South America",NA,NA,NA,"Yaguareté forest. (Sustainable Forest Systems Site). Cerrado scrub on red sandy soil (study site).","180.00000000",NA,NA,NA,"guaranitica",NA,NA,NA,NA,NA,NA,NA,"1041","4",NA
"2293","2008-05-27 22:02:00-03","MO","MOBOT","1073191","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris guaranitica","(Chodat & Hassl.) H.S. Irwin & Barneby",NA,"1996","1","17","Paraguay","San Pedro",NA,"-56.07944","-23.80555",NA,NA,NA,NA,"J. Greppi (BAB)","Elsa M. Zardini|S. Zavala","Zardini 44238","South America",NA,NA,NA,"Yaguareté forest. (Sustainable Forest Systems Site). Cerrado scrub on red sandy soil (study site).","180.00000000",NA,NA,NA,"guaranitica",NA,NA,NA,NA,NA,NA,NA,"1041","4",NA
"2294","2008-05-27 22:02:00-03","MO","MOBOT","1227651","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris guaranitica","(Chodat & Hassl.) H.S. Irwin & Barneby",NA,"1997","5","27","Paraguay","San Pedro",NA,"-56.21138","-23.79611",NA,NA,NA,NA,"J. Grippi (BAB)","Elsa M. Zardini|S. Zavala","Zardini 46856","South America",NA,NA,NA,"Yaguareté Forest (Sustainable Forest Systems site): Around Aserradero. Cerrado forest and cerrado scrub.",NA,NA,NA,NA,"guaranitica",NA,NA,NA,NA,NA,NA,NA,"1102","4",NA
"2295","2008-05-27 22:02:00-03","MO","MOBOT","1227713","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris guaranitica","(Chodat & Hassl.) H.S. Irwin & Barneby",NA,"1997","5","27","Paraguay","San Pedro",NA,"-56.21138","-23.79611",NA,NA,NA,NA,"J. Greppi (BAB)","Elsa M. Zardini|S. Zavala","Zardini 46895","South America",NA,NA,NA,"Yaguareté Forest (Sustainable Forest Systems site): Around Aserradero. Cerrado forest and cerrado scrub.",NA,NA,NA,NA,"guaranitica",NA,NA,NA,NA,NA,NA,NA,"1102","4",NA
"2296","2008-05-27 22:02:00-03","MO","MOBOT","1308316","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris guaranitica","(Chodat & Hassl.) H.S. Irwin & Barneby",NA,"1998","10","31","Paraguay","Canindeyú",NA,"-55.47888","-23.99416",NA,NA,NA,NA,"J. Greppi (BAB)","Elsa M. Zardini|Isabelino Chaparro","Zardini 49459","South America",NA,NA,NA,"Mbaracayú Natural Reserve, administered by Fundación Moisés Bertoni. Ñandurokai. Cerrado scrub.",NA,NA,NA,NA,"guaranitica",NA,NA,NA,NA,NA,NA,NA,"1159","4",NA
"2297","2013-11-29 17:20:00-02","MO","MOBOT","1944069","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris guaranitica","(Chodat & Hassl.) H.S. Irwin & Barneby",NA,NA,NA,NA,"Paraguay","Amambay",NA,NA,NA,NA,NA,NA,NA,"R. Barneby","J.E. Simonis","Simonis 88","South America",NA,NA,NA,"Parque Nacional Cerro Cora",NA,NA,NA,NA,"guaranitica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2298","2008-05-27 22:02:00-03","MO","MOBOT","3258812","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris guaranitica","(Chodat & Hassl.) H.S. Irwin & Barneby",NA,"1971","7","15","Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,"R.L. Liesner","Ghillean T. Prance","Prance 14233","South America",NA,NA,NA,"Rio Purus, Rio Itaxi. Rio Curuquetê, vicinity of Cachoeira Santo Antonio. Tall secondary forest.",NA,NA,NA,NA,"guaranitica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2299","2015-04-27 21:16:00-03","MO","MOBOT","3258937","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris guaranitica","(Chodat & Hassl.) H.S. Irwin & Barneby",NA,"1978","12","2","Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,"R.L. Liesner","U.N. Maciel|Manoel dos R. Cordeiro","Maciel 125","South America",NA,NA,NA,"Santarém, 2 km de Porto Novo-Cajutibá, margem direita do rio Tapajós. Praia de rio, arenosa.",NA,NA,NA,NA,"guaranitica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2300","2020-01-25 04:33:00-03","MO","MOBOT","3259239","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris guaranitica","(Chodat & Hassl.) H.S. Irwin & Barneby",NA,"1981","10","24","Venezuela","Amazonas",NA,"-66.01666","4.05",NA,NA,NA,NA,"R.L.Liesner","Franciso Delascio C.|Francico Guánchez M.","Delascio Chitty 10876","South America",NA,NA,NA,"Departmento Atabapo. Salto Yureba: Bajo Ventuari. (según imágenes de radar del Territorio).","120.00000000","150.00000000",NA,NA,"guaranitica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2301","2008-05-27 22:02:00-03","MO","MOBOT","3259324","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris guaranitica","(Chodat & Hassl.) H.S. Irwin & Barneby",NA,"1983","9","18","Brazil","Amapá",NA,"-51.61666","0.16666",NA,NA,NA,NA,"R.L.Liesner","Scott A. Mori","Mori 16335","South America",NA,NA,NA,"Camaipi. EMBRAPA reserve and vicinity.",NA,NA,NA,NA,"guaranitica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2302","2015-01-25 12:19:00-02","MO","MOBOT","3259611","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris guaranitica","(Chodat & Hassl.) H.S. Irwin & Barneby",NA,NA,NA,NA,"Peru","Loreto","Requena","-73.75","-4.91666",NA,NA,NA,NA,"R. Barneby 90","W. de Jong","de Jong 46","South America",NA,NA,NA,"Santa Rosa, Ucayali river, terra firme, young secondary forest.",NA,NA,NA,NA,"guaranitica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2303","2012-12-25 18:05:00-02","MO","MOBOT","3259922","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris guaranitica","(Chodat & Hassl.) H.S. Irwin & Barneby",NA,"1986","9","17","Venezuela",NA,NA,"-66.91666","1.96666",NA,NA,NA,NA,"R.L. Liesner","Basil Stergios|Pamela Stergios|Pablo Cardozo","Stergios 9351","South America",NA,NA,NA,"Selvas pluviales de la orilla y alrededores inmediatos del Río Casiquiare, entre la boca y La piedra Guachapita.","150.00000000",NA,NA,NA,"guaranitica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2304","2008-05-27 22:02:00-03","MO","MOBOT","3260191","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris guaranitica","(Chodat & Hassl.) H.S. Irwin & Barneby",NA,"1935","3",NA,"Peru","San Martín",NA,NA,NA,NA,NA,NA,NA,"R. Barneby","Guillermo Klug","Klug 4039","South America",NA,NA,NA,"Chazuta, Río Huallaga,","260.00000000",NA,NA,NA,"guaranitica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2305","2009-12-04 15:26:00-02","MO","MOBOT","3261195","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris guaranitica","(Chodat & Hassl.) H.S. Irwin & Barneby",NA,"2003",NA,NA,"Brazil","Mato Grosso do Sul",NA,NA,NA,NA,NA,NA,NA,"B. Marazzi","Gert G. Hatschbach|Maria M. Hatschbach|E.L. Barbosa","Hatschbach 74658","South America",NA,NA,NA,"Rodovia Bonito ao Campos dos Índios, Fazenda Congoinha (Mun. Porto Murtinhio)",NA,NA,NA,NA,"guaranitica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2306","2013-12-10 05:33:00-02","MO","MOBOT","3261472","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris guaranitica","(Chodat & Hassl.) H.S. Irwin & Barneby",NA,"2002",NA,NA,"Paraguay","Amambay",NA,NA,NA,NA,NA,NA,NA,"R. Vanni","Aurelio Schinini|Marita Dematteis|R. Duré|Marizza Quintana","Schinini Cacace 36120","South America",NA,NA,NA,"Manta Potero, Manta Potrero, En campos cerrados.",NA,NA,NA,NA,"guaranitica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2307","2011-03-15 06:25:00-03","MO","MOBOT","3261592","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris guaranitica","(Chodat & Hassl.) H.S. Irwin & Barneby",NA,"1989","12","11","Paraguay","Amambay",NA,NA,NA,NA,NA,NA,NA,"R. Barneby 94","Ricardo O. Vanni|Lidia I. Ferraro|M. Silvia Ferrucci","Vanni 1294","South America",NA,NA,NA,"Parque Nacional Cerro Corá. En cerrado frente al cerro Muralla.","150.00000000",NA,NA,NA,"guaranitica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2308","2008-05-27 22:02:00-03","MO","MOBOT","3261789","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris guaranitica","(Chodat & Hassl.) H.S. Irwin & Barneby",NA,"1992",NA,NA,"Paraguay","San Pedro",NA,NA,NA,NA,NA,NA,NA,"R.L. Liesner","Nélida Soria","Soria Rey 5118","South America",NA,NA,NA,"Ruta a Capitan Bado, Estancia Monte Alto.",NA,NA,NA,NA,"guaranitica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2309","2009-12-04 15:26:00-02","MO","MOBOT","3262010","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris guaranitica","(Chodat & Hassl.) H.S. Irwin & Barneby",NA,"1993",NA,NA,"Brazil","Goiás",NA,NA,NA,NA,NA,NA,NA,"R. Barneby","Gert G. Hatschbach|Maria M. Hatschbach|E.L. Barbosa","Hatschbach 59566","South America",NA,NA,NA,"Colinas do Sul, 2-3 km N,",NA,NA,NA,NA,"guaranitica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2310","2012-04-06 12:54:00-03","MO","MOBOT","3262254","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris guaranitica","(Chodat & Hassl.) H.S. Irwin & Barneby",NA,"1988","1","8","Paraguay","Amambay",NA,NA,NA,NA,NA,NA,NA,"R. Barneby 91","Nélida Soria|Mirtha Ortiz|Elsa M. Zardini","Soria Rey 2034","South America",NA,NA,NA,"En el cerrado. P.N. Cerro Cora.",NA,NA,NA,NA,"guaranitica",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
