"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","fieldNumber","typeStatus","individualCount"
"836","2020-11-05 09:52:42-03","IBt","SP","327289","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Oliveira, JA","Mello-Silva, R; Kawasaki, ML; Rapini, A","1405","1997","05","28",NA,"Brasil","Minas Gerais","Serra do Ouro Branco, Alto da Serra, afloramentos rochosos além das torres de TV",NA,NA,NA,NA,"-43.6918983459473","-20.5207996368408",NA,NA,"Ouro Branco","13809","auto","2012",NA,NA,"09",NA,NA,NA,NA,NA
"837","2019-11-21 10:17:47-03","IBt","SP","151811","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","divergentiflora","Declieuxia cordigera divergentiflora","(Pohl ex DC.) J.H.Kirkbr.","Kirkbride Jr, JH","Irwin, HS; et al.","26231","1970","02","07",NA,"Brasil","Minas Gerais","Cerrando and gallery, ca. 10 km S.E. of Paracatú",NA,NA,NA,NA,"-46.874698638916","-17.2222003936768","675","675","Paracatu","72344","auto","1975",NA,NA,NA,NA,NA,NA,NA,NA
"838","2019-11-21 10:17:47-03","IBt","SP","185627","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.",NA,"Barros, F","660","1981","11","30",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"-46.5614013671875","-21.7877998352051",NA,NA,"Poços de Caldas","23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"839","2019-11-21 10:17:47-03","IBt","SP","2621","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Kirkbride Jr, JH","Hoehne, FC","s.n.","1919","01","09",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"-46.5614013671875","-21.7877998352051",NA,NA,"Poços de Caldas","23696","auto","1975",NA,NA,NA,NA,NA,NA,NA,NA
"840","2019-11-21 10:17:47-03","IBt","SP","262921","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","angustifolia","Declieuxia cordigera angustifolia","Müll.Arg.","Simão Bianchini, R","Simão Bianchini, R; Bianchini, S","428","1993","07","25",NA,"Brasil","Minas Gerais","Próximo á Vargem Bonita, no alto do morro, campo rupestre",NA,NA,NA,NA,"-46.3657989501953","-20.2453002929688",NA,NA,"São Roque de Minas","57119","auto","1993",NA,NA,"09","23",NA,NA,NA,NA
"841","2019-11-21 10:17:47-03","IBt","SP","309192","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","angustifolia","Declieuxia cordigera angustifolia","Müll.Arg.","Oliveira, JA","Rapini, A","288","1997","05","04",NA,"Brasil","São Paulo","Serra da Bocaina",NA,NA,NA,NA,"-44.689998626709","-22.5799999237061",NA,NA,"Areias","28205","auto","2018",NA,NA,"12","10",NA,NA,NA,NA
"842","2019-11-21 10:17:47-03","IBt","SP","6834","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","angustifolia","Declieuxia cordigera angustifolia","Müll.Arg.","Kirkbride Jr, JH","Brade, AC","7060","1914","10",NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"-46.8699989318848","-23.5100002288818",NA,NA,"Barueri","9134","auto","1975",NA,NA,NA,NA,NA,NA,NA,NA
"843","2019-11-21 10:17:47-03","IBt","SP","143089","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","angustifolia","Declieuxia cordigera angustifolia","Müll.Arg.","Jung Mendaçolli, SL","Hoehne, W","s.n.","1945","01","25",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"-46.7400016784668","-23.3600006103516",NA,NA,"Caieiras","9448","auto","2006",NA,NA,"10","29",NA,NA,NA,NA
"844","2019-11-21 10:17:47-03","IBt","SP","156509","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","angustifolia","Declieuxia cordigera angustifolia","Müll.Arg.","Oliveira, JA","Mattos, J","15882","1975","04","23",NA,"Brasil","São Paulo","Parque Estadual de Campos do Jordão",NA,NA,NA,NA,"-45.5900001525879","-22.7299995422363",NA,NA,"Campos do Jordão","21048","auto","2018",NA,NA,"12","11",NA,NA,NA,NA
"845","2019-11-21 10:17:47-03","IBt","SP","32418","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","angustifolia","Declieuxia cordigera angustifolia","Müll.Arg.","Jung Mendaçolli, SL","Kuhlmann, M","s.n.","1935","02","06",NA,"Brasil","São Paulo","Umuarama",NA,NA,NA,NA,"-45.5900001525879","-22.7299995422363",NA,NA,"Campos do Jordão","21048","auto","2006",NA,NA,"10","29",NA,NA,NA,NA
"846","2019-11-21 10:17:47-03","IBt","SP","137723","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","angustifolia","Declieuxia cordigera angustifolia","Müll.Arg.","Oliveira, JA","Sakane, M","220","1975","01","11",NA,"Brasil","São Paulo","Vila Matilde",NA,NA,NA,NA,"-45.5900001525879","-22.7299995422363",NA,NA,"Campos do Jordão","21048","auto","2018",NA,NA,"12","10",NA,NA,NA,NA
"847","2019-11-21 10:17:47-03","IBt","SP","321119","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Oliveira, JA","Cordeiro, I; Yano, O; Rielle Mendes, F; Gallina, P","1697","1998","05","13",NA,"Brasil","São Paulo","Ca. 3 km da estrada que sai á esquerda (sentido São Paulo-Ibiúna) da rodovia SP-250 km 63",NA,NA,NA,NA,"-47.2200012207031","-23.6499996185303",NA,NA,"Ibiúna","43112","auto","2012",NA,NA,"09",NA,NA,NA,NA,NA
"848","2019-11-21 10:17:47-03","IBt","SP","205367","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Sobral, M","Yano, T; Yano, O","59","1985","11","16",NA,"Brasil","São Paulo","Estrada para Bairro dos Gabriel no km 63 da SP-250",NA,NA,NA,NA,"-47.2200012207031","-23.6499996185303",NA,NA,"Ibiúna","43112","auto","1991",NA,NA,NA,NA,NA,NA,NA,NA
"849","2019-11-21 10:17:47-03","IBt","SP","36741","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Kirkbride Jr, JH","Hoehne, FC; Gehrt, A","s.n.","1936","11","10",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"-47.6800003051758","-23.3500003814697",NA,NA,"Iperó","17831","auto","1975",NA,NA,NA,NA,NA,NA,NA,NA
"850","2019-11-21 10:17:47-03","IBt","SP","103011","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","divergentiflora","Declieuxia cordigera divergentiflora","(Pohl ex DC.) J.H.Kirkbr.","Jung Mendaçolli, SL","Mattos, J; Mattos, N","15270","1966","12","10",NA,"Brasil","São Paulo","Campos de São Pedro, mais ou menos no Km 15 da rodovia Itararé - Bom Sucesso",NA,NA,NA,NA,"-49.3400001525879","-24.1100006103516",NA,NA,"Itararé","27729","auto","2006",NA,NA,"10","29",NA,NA,NA,NA
"851","2019-11-21 10:17:47-03","IBt","SP","119116","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Jung Mendaçolli, SL","Mattos, J","s.n.","1966","10","21",NA,"Brasil","São Paulo","Campos de São Pedro. Serra de Bom Sucesso, Fazenda Ventania",NA,NA,NA,NA,"-49.3400001525879","-24.1100006103516",NA,NA,"Itararé","27729","auto","2006",NA,NA,"10","29",NA,NA,NA,NA
"852","2019-11-21 10:17:47-03","IBt","SP","99863","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Jung Mendaçolli, SL","Matos, MB","s.n.","1959","09",NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"-47.7099990844727","-23.8099994659424",NA,NA,"Pilar do Sul","21910","auto","2006",NA,NA,"10","29",NA,NA,NA,NA
"853","2019-11-21 10:17:47-03","IBt","SP","340714","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","angustifolia","Declieuxia cordigera angustifolia","Müll.Arg.","Oliveira, JA","Nicolau, SA; Mana de Deus, JR; Prado, MU; Faria, VB","1507","1997","12","20",NA,"Brasil","São Paulo","Fazenda São Sebastião do Ribeirão Grande, estrada do Parque Estadual de Campos do Jordão",NA,NA,NA,NA,"-45.4599990844727","-22.9200000762939",NA,NA,"Pindamonhangaba","24176","auto","2018",NA,NA,"12","10",NA,NA,NA,NA
"854","2019-11-21 10:17:47-03","IBt","SP","340553","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","angustifolia","Declieuxia cordigera angustifolia","Müll.Arg.","Oliveira, JA","Nicolau, SA; Barbosa, AC; Pagoto, A; Faria, VB","1608","1998","01","23",NA,"Brasil","São Paulo","Fazenda São Sebastião do Ribeirão Grande, São José dos Alpes.",NA,NA,NA,NA,"-45.4599990844727","-22.9200000762939",NA,NA,"Pindamonhangaba","24176","auto","2018",NA,NA,"12","11",NA,NA,NA,NA
"855","2019-11-21 10:17:47-03","IBt","SP","289327","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","angustifolia","Declieuxia cordigera angustifolia","Müll.Arg.","Oliveira, JA","Tamashiro, JY; et al.","881","1995","04","13",NA,"Brasil","São Paulo","Rampa de vôo da Pedra do Bauzinho, campo",NA,NA,NA,NA,"-45.7299995422363","-22.6800003051758",NA,NA,"São Bento do Sapucaí","18089","auto","2018",NA,NA,"12","10",NA,NA,NA,NA
"856","2019-11-21 10:17:47-03","IBt","SP","8014","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","angustifolia","Declieuxia cordigera angustifolia","Müll.Arg.","Kirkbride Jr, JH","Gehrt, A","s.n.","1922","10","07",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"-46.5499992370605","-23.6200008392334",NA,NA,"São Caetano do Sul","4028","auto","1975",NA,NA,NA,NA,NA,NA,NA,NA
"857","2019-11-21 10:17:47-03","IBt","SP","312616","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","angustifolia","Declieuxia cordigera angustifolia","Müll.Arg.","Oliveira, JA","Simão Bianchini, R; Bianchini, S","1128","1997","05","03",NA,"Brasil","São Paulo","Serra da Bocaina, campo alto do Morro do Tira o Chápeu",NA,NA,NA,NA,"-44.5699996948242","-22.6399993896484",NA,NA,"São José do Barreiro","30784","auto","2018",NA,NA,"12","10",NA,NA,NA,NA
"858","2019-11-21 10:17:47-03","IBt","SP","344457","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","angustifolia","Declieuxia cordigera angustifolia","Müll.Arg.","Oliveira, JA","Garcia, RJF; et al.","1985","2000","04","17",NA,"Brasil","São Paulo","Serra da Bocaina, Estrada para Silveiras",NA,NA,NA,NA,"-44.5699996948242","-22.6399993896484",NA,NA,"São José do Barreiro","30784","auto","2018",NA,NA,"12","11",NA,NA,NA,NA
"859","2019-11-21 10:17:47-03","IBt","SP","93793","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","angustifolia","Declieuxia cordigera angustifolia","Müll.Arg.","Jung Mendaçolli, SL","Mimura, I","409","1962","06","07",NA,"Brasil","São Paulo","Ca. 6,9 km SSE em linha reta da praça principal",NA,NA,NA,NA,"-45.8800010681152","-23.1700000762939","600","630","São José dos Campos","39297","auto","2006",NA,NA,"10","29",NA,NA,NA,NA
"860","2019-11-21 10:17:47-03","IBt","SP","93797","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","angustifolia","Declieuxia cordigera angustifolia","Müll.Arg.","Jung Mendaçolli, SL","Mimura, I","403","1962","05","30",NA,"Brasil","São Paulo","Ca. 8,5 km SSE em linha reta da praça principal",NA,NA,NA,NA,"-45.8800010681152","-23.1700000762939",NA,NA,"São José dos Campos","39297","auto","2006",NA,NA,"10","29",NA,NA,NA,NA
"861","2019-11-21 10:17:47-03","IBt","SP","78751","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","angustifolia","Declieuxia cordigera angustifolia","Müll.Arg.","Kirkbride Jr, JH","Mimura, I","151","1961","12","20",NA,"Brasil","São Paulo","Uma área disjuntiva de cerrado, de várias centanas de km², rodeada antigamente por mata, parte superior da encosta leste do vale do Córrego da Ressaca, 6-6 1/2 km ao S.W. (ao longo da Rodovia Pres. Dutra), da saida para São José dos Campos, 100-500m",NA,NA,NA,NA,"-45.8800010681152","-23.1700000762939",NA,NA,"São José dos Campos","39297","auto","1977",NA,NA,NA,NA,NA,NA,NA,NA
"862","2019-11-21 10:17:47-03","IBt","SP","78726","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","angustifolia","Declieuxia cordigera angustifolia","Müll.Arg.","Kirkbride Jr, JH","Mimura, I","169","1961","12","30",NA,"Brasil","São Paulo","Uma área disjuntiva de cerrado, de várias centenas de km², rodeada antigamente por mata, 74-77 km ao SSE em linha reta da praça principal de São José dos Campos, 400-800m ao oeste da estrada para Paraibuna, cabeceira de um vale pequeno, mata contínua",NA,NA,NA,NA,"-45.8800010681152","-23.1700000762939",NA,NA,"São José dos Campos","39297","auto","1977",NA,NA,NA,NA,NA,NA,NA,NA
"863","2019-11-21 10:17:47-03","IBt","SP","78669","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","angustifolia","Declieuxia cordigera angustifolia","Müll.Arg.","Kirkbride Jr, JH","Mimura, I","88","1961","11","14",NA,"Brasil","São Paulo","Uma área disjuntiva de cerrado, de várias centenas de km², rodeada antigamente por mata, 74-77 km ao SSE em linha reta da praça principal de São José dos Campos, 400-800m ao oeste da estrada para Paraibuna, cabeceira de um vale pequeno, mata contínua",NA,NA,NA,NA,"-45.8800010681152","-23.1700000762939","600","640","São José dos Campos","39297","auto","1977",NA,NA,NA,NA,NA,NA,NA,NA
"864","2019-11-21 10:17:47-03","IBt","SP","78626","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","angustifolia","Declieuxia cordigera angustifolia","Müll.Arg.","Kirkbride Jr, JH","Mimura, I","255","1962","02","06",NA,"Brasil","São Paulo","Uma área disjuntiva de cerrado, de várias centenas de km², rodeada antigamente por mata, 74-77 km ao SSE em linha reta da praça principal de São José dos Campos, 400-800m ao oeste da estrada para Paraibuna, cabeceira de um vale pequeno, mata contínua",NA,NA,NA,NA,"-45.8800010681152","-23.1700000762939",NA,NA,"São José dos Campos","39297","auto","1977",NA,NA,NA,NA,NA,NA,NA,NA
"865","2019-11-21 10:17:47-03","IBt","SP","78713","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","angustifolia","Declieuxia cordigera angustifolia","Müll.Arg.","Kirkbride Jr, JH","Mimura, I","121","1961","11","24",NA,"Brasil","São Paulo","Uma área disjuntiva de cerrado de várias centenas de km², rodeada antigamente por mata ca. 9,0 km SSE em linha reta da praça principal de São José dos Campos, cerrado aberto",NA,NA,NA,NA,"-45.8800010681152","-23.1700000762939","660","660","São José dos Campos","39297","auto","1977",NA,NA,NA,NA,NA,NA,NA,NA
"866","2019-11-21 10:17:47-03","IBt","SP","120153","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","angustifolia","Declieuxia cordigera angustifolia","Müll.Arg.","Oliveira, JA","Mimura, I","602","1967","11","22",NA,"Brasil","São Paulo","Uma área disjuntiva de cerrado de várias centenas de km², rodeada antigamente por mata, parte superior da encosta leste do vale do Córrego da Ressaca, 6-6 1/2 km ao SW ao longo da Rodovia Presidente Dutra da saída para São José dos Campos, cerrado qu",NA,NA,NA,NA,"-45.8800010681152","-23.1700000762939","100","500","São José dos Campos","39297","auto","2018",NA,NA,"12","11",NA,NA,NA,NA
"867","2019-11-21 10:17:47-03","IBt","SP","105627","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","angustifolia","Declieuxia cordigera angustifolia","Müll.Arg.","Jung Mendaçolli, SL","Sendulsky, T","391","1966","10",NA,NA,"Brasil","São Paulo","10 km W of center of city, in grounds of the Cidade Universitária",NA,NA,NA,NA,"-46.6300010681152","-23.5400009155273",NA,NA,"São Paulo","53584","auto","2006",NA,NA,"10","29",NA,NA,NA,NA
"868","2019-11-21 10:17:47-03","IBt","SP","25181","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","angustifolia","Declieuxia cordigera angustifolia","Müll.Arg.","Kirkbride Jr, JH","Hochn, M","s.n.","1918","10","24",NA,"Brasil","São Paulo","Bairro Ipiranga",NA,NA,NA,NA,"-46.6300010681152","-23.5400009155273",NA,NA,"São Paulo","53584","auto","1975",NA,NA,NA,NA,NA,NA,NA,NA
"869","2019-11-21 10:17:47-03","IBt","SP","11699","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","angustifolia","Declieuxia cordigera angustifolia","Müll.Arg.","Kirkbride Jr, JH","Luederwaldt, H","s.n.","1907","05","25",NA,"Brasil","São Paulo","Bairro Ipiranga",NA,NA,NA,NA,"-46.6300010681152","-23.5400009155273",NA,NA,"São Paulo","53584","auto","1975",NA,NA,NA,NA,NA,NA,NA,NA
"870","2019-11-21 10:17:47-03","IBt","SP","31029","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","angustifolia","Declieuxia cordigera angustifolia","Müll.Arg.","Kirkbride Jr, JH","Hoehne, FC","s.n.","1933","10","13",NA,"Brasil","São Paulo","Bairro Jabaquara",NA,NA,NA,NA,"-46.6300010681152","-23.5400009155273",NA,NA,"São Paulo","53584","auto","1975",NA,NA,NA,NA,NA,NA,NA,NA
"871","2019-11-21 10:17:47-03","IBt","SP","185587","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","angustifolia","Declieuxia cordigera angustifolia","Müll.Arg.","Jung Mendaçolli, SL","Pickel, B","4466","1939","12","17",NA,"Brasil","São Paulo","Bosque",NA,NA,NA,NA,"-46.6300010681152","-23.5400009155273",NA,NA,"São Paulo","53584","auto","2006",NA,NA,"10","29",NA,NA,NA,NA
"872","2019-11-21 10:17:47-03","IBt","SP","42223","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","angustifolia","Declieuxia cordigera angustifolia","Müll.Arg.","Jung Mendaçolli, SL","Pickel, B","4466","1939","12","17",NA,"Brasil","São Paulo","Bosque",NA,NA,NA,NA,"-46.6300010681152","-23.5400009155273",NA,NA,"São Paulo","53584","auto","2006",NA,NA,"10","29",NA,NA,NA,NA
"873","2019-11-21 10:17:47-03","IBt","SP","7535","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","angustifolia","Declieuxia cordigera angustifolia","Müll.Arg.","Jung Mendaçolli, SL","Brade, AC","s.n.","1911","11",NA,NA,"Brasil","São Paulo","Bosque da Saúde",NA,NA,NA,NA,"-46.6300010681152","-23.5400009155273",NA,NA,"São Paulo","53584","auto","2006",NA,NA,"10","29",NA,NA,NA,NA
"874","2019-11-21 10:17:47-03","IBt","SP","722","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","angustifolia","Declieuxia cordigera angustifolia","Müll.Arg.","Jung Mendaçolli, SL","Hoehne, FC","s.n.","1917","10","16",NA,"Brasil","São Paulo","Butantã",NA,NA,NA,NA,"-46.6300010681152","-23.5400009155273",NA,NA,"São Paulo","53584","auto","2006",NA,NA,"10","29",NA,NA,NA,NA
"875","2019-11-21 10:17:47-03","IBt","SP","2559B","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","angustifolia","Declieuxia cordigera angustifolia","Müll.Arg.","Jung Mendaçolli, SL","Hoehne, FC","s.n.","1918","10","28",NA,"Brasil","São Paulo","Butantã, Rio Pequeno",NA,NA,NA,NA,"-46.6300010681152","-23.5400009155273",NA,NA,"São Paulo","53584","auto","2006",NA,NA,"10","29",NA,NA,NA,NA
"876","2019-11-21 10:17:47-03","IBt","SP","42076","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Kirkbride Jr, JH","Kiehl, J","s.n.","1938","11","21",NA,"Brasil","São Paulo","Cascata",NA,NA,NA,NA,"-46.6300010681152","-23.5400009155273",NA,NA,"São Paulo","53584","auto","1975",NA,NA,NA,NA,NA,NA,NA,NA
"877","2019-11-21 10:17:47-03","IBt","SP","4144","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","angustifolia","Declieuxia cordigera angustifolia","Müll.Arg.","Jung Mendaçolli, SL","Hoehne, FC","s.n.","1918","10","19",NA,"Brasil","São Paulo","Ipiranga",NA,NA,NA,NA,"-46.6300010681152","-23.5400009155273",NA,NA,"São Paulo","53584","auto","2006",NA,NA,"10","29",NA,NA,NA,NA
"878","2019-11-21 10:17:47-03","IBt","SP","52239","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","angustifolia","Declieuxia cordigera angustifolia","Müll.Arg.","Jung Mendaçolli, SL","Handro, O","224","1951","01","23",NA,"Brasil","São Paulo","Jabaquara",NA,NA,NA,NA,"-46.6300010681152","-23.5400009155273",NA,NA,"São Paulo","53584","auto","2006",NA,NA,"10","29",NA,NA,NA,NA
"879","2019-11-21 10:17:47-03","IBt","SP","29590","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","angustifolia","Declieuxia cordigera angustifolia","Müll.Arg.","Jung Mendaçolli, SL","Hauff, I","1","1932","04","20",NA,"Brasil","São Paulo","Jabaquara, Rua Castro Alves, 1",NA,NA,NA,NA,"-46.6300010681152","-23.5400009155273",NA,NA,"São Paulo","53584","auto","2006",NA,NA,"10","29",NA,NA,NA,NA
"880","2019-11-21 10:17:47-03","IBt","SP","143084","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","angustifolia","Declieuxia cordigera angustifolia","Müll.Arg.","Jung Mendaçolli, SL","Hoehne, W","s.n.","1944","11","02",NA,"Brasil","São Paulo","Parque do Estado",NA,NA,NA,NA,"-46.6300010681152","-23.5400009155273",NA,NA,"São Paulo","53584","auto","2006",NA,NA,"10","29",NA,NA,NA,NA
"881","2019-11-21 10:17:47-03","IBt","SP","28541","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","angustifolia","Declieuxia cordigera angustifolia","Müll.Arg.","Jung Mendaçolli, SL","Hoehne, FC","s.n.","1931","11","27",NA,"Brasil","São Paulo","Parque do Estado",NA,NA,NA,NA,"-46.6300010681152","-23.5400009155273",NA,NA,"São Paulo","53584","auto","2006",NA,NA,"10","29",NA,NA,NA,NA
"882","2019-11-21 10:17:47-03","IBt","SP","49531","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","angustifolia","Declieuxia cordigera angustifolia","Müll.Arg.","Jung Mendaçolli, SL","Hashimoto, G","438","1939","05","14",NA,"Brasil","São Paulo","Parque Jabaquara",NA,NA,NA,NA,"-46.6300010681152","-23.5400009155273",NA,NA,"São Paulo","53584","auto","2006",NA,NA,"10","29",NA,NA,NA,NA
"883","2019-11-21 10:17:47-03","IBt","SP","50305","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","angustifolia","Declieuxia cordigera angustifolia","Müll.Arg.","Kirkbride Jr, JH","Handro, O","s.n.","1943","12","04",NA,"Brasil","São Paulo","Parque Jabaquara",NA,NA,NA,NA,"-46.6300010681152","-23.5400009155273",NA,NA,"São Paulo","53584","auto","1977",NA,NA,"04","25",NA,NA,NA,NA
"884","2019-11-21 10:17:47-03","IBt","SP","7536","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","angustifolia","Declieuxia cordigera angustifolia","Müll.Arg.","Jung Mendaçolli, SL","Hoehne, FC","s.n.","1921","02","01",NA,"Brasil","São Paulo","Vila Ema",NA,NA,NA,NA,"-46.6300010681152","-23.5400009155273",NA,NA,"São Paulo","53584","auto","2006",NA,NA,"10","29",NA,NA,NA,NA
"885","2019-11-21 10:17:47-03","IBt","SP","64970","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Kirkbride Jr, JH","Campos, SM","79","1959","11","20",NA,"Brasil","São Paulo","5-6 km Oeste da cidade de Sorocaba",NA,NA,NA,NA,"-47.4500007629395","-23.5",NA,NA,"Sorocaba","17154","auto","1975",NA,NA,NA,NA,NA,NA,NA,NA
"886","2019-11-21 10:17:47-03","IBt","SP","11689","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Jung Mendaçolli, SL","Loefgren, A","CGG102","1887","08","23",NA,"Brasil","São Paulo",NA,NA,NA,"SP031032","SP031032","-47.8499984741211","-23.3500003814697",NA,NA,"Tatuí","22710","auto","2006",NA,NA,"10","29",NA,NA,NA,NA
"887","2014-09-23 10:59:24-03","G","G","G00177988","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","var. angustifolia","Declieuxia cordigera var. angustifolia","Müll. Arg.","Kirkbride, J. H.","Warming, J. E. B.",NA,NA,NA,NA,"AMERIQUE DU SUD","Brazil","Minas Gerais",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=182437&base=img&lang=en","G00177988","G00177988","-45.44222222","-18.78777778",NA,NA,NA,NA,NA,"1975","-45.44222222","-18.78777778","01","01",NA,NA,"HOLOTYPUS of Declieuxia cordigera var. angustifolia Müll. Arg.",NA
