"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","class","relatedCatalogItem","relationshipType","infraspecificEpithet","previousCatalogNumber","typeStatus","fieldNumber"
"330","2020-04-16 11:05:25-03","MCN-FZBRS","HAS","79404","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G. Lindb. ex K. Schum.","Calvente, A.M.","2010","06",NA,"Mattos, J.","s.n.","1962","12",NA,"Brasil","Espírito Santo","Linhares","Cerca de 70 km ao sul da cidade, pela BR 35","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Fruto imaturo.","HAS0079404",NA,"Magnoliophyta",NA,"48094",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2019-11-21 10:03:01-03","IBt","SP","197329","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.",NA,"1993","12",NA,"Sugiyama, M; et al.","493","1984","04","17","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.316667","-23.783333","-46.316667","-23.783333","750","900","Epífita, pétalas creme, estames brancos, muito frequentes na mata, floração intensa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2020-07-02 08:39:46-03","IBt","SP","278221","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.",NA,NA,NA,NA,"Assis, MA","375","1994","08","28","Brasil","São Paulo","Ubatuba",NA,"-45.083333","-23.4","-45.083333","-23.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2019-11-21 10:03:01-03","IBt","SP","487467","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Mendes, ZR","2014","10","01","Shirasuna, RT","3376","2014","03","18","Brasil","São Paulo","Guarulhos","Lote 3, viveiro do lote","-46.625639","-23.445556","-46.625639","-23.445556","838","838",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2020-08-27 12:19:16-03","IBt","SP","304340","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.",NA,NA,NA,NA,"Zappi, DC","267","1992","04","14","Brasil","Rio de Janeiro","Ilha Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2019-11-21 10:03:01-03","IBt","SP","426256","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Almeida Scabbia, RJ","2008","10","08","Santos, A; Búgola Silva, F; Almeida Scabbia, RJ","10","2008","03","13","Brasil","São Paulo","Santo André","Paranapiacaba, Núcleo Olho D'Água. Trilha Hortênsias","-46.298444","-23.780181","-46.298444","-23.780181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2020-12-10 11:27:04-03","IBt","SP","396710","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.",NA,NA,NA,NA,"Lombardi, JA","5560","2003","08","25","Brasil","Minas Gerais","Santa Maria do Salto",NA,"-40.1493988037109","-16.2488994598389",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24863",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2020-04-15 17:19:34-03","IBt","SP","252742","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.",NA,NA,NA,NA,"Hatschbach, G","52139","1988","06","08","Brasil","Paraná","Bocaiúva do Sul","Serra São Miguel","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,NA,NA,NA,NA,"61623",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2020-04-15 17:19:34-03","IBt","SP","252735","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Zappi, DC; Taylor, NP","1992",NA,NA,"Kummrow, R","2749","1986","05","06","Brasil","Paraná","Campina Grande do Sul","Rio Capivari","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,NA,NA,NA,"55154",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2019-11-21 10:03:01-03","IBt","SP","249075","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Catharino, ELM",NA,NA,NA,"Kawall, MA; Rossi, L","44","1991","05","14","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Margem do rio Verde","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Epífita em árvore sobre o rio, botões florais esverdeados rosados",NA,NA,NA,NA,"55628",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2019-11-21 10:03:01-03","IBt","SP","244579","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Catharino, ELM",NA,NA,NA,"Cordeiro, I; et al.","626","1990","05","16","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Proximidades do maciço da Juréia, trilha do alojamento do IBAMA até o pocinho do rio Verde, mata das margens do rio","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Planta epífita com ramos pendentes achatados na maior parte da planta e trigonais na base, junto a raizes, botões amarelos, pétalas internamente amarelo claras, estames, estiletes e lobos do estigma alvo, usado na região como cicatrizante",NA,NA,NA,NA,"55628",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2019-11-21 10:03:01-03","IBt","SP","250033","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Catharino, ELM",NA,NA,NA,"Melo, MMRF; Carvalhaes, MA","943","1991","04","25","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, às margens do rio Verde em direão à Foz, mata","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Epífita, botões amarelos, flores cálice e corola cremes, estames alvos, fruto vinho",NA,NA,NA,NA,"55628",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2020-04-15 17:19:34-03","IBt","SP","249565","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.",NA,NA,NA,NA,"Taylor, NP","1644","1991","06","13","Brasil","São Paulo","Ilhabela","Ilha de São Sebastião","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23719",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2020-07-02 08:39:46-03","IBt","SP","278227","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.",NA,NA,NA,NA,"Sugiyama, M","1305","1995","04","24","Brasil","São Paulo","Iporanga",NA,"-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,NA,NA,NA,NA,NA,"38740",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2020-12-10 11:27:04-03","IBt","SP","392038","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.",NA,NA,NA,NA,"Pastore, JA","1310","2005","06","07","Brasil","São Paulo","Mairiporã","Parque Estadual da Cantareira","-46.5800018310547","-23.3099994659424",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15840",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2020-07-02 08:39:46-03","IBt","SP","278244","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.",NA,NA,NA,NA,"Godoi, JV","401","1994","05","03","Brasil","São Paulo","Mongaguá",NA,"-46.6199989318848","-24.0799999237061",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12311",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2019-11-21 10:03:01-03","IBt","SP","289004","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Catharino, ELM",NA,NA,NA,"Cordeiro, I; et al.","1575","1995","08","16","Brasil","São Paulo","Peruíbe","Estação Ecológica Juréia-Itatins, Guarauzinho, mata Ombrófila densa de encosta junto ao alojamento da Secretaria do Meio Ambiente","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"Planta epifita, frutos imaturos verdes",NA,NA,NA,NA,"21922",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2020-08-13 18:01:43-03","IBt","SP","299613","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.",NA,NA,NA,NA,"Goldenberg, R","185","1995","05","23","Brasil","São Paulo","Queluz",NA,"-44.7700004577637","-22.5300006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14382",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2019-11-21 10:03:01-03","IBt","SP","178737","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.",NA,"1993","12",NA,"Rosa, NA; Murça Pires, J","3975","1980","11","27","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"Epífita a 2m alt., fruto maduro róseo",NA,NA,NA,NA,"27258",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2019-11-21 10:03:01-03","IBt","SP","192658","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.",NA,"1993","12",NA,"Macedo, ICC; et al.","15","1983","06","27","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"Local úmido e poluído, flores e frutos",NA,NA,NA,NA,"27258",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2019-11-21 10:03:01-03","IBt","SP","202527","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.",NA,"1993","12",NA,"Kirizawa, M; Sugiyama, M","1470","1985","05","30","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"Mata de encosta, epífita, pétalas alaranjadas, estames brancos, estígma 4-fido branco",NA,NA,NA,NA,"27258",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2019-11-21 10:03:01-03","IBt","SP","248238","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.",NA,"1991","06","25","Gonçalves, AL","s.n.","1991","03","16","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"Articulos com forma elitica, coletado em árvore na picada dois, formando cascata de +- 0,80 de comprimento a meia sombra, flores cremes amarelos e branco amareladas nas pétalas, botões florais amarelos estrias avermelhadas",NA,NA,NA,NA,"27258",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2020-04-15 17:19:33-03","IBt","SP","249337","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.",NA,NA,NA,NA,"Taylor, N","1637","1991","06","06","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27258",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2019-11-21 10:03:01-03","IBt","SP","247160","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.",NA,"1991","06","07","Gonçalves, AL","s.n.","1991","02","01","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, picada dois","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"Sobre tronco de árvore tombada sobre a picada, formando verdadeira cortina pendente de efeito bastante ornamental, com quase 2m de comprimento, flores creme sépalas e branco sujo nas pétalas, botões florais amarelos com estrias avermelhadas",NA,NA,NA,NA,"27258",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2019-11-21 10:03:01-03","IBt","SP","194423","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.",NA,"1993","12",NA,"Maruffa, AC; et al.","52","1982","09","30","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, sobre madeira apodrecida, na beira de um riacho","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"Frutos maduros rosados, imaturos verdes",NA,NA,NA,NA,"27258",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2020-12-23 08:47:57-03","IBt","SP","412967","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.",NA,NA,NA,NA,"Louzada, RB","88-A","2008","08","18","Brasil","São Paulo","São Luís do Paraitinga",NA,"-45.310001373291","-23.2199993133545",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27362",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2019-11-21 10:03:01-03","IBt","SP","8835","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.",NA,NA,NA,NA,"Loefgren, A","CGG3079","1895","06","20","Brasil","São Paulo","São Paulo","Serra da Cantareira, Sitio","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SP023339","SP023339",NA,NA,"53584",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2020-06-04 11:02:54-03","IBt","SP","269261","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.",NA,NA,NA,NA,"Mello-Silva, R","578","1992","07","06","Brasil","São Paulo","Sete Barras",NA,"-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"34059",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2020-07-02 08:39:46-03","IBt","SP","278232","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.",NA,NA,NA,NA,"Barros, F","29458","1993","11","09","Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2020-07-02 08:39:46-03","IBt","SP","278231","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.",NA,NA,NA,NA,"Barros, F","29472","1993","11","09","Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
