"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1201","2020-08-20 14:57:02-03","UFSC","FLOR","16941","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Brotto, M.L.","2013","12","18","Santos, M.","s.n.","1983","05","25","Brasil","Rio Grande do Sul","Viamão","Itapuã.","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"material estéril.","FLOR0016941",NA,NA,NA,NA,NA,NA,"Laurales",NA,"41667","auto",NA,NA,NA,NA,NA
"1202","2020-08-20 14:57:02-03","UFSC","FLOR","22592","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Brotto, M.L.","2013","12","18","Falkenberg, D.B.; Zanin, A.","5809","1992","06","04","Brasil","Santa Catarina","Antônio Carlos","Trilha dos Xaxins, RPPN Caraguatá.","-48.7675018310547","-27.5168991088867",NA,NA,"700","700","árvore, 5m altura. Com flores, 1 dupicatas.","FLOR0022592",NA,NA,NA,NA,NA,NA,"Laurales",NA,"15769","auto",NA,NA,NA,NA,NA
"1203","2020-08-20 14:57:02-03","UFSC","FLOR","688","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Brotto, M.L.","2013","12","18","Klein, R.M.","2445","1960","06","03","Brasil","Santa Catarina","Blumenau","Mata da Cia. Hering, Bom Retiro.","-49.0661010742188","-26.9193992614746",NA,NA,"250","250","árvore, flor verde-esbranquiçada, 10m altura","FLOR0000688",NA,NA,NA,NA,NA,NA,"Laurales",NA,"34291","auto",NA,NA,NA,NA,NA
"1204","2020-08-20 14:57:02-03","UFSC","FLOR","5692","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Brotto, M.L.","2013","12","18","Klein, R.M.","6","1949","10","06","Brasil","Santa Catarina","Brusque","Mata do Hoffmann.","-48.9174995422363","-27.0981006622314",NA,NA,"50","50","árvore, 20m altura","FLOR0005692",NA,NA,NA,NA,NA,NA,"Laurales",NA,"19684","auto",NA,NA,NA,NA,NA
"1205","2020-08-20 14:57:02-03","UFSC","FLOR","45197","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Brotto, M.L.","2013","12","18","Cadorin, T.J.; Uller, H.F.","850","2009","12","12","Brasil","Santa Catarina","Joinville","Parque Municipal Zoobotânico de Joinville.","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"arbórea, Fruto Maduro, preto. Coleta Extra IFFSC (Arbórea).","FLOR0045197",NA,NA,NA,NA,NA,NA,"Laurales",NA,"37150","auto",NA,NA,NA,NA,NA
"1206","2020-08-20 14:57:02-03","UFSC","FLOR","4886","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Brotto, M.L.","2013","12","18","Reitz, R.","6056","1958","12","29","Brasil","Santa Catarina","Rio do Sul","Serra do Matador.","-49.6431007385254","-27.2141990661621",NA,NA,"800","800","árvore, 10m altura","FLOR0004886",NA,NA,NA,NA,NA,NA,"Laurales",NA,"15163","auto",NA,NA,NA,NA,NA
"1207","2020-08-20 14:57:02-03","UFSC","FLOR","4908","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Brotto, M.L.","2013","12","18","Reitz, R.; Klein, R.M.","3286","1956","06","08","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Pilões.","-48.7785987854004","-27.6881008148193",NA,NA,"300","300","árvore, flor branca, 15m altura","FLOR0004908",NA,NA,NA,NA,NA,NA,"Laurales",NA,"22435","auto",NA,NA,NA,NA,NA
"1208","2020-08-20 14:57:02-03","UFSC","FLOR","679","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Brotto, M.L.","2013","12","18","Reitz, R.; Klein, R.M.","9654","1960","05","12","Brasil","Santa Catarina","Sombrio","Pirão Frio.","-49.61669921875","-29.113899230957",NA,NA,"10","10","árvore, flor branca, 10m altura","FLOR0000679",NA,NA,NA,NA,NA,NA,"Laurales",NA,"16515","auto",NA,NA,NA,NA,NA
"1209","2019-12-19 18:40:22-03","UFMT","UFMT","26756","S","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Pinto, J.R.R.","1999","03",NA,"Pinto, J.R.R.","066","1999","02",NA,"Brasil","Mato Grosso","Chapada dos Guimarães","Parque Nacional da Chapada dos Guimarães.","-55.749698638916","-15.460599899292",NA,NA,"500","500","Arbóreo de 4.5m de altura.; floresta de vale do Véu de Noiva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA
"1210","2019-12-18 18:37:27-03","UFMT","UFMT","41889","S","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Caxambu, M.G.","2013","04","09","Caxambu, M.G.; et al","3331","2010","10","15","Brasil","Paraná","Tuneiras do Oeste","Reserva Biológica das Perobas- Pinheiral.","-52.8760986328125","-23.8705997467041",NA,NA,NA,NA,"Árvore ca. 8m, frutos imaturos verdes, com cúpula verde.; Relevo suave ondulado. Vegetação Floresta Estacional Semidecidual Montana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24014","auto",NA,NA,NA,NA,NA
"1211","2020-01-31 10:38:39-03","IFAM","EAFM","11895","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Stoike, FC de O","2006","10","08","Stoike, FC de O","765","2006","10","08","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.926944","-25.083889","-47.926944","-25.083889",NA,NA,"; DESC: arbórea; artefato; cerco-fixo; tronco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1212","2021-03-04 15:44:10-03","IF","SPSF","13167","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans",NA,NA,NA,NA,NA,"F.C.Silva","897","1985","10","02","Brasil","PR","Londrina",NA,"-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"63728","auto","Magnoliopsida",NA,NA,NA,NA
"1213","2021-03-04 15:44:10-03","IF","SPSF","43730","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","J.B.Baitello","2000","04","15","G.Hatschbach","17786","1987","11","08","Brasil","PR","São João do Triunfo","Mato Branco","-50.2971992492676","-25.6833000183105",NA,NA,NA,NA,"COLETA: Árvore 10m altgura e 35cm ao nivel do DAP;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"20512","auto","Magnoliopsida",NA,NA,NA,NA
"1214","2021-03-04 15:44:10-03","IF","SPSF","43686","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","J.B.Baitello","2000","04","15","J.M.Silva & G.Hatschbach","837","1990","03","27","Brasil","PR","Tijucas do Sul","Ambosio","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"COLETA: Mata de Araucária.&nf;Árvore 5m altura; flores alvescentes.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"25228","auto","Magnoliopsida",NA,NA,NA,NA
"1215","2021-03-04 15:44:10-03","IF","SPSF","50796","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez",NA,NA,NA,NA,"J.A.M.A.Gomes & J.Pena Filho","18","2004","04","25","Brasil","SP","Campinas","Bosque dos Jequitibas","-47.060001373291","-22.8999996185303",NA,NA,"652","681","COLETA: Árvore 15 m, flores amarelo-esverdeadas; GEOGRAFIA: Floresta Estacional Semidecidual Submontana;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"23900","auto","Magnoliopsida",NA,NA,NA,NA
"1216","2021-03-04 15:44:10-03","IF","SPSF","46250","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","J.B.Baitello","2012","12","03","J.B.Baitello & O.T.Aguiar","2585","2008","06","24","Brasil","SP","Itaberá","Estação Ecológica de Itaberá","-49.1300010681152","-23.8600006103516",NA,NA,NA,NA,"COLETA: Árvore com 12m de altura, flores amarelo-esverdeadas.; GEOGRAFIA: Trilha principal da Floresta Estacional Semidecidual.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"29370","auto","Magnoliopsida",NA,NA,NA,NA
"1217","2021-03-04 15:44:10-03","IF","SPSF","18723","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans",NA,NA,NA,NA,NA,"G.F.Arbocz","372","1994","05","06","Brasil","SP","Ribeirão Grande","fazenda Intervales","-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"25028","auto","Magnoliopsida",NA,NA,NA,NA
"1218","2021-03-04 15:44:10-03","IF","SPSF","39661","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","J.B.Baitello","1999","07","28","S.A.P.Godoy & G.M.P.Ferreira & D.L.Pereira & L.L. da Silva & R.J.F. Garcia","597A","1995","04","19","Brasil","SP","São Paulo","bairro de Parelheiros","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: Árvore inclinada 12m, DAP 45cm, flores creme esverdeadas com odor de jasmim.; GEOGRAFIA: Camping Ana Paula.&nf;Trilha da mata;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"1219","2021-03-04 15:44:10-03","IF","SPSF","16854","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans",NA,NA,NA,NA,NA,"H.F.Leitao Filho & G.Sheperd",NA,"1978","07","07","Brasil","SP","Sao Roque","mata de altitude","-47.1300010681152","-23.5200004577637",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"15567","auto","Magnoliopsida",NA,NA,NA,NA
"1220","2021-03-04 15:44:10-03","IF","SPSF","35139","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans",NA,"J.B.Baitello",NA,NA,NA,"P.L.R.Moraes","1224","1995","12","09","Brasil","SP","Sete Barras","Fazenda Intervales","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; Arvore 10m, fruto castanho, cupula vermelha; GEOGRAFIA: topo do morro&nf;;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"34059","auto","Magnoliopsida",NA,NA,NA,NA
"1221","2021-03-04 15:44:10-03","IF","SPSF","21280","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans",NA,NA,NA,NA,NA,"P.L.R.Moraes","454","1991","06","10","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"34059","auto","Magnoliopsida",NA,NA,NA,NA
"1222","2021-03-04 15:44:10-03","IF","SPSF","43083","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","J.B.Baitello","2002","10","28","V.B.Ziparro","1970","2000","06","15","Brasil","SP","Sete Barras","Parque Estadual Intervales","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"COLETA: Ambiente sombreado.&nf;Árvore 13m; flores brancas com odor agradável.; GEOGRAFIA: Base Saibadela.&nf;Trilha do Quilombo.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"34059","auto","Magnoliopsida",NA,NA,NA,NA
"1223","2021-03-04 15:44:10-03","IF","SPSF","16683","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez",NA,NA,NA,NA,"S.V.A.Pessoa","497","1989","08","31","Brasil","RJ","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima","-42.05","-22",NA,NA,NA,NA,"COLETA: Árvore 12m, botões florais verde-claros.; GEOGRAFIA: Pedra Bicuda.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1224","2021-03-04 15:44:10-03","IF","SPSF","46244","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","J.B.Baitello","2012","12","03","J.R.Stehmann & R.Torres & E.V.Franceschinelli & M.Werneck","2556","1999","08","26","Brasil","MG","Extrema","Bairro Tenente","-46.303889","-22.275",NA,NA,"800","800","COLETA: Árvore, 8m de altura, flores branco-amareladas.; GEOGRAFIA: Em floresta com Araucaria.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1225","2021-03-04 15:44:10-03","IF","SPSF","44131","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","M.L.Brotto","2007","05","08","M.L.Brotto & E.P.Santos & R.C.Dorneles","11",NA,NA,NA,"Brasil","PR","Guaratuba","Serra de Araçatuba","-49.05","-25.75",NA,NA,"820","820","COLETA: Floresta Ombrófila Densa Altomontana.&nf;Árvore 10m; GEOGRAFIA: Morro dos Perdidos.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1226","2021-03-04 15:44:10-03","IF","SPSF","22698","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans",NA,NA,NA,NA,NA,"N.M.Ivanauskas & F.F.Mazine","815","1996","06","01","Brasil","SP","Pariquera Açu","Área de propriedade de Antonio Povinski",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1227","2021-03-04 15:44:10-03","IF","SPSF","22703","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans",NA,NA,NA,NA,NA,"N.M.Ivanaukas & F.F.Mazine","809","1996","06","01","Brasil","SP","Pariquera Açu","Área de propriedade de Antonio Povinski",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1228","2021-03-04 15:44:10-03","IF","SPSF","44141","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","M.L.Brotto","2007","05","08","E.P.Santos & C.Blum & P.Hoffmann","1102","2001","12","18","Brasil","PR","Guaratuba","Serra de Araçatuba","-49.05","-25.75",NA,NA,"850","850","COLETA: Floresta Ombrófila Densa Montana.&nf;Árvore 15m altura.; GEOGRAFIA: Morro dos Perdidos.&nf;Ex-UPCB;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1229","2021-03-04 15:44:10-03","IF","SPSF","46873","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","J.B.Baitello","2014","05","27","Eduardo",NA,NA,NA,NA,"Brasil","SP","Marsilac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1230","2021-03-04 15:44:10-03","IF","SPSF","47006","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","J.B.Baitello","2011","10","10","R.J.F.Garcia & S.Honda","3512","2008","05","05","Brasil","SP","Embu Guaçu",NA,NA,NA,NA,NA,NA,NA,"COLETA: Árvore com 8m de altura. 8cm DAP. Flores brancas.; GEOGRAFIA: Cipó. Sítio Floresta Negra. Mata secundária até 20m de altura.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1231","2021-03-04 15:44:10-03","IF","SPSF","52140","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","T.M.Ribeiro","2010","03","23","I. Toffoli & T.M.Ribeiro","51","2010","03","23","Brasil","SP","Itaberá","Estação Ecológica de Itaberá","-49.144167","-23.833889",NA,NA,"700","700","COLETA: Árvore 12m de altura. Material infértil, indivíduo 6432 da fitossociologia.; GEOGRAFIA: Floresta Ombrófila Mista.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1232","2021-03-04 15:44:10-03","IF","SPSF","52306","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","R.L.R.Santos","2009","12","29","I. Toffoli & T.M.Ribeiro & R.L.R.Santos","67","2009","11","05","Brasil","SP","Itaberá","Estação Ecológica de Itaberá","-49.144167","-23.833889",NA,NA,"700","700","COLETA: Árvore de 15m de altura. Indivíduo com fruto. Nº 6679 da Fitossociologia.; GEOGRAFIA: Floresta Ombrófila Mista.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1233","2021-03-04 15:44:10-03","IF","SPSF","46185","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","J.B. Baitello","2017","04","17","L.Kollmann & E.Bausen & W.Pizziolo","216","1998","07","15","Brasil","ES","Fundão","Goiapaba-Açu","-40.4067001342773","-19.9325008392334",NA,NA,"880","880","COLETA: Arvoreto com 4m de altura; Frutos verdes.; GEOGRAFIA: Chapada; Mata baixa.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"27186","auto","Magnoliopsida",NA,NA,NA,NA
"1234","2021-03-04 15:44:10-03","IF","SPSF","46302","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","J.B.Baitello","2013","05","20","V.Demuner & E.Bausen & P.Boza & Deividy","233","1999","11","03","Brasil","ES","Santa Teresa","Aparecidinha","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"COLETA: Arvoreta com 7m de altura, frutos imaturos de cor verde.; GEOGRAFIA: Terreno do Bringhenti. Mata em beira de estrada.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"23813","auto","Magnoliopsida",NA,NA,NA,NA
"1235","2021-03-04 15:44:10-03","IF","SPSF","46332","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","J.B.Baitello","2013","05","09","L.Kollmann & E.Bausen & W.Pizziolo","2602","1999","06","16","Brasil","ES","Santa Teresa","Aparecidinha","-40.6002998352051","-19.9356002807617",NA,NA,"800","800","COLETA: Arvoreto 8m. DAP 10cm. Fuste 3m. Flores brancas; GEOGRAFIA: Terreno de L. Bringhenti.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"23813","auto","Magnoliopsida",NA,NA,NA,NA
"1236","2021-03-04 15:44:10-03","IF","SPSF","46355","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","J.B.Baitello","2013","05","13","L.Kollmann & E.Bausen & W.Pizziolo","1347","1998","12","16","Brasil","ES","Santa Teresa","Aparecidinha","-40.6002998352051","-19.9356002807617",NA,NA,"750","750","COLETA: Arvoreto com 7m de altura, frutos verdes. Dap 10cm, fuste 4m.; GEOGRAFIA: Terreno de Luiz Bringhenti. Beira de estrada.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"23813","auto","Magnoliopsida",NA,NA,NA,NA
"1237","2021-03-04 15:44:10-03","IF","SPSF","46184","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","J.B.Baitello","2015","04","10","L.Kollmann & E.Bausen & W.Pizziolo","466","1998","09","03","Brasil","ES","Santa Teresa","Santa Lúcia","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"COLETA: Árvore com 8m de altura; DAP 10cm; Fuste 6m.&nf;Flores rosas.; GEOGRAFIA: Trilha bonita; Mata de encosta.&nf;Altitude 700m.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"23813","auto","Magnoliopsida",NA,NA,NA,NA
"1238","2021-03-04 15:44:10-03","IF","SPSF","46261","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","J.B.Baitello","2013","05","20","L.Kollmann & E.Bausen & W.Pizziolo","2550","1999","06","15","Brasil","ES","Santa Teresa","São Antônio","-40.6002998352051","-19.9356002807617",NA,NA,"850","850","COLETA: Arvoreto de 14m de altura; Botões brancos.&nf;DAP 19cm; Fuste 8m.; GEOGRAFIA: Terreno do Boza; Mata de encosta.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"23813","auto","Magnoliopsida",NA,NA,NA,NA
"1239","2021-03-04 15:44:10-03","IF","SPSF","46197","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","J.B. Baitello","2017","04","17","L.Kollmann & E.Bausen & W.Pizziolo","489","1998","09","09","Brasil","ES","Santa Teresa","São Lourenço","-40.6002998352051","-19.9356002807617",NA,NA,"750","750","COLETA: Arvoreto com 6m de altura; DAP 6cm; Fuste 5m.&nf;Flores rosas.; GEOGRAFIA: Mata fria; Terreno de Clério Loss; Mata de encosta.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"23813","auto","Magnoliopsida",NA,NA,NA,NA
"1240","2021-03-04 15:44:10-03","IF","SPSF","46415","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","J.B. Baitello","2017","04","17","V.Demuner & E.Bausen & W.Pizziolo","334","1999","12","16","Brasil","ES","Santa Teresa","São Lourenço","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"COLETA: Árvore 10m, DAP 25cm, Fuste 9m, flores brancas.; GEOGRAFIA: Country Club.&nf;Subida da trilha, lado direito da cachoeira.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"23813","auto","Magnoliopsida",NA,NA,NA,NA
"1241","2021-03-04 15:44:10-03","IF","SPSF","09269","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans",NA,NA,NA,NA,NA,"V.F.Kinupp","699","1997","08","01","Brasil","PR","Cambé","parque estadual Danziger Hof","-51.2783012390137","-23.2758007049561",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: interior da mata&nf;;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"29438","auto","Magnoliopsida",NA,NA,NA,NA
"1242","2021-03-04 15:44:10-03","IF","SPSF","09277","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans",NA,NA,NA,NA,NA,"L.R.M.Souza",NA,"1997","12","12","Brasil","PR","Rancho Alegre","mata ciliar","-50.9131011962891","-23.0699996948242",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"11419","auto","Magnoliopsida",NA,NA,NA,NA
"1243","2021-03-04 15:44:10-03","IF","SPSF","43825","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","J.B.Baitello","2003","09","13","H.C. de Lima","4008","1990","10","30","Brasil","RJ","Nova Friburgo","Macaé de Cima","-42.5311012268066","-22.2819004058838",NA,NA,"900","900","COLETA: Árvore 6m; flores com cálice verde e corola alva; frutos esverdeados.&nf;Ex RB-292253; GEOGRAFIA: Estrada para o Sítio Sophronites.&nf;A 3km após o Hotel Fazenda São João.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"33190","auto","Magnoliopsida",NA,NA,NA,NA
"1244","2021-03-04 15:44:10-03","IF","SPSF","35755","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans",NA,NA,NA,NA,NA,"N.M.Ivanauskas & F.M de Souza & R.T. Polisel & V. de S.Santos","6083","2005","12","13","Brasil","SP","Embú","Itatuba","-46.8499984741211","-23.6399993896484",NA,NA,"840","840","COLETA: XLS: SPSFNovo; Árvore de 10 m. Frutos imaturos verdes.; GEOGRAFIA: Comunidade terapêutica&nf;UTM: X=307318 Y=7384801 ZONA=23K;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,"6851","auto","Magnoliopsida",NA,NA,NA,NA
