"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","infraspecificEpithet","class","coordinatePrecision","geoFlag","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"415","2021-02-11 17:21:21-03","UFPR","UPCB","79969","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endll.","Cardozo, A. P.","Cardozo, A.P.","21","2011","11","04","Brasil","Paraná","Piraquara","Morro do Bruninho","-49.224","-25.515","-49.224","-25.515",NA,NA,NA,NA,"2011","11","28","Folha cartácea, verde concolor, estróbilo verde..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2021-02-11 17:21:21-03","UFPR","UPCB","79143","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Cardozo, A.P","Cardozo, A.P. | Royer, C.A. | Maia, F.R. | Alves, C.","21","2011","11","04","Brasil","Paraná","Piraquara","Morro do Bruninho.","-49.224167","-25.291667","-49.224167","-25.291667",NA,NA,NA,NA,"2011","11","28","Folha cartácea, verde concolor, estróbilo verde..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2021-02-11 17:21:21-03","UFPR","UPCB","62523","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Hoehne, F.C.","Handro, O.H.",NA,"1932","12","04","Brasil","São Paulo",NA,"Jardim Botânico de São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nativa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2021-02-11 17:21:21-03","UFPR","UPCB","63210","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Brotto, M.L.","Brotto, M.L.","339","2009","04","11","Brasil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire, pico Ciririca.","-48.830833","-25.283611","-48.830833","-25.283611","1500","1500",NA,NA,"2009","04","11","Árvore de 3 m de alt., semente verde e pseudofruto vináceo. Floresta Ombrófila Densa Altomontana..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2021-02-11 17:21:21-03","UFPR","UPCB","64088","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Guimarães, O.A.","Jardim, J.G.","5027","2007","05","04","Brasil","Bahia","Wenceslau Guimarães","Estação Ecológica Estadual nova esperança, trilha paro o Pico do Urubu, parte inicial.","-39.716111","-13.592778","-39.716111","-13.592778","450","650",NA,NA,"2009","09","01","Árvore 22m, folhas concolores, verde-claro, brilhantes, estróbilos jovens, verde-claros. Foro..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2021-02-11 17:21:21-03","UFPR","UPCB","65509","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Meyer, F.S.","Meyer, F.S.","850","2008","12","06","Brasil","Santa Catarina","São Bento do Sul","Cume da Pedra da Igreja.","-49.378611","-26.250556","-49.378611","-26.250556",NA,NA,NA,NA,"2008","12",NA,"Arbusto 3 m altura, coletado em Floresta Ombrófila Densa Altomontana..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2021-02-11 17:21:21-03","UFPR","UPCB","65783","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,"Fraga, C.N.","2344","2009","01","19","Brasil","Espírito Santo","Viana","BLOQUEADO",NA,NA,"9999","9999","700","700",NA,NA,NA,NA,NA,"Arvoreta ca. 4m. Folhas verde escuras..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2021-02-11 17:21:21-03","UFPR","UPCB","65732","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Dombrowski, L.T.","Dombrowski, L.T.","2520","1967","01","31","Brasil","Paraná","Piraquara",NA,"-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore; frequente..",NA,NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"423","2021-02-11 17:21:21-03","UFPR","UPCB","84999","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Dombrowski, L.T.","Dombrowski, L.T | Kuniyoshi, Y.S.","2394","1967","01","31","Brasil","Paraná","Piraquara","25 km do IDPN","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore, freqüente..",NA,NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"424","2021-02-11 17:21:21-03","UFPR","UPCB","9817","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Hatschbach, G.","Hatschbach, G.","28130","1971","11","28","Brasil","Paraná","Piraquara","Borda do Campo","-49.0633010864258","-25.4416999816895",NA,NA,"950","950",NA,NA,"1972","08",NA,"Arvoreta, 8m. Mata..",NA,NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"425","2021-02-11 17:21:21-03","UFPR","UPCB","10359","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Hatschbach, G.","Hatschbach, G.","39877","1977","04","14","Brasil","Paraná","Piraquara","Colônia Santa Maria","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,"1977","04",NA,"Arvoreta, 5m. Mata..",NA,NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"426","2021-02-11 17:21:21-03","UFPR","UPCB","10162","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Hatschbach, G.","Hatschbach, G.","15932","1967","02","03","Brasil","Paraná","São José dos Pinhais","Colônia Santos Andrade","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,"1967","01","01","Arvoreta, 5m. Matinha junto ao campo ácido..",NA,NA,NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"427","2021-02-11 17:21:21-03","UFPR","UPCB","6154","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Hatschbach, G.","Hatschbach, G.","15932","1967","02","03","Brasil","Paraná","São José dos Pinhais","Colônia Santos Andrade","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,"1967","01","01","Arvoreta, 5m. Matinha junto ao campo ácido..",NA,NA,NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"428","2021-02-11 17:21:21-03","UFPR","UPCB","27304","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Cervi, A.C.","Cervi, A.C.","6102","1995","12","21","Brasil","Paraná","Quatro Barras","Morro Sete","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,NA,"1995","12",NA,"Arvoreta, ca. 4m. Mata nebular..",NA,NA,NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA
"429","2021-02-11 17:21:21-03","UFPR","UPCB","19665","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Hatschbach, G.","Cordeiro, J.","579","1988","11","23","Brasil","Paraná","Quatro Barras","Morro Sete","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,NA,"1989","01","01","Arbusto, 1,20m, feminina. Matinha nebular..",NA,NA,NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA
"430","2021-02-11 17:21:21-03","UFPR","UPCB","19664","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Hatschbach, G.","Cordeiro, J.","582","1988","11","23","Brasil","Paraná","Quatro Barras","Morro Sete","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,NA,"1989","01","01","Arbusto, 1m, masculino. Matinha nebular..",NA,NA,NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA
"431","2021-02-11 17:21:21-03","UFPR","UPCB","17263","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Guimarães, O.A.","Cervi, A.C.","2630","1989","03","08","Brasil","Paraná","Quatro Barras","Morro Sete","-49.0769004821777","-25.3656005859375",NA,NA,"1070","1070",NA,NA,"1994","04",NA,"Arbusto, 1,2m. Matinha nebular..",NA,NA,NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA
"432","2021-02-11 17:21:21-03","UFPR","UPCB","40723","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Dala Rosa, S.","Dala Rosa, S.","38","1999","09","22","Brasil","Paraná","Morretes","Parque Estadual do Pico Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore ± 3m, com estróbilos femininos. Alt. 1080m..",NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"433","2021-02-11 17:21:21-03","UFPR","UPCB","40722","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Dala Rosa, S.","Dala Rosa, S.","16","1999","09","24","Brasil","Paraná","Morretes","Parque Estadual do Pico Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore ± 4,5m de altura, estróbilos masculinos maduros. Alt. ± 700m..",NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"434","2021-02-11 17:21:21-03","UFPR","UPCB","41232","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Dala Rosa, S.","Dala Rosa, S.","102","2000","02","08","Brasil","Paraná","Morretes","Parque Estadual Pico do Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"2000","02","08","Árvore ±4,5m. Floresta ombrófila densa altomontana, 1100m s.n.m..",NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"435","2021-02-11 17:21:21-03","UFPR","UPCB","42649","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Dala Rosa, S.","Dala Rosa, S.","4","1999","05","02","Brasil","Paraná","Morretes","Parque Estaduao do Pico Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"1999","05",NA,"Árvore ca. 5m, floresta ombrófila densa altomontana. Alt. ±1065m..",NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"436","2021-02-11 17:21:21-03","UFPR","UPCB","20888","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Negrelle, R.R.B.","Negrelle, R.R.B.","A680","1993","01","21","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha, estrada para sambaqui","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,NA,NA,"1993","02",NA,"Árvore, ca. 10m..",NA,NA,NA,NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA
"437","2021-02-11 17:21:21-03","UFPR","UPCB","21713","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Sobral, M.","Zanette, V.C.","1340","1991","10","24","Brasil","Santa Catarina","Orleans","Rio Novo","-49.2914009094238","-28.3589000701904",NA,NA,NA,NA,NA,NA,"1992","01","09","Árvore. Beira do rio..",NA,NA,NA,NA,NA,NA,NA,NA,"31549","auto",NA,NA,NA,NA,NA
"438","2021-02-11 17:21:21-03","UFPR","UPCB","8766","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Hatschbach, G.","Hatschbach, G.","24068","1970","03","25","Brasil","Paraná","Campina Grande do Sul","Rio Tucum","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,"1971","01","01","Árvore, pequeno porte, 8m. Mata pluvial encosta de morro..",NA,NA,NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA
"439","2021-02-11 17:21:21-03","UFPR","UPCB","47626","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Scheer, M.B.","Scheer, M.B.","305","2001","05","26","Brasil","Paraná","São José dos Pinhais","Serra da Igreja, Morro dos Padres","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,"2001","05",NA,"Arbórea ereta, 2m, local pouco sombreado, floresta ombrófila densa altomontana. Alt.: 1320m s.n.m.. Nome vulgar: pinheiro-bravo..",NA,NA,NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"440","2021-02-11 17:21:21-03","UFPR","UPCB","35599","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Santos, E.P. & Guimarães, O.A.","Santos, E.P.","673","1998","11","27","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,"1210","1210",NA,NA,"1998","11",NA,"Árvore de ± 4 m, masculina. Interior de floresta ombrófila densa..",NA,NA,NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"441","2021-02-11 17:21:21-03","UFPR","UPCB","35585","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Santos, E.P. & Guimarães, O.A.","Santos, E.P.","659","1998","11","27","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,"1210","1210",NA,NA,"1998","11",NA,"Árvore de ± 4 m, feminina. Interior de floresta ombrófila densa..",NA,NA,NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"442","2021-02-11 17:21:21-03","UFPR","UPCB","63213","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Brotto, M.L.","Brotto, M.L.","341","2009","04","19","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos.","-48.5746994018555","-25.8827991485596",NA,NA,"1400","1400",NA,NA,"2009","04","19","Árvore de 3 m de alt., estróbilos masculinos verdes. Floresta Ombrófila Densa Altomontana..",NA,NA,NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"443","2021-02-11 17:21:21-03","UFPR","UPCB","63214","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Brotto, M.L.","Brotto, M.L.","342","2009","04","19","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos.","-48.5746994018555","-25.8827991485596",NA,NA,"1350","1350",NA,NA,"2009","04","19","Árvore de 3 m de alt., sementes verdes. Floresta Ombrófila Densa Altomontana..",NA,NA,NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"444","2021-02-11 17:21:21-03","UFPR","UPCB","47625","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,"Scheer, M.B.","231","2001","02","17","Brasil","Paraná","Guaraqueçaba","Serra Gigante, Pirambeira","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arbórea ereta, 2m, local pouco sombreado, floresta ombrófila densa altomontana, encosta. Alt.: 890m s.n.m...",NA,NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"445","2021-02-11 17:21:21-03","UFPR","UPCB","2232","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii var. angustifolia","Klotzsch ex Endl.","Gehrt, A.","Gehrt, A.",NA,"1938","10","04","Brasil","São Paulo",NA,"Alto da Serra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore grande. Mata da Estação Biológica..",NA,NA,NA,NA,NA,NA,"var. angustifolia",NA,NA,NA,NA,NA,NA,NA,NA
"446","2021-02-11 17:21:21-03","UFPR","UPCB","62524","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii var. angustifolia","Klotzsch ex Endl.","Gehrt, A.","Gehrt, A.",NA,"1938","10","04","Brasil","São Paulo",NA,"Alto da Serra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore grande. Mata da Estação Biológica..",NA,NA,NA,NA,NA,NA,"var. angustifolia",NA,NA,NA,NA,NA,NA,NA,NA
"447","2012-08-18 05:19:00-03","MO","MOBOT","698322","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,"Nelson A. Rosa|João Murça Pires|William A. Rodrigues|S. Barros","Rosa 864","1976","8","15","Brazil","Amazonas",NA,"T. Rond., S. Pacas Novos.","-63.8166667","-10.8666667",NA,NA,"600.00000000","700.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"448","2008-05-27 22:02:00-03","MO","MOBOT","698522","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","J.T. Buchholz & N.E. Gray","Per Dusén","Dusén 7074","1908","11","4","Brazil","Paraná",NA,"Porto de Lima, in Silva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2008-05-27 22:02:00-03","MO","MOBOT","698676","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","J.T. Buchholz & N.E. Gray","Per Dusén","Dusén 6982","1908","11","4","Brazil",NA,NA,"Porto de Lima, in Silva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2009-07-27 09:38:00-03","MO","MOBOT","698708","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","N.E. Gray","Auguste F.M. Glaziou","Glaziou 100","1861",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2012-04-27 11:10:00-03","MO","MOBOT","3097684","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","L.T. Dombrowski","L.T. Dombrowski|Y.S. Kuniyoshi","Dombrowski 2394","1967","1","31","Brazil","Paraná",NA,"Piraquara, 25 km do IDPN (Mun. Piraquara).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"452","2008-05-27 22:02:00-03","MO","MOBOT","3223183","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","G. Hatschbach","J. Cordeiro","Cordeiro 582","1988","11","23","Brazil","Paraná",NA,"Morro 7 (mun. Quatro Barras)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2012-04-19 16:15:00-03","MO","MOBOT","3386840","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","D.J. de Laubenfels","Maria L. Kawasaki|Leslie R. Landrum|Gert G. Hatschbach|F. Deodato|J.M. Silva","Kawasaki 910","1995","12","2","Brazil","Paraná",NA,"Piraquara. Estrada para pedreira da ACO.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2009-11-20 06:18:00-02","MO","MOBOT","698337","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","G. Hatschbach","R. Kummrow","Kummrow 1447","1981","2","4","Brazil","Paraná",NA,"Capoeira (Mpio. Piraquara) Paraná.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2009-07-09 17:04:00-03","MO","MOBOT","698428","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","G. Hatschbach","Gert G. Hatschbach","Hatschbach 35736","1975","1","14","Brazil","Paraná",NA,"Borda do Campo (Mpio. Piraquara) Paraná.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2009-11-20 06:16:00-02","MO","MOBOT","698459","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","G. Hatschbach","Gert G. Hatschbach|R. Kummrow","Hatschbach 35729","1975","1","14","Brazil","Paraná",NA,"Borda do Campo (Mpio. Piraquara) Paraná.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2008-05-27 22:02:00-03","MO","MOBOT","698490","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,"Bassett Maguire|et al.","Maguire 56518","1963","9","2","Brazil",NA,NA,"215 km west of Rio Juruena, Mato Grosso. Brasilia-Acre Highway.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2009-07-27 09:38:00-03","MO","MOBOT","699352","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii angustifolius","Pilg.","N.E. Gray","Auguste F.M. Glaziou","Glaziou 17778","1861",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"angustifolius",NA,NA,NA,NA,NA,NA,NA,NA
"459","2008-05-27 22:02:00-03","MO","MOBOT","699414","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii angustifolius","Pilg.","J.T. Buchholz & N.E. Gray","Per Dusén","Dusén 15428","1914","8","23","Brazil","Paraná",NA,"Serra do Mar, Ypiranga. In [silussla] paludosa.",NA,NA,NA,NA,"830.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"angustifolius",NA,NA,NA,NA,NA,NA,NA,NA
"460","2020-06-22 14:19:15-03","UNESP-IBILCE","SJRP","03217","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Santos, S.X.","Santos, S.X.",NA,NA,NA,NA,"Brasil","Paraná","Bocaiuva do Sul","distrito de Palmital","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reserva em implantação de O. Rosseer;","América do Sul",NA,NA,NA,"Tracheophyta","Pinales",NA,"Pinopsida","61623","auto",NA,NA,NA,NA,NA
"461","2019-03-29 10:41:37-03","UFSM","HDCF","4486","S","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Longhi, S. J.","Longhi, S. J.",NA,"1993","04","22","Brasil","Paraná","Paranaguá","Fazenda Banestado","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"1993","04","22",NA,"América",NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"462","2020-08-31 09:18:29-03","INPA","INPA","136183","S","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Rosa, NA","Rosa, NA","3898","1980","11","26","Brasil","São Paulo","Santo André","Reserva Biológica do alto da serra Paranapiacaba.. Extensão 361 ha.","-45.3","-23.75","-45.3","-23.75",NA,NA,"INPA0136183","INPA0136183 INPA0136183_e","1981",NA,NA,NA,"Southern America",NA,NA,NA,"Gymnosperm","Araucariales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2020-07-10 09:48:54-03","MBML","MBML-HERBARIO","11145",NA,"Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotz","J. R. Pirani/25-01-1995","Cintia C. Chamas; et al","60","1994","02","23","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"MBML011145",NA,NA,NA,NA,"Árvore. Trilha sagui.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2020-07-10 09:48:54-03","MBML","MBML-HERBARIO","11970",NA,"Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotz.",NA,"Cintia C. Chamas; et al","387","1995","02","14","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"MBML011970",NA,NA,NA,NA,"Arvore. Trilha Sagui.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2020-07-10 09:48:54-03","MBML","MBML-HERBARIO","29239",NA,"Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotz.","L. Kollmann/23-03-2007","L. Kollmann","9586","2007","03","23","Brasil","Espírito Santo","Santa Maria de Jetibá","Rio das Pedras","-40.725556","-20.069167","40W43'32","20S4'9",NA,NA,"MBML029239",NA,NA,NA,NA,"Arvoreto 5m na meia sombra, esteril.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
