"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","typeStatus","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"750","2019-11-21 10:11:49-03","IBt","SP","244399","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Aguiar, OT","Melo, MMRF; Corrêa, JA","791","1989","02","15","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Morro da captação de água","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1990","37574","auto","06",NA,NA,NA,NA,NA,NA,NA
"751","2019-11-21 10:11:49-03","IBt","SP","244398","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Aguiar, OT","Melo, MMRF; Atanasio, A","792","1989","02","16","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Morro da captação de água","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1990","37574","auto","06",NA,NA,NA,NA,NA,NA,NA
"752","2019-11-21 10:11:49-03","IBt","SP","210331","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Kirizawa, M","Kirizawa, M","1652","1986","06","10","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Morro do Ipanema, subida da encosta","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1986","37574","auto","08","08",NA,NA,NA,NA,NA,NA
"753","2019-11-21 10:11:49-03","IBt","SP","263368","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Mantovani, W","Rodrigues, M","s.n.","1992","06","19","Brasil","São Paulo","Cananéia","Restinga próximo ao Rio Araçaúba.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Árvore ca. 4m alt., fruto cor vinho, flor branca pequena. Projeto Mico-Leão Caiçara.",NA,NA,NA,NA,NA,NA,NA,"1992","37574","auto","11",NA,NA,NA,NA,NA,NA,NA
"754","2019-11-21 10:11:49-03","IBt","SP","350631","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Kawasaki, ML","Simão Bianchini, R; Bianchini, S; Rosário, RPG","1464","2000","09","10","Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Trilha da Lagoa","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","30093","auto",NA,NA,NA,NA,NA,NA,NA,NA
"755","2019-11-21 10:11:49-03","IBt","SP","350632","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Kawasaki, ML","Souza, FO; Cordeiro, I; Rossi, L; Oliveira, RJ; Sugiyama, M; Bonfim, F","95","2000","07","20","Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Trilha dos Macacos","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000","30093","auto",NA,NA,NA,NA,NA,NA,NA,NA
"756","2019-11-21 10:11:49-03","IBt","SP","26948","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Jorquera J, CB","s.col.","s.n.","1899","08","18","Brasil","São Paulo","Cubatão","Mata, Água Branca.","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,"Árvore alta, madeira regular branca, pouco densa.",NA,NA,NA,NA,NA,NA,NA,"1987","15123","auto","10","28",NA,NA,NA,NA,NA,NA
"757","2019-11-21 10:11:49-03","IBt","SP","26943","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Jorquera J, CB","Loefgren, A","CGG3114","1895","07","14","Brasil","São Paulo","Cubatão","Piassaguera.","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,"Arbor alta, fol. magna coriacea, fl. alba.","SP007423","SP007423",NA,NA,NA,NA,NA,"1987","15123","auto","10","28",NA,NA,NA,NA,NA,NA
"758","2019-11-21 10:11:49-03","IBt","SP","26943a","Extra","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Jorquera J, CB","Loefgren, A","CGG3114","1895","07","14","Brasil","São Paulo","Cubatão","Piassaguera.","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,"Arbor alta, fol. magna coriacea, fl. alba.","SP007424","SP007424",NA,NA,NA,NA,NA,"1987","15123","auto","10","28",NA,NA,NA,NA,NA,NA
"759","2019-11-21 10:11:49-03","IBt","SP","26765","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Jorquera, CB","Loefgren, A; Edwall, G","CGG2756","1894","10","16","Brasil","São Paulo","Eldorado","Xiririca, capoeira.","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,"Arbor.","SP007426","SP007426",NA,NA,NA,NA,NA,"1987","38804","auto","10","28",NA,NA,NA,NA,NA,NA
"760","2019-11-21 10:11:49-03","IBt","SP","65923","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Cerati, TM","Mattos, J","10619","1962","09","24","Brasil","São Paulo","Guarujá","Rodovia Guarujá-Bertioga. No bordo da mata secundária.","-46.25","-23.9899997711182",NA,NA,NA,NA,"2,5m alt., frutos maduros, negros.",NA,NA,NA,NA,NA,NA,NA,"1987","18989","auto","05",NA,NA,NA,NA,NA,NA,NA
"761","2019-11-21 10:11:49-03","IBt","SP","306876","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Aguiar, OT","Pastore, JA; Aguiar, OT","655","1995","10","11","Brasil","São Paulo","Ibiúna","Parque Estadual de Jurupará, Estrada da Usina da Barra as margens da represa","-47.2200012207031","-23.6499996185303",NA,NA,NA,NA,"Árvore ca . 10m alt., frutos verdes",NA,NA,NA,NA,NA,NA,NA,"1995","43112","auto","10","19",NA,NA,NA,NA,NA,NA
"762","2019-11-21 10:11:49-03","IBt","SP","306875","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Aguiar, OT","Pastore, JA; Aguiar, OT","654","1995","08","11","Brasil","São Paulo","Ibiúna","Parque Estadual de Jurupará, Margem do rio Juquiá","-47.2200012207031","-23.6499996185303",NA,NA,NA,NA,"Arvoreta 4m alt., frutos imaturos verdes",NA,NA,NA,NA,NA,NA,NA,"1995","43112","auto",NA,NA,NA,NA,NA,NA,NA,NA
"763","2019-11-21 10:11:49-03","IBt","SP","26946","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Jorquera, CB","Loefgren, A","CGG2673","1894","09","30","Brasil","São Paulo","Iguape","Beira do rio Una da Aldeira.","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Arbor, fr. viride edule.","SP007422","SP007422",NA,NA,NA,NA,NA,"1987","55628","auto","10","28",NA,NA,NA,NA,NA,NA
"764","2019-11-28 09:18:18-03","IBt","SP","309920","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Kawasaki, ML","Melo, MMRF; Souza, HG","1275","1994","04","13","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Margens do rio Verde, próximo ao alojamento","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA
"765","2019-11-21 10:11:49-03","IBt","SP","248148","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Kawasaki, ML","Anunciação, EA; Cordeiro, I; Rossi, L; Tomasulo, PLB; Oliveira, LA","33","1990","10","17","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, arredores do alojamento do IBAMA","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,"SP022686","SP022686",NA,NA,NA,NA,NA,"1993","55628","auto",NA,NA,NA,NA,NA,NA,NA,NA
"766","2019-11-21 10:11:49-03","IBt","SP","277199","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Kawasaki, ML","Cordeiro, I; et al.","1472","1994","12","07","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha da Figueira, mata pluvial de encosta","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Árvore ca. 15m alt., frutos imaturos verdes",NA,NA,NA,NA,NA,NA,NA,"1995","55628","auto",NA,NA,NA,NA,NA,NA,NA,NA
"767","2019-11-21 10:11:49-03","IBt","SP","251834","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Kawasaki, ML","Rossi, L; et al.","1022","1991","12","17","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha para a cachoeira do salto, mata de planície","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Arvoreta ca. 12,0m alt., caule com córtex esfoliante, ocre acinzentado, frutos maduros vináceos a negros, crescendo em borda de clareira",NA,NA,NA,NA,NA,NA,NA,"1993","55628","auto",NA,NA,NA,NA,NA,NA,NA,NA
"768","2019-11-21 10:11:49-03","IBt","SP","263413","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Kawasaki, ML","Rossi, L; Carvalhaes, MA; Anunciação, EA; Yoshioka, CM","1217","1992","12","14","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha para a Figueira","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,"SP022685","SP022685",NA,NA,NA,NA,NA,"1993","55628","auto",NA,NA,NA,NA,NA,NA,NA,NA
"769","2019-11-21 10:11:49-03","IBt","SP","306873","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Kawasaki, ML","Franco, GADC; Pastore, JA","1418","1996","05","15","Brasil","São Paulo","Iporanga","Parque Estadual Turístico do Alto Ribeira, Núcleo Santana, trilha do Betari, margem de rio","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,"Arvoreta 5-6m alt., frutos imaturos verdes","SP057357","SP057357",NA,NA,NA,NA,NA,NA,"38740","auto",NA,NA,NA,NA,NA,NA,NA,NA
"770","2019-11-21 10:11:49-03","IBt","SP","80046","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Jorquera J, CB","Kuhlmann, M","3900","1956","07","13","Brasil","São Paulo","Itanhaém","Vila Atlântica.","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,"Árvore 2-4m alt., das baixadas pantanosas, flores e frutos.","SP057354","SP057354 SP057354_01",NA,NA,NA,NA,NA,"1987","26998","auto","10","28",NA,NA,NA,NA,NA,NA
"771","2019-11-21 10:11:49-03","IBt","SP","306871","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Kawasaki, ML","Romaniuc Neto, S; et al.","1407","1994","05","04","Brasil","São Paulo","Itariri","Parque Estadual da Serra do Mar","-47.1699981689453","-24.2800006866455",NA,NA,NA,NA,"Árvore ca. 6m alt., botões verdes, flores alvo-esverdeadas","SP057358","SP057358",NA,NA,NA,NA,NA,"1995","15115","auto",NA,NA,NA,NA,NA,NA,NA,NA
"772","2019-11-21 10:11:49-03","IBt","SP","146570","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Kawasaki, ML","Davis, PH; et al.","60828","1976","09","09","Brasil","São Paulo","Jacupiranga","3-5km E of Jacupiranga, on road to Cananéia.","-48","-24.6900005340576",NA,NA,"50","50","Tree lined banks of stream. Small tree, not aromatic.",NA,NA,NA,NA,NA,NA,NA,"1998","35797","auto",NA,NA,NA,NA,NA,NA,NA,NA
"773","2019-11-21 10:11:49-03","IBt","SP","64494","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Mattos, JR","Mattos, J; Handro, O","8867","1961","04","04","Brasil","São Paulo","Juquiá","Ca. 8km NE da cidade. Na mata secundária.","-47.6300010681152","-24.3199996948242",NA,NA,NA,NA,"Flores brancas, 3,5m alt.",NA,NA,NA,NA,NA,NA,NA,"1961","32505","auto",NA,NA,NA,NA,NA,NA,NA,NA
"774","2019-11-21 10:11:49-03","IBt","SP","156529","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Mattos, JR","Mattos, J","13834","1966","08","30","Brasil","São Paulo","Miracatu","Perto de Pedro Barros. Na mata virgem.","-47.4599990844727","-24.2800006866455",NA,NA,NA,NA,"Arbusto 2m alt.","SP057355","SP057355",NA,NA,NA,NA,NA,"1970","43974","auto",NA,NA,NA,NA,NA,NA,NA,NA
"775","2019-11-21 10:11:49-03","IBt","SP","313208","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Kawasaki, ML","Souza, VC; et al.","9286","1995","10","09","Brasil","São Paulo","Peruíbe","Arredores da foz do rio Guaraú, margem esquerda, mata de restinga","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"Arvoreta ca. 3m alt., frutos imaturos verdes",NA,NA,NA,NA,NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA,NA,NA
"776","2019-11-21 10:11:49-03","IBt","SP","26763","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Mattos, J","Loefgren, A","CGG1608","1891","10","28","Brasil","São Paulo","Peruíbe","Beira rio.","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"Arbor folha magna, revoluta coriacea, opposta escura, fruto.","SP007425","SP007425",NA,NA,NA,NA,NA,"1961","21922","auto","09",NA,NA,NA,NA,NA,NA,NA
"777","2019-11-21 10:11:49-03","IBt","SP","253671","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.",NA,"Kawall, MA","148","1992","05","02","Brasil","São Paulo","Praia Grande","Área na beira da rodovia Pedro Taques","-46.4000015258789","-24",NA,NA,NA,NA,NA,"SP022689","SP022689",NA,NA,NA,NA,NA,NA,"22363","auto",NA,NA,NA,NA,NA,NA,NA,NA
"778","2019-11-21 10:11:49-03","IBt","SP","320923","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Kawasaki, ML","Árbocz, GF","515","1994","08","02","Brasil","São Paulo","Ribeirão Grande","Fazenda Intervales, Base São Pedro, mata, trilha do rio","-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,"Árvore 5-6m alt., frutos verdes",NA,NA,NA,NA,NA,NA,NA,"1995","25028","auto",NA,NA,NA,NA,NA,NA,NA,NA
"779","2019-11-21 10:11:49-03","IBt","SP","320925","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Kawasaki, ML","Árbocz, GF","489","1994","08","02","Brasil","São Paulo","Ribeirão Grande","Fazenda Intervales, Base São Pedro, mata, trilha do rio","-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,"Árvore ca. 8m alt., frutos verdes",NA,NA,NA,NA,NA,NA,NA,"1995","25028","auto",NA,NA,NA,NA,NA,NA,NA,NA
"780","2019-11-21 10:11:49-03","IBt","SP","321047","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Kawasaki, ML","Árbocz, GF","487","1994","08","02","Brasil","São Paulo","Ribeirão Grande","Fazenda Intervales, Base São Pedro, mata, trilha do rio","-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,"Árvore 7-8m alt., frutos verdes",NA,NA,NA,NA,NA,NA,NA,"1995","25028","auto",NA,NA,NA,NA,NA,NA,NA,NA
"781","2019-11-21 10:11:49-03","IBt","SP","320926","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Kawasaki, ML","Árbocz, GF","519","1994","08","02","Brasil","São Paulo","Ribeirão Grande","Fazenda Intervales, Base São Pedro, mata, trilha do rio","-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,"Árvore ca. 7m alt., frutos verdes",NA,NA,NA,NA,NA,NA,NA,"1995","25028","auto",NA,NA,NA,NA,NA,NA,NA,NA
"782","2019-11-21 10:11:49-03","IBt","SP","320924","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Kawasaki, ML","Árbocz, GF","490","1994","08","02","Brasil","São Paulo","Ribeirão Grande","Fazenda Intervales, Base São Pedro. mata, trilha do rio","-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,"Árvore ca. 7m alt., frutos verdes",NA,NA,NA,NA,NA,NA,NA,"1995","25028","auto",NA,NA,NA,NA,NA,NA,NA,NA
"783","2019-11-21 10:11:49-03","IBt","SP","320922","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Kawasaki, ML","Árbocz, GF","494","1994","08","02","Brasil","São Paulo","Ribeirão Grande","Fazenda Intervales, Base São Pedro, Mata, trilha do rio","-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,"Árvore 5-6m alt., frutos verdes",NA,NA,NA,NA,NA,NA,NA,"1995","25028","auto",NA,NA,NA,NA,NA,NA,NA,NA
"784","2019-11-21 10:11:49-03","IBt","SP","118798","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Mattos, JR","Mattos, J","13886","1966","08","26","Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia, na margem do Rio Claro. Na mata virgem.","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,"Árvore 8m alt., casca cinzenta.",NA,NA,NA,NA,NA,NA,NA,"1971","18032","auto",NA,NA,NA,NA,NA,NA,NA,NA
"785","2019-11-21 10:11:49-03","IBt","SP","272396","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Kawasaki, ML","Moraes, PLR","810","1993","03","27","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho, Fazenda Intervales, núcleo Saibadela, Sete Barras","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"Árvore ca. 4m alt., beira d'agua com botões brancos, tronco sem escamas, acinzentado, também árvore 1,5cm altura, meio de encosta",NA,NA,NA,NA,NA,NA,NA,"1994","27904","auto",NA,NA,NA,NA,NA,NA,NA,NA
"786","2019-11-21 10:11:49-03","IBt","SP","490465","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Aragaki, S; Petri, L","Mourad, BM; Petri, L","115","2015","10","14","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","53584","auto","12","19",NA,NA,NA,NA,NA,NA
"787","2019-11-21 10:11:49-03","IBt","SP","65945","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Mattos, JR","Mattos, J","9077","1961","08","30","Brasil","São Paulo","São Vicente","Praia Grande, no mangue.","-46.3899993896484","-23.9599990844727",NA,NA,NA,NA,"Planta pequena 1,3m alt., frutos imaturos.",NA,NA,NA,NA,NA,NA,NA,"1962","25482","auto",NA,NA,NA,NA,NA,NA,NA,NA
"788","2019-11-21 10:11:49-03","IBt","SP","262453","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Nic Lughadha, E","Mello-Silva, R; Campos, MTVA; Pardini, R; Boulhosa, RLP","581","1992","07","06","Brasil","São Paulo","Sete Barras","Fazenda Intervales, Saibadela. Trilha 2 ou Trilha do Araçá","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"SP022683","SP022683",NA,NA,NA,NA,NA,"1993","34059","auto","03",NA,NA,NA,NA,NA,NA,NA
"789","2019-11-21 10:11:49-03","IBt","SP","269363","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Kawasaki, ML","Sugiyama, M; Lopes, R","2877","1994","07","26","Brasil","São Paulo","Sete Barras","Parque Estadual Intervales, Base Saibadela, mata atlântica, na parte baixa da serra perto do rio Saibadela","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"Árvore ca.7,5m alt., galhos com musgos, pericarpo do fruto oval, verde",NA,NA,NA,NA,NA,NA,NA,"1994","34059","auto",NA,NA,NA,NA,NA,NA,NA,NA
"790","2019-11-21 10:11:49-03","IBt","SP","306872","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Kawasaki, ML","Zipparro, VB; et al.","Saibadela418","1994","05","14","Brasil","São Paulo","Sete Barras","Parque Estadual Intervales, Base Saibadela, trilha Azul, Coleção Saibadela 418","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"Árvore 9m alt., flores velhas, frutos jovens",NA,NA,NA,NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA
"791","2019-11-21 10:11:49-03","IBt","SP","288194","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Kawasaki, ML","Zipparro, VB; et al.","Saibadela429","1994","05","15","Brasil","São Paulo","Sete Barras","Parque Estadual Intervales, Base Saibadela, trilha do Quilombo, Coleção Saibadela 429","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"Árvore 6m alt., frutos verdes a avermelhados presentes, coleta estéril",NA,NA,NA,NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA
"792","2019-11-21 10:11:49-03","IBt","SP","306869","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Kawasaki, ML","Almeida Scabbia, RJ; et al.","Saibadela208","1994","04","08","Brasil","São Paulo","Sete Barras","Parque Estadual Intervales, Base Saibadela, trilha do Rio, beira de rio","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"Árvore 8m alt., botões florais, início de frutos verdes",NA,NA,NA,NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA
"793","2019-11-21 10:11:49-03","IBt","SP","80042","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.",NA,"Kuhlmann, M","4638","1959","07","02","Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1993","34265","auto","03",NA,NA,NA,NA,NA,NA,NA
"794","2019-11-21 10:11:49-03","IBt","SP","123479","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Barroso, GM","Silva, JS","319","1974","06","06","Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Arbusto ca. 5m alt., flores brancas e frutos cinza. Material com madeira.",NA,NA,NA,NA,NA,NA,NA,"1989","34265","auto","10",NA,NA,NA,NA,NA,NA,NA
"795","2019-11-21 10:11:49-03","IBt","SP","44253","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Jaramillo, CBJ","Smith, C","s.n.","1939","08","14","Brasil","São Paulo","Ubatuba","Estação Experimental.&nf;IAC 4849","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Árvore;",NA,NA,NA,NA,NA,NA,NA,"1987","34265","auto","10","28",NA,NA,NA,NA,NA,NA
"796","2019-11-21 10:11:49-03","IBt","SP","299131B","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Kawasaki, ML","Takahasi, A; Bencke, CSC","268","1996","03","27","Brasil","São Paulo","Ubatuba","Picinguaba, mata de transição restinga-encosta, trilha do Vietnã","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Árvore n. 87ci, botões esbranquiçados",NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"797","2019-11-21 10:11:49-03","IBt","SP","306867","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Kawasaki, ML","Lobo, PC; et al.","29373","1993","11","16","Brasil","São Paulo","Ubatuba","Praia de Maranduba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Árvore 5m alt., frutos verdes",NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"798","2019-11-21 10:11:49-03","IBt","SP","56673","S","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.","Mattos, JR","Cruz, ND","19","1960","07","29","Brasil","São Paulo","Ubatuba","Próximo à base norte do Instituto Oceanográfico","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"SP022684","SP022684",NA,NA,NA,NA,NA,"1961","34265","auto","04",NA,NA,NA,NA,NA,NA,NA
