"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","day","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"1065","2020-09-24 10:57:37-03","UEPA","MFS-FRUTOS","MFSFR000013","PreservedSpecimen","Plantae",NA,NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"Pereira, A.S.S.","12","2010","09",NA,"Brasil","Pará","Ilha do Combu. Área de várzea.","-48.490178","-1.455731",NA,"&nf; Ucuuba&nf;Fruto capsular esférico ou folículo simples, carnoso. Epicarpo de coloração parda, que quando seco, torna-se preto e recoberto por um arilo ou endosperma vermelho escarlate, oleoso. Deiscentes. Apresenta semente lisas, fin","MFSFR000013","MFSFR000013 MFSFR000013_e","10","Belém",NA,NA,NA,NA,NA,NA,"-48.490178","-1.455731",NA,NA,"MFS000135",NA,NA,NA
"1066","2020-09-17 10:39:45-03","UEPA","MFS-FRUTOS","MFSFR000057","PreservedSpecimen","Plantae",NA,NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Félix-da-Silva M.M.",NA,"Félix-da-Silva, MM","183","2007","02",NA,"Brasil","Pará","Igarapé Caquajó, Floresta Nacional de Caxiuanã.","-50.805353","-1.939683",NA,"Ucuuba&nf;Fruto capsular esférico ou folículo simples, carnoso. Epicarpo de coloração parda, que quando seco, torna-se preto e recoberto por um arilo ou endosperma vermelho escarlate, oleoso. Deiscentes. Apresenta semente lisas, fina e","MFSFR000057","MFSFR000057 MFSFR000057_e","07","Portel",NA,NA,NA,NA,NA,NA,"-50.805353","-1.939683",NA,NA,"MFS000755",NA,NA,NA
"1067","2014-11-06 16:18:09-02","UFPB","EAN","9110","S","Plantae",NA,NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","( Rol.) Warb.","L. P. Felix",NA,"L. P. Felix; M. F. O. Pires","7625","1996","10",NA,"Brasil","Piauí","Parque Nacional de Setes Cidades",NA,NA,NA,"Árvore; frutos imaturos verdes..Habitat: Margem de um riacho.",NA,NA,"07",NA,NA,NA,NA,NA,"1996","11",NA,NA,"19",NA,NA,NA,NA,NA
"1068","2021-02-04 10:29:24-03","UFRPE","HST","14006","PreservedSpecimen","Plantae",NA,NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"W.W.Thomas; M.R.Barbosa, R.L.Lemos, P.Fiaschi, S.Sant'Ana & J.L.Paixão","13228","2002","11",NA,"Brasil","Alagoas","Serra das Bananeiras","-36.0318984985352","-9.16277980804443",NA,"Tree, 25 m; sap reddish; leaves dark olive; fruti dark olive to brown; seed pale brown covered with a bright red aril.","HST014006",NA,"03","União dos Palmares","500","560","22346","auto","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1069","2020-09-12 05:00:02-03","US","US","1777419","PreservedSpecimen","Plantae",NA,"Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol.) Warb.","Smith, A. C.",NA,"A. C. Smith","2326","1937","11","South America - Neotropics","Guyana",NA,"Basin of Rupununi River, near mouth of Charwair Creek",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1070","2020-09-12 05:00:02-03","US","US","3270401","PreservedSpecimen","Plantae",NA,"Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol.) Warb.",NA,NA,"E. L. Little Jr.","16763","1955","8","South America - Neotropics","Guyana",NA,"Boerasirie area, 5-25 miles West of Georgetown. Canals in northern part of Boerasirie area. On dam",NA,NA,NA,NA,NA,NA,"29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1071","2020-09-12 05:00:02-03","US","US","3295770","PreservedSpecimen","Plantae",NA,"Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol.) Warb.","Granville, J. J. de, (CAY), Institut de Recherche pour le Developpement (IRD) (FRENCH GUIANA)",NA,"J.-J. de Granville, P. Acevedo-Rodriguez & A. Boyer","11949","1993","8","South America - Neotropics","Suriname",NA,"Haut Litany - Bassin du Litany","-54.75","2.52",NA,"CAY,US,BBS,INRA,NY,P,U,B,K",NA,NA,"1",NA,"170",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1072","2020-09-12 05:00:02-03","US","US","2548938","PreservedSpecimen","Plantae",NA,"Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol.) Warb.","Prance, G. T.",NA,"H. S. Irwin, G. T. Prance, T. R. Soderstrom & N. H. Holmgren","55369","1963","9","South America - Neotropics","Suriname",NA,"2-10 km below confluence of Oost Rivier",NA,NA,NA,NA,NA,NA,"4",NA,"225",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1073","2020-09-12 05:00:02-03","US","US","1343699","PreservedSpecimen","Plantae",NA,"Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol.) Warb.","Smith, A. C.",NA,"J. S. de la Cruz","4600","1927","7","South America - Neotropics","Guyana",NA,"Pomeroon District: Moruka River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1074","2020-09-12 05:00:02-03","US","US","USw15428","PreservedSpecimen","Plantae",NA,"Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol.) Warb.",NA,NA,"Collector unknown","s.n.",NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1075","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol.) Warb.","Sewell, M.",NA,"B. Hoffman","4634","1995","5","South America - Neotropics","Guyana","Potaro-Siparuni","Iwokrama Rainforest Reserve; 27.5 km SSW of Karupukari Village, near upper tributary of Burro-Burro River","-58.7833","4.45",NA,NA,NA,NA,"20",NA,"95",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1076","2020-09-12 05:00:02-03","US","US","2503469","PreservedSpecimen","Plantae",NA,"Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol.) Warb.","Steyermark, J. A., (VEN)",NA,"L. Marcano-Berti","92","1964","2","South America - Neotropics","Venezuela","Delta Amacuro","Este de Rio Grande. Este-Noreste de El Palmar, cerca de los limites del Estado Bolivar",NA,NA,NA,NA,NA,NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1077","2020-09-12 05:00:02-03","US","US","2458350","PreservedSpecimen","Plantae",NA,"Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol.) Warb.","Steyermark, J. A., (VEN)",NA,"L. Marcano-Berti","609","1965","1","South America - Neotropics","Venezuela","Delta Amacuro","Este de Rio Grande. Este-Noreste de El Palmar, cerca de los limites del Estado Bolivar",NA,NA,NA,NA,NA,NA,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1078","2020-09-12 05:00:02-03","US","US","USw20723","PreservedSpecimen","Plantae",NA,"Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol.) Warb.",NA,NA,"J. Stearns","s.n.",NA,NA,"South America - Neotropics","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1079","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol.) Warb.","Granville, J. J. de, (CAY), Institut de Recherche pour le Developpement (IRD) (FRENCH GUIANA)",NA,"J.-J. de Granville, P. Acevedo-Rodriguez, A. Boyer & L. Hollenberg","11949","1993","8","South America - Neotropics","Suriname",NA,"Haut Litany, Bassin du Litany","-54.75","2.51",NA,NA,NA,NA,"1",NA,"170",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1080","2020-09-12 05:00:02-03","US","US","1112697","PreservedSpecimen","Plantae",NA,"Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol.) Warb.","Smith, A. C.",NA,"M. Melinon","155","1854",NA,"South America - Neotropics","French Guiana",NA,"Mana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1081","2020-09-12 05:00:02-03","US","US","2168769","PreservedSpecimen","Plantae",NA,"Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol.) Warb.","Cowan, R. S.",NA,"R. S. Cowan","38953","1954",NA,"South America - Neotropics","French Guiana",NA,"Road to Cayenne, ca. 10km from St. Laurent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1082","2020-09-12 05:00:02-03","US","US","1069976","PreservedSpecimen","Plantae",NA,"Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol.) Warb.","Smith, A. C.",NA,"J. S. de la Cruz","1117","1921","9","South America - Neotropics","Guyana",NA,"Northwest District, Waini River",NA,NA,NA,NA,NA,NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1083","2020-09-12 05:00:02-03","US","US","3344887","PreservedSpecimen","Plantae",NA,"Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol.) Warb.","Sewell, M.",NA,"T. Henkel, M. Chin, R. Williams & B. Klein","1856","1993","4","South America - Neotropics","Guyana","Cuyuni-Mazaruni","Essequibo River, W bank, Wolga 1 km S, to lower 0.5 km of Kamwatta Creek","-58.6","6.45",NA,NA,NA,NA,"1",NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1084","2020-09-12 05:00:02-03","US","US","USw39507","PreservedSpecimen","Plantae",NA,"Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol.) Warb.",NA,NA,"B. Maguire","51732",NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1085","2020-09-12 05:00:02-03","US","US","2837971","PreservedSpecimen","Plantae",NA,"Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol.) Warb.","de Bruijn, J.",NA,"J. Bruijn","1671","1967","4","South America - Neotropics","Venezuela","Bolívar","Border between EstadoBolivar and Territorio Delta Amacuro. Near Rio Grand o Toro, E of Upata","-61.73","8.23",NA,"Woodsamples taken at 6-7-8-9-10-11.5 and 12.5m",NA,NA,"9",NA,"300",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1086","2020-09-12 05:00:02-03","US","US","3118346","PreservedSpecimen","Plantae",NA,"Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol.) Warb.",NA,NA,"J.-J. de Granville, L. Allorge, W. Hahn, M. Hoff & A. Weitzman","10022","1987","9","South America - Neotropics","French Guiana",NA,"Camp no. 3 Akouba Booka goo Soula - Bassin du Haut-Marouini, 1 km en amont du saut","-2.6","54",NA,"CAY, P, U, B, NY, US, INPA",NA,NA,"5",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1087","2020-09-12 05:00:02-03","US","US","USw40890","PreservedSpecimen","Plantae",NA,"Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol.) Warb.",NA,NA,"J. Schunke Vigo et al.","4902","1970","9","South America - Neotropics","Peru","San Martín","Rio Huallaga, margen Derecha del; Balsa Probana; dtto. Tocache Nuevo",NA,NA,NA,NA,NA,NA,"24","Mariscal Cáceres",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1088","2020-09-12 05:00:02-03","US","US","1483047","PreservedSpecimen","Plantae",NA,"Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol.) Warb.","Smith, A. C.",NA,"-. Gonggrijp","21","1911","5","South America - Neotropics","Suriname",NA,"Republiek",NA,NA,NA,NA,NA,NA,"19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1089","2020-09-12 05:00:02-03","US","US","1190448","PreservedSpecimen","Plantae",NA,"Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol.) Warb.","Smith, A. C.",NA,"J. S. de la Cruz","2023","1922","9","South America - Neotropics","Guyana",NA,"Bartica vic., on the Essequibo River",NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1090","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol.) Warb.","Sabatier, D.",NA,"D. Larpin","971","1990","10","South America - Neotropics","French Guiana",NA,"Station des Nouragues, Bassin de l'Approuague, Arataye","-52.7","4.05",NA,NA,NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1091","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol.) Warb.","Rodrigues, W. A.",NA,"P. Acevedo-Rodriguez","3424","1990","2","South America - Neotropics","Guyana",NA,"U. Takutu - U. Essequibo. Rupununi area, new road from Lethem to 25 km past Surama Village entrance.",NA,NA,NA,NA,NA,NA,"28",NA,"90",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1092","2020-09-12 05:00:02-03","US","US","1122636","PreservedSpecimen","Plantae",NA,"Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol.) Warb.","Smith, A. C.",NA,"J. S. de la Cruz","1394","1922","5","South America - Neotropics","Guyana",NA,"near Dadanawa",NA,NA,NA,NA,NA,NA,"29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1093","2020-09-12 05:00:02-03","US","US","3323130","PreservedSpecimen","Plantae",NA,"Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol.) Warb.","Sewell, M.",NA,"B. Hoffman & G. A. Aymard","3900","1993","4","South America - Neotropics","Guyana","U. Demerara-Berbice","Berbice River, 230 km upriver from mouth, N of Kwakwani; Aroiama Mining Co. land concession","-58","5.66667",NA,NA,NA,NA,"12",NA,NA,"70",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1094","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol.) Warb.",NA,NA,"E. L. Little Jr.","16763","1955","8","South America - Neotropics","Guyana","Essequibo Isl-W. Demerara","Boerasirie area, N part, 5-25 mi. W of Georgetown","-58.41","6.75",NA,NA,NA,NA,"29",NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1095","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol.) Warb.","Sabatier, D.",NA,"M. J. Jansen-Jacobs, B. Welle, A. .R. A. Görts-van Rijn & R. C. Ek","1300","1987","11","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Maipaima, Camp 3 on Tsikoma Creek, Kanuku Mts.","-59.5","3.36",NA,NA,NA,NA,"27",NA,"160",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1096","2020-09-12 05:00:02-03","US","US","3263847","PreservedSpecimen","Plantae",NA,"Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol.) Warb.","Rodrigues, W. A.",NA,"J. J. Pipoly","11267","1987","3","South America - Neotropics","Guyana","Essequibo Isl-W. Demerara","Naamryck Canal; ±8 km SE of Naamryck Public Rd, just W of Lookout village","-58.4167","6.83333",NA,NA,NA,NA,"31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1097","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol.) Warb.","Rodrigues, W. A.",NA,"P. Acevedo-Rodriguez","3424","1990","2","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Rupununi area, new road from Lethem to 25 km past Surama Village entrance","-58.9333","4.25",NA,NA,NA,NA,"28",NA,"90","110",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1098","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol.) Warb.","Muriel M., Priscilla, AAU",NA,"H. D. Clarke, R. Williams & C. Perry","8769","1999","9","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","S. Kassikaityu R., 0-0.5 km S of river, heading toward Wassarai Mts.","-59.2497","1.64917",NA,NA,NA,NA,"20",NA,"240",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1099","2020-09-12 05:00:02-03","US","US","2514676","PreservedSpecimen","Plantae",NA,"Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol.) Warb.",NA,NA,"G. T. Prance, T. D. Pennington & N. T. Silva","1567","1965","10","South America - Neotropics","Brazil","Pará","Banks of Rio Muirapiranga","-50.55","-2.55",NA,NA,"US01345442","US01345442_01","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1100","2020-09-12 05:00:02-03","US","US","3401230","PreservedSpecimen","Plantae",NA,"Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol.) Warb.","Sewell, M.",NA,"T. Henkel & M. Chin","367","1992","12","South America - Neotropics","Guyana","U. Demerara-Berbice","Lower 3 km of Macouria River, N and S banks","-58.5667","6.41667",NA,NA,"US00648360",NA,"7",NA,NA,"15",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1101","2020-09-12 05:00:02-03","US","US","3143415","PreservedSpecimen","Plantae",NA,"Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol.) Warb.",NA,NA,"S. Mori & R. Cardoso","17467","1984","12","South America - Neotropics","Brazil","Amapá","BR 156, road under construction which will connect Macapá with Monte Dourado, 81 Km WSW of Macapá, Ca. 11 Km SW of Rio Preto","-51.2893981933594","-0.115000002086163",NA,NA,"US01345433","US01345433_01","20","Mazagão",NA,NA,"195641","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1102","2020-09-12 05:00:02-03","US","US","1068846","PreservedSpecimen","Plantae",NA,"Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol.) Warb.","Smith, A. C.",NA,"W. E. Broadway","670","1921","7","South America - Neotropics","French Guiana","Cayenne","Cayenne, vic.","-52.33","4.93",NA,NA,"US00705754",NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1103","2020-09-12 05:00:02-03","US","US","3655264","PreservedSpecimen","Plantae",NA,"Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol.) Warb.","Cuello, N. L.",NA,"E. Sanoja & S. Elcoro","3459","1990","3","South America - Neotropics","Venezuela","Bolívar",NA,"-60.17","4.98",NA,NA,"US01206948",NA,NA,"Ascención Farreras","130",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1104","2020-09-12 05:00:02-03","US","US","2989932","PreservedSpecimen","Plantae",NA,"Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol.) Warb.",NA,NA,"M. Silva & R. Souza","2285","1969","8","South America - Neotropics","Brazil","Pará","Santarém, km 35 da estrada do Palhão, Acampamento do Igarapé Curupira","-54.7083015441895","-2.44305992126465",NA,NA,"US01345441","US01345441_01","17","Santarém",NA,NA,"205258","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1105","2020-09-12 05:00:02-03","US","US","3460392","PreservedSpecimen","Plantae",NA,"Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol.) Warb.","Sewell, M.",NA,"H. D. Clarke, R. Williams & C. Perry","8055","1999","8","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Wassarai Mts., summit of unnamed peak, 8 km S of S. Kassikaityu R.","-59.2381","1.5825",NA,NA,"US00767426",NA,"31",NA,"715",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1106","2020-09-12 05:00:02-03","US","US","3420418","PreservedSpecimen","Plantae",NA,"Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol.) Warb.","Sewell, M.",NA,"H. D. Clarke","3062","1996","11","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Kamoa Mts., just below summit; 2 km N of camp on Kamoa River","-58.8344","1.54722",NA,NA,"US00660790",NA,"10",NA,"450",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1107","2020-09-12 05:00:02-03","US","US","2567135","PreservedSpecimen","Plantae",NA,"Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol.) Warb.",NA,NA,"N. T. Silva","57846","1963","10","South America - Neotropics","Brazil","Pará",NA,"-48.5043983459473","-1.4558299779892",NA,NA,"US01345444","US01345444_01","17","Belém",NA,NA,"48462","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1108","2020-09-12 05:00:02-03","US","US","3466233","PreservedSpecimen","Plantae",NA,"Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol.) Warb.","Cuello, N. L.",NA,"E. Sanoja & S. Elcoro","3459","1990","3","South America - Neotropics","Venezuela","Bolívar","Mun. Asc. Farreras","-65.33","4.98",NA,NA,"US00814950",NA,NA,NA,"130",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1109","2020-09-12 05:00:02-03","US","US","2340457","PreservedSpecimen","Plantae",NA,"Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol.) Warb.",NA,NA,"E. Foldats","3777","1960","9","South America - Neotropics","Venezuela","Amazonas","Río Atacavi",NA,NA,NA,NA,"US00705756",NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1110","2020-09-12 05:00:02-03","US","US","3513581","PreservedSpecimen","Plantae",NA,"Magnoliales","Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol.) Warb.","Licata, A.",NA,"W. A. Díaz, D. Sandoval, K. M. Redden, R. Williams & O. León","7459","2005","2","South America - Neotropics","Venezuela","Amazonas","Mun. Río Negro, Río Yatua, afluente izquierdo del Río Pasimoni, alrededores del Campamento","-66.11","1.27",NA,NA,"US00939109",NA,"5",NA,"100","200",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
