"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","locality","yearIdentified","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"3642","2020-02-20 14:37:36-03","IAC","IAC","38238","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.T.S. Miotto","F.R. Martins & L.O.M. Machado","8186","1978","05","31","Brasil","São Paulo","Campinas","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,"Km 127 da rodovia Dom Pedro I, Fazenda São Vicente","1987","01","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3643","2020-02-20 14:37:36-03","IAC","IAC","38239","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli","G. Martinelli","5748","1979","04","17","Brasil","São Paulo","Ubatuba","-45.0711","-23.4339","-45.0711","-23.4339",NA,NA,"Rodovia Rio de Janeiro - Santos, BR 101, km 23, próximo a Ubatumirim","1999","08","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3644","2019-06-24 08:11:48-03","IAC","IAC","38240","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli","L.C. Bernacci","25844","1990","05","22","Brasil","São Paulo","Campinas","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,"Fazenda São Vicente","1999","08","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3645","2020-02-20 14:37:36-03","IAC","IAC","38241","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli & J.N. Prazeres","J.Y. Tamashiro; R.R. Rodrigues; R. Goldenberg; N.M. Ivanauskas; R. Belinelo & J.C. Galvão","1121","1995","06","12","Brasil","São Paulo","Lençóis Paulista","-48.8003","-22.5986","-48.8003","-22.5986",NA,NA,"Estrada de terra de Lençois Paulistas para Águas de Santa Bárbara","1998","03","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3646","2020-02-20 14:37:36-03","IAC","IAC","38242","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli & J.N. Prazeres","J.Y. Tamashiro; R.R. Rodrigues; R. Goldenberg; N.M. Ivanauskas; R. Belinelo & J.C. Galvão","1291","1995","06","15","Brasil","São Paulo","Itaberá","-49.1372","-23.8619","-49.1372","-23.8619",NA,NA,"Reserva Ecológica de Itaberá","1998","03","09",NA,NA,"coordenadas do material: 23°50#?#39,8S, 49°08#?#14,4W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3647","2020-02-20 14:37:36-03","IAC","IAC","38243","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli & J.N. Prazeres","J.Y. Tamashiro; R.R. Rodrigues; R. Goldenberg; N.M. Ivanauskas; R. Belinelo & J.C. Galvão","1212","1995","06","13","Brasil","São Paulo","Piraju","-49.3839","-23.1936","-49.3839","-23.1936",NA,NA,"Estrada Manduri Pirajú","1998","03","09",NA,NA,"coordenadas do material: 23°06#?#37,2S, 49°21#?#15,5W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3648","2020-02-20 14:37:36-03","IAC","IAC","38244","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli & J.N. Prazeres","M.A. Assis; A. Furlan (1); C.E. Carneiro; M.A. Farinaccio; V. Scudeller & D.C. Cavalcanti","277","1994","08","27","Brasil","São Paulo","Ubatuba","-45.0711","-23.4339","-45.0711","-23.4339",NA,NA,"Trilha e estrada da Almada","1998","03","09",NA,NA,"coordenadas do material: 23°21#?#S, 44°52#?#W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3649","2020-02-20 14:37:36-03","IAC","IAC","38245","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli & J.N. Prazeres","H.F. Leitão Filho; R.R. Rodrigues; L.F. Alves; A.S. Penha & A.A. Rezende","34472","1996","02","02","Brasil","São Paulo","Ubatuba","-45.0711","-23.4339","-45.0711","-23.4339",NA,NA,"Praia da Fazenda","1998","03","11",NA,NA,"coordenadas do material: 23°21#?#36,9S, 44°50#?#54,20W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3650","2020-02-20 14:37:36-03","IAC","IAC","38246","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli & J.N. Prazeres","H.F. Leitão Filho; R.R. Rodrigues; L.F. Alves; A.S. Penha & A.A. Rezende","34471","1996","02","06","Brasil","São Paulo","Ubatuba","-45.0711","-23.4339","-45.0711","-23.4339",NA,NA,"Ilha Anchieta","1998","03","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3651","2020-02-20 14:37:36-03","IAC","IAC","38247","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli & J.N. Prazeres","H.F. Leitão Filho; R.R. Rodrigues; L.F. Alves; A.S. Penha & A.A. Rezende","34466","1996","02","02","Brasil","São Paulo","Ubatuba","-45.0711","-23.4339","-45.0711","-23.4339",NA,NA,"Praia da Fazenda","1998","03","11",NA,NA,"coordenadas do material: 23°21#?#36,9S, 44°50#?#54,20W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3652","2020-02-20 14:37:36-03","IAC","IAC","38248","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli & J.N. Prazeres","H.F. Leitão Filho; R.R. Rodrigues; L.F. Alves; A.S. Penha & A.A. Rezende","34465","1996","02","02","Brasil","São Paulo","Ubatuba","-45.0711","-23.4339","-45.0711","-23.4339",NA,NA,"Praia da Fazenda","1998","03","11",NA,NA,"coordenadas do material: 23°21#?#36,9S, 44°50#?#20W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3653","2020-02-20 14:37:36-03","IAC","IAC","38249","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","D.C. Zappi","A. Furlan (1) et al.","1225","1990","08","26","Brasil","São Paulo","Ubatuba","-45.0711","-23.4339","-45.0711","-23.4339",NA,NA,"Picinguaba, Trilha do Morro do Corsário","1993","12","06",NA,NA,"Conf.: s.L.Jung-Mendacolli & J.N.Prazeres em, 11/03/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3654","2020-02-20 14:37:36-03","IAC","IAC","38250","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli & J.N. Prazeres","M.J.Robim","829","1995","02","20","Brasil","São Paulo","Ubatuba","-45.0711","-23.4339","-45.0711","-23.4339",NA,NA,"Parque Estadual da Ilha Anchieta, trilha da Prainha","1998","03","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3655","2019-06-24 08:11:48-03","IAC","IAC","38251","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli & J.N. Prazeres","R. Costa et al.","101","1988","05","09","Brasil","São Paulo","Ubatuba","-45.0711","-23.4339","-45.0711","-23.4339",NA,NA,"Picinguaba, Trilha da Guarita, próximo da Praia","1998","03","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3656","2019-06-24 08:11:48-03","IAC","IAC","38252","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","D.C. Zappi","A. Furlan (1) et al.","475","1988","04","10","Brasil","São Paulo","Ubatuba","-45.0711","-23.4339","-45.0711","-23.4339",NA,NA,"Picinguaba estrada da Cancela, próximo do alojamento da SEMA","1993","12","06",NA,NA,"Conf.: Jung-Mendacolli & J.N.Prazeres em, 11/03/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3657","2020-02-20 14:37:36-03","IAC","IAC","38253","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli & J.N. Prazeres","J.E.L.S. Ribeiro et al.","251","1988","02","07","Brasil","São Paulo","Ubatuba","-45.0711","-23.4339","-45.0711","-23.4339",NA,NA,"Picinguaba, próximo da estrada para a Praia e o alojamento","1998","03","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3658","2019-06-24 08:11:48-03","IAC","IAC","38254","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli & J.N. Prazeres","M.A. Assis & C.E. Carneiro","528","1995","04","19","Brasil","São Paulo","Ubatuba","-45.0711","-23.4339","-45.0711","-23.4339",NA,NA,"Picinguaba, Trilha da Almada","1998","03","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3659","2019-06-24 08:11:48-03","IAC","IAC","38256","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","D.C. Zappi","R. Costa et al.","80","1988","05","08","Brasil","São Paulo","Ubatuba","-45.0711","-23.4339","-45.0711","-23.4339",NA,NA,"Picinguaba, Trilha da Guarita","1993","12","06",NA,NA,"Conf.: Mendacolli & J.N.Prazeres em , 11/03/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3660","2019-06-24 08:11:48-03","IAC","IAC","38257","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli","E.C. Romera & D.C.Talora","61","1993","06","01","Brasil","São Paulo","Ubatuba","-45.0711","-23.4339","-45.0711","-23.4339",NA,NA,"Praia da Fazenda","1998","03","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3661","2019-06-24 08:11:48-03","IAC","IAC","38258","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli","E.C. Romera & D.C.Talora","33","1993","05","01","Brasil","São Paulo","Ubatuba","-45.0711","-23.4339","-45.0711","-23.4339",NA,NA,"Praia da Fazenda","1999","08","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3662","2020-02-20 14:37:36-03","IAC","IAC","38259","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","J.H. Kirkbride Jr.","J.S. Silva (1)","326","1974","06","06","Brasil","São Paulo","São Sebastião","-45.4097","-23.76","-45.4097","-23.7600",NA,NA,NA,"1977","06","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3663","2020-02-20 14:37:36-03","IAC","IAC","38260","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","E.A. Anunciação","M. Kuhlmann & M.A.Pereira","3830","1956","06","28","Brasil","São Paulo","Ubatuba","-45.0711","-23.4339","-45.0711","-23.4339",NA,NA,NA,"1993","01","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3664","2020-02-20 14:37:36-03","IAC","IAC","38261","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli & J.N. Prazeres","J.Y. Tamashiro; R.R. Rodrigues; N.M. Ivanauskas & R. Belinelo","955","1995","05","08","Brasil","São Paulo","Pedra Bela","-46.4431","-22.7931","-46.4431","-22.7931",NA,NA,"Bairro do Lima","1998","03","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3665","2020-02-20 14:37:36-03","IAC","IAC","38262","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","M. Kuhlmann","M. Kuhlmann","510","1943","04","01","Brasil","São Paulo","Monte Alegre do Sul","-46.6808","-22.6819","-46.6808","-22.6819",NA,NA,"De Monte Alegre para Amparo, Fazenda Santa Isabel","1943","04","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3666","2020-02-20 14:37:36-03","IAC","IAC","38263","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","D.F. Pereira","D.F. Pereira","206","1992","11","19","Brasil","São Paulo","Mogi Guaçu","-46.9422","-22.3722","-46.9422","-22.3722",NA,NA,"Reserva Biológica e Estação Experimental de Mogi-Guaçu, mata da Mariana","1993","01","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3667","2020-02-20 14:37:36-03","IAC","IAC","38264","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","E.A. Anunciação","J.C. Gomes Jr.","3675","1965","04","06","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Ilha Vitória, litoral Norte, ponta sudeste, farol","1993","01","09",NA,NA,"pouco frequente",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3668","2020-02-20 14:37:36-03","IAC","IAC","38265","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli & J.N. Prazeres","A. Furlan (1); M.A. Assis; F.C.P. Garcia; P.H.P. Ruffino & C.E. Carneiro","1466","1994","04","15","Brasil","São Paulo","Ubatuba","-45.0711","-23.4339","-45.0711","-23.4339",NA,NA,"Trilha da Almada Km 13 rodovia Rio - Santos","1998","03","09",NA,NA,"coordenadas do material: 23°21#?#S, 44°52#?#W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3669","2019-06-24 08:11:48-03","IAC","IAC","39446","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli et al.","S.L. Jung-Mendaçolli et al.","1055","2000","05","19","Brasil","São Paulo","Monte Alegre do Sul","-46.668492","-22.694886","-46.668492","-22.694886",NA,NA,"IAC, Estação Experimental, área nativa","2000","05","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3670","2019-06-24 08:11:48-03","IAC","IAC","40012","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli","A.A. Arantes & N. Markstein","19","1997","12","22","Brasil","Minas Gerais","Uberlândia","-48.2772","-18.9186","-48.2772","-18.9186",NA,NA,"Estação Ecológica do Panga","2000","09","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3671","2019-06-24 08:11:48-03","IAC","IAC","41663","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","L.C. Bernacci","L.C. Bernacci","3201","1993","11","15","Brasil","Acre","Marechal Thaumaturgo","-72.7917","-8.9411","-72.7917","-8.9411",NA,NA,"Reserva Extrativista do Alto Juruá, localidade base (Restauração)","1993","11","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3672","2019-06-24 08:11:48-03","IAC","IAC","42102","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli","L.S.Leoni","4834","2002","01","12","Brasil","Minas Gerais","Carangola","-42.0294","-20.7331","-42.0294","-20.7331",NA,NA,"Rio Carangola. Ilha Encantada","2002","02","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3673","2020-02-20 14:37:36-03","IAC","IAC","42184","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli","K.D. Barretto; G.D. Fernandes & F.X. Vitti","2339","1994","04","26","Brasil","São Paulo","Itirapina","-47.8228","-22.2528","-47.8228","-22.2528",NA,NA,NA,"2009","10","27",NA,NA,"coordenadas do material: 22°14#?#14,2S, 47°48#?#10,2W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3674","2020-02-20 14:37:36-03","IAC","IAC","42188","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","V.C. Souza","K.D. Barretto; G.D. Fernandes & F.X. Vitti","1978","1994","02","08","Brasil","São Paulo","Piracicaba","-47.6492","-22.7253","-47.6492","-22.7253",NA,NA,"Godinho","1994","06","08",NA,NA,"coordenadas do material: 22°39#?#39,7S, 47°39#?#11,5W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3675","2020-02-20 14:37:36-03","IAC","IAC","42189","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli","C.D. Sanches; E.B. Bastos; J.R.R. Hoffmann; M.R. Gorentein & V.F. Pereira","36","1994","09","07","Brasil","São Paulo","Iguape","-47.5553","-24.7081","-47.5553","-24.7081",NA,NA,"beira da estrada de Subaúma#?#para Iguápe, próximo à Subaúma","2009","10","27",NA,NA,"coordenadas do material: 24°48#?#54,3S, 47°44#?#32,4W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3676","2020-02-20 14:37:36-03","IAC","IAC","42190","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","V.C. Souza","K.D. Barretto; G.D. Fernandes & F.X. Vitti","1586","1993","11","24","Brasil","São Paulo","Ubatuba","-45.0711","-23.4339","-45.0711","-23.4339",NA,NA,"Puruba","1994","06","24",NA,NA,"coordenadas do material: 23°20#?#56S, 44°55#?#37W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3677","2020-02-20 14:37:36-03","IAC","IAC","42191","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","V.C. Souza & R.R. Rodrigues","K.D. Barretto; G.D. Fernandes & F.X. Vitti","2213","1994","03","23","Brasil","São Paulo","Anhembi","-48.1272","-22.7894","-48.1272","-22.7894",NA,NA,"Fazenda Santa Rita (Agropave )","1994","06","23",NA,NA,"coordenadas do material: 22°43#?#53,1S, 48°01#?#13,8W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3678","2019-06-24 08:11:48-03","IAC","IAC","43418","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli","M.E.S. Paschoal","2368","2000","12","05","Brasil","São Paulo","Agudos","-48.9875","-22.4692","-48.9875","-22.4692",NA,NA,"Fazenda Monte Alegre","2003","05","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3679","2020-02-20 14:37:36-03","IAC","IAC","45248","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli","W. Hoehne","5635","1964","03","23","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075","-22.9028","-43.2075","-22.9028",NA,NA,"próximo ao Recreio dos Bandeirantes","2005","04","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3680","2020-02-20 14:37:36-03","IAC","IAC","45741","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli","M.R.B. Carmo","752","2004","02","10","Brasil","Paraná","Tibagi","-50.4136","-24.5094","-50.4136","-24.5094",NA,NA,"Parque Estadual do Guartelá","2005","10","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3681","2020-02-20 14:37:36-03","IAC","IAC","47205","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","M.A. Assis & Rampin","M.A. Assis & A.G. Manzatto","1711","2004","07","03","Brasil","São Paulo","Rio Claro","-47.5614","-22.4114","-47.5614","-22.4114",NA,NA,"Fazenda São José","2004","07","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3682","2020-02-20 14:37:36-03","IAC","IAC","47222","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","V.T. Rampin","T.C.M. Lima","59","1996","02","14","Brasil","Maranhão","São Luís","-44.3028","-2.5297","-44.3028","-2.5297",NA,NA,"Praia do Calhau","1996","06","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3683","2020-02-20 14:37:36-03","IAC","IAC","48134","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli","D.A. De Grande; E.A. Lopes & A.C. Dias","41","1978","03","15","Brasil","São Paulo","Cananéia","-47.9267","-25.0147","-47.9267","-25.0147",NA,NA,"Ilha do Cardoso","1978","07","28",NA,NA,"identificador: Grupo do Curso de Botânica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3684","2020-02-20 14:37:36-03","IAC","IAC","48158","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","F. Barros et al.","F. Barros; R.P. Romanini & F.O. Souza-Buturi","3109","2005","09","27","Brasil","São Paulo","Cananéia","-47.9267","-25.0147","-47.9267","-25.0147",NA,NA,"Parque Estadual da Ilha do Cardoso","2005","09","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3685","2020-02-20 14:37:36-03","IAC","IAC","48168","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","S.L. Jung-Mendaçolli","S.L. Jung-Mendaçolli; M.M.R.F. Melo; F. Barros; M.S.F. Silvestre & J.S. Silva","417","1982","03","10","Brasil","São Paulo","Cananéia","-47.9267","-25.0147","-47.9267","-25.0147",NA,NA,"Ilha do Cardoso","1982","03","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3686","2020-02-20 14:37:36-03","IAC","IAC","49466","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","R.B. Torres","R.B. Torres; P.B.L. Castro; T.S. Moraes & C.J. Queiroz","1869","2008","02","21","Brasil","São Paulo","Jundiaí","-46.927972","-23.111861","-46.927972","-23.111861",NA,NA,"IAC, Estação Experimental","2008","02","21",NA,NA,"Coodernadas do material: UTM (23) 302.591E, 7442.782N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3687","2020-02-20 14:37:36-03","IAC","IAC","50482","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","J.B. Baitello","J.B. Baitello; R. Cielo Filho & C.R. Lima","2002","2008","01","31","Brasil","São Paulo","Paranapanema","-48.743056","-23.536667","-48.743056","-23.536667",NA,NA,"Estação Ecológica","2008","05","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3688","2020-02-20 14:37:36-03","IAC","IAC","51751","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","M.A. Carreira-Lopes & A.P. Oliveira","M.A. Carreira-Lopes & A.P. Oliveira","s/nº","2002","01","18","Brasil","São Paulo","São José do Rio Preto","-49.3163889","-20.7080556","-49.3163889","-20.7080556",NA,NA,"Subdistrito de Talhado","2002","01","18",NA,NA,"Coordenadas medidas 20o42`29``S e 49o18`59``W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3689","2020-02-20 14:37:36-03","IAC","IAC","53067","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","R.C. Mendonça","M.L. Fonseca; R.C. Mendonça; F.C.A. Oliveira & E. Cardoso","5700","2005","03","29","Brasil","Goiás","Nerópolis","-49.163611","-16.529444","-49.163611","-16.529444",NA,NA,"Parque Estadual Altamiro de Moura Pacheco, PEAMP, próximo à Estação Ciência","2005","04","29",NA,NA,"comum; coordenada do material: 16°31#?#46,7S, 49°09#?#49,4W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3690","2020-02-20 14:37:36-03","IAC","IAC","54269","S","Plantae","Rubiaceae-303.Cinchonoideae-Chiococceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","F. Rawitscher & J.H. Kirkbride Jr.","s/col.","s/nº","1943","12","12","Brasil","São Paulo","Pirassununga","-47.4258","-21.9961","-47.4258","-21.9961",NA,NA,NA,"1983","06","12",NA,NA,"coletor: Ferri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
