"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","scientificNameAuthorship","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","dayIdentified","infraspecificEpithet","relatedCatalogItem","fieldNumber","individualCount","sex"
"520","2015-11-23 14:38:00-02","MO","MOBOT","100877568","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","R. Gonto","Reina Gonto|Ángel Fernández|Fabián A. Michelangeli","Gonto 01142","2004","5","4","South America","Venezuela","Miranda","Parque Nacional Guatopo. Entre Alpes del Tuy y Puesto de Guardaparques El Lucero.","900.00000000",NA,NA,NA,"R. Br.","-66.5","10.0333333",NA,"Acevedo","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"521","2018-08-07 04:12:00-03","MO","MOBOT","100947509","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Reina Gonto","Reina Gonto|Ángel Fernández","Gonto 03925","2010","5","27","South America","Venezuela","Bolívar","Carretera Puerto Ordaz-Guri, entre 12 y 18 km al NW de Guri.","130.00000000",NA,NA,NA,"R. Br.","-63.0713889","7.8766667",NA,"Raúl Leoni","110.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"522","2017-01-10 12:37:00-02","MO","MOBOT","100947522","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Reina Gonto","Ángel Fernández|G. Rivas|J.J. Rodríguez","Fernández 29792","2012","1","25","South America","Venezuela","Dependencias Federales","Isla La Blanquilla. Playa La Muerta, sector noroeste de la isla.","15.00000000",NA,NA,NA,"R. Br.","-64.6205556","11.8672223",NA,NA,"0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"523","2013-01-31 06:52:00-02","MO","MOBOT","1090115","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","M. Strong, (US)","Soeprata","Soeprata 369","1913","8","17","South America","Suriname","Paramaribo","On the beach at Braams Point.",NA,NA,NA,NA,"R. Br.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2015-11-16 20:50:00-02","MO","MOBOT","1090116","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","M. Strong, (US)","D.C. Geyskes","Geyskes s.n.","1948","6","4","South America","Suriname",NA,"Beach of Matappica, on shoal.",NA,NA,NA,NA,"R. Br.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","2011-03-03 10:00:00-03","MO","MOBOT","1090117","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","M. Strong, (US)","George S. Jenman","Jenman 6098","1890",NA,NA,"South America","Guyana",NA,"Brahet Lucie.",NA,NA,NA,NA,"R. Br.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2008-05-27 22:02:00-03","MO","MOBOT","1090118","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","M. Strong, (US)","VIANE","VIANE 1074","1985","8","31","South America","Suriname","Paramaribo","Roadside.",NA,NA,NA,NA,"R. Br.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2009-08-21 06:33:00-03","MO","MOBOT","1120141","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Gerrit Davidse (MO)","Shunsuke Tsugaru|Yotaro Sano","Tsugaru B-1107","1987","8","23","South America","Brazil","Maranhão","Itaqui, São Luis. On wet ground by road near sea.","30.00000000",NA,NA,NA,"R. Br.",NA,NA,NA,NA,"20.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"528","2012-07-10 11:39:00-03","MO","MOBOT","1120204","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Gerrit Davidse (MO)","Ricardo Callejas|Allan J. Bornstein","Callejas Posada 11020","1993","12","31","South America","Colombia","Bolívar","Archipiélago San Bernardo, isla de Tintipán, mar caribe, 2 horas por bote NW de Tolú (Depto. Sucre). Islas con abundante Mangle.",NA,NA,NA,NA,"R. Br.","-75.8427777","9.7936111",NA,"Cartagena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"529","2008-05-27 22:02:00-03","MO","MOBOT","1150359","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","M.T. Strong (US)","Basil Stergios","Stergios 7111","1984","9","9","South America","Venezuela","Portuguesa","Dtto. Guanare, terrenos de la UNELLEZ.",NA,NA,NA,NA,"R. Br.","-69.81666","9.06666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","2013-08-23 04:12:00-03","MO","MOBOT","1187457","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","M.T. Strong (US)","Ricardo Callejas","Callejas Posada 5033","1987","8","4","South America","Colombia","Antioquia","Bocas del Atrato, Vereda Turbito, en Bahía Colombia (Golfo de Urabá), zona de manglar, a nivel del mar.",NA,NA,NA,NA,"R. Br.",NA,NA,NA,"Turbo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"531","2008-05-27 22:02:00-03","MO","MOBOT","1814134","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Gerrit Davidse","Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","Davidse 11650","1976","3","31","South America","Brazil","Bahia","Banks of Rio de Contas at Jequié. Sandy river bank.",NA,NA,NA,NA,"R. Br.",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1198",NA,NA
"532","2008-05-27 22:02:00-03","MO","MOBOT","1823535","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,"Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","Davidse 11813","1976","4","2","South America","Brazil","Sergipe","Municipio Cristinápolis: Banks of the Rio Real at the state border of Sergipe and Bahia along Highway BR-101. Sandy river bank.",NA,NA,NA,NA,"R. Br.",NA,NA,NA,NA,"80.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1210",NA,NA
"533","2014-11-11 11:15:00-02","MO","MOBOT","1839626","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","T. Koyama","Gerrit Davidse|Nelson A. Rosa|Milton G. da Silva|Carlos S. Rosário","Davidse 17815","1980","4","3","South America","Brazil","Pará","Mun. de Marapanim: just E of the fishing village of Camara, which is ca. 11 km NW of Marudá.","20.00000000",NA,NA,NA,"R. Br.","-47.6833333","-0.6166667",NA,NA,"2.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80-8","1",NA
"534","2008-05-27 22:02:00-03","MO","MOBOT","1845452","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","G. Davidse","Gerrit Davidse|Julian A. Steyermark","Davidse 19013","1981","11","14","South America","Venezuela","Distrito Federal","Las Caracas. Ocean beach.",NA,NA,NA,NA,"R. Br.",NA,NA,NA,NA,"0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1426",NA,NA
"535","2008-05-27 22:02:00-03","MO","MOBOT","262544","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Gerrit Davidse","Adrian Juncosa","Juncosa 2525","1984","3","14","South America","Colombia","Chocó","Bahía Solano. On ground slightly higher than high tide (above mangroves).",NA,NA,NA,NA,"R. Br.","-77.404003","6.227678",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-38","4",NA
"536","2009-06-27 16:40:00-03","MO","MOBOT","2669560","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Camelbeke, K. (GENT)","Simon Lægaard","Lægaard 71813","1990","7","26","South America","Ecuador","Esmeraldas","Bolivar - Punto Peripe, along coast.","10.00000000",NA,NA,NA,"R. Br.","-80.05","0.43333",NA,NA,"0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","2008-05-27 22:02:00-03","MO","MOBOT","269465","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Gerrit Davidse","Alwyn H. Gentry|Adrian Juncosa","Gentry 40936","1983","3","4","South America","Colombia","Chocó","Mangroves and adjacent beach. Mecana; Pacific coast N of Bahía Solano.",NA,NA,NA,NA,"R. Br.","-77.41666","6.25",NA,NA,"0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-72","5",NA
"538","2008-05-27 22:02:00-03","MO","MOBOT","269547","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","C. Zavaro (HAC)","Simon Lægaard","Lægaard 54671","1985","7","16","South America","Ecuador","Esmeraldas","Along road c. 15 km S of La Tola. Border of pond.","10.00000000",NA,NA,NA,"R. Br.","-79.1","1.16666",NA,NA,"5.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","2012-06-21 05:16:00-03","MO","MOBOT","270817","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,"James Aronson|Richard S. Felger","Aronson 4918","1982","9","1","South America","Venezuela","Sucre","Just outside of high lagoon area, Laguna los Patos, 3 kms W of Cumana.",NA,NA,NA,NA,"R. Br.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82-3","1",NA
"540","2008-05-27 22:02:00-03","MO","MOBOT","274034","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","K.Camelbeke (GENT)","Simon Lægaard","Lægaard 53060","1984","9","24","South America","Ecuador","Manabí","Coast NW of San Vicente. Salt-meadow.","5.00000000",NA,NA,NA,"R. Br.","-80.43333","-0.55",NA,NA,"0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","2008-05-27 22:02:00-03","MO","MOBOT","274043","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","C. Zavaro (HAC)","Simon Lægaard","Lægaard 54646","1985","7","15","South America","Ecuador","Esmeraldas","Along coast SW of Río Verde.","5.00000000",NA,NA,NA,"R. Br.","-79.43333","1.05",NA,NA,"0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","2015-03-19 13:17:00-03","MO","MOBOT","2825534","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Irene Fedon","Ángel Fernández","Fernández 8448","1992","12",NA,"South America","Venezuela","Miranda","Municipio Brión. Playa Los Totumos, 6-8 Kms al noreste de Carenero.",NA,NA,NA,NA,"R. Br.","-66.05","10.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"543","2008-05-27 22:02:00-03","MO","MOBOT","2867811","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,"Frieda Billiet|B. Jadin","Billiet 4740","1989","12","5","South America","French Guiana",NA,"Estuaire de la crique Malmanoury. Levée de terre sablonneuse, en bordure d'estuaire.",NA,NA,NA,NA,"R. Br.","-52.80833","5.30833",NA,NA,"3.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","2014-11-04 19:24:00-02","MO","MOBOT","2869851","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","R. Kral","André M. Amorim|Talmon S. dos Santos|Sérgio C. de Sant'Ana|Jomar G. Jardim","Amorim 962","1992","12","14","South America","Brazil","Bahia","Município de Itacaré, entre a praia do Farol e a praia da Ribeira. Mata de encosta próximo ao mar. Mata De Restinga.",NA,NA,NA,NA,"R. Br.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","2011-07-15 13:38:00-03","MO","MOBOT","2975729","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","M.T. Strong","T.H. Hollowell","Hollowell 350","2000","5","12","South America","Guyana",NA,"Barima-Waini Region. Waini Peninsula, Kamwatta Beach Sea Turtle monitoring camp. Beach area 5 m beyond high water.",NA,NA,NA,NA,"R. Br.","-59.51972","8.26805",NA,NA,"1.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","2013-01-31 06:51:00-02","MO","MOBOT","3073905","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","R. Kral & M.T. Strong","Soeprata","Soeprata 369","1913","8","17","South America","Suriname","Paramaribo","On the beach at Braams-punt.",NA,NA,NA,NA,"R. Br.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","2008-05-27 22:02:00-03","MO","MOBOT","3073910","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","G. Davidse","Julian A. Steyermark|Gerrit Davidse|Alexander Stoddart","Steyermark 123460","1980","6","6","South America","Venezuela","Zulia","Distrito Mara: gravel and sand bars along Río Cachirí, bordered by riverine forest, just north of Hacienda Salamanca, 10 km (by air) southwest of El Paraíso.",NA,NA,NA,NA,"R. Br.","-72.33333","10.775",NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","2011-03-16 10:25:00-03","MO","MOBOT","3073914","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","G. Lozano","G. Lozano C.|J. Orlando Rangel|Estudiantes Postgrado","Lozano Contreras 5585","1987","9","5","South America","Colombia","Cauca","Parque Nal. Natural Isla de Gorgona, camino a Playa Blanca.",NA,NA,NA,NA,"R. Br.","-78.188261","2.94441",NA,"Guapi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","2013-08-23 04:12:00-03","MO","MOBOT","3073916","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","G. Lozano","G. Lozano C.","Lozano Contreras 5318","1986","6","5","South America","Colombia","Cauca","Parque Nacional Natural de Isla Gorgona, camino a Playa Gorgonilla. En la playa.",NA,NA,NA,NA,"R. Br.",NA,NA,NA,"Guapi","70.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","2014-02-18 22:10:00-03","MO","MOBOT","3073917","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","G. Davidse","Lucía Atehortúa|Grupo Fitogeografia","Atehortúa 19","1989","2",NA,"South America","Colombia","Magdalena","Parque Nacional Tayrona, Bahía de Neguange.","500.00000000",NA,NA,NA,"R. Br.","-74.15","11.2666667",NA,"Santa Marta","0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"551","2015-08-22 05:41:00-03","MO","MOBOT","3073918","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","R. Wingfield","R.C. Wingfield","Wingfield 5015","1978","2","2","South America","Venezuela","Falcón","Coro, cerca (& adentro) del I.U.T.C. Sitios húmedos en herbaje, césped o tierra sin uso.",NA,NA,NA,NA,"R. Br.",NA,NA,NA,NA,"10.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","2009-11-09 21:53:00-02","MO","MOBOT","3073920","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,"Julian A. Steyermark|Bruno J. Manara","Steyermark 110298","1974","8","28","South America","Venezuela","Falcón","Distrito Silva: Cayo Borracho, NE de Chichiriviche.","2.00000000",NA,NA,NA,"R. Br.","-68.25","10.98333",NA,NA,"1.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","2009-11-09 21:53:00-02","MO","MOBOT","3073921","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,"Julian A. Steyermark|Bruno J. Manara","Steyermark 110361","1974","8","28","South America","Venezuela","Falcón","Distrito Silva: al SE de Chichiriviche, península entre Punta Paradero y Punta Faustino.",NA,NA,NA,NA,"R. Br.","-68.25","10.91666",NA,NA,"1.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","2009-11-09 21:53:00-02","MO","MOBOT","3073922","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,"Julian A. Steyermark|Bruno J. Manara","Steyermark 110429","1974","8","29","South America","Venezuela","Falcón","Distrito Silva: Cayo Sombrero, parte Norte.",NA,NA,NA,NA,"R. Br.","-68.2","10.88333",NA,NA,"1.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","2009-11-09 21:53:00-02","MO","MOBOT","3073923","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,"Julian A. Steyermark|Bruno J. Manara","Steyermark 110659","1974","9","2","South America","Venezuela","Falcón","Distrito Silva: Cerro Chichiriviche cerca del extremo oriental, Agua Salobre al este de Lizardo (La Cuevita): peñascos calcáreos pequeños y zonas planas con arena coralina. At base of rocks in level portion.","4.00000000",NA,NA,NA,"R. Br.","-68.26666","10.86666",NA,NA,"1.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","2009-12-03 09:26:00-02","MO","MOBOT","3073924","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","G. Davidse","Nelson Ramírez","Ramírez 923","1984","5","19","South America","Venezuela","Falcón","Cayo Borracho, Parque Nacional Morrocoy. Aproximadamente 5 km NE de Chichiriviche en el Golfo Triste.",NA,NA,NA,NA,"R. Br.","-68.25","10.96666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","2009-09-02 15:16:00-03","MO","MOBOT","3074155","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","G. Davidse","Calaway H. Dodson|Alwyn H. Gentry|Walter A. Palacios|Jorge Zaruma","Dodson 14587A","1984","7","28","South America","Ecuador","Esmeraldas","La Tola, km 130 Norte de Esmeraldas. En manglares al sur de la ciudad y a lado de la carretera.","5.00000000",NA,NA,NA,"R. Br.","-79.05041","1.19056",NA,NA,"0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","2011-02-07 10:59:00-02","MO","MOBOT","3074156","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","T. Koyama","R. Romero Castañeda","Romero Castañeda 10412","1966","11","25","South America","Colombia","Magdalena","Isla de Salamanca.",NA,NA,NA,NA,"R. Br.","-74.5","10.96666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","2020-09-04 04:40:00-03","MO","MOBOT","3074158","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","G. Davidse","Herbert H. Smith","Smith 498","1898",NA,NA,"South America","Colombia",NA,"Plants of Santa Marta.",NA,NA,NA,NA,"R. Br.",NA,NA,NA,NA,"0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","2015-08-22 05:41:00-03","MO","MOBOT","3074208","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","R. Wingfield","R.C. Wingfield","Wingfield 5332","1978","4","20","South America","Venezuela","Falcón","5 km NE de Coro. Depresiones estacionalmente mojadas entre los medanos. Localmente abundante.",NA,NA,NA,NA,"R. Br.",NA,NA,NA,NA,"0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","2018-09-26 04:12:00-03","MO","MOBOT","3074209","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","G. Davidse","Isidoro Cabrera","Cabrera 6970","1982","12","5","South America","Colombia","Cauca","Isla de la Gorgona, sue los con poca materia orgánica. Financio Club Barracudas.","330.00000000",NA,NA,NA,"R. Br.",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","2008-05-27 22:02:00-03","MO","MOBOT","3074210","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","G. Davidse","A. Fernandes","Fernandes s.n.","1986","7","25","South America","Brazil","Ceará","Dunas, Batoque - Aquiraz-CE.",NA,NA,NA,NA,"R. Br.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","2008-05-27 22:02:00-03","MO","MOBOT","3074211","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","G. Davidse","A. Fernandes","Fernandes s.n.","1984","10","10","South America","Brazil","Ceará","Dunas, Natal-RN.",NA,NA,NA,NA,"R. Br.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","2013-07-28 05:59:00-03","MO","MOBOT","3074212","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,"Gunnar Wilhelm Harling","Harling 1692","1947","8","24","South America","Ecuador","Esmeraldas","Limones, sea shore.",NA,NA,NA,NA,"R. Br.",NA,NA,NA,NA,"0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","2009-07-31 08:59:00-03","MO","MOBOT","3074249","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","R. Kral","Julian A. Steyermark|Ronald L. Liesner|Franciso Delascio C.","Steyermark 114895","1977","10","18","South America","Venezuela","Delta Amacuro","Depto. Pedernales (boundary with Depto. Tucupita): sand beach bordering open sandy mud flats and wet depressions, mouth of Caño Guiniquina, between Punta Araguabisi and Punta Baja, at Barra Guiniquina. Wet depression in sand.",NA,NA,NA,NA,"R. Br.","-60.96666","9.5",NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","2012-05-18 13:25:00-03","MO","MOBOT","3074250","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,"Hugh H. Iltis|Myron Frankman","Iltis E-212b","1977","7","10","South America","Ecuador","Manabí","Cliffs, beaches and salt flats on Pacific Ocean. Canoa, 14-16 km N of San Vicente (i.e. Bahia de Caraquez).",NA,NA,NA,NA,"R. Br.","-80.45","-0.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","2011-12-10 05:21:00-02","MO","MOBOT","3074251","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","G. Davidse","Hans P. Fuchs|L. Zanella","Fuchs 22314","1967","2","11","South America","Colombia","Chocó","Area of Baudó. About 4 km south of Rio Baudo, on Pacific coast.",NA,NA,NA,NA,"R. Br.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"568","2011-12-10 05:21:00-02","MO","MOBOT","3074252","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","G. Davidse","Hans P. Fuchs|L. Zanella","Fuchs 22131","1967","2","11","South America","Colombia","Chocó","Area of Baudó. About 3 km north of Rio Baudo, on Pacific coast.",NA,NA,NA,NA,"R. Br.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","2011-12-10 05:21:00-02","MO","MOBOT","3074253","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","G. Davidse","Hans P. Fuchs|L. Zanella","Fuchs 22124","1967","2","11","South America","Colombia","Chocó","Area of Baudó. About 3 km north of Rio Baudo, on Pacific coast.",NA,NA,NA,NA,"R. Br.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","2008-05-27 22:02:00-03","MO","MOBOT","3074254","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","G. Davidse","N.C. Bastos","Bastos 231","1978","12","5","South America","Brazil","Amazonas","Estudo Fitossociológico dos campos do Estado do Pará, Maracanã. Contagem no campo do Murucizal. Terra firme, solo arenoso.",NA,NA,NA,NA,"R. Br.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","2008-05-27 22:02:00-03","MO","MOBOT","3074668","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","O. Zambrano","ZAMBRANO","ZAMBRANO 1909","1989","6","3","South America","Venezuela","Zulia","Carretera San Rafael del Moján, 1 km de Puerto Guerrero. Dtto. Mara.",NA,NA,NA,NA,"R. Br.",NA,NA,NA,NA,"10.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","2008-05-27 22:02:00-03","MO","MOBOT","797824","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","G. Davidse","Adrian Juncosa","Juncosa 1621","1984","1","1","South America","Colombia","Chocó","Mecana. On Pacific coast N of Bahía Solano. 6º16'N, 77º21'W. Alt. 2 m. Beach plants.",NA,NA,NA,NA,"R. Br.","-77.35","6.26666",NA,NA,"2.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-45","5",NA
