"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","year","month","day","county","decimalLongitude","decimalLatitude","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1165","2019-11-13 11:20:12-03","USP","SPF","39244","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Amaral, MCE","CFSC8381",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,"SPF00039244",NA,NA,"(Aubl.) Knobl.","1982","04","22","Congonhas do Norte","-43.766667","-18.866667",NA,"Cordeiro, I",NA,NA,NA,NA,NA,NA,NA,NA,"-43.766667","-18.866667",NA,NA,NA,NA,NA
"1166","2019-11-13 11:20:12-03","USP","SPF","48698","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Mello-Silva, R","CFCR11007",NA,"Brasil","Minas Gerais","Morro do Coco",NA,NA,NA,"SPF00048698",NA,NA,"(Aubl.) Knobl.","1987","07","17","Datas","-43.683333","-18.433333",NA,"Cordeiro, I","1300","1330",NA,NA,NA,"1988","03",NA,"-43.683333","-18.433333",NA,NA,NA,NA,NA
"1167","2019-11-13 11:20:12-03","USP","SPF","91448","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Harley, RM","H52065",NA,"Brasil","Bahia","Campo de Ouro Fino",NA,NA,NA,"SPF00091448",NA,NA,"(Aubl.) Knobl.","1992","02","15","Abaíra","-41.9","-13.25",NA,"Cordeiro, I","1610","1610",NA,NA,NA,NA,NA,NA,"-41.9","-13.25",NA,NA,NA,NA,NA
"1168","2019-11-13 11:20:12-03","USP","SPF","65678","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Zappi, DC","CFCR12003",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"SPF00065678",NA,NA,"(Aubl.) Knobl.","1988","05","27","Grão Mogol","-42.916667","-16.533333",NA,"Cordeiro, I","1100","1100",NA,NA,NA,"1997","08",NA,"-42.916667","-16.533333",NA,NA,NA,NA,NA
"1169","2019-11-13 11:20:12-03","USP","SPF","88368","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Ganev, W","199",NA,"Brasil","Bahia","Catolés",NA,NA,NA,"SPF00088368",NA,NA,"(Aubl.) Knobl.","1992","04","25","Abaíra","-41.766667","-13.383333",NA,"Cordeiro, I","1300","1300",NA,NA,NA,NA,NA,NA,"-41.766667","-13.383333",NA,NA,NA,NA,NA
"1170","2021-03-15 18:27:25-03","USP","SPF","74780","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Arbo, MM","4277",NA,"Brasil","Minas Gerais","Serra do Cipó, Retiro do Alto do Palácio, 25 km NE de Cardeal Mota camino a Conceição do Mato Dentro.",NA,NA,"Flores violaceas, tubo amarillo.; Campo de altura humedo, suelo arenoso con materia organica.","SPF00074780",NA,NA,"(Aubl.) Knobl.","1990","05","16",NA,NA,NA,NA,"Cordeiro, I",NA,NA,NA,NA,NA,"1991",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1171","2019-11-13 11:20:12-03","USP","SPF","75378","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Arbo, MM","4147",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,"SPF00075378",NA,NA,"(Aubl.) Knobl.","1990","05","15",NA,"-43.583333","-19.333333",NA,"Cordeiro, I","1000","1320",NA,NA,NA,"1991",NA,NA,"-43.583333","-19.333333",NA,NA,NA,NA,NA
"1172","2019-11-13 11:20:12-03","USP","SPF","85201","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Arbo, MM","4936",NA,"Brasil","Minas Gerais","Serra do Cipó, Retiro do Alto do Palácio, 25 km NE de Cardeal Mota camino a Conceição do Mato Dentro.",NA,NA,NA,"SPF00085201",NA,NA,"(Aubl.) Knobl.","1997","02","12",NA,NA,NA,NA,"Bissoli, VF",NA,NA,NA,NA,NA,"2018","04",NA,NA,NA,NA,NA,NA,NA,NA
"1173","2019-11-13 11:20:12-03","USP","SPF","178464","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia tenuifolia",NA,"Brade, AC","6127",NA,"Brasil","São Paulo","Guapira.",NA,NA,NA,"SPF00178464",NA,NA,"(Aubl.) Knobl.","1913","04","27",NA,NA,NA,NA,"Maas, PJM; Grothe, EHM",NA,NA,NA,NA,"tenuifolia","1982",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1174","2019-11-13 11:20:12-03","USP","SPF","23556","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia tenuifolia",NA,"Furlan, A","CFCR3350",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"SPF00023556",NA,NA,"(Aubl.) Knobl.","1982","04","11","Diamantina","-43.716667","-18.15",NA,"Maas, PJM","1020","1020",NA,NA,"tenuifolia","1984","08",NA,"-43.716667","-18.15",NA,NA,NA,NA,NA
"1175","2019-11-13 11:20:12-03","USP","SPF","30032","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia tenuifolia",NA,"Hensold, N","CFCR3453",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"SPF00030032",NA,NA,"(Aubl.) Knobl.","1982","05","22","Grão Mogol","-42.916667","-16.533333",NA,"Maas, PJM","1067","1067",NA,NA,"tenuifolia","1984","08",NA,"-42.916667","-16.533333",NA,NA,NA,NA,NA
"1176","2019-11-13 11:20:12-03","USP","SPF","39234","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia tenuifolia",NA,"Pirani, JR","CFSC8098",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,"SPF00039234",NA,NA,"(Aubl.) Knobl.","1982","03","22","Santana de Pirapama","-43.9","-18.916667",NA,"Cordeiro, I",NA,NA,NA,NA,"tenuifolia",NA,NA,NA,"-43.9","-18.916667",NA,NA,NA,NA,NA
"1177","2019-11-13 11:20:12-03","USP","SPF","39235","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia tenuifolia",NA,"Pirani, JR","CFSC8122",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,"SPF00039235",NA,NA,"(Aubl.) Knobl.","1982","03","22","Santana de Pirapama","-43.9","-18.916667",NA,"Cordeiro, I",NA,NA,NA,NA,"tenuifolia","1982","11",NA,"-43.9","-18.916667",NA,NA,NA,NA,NA
"1178","2019-11-13 11:20:12-03","USP","SPF","18421","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Giulietti, AM","CFCR1509",NA,"Brasil","Bahia","Alto do Morro do Pina. Estrada de Mucugê a Guiné, a 25 km de Mucugê.",NA,NA,NA,"SPF00018421",NA,NA,"(Aubl.) Knobl.","1981","07","20","Mucugê","-41.3708000183105","-13.0052995681763",NA,"Bissoli, VF",NA,NA,"52493","auto",NA,"2018","04",NA,NA,NA,NA,NA,NA,NA,NA
"1179","2019-11-13 11:20:12-03","USP","SPF","18474","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Giulietti, AM","CFCR1602",NA,"Brasil","Bahia","Morro do Pina",NA,NA,NA,"SPF00018474",NA,NA,"(Aubl.) Knobl.","1981","07","20","Mucugê","-41.3708000183105","-13.0052995681763",NA,"Cordeiro, I",NA,NA,"52493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1180","2019-11-13 11:20:12-03","USP","SPF","36842","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Lewis, GP","CFCR7042",NA,"Brasil","Bahia","Serra de São Pedro",NA,NA,NA,"SPF00036842",NA,NA,"(Aubl.) Knobl.","1984","12","17","Mucugê","-41.3708000183105","-13.0052995681763",NA,"Cordeiro, I","1100","1280","52493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1181","2019-11-13 11:20:12-03","USP","SPF","49767","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Harley, RM","24611",NA,"Brasil","Bahia",NA,NA,NA,NA,"SPF00049767",NA,NA,"(Aubl.) Knobl.","1987","02","21","Rio de Contas","-41.8114013671875","-13.5789003372192",NA,"Cordeiro, I","1400","1400","49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1182","2019-11-13 11:20:12-03","USP","SPF","49750","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Harley, RM","24622",NA,"Brasil","Bahia",NA,NA,NA,NA,"SPF00049750",NA,NA,"(Aubl.) Knobl.","1987","02","21","Rio de Contas","-41.8114013671875","-13.5789003372192",NA,"Cordeiro, I","1400","1400","49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1183","2019-11-13 11:20:12-03","USP","SPF","33456","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Furlan, A","CFCR4652",NA,"Brasil","Minas Gerais","Chapada do Couto",NA,NA,NA,"SPF00033456",NA,NA,"(Aubl.) Knobl.","1984","07","17","Couto de Magalhães de Minas","-43.4710998535156","-18.0713996887207",NA,"Cordeiro, I",NA,NA,"32974","auto",NA,"1984","07",NA,NA,NA,NA,NA,NA,NA,NA
"1184","2019-11-13 11:20:12-03","USP","SPF","43043","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Menezes, NL","CFCR9796",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"SPF00043043",NA,NA,"(Aubl.) Knobl.","1985","04","04","Diamantina","-43.6002998352051","-18.2493991851807",NA,"Cordeiro, I",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1185","2019-11-13 11:20:12-03","USP","SPF","43033","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Menezes, NL","CFCR9786",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"SPF00043033",NA,NA,"(Aubl.) Knobl.","1985","04","03","Diamantina","-43.6002998352051","-18.2493991851807",NA,"Anônimo",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1186","2019-11-13 11:20:12-03","USP","SPF","38428","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Pirani, JR","CFCR7962",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"SPF00038428",NA,NA,"(Aubl.) Knobl.","1985","08","03","Diamantina","-43.6002998352051","-18.2493991851807",NA,"Cordeiro, I",NA,NA,"101169","auto",NA,"1985",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1187","2019-11-13 11:20:12-03","USP","SPF","47243","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia tenuifolia",NA,"Salimena-Pires, FRG","CFCR10497",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"SPF00047243",NA,NA,"(Aubl.) Knobl.","1987","04","15","Diamantina","-43.6002998352051","-18.2493991851807",NA,"Maas, PJM",NA,NA,"101169","auto","tenuifolia","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1188","2019-11-13 11:20:12-03","USP","SPF","47304","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia tenuifolia",NA,"Prado, J","CFCR10558",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"SPF00047304",NA,NA,"(Aubl.) Knobl.","1987","04","16","Diamantina","-43.6002998352051","-18.2493991851807",NA,"Maas, PJM",NA,NA,"101169","auto","tenuifolia","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1189","2019-11-13 11:20:12-03","USP","SPF","62535","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia tenuifolia",NA,"Pirani, JR","CFCR11780",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"SPF00062535",NA,NA,"(Aubl.) Knobl.","1988","01","09","Diamantina","-43.6002998352051","-18.2493991851807",NA,"Maas, PJM",NA,NA,"101169","auto","tenuifolia","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1190","2019-11-13 11:20:12-03","USP","SPF","47337","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Zappi, DC","CFCR10591",NA,"Brasil","Minas Gerais","Estrada de terra para Conselheiro Mata, km 185.",NA,NA,NA,"SPF00047337",NA,NA,"(Aubl.) Knobl.","1987","04","17","Diamantina","-43.6002998352051","-18.2493991851807",NA,"Bissoli, VF",NA,NA,"101169","auto",NA,"2018","04",NA,NA,NA,NA,NA,NA,NA,NA
"1191","2019-11-13 11:20:12-03","USP","SPF","69401","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Pirani, JR","CFCR13052",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"SPF00069401",NA,NA,"(Aubl.) Knobl.","1990","06","15","Grão Mogol","-42.8897018432617","-16.5594005584717",NA,"Cordeiro, I","850","850","67219","auto",NA,"1997","08",NA,NA,NA,NA,NA,NA,NA,NA
"1192","2019-11-13 11:20:12-03","USP","SPF","135368","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Simão-Bianchini, R","CFCR13022",NA,"Brasil","Minas Gerais","Subida para o morro Papo da Ema.",NA,NA,"Entre 16º33' - 16º34' S e 42º54' - 42º55'W.","SPF00135368",NA,NA,"(Aubl.) Knobl.","1990","06","15","Grão Mogol","-42.8897018432617","-16.5594005584717",NA,"Bissoli, VF",NA,NA,"67219","auto",NA,"2018","04",NA,NA,NA,NA,NA,NA,NA,NA
"1193","2019-11-13 11:20:12-03","USP","SPF","80332","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Simão-Bianchini, R","CFSC12736",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"SPF00080332",NA,NA,"(Aubl.) Knobl.","1991","05","31","Jaboticatubas","-43.7449989318848","-19.513599395752",NA,"Pirani, JR",NA,NA,"31264","auto",NA,"1993",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1194","2019-11-13 11:20:12-03","USP","SPF","39414","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Cavalcanti, TB","CFCR8114",NA,"Brasil","Minas Gerais","Serra do Cabral",NA,NA,NA,"SPF00039414",NA,NA,"(Aubl.) Knobl.","1985","09","01","Joaquim Felício","-44.1721992492676","-17.7574996948242",NA,"Cordeiro, I","1100","1100","37503","auto",NA,"1985",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1195","2019-11-13 11:20:12-03","USP","SPF","177463","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Romero, R","806",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra",NA,NA,NA,"SPF00177463",NA,NA,"(Aubl.) Knobl.","1994","04","15","Sacramento","-47.439998626709","-19.8652992248535",NA,"Cordeiro, I",NA,NA,"69737","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1196","2019-11-13 11:20:12-03","USP","SPF","73044","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Pirani, JR","CFSC12265",NA,"Brasil","Minas Gerais","Parque Nacional da Serra do Cipó",NA,NA,NA,"SPF00073044",NA,NA,"(Aubl.) Knobl.","1991","04","27","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,"Sano, PT",NA,NA,"26557","auto",NA,"1992",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1197","2019-11-13 11:20:12-03","USP","SPF","76541","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Pirani, JR","CFSC11902",NA,"Brasil","Minas Gerais","Parque Nacional da Serra do Cipó",NA,NA,NA,"SPF00076541",NA,NA,"(Aubl.) Knobl.","1991","03","24","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,"Sano, PT","1380","1380","26557","auto",NA,"1992","06",NA,NA,NA,NA,NA,NA,NA,NA
"1198","2021-03-15 18:27:25-03","USP","SPF","220177","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Escaramai, M","53",NA,"Brasil","Minas Gerais","Parque Nacional da Serra do Cipó, Trilha do Travessão, acesso pela MG-010 ao lado do córrego Duas Pontinhas.",NA,NA,"Erva. Folhas verdes. Cálice verde. Corola lilás.; Campo.","SPF00220177",NA,NA,"(Aubl.) Knobl.","2012","07","04","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,"Escaramai, M",NA,NA,"26557","auto",NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1199","2019-11-13 11:20:12-03","USP","SPF","212344","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Ordones, J","1860",NA,"Brasil","Minas Gerais","RPPN Brumas do Espinhaço e Ermo dos Gerais",NA,NA,NA,"SPF00212344",NA,NA,"(Aubl.) Knobl.","2012","04","17","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1200","2019-11-13 11:20:12-03","USP","SPF","109046","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Souza, VC","3321",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,"SPF00109046",NA,NA,"(Aubl.) Knobl.","1993","05","01","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,"Souza, VC; Souza, JP",NA,NA,"26557","auto",NA,"1995","09",NA,NA,NA,NA,NA,NA,NA,NA
"1201","2019-11-13 11:20:12-03","USP","SPF","160462","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Souza, JP","2200",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,"SPF00160462",NA,NA,"(Aubl.) Knobl.","1997","04",NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,"Cordeiro, I",NA,NA,"26557","auto",NA,"2001","06",NA,NA,NA,NA,NA,NA,NA,NA
"1202","2019-11-13 11:20:12-03","USP","SPF","41895","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Cordeiro, I","CFSC9579",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,"SPF00041895",NA,NA,"(Aubl.) Knobl.","1986","01","27","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,"Cordeiro, I",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1203","2019-11-13 11:20:12-03","USP","SPF","42333","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Chukr, NS","CFSC9671",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,"SPF00042333",NA,NA,"(Aubl.) Knobl.","1986","05","02","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,"Cordeiro, I",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1204","2019-11-13 11:20:12-03","USP","SPF","73040","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Pirani, JR","CFSC12246",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,"SPF00073040",NA,NA,"(Aubl.) Knobl.","1991","04","26","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,"Sano, PT",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1205","2019-11-13 11:20:12-03","USP","SPF","73149","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Zappi, DC","CFSC10020",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,"SPF00073149",NA,NA,"(Aubl.) Knobl.","1987","02","26","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,"Anônimo",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1206","2019-11-13 11:20:12-03","USP","SPF","39236","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia tenuifolia",NA,"Cordeiro, I","CFSC6046",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,"SPF00039236",NA,NA,"(Aubl.) Knobl.","1980","03","29","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,"Cordeiro, I",NA,NA,"26557","auto","tenuifolia","1982","11",NA,NA,NA,NA,NA,NA,NA,NA
"1207","2019-11-13 11:20:12-03","USP","SPF","39237","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia tenuifolia",NA,"Cordeiro, I","CFSC8288",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,"SPF00039237",NA,NA,"(Aubl.) Knobl.","1982","05","01","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,"Cordeiro, I",NA,NA,"26557","auto","tenuifolia","1982","11",NA,NA,NA,NA,NA,NA,NA,NA
"1208","2019-11-13 11:20:12-03","USP","SPF","39238","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia tenuifolia",NA,"Cordeiro, I","CFSC6072",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,"SPF00039238",NA,NA,"(Aubl.) Knobl.","1980","03","30","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,"Cordeiro, I",NA,NA,"26557","auto","tenuifolia","1982","11",NA,NA,NA,NA,NA,NA,NA,NA
"1209","2019-11-13 11:20:12-03","USP","SPF","39239","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia tenuifolia",NA,"Menezes, NL","CFSC6384",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,"SPF00039239",NA,NA,"(Aubl.) Knobl.","1980","07","23","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,"Cordeiro, I",NA,NA,"26557","auto","tenuifolia","1982","11",NA,NA,NA,NA,NA,NA,NA,NA
"1210","2019-11-13 11:20:12-03","USP","SPF","42340","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia tenuifolia",NA,"Chukr, NS","CFSC9678",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,"SPF00042340",NA,NA,"(Aubl.) Knobl.","1986","05","02","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,"Maas, PJM",NA,NA,"26557","auto","tenuifolia","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1211","2019-11-13 11:20:12-03","USP","SPF","60071","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia tenuifolia",NA,"Chukr, NS","CFSC10253",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,"SPF00060071",NA,NA,"(Aubl.) Knobl.","1987","07","18","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,"Maas, PJM",NA,NA,"26557","auto","tenuifolia","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1212","2019-11-13 11:20:12-03","USP","SPF","65676","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia tenuifolia",NA,"Zappi, DC","CFSC10386",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,"SPF00065676",NA,NA,"(Aubl.) Knobl.","1987","07","11","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,"Maas, PJM",NA,NA,"26557","auto","tenuifolia","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1213","2019-11-13 11:20:12-03","USP","SPF","42355","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Simão-Bianchini, R","CFSC9693",NA,"Brasil","Minas Gerais","Serra do Cipó, Estrada da Usina.",NA,NA,NA,"SPF00042355",NA,NA,"(Aubl.) Knobl.","1986","05","03","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,"Bissoli, VF",NA,NA,"26557","auto",NA,"2018","04",NA,NA,NA,NA,NA,NA,NA,NA
"1214","2019-11-13 11:20:12-03","USP","SPF","20104","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Rossi, L","CFSC7279",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 116 ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro. Estrada para o Salitreiro.",NA,NA,NA,"SPF00020104",NA,NA,"(Aubl.) Knobl.","1981","04","19","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,"Bissoli, VF",NA,NA,"26557","auto",NA,"2018","04",NA,NA,NA,NA,NA,NA,NA,NA
"1215","2021-03-15 18:27:25-03","USP","SPF","20147","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Giulietti, AM","CFSC7322",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 137 ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro. Estrada Lagoa Santa - Conceição do Mato dentro.",NA,NA,"Erva de flores lilases, tubo da corola interiormente amarelo.","SPF00020147",NA,NA,"(Aubl.) Knobl.","1981","06","30","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,"Cordeiro, I",NA,NA,"26557","auto",NA,"1987","01",NA,NA,NA,NA,NA,NA,NA,NA
