"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","coordinatePrecision","geoFlag","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"397","2015-04-16 16:00:13-03","F","FMNH-SEEDPLANTS","V0308287F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0308287F",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"398","2015-04-16 15:59:42-03","F","FMNH-SEEDPLANTS","V0308288F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0308288F",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"399","2015-04-16 15:59:27-03","F","FMNH-SEEDPLANTS","V0308289F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0308289F",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"400","2015-04-16 15:59:13-03","F","FMNH-SEEDPLANTS","V0308290F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0308290F",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"401","2015-04-16 15:58:58-03","F","FMNH-SEEDPLANTS","V0308291F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0308291F",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"402","2015-04-16 15:58:39-03","F","FMNH-SEEDPLANTS","V0308292F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0308292F",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"403","2015-04-16 15:58:21-03","F","FMNH-SEEDPLANTS","V0308293F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0308293F",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"404","2015-04-16 15:57:52-03","F","FMNH-SEEDPLANTS","V0308294F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,"V0308294F",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"405","2015-04-16 15:57:16-03","F","FMNH-SEEDPLANTS","V0308295F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,"V0308295F",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"406","2015-04-16 15:57:00-03","F","FMNH-SEEDPLANTS","V0308296F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"V0308296F",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"407","2015-04-16 15:56:41-03","F","FMNH-SEEDPLANTS","V0308297F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"V0308297F",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"408","2015-04-16 15:56:25-03","F","FMNH-SEEDPLANTS","V0308298F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0308298F",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"409","2015-04-16 15:56:05-03","F","FMNH-SEEDPLANTS","V0308299F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0308299F",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"410","2015-04-16 15:55:49-03","F","FMNH-SEEDPLANTS","V0308300F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0308300F",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"411","2015-04-16 15:55:11-03","F","FMNH-SEEDPLANTS","V0308302F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0308302F",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"412","2015-04-16 16:00:38-03","F","FMNH-SEEDPLANTS","V0308303F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0308303F",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"413","2015-04-16 15:54:50-03","F","FMNH-SEEDPLANTS","V0308304F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0308304F",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"414","2015-04-16 15:54:26-03","F","FMNH-SEEDPLANTS","V0308305F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"V0308305F",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"415","2015-04-16 15:54:08-03","F","FMNH-SEEDPLANTS","V0308306F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0308306F",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"416","2015-04-16 15:53:46-03","F","FMNH-SEEDPLANTS","V0308307F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,"V0308307F",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"417","2015-04-16 15:53:27-03","F","FMNH-SEEDPLANTS","V0308308F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"V0308308F",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"418","2015-04-16 15:52:01-03","F","FMNH-SEEDPLANTS","V0308309F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0308309F",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"419","2015-04-16 15:51:43-03","F","FMNH-SEEDPLANTS","V0308310F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,"V0308310F",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"420","2015-04-16 15:51:26-03","F","FMNH-SEEDPLANTS","V0308311F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,"V0308311F",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"421","2015-04-16 15:51:07-03","F","FMNH-SEEDPLANTS","V0308312F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,"V0308312F",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"422","2015-04-16 15:50:49-03","F","FMNH-SEEDPLANTS","V0308313F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0308313F",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"423","2015-04-16 15:50:29-03","F","FMNH-SEEDPLANTS","V0308314F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"V0308314F",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"424","2015-04-16 15:50:09-03","F","FMNH-SEEDPLANTS","V0308315F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0308315F",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"425","2015-04-16 16:20:25-03","F","FMNH-SEEDPLANTS","V0308316F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","British Guiana [Guyana]",NA,NA,NA,"V0308316F",NA,NA,NA,"-59","5",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"426","2015-04-16 16:20:01-03","F","FMNH-SEEDPLANTS","V0308317F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Guyana",NA,NA,NA,"V0308317F",NA,NA,NA,"-58.7017","4.7364",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"427","2015-04-16 16:19:40-03","F","FMNH-SEEDPLANTS","V0308318F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Suriname",NA,NA,NA,"V0308318F",NA,NA,NA,"-55.625","4.1006",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"428","2015-04-16 16:19:20-03","F","FMNH-SEEDPLANTS","V0308319F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0308319F",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"429","2015-04-16 16:18:18-03","F","FMNH-SEEDPLANTS","V0308321F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0308321F",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"430","2015-04-16 16:17:59-03","F","FMNH-SEEDPLANTS","V0308322F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"V0308322F",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"431","2015-04-16 16:15:28-03","F","FMNH-SEEDPLANTS","V0308323F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,"V0308323F",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"432","2015-04-16 16:14:53-03","F","FMNH-SEEDPLANTS","V0308324F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,"V0308324F",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"433","2015-04-16 16:14:25-03","F","FMNH-SEEDPLANTS","V0308325F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0308325F",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"434","2015-04-16 16:14:10-03","F","FMNH-SEEDPLANTS","V0308326F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0308326F",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"435","2015-04-16 16:13:29-03","F","FMNH-SEEDPLANTS","V0308327F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0308327F",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"436","2015-04-16 16:13:11-03","F","FMNH-SEEDPLANTS","V0308328F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0308328F",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"437","2015-04-16 16:12:56-03","F","FMNH-SEEDPLANTS","V0308329F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0308329F",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"438","2015-04-16 16:12:25-03","F","FMNH-SEEDPLANTS","V0308330F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0308330F",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"439","2015-04-16 16:12:05-03","F","FMNH-SEEDPLANTS","V0308331F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,"V0308331F",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"440","2015-04-16 16:11:10-03","F","FMNH-SEEDPLANTS","V0308332F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"V0308332F",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"441","2015-04-16 16:10:37-03","F","FMNH-SEEDPLANTS","V0308333F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0308333F",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"442","2015-04-16 16:10:21-03","F","FMNH-SEEDPLANTS","V0308334F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0308334F",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"443","2015-04-16 16:09:54-03","F","FMNH-SEEDPLANTS","V0308335F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,"V0308335F",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"444","2015-04-16 16:09:37-03","F","FMNH-SEEDPLANTS","V0308336F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"V0308336F",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"445","2015-04-16 16:09:14-03","F","FMNH-SEEDPLANTS","V0308337F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0308337F",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"446","2015-04-16 16:08:59-03","F","FMNH-SEEDPLANTS","V0308338F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Guyana",NA,NA,NA,"V0308338F",NA,NA,NA,"-58.7017","4.7364",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"447","2015-04-16 16:07:47-03","F","FMNH-SEEDPLANTS","V0308339F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0308339F",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"448","2015-04-16 16:03:54-03","F","FMNH-SEEDPLANTS","V0308340F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,"V0308340F",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"449","2015-04-16 16:02:21-03","F","FMNH-SEEDPLANTS","V0308342F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0308342F",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"450","2015-04-16 16:02:01-03","F","FMNH-SEEDPLANTS","V0308343F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0308343F",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"451","2015-04-16 16:01:33-03","F","FMNH-SEEDPLANTS","V0308344F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,"V0308344F",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"452","2017-03-10 10:21:56-03","F","FMNH-SEEDPLANTS","V0416848F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica",NA,"J. Cuatrecasas","J. Cuatrecasas et al.","27279","1969","1","30","South America","Colombia","Amazonas",NA,NA,"V0416848F","V0416848F_01",NA,NA,"-72","-1",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"453","2019-01-25 15:37:22-02","IAC","IAC","1525","S","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","B. Elias","s/col.","s/nº","1936","01","15",NA,"Colômbia","Atlántico",NA,"Material obtido pelo Museu nacional de Washington deW.R.Maxon em 18/11/1936",NA,NA,"Barranquilla",NA,"-74.8333","11.1667",NA,NA,"-74.8333","11.1667","1936","01","15",NA,NA,NA,NA,NA,NA,NA,NA
"454","2019-01-25 15:47:18-02","IAC","IAC","47196","S","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","J.A. Lombardi","J.A. Lombardi; L.C. Bernacci; H. Lorenzi & E.J.L. Ferreira","6336","2006","03","24",NA,"Brasil","Acre",NA,NA,NA,NA,"Sena Madureira","margem esquerda do Rio Macauã, Colônia Três Irmãos, propriedade de Jaime Pereira Lopes","-68.6569","-9.0656",NA,NA,"-68.6569","-9.0656","2006","03","24",NA,NA,NA,NA,NA,NA,NA,NA
"455","2020-09-18 09:32:03-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Capparales","Capparaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Wittm.",NA,"Silveira, M","633",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2019-11-01 15:11:11-03","UnB","UB","28055","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Pereira, BAS","Paula, JE","1739","1984","02","20","Southern America","Brasil","Mato Grosso do Sul",NA,NA,NA,NA,"Corumbá","Corumbá","-57.65","-19.016667",NA,NA,"-57.65","-19.016667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
