"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","relationshipType","typeStatus","individualCount","fieldNumber","sex"
"270","2019-08-27 13:31:17-03","IAP","PACA-AGP","44845","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","emrich-Rambo","Rambo, B.","1949","12","18","Brasil","RS","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"PACA044845",NA,"1954","08","29",NA,NA,NA,NA,"Habitat: in araucarieto Fenofase: fruto maturo",NA,NA,NA,"Magnoliophyta","Myrtales","76715","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"271","2019-08-27 13:31:17-03","IAP","PACA-AGP","4535","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","Emrich-Rambo","Rambo, B.","1941","02","08","Brasil","RS","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"PACA004535",NA,"1954","08","29","Faz. Englert",NA,NA,NA,"Habitat: in araucarieto Fenofase: flor",NA,NA,NA,"Magnoliophyta","Myrtales","76715","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"272","2019-08-27 13:31:17-03","IAP","PACA-AGP","54739","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","B. Rambo SJ","Rambo, B.","1954","01","01","Brasil","RS","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"PACA054739",NA,NA,NA,NA,"Faz. Englert",NA,NA,NA,"Habitat: in araucarieto Fenofase: alab. novissimis",NA,NA,NA,"Magnoliophyta","Myrtales","76715","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"273","2019-08-27 13:31:17-03","IAP","PACA-AGP","45551","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","Emrich-Rambo","Rambo, B.","1950","01","30","Brasil","RS","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"PACA045551",NA,"1954","08","29","Taimbezinho",NA,NA,NA,"Habitat: in araucarieto Fenofase: flor nondum aperto",NA,NA,NA,"Magnoliophyta","Myrtales","76715","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"274","2019-08-27 13:31:17-03","IAP","PACA-AGP","7724","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","Emrich-Rambo","F. Theissen SJ","1907",NA,NA,"Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,"PACA007724",NA,"1954","08","29",NA,"311",NA,NA,"Habitat: in silva campestri Fenofase: fruto submaturo",NA,NA,NA,"Magnoliophyta","Myrtales","10287","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"275","2019-08-27 13:31:17-03","IAP","PACA-AGP","7713","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","Emrich-Rambo","F. Theissen SJ","1907",NA,NA,"Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,"PACA007713",NA,"1954","08","29",NA,NA,NA,NA,"Habitat: in silva campestri Fenofase: flor",NA,NA,NA,"Magnoliophyta","Myrtales","10287","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"276","2019-08-27 13:31:17-03","IAP","PACA-AGP","42216","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","Emrich-Rambo","Rambo, B.","1949","06","28","Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,"PACA042216",NA,"1954","08","29","Steinkopf",NA,NA,NA,"Habitat: in silvula campestri Fenofase: fruto submaturo",NA,NA,NA,"Magnoliophyta","Myrtales","10287","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"277","2019-08-27 13:31:17-03","IAP","PACA-AGP","39022","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","Emrich-Rambo","Rambo, B.","1948","12","20","Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,"PACA039022",NA,"1954","08","29","Steinkopf",NA,NA,NA,"Habitat: in silvula campestri Fenofase: flor",NA,NA,NA,"Magnoliophyta","Myrtales","10287","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"278","2021-02-19 09:20:33-03","IAP","PACA-AGP","97065","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","L. Amaral & J. Larocca","L. Amaral","2001","05","05","Brasil","RS","Sapiranga","-51.0069007873535","-29.6380996704102",NA,NA,"PACA097065",NA,NA,NA,NA,"Alto Ferrabraz",NA,NA,NA,"HASU 16047.",NA,NA,NA,"Magnoliophyta","Myrtales","11711","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"279","2019-08-27 13:31:17-03","IAP","PACA-AGP","50034","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","Emrich-Rambo","Rambo, B.","1951","02","13","Brasil","RS","Soledade","-52.5102996826172","-28.8183002471924",NA,NA,"PACA050034",NA,"1954","08","29",NA,NA,NA,NA,"Habitat: in silvula campestri Fenofase: flor",NA,NA,NA,"Magnoliophyta","Myrtales","42411","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"280","2019-08-27 13:31:17-03","IAP","PACA-AGP","49756","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","Emrich-Rambo","Rambo, B.","1951","01","18","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,"PACA049756",NA,"1954","08","29","Lagoa dos Quadros",NA,NA,NA,"Habitat: in silvula riparia Fenofase: flor deciso",NA,NA,NA,"Magnoliophyta","Myrtales","20837","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"281","2019-08-27 13:31:17-03","IAP","PACA-AGP","35119","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","Emrich-Rambo","Rambo, B.","1947","01","14","Brasil","RS","Vacaria","-50.9338989257812","-28.5121994018555",NA,NA,"PACA035119",NA,"1954","08","29","Faz. Englert",NA,NA,NA,"Habitat: in araucarieto Fenofase: flor nondum aperto",NA,NA,NA,"Magnoliophyta","Myrtales","63451","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"282","2019-08-27 13:31:17-03","IAP","PACA-AGP","64213","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","Emrich-Rambo","Mattos","1958","01","10","Brasil","SC","São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,"PACA064213",NA,"1958","09","22",NA,NA,NA,NA,"Habitat: in silvula Fenofase: fruto",NA,NA,NA,"Magnoliophyta","Myrtales","48290","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"283","2019-08-27 13:31:17-03","IAP","PACA-AGP","62587","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna var. paulistana","Legr.","Mattos","Camargo, O. R.","1957","10","20","Brasil","RS","Passo Fundo","-52.4067001342773","-28.2628002166748",NA,NA,"PACA062587",NA,"1973",NA,NA,"Vila Petrópolis","2227",NA,NA,"Habitat: in silva (na orla do mato) Fenofase: estéril",NA,NA,NA,"Magnoliophyta","Myrtales","25060","auto","var. paulistana","Magnoliatae",NA,NA,NA,NA,NA,NA
"284","2019-08-27 13:31:30-03","IAP","PACA-AGP","110586","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","cruciflora","Myrcia cruciflora","A.R. Lourenço & E. Lucas","Ribeiro, C.L.","R. Záchia","1992","01","12","Brasil","RS","Vacaria","-50.9338989257812","-28.5121994018555",NA,NA,"PACA110586",NA,"2019","05","09","BR 285 estrada para lagoa vermelha","735",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","63451","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"285","2020-12-20 21:18:34-03","UFV","VIC","26105","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"Hatschbach, G.","1994","11","08","Brasil","Paraná","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,"VIC026105","VIC026105","1995",NA,NA,"Barra da rio Canha","61467",NA,NA,"Arbusto ramoso, 2m, flor alva. Margens do rio encachoeirado.",NA,NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA,NA
"286","2020-12-20 21:18:34-03","UFV","VIC","43230","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","Grizzon, M.",NA,"2013","03","21","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"VIC043230","VIC043230","2013","03","21","Proximo a Fazenda Pedro Hoffmann","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA,NA
"287","2020-12-20 21:18:34-03","UFV","VIC","31740","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","Soares, L.H.","Soares, L.H.","1989","12","03",NA,NA,NA,NA,NA,NA,NA,"VIC031740","VIC031740","1993","10",NA,NA,"s.n.",NA,NA,"Barra do Imbituizinho, 800m alt.; Interior da mata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2020-12-20 21:18:34-03","UFV","VIC","22813","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","Soares, L.H.","Chagas, F.; et al.","1996","10","10","Brasil","Paraná","Assaí","-50.8414001464844","-23.3733005523682",NA,NA,"VIC022813","VIC022813","1998","09","22","Arredores de Assaí","1999",NA,NA,"Árvore 5,0m alt.; botão floral cinza",NA,NA,NA,NA,NA,"20909","auto",NA,NA,NA,NA,NA,NA,NA,NA
"289","2020-12-20 21:18:34-03","UFV","VIC","22812","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","Soares, L.H.","Francisco, L.A.; et al.","1994","10","08","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"VIC022812","VIC022812","1998","09","22",NA,"00060",NA,NA,"árvore 4,0m alt.; botões creme esverdeados; flores creme. Beira da mata.",NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"290","2020-12-20 21:18:34-03","UFV","VIC","20491","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","Soares, L.H.","Soares, L.H.; et al.","1995","08","07","Brasil","São Paulo","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,"VIC020491","VIC020491","1995",NA,NA,NA,"00366",NA,NA,"Mata ciliar na margem esquerda do Ribeirão Caiara.",NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA
"291","2021-03-10 14:35:12-03","UFSC","CTBS","286","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","Scipioni, M.C.","Santos, Vanderlei dos (Guga)","2012","09","24","Brasil","Santa Catarina","Curitibanos","-50.534378","-27.285942","50°32'3.76W","27°17'9.39S",NA,NA,NA,NA,NA,"Parcelas permanentes do inventário Florestal UFSC campus Curitibanos","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2021-03-10 14:35:12-03","UFSC","CTBS","1387","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","Scipioni, M.C.","Oliveira, Jefferson Dias de & Scipioni, Marcelo Callegari","2015","12","01","Brasil","Santa Catarina","Curitibanos","-50.579714","-27.290819","50°34'46.97W","27°17'26.95S",NA,NA,"2015","12","01","Parque do Capão","5",NA,NA,"Guamirim-do-joelhinho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2021-03-10 14:35:12-03","UFSC","CTBS","253","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","Scipioni, M.C.","Scipioni, Marcelo Calegari","2012","10","30","Brasil","Santa Catarina","Curitibanos","-50.579697","-27.290628","50°34'46.91W","27°17'26.26S",NA,NA,"2012","10","30","Parque do Capão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2021-03-24 17:09:30-03","UFES","SAMES","8479","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"Soares-Silva,L.H.; Francisco das Chagas e Silva.","1996","10","15","Brasil","Paraná","Piraí do Sul","-49.948600769043","-24.5261001586914",NA,NA,"SAMES08479",NA,NA,NA,NA,"Arredores de Piraí do sul.","1998",NA,NA,"Botões florais em início de formação: frutos velhos escuros. Habito: Árvore",NA,NA,NA,NA,NA,"37171","auto",NA,NA,NA,NA,NA,NA,NA,NA
"295","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0060434","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","L. R. Landrum","F. Mereles; P. Geissla","1989",NA,"1","Paraguay","Alto Parana",NA,"-54.591245","-25.424188",NA,NA,NA,NA,NA,NA,NA,"Itaipu Binacional, Reserva Itabo.","3636",NA,NA,"Arbol 3-5 m. Boton floral.",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0057650","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","L.C. stutz","L.C. Stutz","1982","7","9","Paraguay","Alto Parana",NA,"-54.6167","-25.5167",NA,NA,NA,NA,NA,NA,NA,"Dto. Stroessner","905",NA,NA,"arbre 6 m",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0008982","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","S.G. Tressens, 2001.","H. Keller","2000","3","23","Argentina","Misiones","Belgrano","-53.8","-26.3",NA,NA,NA,NA,NA,NA,NA,"Dep. Belgrano. Propiedad A.P.S.A proximo a arroyo Uruguay, limite con parque provincial Uruguay.","180",NA,NA,"Arbol. Flores blancas, aromaticas",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0008990","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","S.G. Tressens, 2001.","M. Rodriguez; I. Lurissi, L. Popoff, A. Schinini, G. Seijo y R. Vanni.","1993","9","23","Argentina","Misiones","Guarani","-54.0833","-27.1333",NA,NA,NA,NA,NA,NA,NA,"Dep. Guarani. Arroyo Paraiso y ruta 2.","728",NA,NA,"Elev. From www.fallingrain.com/world; Arbusto ramoso, frutos verdes.",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0057137","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","D. Brunner","E. Zardini; L. Perez","1987","5","30","Paraguay","Paraguari",NA,"-56.85","-25.966667",NA,NA,NA,NA,NA,NA,NA,"Ribera del Arroyo Corriente. Paso a Mbocarusu.","2775",NA,NA,"Arbusto 2 m alt. Frutos púrpuras.",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0060447","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","A. Sobral","M. Ortiz","1989",NA,"10","Paraguay","Cordillera",NA,"-56.933333","-25",NA,NA,NA,NA,NA,NA,NA,"Piribebuy Salto Peroreta.","1021",NA,NA,"Arbusto de 2-3 m. Fructifero.",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0008995","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"E. J. Lucas","2003","10","27","Brazil","Parana","Balsa Nova","-49.6333","-25.4667",NA,NA,NA,NA,NA,NA,NA,"As margens da Rodovia BR277, na divisa entre os municipios de Palmeira e Blasa Nova. Recanto dos Papagaios.","145",NA,NA,"Shrub to 1.5m. Immature fruits green, maturing red then back.",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0008985","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","C. D. Legrand 1966","Reitz; Klein","1965","12","15","Brazil","Parana",NA,"-51.45","-25.3833",NA,NA,NA,NA,NA,NA,NA,"Rio Coitinho, Guarapuava","17-667","1000",NA,"MICH-PHOTO; Arbusto 3 m. altura, flor color branca, abundante.",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0008994","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"A. Schinini; V. Marunak y G.Pellegrini","1994","9","6","Argentina","Misiones","Guarani","-54.205","-26.9164",NA,NA,NA,NA,NA,NA,NA,"Dep. Guarani. Borde con arroyo Paraiso.","28699",NA,NA,"Arbor ramoso, 3m alt; haz foliar verde brillante.",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0008987","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","L.R. Landrum, 1991.","J. Cordeiro; M. Silva","1990","1","23","Brazil","Parana","Curitiba","-49.25","-25.4167",NA,NA,NA,NA,NA,NA,NA,"Recanto das Araucarias (Mun. Curitiba) Parana","688",NA,NA,"Coor and elev from www.fallingrain.com/world; Arbusto 2m. Flor alva. Capao",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0057178","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","B. Holst","R. Degen",NA,NA,NA,"Paraguay","Caazapa",NA,"-55.677455","-26.166387",NA,NA,NA,NA,NA,NA,NA,"Tavai, Estancia Trosiuk 5 km al sur del Destacamento.","972",NA,NA,"Arbol 5 m, boton floral.",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0060139","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","L. Rossi","L. Rossi","1979","7","6","Brazil","Sao Paulo",NA,"-47.075278","-22.820556",NA,NA,NA,NA,NA,NA,NA,"São Paulo. Mata da Reserva da Cidade Universitária Armando Salles Oliveira. USP Área 3.","140",NA,NA,"Arvoreta, 5 m de altura, DAP 3 cm, flores verdes.",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0060335","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","B. K. Holst","E. Zardini; R. Velasquez","1989",NA,"16","Paraguay","Guaira",NA,"-56.333333","-25.8",NA,NA,NA,NA,NA,NA,NA,"Cordillera de Ybytyruzu. 8 km S of route to Coronel Oviedo on the road to Cantera Jhu.","15143",NA,NA,"Tree 8 m. Flower white.",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0008993","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","L.R. Landrum, 1997.","A. Schinini; M. Dematteis, G. Caballero Marmori","1996","10","16","Paraguay","Alto Parana",NA,"-54.0833","-25.0833",NA,NA,NA,NA,NA,NA,NA,"Paraguay, Dep. Alto Parana. Reserva Biologica, cerca del rio Itabo, sobre el embalse Itaipu del rio Parana.","31452",NA,NA,"Arbol 3m alto.",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0057140","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","B. K. Holst","E. Zardini; P. Aquino",NA,NA,NA,"Paraguay","Paraguari",NA,"-56.883333","-26.116667",NA,NA,NA,NA,NA,NA,NA,"National Park Ybycui. Historical site La Rosada Forest.","31132",NA,NA,"Tree 8 m. Corolla white.",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0008988","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","S.G. Tressens, 2001.","H. Keller","2000","12","7","Argentina","Misiones","Guarani","-54.205","-26.9164",NA,NA,NA,NA,NA,NA,NA,"Dep. Guarani. Arroyo Soberbio.","475",NA,NA,"Elev. From www.fallingrain.com/world; Arbol, frutos morados.",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0008984","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","S.G. Tressens, 1994.","R. Vanni; E. Ortiz y A. Schinini","1993","12","4","Argentina","Misiones","Iguazu","-54.5667","-25.5667",NA,NA,NA,NA,NA,NA,NA,"Dep. Iguazu. P.N.I., sendero Jacaratia, ex ruta 12, 2 km del CIES.","3234",NA,NA,"Coor.from www.fallingrain.com/world; Arbusto 2-3m. Alto. Ramas y hojas erectas. Haz verde intenso, enves verde amarillento. Botones amarillo-cobrizo.",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0060428","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","M. Sobral","N. Soria","1988",NA,"22","Paraguay",NA,NA,"-55.283333","-26.166667",NA,NA,NA,NA,NA,NA,NA,"Caazapa, Castor cue desvio a Pacuri.","3109",NA,NA,"Arbusto 3-4 m; flores blancas. Orillas de bosque degradado.",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0008989","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","S.G. Tressens, 2001.","H. Keller","2001","12","26","Argentina","Misiones","Guarani","-55.1667","-27.5167",NA,NA,NA,NA,NA,NA,NA,"Dep. Guarani. Camino a arroyo Paraiso. Banado.","493",NA,NA,"Coor. And elev. From www.fallingrain.com/world; Arbol pequeno, flores blanquecinas",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0060446","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","M. Sobral","M. Ortiz","1989",NA,"10","Paraguay","Cordillera",NA,"-56.933333","-25",NA,NA,NA,NA,NA,NA,NA,"Piribebuy Salto Amambay.","1021",NA,NA,"Arbusto de 2-3 m. Fructifero.",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009136","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"A. Schinini; E. Bordas","1986","12","21","Paraguay","Guaira","Colonia Independencia","-56.2167","-25.75",NA,NA,NA,NA,NA,NA,NA,"Colonia Independencia.","25050",NA,NA,"Arbol 5m alto, flores blancas",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0057626","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","M. Sobral","B. S. Bertoni","1982","5","1","Paraguay","Alto Parana",NA,"-54.789388","-25.470248",NA,NA,NA,NA,NA,NA,NA,"Alto Parana.","30","250",NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
