"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"158","2021-03-01 16:41:29-03","UNICAMP","UEC","103551","S","Plantae","Magnoliopsida",NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Stehmann, JR; Giacomin, LL","Faria, AD; Matsumoto, K; Aona, LYS; Galvão, JC; Belinello, R","96/201","1996","07","12",NA,"Brazil","São Paulo","Duartina","Sítio Alvorada, Situado do lado direito da Rodovia Comandante João Ribeiro de Barros, sentido Marília - Bauru.","-49.4000015258789","-22.4099998474121",NA,NA,NA,"Pétalas brancas, perfumadas.; Brejo do sítio;","UEC042011","UEC042011","13292","auto",NA,NA,"2011","09",NA,NA,NA,NA,NA,NA,NA
"159","2021-03-01 16:41:30-03","UNICAMP","UEC","105422","S","Plantae","Magnoliopsida",NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.","Stehmann, JR","Souza, VC; Souza, JP","10856","1996","02","13",NA,"Brazil","São Paulo","Paraguaçu Paulista","19km de Paraguaçú Paulista, em direção à Assis. Estrada para a Fazenda São Francisco.","-50.496222","-22.582611","520","520",NA,"Arbusto, ca. de 1,5m de altura; frutos negros.; Cerrado.","UEC078947","UEC078947",NA,NA,"-50.496222","-22.582611",NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2021-03-01 16:41:30-03","UNICAMP","UEC","105423","S","Plantae","Magnoliopsida",NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.","Bernacci, LC","Bernacci, LC; Moreira, JLA; Camargo, O; Andrade, PRP; Belinello, R","1945","1995","09","04",NA,"Brazil","São Paulo","Núbia","Fazenda Caramuru (Suiços).",NA,NA,NA,NA,NA,"Arbusto, ca. de 1,5m dealtura; botões esverdeados.; Vegetação em recomposição.","UEC078950","UEC078950",NA,NA,NA,NA,"1995","09","04",NA,NA,NA,NA,NA,NA
"161","2021-03-01 16:41:30-03","UNICAMP","UEC","118159","S","Plantae","Magnoliopsida",NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.","Stehmann, JR","Bertoncini, AP; Paschoal, MES; Cavassan, O","814","1997","10","02",NA,"Brazil","São Paulo","Avaí","Aldeia Guarani.","-49.316667","-22.166667",NA,NA,NA,"Arbusto, 2m de altura, caule cinza-claro, frutos pretos.; Floresta Estacional Semidecidual Submontana perturbada.","UEC082895","UEC082895",NA,NA,"-49.316667","-22.166667","2000","03","15",NA,NA,NA,NA,NA,NA
"162","2019-08-20 10:26:30-03","UNICAMP","UEC","149410","S","Plantae","Magnoliopsida",NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.","Torres, RB","Torres, RB; Figueiredo, N; Oliveira, AR","227","1987","06","10",NA,"Brazil","São Paulo","Angatuba","Estação Ecológica de Angatuba. Mata Secundária.","-48.591417","-23.711456",NA,NA,NA,"Arbusto 1.60 m. Interior da mata secundária. Área aberta, encima da pedreira. Flores com corola interior branca.","UEC049506","UEC049506",NA,NA,"-48.591417","-23.711456","1988",NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-03-01 16:41:30-03","UNICAMP","UEC","44841","S","Plantae","Magnoliopsida",NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.","Stehmann, JR","Amaral Jr, A; A; Clemente, J; Campos, CJ; Bicudo, LRH","48","1985","10","17",NA,"Brazil","São Paulo","Vitoriana","Cerradão à margem da rodovia sem pavimentação, que liga Vitoriana à Santa Maria do Araquá.","-48.45","-22.75",NA,NA,NA,"Arbusto, 1m de altura; frutos maduros, coloração negra.; Cerradão.","UEC082885","UEC082885",NA,NA,"-48.45","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-03-01 16:41:30-03","UNICAMP","UEC","127769","S","Plantae","Magnoliopsida",NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.","Koch, I","Sciamarelli, A; Isabel, M; Oliveira, B; Paes Clemente, L; Betoni, R","1196","2001","10","24",NA,"Brazil","Mato Grosso do Sul","Campo Grande","Estrada Campo Grande - Sidrolândia. MS 162, 21k.","-54.506389","-20.468611",NA,NA,NA,"Árore de 5m , com frutos pretos.; Mata.","UEC082900","UEC082900",NA,NA,"-54.506389","-20.468611",NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-08-20 10:26:30-03","UNICAMP","UEC","151468","S","Plantae","Magnoliopsida",NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.","Costa, ACM","Costa, ACM","43","2008","10","28",NA,"Brazil","São Paulo","Valinhos","Clube de Campo Valinhos, mata ciliar","-46.931944","-22.956667","955","955",NA,"Arbusto, flores brancas melíferas, frutos imaturos verdes e maduros violeta-escuro. Borda da trilha.","UEC049505","UEC049505",NA,NA,"-46.931944","-22.956667","2010","01",NA,NA,NA,NA,NA,NA,NA
"166","2019-08-20 10:26:30-03","UNICAMP","UEC","151609","S","Plantae","Magnoliopsida",NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.","Costa, ACM","Costa, ACM","185","2009","08","02",NA,"Brazil","São Paulo","Valinhos","Clube de Campo Valinhos, mata ciliar","-46.931944","-22.956667","955","955",NA,"Arbusto ca 1,5m, flores verdes pentâmeras. Borda da trilha.","UEC049504","UEC049504",NA,NA,"-46.931944","-22.956667","2010","01",NA,NA,NA,NA,NA,NA,NA
"167","2021-03-01 16:41:30-03","UNICAMP","UEC","44848","S","Plantae","Magnoliopsida",NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.","Stehmann, JR","Bicudo, LRH; Campos, CJ; Amaral Jr, A","509","1986","02","13",NA,"Brazil","São Paulo","Botucatu","Margem da Rodovia João Melão, que liga São Manuel à Avaré, no km 296.","-48.738611","-22.9",NA,NA,NA,"2m de altura; botões verdes, frutos verdes.; Campo Cerrado.","UEC078957","UEC078957",NA,NA,"-48.738611","-22.9","1994","08",NA,NA,NA,NA,NA,NA,NA
"168","2021-03-01 16:41:30-03","UNICAMP","UEC","62659","S","Plantae","Magnoliopsida",NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.","Stehmann, JR","Bernacci, LC","25075","1989","08","23",NA,"Brazil","São Paulo",NA,"Fazenda São Vicente.",NA,NA,NA,NA,NA,"Arbusto, ca. de 2m de altura; botões branco-esverdeados, frutos imaturos.; Borda da mata.","UEC082899","UEC082899",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2021-03-01 16:41:30-03","UNICAMP","UEC","81624","S","Plantae","Magnoliopsida",NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.","Stehmann, JR","Tozzi, AMGA; Santos, LB","94-202","1994","11","10",NA,"Brazil","São Paulo","Santo Antônio da Alegria",NA,"-47.261111","-21.15",NA,NA,NA,"Arbusto, 1,3m de altura; botões jovens verdes.; Borda da trilha.","UEC082882","UEC082882",NA,NA,"-47.261111","-21.15","1999","08","17",NA,NA,NA,NA,NA,NA
"170","2021-03-01 16:41:30-03","UNICAMP","UEC","81640","S","Plantae","Magnoliopsida",NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.","Stehmann, JR","Tozzi, AMGA; Sciamarelli, A","94-43","1994","11","10",NA,"Brazil","São Paulo","Santo Antônio da Alegria",NA,"-47.261111","-21.15",NA,NA,NA,"Arbusto, 2,5m de altura; frutos imaturos verdes.; Remanescente de mata ciliar, interior de mata.","UEC082883","UEC082883",NA,NA,"-47.261111","-21.15","1999","08","17",NA,NA,NA,NA,NA,NA
"171","2021-03-01 16:41:30-03","UNICAMP","UEC","41860","S","Plantae","Magnoliopsida",NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.","Stehmann, JR","Pereira, BAS","830","1983","10","14",NA,"Brazil","Distrito Federal","Brasília","Bacia do rio São Bartolomeu, beira do rio São Bartolomeu.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Arbusto, ca. de 1,5m de altura; folhas glabras, verde escuro. Frutos jovens cor verde e maduros cor preta.; Beira do rio.","UEC082884","UEC082884","70570","auto",NA,NA,"1999","08","17",NA,NA,NA,NA,NA,NA
"172","2021-03-01 16:41:30-03","UNICAMP","UEC","127768","S","Plantae","Magnoliopsida",NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.","Koch, I","Sciamarelli, A; Isabel, M; Oliveira, B; Paes Clemente, L; Betoni, R","964","2001","09","12",NA,"Brazil","Mato Grosso do Sul","Maracaju","Beira do Rio São Bento 21k. MS 162.","-55.1683006286621","-21.6144008636475",NA,NA,NA,"Arbusto com frutos verdes e pretos na beira do rio.; Beira de rio.","UEC082901","UEC082901","77391","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2021-03-01 16:41:30-03","UNICAMP","UEC","74715","S","Plantae","Magnoliopsida",NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.","Stehmann, JR","Tameirão Neto, E","371","1990","01","02",NA,"Brazil","Minas Gerais","Belo Horizonte","Estação Ecológica UFMG. Estação de coleta, trilha C.","-43.937801361084","-19.9207992553711",NA,NA,NA,"Arbustivo.; Borda da mata.","UEC082891","UEC082891","17082","auto",NA,NA,"1993","08",NA,NA,NA,NA,NA,NA,NA
"174","2021-03-01 16:41:30-03","UNICAMP","UEC","131286","S","Plantae","Magnoliopsida",NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.","Stehmann, JR","Tozzi, AMGA; Corrêa, AM; Costa, JY; Flores, AS; Galvão, JC; Machado, RP; Perez, AP","2003-105","2003","05","06",NA,"Brazil","Minas Gerais","São Sebastião do Paraíso",NA,"-46.9914016723633","-20.9169006347656",NA,NA,NA,"Arbusto, 1m de altura; corola verde na face externa, alva na interna.","UEC078959","UEC078959","24792","auto",NA,NA,"2003","05","06",NA,NA,NA,NA,NA,NA
"175","2021-03-01 16:41:30-03","UNICAMP","UEC","55410","S","Plantae","Magnoliopsida",NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.","Meira Neto, JAA","Meira Neto, JAA","438","1989","08","19",NA,"Brazil","São Paulo","Águas de Santa Bárbara","Estado Ecológico de Santa Bárbara.","-49.238899230957","-22.8805999755859",NA,NA,NA,"Arbusto com 2,1m de altura; frutos imaturos verdes e maturos nigrescentes.; Cerrado.","UEC082890","UEC082890","18363","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-03-01 16:41:30-03","UNICAMP","UEC","52601","S","Plantae","Magnoliopsida",NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.","Stehmann, JR","Cavassan, O","890890","1990","07","12",NA,"Brazil","São Paulo","Agudos","Empresa Floirestal Duaflora S/S, Fazenda Monte Alegre.","-48.9799995422363","-22.4599990844727",NA,NA,NA,"Arbusto de caule rugoso, sem látex, 1,7m de altura.; Capoeirão.","UEC078952","UEC078952","52219","auto",NA,NA,"1994","08",NA,NA,NA,NA,NA,NA,NA
"177","2021-03-01 16:41:30-03","UNICAMP","UEC","74539","S","Plantae","Magnoliopsida",NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.","Stehmann, JR","Morellato, LPC; Monteiro, R; Scabia, RA; Rampin, VT; Carneiro, CE","1024","1995","08","22",NA,"Brazil","São Paulo","Analândia",NA,"-47.6599998474121","-22.1200008392334",NA,NA,NA,"Arbusto, 2m de altura; frutos verdes.; Mata de Encosta.","UEC082893","UEC082893","14271","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-03-01 16:41:30-03","UNICAMP","UEC","181463","S","Plantae","Magnoliopsida",NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.","Stehmann, JR","Souza, VC; Souza, JP","9719","1995","12","20",NA,"Brazil","São Paulo","Assis","Cerca de 12km da cidade em direção à Marília.","-50.4099998474121","-22.6599998474121",NA,NA,NA,"Arbusto, ca. de 2m de altura; botões e frutos imaturos verdes.; Cerradão.","UEC078948","UEC078948","23972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2021-03-01 16:41:30-03","UNICAMP","UEC","52901","S","Plantae","Magnoliopsida",NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.","Stehmann, JR","Salis, SM","123","1989","07","26",NA,"Brazil","São Paulo","Brotas","Perto do Viveiro Municipal.","-48.1199989318848","-22.2800006866455",NA,NA,NA,"Arbusto de 1,6m de altura; flores brancas.; Mata de nascente.","UEC078960","UEC078960","26585","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2021-03-01 16:41:30-03","UNICAMP","UEC","59970","S","Plantae","Magnoliopsida",NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.","Stehmann, JR","Sciamarelli, A; Coffani-Nunes, JV","597","1990","03","18",NA,"Brazil","São Paulo","Cajuru","Fazenda Santa Carlota.","-47.2999992370605","-21.2700004577637",NA,NA,NA,"Arbusto, 2,8m de altura; botões verdes.; Cerrado 3. Beira de caminho.","UEC082887","UEC082887","21243","auto",NA,NA,"1994","08",NA,NA,NA,NA,NA,NA,NA
"181","2021-03-01 16:41:30-03","UNICAMP","UEC","59396","S","Plantae","Magnoliopsida",NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.","Stehmann, JR","Sciamarelli, A; Coffani-Nunes, JV","261","1989","09","24",NA,"Brazil","São Paulo","Cajuru","Fazenda Santa Carlota.","-47.2999992370605","-21.2700004577637",NA,NA,NA,"Arbusto, 2m de altura; frutos negros.; Cerrado 2.","UEC082881","UEC082881","21243","auto",NA,NA,"1999","08","17",NA,NA,NA,NA,NA,NA
"182","2021-03-01 16:41:30-03","UNICAMP","UEC","99655","S","Plantae","Magnoliopsida",NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.","Stehmann, JR","Spina, AP","387","1995","02","16",NA,"Brazil","São Paulo","Campinas","Barão Geraldo, Fazenda Santa Genébra.","-47.060001373291","-22.8999996185303",NA,NA,NA,"Arbust, 1m de altura; frutos imaturos verdes.; Mata higrófila.","UEC082892","UEC082892","23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2021-03-01 16:41:30-03","UNICAMP","UEC","99508","S","Plantae","Magnoliopsida",NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.","Stehmann, JR","Spina, AP","328","1994","09","22",NA,"Brazil","São Paulo","Campinas","Barão Geraldo, Fazenda Santa Genébra.","-47.060001373291","-22.8999996185303",NA,NA,NA,"Arbusto, 5,5m de altura; frutos imaturos verdes.; mata Higrófila, interior de mata.","UEC078951","UEC078951","23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-08-20 10:26:30-03","UNICAMP","UEC","79961","S","Plantae","Magnoliopsida",NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.","Santin, DA","Santin, DA; Cielo-Filho, R","33704","1995","03","08",NA,"Brazil","São Paulo","Campinas","Bosque Ferdinando Tilli.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC078954","UEC078954","23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2021-03-01 16:41:30-03","UNICAMP","UEC","71534","S","Plantae","Magnoliopsida",NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.","Santin, DA","Santin, DA; Cielo-Filho, R","32008","1995","10","04",NA,"Brazil","São Paulo","Campinas","Distrito de Barão Geraldo - Mata atrás da concessionária Sambaíba (Rod. D. Pedro I).","-47.060001373291","-22.8999996185303",NA,NA,NA,"Área brejosa.","UEC078955","UEC078955","23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-02-10 17:57:33-03","UNICAMP","UEC",NA,"S","Plantae","Magnoliopsida",NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.","Barboza, GE","Marcondes-Ferreira, W; Dutilh, JHA; Barboza, GE; Chiarini, FE","1746","2003","06","29",NA,"Brazil","São Paulo","Campinas","estrada para Mogi-mirim, sítio S. Franci","-47.060001373291","-22.8999996185303",NA,NA,NA,"Flores",NA,NA,"23900","auto",NA,NA,"2003","06",NA,NA,NA,NA,NA,NA,NA
"187","2021-03-01 16:41:30-03","UNICAMP","UEC","62658","S","Plantae","Magnoliopsida",NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.","Stehmann, JR","Bernacci, LC","25076","1990","01","12",NA,"Brazil","São Paulo","Campinas","Fazenda São Vicente.","-47.060001373291","-22.8999996185303",NA,NA,NA,"Arbusto, ca. de 1,5m de altura; flores brancas.; Borda de mata.","UEC082888","UEC082888","23900","auto",NA,NA,"1994","08",NA,NA,NA,NA,NA,NA,NA
"188","2021-03-01 16:41:30-03","UNICAMP","UEC","18176","S","Plantae","Magnoliopsida",NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.","Stehmann, JR","Borba, EL","158","1995","11","24",NA,"Brazil","São Paulo","Campinas","Guará, distrito de Barão Geraldo.","-47.060001373291","-22.8999996185303",NA,NA,NA,"Tubo da corola esverdeado com lacínios brancos, frutos verdes imaturos.; Capoeira.","UEC082889","UEC082889","23900","auto",NA,NA,"1995","11","27",NA,NA,NA,NA,NA,NA
"189","2021-03-01 16:41:30-03","UNICAMP","UEC","59461","S","Plantae","Magnoliopsida",NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.","Rodrigues, RR","Rodrigues, RR; Zandoval, JA; Ricardo, R","s.n.",NA,NA,NA,NA,"Brazil","São Paulo","Ipeúna","Remanescente Florestal do Rio Passa-Cinco.","-47.7099990844727","-22.4300003051758",NA,NA,NA,"Arbusto de 4m de altura; flores de cor creme.","UEC082898","UEC082898","12906","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2021-03-01 16:41:30-03","UNICAMP","UEC","71423","S","Plantae","Magnoliopsida",NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.",NA,"Durigan, G","30643","1992","08","11",NA,"Brazil","São Paulo","Marília","Estação Experimental de Marília.","-49.939998626709","-22.2099990844727",NA,NA,NA,"Arbusto, frutos maduros roxos.; Mata ciliar.","UEC082902","UEC082902","38865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-03-01 16:41:30-03","UNICAMP","UEC","14703","S","Plantae","Magnoliopsida",NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.",NA,"Leitão Filho, HF; Semir, J; Andrade, JB","2250","1976","07","14",NA,"Brazil","São Paulo","Mogi Guaçu","Fazenda Campininha.","-46.9421997070312","-22.372200012207",NA,NA,NA,"Sub-arbusto até 1,2m de altura; flores verde-amareladas.","UEC078949","UEC078949","39309","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2021-03-01 16:41:30-03","UNICAMP","UEC","74326","S","Plantae","Magnoliopsida",NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.","Stehmann, JR","Bernacci, LC; Andrade, PRP; Belinello, R; Camargo, O","1229","1995","03","15",NA,"Brazil","São Paulo","Monte Alegre do Sul","Estação Experimental do IAC.","-46.6800003051758","-22.6800003051758",NA,NA,NA,"Subarbusto, ca. de 1,5m de altura; flores brancas.; Região montanhosa, MATA.","UEC082897","UEC082897","11114","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-03-01 16:41:30-03","UNICAMP","UEC","34489","S","Plantae","Magnoliopsida",NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.",NA,"Pagano","246","1980","08","21",NA,"Brazil","São Paulo","Rio Claro","Fazenda São José.","-47.560001373291","-22.4099998474121",NA,NA,NA,"Árvore com 3m de altura. DAP=1,5cm. Com frutos.; Mata.","UEC078956","UEC078956","21773","auto",NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA,NA
"194","2019-08-20 10:26:30-03","UNICAMP","UEC","88124","S","Plantae","Magnoliopsida",NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.",NA,"Hoehne, W","s.n.","1939","08","09",NA,"Brazil","São Paulo","São Paulo","Anástacio. Capital de São Paulo.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"UEC082896","UEC082896","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2021-03-01 16:41:30-03","UNICAMP","UEC","14691","S","Plantae","Magnoliopsida",NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.",NA,"Stella, M; Silvestre, F","110","1978","09","28",NA,"Brazil","São Paulo","São Paulo","Reserva Biológica Parque Estadoal das Fontes do Ipiranga. Instituto de Botânica.","-46.6300010681152","-23.5400009155273",NA,NA,NA,"Subarbusto com cerca de 1m de altura; flores brancas.","UEC078953","UEC078953","53584","auto",NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA
"196","2021-03-01 16:41:30-03","UNICAMP","UEC","14715","S","Plantae","Magnoliopsida",NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.",NA,"Vasconcellos-Neto, J","4989","1975","05","16",NA,"Brazil","São Paulo","Sumaré","Horto Florestal.","-47.2599983215332","-22.8199996948242",NA,NA,NA,"Árvore, flores esbranquiçadas.","UEC082886","UEC082886","11359","auto",NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA
"197","2021-03-01 16:41:30-03","UNICAMP","UEC","14724","S","Plantae","Magnoliopsida",NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.",NA,"Vasconcellos-Neto, J","2602","1976","08","16",NA,"Brazil","São Paulo","Sumaré","No Horto Florestal.","-47.2599983215332","-22.8199996948242",NA,NA,NA,"Arbusto até 1,2m de altura; flores branco-creme.; Interior de mata.","UEC078958","UEC078958","11359","auto",NA,NA,"1981","05",NA,NA,NA,NA,NA,NA,NA
"198","2020-04-22 16:25:16-03","UFPB","JPB","53561","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart. ex Sendtn.","Bovini, MG","Pereira, FMde B","14/60","2000","12","28","Southern America","Brasil","Rio de Janeiro","Sapucaia","3º Distrito, Fazendas Selo Verde. Coletas organizadas pela Extracta Moléculas Naturais Ltda, Projeto de Bioprospecção.Fazendas Selo Verde. Solo argiloso, luminosidade intensa.","-42.9143981933594","-21.9950008392334","756","756",NA,"; DESC: Arbusto, 1,70m de altura, folha e caule verdes, raiz branca, flor branca, comum no local, capoera/pasto.","JPB0053561",NA,"27567","auto",NA,NA,"2001","08",NA,NA,NA,NA,NA,NA,NA
"199","2020-03-12 10:29:34-03","UFOP","OUPR","25713","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Cândido, E.S.","s.col.","s.n.","1904","05","12",NA,"Brasil","São Paulo","Próximo à Campinas",NA,NA,NA,NA,NA,NA,"Fr. Fl. virides lutei suaveol.",NA,NA,NA,NA,NA,NA,"2011","11","30",NA,NA,NA,NA,NA,NA
"200","2020-03-12 10:29:34-03","UFOP","OUPR","25715","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Cândido, E.S.","s.col.","s.n.","1904","05","12",NA,"Brasil","São Paulo","Próximo à Campinas",NA,NA,NA,NA,NA,NA,"Fr. Fl. virides lutei suaveolentes",NA,NA,NA,NA,NA,NA,"2011","12","01",NA,NA,NA,NA,NA,NA
"201","2020-03-12 10:29:34-03","UFOP","OUPR","25714","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Cândido, E.S.","Magalhães-Gomes","s.n.","1904",NA,NA,NA,"Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,"Arbusto. Flor amarela",NA,NA,"23900","auto",NA,NA,"2011","12","01",NA,NA,NA,NA,NA,NA
