"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"269","2020-12-21 16:44:24-03","MBM","MBM","402258","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.","Cordeiro, J.","Silva, M.A.; Detzel, L.F.; Detzel, L.F.","s.n.","2015","10",NA,"Southern America","Brazil","São Paulo","Piracaia",NA,"-46.3499984741211","-23.0499992370605",NA,"Árvore.; Transição entre Floresta Estacional Semidecidual e Floresta Ombrófila Densa.","MBM402258","MBM402258",NA,NA,NA,"2015","10",NA,NA,NA,"26647","auto",NA,NA,NA,NA,NA
"270","2020-12-21 16:44:24-03","MBM","MBM","150720","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","Santos, T.S. dos","Santana, S.C. de; et al.; et al.","150",NA,NA,NA,"Southern America","Brazil","Bahia","Ilhéus","Área do CEPEC","-39.0494003295898","-14.7889003753662",NA,NA,"MBM150720","MBM150720",NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA
"271","2020-12-21 16:44:24-03","MBM","MBM","167829","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","Ferrucci, M.S.","Pinheiro, R.S.; et al.; et al.","47",NA,NA,NA,"Southern America","Brazil","Bahia","Itapebi","Rodovia para Itapebi","-39.5339012145996","-15.9507999420166",NA,NA,"MBM167829","MBM167829",NA,NA,NA,NA,NA,NA,NA,NA,"43726","auto",NA,NA,NA,NA,NA
"272","2020-12-21 16:44:24-03","MBM","MBM","131103","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","Somner, G.V.","Hatschbach, G.; Hatschbach, M.; Nicolack, V.; Hatschbach, M.; Nicolack, V.","53504",NA,NA,NA,"Southern America","Brazil","Bahia","Porto Seguro","Parque Nacional Monte Pascoal","-39.0647010803223","-16.4496994018555",NA,NA,"MBM131103","MBM131103",NA,NA,NA,NA,NA,NA,NA,NA,"68835","auto",NA,NA,NA,NA,NA
"273","2020-12-21 16:44:24-03","MBM","MBM","253864","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","Hatschbach, G.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","71514",NA,NA,NA,"Southern America","Brazil","Espírito Santo","Castelo","Alto Caxixe","-41.184700012207","-20.6035995483398",NA,NA,"MBM253864","MBM253864",NA,NA,NA,NA,NA,NA,NA,NA,"23588","auto",NA,NA,NA,NA,NA
"274","2020-12-21 16:44:24-03","MBM","MBM","104779","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","Ferrucci, M.S.","Hatschbach, G.; et al.; et al.","49888",NA,NA,NA,"Southern America","Brazil","Espírito Santo","Castelo","Caxixe","-41.184700012207","-20.6035995483398",NA,NA,"MBM104779","MBM104779",NA,NA,NA,NA,NA,NA,NA,NA,"23588","auto",NA,NA,NA,NA,NA
"275","2020-12-21 16:44:24-03","MBM","MBM","155363","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","Ferrucci, M.S.","Hatschbach, G.; Cervi, A.C.; Silva, J.M.; Cervi, A.C.; Silva, J.M.","57967",NA,NA,NA,"Southern America","Brazil","Espírito Santo","Domingos Martins","Alto do Galo","-40.6591987609863","-20.3633003234863",NA,NA,"MBM155363","MBM155363",NA,NA,NA,NA,NA,NA,NA,NA,"48150","auto",NA,NA,NA,NA,NA
"276","2020-12-21 16:44:24-03","MBM","MBM","248258","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","Lombardi, J.A.","Braga, P.I.S.; et al.; et al.","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Caratinga","Fazenda Macedônea","-42.1391983032227","-19.7896995544434",NA,NA,"MBM248258","MBM248258",NA,NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA
"277","2020-12-21 16:44:24-03","MBM","MBM","210140","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","Ferrucci, M.S.","Braga, P.I.S.; et al.; et al.","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Caratinga","Fazenda Macedônia","-42.1391983032227","-19.7896995544434",NA,NA,"MBM210140","MBM210140",NA,NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA
"278","2020-12-21 16:44:24-03","MBM","MBM","331837","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Amorim, E.H.; et al.; et al.","638","2003","02","15","Southern America","Brazil","Minas Gerais","Perdizes","EPDA Galheiro, Mata da Zilda, Estação Ambiental Galheiro","-47.2928009033203","-19.3528003692627",NA,"Mata mesófila, arvoreta, 2,0m, frutos amarelos e vermelhos","MBM331837","MBM331837",NA,NA,NA,NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA
"279","2020-12-21 16:44:24-03","MBM","MBM","410238","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Silva Neto, S.J.; Pereira-Moura, M.V.; Silva, W. da; Pereira-Moura, M.V.; Silva, W. da","1583","2001","12","12","Southern America","Brazil","Rio de Janeiro","Nova Iguaçu","ReBio Tinguá, caminho para a represa do Macuco.","-43.451099395752","-22.7591991424561",NA,"Árvore ciófila, ca 8 m de altura; folhas breve discolores membranáceas; frutos imaturos com coloração variando do amarelo até o vermelho.","MBM410238","MBM410238",NA,NA,NA,NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA
"280","2020-12-21 16:44:24-03","MBM","MBM","161774","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","Pastore, J.A.","Robim, M.J.","356",NA,NA,NA,"Southern America","Brazil","São Paulo","Campos do Jordão","Parque Estadual","-45.5900001525879","-22.7299995422363",NA,NA,"MBM161774","MBM161774",NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA
"281","2020-12-21 16:44:24-03","MBM","MBM","247668","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","Somner, G.V.","Cavalcanti, D.C.","189",NA,NA,NA,"Southern America","Brazil","São Paulo","Guaratinguetá","Guaratinguetá","-45.189998626709","-22.8099994659424",NA,NA,"MBM247668","MBM247668",NA,NA,NA,NA,NA,NA,NA,NA,"27040","auto",NA,NA,NA,NA,NA
"282","2020-12-21 16:44:24-03","MBM","MBM","169223","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","Pastore, J.A.","Bertoni, J.E.A.","219",NA,NA,NA,"Southern America","Brazil","São Paulo","Porto Ferreira","Parque Estadual","-47.4700012207031","-21.8500003814697",NA,NA,"MBM169223","MBM169223",NA,NA,NA,NA,NA,NA,NA,NA,"13859","auto",NA,NA,NA,NA,NA
"283","2020-12-21 16:44:24-03","MBM","MBM","146630","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","Somner, G.V.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","56076",NA,NA,NA,"Southern America","Brazil","Tocantins","Paranã","Rio Paranã, balsa para Palmeirópolis","-47.8830986022949","-12.6153001785278",NA,NA,"MBM146630","MBM146630",NA,NA,NA,NA,NA,NA,NA,NA,"96675","auto",NA,NA,NA,NA,NA
"284","2019-11-01 15:33:10-03","PUC-RIO","FCAB","7568","PreservedSpecimen","Plantae",NA,"Angiospermae","Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.",NA,"Haroldo C. de Lima; J.M.A. Braga; L.J.T. Cardoso; C. de Carvalho; W. da Silva","8462","2016","11","03",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","Reserva Biológica do Tinguá. Tinguá, Represa de Macuco, margens do rio Macuco.","-43.452778","-22.580833",NA,"Árvore com 15 metros alt. Tronco com casca lisa, DAP ca. 35 cm. Frutos amarelo-esverdeados. Ocasional.; Mata de encosta.","FCAB007568",NA,"94","94",NA,NA,NA,NA,"-43.452778","-22.580833",NA,NA,NA,NA,NA,NA,NA
"285","2019-11-01 15:28:39-03","PUC-RIO","FCAB","3912","PreservedSpecimen","Plantae",NA,"Angiospermae","Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.","I.E. Santo","J.C. Siqueira; Helênio","2183","1989","11","23",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Cascata do Pinel","-42.5311012268066","-22.2819004058838",NA,"Arbusto.","03912",NA,NA,NA,NA,"2015","07","01",NA,NA,"33190","auto",NA,NA,NA,NA,NA
"286","2019-11-01 15:28:39-03","PUC-RIO","FCAB","5555","PreservedSpecimen","Plantae",NA,"Angiospermae","Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","G.V. Somner","R.R. Oliveira","2367","2000","10","12",NA,"Brasil","Rio de Janeiro",NA,"Maciço da Pedra Branca, Serra do Caçambe",NA,NA,NA,"Altura de 6m de altura, frutos esverdeados.; Em florestas secundária de encosta com cerca de 30 anos de regeneração.","05555",NA,NA,NA,NA,"2001","08","21",NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2019-08-15 09:04:16-03","UESC","UESC","11688","S","Plantae","Angiospermae","Florideophycidae","Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","M.S.Ferrucci","Fiaschi, P.","1211","2002","12","02",NA,"Brasil","Bahia","Juçari",NA,"-39.528611","-15.158056",NA,"Arvoreta ca. 7 m alt.","UESC0011688",NA,NA,NA,NA,"2004","11",NA,"39W31'43''","15S9'29''",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"288","2015-09-04 19:39:49-03","MNHN","RECOLNAT_MNHN_P","P05186933","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.",NA,"Steyermark, J.A.|Bunting, G.|Blanco, C.",NA,"1968","3","28",NA,"Venezuela",NA,NA,"Estado Apure: Reserva Forestal San Camilo: Selva siempreverde a lo largo de la Quebrada Botina, unos 2 kms. al suroeste del caserío San Camilo ( El Nula).",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05186933' target='other'> <mi>dwc_moreinfo</mi></a>","P05186933","P05186933_01","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101495",NA
"289","2015-09-04 19:39:49-03","MNHN","RECOLNAT_MNHN_P","P05186934","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.",NA,NA,NA,"1968","4","10",NA,"Venezuela",NA,NA,"Estado Barinas; Reserva Forestal Caparo.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05186934' target='other'> <mi>dwc_moreinfo</mi></a>","P05186934","P05186934_01","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"102045",NA
"290","2015-09-04 19:39:49-03","MNHN","RECOLNAT_MNHN_P","P05186936","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.",NA,"Breteler, F.J.",NA,"1964","5","3",NA,"Venezuela",NA,NA,"State of Barinas.Ticoporo forest reserve. Bank of Bumbun.","-70.75","8.25","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05186936' target='other'> <mi>dwc_moreinfo</mi></a>","P05186936","P05186936_01","350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3890",NA
"291","2015-09-04 19:39:49-03","MNHN","RECOLNAT_MNHN_P","P05186937","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.",NA,"Breteler, F.J.",NA,"1964","7","14",NA,"Venezuela",NA,NA,"State of Barinas, 79 km from Barinas along road to San Cristóbal; Village Bumbun.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05186937' target='other'> <mi>dwc_moreinfo</mi></a>","P05186937","P05186937_01","350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3996",NA
"292","2015-09-04 19:39:49-03","MNHN","RECOLNAT_MNHN_P","P05186938","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.",NA,"Schomburgk",NA,"1841","1","1",NA,"Guiana British",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05186938' target='other'> <mi>dwc_moreinfo</mi></a>","P05186938","P05186938_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"280",NA
"293","2015-09-04 19:39:49-03","MNHN","RECOLNAT_MNHN_P","P05186939","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.",NA,"Jasen-Jacobs, M.J.|Welle, B.J.H.|Gustafsson, C.|James, V.",NA,"1995","6","9",NA,"Guiana",NA,NA,"Rapununi Distr., Dadanawa. Bushisland.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05186939' target='other'> <mi>dwc_moreinfo</mi></a>","P05186939","P05186939_01","120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4016",NA
"294","2015-09-04 19:39:49-03","MNHN","RECOLNAT_MNHN_P","P05186940","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.",NA,NA,NA,"1995","7","13",NA,"Guiana",NA,NA,"Kanuku Mts; Moco Moco R; Forest near farm.","-59.65","3.3","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05186940' target='other'> <mi>dwc_moreinfo</mi></a>","P05186940","P05186940_01","135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4431",NA
"295","2015-09-04 19:39:49-03","MNHN","RECOLNAT_MNHN_P","P05186941","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.",NA,"Breteler, F.J.",NA,NA,NA,NA,NA,"Venezuela",NA,NA,"Ticoporo forest reserve. State of Barinas.","-70.75","8.25","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05186941' target='other'> <mi>dwc_moreinfo</mi></a>","P05186941","P05186941_01","350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3650",NA
"296","2015-09-04 19:39:49-03","MNHN","RECOLNAT_MNHN_P","P05186942","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.",NA,"Smith, A.C.",NA,"1938","12","22",NA,"Guiana British",NA,NA,"Takatu River and Kanuku Mountains.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05186942' target='other'> <mi>dwc_moreinfo</mi></a>","P05186942","P05186942_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3211",NA
"297","2015-09-04 19:39:49-03","MNHN","RECOLNAT_MNHN_P","P05186943","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.",NA,"Smith, A.C.",NA,"1938","3","4",NA,"Guiana",NA,NA,"Western extremity of Kanuku Mountains, in drainage of Takutu river.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05186943' target='other'> <mi>dwc_moreinfo</mi></a>","P05186943","P05186943_01","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3327",NA
"298","2015-09-04 19:37:09-03","MNHN","RECOLNAT_MNHN_P","P05186945","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.",NA,"Prance, G.T.|Ramos, J.F.|Steward, J.R.|Farias, L.G.",NA,"1969","2","1",NA,"Brasil","Roraima",NA,"Road Boa Vista to Venezuela (BR-174) 20 km N of Boa Vista.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05186945' target='other'> <mi>dwc_moreinfo</mi></a>","P05186945","P05186945_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9552",NA
"299","2015-09-04 19:37:09-03","MNHN","RECOLNAT_MNHN_P","P05186946","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.",NA,"Schomburgk",NA,"1868","1","1",NA,"British guiana",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05186946' target='other'> <mi>dwc_moreinfo</mi></a>","P05186946","P05186946_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"741 33",NA
"300","2015-09-04 20:01:51-03","MNHN","RECOLNAT_MNHN_P","P06693464","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06693464' target='other'> <mi>dwc_moreinfo</mi></a>","P06693464","P06693464_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2015-09-04 20:01:51-03","MNHN","RECOLNAT_MNHN_P","P06693463","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06693463' target='other'> <mi>dwc_moreinfo</mi></a>","P06693463","P06693463_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2015-09-04 20:01:51-03","MNHN","RECOLNAT_MNHN_P","P06693461","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06693461' target='other'> <mi>dwc_moreinfo</mi></a>","P06693461","P06693461_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2015-09-04 20:01:51-03","MNHN","RECOLNAT_MNHN_P","P06693462","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Prance, G.T.|Silva, N.T.",NA,"1964","10","27",NA,"Brasil","Goiás",NA,"42 km south of Caiaponia. Riverine forest of Rio Claro. Serra do Caiapó.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06693462' target='other'> <mi>dwc_moreinfo</mi></a>","P06693462","P06693462_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59693",NA
"304","2015-09-04 20:01:51-03","MNHN","RECOLNAT_MNHN_P","P06693466","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","São Paulo",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06693466' target='other'> <mi>dwc_moreinfo</mi></a>","P06693466","P06693466_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"458",NA
"305","2015-09-04 20:01:51-03","MNHN","RECOLNAT_MNHN_P","P06693469","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Mexia, Y.",NA,"1930","2","26",NA,"Brasil","Minas Gerais",NA,"Viçosa. Agricultural College lands, near western boundary.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06693469' target='other'> <mi>dwc_moreinfo</mi></a>","P06693469","P06693469_01","670",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4401",NA
"306","2015-09-04 20:01:51-03","MNHN","RECOLNAT_MNHN_P","P06693470","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Mexia, Y.",NA,"1930","12","10",NA,"Brasil","Minas Gerais",NA,"Viçosa. Road to Barroso; Fazenda de Reserva; wooded slope above stream.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06693470' target='other'> <mi>dwc_moreinfo</mi></a>","P06693470","P06693470_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5401",NA
"307","2015-09-04 20:01:51-03","MNHN","RECOLNAT_MNHN_P","P06693476","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Guillemin",NA,"1839","4","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06693476' target='other'> <mi>dwc_moreinfo</mi></a>","P06693476","P06693476_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"683",NA
"308","2015-09-04 20:01:51-03","MNHN","RECOLNAT_MNHN_P","P06693477","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Claussen",NA,"1838","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06693477' target='other'> <mi>dwc_moreinfo</mi></a>","P06693477","P06693477_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"514",NA
"309","2016-11-29 14:30:53-02","MNHN","RECOLNAT_MNHN_P","P00107897","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","Vieira Freire","Blanchet, J.S.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Bahia",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00107897' target='other'> <mi>dwc_moreinfo</mi></a>","P00107897","P00107897_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"935",NA
"310","2015-10-10 15:31:54-03","MNHN","RECOLNAT_MNHN_P","P02297139","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"brésil",NA,NA,"Bois près du ruisseau d'Itapeva",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02297139' target='other'> <mi>dwc_moreinfo</mi></a>","P02297139","P02297139_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","C1 1044",NA
"311","2015-10-10 15:32:27-03","MNHN","RECOLNAT_MNHN_P","P02297140","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"brésil",NA,NA,"Bois près du ruisseau d'Itapeva",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02297140' target='other'> <mi>dwc_moreinfo</mi></a>","P02297140","P02297140_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","C1 1044",NA
"312","2015-10-28 18:25:27-02","MNHN","RECOLNAT_MNHN_P","P02297141","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"brésil",NA,NA,"Bois près du ruisseau d'Itapeva",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02297141' target='other'> <mi>dwc_moreinfo</mi></a>","P02297141","P02297141_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","C1 1044",NA
"313","2015-09-04 20:01:51-03","MNHN","RECOLNAT_MNHN_P","P06693478","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Claussen",NA,"1838","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06693478' target='other'> <mi>dwc_moreinfo</mi></a>","P06693478","P06693478_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"514",NA
"314","2015-09-04 20:01:51-03","MNHN","RECOLNAT_MNHN_P","P06693479","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Claussen",NA,"1838","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06693479' target='other'> <mi>dwc_moreinfo</mi></a>","P06693479","P06693479_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"514",NA
