"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet"
"522","2019-11-01 15:09:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Heringer, EP; Paula, JE; Mendonça, RC; Salles, AEH","1154","1979","04","17","Southern America","Brasil","Distrito Federal","Coleta feita na área a ser inundada na região do Rio São Bartolomeu","-47.9296989440918","-15.7797002792358",NA,"Folha subcoriácea, frutos jovens verdes com brácteas amareladas; Mata ciliar",NA,NA,NA,"Brasília",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2019-11-01 15:09:40-03","UnB","UB","113185","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Sucre, D","435","1965","05","29","Southern America","Brasil","Distrito Federal","Estrada da Península - Perto do Clube do Congresso","-47.9296989440918","-15.7797002792358",NA,"Arbusto 1m. Fruto preto.; .",NA,NA,NA,"Brasília",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2019-11-01 15:09:40-03","UnB","UB","113220","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Heringer, EP","10678","1965","10","08","Southern America","Brasil","Distrito Federal","Parque Recreativo e Reserva Ecológica do Gama","-47.9296989440918","-15.7797002792358",NA,"Arbusto; Mata ciliar.",NA,NA,"Steyermark, JA","Brasília",NA,NA,"70570","auto","1969",NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","2019-11-01 15:09:41-03","UnB","UB","8949","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Firetti, F; Oliveira, RC; Calago, K; Freitas, CV","25 a","1999","11","14","Southern America","Brasil","Distrito Federal","Parque Recreativo e Reserva Ecológica do Gama","-47.9296989440918","-15.7797002792358",NA,"Involucro creme-esverdeado. Corola alva. Anteras exseta.; Erva rasteira c/ touceira 0,5m; Mata.",NA,NA,"Kirkbride Junior, JH","Brasília",NA,NA,"70570","auto","2000","08",NA,NA,NA,NA,NA,NA,NA,NA
"526","2019-11-01 15:09:40-03","UnB","UB","113222","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Irwin, HS; et al.","10160","1965","11","10","Southern America","Brasil","Distrito Federal","Parque Recreativo e Reserva Ecológica do Gama","-47.9296989440918","-15.7797002792358",NA,"Corolla white.; Flat-topped shrub 1m; Gallery forest.",NA,NA,"Steyermark, JA","Brasília","1150","1150","70570","auto","1969",NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2019-11-01 15:09:40-03","UnB","UB","113221","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Irwin, HS; et al.","14161","1966","03","21","Southern America","Brasil","Distrito Federal","Parque Recreativo e Reserva Ecológica do Gama","-47.9296989440918","-15.7797002792358",NA,"Bracts yellow.; Shrub. Fruto black-violet.; Forestedslopes.",NA,NA,"Steyermark, JA","Brasília","1000","1000","70570","auto","1969",NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","2019-11-01 15:09:41-03","UnB","UB","155181","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Dobereiner, J; Tokarnia, CH","1719","1982","11","03","Southern America","Brasil","Minas Gerais",NA,"-46.9061012268066","-16.3575000762939",NA,NA,NA,NA,"Delprete, PG","Unaí",NA,NA,"97926","auto","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","2019-11-01 15:09:40-03","UnB","UB","113223","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Heringer, EP; et al.","537","1978","06","07","Southern America","Brasil","Distrito Federal","RECOR","-47.9296989440918","-15.7797002792358",NA,"Arbusto 1m. Fruto maduro-preto; Mata ciliar",NA,NA,"Delprete, PG","Brasília",NA,NA,"70570","auto","2012","02",NA,NA,NA,NA,NA,NA,NA,NA
"530","2019-11-01 15:09:40-03","UnB","UB","113184","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Heringer, EP","10401","1965","05","01","Southern America","Brasil","Distrito Federal","Rio São Bartolomeu","-47.9296989440918","-15.7797002792358",NA,"Arbusto 2m; Mata ciliar.",NA,NA,"Delprete, PG","Brasília",NA,NA,"70570","auto","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2019-11-01 15:09:41-03","UnB","UB","43903","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Silva, FC","403","1979","06","26","Southern America","Brasil","Goiás","Ilha do Bananal, Parque Nacional do Araguaia","-49.426700592041","-15.2981004714966",NA,NA,NA,NA,"Delprete, PG","Santa Isabel",NA,NA,"36732","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","2019-08-08 10:00:28-03","UFU","HUFU","61288","S","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Rocha, G.P.E.; Siqueira, A.S.; Laves, R.G.; Santana, B.H.; Pafume, A.; et al.","33","2011","01","04",NA,"Brasil",NA,"Paracatu-MG/Cristalina-GO, UHE-Batalha, Rio São Marcos.",NA,NA,NA,"Subarbusto, ca. 50 cm alt. Botões florais verdes.; Mata ciliar transição cerrado típico.","HUFU00020969","HUFU00020969",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","2019-08-08 10:00:28-03","UFU","HUFU","4276","S","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Araújo, G.M.; et al.","s.n.","1992","11","21",NA,"Brasil","Minas Gerais","Bosque John Kennedy","-48.187198638916","-18.6471996307373",NA,"Arbusto, ca. 1 m.","HUFU00021029","HUFU00021029",NA,"Araguari",NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","2019-08-08 10:00:28-03","UFU","HUFU","4286","S","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Guimarães, A.J.M.","s.n.","1992","05","16",NA,"Brasil","Minas Gerais","Bosque John Kennedy","-48.187198638916","-18.6471996307373",NA,"Arbusto, ca. 1,5 m. Frutos roxos.","HUFU00021027","HUFU00021027","Zappi, D.","Araguari",NA,NA,"58653","auto","1995","05","09",NA,NA,NA,NA,NA,NA,NA
"535","2019-08-08 10:00:28-03","UFU","HUFU","1699","S","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Faria, M.","13","1988","05","08",NA,"Brasil","Minas Gerais","Bosque John Kennedy, Lado esquerdo do quarto do portão branco, lado direito em frente.","-48.187198638916","-18.6471996307373",NA,"Início de frutificação, fruto maduro preto.; Margem da mata.","HUFU00021035","HUFU00021035","Zappi, D.","Araguari",NA,NA,"58653","auto","1995","05","09",NA,NA,NA,NA,NA,NA,NA
"536","2020-08-04 12:49:08-03","UFU","HUFU","34668","S","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Oliveira, A.S.; Sueiro, L.R. & Santos, M.P.","49","2003","04","23",NA,"Brasil","Minas Gerais","Clube Tangará","-48.2771987915039","-18.9186000823975",NA,"Subarbusto, ca. 0,5 m. Fruto verde.; Interior de mata.","HUFU00021034","HUFU00021034","Arantes, A.A.A.","Uberlândia",NA,NA,"58223","auto","2003","10",NA,NA,NA,NA,NA,NA,NA,NA
"537","2019-08-08 10:00:28-03","UFU","HUFU","37521","S","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Oliveira, A.S.","152","2003","12","10",NA,"Brasil","Minas Gerais","Clube Tangará","-48.2771987915039","-18.9186000823975",NA,"Arbusto com corola creme.; Interior da mata.","HUFU00021028","HUFU00021028","Oliveira, A.S.","Uberlândia",NA,NA,"58223","auto","2007","11",NA,NA,NA,NA,NA,NA,NA,NA
"538","2019-08-08 10:00:28-03","UFU","HUFU","47303","S","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Oliveira, A.S.","s.n.","2004","11","22",NA,"Brasil","Minas Gerais","Clube Tangará","-48.2771987915039","-18.9186000823975",NA,"Arbusto com inflorescência terminal com brácteas verdes.; Floresta semidecidual.","HUFU00021032","HUFU00021032","Oliveira, A.S.","Uberlândia",NA,NA,"58223","auto","2007","11",NA,NA,NA,NA,NA,NA,NA,NA
"539","2019-08-08 10:00:28-03","UFU","HUFU","26364","S","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Fleury-Silva, H.R.; Pacheco, R.A.; Volpi, R.L. & Silva, F.G.","06","2001","06","01",NA,"Brasil","Minas Gerais","Clube Tangará","-48.2771987915039","-18.9186000823975",NA,"Subarbusto, ca. 0,7 m. Fruto negro.; Interior da mata.","HUFU00021025","HUFU00021025",NA,"Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","2019-08-08 10:00:28-03","UFU","HUFU","33775","S","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Romero, R.; Nakajima, J.N.; Faria, C.A.; Milla, A.P. & Rosa, P.O.","6492","2002","11","08",NA,"Brasil","Minas Gerais","Fazenda Experimental do Glória","-48.2771987915039","-18.9186000823975",NA,"Subarbusto, ca. 0,4 m. Cálice verde, corola branca, posteriormente amarela.; Mata interior.","HUFU00021033","HUFU00021033","Oliveira, A.S.","Uberlândia",NA,NA,"58223","auto","2007","11",NA,NA,NA,NA,NA,NA,NA,NA
"541","2019-08-08 10:00:28-03","UFU","HUFU","4410","S","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Prado, C.A.; Romero, R.","76","1993","06","30",NA,"Brasil","Minas Gerais","Parque do Sabiá","-48.2771987915039","-18.9186000823975",NA,"Arbusto, ca. 0,5 m. Frutos pretos.; Mata (interior).","HUFU00021026","HUFU00021026","Zappi, D.","Uberlândia",NA,NA,"58223","auto","1995","05","09",NA,NA,NA,NA,NA,NA,NA
"542","2019-08-08 10:00:28-03","UFU","HUFU","75619","S","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Gondim, M.J.C.","s.n.","2012","10","13",NA,"Brasil","Minas Gerais","Reserva Alugar","-48.2771987915039","-18.9186000823975",NA,"Arbusto de + - 0,70 cm alt. Flores brancas.; Cerrado.","HUFU00074229","HUFU00074229",NA,"Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","2019-08-08 10:00:28-03","UFU","HUFU","31111","S","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Romero, R.; Nakajima, J.N.; Pacheco, R.A.; Faria, C.A. & Volpi, R.L.","6754","2003","03","13",NA,"Brasil","Minas Gerais","Fazenda Água da Serra, Trilha das Cachoeiras","-46.8539009094238","-20.343900680542",NA,"Arbusto, ca. 1 m alt. Frutos imaturos verdes.; Mata.","HUFU00035101","HUFU00035101","Volpi, R.","Delfinópolis",NA,NA,"41380","auto","2003","10",NA,NA,NA,NA,NA,NA,NA,NA
"544","2020-08-04 12:49:08-03","UFU","HUFU","34645","S","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Oliveira, A.S.; Rêgo, A.C.L. & Magalhães, P.A.","26","2003","01","14",NA,"Brasil","Minas Gerais","Clube Tangará","-48.2771987915039","-18.9186000823975",NA,"SUbarbusto, ca. 1 m. Cálice creme e corola branca.; Borda de mata.","HUFU00021023","HUFU00021023","Arantes, A.A.A.","Uberlândia",NA,NA,"58223","auto","2003","10",NA,NA,NA,NA,NA,NA,NA,NA
"545","2019-08-08 10:00:28-03","UFU","HUFU","47343","S","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Oliveira, A.S.","s.n.","2004","10","07",NA,"Brasil","Minas Gerais","Clube Tangará","-48.2771987915039","-18.9186000823975",NA,"Arbusto com inflorescência de botões florais creme.; Floresta semidecidual.","HUFU00021031","HUFU00021031","Oliveira, A.S.","Uberlândia",NA,NA,"58223","auto","2007","11",NA,NA,NA,NA,NA,NA,NA,NA
"546","2019-08-08 10:00:28-03","UFU","HUFU","47354","S","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Oliveira, A.S.","s.n.","2004","10","20",NA,"Brasil","Minas Gerais","Clube Tangará","-48.2771987915039","-18.9186000823975",NA,"Subarbusto com inflorescência com flores creme.; Floresta semidecidual.","HUFU00021030","HUFU00021030","Oliveira, A.S.","Uberlândia",NA,NA,"58223","auto","2007","11",NA,NA,NA,NA,NA,NA,NA,NA
"547","2020-08-04 12:49:08-03","UFU","HUFU","34605","S","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Oliveira, A.S.; Rêgo, A.C.L. & Magalhães, P.A.","05","2002","11","26",NA,"Brasil","Minas Gerais","Clube Tangará, Próximo a vertente de água.","-48.2771987915039","-18.9186000823975",NA,"Arbusto, ca. 0,5 m. Cálice verde, corola branca.; Interior de mata mesofitica.","HUFU00021024","HUFU00021024","Arantes, A.A.A.","Uberlândia",NA,NA,"58223","auto","2003","10",NA,NA,NA,NA,NA,NA,NA,NA
"548","2019-08-08 10:00:28-03","UFU","HUFU","2501","S","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Araújo, G.M.","632","1989","11","18",NA,"Brasil","Minas Gerais","Fazenda do Glória","-48.2771987915039","-18.9186000823975",NA,"Arbusto, ca. 1 m.; Mata mesofitica.","HUFU00021036","HUFU00021036",NA,"Uberlândia",NA,NA,"58223","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","2020-08-04 12:49:08-03","UFU","HUFU","44228","S","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Arantes, A.A.A.; Vasconcelos, P.B.","1577","2006","01","25",NA,"Brasil","Minas Gerais","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,"Subarbusto, ca. 1 m. Frutos imaturos vinho.; Mata de brejo.","HUFU00021037","HUFU00021037",NA,"Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","2019-08-06 10:39:45-03","FMM","FMM","1441","MachineObservation","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,NA,NA,"2012","12","22",NA,"Brasil","Distrito Federal","Jardim Botânico de Brasília","-47.828267","-15.865314",NA,"Hábito: Erva; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01441","FMM01441_v1 FMM01441_v2 FMM01441_v3",NA,"Brasília",NA,NA,NA,NA,NA,NA,NA,"47°49'41.76W","15°51'55.13S",NA,NA,NA,NA,NA
"551","2021-03-04 15:46:09-03","IF","SPSF","24465","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia",NA,NA,"M.R.Gorenstein","23","1999","01","05","América do Sul","Brasil","SP","P.E.Pariquera Abaixo",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floreta ombrofila densa&nf;;",NA,NA,NA,"Pariquera Açu",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"552","2017-09-11 17:13:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Psychotria","microcephala","Psychotria microcephala tripotamica","Müll.Arg.",NA,"Spruce, R","3169",NA,NA,NA,"Southern America","Brazil",NA,"ad flumina tria Casiquiari, Vasiva et Pacimoni regionis superioris Rio Negro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tripotamica"
"553","2017-09-11 17:13:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Psychotria","xanthocephala","Psychotria xanthocephala","Müll.Arg.",NA,"Pohl, JBE","1694",NA,NA,NA,NA,"?",NA,"in Serra de Caretâo",NA,NA,NA,NA,NA,"P06P5N0053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","2017-09-11 17:13:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Psychotria","xanthocephala","Psychotria xanthocephala","Müll.Arg.",NA,"Pohl, JBE","808",NA,NA,NA,NA,"?",NA,"in Serra de Caretâo",NA,NA,NA,NA,NA,"P06P5N0053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","2017-09-11 17:13:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Psychotria","xanthocephala","Psychotria xanthocephala","Müll.Arg.",NA,"Tamberlik","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"in Brasilia occidentali",NA,NA,NA,NA,NA,"P06P5N0053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","2017-09-11 16:28:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Psychotria","xanthocephala","Psychotria xanthocephala","Müll.Arg.",NA,"Riedel, L","1489",NA,NA,NA,"Southern America","Brazil","Mato Grosso","in umbrosis fruticetis humidis pr. Mato Grosso",NA,NA,NA,"There is another Riedel 1489 that is Microlicia serrulata var. robusta",NA,"P06P5N0053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","2017-09-11 17:13:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Psychotria","xanthocephala","Psychotria xanthocephala","Müll.Arg.",NA,"Burchell, WJ","8408",NA,NA,NA,"Southern America","Brazil","Tocantins","IBB/Porto Real, Porto Nacional, Tocantins, Porto Real to Igarapé","-48.433333","-10.366667",NA,NA,NA,"P06P5N0053",NA,"Porto Nacional",NA,NA,NA,NA,NA,NA,NA,"-48.433333","-10.366667",NA,NA,NA,NA,NA
"558","2020-10-26 09:32:47-03","UNEMAT","NX-FANEROGAMAS","2611","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(kunth) Steyerm",NA,NA,"4305","2000","06","02",NA,"Brasil","Mato Grosso","Fazenda Ponta, propriedade de Silvino Perotto. Margem do Rio Pacuneiro.","-53.393611111","-13.1",NA,"[HABITAT=Floresta Ombrófila Aberta Aluvial]",NA,NA,"Delprete.P.G.","Gaúcha do Norte",NA,NA,NA,NA,"2007",NA,NA,"-53.393611111","-13.1",NA,NA,NA,NA,NA
"559","2020-10-26 09:32:47-03","UNEMAT","NX-FANEROGAMAS","2610","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(kunth) Steyerm",NA,NA,"1392","1999","11","16",NA,"Brasil","Distrito Federal","Parque Ecologico da Gama.","-47.9296989440918","-15.7797002792358",NA,"Forma touceira. Presença de flores com cálice creme-esverdeado, corola branca e anteras exsetas.[HABITAT=Mata]",NA,NA,"Delprete.P.G.","Brasília",NA,NA,"70570","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","2021-02-08 12:45:11-03","UFRGS","ICN","124422","S","Plantae","Dicotyledon",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Kinupp, VF; Resende, U","2298","2002","03","05","América do Sul","Brasil","MT","Reserva do Cabaçal. Cachoeira Chuva de Prata (32m de queda). Expedição Aquarap/2002 Sítio 4 Ponto 8. 15°05' S 58°20' W","-58.333333","-15.083333",NA,"Arbusto de 0,80m de altura. Frutos imaturos verdes com brácteas involucrais verdes; pêlos amarronzados. Trilha para a Cachoeira Chuva de Prata.",NA,NA,NA,"Jauru",NA,NA,NA,NA,NA,NA,NA,"-58.333333","-15.083333",NA,NA,NA,NA,NA
"561","2021-02-08 12:45:11-03","UFRGS","ICN","168353","S","Plantae","Dicotyledon",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Molz, M; Mauhs, J","s.n.",NA,NA,NA,"América do Sul","Brasil","MT","Assentamento Jonas Pinheiro -12.401716/-55.614291","-55.614167","-12.401667",NA,"herbácea",NA,NA,NA,"Sorriso",NA,NA,NA,NA,NA,NA,NA,"-55.614167","-12.401667",NA,NA,NA,NA,NA
"562","2021-02-08 12:45:11-03","UFRGS","ICN","168354","S","Plantae","Dicotyledon",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Molz, M; Mauhs, J","s.n.",NA,NA,NA,"América do Sul","Brasil","MT","Assentamento Jonas Pinheiro -12.401716/-55.614291","-55.614167","-12.401667",NA,"herbácea; interior da mata de terra firme",NA,NA,NA,"Sorriso",NA,NA,NA,NA,NA,NA,NA,"-55.614167","-12.401667",NA,NA,NA,NA,NA
"563","2020-09-17 10:41:33-03","UEPA","MFS","007865","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Cardoso, A","2305","2017","05","03",NA,"Brasil","Pará","Pequizeiro","-49.366667","-8.222222",NA,"Arbusto, ate 1m de altura, crescendo em floresta ombrofila aberta com sororoca, bracteas amarelas, fruto negro.","MFS007865","MFS007865 MFS007865_e","Cardoso, A","Conceição do Araguaia",NA,NA,NA,NA,NA,NA,NA,"-49.366667","-8.222222",NA,NA,NA,NA,NA
"564","2020-03-04 16:04:35-03","UNESP-IS","HISA","2962","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Caliente,A.D","402","1993","05","25",NA,"Brasil","Mato Grosso do Sul","Horto Barra do Moeda","-51.766667","-20.983333",NA,"Mata.Subarbusto, ca 30cm, caule 1cm, frutos maturos pretos, pouco frequente.",NA,NA,"Sigrid,L.J.M","Três Lagoas",NA,NA,NA,NA,"1995","06","12","51w46'","20s59'","Magnoliopsida",NA,NA,NA,NA
"565","2020-03-04 16:04:35-03","UNESP-IS","HISA","3056","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,NA,"s/n",NA,NA,NA,NA,"Brasil","Mato Grosso do Sul","Horto Rio Verde","-51.6782989501953","-20.7511005401611",NA,"Cerrado.",NA,NA,"Noronha,M.R.P","Três Lagoas",NA,NA,"150618","auto","1995","10","21",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"566","2018-12-04 20:29:13-02","UNIR","RON","5527","S","Plantae","Angiosperma","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Pereira-Silva, G","16052","2012","02","10","Southern America","Brasil","Rondônia","Linha de transmissão Jirau - Santo Antônio, torre, Floresta ombrófila aberta, relevo plano, solo argiloso.","-64.491111","-9.278056",NA,"Subarbusto com cerca de 1 m de altura. Fruto imaturo verde, maduro negro. Planta ocasional.","RON00005527","RON00005527","Bonadeu, F","Porto Velho","100","100",NA,NA,"2015","02","04","-64.491111","-9.278056",NA,NA,NA,NA,NA
"567","2019-11-21 10:18:25-03","IBt","SP","195052","S","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Kirkbride Jr, JH","3658","1980","10","15",NA,"Brasil","Distrito Federal","Perto de DF 18, ca. 16 km este de BR251","-47.433333","-16.016667",NA,NA,NA,NA,"Kirkbride Jr, JH","Brasília",NA,NA,NA,NA,"1982",NA,NA,"-47.433333","-16.016667",NA,NA,NA,NA,NA
