"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","typeStatus"
"321","2019-11-21 14:30:07-03","UFJF","CESJ","63410","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.",NA,NA,NA,NA,"L. Krieger","CESJs.n.","1983","05","02","Brasil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Árvore regular, nativa e cultivada. Frutos sincárpicos, amarelo, coméstivel. Material exclusivo da carpoteca.","CESJ063410",NA,"Angiosperma",NA,"América do Sul",NA,"46557","auto",NA,NA,NA,NA,NA,NA
"322","2019-11-21 14:30:07-03","UFJF","CESJ","49711","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.",NA,NA,NA,NA,"F.R.G. Salimena; J.A. Oliveira; L. Menini Neto; I.C.Almeida; T. Mota; S.M. Dutra; F.S. Souza; S.","2585","2007","12","08","Brasil","Minas Gerais","Rio Preto","R.P.P.N. São Lourenço do Funil, 18º36'01,6 S, 43º57'04,2 W. 1139 m.s.m.","-45.951167","-18.600444","-45.951167","-18.600444","1139","1139","Arvoreta, ca. 2,5m alt., flores creme, no interior de mata.","CESJ049711","CESJ049711","Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2019-11-21 14:30:07-03","UFJF","CESJ","49829","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","R. Mello-Silva","2010","01","04","F.R.G. Salimena; P.H. Nobre; J.A. Oliveira","2623","2008","02","22","Brasil","Minas Gerais","Lima Duarte","Fazenda Serra Negra, Caminho para a cachoeira.","-43.838972","-21.944083","-43.838972","-21.944083","953","953","Árvore até 6m alt., frutos imaturos verdes, próximo a curso d'água.","CESJ049829","CESJ049829","Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2019-11-21 14:30:07-03","UFJF","CESJ","41141","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","F.R.G. Salimena","2010","09",NA,"L.C.S. Assis; M.K. Ladeira","892","2004","01","05","Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,"Árvore ca. 3m no interior da mata. Indumento ferrugineo nos ramos, ferrugineo e alvo na face abaxial da lâmina foliar; frutos verdes imaturos.","CESJ041141","CESJ041141","Angiosperma",NA,"América do Sul",NA,"7934","auto",NA,NA,NA,NA,NA,NA
"325","2019-11-21 14:30:07-03","UFJF","CESJ","39687","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","J.C.Lopes","2011",NA,NA,"L.C.S. Assis; A.S.M. Valente; D.S. Pifano","667","2003","02","05","Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,"Árvore ca. 5m, no interoir da mata, folhas discolores, face abaxial verde-clara a cinérea e frutos verdes.","CESJ039687","CESJ039687","Angiosperma",NA,"América do Sul",NA,"7934","auto",NA,NA,NA,NA,NA,NA
"326","2019-11-21 14:30:07-03","UFJF","CESJ","35532","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","J.C.Lopes","2011",NA,NA,"L.C.S. Assis","425","2002","01","03","Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,"Árvore ca. 6m, interior da mata, folhas discolores, frutos verdes. Frequente.","CESJ035532","CESJ035532","Angiosperma",NA,"América do Sul",NA,"7934","auto",NA,NA,NA,NA,NA,NA
"327","2019-11-21 14:30:07-03","UFJF","CESJ","34523","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","J.C.Lopes","2011",NA,NA,"L.C.S. Assis; M.K. Ladeira","298","2001","10","08","Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,"Árvore com aproximadamente 3m. Tronco acinzentado liso com líquens. Folhas discolores. Frutos amarelos. Pouco freqüente.","CESJ034523","CESJ034523","Angiosperma",NA,"América do Sul",NA,"7934","auto",NA,NA,NA,NA,NA,NA
"328","2019-11-21 14:30:07-03","UFJF","CESJ","18603","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","A.J. Fernandes Júnior","2003","06",NA,"L. Krieger","CESJ18603","1970","01","20","Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Fruto. Material exclusivo da carpoteca.","CESJ018603",NA,"Angiosperma",NA,"América do Sul",NA,"17082","auto",NA,NA,NA,NA,NA,NA
"329","2019-11-21 14:30:07-03","UFJF","CESJ","52908","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","S.M. Dutra","2012","05","09","T.M. Machado; F.S. Souza; M.G. Rezende; R.C.L. Elias","147","2009","02","10","Brasil","Minas Gerais","Caldas","Pocinhos do Rio Verde, Pedreira Granito Marrom Imperial.","-46.386100769043","-21.9235992431641",NA,NA,NA,NA,"Árvore e arvoreta no pasto. Frutos imaturos verdes.","CESJ052908","CESJ052908","Angiosperma",NA,"América do Sul",NA,"25710","auto",NA,NA,NA,NA,NA,NA
"330","2019-11-21 14:30:07-03","UFJF","CESJ","8331","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","J.C.Lopes","2011",NA,NA,"L. Krieger","CESJ8331","1970","02",NA,"Brasil","Minas Gerais","Entre Rios de Minas",NA,"-44.065601348877","-20.6707992553711",NA,NA,NA,NA,"Árvore pequena, no cerrado, frutos amarelos comestíveis.","CESJ008331","CESJ008331 CESJ008331_1","Angiosperma",NA,"América do Sul",NA,"20620","auto",NA,NA,NA,NA,NA,NA
"331","2019-11-21 14:30:07-03","UFJF","CESJ","8327","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","J.C.Lopes","2011",NA,NA,"L. Krieger","CESJ8327","1970","02",NA,"Brasil","Minas Gerais","Entre Rios de Minas",NA,"-44.065601348877","-20.6707992553711",NA,NA,NA,NA,"Árvore pequena cultivada, frutos (secos) comestíveis: polpa branca, acridoce.&nf;.","CESJ008327","CESJ008327 CESJ008327_1","Angiosperma",NA,"América do Sul",NA,"20620","auto",NA,NA,NA,NA,NA,NA
"332","2019-11-21 14:30:07-03","UFJF","CESJ","8007","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","J.C.Lopes","2011",NA,NA,"L. Krieger","CESJ8007","1970","01",NA,"Brasil","Minas Gerais","Entre Rios de Minas",NA,"-44.065601348877","-20.6707992553711",NA,NA,NA,NA,"Árvore pequena, na mata, fr amarelos,comestiveis, polpa branca.","CESJ008007","CESJ008007","Angiosperma",NA,"América do Sul",NA,"20620","auto",NA,NA,NA,NA,NA,NA
"333","2019-11-21 14:30:07-03","UFJF","CESJ","1117","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","J.C.Lopes","2011",NA,NA,"L. Krieger","CESJ1117","1949","02","18","Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Árvore alta, frutos comestíveis.","CESJ001117","CESJ001117 CESJ001117_1","Angiosperma",NA,"América do Sul",NA,"36144","auto",NA,NA,NA,NA,NA,NA
"334","2019-11-21 14:30:07-03","UFJF","CESJ","48008","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","J.C.Lopes","2011",NA,NA,"P.O. Garcia","s.n.","1997","10",NA,"Brasil","Minas Gerais","Juiz de Fora","Res. Biológica Municipal de Santa Cândida","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Árvore na borda da mata, ca. 9m alt., com flores em desenvolvimento.","CESJ048008","CESJ048008","Angiosperma",NA,"América do Sul",NA,"36144","auto",NA,NA,NA,NA,NA,NA
"335","2019-11-21 14:30:07-03","UFJF","CESJ","35912","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","J.C.Lopes","2011",NA,NA,"R.C. Almeida-Lafetá","s.n.","1997","10",NA,"Brasil","Minas Gerais","Juiz de Fora","São Pedro","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Árvore 3m. Pétalas brancas.","CESJ035912","CESJ035912","Angiosperma",NA,"América do Sul",NA,"36144","auto",NA,NA,NA,NA,NA,NA
"336","2019-11-21 14:30:07-03","UFJF","CESJ","39369","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","J.C.Lopes","2011",NA,NA,"A.S.M. Valente; F.M. Ferreira; P.H. Nobre; F.R.G. Salimena","231","2002","10","20","Brasil","Minas Gerais","Lima Duarte","Conceição do Ibitipoca. RPPN Serra do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"Arvoreta ca 2,5m junto ao bambuzal na entrada do hotel.","CESJ039369","CESJ039369","Angiosperma",NA,"América do Sul",NA,"30417","auto",NA,NA,NA,NA,NA,NA
"337","2019-11-21 14:30:07-03","UFJF","CESJ","37275","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","J.C.Lopes","2011",NA,NA,"F.R.G. Salimena; F.M. Ferreira; P.H. Nobre","1022","2002","03","24","Brasil","Minas Gerais","Lima Duarte","Hotel Serra do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"Na descida da trilha para os chalés de cima. Frutos imaturos verdes.","CESJ037275","CESJ037275","Angiosperma",NA,"América do Sul",NA,"30417","auto",NA,NA,NA,NA,NA,NA
"338","2019-11-21 14:30:07-03","UFJF","CESJ","24508","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","J.C.Lopes","2011",NA,NA,"L. Krieger; M.C. Brügger; Orlando","CESJ24508","1988","10","10","Brasil","Minas Gerais","Olaria","São Domingos da Bocaina","-43.937198638916","-21.8607997894287",NA,NA,NA,NA,"Árvore pequena, à beira de rio, casca com fibras, flores esverdeadas, frutos provalmente comestíveis.","CESJ024508","CESJ024508","Angiosperma",NA,"América do Sul",NA,"15222","auto",NA,NA,NA,NA,NA,NA
"339","2019-11-21 14:30:07-03","UFJF","CESJ","42466","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","J.C.Lopes","2011",NA,NA,"J.P. Braga","228","2004","06","05","Brasil","Minas Gerais","Pedralva","Serra da Pedra Branca","-45.4658012390137","-22.2427997589111",NA,NA,NA,NA,"Árvore ca. 6m, borda de mata, frutos verdes.","CESJ042466","CESJ042466","Angiosperma",NA,"América do Sul",NA,"10929","auto",NA,NA,NA,NA,NA,NA
"340","2019-11-21 14:30:07-03","UFJF","CESJ","49403","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","R. Mello-Silva","2008",NA,NA,"A.S.M. Valente; P.O. Garcia","437","2007",NA,NA,"Brasil","Minas Gerais","Rio Preto","Serra Negra","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,NA,"CESJ049403","CESJ049403","Angiosperma",NA,"América do Sul",NA,"20815","auto",NA,NA,NA,NA,NA,NA
"341","2019-11-21 14:30:07-03","UFJF","CESJ","65398","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","B.E. Conde","2014","07","06","B.E. Conde","410","2013","06","26","Brasil","Minas Gerais","Santos Dumont","São Bento, Coletada em Floresta de fronte a casa o Sr. Alberto o Nascimento.","-43.5525016784668","-21.4566993713379",NA,NA,NA,NA,"Arbórea (aprox 10 m), frutos verdes ovalados de aprox 15 cm. Localmente é utilizada como recurso madeireiro em geral.","CESJ065398",NA,"Angiosperma",NA,"América do Sul",NA,"25699","auto",NA,NA,NA,NA,NA,NA
"342","2019-11-21 14:30:07-03","UFJF","CESJ","65405","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","B.E. Conde","2014","07","06","B.E. Conde","417","2013","07","03","Brasil","Minas Gerais","Santos Dumont","São Sebastião da Boa Vista, Coletada em meio a floresta em meio a trilha de acesso à comunidade de Cachoeirinha.","-43.5525016784668","-21.4566993713379",NA,NA,NA,NA,"Arbórea (aprox 10 m), frutos verdes ovalados de aprox 15 cm. Localmente é utilizada como recurso madeireiro em geral.","CESJ065405",NA,"Angiosperma",NA,"América do Sul",NA,"25699","auto",NA,NA,NA,NA,NA,NA
"343","2019-11-21 14:30:07-03","UFJF","CESJ","55769","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.",NA,NA,NA,NA,"PPFES; I. Schiavini; S.F. Lopes; A.P. Oliveira; V.S. do Vale; O.C.Dias Neto; A.E.Gusso","547","2009","01",NA,"Brasil","Minas Gerais","Uberlândia","Fazenda São Pedro-Itaú, Coordenadas: 18°55'51S e 48°03'50W.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Floresta Estacional Semidecidual. Árvore cs. 14m de altura e 47cm de circunferência. Indivíduo nº546","CESJ055769","CESJ055769","Angiosperma",NA,"América do Sul",NA,"58223","auto",NA,NA,NA,NA,NA,NA
"344","2020-10-21 18:50:19-03","UFJF","CESJ","313","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","J.C.Lopes","2011",NA,NA,"L. Roth","CESJ313","1942","10","11","Brasil","São Paulo","São Paulo","Santo Amaro","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Árvore de porte alto, flores verdes axilares, solitárias.","CESJ000313","CESJ000313","Angiosperma",NA,"América do Sul",NA,"53584","auto",NA,NA,NA,NA,NA,NA
"345","2019-11-21 14:30:11-03","UFJF","CESJ","52908","PreservedSpecimen","Plantae","Annonaceae","Rollinia","sylvatica","Rollinia sylvatica","(St. Hil.) Mart.","T.M. Machado; F.S. Souza","2009","03",NA,"T.M. Machado; F.S. Souza; M.G. Rezende; R.C.L. Elias","147","2009","02","10","Brasil","Minas Gerais","Caldas","Pocinhos do Rio Verde, Pedreira Granito Marrom Imperial&nf;Datum Sad 69 N 7574120 E 354448 23 Sul","-46.386100769043","-21.9235992431641",NA,NA,NA,NA,"Árvore e arvoreta no pasto. Frutos imaturos verdes.","CESJ052908","CESJ052908","Angiosperma",NA,"América do Sul",NA,"25710","auto",NA,NA,NA,NA,NA,NA
"346","2021-04-07 11:40:44-03","UFMS","CGMS","12750","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.",NA,"2020",NA,NA,"M.C. Dias; et al.",NA,"1998","11","11","Brasil","Paraná","Paraná","Outro lado da estrada ao lado do nº43. Reserva.",NA,NA,NA,NA,NA,NA,"Flores amarelas.","CGMS1042144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2021-04-07 11:40:44-03","UFMS","CGMS","43165","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.",NA,"2020",NA,NA,"S.M. Salis; V.J. Pott; J. Pinheiro; O. Branco; Saba","906","1995","05","06","Brasil","Mato Grosso","Jauru","Remanescente a 10 Km de Jauru com muito babaçu e que sofreu retirada de madeira.","-58.9777778","-15.3766667","-58,9777778","-15,3766667",NA,NA,"Flor não vista. Fruto não visto. Planta N.136.4 Habitat: Mata ombrófila aberta. Substrato: podzólico vermelho-escuro. Relevo plano. Habito: Árvore, 10 m de altura.","CGMS1073146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2021-04-07 11:40:44-03","UFMS","CGMS","41174","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.","A. Lobão",NA,NA,NA,"V.A. Assunção","664","2010","12","12","Brasil","Mato Grosso do Sul","Jaraguari","Furnas do Dionísio; Parcela 2.","-54.5711111","-20.1469444","-54,5711111","-20,1469444",NA,NA,"Fruto verde imaturo. Habitat: Floresta estacional decidual. Encosta de escarpa. Habito: Arbusto. 3,00m de altura.","CGMS1071161",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2021-04-07 11:40:44-03","UFMS","CGMS","9180","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.",NA,"2020",NA,NA,"A. Sciamarelli; Z.V. Pereira; E.C. Almeida","848","2001","02","02","Brasil","Mato Grosso do Sul","Caarapó","Fazenda Rancho Verde. 21K 0721766 UTM 7505777.","-54.8222007751465","-22.6341991424561",NA,NA,NA,NA,"Somente Frutos amarelos.","CGMS001773",NA,NA,NA,NA,NA,"38411","auto",NA,NA,NA,NA,NA,NA
"350","2021-04-07 11:40:44-03","UFMS","CGMS","73681","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.","M.G. Caxambu","2012","02","23","A.E. Gouveia",NA,"2011","11","12","Brasil","Paraná","Assis Chateaubriand","Arredores.","-53.5214004516602","-24.4200000762939",NA,NA,NA,NA,"Frutos imaturos verdes. Doação do HCF.","CGMS1106488",NA,NA,NA,NA,NA,"30654","auto",NA,NA,NA,NA,NA,NA
"351","2021-04-07 11:40:44-03","UFMS","CGMS","44437","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.",NA,"2020",NA,NA,"R.A. Záchia; F.V. Mohr","2112","1995","11","19","Brasil","Santa Catarina","Florianópolis","Ratones, em direção ao morro da Lagoa.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"Fruto ausente. Habitat: Beira de estrada em amta nativa. Habito: Árvore.","CGMS1074402",NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"352","2019-11-27 13:45:47-03","UFS","ASE","38570","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.","Nunes, SS","2017","05","08","Nunes, SS; Santos, E; Farias, MCV","241","2017","05","04","Brasil","Sergipe","Cristinápolis","Assentamento Sao Roque","-36.27417","-10.29143","-36.27417","-10.29143",NA,NA,"Arbusto ca. 4 metros. Botões florais creme.; Mata Atlântica","ASE0039966",NA,"Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2019-11-27 13:45:47-03","UFS","ASE","36315","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.",NA,NA,NA,NA,"Jochem, W","2","2014","10","25","Brasil","Santa Catarina","Atalanta","São Miguel, Sítio Família Jochem","-49.4652","-27.2513","-49.4652","-27.2513",NA,NA,"Árvore de porte grande, com flores pequenas.; Beira de lavoura, relevo acidentado, predominantemente Mata Atlantica com a maioria de espécies nativas","ASE0040293",NA,"Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2019-11-27 13:45:47-03","UFS","ASE","20870","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.","Lopes, JC","2009","02",NA,"Nave, AG","ASE20870","1994","11","03","Brasil","São Paulo","Orindiúva",NA,"-46.636111","-23.547778","-46.636111","-23.547778",NA,NA,NA,"ASE0004539","ASE0004539","Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2019-08-20 10:02:39-03","UNICAMP","UEC","142928","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.","Lopes, JC","2009","02",NA,"Destefani, ACC; Jacovac, ACC; Campos-Filho, EM; Lima, RAF; Vosgueritchian, SB","165","2005","03","28","Brazil","São Paulo","Eldorado","Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo.","-48.386111","-24.5675","-48.386111","-24.5675",NA,NA,"Árvore com frutos imaturos verdes ficando amarelos. Coletada na borda da cachoeira.","UEC093929","UEC093929","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2019-08-20 10:02:39-03","UNICAMP","UEC","136266","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.","Lopes, JC","2009",NA,NA,"Kinoshita, LS; Galvão, JC; Corrêa, AM; Filho, RC; Araújo, RFC; Moraes, P","132","2004","10","15","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho","-47.993333","-24.538889","-47.993333","-24.538889",NA,NA,"Mata atlântica, trilha do açude, flores jovens.","UEC098666","UEC098666","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2019-08-20 10:02:39-03","UNICAMP","UEC","132467","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.","Lopes, JC","2009","02",NA,"Silva, AF; Capellari Jr, L; Linnaeus, C","1484","1986","10","08","Brazil","São Paulo","São José dos Campos","Reserva Florestal da Boa Vista","-45.9375","-23.716667","-45.9375","-23.716667",NA,NA,"flor, Árvore de até 15m, flores jovens de cor verde-claro, casca creme, lenho creme, súber liso com algumas cicatrizes horizontais.","UEC093941","UEC093941","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2021-03-01 16:21:25-03","UNICAMP","UEC","160340","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.","Marchiori, NM","2011","05",NA,"Marchiori, NM; Toledo, W; Munhoz, I; Cano, GB; Santos, FC","55","2011","01","05","Brazil","São Paulo","São Luiz do Paraitinga","Parque Estadual, Floresta Ombrófila Densa Montana.","-45.945278","-23.330333","-45.945278","-23.330333","999","999","Material vegetativo. Cerca de 7 m de altura e 7 indivíduos distribuídos em 1 ha.","UEC039521","UEC039521","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2019-08-20 10:02:39-03","UNICAMP","UEC","114924","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.","Lopes, JC","2009","02",NA,"Leite, EC","824","1999","02","03","Brazil","São Paulo","Jundiaí","Reserva Biológica Municipal da Serra do","-46.25","-23.25","-46.25","-23.25",NA,NA,"9m.","UEC093925","UEC093925","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2019-08-20 10:02:39-03","UNICAMP","UEC","128225","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.","Lopes, JC","2009","02",NA,"Udulutsch, RG; Rodrigues, RR; Muniz, MRA; Vieira, S; Berndt, A; Giannotti, M; Botrel, RT","558","2002","04","20","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho, Núcle","-47.988889","-24.716667","-47.988889","-24.716667",NA,NA,"fruto, Floresta estacional semidecidual/floresta ombrófila densa montana. Coleta em borda da mata. Árvore, ca. de 6m alt. Frutos imaturos de coloração verde.","UEC030605","UEC030605","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2019-08-20 10:02:39-03","UNICAMP","UEC","125254","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.","Lopes, JC","2009",NA,NA,"Tozzi, AMGA; Kinoshita, LS","579","2000","11","23","Brazil","Minas Gerais","Santana do Riacho","Fazenda Paraúna, em direção à Lapinha., Serra do Cipó, cerrado. Pico do Breu.","-43.7","-19.166667","-43.7","-19.166667","1360","1360","flor e fruto","UEC029996","UEC029996","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
