"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","yearIdentified","monthIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","relatedCatalogItem","occurrenceRemarks","barcode","continentOcean","preparationType","previousCatalogNumber","phylum","order","identifiedBy","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","dayIdentified","class","fieldNumber","individualCount","sex"
"803","2019-06-05 10:33:44-03","UFG","HJ","1665","S","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Souza, L.F.","3632","2005","11","11","Brasil","Goiás","Jataí","41 BIMTZ.","-51.711944","-17.900278","51º42'43''W","17º54'1''S",NA,NA,"HJ00001665",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"804","2019-06-05 10:33:44-03","UFG","HJ","2624","S","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Souza, L.F. et al.","3978","2008","12","08","Brasil","Goiás","Jataí","UFG, Campus Jatobá.","-51.717222","-17.923056","51º43'2''W","17º55'23''S",NA,NA,"HJ00002624",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"805","2019-12-09 17:30:12-03","UFPR","EFC","5076","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Lima, R.X.","315","1995","03","22","Brasil","Paraná","Guaraqueçaba","Potinga","-48.3288993835449","-25.3066997528076",NA,NA,NA,"Árvore com 5m, flores alvas odoríferas, em beira de estrada.","EFC005076",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"806","2019-12-09 17:30:12-03","UFPR","EFC","8069","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","2018","05","Penna, P.M.","2","1997","04","15","Brasil","Paraná","Irati","Colégio Florestal","-50.6511001586914","-25.4671993255615",NA,NA,NA,"Árvore 4m, frequente em bordas de capoeirão da região da araucária a 875m s.n.m. frutos imaturos e flores. __COMMOM_NAME__: Aroeira-vermelha","EFC008069",NA,NA,NA,NA,NA,"Dall Agnol, R.T.",NA,"875","875","47271","auto",NA,NA,"08",NA,NA,NA,NA
"807","2019-12-09 17:30:12-03","UFPR","EFC","16958","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","2018","07","Dall Agnol, R.T.","485","2018","07","16","Brasil","Amazonas","Manaus","Parque dos Bilhares","-60.027","-3.102","-60.0270","-3.1020",NA,"Árvore, 7 m, corola creme, androceu e gineceu creme na metade inferior e rubro na superior, frutos imaturos verdes e maduros marrom. Cultivada __COMMOM_NAME__: Munguba","EFC016958",NA,NA,NA,NA,NA,"Dall Agnol, R.T.",NA,NA,NA,NA,NA,NA,NA,"16",NA,NA,NA,NA
"808","2021-01-22 18:29:53-03","USP","SPF","233143","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","2001","05","Santos, MG","1478","2001","02","14","Brasil","Rio de Janeiro","Niterói","Jardim Botânico de Niterói","-43.1035995483398","-22.88330078125",NA,NA,NA,NA,"SPF00233143",NA,NA,NA,NA,NA,"Carvalho-Sobrinho, JG",NA,NA,NA,"14785","auto",NA,NA,NA,NA,NA,NA,NA
"809","2019-11-13 11:24:54-03","USP","SPF","34931","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","1984","05","Bittar, M","s.n.","1984","04","09","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00034931",NA,NA,NA,NA,NA,"Rossi, L; Zappi, DC",NA,NA,NA,"53584","auto",NA,NA,"18",NA,NA,NA,NA
"810","2014-08-26 18:21:45-03","FSL","HFSL","3878","S","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Lima, D.K.","01","2006","03","30","Brasil","Rondônia","Porto Velho","Embrapa, Sede da Embrapa","-63.9039","-8.76194",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"333357","auto",NA,NA,NA,NA,NA,NA,NA
"811","2014-08-26 18:21:45-03","FSL","HFSL","6139","S","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Nascimento, J.C.","05","2010","10","26","Brasil","Rondônia","Porto Velho","Parque da Cidade","-63.9039","-8.76194",NA,NA,NA,"Ávore 2,30m de altura; folhas palmadas, dividas em 6 a 9 folíolos verdes e brilhantes; flores rosada e base amarela. ; DE",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"333357","auto",NA,NA,NA,NA,NA,NA,NA
"812","2014-09-16 19:39:50-03","FSL","HFSL","4434","S","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Lima, D.K.","01","2006","03","30","Brasil","Rondônia","Porto Velho","Embrapa","-63.9039","-8.76194",NA,NA,NA,"Árvore, folhas compostas com 3-9 folíolos, glabras. Flores solitárias, temrinais, grandes, pétalas brancas e longos estames de ápice vermelho. ; DE",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"333357","auto",NA,NA,NA,NA,NA,NA,NA
"813","2020-03-05 14:13:11-03","UNEMAT","HPAN","1377","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","2012","11","Carniello, MA; Santos-Silva, R; Lemes, SAL; Batista, JS; Morais, AS; Silva, SR","4260","2012","11","03","Brasil","Mato Grosso","Cáceres","Cidade Universitária, Próximo a tv Taiamã.","-57.652917","-16.077889","-57.652917","-16.077889",NA,"Material coletado em aula campo de Introdução à Sistemática e Taxonomia Vegetal 2012/2.","HPAN000001377","América",NA,NA,"Magnoliidae","Malvales","Carniello, MA",NA,NA,NA,NA,NA,NA,NA,"03",NA,NA,NA,NA
"814","2020-03-05 14:13:11-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Carniello, MA","3024","2009","06","20","Brasil","Mato Grosso","Cáceres","2º B FRON","-57.6789016723633","-16.0706005096436",NA,NA,NA,NA,NA,"América",NA,NA,"Magnoliidae","Malvales",NA,NA,NA,NA,"172193","auto",NA,NA,NA,NA,NA,NA,NA
"815","2020-03-05 14:13:11-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","2008","02","Carniello, MA; Silva, MM","1700","2008","02","12","Brasil","Mato Grosso","Cáceres","Bairro Vila Nova, Rua Três","-57.680944","-16.05675","-57.680944","-16.05675",NA,NA,NA,"América",NA,NA,"Magnoliidae","Malvales","Carniello, MA",NA,NA,NA,NA,NA,NA,NA,"12",NA,NA,NA,NA
"816","2020-03-14 23:37:26-03","UNEMAT","HPAN","5750","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","2018","11","Carniello, MA; Teixeira, VB; Oliveira, FC","6691","2018","10","16","Brasil","Mato Grosso","Cáceres","UNEMAT - Campus Jane Vanini, Terreno antropizado.","-57.679861","-16.58","-57.679861","-16.58",NA,NA,NA,"América",NA,NA,"Magnoliidae","Malvales","Carniello, MA",NA,"118","118",NA,NA,NA,NA,"14",NA,NA,NA,NA
"817","2020-03-14 23:37:26-03","UNEMAT","HPAN","5752","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","2018","11","Carniello, MA; Teixeira, VB; Oliveira, FC","6688","2018","10","16","Brasil","Mato Grosso","Cáceres","UNEMAT - Campus Jane Vanini, Terreno antropizado.","-57.679861","-16.58","-57.679861","-16.58",NA,NA,NA,"América",NA,NA,"Magnoliidae","Malvales","Carniello, MA",NA,"118","118",NA,NA,NA,NA,"14",NA,NA,NA,NA
"818","2020-03-05 14:13:11-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","2008","10","Carniello, MA; Alcântara, NCS; Araújo, MSM; Medeiros, NP; Souza, TS","2252","2008","10","09","Brasil","Mato Grosso","Cáceres",NA,"-57.6789016723633","-16.0706005096436",NA,NA,NA,NA,NA,"América",NA,NA,"Magnoliidae","Malvales","Carniello, MA",NA,NA,NA,"172193","auto",NA,NA,NA,NA,NA,NA,NA
"819","2020-03-05 14:13:11-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","2008","06","Carniello, MA","1867","2008","06","21","Brasil","Mato Grosso","Cáceres",NA,"-57.6789016723633","-16.0706005096436",NA,NA,NA,NA,NA,"América",NA,NA,"Magnoliidae","Malvales","Carniello, MA",NA,NA,NA,"172193","auto",NA,NA,"21",NA,NA,NA,NA
"820","2020-03-05 14:13:11-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Carniello, MA","2689","2009","03","21","Brasil","Mato Grosso","Cáceres","2º B FRON","-57.6789016723633","-16.0706005096436",NA,NA,NA,NA,NA,"América",NA,NA,"Magnoliidae","Malvales",NA,NA,NA,NA,"172193","auto",NA,NA,NA,NA,NA,NA,NA
"821","2020-12-02 09:07:25-03","UNITINS","HUTO","7786","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Silva, S.M.T.","01","2019","08","23","Brasil","Tocantins","Palmas","Área urbana. Setor Taquaralto","-48.297778","-10.348889","-48.297778","-10.348889",NA,"Árvore com cerca de 4 m de altura. Folhas compostas digitadas, com 5 a 7 folíolos. Flores grandes com 5 pétalas, de coloração castanho-avermelhadas. Estames brancos na parte basal e róseo-avermelhados; Jardim urbano.","HUTO007786",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"822","2019-11-29 15:05:05-03","UEFS","HUEFS","196098","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica var. manausensis","A.Robyns","2019","11","Cardoso, D.","3303","2013","03","28","Brasil","Amazonas","São Gabriel da Cachoeira","Alto Rio Negro, comunidade de Itacoatiara-Mirim.","-67.008333","-0.161944","67W0'30''","0S9'43''",NA,"Caatinga amazônica alta. Solo arenoso.","HUEFS0196098",NA,NA,NA,"Angiospermae","Malvales","V.N.Yoshikawa","HUEFS0196098 HUEFS0196098_e1","58","58",NA,NA,"var. manausensis",NA,NA,"Rosanae",NA,NA,NA
"823","2019-10-07 09:33:22-03","UEFS","HUEFS","66769","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Ferraro, A.S.D.","7","2002","04","30","Brasil","Bahia","Feira de Santana","São José Distrito de São José, na estrada para a comunidade de Pé de Serra.","-38.9667015075684","-12.2666997909546",NA,NA,NA,NA,"HUEFS0066769",NA,NA,NA,"Angiospermae","Malvales",NA,NA,NA,NA,"46325","auto",NA,NA,NA,"Rosanae",NA,NA,NA
"824","2019-11-29 15:05:05-03","UEFS","HUEFS","245241","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","2019","11","Passos, J. L.","3","2018","10","24","Brasil","Bahia","Barreiras",NA,"-45","-18.140278","45W0'0''","18S8'25''",NA,"Área Urbana.","HUEFS0245241",NA,NA,NA,"Angiospermae","Malvales","V.N.Yoshikawa","HUEFS0245241 HUEFS0245241_e1","442","442",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"825","2019-10-07 09:33:22-03","UEFS","HUEFS","178283","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","2015","03","Filgueiras, T.S.","3657","2003","06","30","Brasil","Distrito Federal","Brasília","Folha: SD-23-Y-C. AV. W-3 Sul - Quadra 508. Canteiro Central entre as duas pistas,em frente ao bloco G da Quadra 708.","-47.929722","-15.779722","47W55'47''","15S46'47''",NA,"área urbana (antropizada).","HUEFS0178283",NA,NA,NA,"Angiospermae","Malvales","J.G.Carvalho-Sobrinho","HUEFS0178283 HUEFS0178283_01","1170","1170",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"826","2019-11-29 15:05:05-03","UEFS","HUEFS","197796","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","2019","11","Santos, C.P.","85","2010","01","12","Brasil","São Paulo",NA,"Parque Jardim Felicidade. Localizada no entorno do parque na Rua Lino Pinto dos Santos.",NA,NA,NA,NA,NA,NA,"HUEFS0197796",NA,NA,NA,"Angiospermae","Malvales","V.N.Yoshikawa","HUEFS0197796 HUEFS0197796_e1",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"827","2019-11-29 15:05:05-03","UEFS","HUEFS","23081","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","2019","11","Mattos-Silva, L.A.","3139","1995","06","08","Brasil","Bahia","Ilhéus",NA,"-39.166667","-14.8","39W10'","14S48'",NA,NA,"HUEFS0023081",NA,NA,NA,"Angiospermae","Malvales","V.N.Yoshikawa","HUEFS0023081 HUEFS0023081_e1","40","40",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"828","2019-10-07 09:33:22-03","UEFS","HUEFS","236723","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Silva, G.B.da","55","2017","12","05","Brasil","Bahia","Feira de Santana","Campus da Universidade Estadual de Feira de Santana, jardim dos Laboratórios Didáticos de Biologia.","-38.966667","-12.25","38W58'0''","12S15'",NA,NA,"HUEFS0236723",NA,NA,NA,"Angiospermae","Malvales",NA,"HUEFS0236723","210","210",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"829","2019-10-07 09:33:22-03","UEFS","HUEFS","43172","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","2002","10","Azevedo-Brito, I.M.","1",NA,NA,NA,"Brasil","Bahia","Feira de Santana","Campus a UEFS","-38.966667","-12.25","38W58'","12S15'",NA,NA,"HUEFS0043172",NA,NA,NA,"Angiospermae","Malvales","J.G.de Carvalho-Sobrinho","HUEFS0043172",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"830","2019-10-07 09:33:22-03","UEFS","HUEFS","175896","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","2018","08","Lima, J.L.S.","4720","1996","09","02","Brasil","Pernambuco","Petrolina","Cultivado em Petrolina.","-40.5008010864258","-9.39861011505127",NA,NA,NA,NA,"HUEFS0175896",NA,NA,NA,"Angiospermae","Malvales","C.D.M.Ferreira","HUEFS0175896",NA,NA,"90462","auto",NA,NA,NA,"Rosanae",NA,NA,NA
"831","2019-10-07 09:33:22-03","UEFS","HUEFS","65849","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","2003","11","Miranda, L.A.P.de","72","2002","05","25","Brasil","Bahia","Feira de Santana","Horto Florestal UEFS.","-38.9667015075684","-12.2666997909546",NA,NA,NA,NA,"HUEFS0065849",NA,NA,NA,"Angiospermae","Malvales","J.G.de Carvalho-Sobrinho","HUEFS0065849",NA,NA,"46325","auto",NA,NA,NA,"Rosanae",NA,NA,NA
"832","2019-10-07 09:33:22-03","UEFS","HUEFS","55019","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","2002","10","Ribeiro, J.","P245","2000","08","07","Brasil","Tocantins","Sítio Novo do Tocantins","Trilha Sumaúma.","-47.6413993835449","-5.59999990463257",NA,NA,NA,NA,"HUEFS0055019",NA,NA,NA,"Angiospermae","Malvales","J.G.de Carvalho-Sobrinho","HUEFS0055019",NA,NA,"21753","auto",NA,NA,NA,"Rosanae",NA,NA,NA
"833","2019-11-29 15:05:05-03","UEFS","HUEFS","196220","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica var. manausensis","A.Robyns","2019","11","Cardoso, D.","3425","2013","04","07","Brasil","Amazonas","São Gabriel da Cachoeira","Alto Rio Negro, Miuá.","-66.886111","-0.103056","66W53'10''","0S6'11''",NA,"Mata de terra firme.","HUEFS0196220",NA,NA,NA,"Angiospermae","Malvales","V.N.Yoshikawa","HUEFS0196220 HUEFS0196220_e1","80","80",NA,NA,"var. manausensis",NA,NA,"Rosanae",NA,NA,NA
"834","2019-11-29 15:05:05-03","UEFS","HUEFS","196098","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica var. manausensis","A.Robyns","2019","11","Cardoso, D.","3303","2013","03","28","Brasil","Amazonas","São Gabriel da Cachoeira","Alto Rio Negro, comunidade de Itacoatiara-Mirim.","-67.008333","-0.161944","67W0'30''","0S9'43''",NA,"Caatinga amazônica alta. Solo arenoso.","HUEFS0196098",NA,NA,NA,"Angiospermae","Malvales","V.N.Yoshikawa","HUEFS0196098 HUEFS0196098_e1","58","58",NA,NA,"var. manausensis",NA,NA,"Rosanae",NA,NA,NA
"835","2019-11-29 15:05:05-03","UEFS","HUEFS","196220","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica var. manausensis","A.Robyns","2019","11","Cardoso, D.","3425","2013","04","07","Brasil","Amazonas","São Gabriel da Cachoeira","Alto Rio Negro, Miuá.","-66.886111","-0.103056","66W53'10''","0S6'11''",NA,"Mata de terra firme.","HUEFS0196220",NA,NA,NA,"Angiospermae","Malvales","V.N.Yoshikawa","HUEFS0196220 HUEFS0196220_e1","80","80",NA,NA,"var. manausensis",NA,NA,"Rosanae",NA,NA,NA
"836","2019-09-04 19:06:24-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Bombacaceae","Bombax","rigidifolium","Bombax rigidifolium",NA,NA,NA,"R. S. Rodrigues",NA,"1902","10","30","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,"Dicotyledoneae",NA,NA,NA
"837","2015-03-06 21:19:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica",NA,NA,NA,"Y. Mexía","6024",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"838","2015-03-06 21:19:08-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica",NA,NA,NA,"D. R. Simpson & J. Schunke V.","81",NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"839","2019-06-11 12:40:13-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica",NA,NA,NA,"E. L. Little, Jr.","21157","1965","9","27","Ecuador","Esmeraldas",NA,NA,"-79.5","0.6667",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","21157",NA,NA
"840","2015-03-06 21:19:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica",NA,NA,NA,"B. E. Dahlgren","519970",NA,NA,NA,"British Guiana [Guyana]",NA,NA,NA,"-59","5",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"841","2015-03-06 21:19:08-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica",NA,NA,NA,"G. Budowski","95",NA,NA,NA,"Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"842","2019-06-11 12:34:18-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica",NA,NA,NA,"A. Zamudio","2","1985","12","15","Peru","Huánuco",NA,NA,"-75.8333","-9.5",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","2",NA,NA
"843","2019-06-11 12:43:33-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica",NA,NA,NA,"K. Romoleroux","3032","1997","12","5","Ecuador","Napo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","3032",NA,NA
"844","2019-06-03 14:50:34-03","F","FMNH-SEEDPLANTS","V0088222F","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica",NA,NA,NA,"J. G. Graham & J. Schunke V.","570","1998","8","4","Peru","Ucayali","Coronel Portillo","Cuenca del Río Ucayali. Zorro caño, vecindad de Lago Yarinacocha.","-74.57","-8.35",NA,NA,NA,NA,"V0088222F","South America",NA,NA,"Spermatophyta",NA,"W. S. Alverson","V0088222F_01 V0088222F_02","150","200",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"845","2019-06-03 14:50:34-03","F","FMNH-SEEDPLANTS","V0088223F","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica",NA,NA,NA,"J. G. Graham & J. Schunke V.","570","1998","8","4","Peru","Ucayali","Coronel Portillo","Cuenca del Río Ucayali. Zorro caño, vecindad de Lago Yarinacocha.","-74.57","-8.35",NA,NA,NA,NA,"V0088223F","South America",NA,NA,"Spermatophyta",NA,"W. S. Alverson","V0088223F_01","150","200",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"846","2019-06-05 12:33:45-03","F","FMNH-SEEDPLANTS","V0412877F","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica",NA,NA,NA,"L. Willard & J. Cuatrecasas","26226","1961","10","5","Colombia","Antioquia",NA,NA,"-75.5","7",NA,NA,NA,NA,"V0412877F","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"847","2016-11-16 15:13:33-02","F","FMNH-SEEDPLANTS","V0412878F","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica",NA,NA,NA,"J. Cuatrecasas & L. Willard","26226","1961","10","5","Colombia","Antioquia",NA,NA,"-75.5","7",NA,NA,NA,NA,"V0412878F","South America",NA,NA,"Spermatophyta",NA,NA,"V0412878F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"848","2019-09-04 20:41:08-03","F","FMNH-SEEDPLANTS","V0052162F","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica occidentalis","Cuatrec.",NA,NA,"J. Cuatrecasas","15885","1944","2","2","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0052162F","South America",NA,NA,"Spermatophyta",NA,NA,"V0052162F_01 V0052162F_02",NA,NA,NA,NA,"occidentalis","Holotype",NA,"Dicotyledoneae",NA,NA,NA
"849","2019-09-04 20:41:08-03","F","FMNH-SEEDPLANTS","V0052163F","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica occidentalis",NA,NA,NA,"J. Cuatrecasas","15885","1944","2","2","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0052163F","South America",NA,NA,"Spermatophyta",NA,NA,"V0052163F_01",NA,NA,NA,NA,"occidentalis","Holotype",NA,"Dicotyledoneae",NA,NA,NA
"850","2019-09-04 20:41:08-03","F","FMNH-SEEDPLANTS","V0052162F","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica occidentalis","Cuatrec.",NA,NA,"J. Cuatrecasas","15885","1944","2","2","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0052162F","South America",NA,NA,"Spermatophyta",NA,NA,"V0052162F_01 V0052162F_02",NA,NA,NA,NA,"occidentalis","Holotype",NA,"Dicotyledoneae",NA,NA,NA
"851","2019-09-04 20:41:08-03","F","FMNH-SEEDPLANTS","V0052163F","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica occidentalis",NA,NA,NA,"J. Cuatrecasas","15885","1944","2","2","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0052163F","South America",NA,NA,"Spermatophyta",NA,NA,"V0052163F_01",NA,NA,NA,NA,"occidentalis","Holotype",NA,"Dicotyledoneae",NA,NA,NA
"852","2019-01-25 15:35:23-02","IAC","IAC","19100","S","Plantae","Malvaceae-9.Bombacoideae","Pachira","aquatica","Pachira aquatica","Aubl.","1967","01","H.F. Leitão Filho","s/nº","1967","01","26","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa","-47.077171","-22.870251","-47.077171","-22.870251",NA,"Caixa de papelao n@ 43 - fruto",NA,NA,NA,NA,NA,NA,"H.F. Leitão Filho",NA,NA,NA,NA,NA,NA,NA,"26",NA,NA,NA,NA
"853","2019-01-25 15:42:30-02","IAC","IAC","28648","S","Plantae","Malvaceae-9.Bombacoideae","Pachira","aquatica","Pachira aquatica","Aubl.","1991","09","S. Soriano & R.B. Torres","s/nº","1991","09","16","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Monjolinho","-47.086761","-22.863721","-47.086761","-22.863721",NA,"Cotiledones carnosos",NA,NA,NA,NA,NA,NA,"S. Soriano & R.B. Torres",NA,NA,NA,NA,NA,NA,NA,"16",NA,NA,NA,NA
