"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","recordNumber","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","imagecode","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber","sex"
"436","2020-02-08 09:09:19-03","NBC","NL-BOTANY","U.1306057","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"Bruijn J de","1967","04","08","Venezuela","Bolívar",NA,"Border between Estado Bolivar and Territorio Delta Amacuro, near Rio Grande o Toro, E of Upata.","-61.733333","8.233333","-61.733333","8.233333",NA,NA,"Primary forest<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306057 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306057",NA,"Southern America",NA,NA,NA,NA,"Fabales","NL-U1306057",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"437","2020-02-08 09:09:19-03","NBC","NL-BOTANY","U.1306058","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"Bruijn J de","1967","04","08","Venezuela","Bolívar",NA,"Border between Estado Bolivar and Territorio Delta Amacuro, near Rio Grande o Toro, E of Upata.","-61.733333","8.233333","-61.733333","8.233333",NA,NA,"Primary forest.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306058 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306058",NA,"Southern America",NA,NA,NA,NA,"Fabales","NL-U1306058",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"438","2020-02-08 09:09:19-03","NBC","NL-BOTANY","U.1306059","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"Bruijn J de","1967","04","08","Venezuela","Bolívar",NA,"Border between Estado Bolivar and Territorio Delta Amacuro, near Rio Grande o Toro, E of Upata.","-61.733333","8.233333","-61.733333","8.233333",NA,NA,"Primary forest.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306059 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306059",NA,"Southern America",NA,NA,NA,NA,"Fabales","NL-U1306059",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"439","2020-02-08 09:09:19-03","NBC","NL-BOTANY","U.1306060","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"Schunke Vigo J","1973","05","11","Peru",NA,NA,"Department of San Martin. Prov. Lamas; Alonso de Alvarado; Fundo las 'Flores', al este de San Juan de Pacayzapa.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306060 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306060",NA,"Southern America",NA,NA,NA,NA,"Fabales","NL-U1306060",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"440","2020-02-08 09:09:19-03","NBC","NL-BOTANY","U.1306062","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"Pennington TD; Lawrence A; Saldías-Paz M","1991","10","31","Bolivia",NA,NA,"Beni. Prov. General Jose Ballivian, Rurrenabaque, 60 km upstream R beni, brazo Rupia.","-67.7","-14.916667","-67.7","-14.916667",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306062 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306062",NA,"Southern America",NA,NA,NA,NA,"Fabales","NL-U1306062",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"441","2020-02-08 09:09:19-03","NBC","NL-BOTANY","U.1306063","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"Pennington TD; Lawrence A; Saldías-Paz M","1991","11","02","Bolivia",NA,NA,"La Paz. Prov. Jose Ballivian. rd Yucumo-Caranave, km 50. Planted as coffee shade.","-66.916667","-15.083333","-66.916667","-15.083333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306063 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306063",NA,"Southern America",NA,NA,NA,NA,"Fabales","NL-U1306063",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"442","2020-02-08 09:09:19-03","NBC","NL-BOTANY","U.1306066","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"Solomon JC; et al.","1982","07","27","Bolivia",NA,NA,"Dpto. BEni. Prov. Cercado, Loma Suarez. NW of Trinidad. Trail along Rio Ibare. Annually inundated, mostly open and disturbed.","-64.966667","-14.766667","-64.966667","-14.766667",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306066 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306066",NA,"Southern America",NA,NA,NA,NA,"Fabales","NL-U1306066",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"443","2020-02-08 09:09:19-03","NBC","NL-BOTANY","U.1306600","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","edulis","Inga edulis","Mart.","Poncy O",NA,NA,NA,"Clarke HD","1997","09","11","Guyana","Upper Takutu-Upper Essequibo",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306600 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306600",NA,"Southern America",NA,NA,NA,NA,"Fabales","NL-U1306600",NA,NA,"Magnoliopsidae","U 0137629",NA,NA,NA,NA
"444","2020-02-08 09:09:19-03","NBC","NL-BOTANY","U.1306604","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"Reitz R; Klein RM","1958","01","21","Brazil",NA,NA,"plantas de Santa-Catarina - Brasil. Mina Velha, Caruva, S, Francisco do sul.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306604 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306604",NA,"Southern America",NA,NA,NA,NA,"Fabales","NL-U1306604",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"445","2020-02-08 09:09:19-03","NBC","NL-BOTANY","U.1306605","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"Irwin HS; Pires JM; Westra LYT","1960","09","24","French Guiana",NA,NA,"c. 1km South of mouth of Riv. Yaroupi, French Guiana.","-52.466667","2.8","-52.466667","2.8",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306605 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306605",NA,"Southern America",NA,NA,NA,NA,"Fabales","NL-U1306605",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"446","2020-02-08 09:09:19-03","NBC","NL-BOTANY","U.1306617","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"Granville J-J de","1985","09","04","French Guiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306617 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306617",NA,"Southern America",NA,NA,NA,NA,"Fabales","NL-U1306617",NA,NA,"Magnoliopsidae","U 0020409",NA,NA,NA,NA
"447","2020-02-08 09:09:24-03","NBC","NL-BOTANY","U.1306618","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"Granville J-J de","1985","09","04","French Guiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306618 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306618",NA,"Southern America",NA,NA,NA,NA,"Fabales","NL-U1306618",NA,NA,"Magnoliopsidae","U 0020410",NA,NA,NA,NA
"448","2020-02-08 09:09:24-03","NBC","NL-BOTANY","U.1306623","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"Hanke W","1950","07","01","Brazil",NA,NA,"Flora Do Parana. Mnicipio S. Paulo de Olivenca.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306623 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306623",NA,"Southern America",NA,NA,NA,NA,"Fabales","NL-U1306623",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"449","2020-02-08 09:09:24-03","NBC","NL-BOTANY","U.1306625","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"Prance GT; Forero E; Pena BS; Ramos JF","1967","02","17","Brazil",NA,NA,"Plants of Brazilia Amazonia. Serra Tepequem, forest on upper west facing.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306625 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306625",NA,"Southern America",NA,NA,NA,NA,"Fabales","NL-U1306625",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"450","2020-02-08 09:09:24-03","NBC","NL-BOTANY","U.1306628","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"Ducke A","1923","07","28","Brazil",NA,NA,"Procedencia R. tapijoy (para) Prope Catarata Isferiorec loco Pimental, Mangine silva non Imandatae.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306628 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306628",NA,"Southern America",NA,NA,NA,NA,"Fabales","NL-U1306628",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"451","2020-02-08 09:09:24-03","NBC","NL-BOTANY","U.1306636","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"Krukoff BA","1931","10","01","Brazil",NA,NA,"Flora of Brazil. 'Inga Cipo.' Lago do Italiano. State of Amazonas: municipality of machacapuru, solimoes River region.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306636 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306636",NA,"Southern America",NA,NA,NA,NA,"Fabales","NL-U1306636",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"452","2020-02-08 09:09:24-03","NBC","NL-BOTANY","U.1306640","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"Silva NT","1969","07","30","Brazil",NA,NA,"Plantas Da Amazonia. Para: Jari, Agua Branca, Boca do Braco.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306640 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306640",NA,"Southern America",NA,NA,NA,NA,"Fabales","NL-U1306640",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"453","2020-02-08 09:09:24-03","NBC","NL-BOTANY","U.1306645","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"Forero E; Coelho LF; Farias LG","1968","07","19","Brazil",NA,NA,"Plants of Brazilia Amazonia, State of Acre, Highway Abuna to Rio Branco. Km. 242-246, Vicinity of Campinas.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306645 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306645",NA,"Southern America",NA,NA,NA,NA,"Fabales","NL-U1306645",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"454","2020-02-08 09:09:24-03","NBC","NL-BOTANY","U.1306646","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"Krukoff BA","1933","06","13","Brazil","Amazonas",NA,"Basin of Rio Jurua. State of amazonas; near mouth of Rio Embira (tributary of Rio Tarauaca).","-70.25","-7.5","-70.25","-7.5",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306646 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306646",NA,"Southern America",NA,NA,NA,NA,"Fabales","NL-U1306646",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"455","2020-02-08 09:09:24-03","NBC","NL-BOTANY","U.1306651","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"Ducke A","1925","11","17","Brazil",NA,NA,"Jardim Botanico do Rio De Janeiro. Istrella (cin. Rio de Janeiro) Silvo Secundeira prope imules freqens.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306651 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306651",NA,"Southern America",NA,NA,NA,NA,"Fabales","NL-U1306651",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"456","2020-02-08 09:09:24-03","NBC","NL-BOTANY","U.1306652","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"Prance GT; et al.","1971","03","01","Brazil",NA,NA,"PPlants of Brazilian Amazonia, Territorio do Roraima. Indian trail from Surucucu. Vicinity of Uaica airstrip, Rio Uraricoeira.","-63.183333","3.55","-63.183333","3.55",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306652 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306652",NA,"Southern America",NA,NA,NA,NA,"Fabales","NL-U1306652",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"457","2020-02-08 09:09:24-03","NBC","NL-BOTANY","U.1306653","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"Prance GT; Pennington TD","1965","10","29","Brazil",NA,NA,"Plants of Brazilian, State of Para, Road BR 22, Capanema to Maranhao. vicinity of Cachoeira, km 96.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306653 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306653",NA,"Southern America",NA,NA,NA,NA,"Fabales","NL-U1306653",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"458","2020-02-08 09:09:24-03","NBC","NL-BOTANY","WAG0368073","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"Bruijn J de","1967","04","08","Venezuela","Bolívar",NA,"Border between Estado Bolivar and Territorio Delta Amacuro, near Rio Grande o Toro, E of Upata.","-61.733333","8.233333","-61.733333","8.233333",NA,NA,"Primary forest<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG0368073 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG0368073",NA,"Southern America",NA,NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"459","2020-02-08 09:09:24-03","NBC","NL-BOTANY","WAG0368077","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"Unknown",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG0368077 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG0368077",NA,"Southern America",NA,NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"460","2020-02-08 09:09:24-03","NBC","NL-BOTANY","WAG0368078","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"Unknown",NA,NA,NA,"Surinam",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG0368078 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG0368078",NA,"Southern America",NA,NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"461","2020-02-08 09:09:24-03","NBC","NL-BOTANY","WAG0368079","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"Unknown",NA,NA,NA,"Surinam",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG0368079 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG0368079",NA,"Southern America",NA,NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"462","2020-02-08 09:09:24-03","NBC","NL-BOTANY","WAG0368083","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"Bruijn J de","1967","04","08","Venezuela","Bolívar",NA,"Border between Estado Bolivar and Territorio Delta Amacuro, near Rio Grande o Toro, E of Upata.","-61.733333","8.233333","-61.733333","8.233333",NA,NA,"Primary forest.<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG0368083 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG0368083",NA,"Southern America",NA,NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"463","2020-02-08 09:09:24-03","NBC","NL-BOTANY","WAG.1706161","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"Breteler FJ","1963","10","28","Venezuela",NA,NA,"10 km N.E. of Mérida, near village tabay.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1706161 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1706161",NA,"Southern America",NA,NA,NA,NA,"Fabales","NL-WAG1706161",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"464","2020-02-08 09:09:24-03","NBC","NL-BOTANY","WAG.1706162","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"Breteler FJ","1963","10","28","Venezuela",NA,NA,"10 km N.E. of Mérida, near village tabay.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1706162 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1706162",NA,"Southern America",NA,NA,NA,NA,"Fabales","NL-WAG1706162",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"465","2020-02-08 09:09:24-03","NBC","NL-BOTANY","WAG.1706163","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"Breteler FJ","1963","10","28","Venezuela",NA,NA,"10 km N.E. of Mérida, near village tabay.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1706163 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1706163",NA,"Southern America",NA,NA,NA,NA,"Fabales","NL-WAG1706163",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"466","2020-02-08 09:09:24-03","NBC","NL-BOTANY","WAG.1706165","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"Carrero O",NA,NA,NA,"Venezuela",NA,NA,"Margenesdel rio Caparo. Municipio Andres Eloy Blanco. Distrito Ezequiel Zamora. Estado Barinas.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1706165 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1706165",NA,"Southern America",NA,NA,NA,NA,"Fabales","NL-WAG1706165",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"467","2020-02-08 09:09:24-03","NBC","NL-BOTANY","WAG.1706166","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"Carrero O",NA,NA,NA,"Venezuela",NA,NA,"Margenesdel rio Caparo. Municipio Andres Eloy Blanco. Distrito Ezequiel Zamora. Estado Barinas.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1706166 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1706166",NA,"Southern America",NA,NA,NA,NA,"Fabales","NL-WAG1706166",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"468","2020-02-08 09:09:24-03","NBC","NL-BOTANY","WAG.1706168","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"Stahel G; Woodherbarium Surinam","1945","05","01","Surinam","Brokopondo",NA,"Sectie O.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1706168 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1706168",NA,"Southern America",NA,NA,NA,NA,"Fabales","NL-WAG1706168",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"469","2020-02-08 09:09:24-03","NBC","NL-BOTANY","WAG.1706170","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"Bruijn J de","1967","04","08","Venezuela","Bolívar",NA,"Border between Estado Bolivar and Territorio Delta Amacuro, near Rio Grande o Toro, E of Upata.","-61.733333","8.233333","-61.733333","8.233333",NA,NA,"Primary forest.<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1706170 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1706170",NA,"Southern America",NA,NA,NA,NA,"Fabales","NL-WAG1706170",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"470","2020-02-08 09:09:24-03","NBC","NL-BOTANY","WAG.1706171","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"Bruijn J de","1967","04","08","Venezuela","Bolívar",NA,"Border between Estado Bolivar and Territorio Delta Amacuro, near Rio Grande o Toro, E of Upata.","-61.733333","8.233333","-61.733333","8.233333",NA,NA,"Primary forest.<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1706171 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1706171",NA,"Southern America",NA,NA,NA,NA,"Fabales","NL-WAG1706171",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"471","2020-02-08 09:09:24-03","NBC","NL-BOTANY","WAG.1706172","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"Bruijn J de","1967","04","08","Venezuela","Bolívar",NA,"Border between Estado Bolivar and Territorio Delta Amacuro, near Rio Grande o Toro, E of Upata.","-61.733333","8.233333","-61.733333","8.233333",NA,NA,"Primary forest<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1706172 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1706172",NA,"Southern America",NA,NA,NA,NA,"Fabales","NL-WAG1706172",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"472","2020-02-08 09:09:24-03","NBC","NL-BOTANY","WAG.1706173","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"Bruijn J de","1967","04","08","Venezuela","Bolívar",NA,"Border between Estado Bolivar and Territorio Delta Amacuro, near Rio Grande o Toro, E of Upata.","-61.733333","8.233333","-61.733333","8.233333",NA,NA,"Primary forest<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1706173 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1706173",NA,"Southern America",NA,NA,NA,NA,"Fabales","NL-WAG1706173",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"473","2020-02-08 09:09:24-03","NBC","NL-BOTANY","WAG.1706174","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"Lindeman JC; Görts-van Rijn ARA; Jansen-Jacobs MJ; Hetterscheid-Hollants AMC","1980","09","13","Surinam",NA,NA,"Area of Kabalebo Dam project, distr. Nickerie.","-57.75","4.5","-57.75","4.5",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1706174 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1706174",NA,"Southern America",NA,NA,NA,NA,"Fabales","NL-WAG1706174",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"474","2020-02-08 09:09:24-03","NBC","NL-BOTANY","L.1948696","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","edulis","Inga edulis edulis",NA,NA,NA,NA,NA,"Burchell WJ",NA,NA,NA,"Brazil",NA,NA,"brasilia prov. para.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1948696 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1948696",NA,"Southern America",NA,NA,NA,NA,"Fabales","NL-L1948696",NA,NA,"Magnoliopsidae",NA,"edulis",NA,NA,NA
"475","2020-02-08 09:09:24-03","NBC","NL-BOTANY","U.1306028","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","edulis","Inga edulis 'guamo'",NA,NA,NA,NA,NA,"Little Jr EL; Rice Little R","1945","03","13","Colombia",NA,NA,"South America. Wet tropical of Amazon basin. Solano, 8 km SE of Tres Esquinas, on Rio Caqueta below mouth of Rio Orteguaza. Comisaria de Caqueta.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306028 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306028",NA,"Southern America",NA,NA,NA,NA,"Fabales","NL-U1306028",NA,NA,"Magnoliopsidae",NA,"'guamo'",NA,NA,NA
