"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","typeStatus","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet"
"295","2020-09-02 16:38:52-03","Cenargen","CEN","66712","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Glocimar Pereira-Silva","9576","2005","02","22",NA,"Brasil","Exsicatas",NA,"Fruto aveludado. Área de influência direta (lago).","CEN00066712",NA,NA,"Müll.Arg.",NA,"MA","ESTREITO","Ao lado da Agrofloresta da fazenda Balneário rio das Pedras, lado esquerdo.","-47.428333","-6.6327777","CEN00066712",NA,"150","150",NA,NA,NA,NA,NA,NA,"-47.428333","-6.6327777",NA,NA,"5",NA
"296","2020-09-02 16:38:52-03","Cenargen","CEN","67538","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Glocimar Pereira-Silva","11296","2007","03","08",NA,"Brasil","Exsicatas",NA,"Área de influência direta (canteiro).","CEN00067538",NA,NA,"Müll.Arg.","A. M. Silveira","MA","ESTREITO","Canteiro de obras próximo a pedreira.","-47.455833","-6.5902777","CEN00067538",NA,"150","150","2009","08",NA,NA,NA,NA,"-47.455833","-6.5902777",NA,NA,"4",NA
"297","2020-09-02 16:38:52-03","Cenargen","CEN","67887","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Glocimar Pereira-Silva","12248","2007","11","22",NA,"Brasil","Exsicatas",NA,"Área de influência direta (APP).","CEN00067887",NA,NA,"Müll.Arg.","P. Delprete","TO","PARANA","Margem direita do rio Tocantins, cerca de 500 m à montante da balsa do Coronel.","-48.136388","-13.029166","CEN00067887",NA,"290","290","2008","02",NA,NA,NA,NA,"-48.136388","-13.029166",NA,NA,"4",NA
"298","2020-09-02 16:38:52-03","Cenargen","CEN","68367","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Glocimar Pereira-Silva","12807","2008","01","20",NA,"Brasil","Exsicatas",NA,"Área de influência direta (APP).","CEN00068367",NA,NA,"Müll.Arg.","P. Delprete","TO","PALMEIRANTE","Estrada de acesso ao rio João Aires, próximo à cidade.","-47.939444","-7.8533333","CEN00068367",NA,"160","160","2016","08",NA,NA,NA,NA,"-47.939444","-7.8533333",NA,NA,"4",NA
"299","2020-09-02 16:38:52-03","Cenargen","CEN","71524","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Glocimar Pereira-Silva","11774","2007","05","11",NA,"Brasil","Exsicatas",NA,"Kms marcados a partir do trevo norte da cidade de Palmeirópolis. Pequeno curso d'água. Área de influência indireta.","CEN00071524",NA,NA,"Müll.Arg.","P. Delprete","TO","PALMEIROPOLIS","Estrada Palmeirópolis - fazenda Itumbiara, km 32 (proprietário Sr. Anderson).","-48.221111","-12.911111","CEN00071524",NA,"330","330","2008",NA,NA,NA,NA,NA,"-48.221111","-12.911111",NA,NA,"4",NA
"300","2020-09-02 16:38:52-03","Cenargen","CEN","77054","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Glocimar Pereira-Silva","8042","2003","12","03",NA,"Brasil","Exsicatas",NA,"Botões florais verdes.","CEN00077054",NA,NA,"Müll.Arg.","P. Delprete","GO","ALVORADA DO NORTE","Fazenda do Sr. Felipe.","-46.723333","-14.539722","CEN00077054",NA,"400","400","2016","08",NA,NA,NA,NA,"-46.723333","-14.539722",NA,NA,"4",NA
"301","2020-09-02 16:38:52-03","Cenargen","CEN","87281","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Marcelo Fragomeni Simon","2270","2014","03","23",NA,"Brasil","Exsicatas",NA,"Arbusto espinhoso com 2 m de altura. Frutos maduros vermelhos aveludados. Borda de mata.","CEN00087281",NA,NA,"Müll.Arg.","B. M. T. Walter","MT","VILA BELA DA SANTISSIMA TRINDADE","Fazenda Barranco Alto, 12 km NW de Vila Bela. Floresta entre estrada e serra.","-60.011388","-14.943611","CEN00087281",NA,"205","205","2014","12",NA,NA,NA,NA,"-60.011388","-14.943611",NA,NA,"5",NA
"302","2020-09-02 16:38:52-03","Cenargen","CEN","48581","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Glocimar Pereira-Silva","7139","2003","02","18",NA,"Brasil","Exsicatas",NA,"Área de Influência Indireta.","CEN00048581",NA,NA,"Müll.Arg.","P. Delprete","GO","ALEXANIA","Cerca de 300 m a Oeste da BR-060, na direção Corumbá/GO. (Estrada de terra à 500 m da ponte sobre o rio Corumbá).","-48.5071983337402","-16.0821990966797","CEN00048581",NA,"880","880","2008",NA,NA,"32626","auto",NA,"-4860333.0","-1614250.0",NA,NA,"3",NA
"303","2020-09-02 16:38:52-03","Cenargen","CEN","19846","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Sebastião Pinheiro Cordovil da Silva","266","1993","04","27",NA,"Brasil","Exsicatas",NA,NA,"CEN00019846",NA,NA,"Müll.Arg.","T. B. Cavalcanti & S. P. Cordovil-Silva","GO","CALDAS NOVAS","Alternativa 15 - Ponto de Hidrometria.","-48.625","-17.74169921875","CEN00019846",NA,"580","580","1995","11",NA,"36612","auto",NA,NA,NA,NA,NA,"5",NA
"304","2020-09-02 16:38:52-03","Cenargen","CEN","26508","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Taciana Barbosa Cavalcanti","1932","1996","04","10",NA,"Brasil","Exsicatas",NA,"Ecótono antropizado em beira de estrada.","CEN00026508",NA,NA,"Müll.Arg.","T. B. Cavalcanti & S. P. Cordovil-Silva","GO","CALDAS NOVAS","Alternativa 4","-48.625","-17.74169921875","CEN00026508",NA,NA,NA,NA,NA,NA,"36612","auto",NA,NA,NA,NA,NA,"7",NA
"305","2020-09-02 16:38:52-03","Cenargen","CEN","43151","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Glocimar Pereira-Silva","5971","2002","03","05",NA,"Brasil","Exsicatas",NA,"Área de Influência da UHE Queimado; influência direta (lago).","CEN00043151",NA,NA,"Müll.Arg.","P. Delprete","GO","FORMOSA","Margem direita do Rio Bezerra, cerca de 1 km a Leste da Lagoa Perta Pé (área do Exército).","-47.334400177002","-15.5371999740601","CEN00043151",NA,"820","820","2008",NA,NA,"113054","auto",NA,"-4719306.0","-1598500.0",NA,NA,"3",NA
"306","2020-09-02 16:38:51-03","Cenargen","CEN","111110","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Lutero Lerner - IFN","402","2018","03","23",NA,"Brasil","Exsicatas",NA,"Projeto Inventário Florestal Nacional (IFN). Fruto maduro com dimensão de 1,0 cm, forma avalado, cor externa pardo, consistência externa seca.","CEN00111110",NA,NA,"Müll.Arg.","B. M. T. Walter","GO","GOIAS","Conglomerado: GO-376. Subunidade 03, subparcela 01, indivíduo 2 RN.","-50.1403007507324","-15.9343996047974","CEN00111110",NA,NA,NA,"2019","09",NA,"63502","auto",NA,NA,NA,NA,NA,"4",NA
"307","2020-09-02 16:38:52-03","Cenargen","CEN","27209","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Sebastião Pinheiro Cordovil da Silva","603","1997","04","25",NA,"Brasil","Exsicatas",NA,NA,"CEN00027209",NA,NA,"Müll.Arg.","P. Delprete","GO","IPAMERI","Rio do Peixe a 3 - 4 km da foz.","-48.1596984863281","-17.7219009399414","CEN00027209",NA,"500","500","2000","01",NA,"102542","auto",NA,"-4848556.0","-1758972.0",NA,NA,"2",NA
"308","2020-09-02 16:38:52-03","Cenargen","CEN","46121","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Micheline Carvalho-Silva","99","2001","11","26",NA,"Brasil","Exsicatas",NA,NA,"CEN00046121",NA,NA,"Müll.Arg.","P. Delprete","GO","LUZIANIA","AHE Corumbá IV. AHE Corumbá IV. Local desmatado para construção da casa de força. Margem esquerda do rio Corumbá.","-47.9502983093262","-16.2525005340576","CEN00046121",NA,"866","866","2008",NA,NA,"83221","auto",NA,"-4818500.0","-1632833.0",NA,NA,"4",NA
"309","2020-09-02 16:38:52-03","Cenargen","CEN","46110","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Micheline Carvalho-Silva","88","2001","11","23",NA,"Brasil","Exsicatas",NA,NA,"CEN00046110",NA,NA,"Müll.Arg.","P. Delprete","GO","LUZIANIA","AHE Corumbá IV. Local desmatado para construção da casa de força. Margem esquerda do rio Corumbá.","-47.9502983093262","-16.2525005340576","CEN00046110",NA,NA,NA,"2008",NA,NA,"83221","auto",NA,"-4819056.0","-1633111.0",NA,NA,"3",NA
"310","2020-09-02 16:38:52-03","Cenargen","CEN","20965","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Hamilton Garboggini Pinho dos Santos","176","1993","07","28",NA,"Brasil","Exsicatas",NA,NA,"CEN00020965",NA,NA,"Müll.Arg.","T. B. Cavalcanti & M. C. Silva","GO","PIRES DO RIO","Margem esquerda do Rio Peixe.","-48.2793998718262","-17.2996997833252","CEN00020965",NA,"1000","1000","1996","02",NA,"39113","auto",NA,NA,NA,NA,NA,"3",NA
"311","2020-09-02 16:38:52-03","Cenargen","CEN","50089","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Glocimar Pereira-Silva","7692","2003","06","02",NA,"Brasil","Exsicatas",NA,"Área de Influência Direta (lago).","CEN00050089",NA,NA,"Müll.Arg.","P. Delprete","GO","SILVANIA","Faz. do Sr. Jeová (margem esquerda do ribeirão São Roque, próximo a fóz).","-48.6081008911133","-16.658899307251","CEN00050089",NA,"800","800","2008",NA,NA,"46044","auto",NA,"-4840750.0","-1629194.0",NA,NA,"2",NA
"312","2020-09-02 16:38:52-03","Cenargen","CEN","47200","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Aécio Amaral-Santos","1131","2002","05","14",NA,"Brasil","Exsicatas",NA,"Área de influência da AHE Queimado; influência indireta.","CEN00047200",NA,NA,"Müll.Arg.","P. Delprete","MG","UNAI","300 m após a ponte sobre o rio Preto sentido Palmital - BR 251.","-46.9061012268066","-16.3575000762939","CEN00047200",NA,NA,NA,"2008",NA,NA,"97926","auto",NA,"-4733750.0","-1619194.0",NA,NA,"3",NA
"313","2020-09-02 16:38:51-03","Cenargen","CEN","105606","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Arnildo Pott","8461","2000","11","15",NA,"Brasil","Exsicatas",NA,"Mata de Galeria perturbada em área de cerradão. Arbusto multicaule, ereto ou escandante, 2-5m, espinoso. Doação Herbário HMS nº 990.","CEN00105606",NA,NA,"Müll.Arg.","B. M. T. Walter","MS","CAMPO GRANDE","Reserva da Embrapa Gado de Corte.","-54.6464004516602","-20.4428005218506","CEN00105606",NA,NA,NA,"2018","08",NA,"161190","auto",NA,NA,NA,NA,NA,"1",NA
"314","2020-09-02 16:38:52-03","Cenargen","CEN","21063","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Hamilton Garboggini Pinho dos Santos","285","1994","04","27",NA,"Brasil","Exsicatas",NA,NA,"CEN00021063",NA,NA,"Müll.Arg.","T. B. Cavalcanti & M. C. Silva","GO","CALDAS NOVAS","Margem direita do Rio Corumbá, na área projetada para Corumbá II.","-48.625","-17.74169921875","CEN00021063",NA,NA,NA,"1996","02",NA,"36612","auto",NA,NA,NA,NA,NA,"3",NA
"315","2020-09-02 16:38:52-03","Cenargen","CEN","44047","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Glocimar Pereira-Silva","5767","2001","11","29",NA,"Brasil","Exsicatas",NA,"Área de influência da futura Hidrelétrica de Cana Brava. Influência direta (lago).","CEN00044047",NA,NA,"Müll.Arg.","P. Delprete","GO","CAVALCANTE","Margem direita do Rio Macacão.","-47.4583015441895","-13.7974996566772","CEN00044047",NA,"300","300","2008",NA,NA,"92497","auto",NA,"-4808056.0","-1356417.0",NA,NA,"4",NA
"316","2020-09-02 16:38:52-03","Cenargen","CEN","15396","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Bruno Machado Teles Walter","1085","1991","12","12",NA,"Brasil","Exsicatas",NA,"Espinho caulinar. Cálice verde corola alvo-esverdeada. Arbusto muito ramificado; armado. Bacia de inundação da UHE Serra da Mesa. Córrego afluente do Rio Tocantins.","CEN00015396",NA,NA,"Müll.Arg.","S. Ferrucci","GO","COLINAS DO SUL","Abaixo da linha de transmissão que liga Niquelandia a Serra da Mesa. Estrada a 2 km da entrada sul do canteiro.","-48.0783004760742","-14.1513996124268","CEN00015396",NA,"360","360","1999","05",NA,"58154","auto",NA,"-4830000.0","-1383333.0",NA,NA,"5",NA
"317","2020-09-02 16:38:52-03","Cenargen","CEN","19877","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Sebastião Pinheiro Cordovil da Silva","299","1993","04","28",NA,"Brasil","Exsicatas",NA,NA,"CEN00019877",NA,NA,"Müll.Arg.","T. B. Cavalcanti & S. P. Cordovil-Silva","GO","CORUMBAIBA","Margem esquerda do Rio Corumbá; 300 m a montante da alternativa 4.","-48.5614013671875","-18.1424999237061","CEN00019877",NA,"580","580","1995","11",NA,"40186","auto",NA,NA,NA,NA,NA,"4",NA
"318","2020-09-02 16:38:52-03","Cenargen","CEN","24236","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Glocimar Pereira-Silva","1264","1993","03","23",NA,"Brasil","Exsicatas",NA,NA,"CEN00024236",NA,NA,"Müll.Arg.","S. Ferrucci","GO","IPAMERI","Margem esquerda do R. Corumbá; Em frente a estação de medição de vasão S.O.3. área de influencia.","-48.1596984863281","-17.7219009399414","CEN00024236",NA,"600","600","1999","05",NA,"102542","auto",NA,NA,NA,NA,NA,"4",NA
"319","2020-09-02 16:38:52-03","Cenargen","CEN","50192","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","João Marcelo de Rezende","675","2002","12","09",NA,"Brasil","Exsicatas",NA,"1ª Parada.","CEN00050192",NA,NA,"Müll.Arg.","J. B. Bringel","GO","LUZIANIA","Canteiro de obras do AHE Corumbá IV, margem direita do rio Corumbá a jusante.","-47.9502983093262","-16.2525005340576","CEN00050192",NA,"860","860",NA,NA,NA,"83221","auto",NA,"-4819361.0","-1633694.0",NA,NA,"4",NA
"320","2020-09-02 16:38:52-03","Cenargen","CEN","48491","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Glocimar Pereira-Silva","6995","2002","11","09",NA,"Brasil","Exsicatas",NA,NA,"CEN00048491",NA,NA,"Müll.Arg.","P. Delprete","GO","LUZIANIA","Fazenda Elias Pena.","-47.9502983093262","-16.2525005340576","CEN00048491",NA,NA,NA,"2008",NA,NA,"83221","auto",NA,NA,NA,NA,NA,"4",NA
"321","2020-09-02 16:38:52-03","Cenargen","CEN","28379","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Sebastião Pinheiro Cordovil da Silva","606","1997","05","21",NA,"Brasil","Exsicatas",NA,NA,"CEN00028379",NA,NA,"Müll.Arg.","P. Delprete","GO","NIQUELANDIA","Estrada de acesso a Rosariana, próximo a Codemim.","-48.4597015380859","-14.4738998413086","CEN00028379",NA,"480","480","2000","01",NA,"74171","auto",NA,"-4836444.0","-1413472.0",NA,NA,"4",NA
"322","2020-09-02 16:38:52-03","Cenargen","CEN","24468","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Bruno Machado Teles Walter","1230","1992","04","13",NA,"Brasil","Exsicatas",NA,"Frutos maduros de cor vermelha bastante vistosos. Fruto aveludado. Planta coletada na beira do córrego. Área de influencia da UHE Serra da Mesa.","CEN00024468",NA,NA,"Müll.Arg.","S. Ferrucci","GO","NIQUELANDIA","Estrada de terra vicinal à GO - 237. Entrada a 1 km da ponte sobre o rio Bagagem, estrada Niquelândia - Colinas do Sul.","-48.4597015380859","-14.4738998413086","CEN00024468",NA,"470","470","1999","05",NA,"74171","auto",NA,"-4820000.0","-1435000.0",NA,NA,"5",NA
"323","2020-09-02 16:38:52-03","Cenargen","CEN","17207","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Bruno Machado Teles Walter","1434","1992","06","08",NA,"Brasil","Exsicatas",NA,"Frutos velutinos de cor vermelho-vivo. Bacia de inundação da UHE Serra da Mesa.","CEN00017207",NA,NA,"Müll.Arg.","T. B. Cavalcanti & S. P. Cordovil-Silva","GO","NIQUELANDIA","Fazenda Serra Negra (Niqueltocantins); Arredores da Serra Negra em estrada para o Rio Bagagem.","-48.4597015380859","-14.4738998413086","CEN00017207",NA,"430","430","1995","11",NA,"74171","auto",NA,"-4830000.0","-1403333.0",NA,NA,"2",NA
"324","2020-09-02 16:38:52-03","Cenargen","CEN","16996","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Bruno Machado Teles Walter","1174","1992","04","12",NA,"Brasil","Exsicatas",NA,"Frutos imaturos verde-amarelados; Frutos maduros de cor vermelho-vivo; Pilosos. Polpa branca. Local com frequentes afloramentos de rocha calcária. Bacia de inundação da UHE Serra da Mesa.","CEN00016996",NA,NA,"Müll.Arg.","T. B. Cavalcanti & S. P. Cordovil-Silva","GO","NIQUELANDIA","Ponte sobre o rio Bagagem, estrada Niquelândia - Colinas do Sul, 32,5 km de Niquelândia.","-48.4597015380859","-14.4738998413086","CEN00016996",NA,"450","450","1995","11",NA,"74171","auto",NA,"-4820000.0","-1436667.0",NA,NA,"5",NA
"325","2020-09-02 16:38:52-03","Cenargen","CEN","51740","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Fábio de Barros","2191","1991","01","25",NA,"Brasil","Exsicatas",NA,"Frutos imaturos na cor verde.&nf;Doação do Instituto de Botânica (247111) - SP. São Paulo.","CEN00051740",NA,NA,"Müll.Arg.","P. Delprete","GO","PARAUNA","Estrada GO 411cerca de 90km após a cidade de Paraúna, localidade denominada Ponte de Pedra, margens do Ribeirão Corrente.","-50.448600769043","-16.9477996826172","CEN00051740",NA,NA,NA,"2008",NA,NA,"62630","auto",NA,NA,NA,NA,NA,"1",NA
"326","2020-09-02 16:38:52-03","Cenargen","CEN","112356","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Lutero Lerner - IFN","2566","2018","07","16",NA,"Brasil","Exsicatas",NA,"Projeto Inventário Florestal Nacional (IFN). Fruto imaturo com dimensões de 1,0cm de forma ovalado, cores externas verde, consistência externa seco. Fuste da casca externa de cor cinza, fina, áspera, e de desprendimento esfoliante. Casca interna cor creme.","CEN00112356",NA,NA,"Müll.Arg.","B. Schindler","GO","SILVANIA","Conglomerado: GO-514. Subunidade 04, subparcela 01, indivíduo 1RN.","-48.6081008911133","-16.658899307251","CEN00112356",NA,NA,NA,"2019","10",NA,"46044","auto",NA,NA,NA,NA,NA,"3",NA
"327","2020-09-02 16:38:52-03","Cenargen","CEN","43483","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Bruno Machado Teles Walter","5113","2002","02","21",NA,"Brasil","Exsicatas",NA,"Arbusto na beira do rio. Área de influência do futuro reservatório do AHE Queimado.","CEN00043483",NA,NA,"Müll.Arg.","P. Delprete","MG","UNAI","Região da ponte sobre o rio Preto, a 29 km do entroncamento BsB/Unaí/Palmital. Na direção de Palmital. Divisa DF/MG.","-46.9061012268066","-16.3575000762939","CEN00043483",NA,"850","850","2008",NA,NA,"97926","auto",NA,"-4730944.0","-1603750.0",NA,NA,"3",NA
"328","2020-09-02 16:38:51-03","Cenargen","CEN","111086","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Rafael Marques da Silva - IFN","542","2018","04","02",NA,"Brasil","Exsicatas",NA,"Projeto Inventário Florestal Nacional (IFN). Liana/cipó, extrutura do caule com espinhos.","CEN00111086",NA,NA,"Müll.Arg.","B. M. T. Walter","GO","GOIAS","Conglomerado: GO-399. Subunidade 02, subparcela 10, indivíduo 3.","-50.22","-15.84","CEN00111086",NA,NA,NA,"2019","10",NA,NA,NA,NA,"-50.22","-15.84",NA,NA,"2",NA
"329","2020-09-02 16:38:52-03","Cenargen","CEN","19794","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Sebastião Pinheiro Cordovil da Silva","215","1993","02","11",NA,"Brasil","Exsicatas",NA,"Em plena frutificação.","CEN00019794",NA,NA,"Müll.Arg.","T. B. Cavalcanti & S. P. Cordovil-Silva","GO","CALDAS NOVAS","Proximo a Foz do Ribeirao Pirapitinga","-48.625","-17.74169921875","CEN00019794",NA,"530","530","1995","11",NA,"36612","auto",NA,NA,NA,NA,NA,"4",NA
"330","2019-09-06 08:11:23-03","UFG","HJ","1691","S","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Souza, L.F.","6344","2017","06","27",NA,"Brasil",NA,NA,NA,"HJ00001691",NA,NA,"Müll.Arg.","Luzia Francisca de Souza","Goiás","Jataí","41 BIMTZ","-51.711944","-17.900278",NA,NA,"700","700","2019","08","07",NA,NA,NA,"51º42'43''W","17º54'1''S",NA,NA,NA,NA
"331","2020-10-16 10:36:35-03","UFG","HJ","5219","S","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Silva, T.F.; Rodrigues, J.M.","166","2008","06","01",NA,"Brasil",NA,NA,NA,"HJ00005219",NA,NA,"Müll.Arg.","Luzia Francisca de Souza","Goiás","Jataí","Mata do Açude.","-51.725556","-17.859167",NA,NA,"776","776",NA,NA,NA,NA,NA,NA,"51º43'32''W","17º51'33''S",NA,NA,NA,NA
"332","2020-10-16 10:36:35-03","UFG","HJ","6935","S","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Larocca, J.; Carneiro, S.E.S.; Eliseu, G.","74","2013","04","07",NA,"Brasil",NA,NA,NA,"HJ00006935",NA,NA,"Müll.Arg.","João Larocca, Stefan E. Carneiro","Goiás","Jataí","BR 060","-51.738611","-17.855",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51º44'19''W","17º51'18''S",NA,NA,NA,NA
"333","2019-11-13 11:30:09-03","USP","SPF","109285","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","mattogrossensis","Guettarda mattogrossensis","Hatschbach, G","63376","1995","05","07",NA,"Brasil",NA,NA,NA,"SPF00109285",NA,NA,"S.Moore","Smith, SF","Mato Grosso","Jauru",NA,"-58.8664016723633","-15.3418998718262",NA,NA,NA,NA,"1995",NA,NA,"40234","auto",NA,NA,NA,NA,NA,NA,NA
"334","2019-11-13 11:30:09-03","USP","SPF","100745","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Roque, N","85","1995","05","14",NA,"Brasil",NA,NA,NA,"SPF00100745",NA,NA,"Müll.Arg.","Roque, N","Mato Grosso","Santo Antônio do Leverger",NA,"-55.768889","-15.859444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-55.768889","-15.859444",NA,NA,NA,NA
"335","2021-03-15 18:29:38-03","USP","SPF","207288","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Sasaki, D; Milliken, W; Zappi, DC; Biggs, N; Silveira, EA; Camargo, AC; Philippsen, M; Bes","1850","2008","01","25",NA,"Brasil",NA,NA,"DNA; Arvoreta com frutos verdes tomentosos. DNA coletado.; Vegetação baixa, aberta e densa em afloramento rochoso.","SPF00207288",NA,NA,"Müll.Arg.","Zappi, DC","Mato Grosso","Novo Mundo","Parque Estadual do Cristalino, Parque Estadual Cristalino. Extremo leste da Serra do Rochedo. Acesso pela Fazenda AJJ.","-55.1256","-9.4002",NA,NA,"374","374",NA,NA,NA,NA,NA,NA,"-55.1256","-9.4002",NA,NA,NA,NA
