"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","recordNumber","year","month","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"935","2020-09-22 13:48:44-03","USP","SPFW","2653","PreservedSpecimen","Plantae","Leguminosae Caesalpinioideae","Cassia","ferruginea","Cassia ferruginea",NA,"Freire, G.Q. Nakamura, C.; Cardim, R.H.H.",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"(Schrad.) Schrad.exDC.","R.J.F. Garcia","209","2007","01","31","Minas Gerais","Matozinhos","-43.986917","-19.477167","644","644",NA,"43º59'12,9''W","19º28'37,8''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"936","2020-09-22 13:48:44-03","USP","SPFW","2743","PreservedSpecimen","Plantae","Leguminosae Caesalpinioideae","Cassia","ferruginea","Cassia ferruginea",NA,"Freire, G.Q. Nakamura, C.; Horta, L.A.D.; Cardim, R.H.H.",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"(Schrad.) Schrad.exDC.","R.J.F. Garcia","278","2007","04","12","Minas Gerais","Matozinhos","-43.981639","-19.469639","693","693",NA,"43º58'53,9''W","19º28'10,7''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"937","2020-09-22 13:48:44-03","USP","SPFW","2601","PreservedSpecimen","Plantae","Leguminosae Caesalpinioideae","Cassia","ferruginea","Cassia ferruginea",NA,"Ceccantini, G.C.T. Nakamura, C.; Silva, G.B.; Freire, G.Q.; Cardim, R.H.H.",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"(Schrad.) Schrad.exDC.","J.R. Pirani/ R.J.F. Garcia","2996","2006","12","02","Minas Gerais","Matozinhos","-43.987556","-19.473278","683","683",NA,"43º59'15,2''W","19º28'23,8''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"938","2020-09-22 13:48:44-03","USP","SPFW","4218","PreservedSpecimen","Plantae","Leguminosae Caesalpinioideae","Cassia","ferruginea","Cassia ferruginea",NA,"Sem coletor",NA,"Brasil",NA,NA,NA,"Campo de Apodrecimento - 1958",NA,NA,NA,NA,"(Schrad.) Schrad.exDC.",NA,"s.n.",NA,NA,NA,"São Paulo","Rancharia","-50.8899993896484","-22.2199993133545",NA,NA,NA,NA,NA,NA,NA,NA,"50606","auto",NA,NA,NA,NA,NA
"939","2021-04-08 17:12:25-03","UESB","HUESB","6198","S","Plantae","Caesalpiniaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Miranda, A.M. de; D. Lima; D. Lima",NA,"Brasil","Floresta Nacional do Araripe",NA,NA,"Madeira boa.; Árvore ca. 12,0m de diâmetro; caule enegrecido; Folhas membranáceas; Flores de cálice verde-amarelado,corola e filetes amarelos, anteras marons, gineceu verde;",NA,"Dicotyledoneae",NA,NA,"(Schrad.) Schrad. ex DC.","Queiroz, L.P.","3101","1999","01","12","Ceará","Crato","-39.4094009399414","-7.23416996002197",NA,NA,NA,NA,NA,"2005","06",NA,"30071","auto",NA,NA,NA,NA,NA
"940","2020-11-04 17:29:20-03","UEM","HUEM","16427","S","Plantae","Leguminosae","Cassia","ferruginea","Cassia ferruginea",NA,"Santos, SP",NA,"Brasil","Estação Ecológica do Caiuá, Estrada do Ribeirão Conceição.",NA,NA,"Arbórea, ca. 15m de altura, botões de coloração verde, flores de coloração amarela.; Floresta Estacional Semidicidual.","HUEM000019063",NA,NA,NA,"(Schrad.) Schrad. ex DC.","Ma.C.Souza","19","2009","12","04","Paraná","Diamante do Norte","-52.883333","-22.583333",NA,NA,"HUEM000019063","-52.883333","-22.583333","2014","06",NA,NA,NA,NA,NA,NA,NA,NA
"941","2020-11-04 17:29:20-03","UEM","HUEM","23767","S","Plantae","Leguminosae","Cassia","ferruginea","Cassia ferruginea",NA,"Belan, HC",NA,"Brasil","Estação Ecológica do Caiuá, trilha da cachoeira",NA,NA,"Arbórea, cerca de 15 m; frutos imaturos de coloração verde.; Floresta Estacional Semidecidual","HUEM000005204",NA,NA,NA,"(Schrad.) Schrad. ex DC.","Ma.C.Souza","98","2012","07","25","Paraná","Diamante do Norte","-52.850722","-22.623306","330","330","HUEM000005204","-52.850722","-22.623306","2014","06","30",NA,NA,NA,NA,NA,NA,NA
"942","2020-11-04 17:29:20-03","UEM","HUEM","32434","S","Plantae","Leguminosae","Cassia","ferruginea","Cassia ferruginea",NA,"Koczicki, C",NA,"Brasil",NA,NA,NA,"Árvore de grande porte; flores amarelas.","HUEM000015228",NA,NA,NA,"(Schrad.) Schrad. ex DC.","Koczicki, C","330","2009","12","14","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUEM000015228",NA,NA,"2009","12","14","25180","auto",NA,NA,NA,NA,NA
"943","2019-07-03 20:06:25-03","UEM","HUEM","20660","S","Plantae","Leguminosae","Cassia","ferruginea","Cassia ferruginea",NA,"Ma.C.Souza",NA,"Brasil","Estação Ecológica do Caiuá.",NA,NA,NA,"HUEM000016312",NA,NA,NA,"(Schrad.) Schrad. ex DC.","Ma.C.Souza","2509","2010","04","07","Paraná","Diamante do Norte","-52.8596992492676","-22.656400680542",NA,NA,"HUEM000016312",NA,NA,"2010","04",NA,"16110","auto",NA,NA,NA,NA,NA
"944","2020-11-04 17:29:20-03","UEM","HUEM","22794","S","Plantae","Leguminosae","Cassia","ferruginea","Cassia ferruginea",NA,"Landgraf, GO; Silva, VL",NA,"Brasil","Estação Ecológica do Caiuá, Final da trilha da cachoeira",NA,NA,"Árvore com 20m de altura, botões verdes e flores amarelas","HUEM000005203",NA,NA,NA,"(Schrad.) Schrad. ex DC.","Pereira, GF","66","2011","12","08","Paraná","Diamante do Norte","-52.8596992492676","-22.656400680542",NA,NA,"HUEM000005203",NA,NA,"2012","03","22","16110","auto",NA,NA,NA,NA,NA
"945","2019-07-02 15:55:37-03","UEM","HUEM","20636","S","Plantae","Leguminosae","Cassia","ferruginea","Cassia ferruginea",NA,"G.F.Pereira",NA,"Brasil","Estação Ecológica do Caiuá., Ribeirão Scherer.",NA,NA,NA,"HUEM000016309",NA,NA,NA,"(Schrad.) Schrad. ex DC.","G.F.Pereira","534","2010","12","07","Paraná","Diamante do Norte","-52.8596992492676","-22.656400680542",NA,NA,"HUEM000016309",NA,NA,"2010","12",NA,"16110","auto",NA,NA,NA,NA,NA
"946","2021-02-12 15:02:06-03","UFSCar","SPSC","6895","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"P.M. Pedrosa",NA,"Brasil","UFSCar. DB",NA,NA,"Cerrado <ll>dwc_commonname:</ll> Chuva de ouro",NA,NA,NA,NA,"(Schrad.) Schrad. ex DC.","P.M. Pedrosa",NA,"2000","10","31","São Paulo","São Carlos",NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"947","2020-09-18 09:31:46-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Limnocharitaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Batista, A",NA,"?",NA,NA,NA,NA,NA,NA,"Alismatales",NA,"Rivero, I; Leonildo; Léo",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"948","2016-12-19 13:51:24-02","PERD","PERD","140","S","Plantae","Leguminosae-Caes","Cassia","ferruginea","Cassia ferruginea",NA,"Drumond, JG",NA,"Brasil","Parque Estadual do Rio Doce, Estrada da delegacia.",NA,NA,NA,NA,NA,NA,NA,"(Schrad.) Schrad. ex DC.",NA,"s.n.","1993","10","06","MG","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA
"949","2016-12-19 13:51:24-02","PERD","PERD","570","S","Plantae","Leguminosae-Caes","Cassia","ferruginea","Cassia ferruginea",NA,"Bosquetti, LB; Santos, WQ; Pereira, RM",NA,"Brasil","Parque Estadual do Rio Doce, Próximo ao Salão Dourado.",NA,NA,"Árvore de 15m. Flores de corola amarela.",NA,NA,NA,NA,"(Schrad.) Schrad. ex DC.",NA,"24","2002","10","23","MG","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA
"950","2020-11-12 16:59:18-03","UEL","FUEL","16257","PreservedSpecimen","Plantae","Leguminosae","Cassia","ferruginea","Cassia ferruginea",NA,"Torres, RB; et al.",NA,"Brasil","Mata dos Mota",NA,NA,NA,NA,"Tracheophyta","Fabales",NA,"(Schrad.) Schrad. ex DC.","Tamashiro, JY","939","1999","11","23","Minas Gerais","Camanducaia","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,NA,"2003","02",NA,"22140","auto",NA,NA,NA,NA,NA
"951","2019-10-16 14:11:58-03","UEL","FUEL","33649","PreservedSpecimen","Plantae","Leguminosae","Cassia","ferruginea","Cassia ferruginea",NA,"Bufo, LVB; et al.",NA,"Brasil","Floresta ciliar do Ribeirão Avecuia",NA,NA,NA,NA,"Tracheophyta","Fabales",NA,"(Schrad.) Schrad. ex DC.","Bufo, LVB; Rodrigues, RR","27",NA,NA,NA,"São Paulo","Porto Feliz","-47.5200004577637","-23.2099990844727",NA,NA,NA,NA,NA,"1997",NA,NA,"19715","auto",NA,NA,NA,NA,NA
"952","2020-11-12 16:59:18-03","UEL","FUEL","31978","PreservedSpecimen","Plantae","Leguminosae","Cassia","ferruginea","Cassia ferruginea",NA,"Pastore, JA; et al.",NA,"Brasil","Parque Estadual Alberto Lofgren",NA,NA,NA,NA,"Tracheophyta","Fabales",NA,"(Schrad.) Schrad. ex DC.","Franco, GADC","1097","2001","12","04","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"2001",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"953","2020-11-12 16:59:18-03","UEL","FUEL","33573","PreservedSpecimen","Plantae","Leguminosae","Cassia","ferruginea","Cassia ferruginea",NA,"Silva, EL",NA,"Brasil","Parque Estadual da Capital",NA,NA,NA,NA,"Tracheophyta","Fabales",NA,"(Schrad.) Schrad. ex DC.",NA,"2",NA,NA,NA,"São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"954","2019-10-16 14:11:58-03","UEL","FUEL","33413","PreservedSpecimen","Plantae","Leguminosae","Cassia","ferruginea","Cassia ferruginea",NA,"Albernaz, ALMK",NA,"Brasil","Parque Estadual Morro do Diabo",NA,NA,NA,NA,"Tracheophyta","Fabales",NA,"(Schrad.) Schrad. ex DC.",NA,"s.n.","1987","12","16","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"955","2019-11-01 14:58:45-03","UnB","UB","37554","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Pereira, BAS","Southern America","Brasil","Rio São Bartolomeu",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"(Schrad.) ex DC.","Barneby, R","3331","1997",NA,NA,"Distrito Federal","Brasília","-45.75","-15.5",NA,NA,NA,"-45.75","-15.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"956","2019-11-01 14:58:45-03","UnB","UB","126979","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Maria, J","Southern America","Brasil","Rio Santo Antonio para Conceição do Mato Dentro",NA,NA,"Flores amarelas.; Árvore.",NA,"Dicotyledoneae",NA,NA,"(Schrad.) ex DC.","Barneby, R","105","1969","10","21","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA,NA
"957","2019-11-01 14:58:45-03","UnB","UB","126984","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea velloziana",NA,"Magalhães, M","Southern America","Brasil","Estação Experimental",NA,NA,"Flor amarela e odorífera.; Árvore 6m.",NA,"Dicotyledoneae",NA,"velloziana","H.S. Irwin & Barneby","Barneby, R","669","1941","10","18","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,"1984",NA,NA,"17082","auto",NA,NA,NA,NA,NA
"958","2019-11-01 14:58:45-03","UnB","UB","126982","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Araujo, J","Southern America","Brasil","IPEACO",NA,NA,"Flores amarelas.; Arbusto 4m.; Cerrado",NA,"Dicotyledoneae",NA,NA,"(Schrad.) ex DC.","Barneby, R","s.n.","1965","11","10","Minas Gerais","Sete Lagoas","-44.2467002868652","-19.465799331665",NA,NA,NA,NA,NA,"1984",NA,NA,"22227","auto",NA,NA,NA,NA,NA
"959","2019-11-01 14:58:45-03","UnB","UB","9620","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Gomes, BM; Proença, CEB; Milhomens, LC; Lima, JCM","Southern America","Brasil","Entre as cidades de São Francisco e São Romão",NA,NA,"Cálice verde claro; filetes amarelos; anteras castanhas; inflorescências pêndulas; flores perfumadas.; Árvore 5m. Flor amarela; Beira de estrada.",NA,"Dicotyledoneae",NA,NA,"(Schrad.) ex DC.","Proença, CEB","125","2000","12","16","Minas Gerais",NA,"-45.016667","-16.133333","514","514",NA,"-45.016667","-16.133333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"960","2019-11-01 14:58:45-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Chacel, FC; Ogata, RS; Oliveira, NR; Madeira, NR; Mattos, L","Southern America","Brasil","Gama. Núcleo Rural Ponte Alta, Chácara Jacarepaguá. Entrada em frente ao Frigorífico Boa Carne Propriedade de Rogério Dias",NA,NA,"Arbórea; Agrofloresta",NA,"Dicotyledoneae",NA,NA,"(Schrad.) ex DC.","Chacel, FC","164RD10","2017","07","26","Distrito Federal","Brasília","-48.125","-15.993333","950","950",NA,"-48.125","-15.993333","2017","09","15",NA,NA,NA,NA,NA,NA,NA
"961","2019-11-01 14:58:45-03","UnB","UB","126983","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Amorim, AMA","Southern America","Brasil","Estrada Jacobina-Itaitu, ca. de 22km a partir da Sede do município",NA,NA,"Flores com cálice verde.; Árvore 7m.; Caatinga",NA,"Dicotyledoneae",NA,NA,"(Schrad.) ex DC.","Lima, HC","990","1993","02","21","Bahia","Jacobina","-40.5182991027832","-11.1806001663208",NA,NA,NA,NA,NA,"1994",NA,NA,"62396","auto",NA,NA,NA,NA,NA
"962","2019-11-01 14:58:45-03","UnB","UB","126978","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Belém, RP","Southern America","Brasil",NA,NA,NA,"Flores amarelas.; Árvore 10m.; Mata costeira",NA,"Dicotyledoneae",NA,NA,"(Schrad.) ex DC.","Barneby, R","2823","1966","11","04","Bahia","Santa Cruz Cabrália","-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,NA,"1984",NA,NA,"49584","auto",NA,NA,NA,NA,NA
"963","2019-11-01 14:58:45-03","UnB","UB","102110","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Heringer, EP","Southern America","Brasil","Bacia do Rio São Bartolomeu",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"(Schrad.) ex DC.","Pereira, BAS","2877","1952",NA,NA,"Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"964","2019-11-01 14:58:45-03","UnB","UB","193582","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Pinto, RP","Southern America","Brasil","Quadra 710.",NA,NA,"Árvore com 3 metros de altura, cultivada, folhas alternas compostas, com brácteas. Pré-floração imbricada, pétalas amarelas.",NA,"Dicotyledoneae",NA,NA,"(Schrad.) ex DC.","Proença, CEB","s.n.",NA,NA,NA,"Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"2013","08",NA,"70570","auto",NA,NA,NA,NA,NA
"965","2019-11-01 14:58:45-03","UnB","UB","119004","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Salimena, FRG","Southern America","Brasil","Reserva Biológica da Represa do Grama",NA,NA,"Flores amarelas.; Árvore 6m.",NA,"Dicotyledoneae",NA,NA,"(Schrad.) ex DC.","Castro, RM","927","2001","10","21","Minas Gerais","Descoberto","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,NA,NA,NA,NA,"11991","auto",NA,NA,NA,NA,NA
"966","2019-11-01 14:58:45-03","UnB","UB","114487","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Krieger, PL","Southern America","Brasil","Estrada para o rio.",NA,NA,"Flores em cachos pendentes, amarelas.; Árvore 5m.",NA,"Dicotyledoneae",NA,NA,"(Schrad.) ex DC.",NA,"9651","1970",NA,NA,"Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA
"967","2019-11-01 14:58:45-03","UnB","UB","126981","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea ferruginea",NA,"Belém, RP","Southern America","Brasil","Curral de Dentro, Estrada Bahia-Montes Claros",NA,NA,"Cálice verde.; Árvore 3-4m.; Cerrado",NA,"Dicotyledoneae",NA,"ferruginea","(Schrad.) ex DC.","Barneby, R","379","1965","01","29","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"1982",NA,NA,NA,NA,NA,NA,NA,NA,NA
"968","2019-11-01 14:58:45-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea ferruginea",NA,"Heringer, EP","Southern America","Brasil","Parque do Guará",NA,NA,"Espécie que parece ter sido trazida de outro local, pois se acha perto de culturas. Flores amarelas abundantes, cachos grandes; Mata ciliar, reta, fechada",NA,"Dicotyledoneae",NA,"ferruginea","(Schrad.) ex DC.","Barneby, R","14858","1975","10","15","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"1982",NA,NA,"70570","auto",NA,NA,NA,NA,NA
"969","2019-11-01 14:58:45-03","UnB","UB","126980","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea velloziana",NA,"Ladeira, J","Southern America","Brasil","Universidade Federal de Viçosa",NA,NA,NA,NA,"Dicotyledoneae",NA,"velloziana","H.S. Irwin & Barneby","Barneby, R","539","1972","10","25","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,"1984",NA,NA,"13937","auto",NA,NA,NA,NA,NA
"970","2019-10-03 10:03:40-03","UFSCar","SORO","5444","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"De Sordi, S.J.; Almeida, R.F.",NA,"Brasil","Parque Independência. Bosque atrás do Museu Paulista.",NA,NA,"Árvore, 18 m alt., 64,6 cm DAP, tronco lascado, líquens verdes; flores amareladas perfumadas. Voucher de levantamento florístico (FACIS/PMSP).",NA,NA,NA,NA,"(Schrad.) Schrad. ex DC.",NA,"150","2007","12","20","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"971","2019-10-03 10:03:40-03","UFSCar","SORO","2368","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Rando, J.G.; Savassi-Coutinho, A.P.; Souza, V.C.",NA,"Brasil","Parque Nacional da Serra do Cipó, próximo a sede do IBAMA",NA,NA,NA,NA,NA,NA,NA,"(Schrand.) Schrand. ex DC.",NA,"128","2006","01","10","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA
"972","2019-10-03 10:03:40-03","UFSCar","SORO","3979","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,NA,NA,"Brasil","Serra do Lopo, Estrada da Serra do Lopo. Borda da estrada, 1190 -msm",NA,NA,"8m, flor amarela.",NA,NA,NA,NA,"(Schrader) Schader ex DC.",NA,"778","2002","10","17","Minas Gerais","Extrema","-46.3182983398438","-22.854700088501",NA,NA,NA,NA,NA,NA,NA,NA,"15223","auto",NA,NA,NA,NA,NA
"973","2019-10-03 10:03:40-03","UFSCar","SORO","4280","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,NA,NA,"Brasil","Serra do Lopo, Estrada da Serra do Lopo. Borda da estrada., - msm",NA,NA,"15m. Flor amarela.",NA,NA,NA,NA,"(Schrader) Schader ex DC.",NA,"850","2002","10","25","Minas Gerais","Extrema","-46.3182983398438","-22.854700088501",NA,NA,NA,NA,NA,NA,NA,NA,"15223","auto",NA,NA,NA,NA,NA
"974","2019-10-03 10:03:31-03","UFSCar","SORO","5239","PreservedSpecimen","Plantae","Caesalpiniaceae","Cassia","ferruginea var. velloziana","Cassia ferruginea var. velloziana",NA,NA,NA,"Brasil","ESALQ - USP",NA,NA,"Planta arbórea, flor amarela, fruto marrom, lenhosa, flores apresenta aroma.",NA,NA,NA,NA,"H.S. Irwin & Barneby",NA,NA,"1992","10","06","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA
"975","2019-05-06 11:57:33-03","UFU","HUFU","54859","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Kinoshita, L.S.; Borges, A.; Galvao, J.C.; Siqueira, A.F.P.; Silveira, G.A.R.; et al.",NA,"Brasil","Pousada do Rio Turvo, Estrada de terra Pousada do Rio Turvo - Cachoeira do Feixo. Beira de estrada.",NA,NA,"Árvore 10 m. Flores amarelas.","HUFU00050355",NA,NA,NA,"(Schrad.) Schrad. ex DC.",NA,"178","2008","11","04","Minas Gerais","Capitólio","-46.0499992370605","-20.6152992248535",NA,NA,"HUFU00050355",NA,NA,NA,NA,NA,"29474","auto",NA,NA,NA,NA,NA
"976","2019-05-06 11:57:33-03","UFU","HUFU","55586","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Salimena, F.R.G.; Nobre, P.H.",NA,"Brasil","Reserva Biológica da Represa do Grama",NA,NA,"Árvore, ca. 6,0 m. Flores amarelas, anteras castanhas, perfumada.; No pasto à beira da estrada.","HUFU00007887",NA,NA,NA,"(Schrad.) Schrad. ex DC.","Castro, R.M.","927","2001","10","21","Minas Gerais","Descoberto","-42.9674987792969","-21.4596996307373",NA,NA,"HUFU00007887",NA,NA,"2001","11",NA,"11991","auto",NA,NA,NA,NA,NA
"977","2020-11-27 11:33:32-03","UFU","HUFU","52209","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Krieger, L.",NA,"Brasil",NA,NA,NA,"Árvore. Flor amarela.","HUFU00007896",NA,NA,NA,"(Schrad.) Schrad. ex DC.","Krieger, P.L.","7333","1969","10",NA,"Minas Gerais","Juíz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,"HUFU00007896",NA,NA,"1969","10",NA,"36144","auto",NA,NA,NA,NA,NA
"978","2019-05-06 11:57:33-03","UFU","HUFU","31658","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Mendes, S.; Amorim, E.H. & Barbosa, A.A.A.",NA,"Brasil","Estação Ambiental Galheiro, EPDA - Galheiro, Mata da Zilda.",NA,NA,"Arbusto, ca. de 5 m. Cálice verde, corola e estames amarelos.; Mata semidecídua.","HUFU00007897",NA,NA,NA,"(Schrad.) Schrad. ex DC.","Barbosa, J.M.","551","2003","03","06","Minas Gerais","Perdizes","-47.2928009033203","-19.3528003692627",NA,NA,"HUFU00007897",NA,NA,"2004","05","05","45889","auto",NA,NA,NA,NA,NA
"979","2019-05-06 11:57:33-03","UFU","HUFU","15078","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Mota, A.L.P.",NA,"Brasil","Vale do Rio Araguari, Área 11.",NA,NA,"Árvore, ca. 17,0 m. Flores amarelas.","HUFU00007888",NA,NA,NA,"(Schrad.) Schrad. ex DC.","Queiroz, R.T.","1990","1993","10","20","Minas Gerais",NA,NA,NA,NA,NA,"HUFU00007888",NA,NA,"2009","04","07",NA,NA,NA,NA,NA,NA,NA
"980","2020-08-04 12:48:08-03","UFU","HUFU","53056","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Arantes, A.A.A.; Cardoso, E.; Netto, C.R.B.; Silva-Neto, E.N.; Rodrigues, E.B.; et al.",NA,"Brasil","Serra do Facão",NA,NA,"Árvore 3 m. Cálice verde, corola e estames amarelos, inflorescência vistosa e pendente.","HUFU00007885",NA,NA,NA,"(Schrad.) Schrad. ex DC.",NA,"648","2007","12","27","Goiás",NA,NA,NA,NA,NA,"HUFU00007885",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"981","2019-05-06 11:57:33-03","UFU","HUFU","56047","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"PPFES",NA,"Brasil","Fazenda Irara",NA,NA,"Árvore ca. de 15 m de altura e 22 cm de circunferência.; Floresta Estacional semidecidual.","HUFU00007886",NA,NA,NA,"(Schrad.) Schrad. ex DC.",NA,"405","2008","09",NA,"Minas Gerais","Uberlândia","-48.146111","-19.144444",NA,NA,"HUFU00007886","-48.146111","-19.144444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"982","2019-05-06 11:57:33-03","UFU","HUFU","1787","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Araújo, G.M.",NA,"Brasil","Bosque John Kennedy",NA,NA,"Flores amarelas.","HUFU00007891",NA,NA,NA,"(Schrad.) Schrad. ex DC.",NA,"s.n.","1988","11","13","Minas Gerais","Araguari","-48.187198638916","-18.6471996307373",NA,NA,"HUFU00007891",NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"983","2019-05-06 11:57:33-03","UFU","HUFU","4159","S","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Guim, A.M.",NA,"Brasil","Bosque John Kennedy",NA,NA,"Arbóreo 18 m. Flores amarelas.","HUFU00007892",NA,NA,NA,"(Schrad.) Schrad. ex DC.",NA,"s.n.","1992","12","05","Minas Gerais","Araguari","-48.187198638916","-18.6471996307373",NA,NA,"HUFU00007892",NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
