"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","locality","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1615","2020-09-12 05:00:02-03","US","US","3411678","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","M. G. L. Wanderley, R. P. Lima, A. Araujo, A. Zanim & et al.","2279","1997","11","23","South America - Neotropics","Brazil","Goiás",NA,NA,NA,"US01874251",NA,"Polygalales",NA,NA,"Estrada Jatai-Mineiro, Capão de Mata","US01874251_01 US01874251_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1616","2020-09-12 05:00:02-03","US","US","2689138","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","G. Eiten & L. T. Eiten","10364","1970","1","24","South America - Neotropics","Brazil","Piauí",NA,NA,NA,"US01874270",NA,"Polygalales",NA,NA,"Along road from Teresina to Elesbão Veloso, 18 km SE of city of Barro Duro","US01874270_01 US01874270_02","Elesbão Veloso","-42.4","-5.92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1617","2020-09-12 05:00:02-03","US","US","2689016","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","G. Eiten & L. T. Eiten","10546","1970","2","10","South America - Neotropics","Brazil","Maranhão",NA,NA,NA,"US01874272",NA,"Polygalales",NA,NA,"Ilha de Balsas region between the Balsas & Parnaíba Rivers. Ca. 40 km south of Loreto","US01874272_01 US01874272_02","Loreto","-45.07","-7.4","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1618","2020-09-12 05:00:02-03","US","US","2555492","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","G. Eiten & L. T. Eiten","4215","1962","4","8","South America - Neotropics","Brazil","Maranhão",NA,NA,NA,"US01874291",NA,"Polygalales",NA,NA,"Ilha de BAlsas region, between the Rios Balsas and Parnaíba. About 10 km south of Loreto. On flat top of the plateau, Serra do Penitente, on trail from Faz. Trabalhosa to Loreto.","US01874291_01 US01874291_02","Loreto","-45.12","-7.17","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1619","2020-09-12 05:00:02-03","US","US","3697582","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","A. Araujo-M., A. Poma, P. Garagorri, S. Paredes & E. Cuevas","2434","2005","11","29","South America - Neotropics","Bolivia","La Paz",NA,NA,NA,"US03329816",NA,"Polygalales",NA,NA,"Franz Tamayo. Parque Nacional Madidi, rio Tuichi, ca±on del rio Tarusani.",NA,NA,"-68.6892","-14.5678","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1620","2020-09-12 05:00:02-03","US","US","3467954","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","V. L. G. Klein & et al.","3393","1997","10","28","South America - Neotropics","Brazil","Goiás",NA,NA,NA,"US01874250",NA,"Polygalales",NA,NA,"Margem direita da estrada que segue, subindo para Reserva Biológica Prof. José Angelo Rizzo. Serra Dourada","US01874250_01 US01874250_02","Mossâmedes","-50.2150001525879","-16.1266994476318",NA,NA,NA,"30139","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1621","2020-09-12 05:00:02-03","US","US","288176","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","-. Sellow","s.n.",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,"US01874158",NA,"Polygalales",NA,NA,NA,"US01874158_01 US01874158_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1622","2020-09-12 05:00:02-03","US","US","3632024","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","S. G. Beck & R. Haase","9873","1984","2","22","South America - Neotropics","Bolivia","La Paz",NA,NA,NA,"US03329813",NA,"Polygalales",NA,NA,"Dpto. La Paz, Prov. Iturralde, Luisita. W del Rio Beni.",NA,NA,"-67.25","-13.08","180",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1623","2020-09-12 05:00:02-03","US","US","2771422","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","R. M. Harley, S. A. Renvoize, C. Erskine, C. Brighton & R. Pinheiro","15288","1974","1","19","South America - Neotropics","Brazil","Bahia",NA,NA,NA,"US01874255",NA,"Polygalales",NA,NA,"10 Km N of town of Rio de Contas on road to mato Grosso","US01874255_01 US01874255_02","Rio de Contas","-41.83","-13.47","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1624","2020-09-12 05:00:02-03","US","US","3411691","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","G. Marinis","186","1964","12","4","South America - Neotropics","Brazil","São Paulo",NA,NA,NA,"US01874292",NA,"Polygalales",NA,NA,NA,"US01874292_01 US01874292_02","São José do Rio Preto","-49.3699989318848","-20.8199996948242",NA,NA,NA,"20305","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1625","2020-09-12 05:00:02-03","US","US","3078070","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","E. P. Heringer, T. S. Figueiras, R. C. de Mendonça, B. A. S. Pereira, A. E. Heringer Salles & et al.","5843","1980","12","9","South America - Neotropics","Brazil","Distrito Federal",NA,NA,NA,"US01874240",NA,"Polygalales",NA,NA,"Bacia do Rio São Bartolomeu","US01874240_01 US01874240_02","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1626","2020-09-12 05:00:02-03","US","US","3411677","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","I. Mimura","183","1961","12","30","South America - Neotropics","Brazil","São Paulo",NA,NA,NA,"US01874289",NA,"Polygalales",NA,NA,"9,1 km SSE em linha reta da praça principal de São José dos Campos.","US01874289_01 US01874289_02","São José dos Campos","-45.8800010681152","-23.1700000762939",NA,NA,NA,"39297","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1627","2020-09-12 05:00:02-03","US","US","2369536","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","S. Machado","170","1960","1","22","South America - Neotropics","Brazil","São Paulo",NA,NA,NA,"US01874282",NA,"Polygalales",NA,NA,"2-3 km NNW da cid. de Itapetininga","US01874282_01 US01874282_02","Itapetininga","-48.0499992370605","-23.5900001525879",NA,NA,NA,"40712","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1628","2020-09-12 05:00:02-03","US","US","2483355","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","I. Mimura","183","1961","12","30","South America - Neotropics","Brazil","São Paulo",NA,NA,NA,"US01874290",NA,"Polygalales",NA,NA,"Uma área adjunta d cerrado de várias centenas de km2, rodeada antigamente por mata. Ca. 9.1km SSE em linha reta da praça principal de São José dos Campos.","US01874290_01 US01874290_02","São José dos Campos","-45.8800010681152","-23.1700000762939",NA,NA,NA,"39297","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1629","2020-09-12 05:00:02-03","US","US","1040394","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","O. Martins","8159","1907","2","17","South America - Neotropics","Brazil","Pará",NA,NA,NA,"US01874166",NA,"Polygalales",NA,NA,NA,"US01874166_01 US01874166_02","Monte Alegre","-54.0691986083984","-2.00778007507324",NA,NA,NA,"279177","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1630","2020-09-12 05:00:02-03","US","US","2689139","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","G. Eiten & L. T. Eiten","10364","1970","1","24","South America - Neotropics","Brazil","Piauí",NA,NA,NA,"US01874269",NA,"Polygalales",NA,NA,"Along road from Teresina to Elesbão Veloso, 18 km SE of city of Barro Duro.","US01874269_01 US01874269_02","Elesbão Veloso","-42.4","-5.92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1631","2020-09-12 05:00:02-03","US","US","3222089","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","J. H. Kirkbride","3781","1981","2","12","South America - Neotropics","Brazil","Distrito Federal",NA,NA,NA,"US01874241",NA,"Polygalales",NA,NA,"4km oeste do Rio Preto perto de DF 6","US01874241_01 US01874241_02","Brasília","-47.37","-15.72",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1632","2020-09-12 05:00:02-03","US","US","3249052","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","D. C. Daly & P. Echeverre","6340","1989","11","23","South America - Neotropics","Bolivia","Santa Cruz",NA,NA,NA,"US03329810",NA,"Polygalales",NA,NA,"Dpto. Santa Cruz, Prov. Chiquitos. Serranía de Santiago, near Santiago de Chiquitos. 2-6 km W of Santiago, trail to Las Pozas,.",NA,NA,"-59.68","-18.33","500","700",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1633","2020-09-12 05:00:02-03","US","US","2619156","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","G. Eiten","3547","1961","12","4","South America - Neotropics","Brazil","São Paulo",NA,NA,NA,"US01874287",NA,"Polygalales",NA,NA,"Campos das Sete Lagôas. Fazenda Campininha, just north of Rio Moji-Guaçu. 6.4km NNW of Padua Sales. (About 27km NW of city of Moji-Mirim).","US01874287_01 US01874287_02","Mogi Guaçu","-47.12","-22.18","575","650",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1634","2020-09-12 05:00:02-03","US","US","2956174","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","E. P. Heringer, T. S. Filgueiras, R. C. de Mendonça, B. A. S. Pereira, A. E. Heringer Salles & et al.","2591","1979","10","23","South America - Neotropics","Brazil","Distrito Federal",NA,NA,NA,"US01874260",NA,"Polygalales",NA,NA,"Bacia do Rio São Bartolomeu","US01874260_01 US01874260_02","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1635","2020-09-12 05:00:02-03","US","US","1380006","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","A. F. Regnell","III 527",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,"US01874159",NA,"Polygalales",NA,NA,NA,"US01874159_01 US01874159_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1636","2020-09-12 05:00:02-03","US","US","3347947","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","J. I. Jangoux, A. B. Anderson, M. J. Balick, J. Frazão, L. R. Marinho & et al.","1707","1981","11","26","South America - Neotropics","Brazil","Tocantins",NA,NA,NA,"US01874242",NA,"Polygalales",NA,NA,"Goiás, Transamazon Highway between Araguaia River and Tocantins River, 7 Km from Araguaia River","US01874242_01 US01874242_02",NA,"-48.08","-5.83",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1637","2020-09-12 05:00:02-03","US","US","1185355","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","A. F. M. Glaziou","17612",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,"US01874163",NA,"Polygalales",NA,NA,NA,"US01874163_01 US01874163_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1638","2020-09-12 05:00:02-03","US","US","3276336","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","M. Nee","34571","1987","3","30","South America - Neotropics","Brazil","Rondônia",NA,NA,NA,"US01874247",NA,"Polygalales",NA,NA,"16 Km NW bof Costa Marques on hwy. BR 429, then 7 Km W, ca 15 Km by air NW of Costa Marques","US01874247_01 US01874247_02","Costa Marques","-64.3","-12.33","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1639","2020-09-12 05:00:02-03","US","US","2369805","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","G. Eiten & L. T. Eiten","2111","1960","7","15","South America - Neotropics","Brazil","São Paulo",NA,NA,NA,"US01874283",NA,"Polygalales",NA,NA,"Campos das Sete Lagoas. Fazenda Campininha, just north of Rio Moji-Guaçu, 6.3 km N of Padua Sales. About 27 km NW of city Moji-Mirim.","US01874283_01 US01874283_02","Mogi Guaçu","-47.12","-22.18","575","625",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1640","2020-09-12 05:00:02-03","US","US","3222037","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","J. H. Kirkbride","4566","1981","11","30","South America - Neotropics","Brazil","Distrito Federal",NA,NA,NA,"US01874243",NA,"Polygalales",NA,NA,"Na extremidade sudeste da Chapada da Contagem","US01874243_01 US01874243_02","Brasília","-47.8","-14.72","1180",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1641","2020-09-12 05:00:02-03","US","US","1040315","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","A. Ducke","s.n.","1903","5","9","South America - Neotropics","Brazil","Pará",NA,NA,NA,"US01874165",NA,"Polygalales",NA,NA,NA,"US01874165_01 US01874165_02","Prainha","-53.4799995422363","-1.79999995231628",NA,NA,NA,"139164","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1642","2020-09-12 05:00:02-03","US","US","2700155","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","G. Eiten & L. T. Eiten","10546","1970","2","10","South America - Neotropics","Brazil","Maranhão",NA,NA,NA,"US01874271",NA,"Polygalales",NA,NA,"Ilha de Balsas region between the Balsas and Parnaíba Rivers. 40 km south of Loreto. Base of costaneira slope at border of avarandado woodland on flat valley floor, at southern branch of Riacho das Traíras.","US01874271_01 US01874271_02","Loreto","-45.07","-7.4","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1643","2020-09-12 05:00:02-03","US","US","202076","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","A. F. Regnell","III 527","1848","4","22","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,"US01874160",NA,"Polygalales",NA,NA,NA,"US01874160_01 US01874160_02","Uberaba","-47.9319000244141","-19.7483005523682",NA,NA,NA,"73879","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1644","2020-09-02 16:40:42-03","Cenargen","CEN","45804","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","M. R. Fonseca","1277","2000","02","04",NA,"Brasil","BA","Exsicatas",NA,"Caule fissurado longitudinalmente, escuro. Folhas coriáceas, discolores, face abaxial com nervuras proeminentes, ferrugíneas. Flores com pecíolo tomentoso, pétalas amarelas. Fruto cápsula, imaturo verde.&nf;Doação do Projeto Flora da Bahia. Herbário Alexandre Leal Costa - ALCB (46140). Projeto Financiado pelo CNPq.","CEN00045804",NA,NA,"Mart.","M. L. Guedes","Cachoeira Acaba-Vida, ca. de 91 km da sede.","CEN00045804","BARREIRAS","-44.9900016784668","-12.1527996063232","710","710",NA,"152720","auto","-4560083.0","-1189472.0","2000","02",NA,NA,NA,NA,"1",NA
"1645","2020-09-02 16:40:42-03","Cenargen","CEN","69171","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Roberto Fontes Vieira","2069","1994","11","01",NA,"Brasil","BA","Exsicatas",NA,NA,"CEN00069171",NA,NA,"Mart.","R. F. Vieira","20 km de Correntina, na região do Alegre.","CEN00069171","CORRENTINA","-44.6366996765137","-13.3432998657227","600","600",NA,"182507","auto",NA,NA,"1994","10",NA,NA,NA,NA,"3",NA
"1646","2020-09-02 16:40:42-03","Cenargen","CEN","39423","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Ernestino de S. Gomes Guarino","324","2000","07","31",NA,"Brasil","DF","Exsicatas",NA,"Fruto na carpoteca.","CEN00039423",NA,NA,"Mart.","E. S. G. Guarino","Borda da Mata do Bananal, abaixo do CENARGEN.","CEN00039423","BRASILIA","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,"2000","07",NA,NA,NA,NA,"3",NA
"1647","2020-09-02 16:40:42-03","Cenargen","CEN","23837","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Roberto Fontes Vieira","1658","1993","10","26",NA,"Brasil","GO","Exsicatas",NA,"Flores amarelas; gineceu amarelo.","CEN00023837",NA,NA,"Mart.",NA,"Margem esquerda do córrego Gameleira, próximo à foz.","CEN00023837","CALDAS NOVAS","48.55","-17.85","720","720",NA,NA,NA,"48.55","-17.85",NA,NA,NA,NA,NA,NA,"4",NA
"1648","2020-09-02 16:40:42-03","Cenargen","CEN","114605","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","A. S. Lima - UB","112","2013","05","22",NA,"Brasil","DF","Exsicatas",NA,"Com fruto(carpoteca). Doação do Herbário UB.","CEN00114605",NA,NA,"Mart.","A. S. Lima - UB","INMET - Intituto Nacional de Meteorologia.","CEN00114605","BRASILIA","-47.922222","-15.791666","1160","1160",NA,NA,NA,"-47.922222","-15.791666","2013","12",NA,NA,NA,NA,"1",NA
"1649","2020-09-02 16:40:42-03","Cenargen","CEN","14351","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Taciana Barbosa Cavalcanti","1038","1991","10","11",NA,"Brasil","GO","Exsicatas",NA,"Calcar e sépalas verdes. Pétalas amarelas.","CEN00014351",NA,NA,"Mart.","B. M. T. Walter","Margem da estrada Minaçú - Serra da Mesa, a 7 km do canteiro de obras. Antigo viveiro.","CEN00014351","MINACU","48.1666666","-13.566666","840","840",NA,NA,NA,"48.1666666","-13.566666","1991","10",NA,NA,NA,NA,"2",NA
"1650","2020-09-02 16:40:42-03","Cenargen","CEN","26800","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Taciana Barbosa Cavalcanti","1830","1995","10","07",NA,"Brasil","GO","Exsicatas",NA,"Frutos na carpoteca.","CEN00026800",NA,NA,"Mart.","G. H. Shimizu","Fazenda Praia Grande, estrada de acesso pela margem esquerda do rio Praia Grande.","CEN00026800","CAMPINACU","48.3927777","-13.973333","510","510",NA,NA,NA,"48.3927777","-13.973333","2014","12",NA,NA,NA,NA,"1",NA
"1651","2020-09-02 16:40:42-03","Cenargen","CEN","27855","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Bruno Machado Teles Walter","3214","1996","02","24",NA,"Brasil","MA","Exsicatas",NA,"Espécie em inicio de frutificação na região.","CEN00027855",NA,NA,"Mart.","B. M. T. Walter","Reservas de cerrado entre plantios de soja. Ao sul da vila Kissy. Projeto BATAVO/CAMPO, lote 23.","CEN00027855","BALSAS","-46.716666","-8.6333333","470","470",NA,NA,NA,"-46.716666","-8.6333333","1996","02",NA,NA,NA,NA,"5",NA
"1652","2020-09-02 16:40:42-03","Cenargen","CEN","46001","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","N. G. Jesus - ALCB","808","2000","02","01",NA,"Brasil","BA","Exsicatas",NA,"Casca escura com fissuras no sentido longitudinal. Folhas cartáceas, discolores. Frutos cápsula, imaturos.&nf;Doação do Projeto Flora da Bahia. Herbário Alexandre Leal Costa - ALCB (46008). Projeto Financiado pelo CNPq.","CEN00046001",NA,NA,"Mart.","M. L. Guedes","Fazenda Inhuma.","CEN00046001","BARREIRAS","-43.951111","-12.019444","440","440",NA,NA,NA,"-43.951111","-12.019444","2000","02",NA,NA,NA,NA,"1",NA
"1653","2020-09-02 16:40:42-03","Cenargen","CEN","68397","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Glocimar Pereira-Silva","12837","2008","01","21",NA,"Brasil","TO","Exsicatas",NA,"Área de influência indireta.","CEN00068397",NA,NA,"Mart.",NA,"Balsa do rio Tocantins (Palmeirante) Goiatins, km 5.","CEN00068397","GOIATINS","-47.91","-7.8958333","200","200",NA,NA,NA,"-47.91","-7.8958333",NA,NA,NA,NA,NA,NA,"4",NA
"1654","2020-09-02 16:40:42-03","Cenargen","CEN","82767","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Carlos Romero Martins","1308","2012","12","02",NA,"Brasil","DF","Exsicatas",NA,"Poucos exemplares na área, Flora do Brasil - Distrito Federal.","CEN00082767",NA,NA,"Mart.","C. R. Martins","Parque Nacional de Brasília. Entorno da Trilha do Cristal.","CEN00082767","BRASILIA","-47.926944","-15.731666",NA,NA,NA,NA,NA,"-47.926944","-15.731666","2012","12",NA,NA,NA,NA,"1",NA
"1655","2020-09-02 16:40:42-03","Cenargen","CEN","98633","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Juliana A. Oliveira","523","2014","11","27",NA,"Brasil","GO","Exsicatas",NA,"Com predomínio de vegetação arbórea/arbustiva. Árvores alcançando até aproximadamente 6 m de altura. parte da área apresentava indícios de fogo recente. Folhas discolores, inflorescência e botões florais verdes. Terrestre. Doação Jardim Botânico do Rio de Janeiro - RB 629343.","CEN00098633",NA,NA,"Mart.","B. M. T. Walter","Margem da Rodovia GO-132.","CEN00098633","NIQUELANDIA","-48.081388","-14.383055","576","576",NA,NA,NA,"-48.081388","-14.383055","2017","07",NA,NA,NA,NA,"1",NA
