"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","typeStatus","infraspecificEpithet","individualCount","fieldNumber","relatedCatalogItem","sex"
"383","2017-09-11 17:09:31-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.",NA,"Martius, CFP",NA,NA,NA,"Brazil",NA,NA,"nec non in silvis camporum Capoês dictis Serro Frio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2017-09-11 17:09:31-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.",NA,"Martius, CFP",NA,NA,NA,"Brazil","Minas Gerais",NA,"ubi inter herbas scandit.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2021-02-08 12:51:47-03","UFRGS","ICN","046448","S","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Pedralli, G","Costa, FF; Irgang, B","1979","01",NA,"Brasil","RS","Dois Irmãos","Cascata São Miguel","-51.0853004455566","-29.5802993774414",NA,NA,"ICN00029002",NA,"1984",NA,NA,NA,NA,NA,"s.n.","América do Sul",NA,NA,"Monocotyledon",NA,"7716","auto",NA,NA,NA,NA,NA,NA,NA
"386","2021-02-08 12:51:47-03","UFRGS","ICN","040435","S","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Durigon, J; Sperotto, P","Waechter, JL","1978","01","08","Brasil","RS","General Câmara","Santo Amaro","-51.7602996826172","-29.9050006866455",NA,NA,"ICN00029003",NA,"2014","07",NA,NA,NA,"Com frutos esverdeados. Flores masculinas e frutos.","704","América do Sul",NA,NA,"Monocotyledon",NA,"33939","auto",NA,NA,NA,NA,NA,NA,NA
"387","2021-02-08 12:51:47-03","UFRGS","ICN","040434","S","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Pedralli, G","Waechter, JL","1978","01","08","Brasil","RS","General Câmara","Santo Amaro","-51.7602996826172","-29.9050006866455",NA,NA,"ICN00028999","ICN00028999","1984",NA,NA,NA,NA,"Flores amarelo-esverdeadas; volúvel sobre arbusto de campo; flores masculinas.","703","América do Sul",NA,NA,"Monocotyledon",NA,"33939","auto",NA,NA,NA,NA,NA,NA,NA
"388","2021-02-08 12:51:47-03","UFRGS","ICN","021081","S","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Pine, SM","Lindeman, JC; Pott, A; et al.","1972","07","19","Brasil","RS","Itaqui","6 km ao norte de Itaqui","-56.5531005859375","-29.1252994537354",NA,NA,"ICN00029000",NA,"1979",NA,NA,NA,NA,"Flor branca; masculinas.","s.n.","América do Sul",NA,NA,"Monocotyledon",NA,"99792","auto",NA,NA,NA,NA,NA,NA,NA
"389","2021-02-08 12:51:47-03","UFRGS","ICN","171933","S","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Sperotto, P","Durigon, J","2012","02","09","Brasil","RS","Quaraí","Quatepe, Fundão.","-56.4514007568359","-30.3875007629395",NA,NA,"ICN00029142",NA,"2017","05","04",NA,NA,"Trepadeira volúvel.","960","América do Sul",NA,NA,"Monocotyledon",NA,"74636","auto",NA,NA,NA,NA,NA,NA,NA
"390","2021-02-08 12:51:47-03","UFRGS","ICN","193192","S","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Pedralli, G","Hagelund, K","1965","04",NA,"Brasil","RS","Horizontina",NA,"-54.3078002929688","-27.6257991790771",NA,NA,"ICN00029190",NA,"1984","04","30",NA,NA,NA,"3610","América do Sul",NA,NA,"Monocotyledon",NA,"15214","auto",NA,NA,NA,NA,NA,NA,NA
"391","2021-02-08 12:51:47-03","UFRGS","ICN","193189","S","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Pedralli, G","Hagelund, K","1965","03","27","Brasil","RS","Horizontina",NA,"-54.3078002929688","-27.6257991790771",NA,NA,"ICN00029193",NA,"1984",NA,NA,NA,NA,NA,"3456","América do Sul",NA,NA,"Monocotyledon",NA,"15214","auto",NA,NA,NA,NA,NA,NA,NA
"392","2021-02-08 12:51:47-03","UFRGS","ICN","193190","S","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Pedralli, G","Hagelund, K","1957","12",NA,"Brasil","RS","Palmeira das Missões",NA,"-53.3135986328125","-27.8994007110596",NA,NA,"ICN00029192",NA,"1984",NA,NA,NA,NA,"Flores masculinas.","354","América do Sul",NA,NA,"Monocotyledon",NA,"33527","auto",NA,NA,NA,NA,NA,NA,NA
"393","2021-02-08 12:51:47-03","UFRGS","ICN","193191","S","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Silva, M","Hagelund, K","1957","12",NA,"Brasil","RS","Palmeira das Missões",NA,"-53.3135986328125","-27.8994007110596",NA,NA,"ICN00029191",NA,"1984","05","02",NA,NA,"Flores masculinas.","353","América do Sul",NA,NA,"Monocotyledon",NA,"33527","auto",NA,NA,NA,NA,NA,NA,NA
"394","2021-02-08 12:51:47-03","UFRGS","ICN","193194","S","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Pedralli, G","Hagelund, K","1965","04","25","Brasil","RS","Rosário do Sul",NA,"-54.9141998291016","-30.25830078125",NA,NA,"ICN00029188",NA,"1984","05","02",NA,NA,"Margem do rio.","3574","América do Sul",NA,NA,"Monocotyledon",NA,"71660","auto",NA,NA,NA,NA,NA,NA,NA
"395","2021-02-08 12:51:47-03","UFRGS","ICN","191490","S","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Sperotto, P","Durigon, J; Ferreira, PPA","2011","01","08","Brasil","RS","Porto Vera Cruz",NA,"-54.81","-27.691111","-54.81","-27.691111","ICN00029139",NA,"2017","05","04",NA,NA,"Trepadeira volúvel.","525a","América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2021-02-08 12:51:47-03","UFRGS","ICN","193193","S","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Pedralli, G","Hagelund, K","1967","01","26","Brasil","RS","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,"ICN00029194",NA,"1984","05","02",NA,NA,"Flores masculinas.","5095","América do Sul",NA,NA,"Monocotyledon",NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"397","2021-02-08 12:51:47-03","UFRGS","ICN","066579","S","Plantae","Dioscoreaceae","Dioscorea","cf. campestris","Dioscorea cf. campestris","Guiseb.","Pedralli","Irgang, JR Stehman; Irgang, BE",NA,NA,NA,"Brasil","RS","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,"ICN00029001",NA,"1990","02","01",NA,NA,NA,"s.n.","América do Sul",NA,NA,"Monocotyledon",NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA
"398","2020-08-26 10:48:38-03","MCN-FZBRS","HAS","1032","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Gris.","Pedralli, G.","Lindeman, J.C.; Pott, A.","1972","12",NA,"Brasil","Rio Grande do Sul","Itaqui","6 km de Itaqui","-56.5531005859375","-29.1252994537354",NA,NA,"HAS0001032",NA,"1984",NA,NA,NA,NA,"flor branca","s.n.",NA,NA,NA,"Magnoliophyta",NA,"99792","auto",NA,NA,NA,NA,NA,NA,NA
"399","2021-04-05 12:32:37-03","UNIVASF","HVASF","13583","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","J.A. Siqueira Filho","J.A. Siqueira Filho","2011","12","07","Brasil","Piauí","Guaribas","Parque Nacional da Serra das Confusões. Canto Verde, nos arredores do acampamento","-43.456555","-8.900361","-43.456555","-8.900361","HVASF013583","HVASF013583_v01 HVASF013583_v02 HVASF013583_v03 HVASF013583_v04","2011","12","07","550","550","Trepadeira, inflorescências com flores vináceas, estames com anteras alvas.","2588","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"400","2021-04-05 12:32:37-03","UNIVASF","HVASF","8220","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","R.S. Couto","D. Araújo","2010","05","15","Brasil","Pernambuco","Cabrobó","Localidade do Barro Branco","-39.364338","-8.436763","-39.364338","-8.436763","HVASF008220","HVASF008220_01","2011","06","14","343","343","Trepadeira. Flores unissexuadas, masculinas, verdes.","1618","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"401","2021-04-05 12:32:37-03","UNIVASF","HVASF","19568","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","cf. campestris","Dioscorea cf. campestris","Griseb.","D.G. Oliveira","D.G. Oliveira","2013","01","28","Brasil","Ceará","Jati","Reservatório Jati. Sítio Santana","-39.00325","-7.701083","-39.003250","-7.701083","HVASF019568",NA,"2013","02","03","462","462","Trepadeira, volúvel, sinistrorso. Folhas simples, alternas, glabras, lustrosas. Flores amarelo-esverdeadas.","884","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"402","2021-04-05 12:32:37-03","UNIVASF","HVASF","19642","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","J.A. Siqueira Filho","V.M. Cotarelli","2013","02","21","Brasil","Pernambuco","Parnamirim","Arredores do riacho do Angico","-39.719277","-8.091194","-39.719277","-8.091194","HVASF019642",NA,"2018","06","13","421","421","Trepadeira sem gavinhas. Folhas palmadas. Inflorescências com flores diminutas verdes","2478","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"403","2021-04-05 12:32:37-03","UNIVASF","HVASF","7929","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","R.S. Couto","M.M. Coelho","2010","03","26","Brasil","Pernambuco","Petrolina","Fazenda Experimental da UNIVASF, parcela permanente 07","-40.551344","-9.327861","-40.551344","-9.327861","HVASF007929",NA,"2011","06","14","400","400","Erva trepadeira frequente. Folhas membranáceas. Flores inconspícuas, verdes.","280","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"404","2021-04-05 12:32:37-03","UNIVASF","HVASF","20520","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","V.M. Cotarelli","A.C.P. Oliveira","2013","05","01","Brasil","Pernambuco","Salgueiro","Propriedade particular com acesso a Linha de Transmissão de Alta Tensão_NT2_LT_Pto 24","-39.03095","-8.075261","-39.030950","-8.075261","HVASF020520",NA,"2013","05","01","474","474","Trepadeira. Folha simples e alterna. Flor branca.","2465","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"405","2021-04-05 12:32:37-03","UNIVASF","HVASF","18345","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","C.O. Souza","C.O. Souza","2012","03","29","Brasil","Pernambuco","Petrolina","UNIVASF, Campus de Ciências Agrárias. Parcela Permanente 2-B, Projeto Caprinos/Ovinos/Emas","-40.550388","-9.327083","-40.550388","-9.327083","HVASF018345",NA,"2012","03","29","385","385","Trepadeira formando um emaranhado sobre as árvores. Folhas cordiformes. Inflorescências compostas, racemosas. Flores pequenas monoclamídeas, esverdeadas.","174","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"406","2021-04-05 12:32:37-03","UNIVASF","HVASF","7989","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","R.S. Couto","D. Araújo","2010","03","17","Brasil","Ceará","Brejo Santo","Estrada de Brejo santo ao Açude Atalho.","-38.891722","-7.580472","-38.891722","-7.580472","HVASF007989","HVASF007989_v01","2011","06","14","404","404","Trepadeira. Botões florais verdes, flores verdes.","1394","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"407","2021-04-05 12:32:37-03","UNIVASF","HVASF","8137","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","R.S. Couto","D. Araújo","2010","05","04","Brasil","Paraíba","Prata","Serra do Morcego","-37.056527","-7.722055","-37.056527","-7.722055","HVASF008137",NA,"2011","06","14","594","594","Trepadeira. Flores verdes. Indivíduo masculino.","1535","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"408","2021-04-05 12:32:37-03","UNIVASF","HVASF","15273","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","V.M. Cotarelli","V.M. Cotarelli","2012","04","11","Brasil","Paraíba","Cajazeiras","Lote 07, Povoado caiçara. Acesso pela PB 400, balneário do Bartolomeu. ASV testemunho (2,5%) Jazida Caiçara. Propriedade do Seu Zacarias","-38.607069","-7.032775","-38.607069","-7.032775","HVASF015273",NA,"2012","04","09","432","432","Trepadeira. Flores diminutas alvas.","1673","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"409","2021-04-05 12:32:37-03","UNIVASF","HVASF","8022","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","R.S. Couto","D. Araújo","2010","04","19","Brasil","Paraíba","Monteiro","Sítio Olho d'aguinha.","-37.113694","-7.847472","-37.113694","-7.847472","HVASF008022","HVASF008022_v01 HVASF008022_v02","2011","06","14","669","669","Trepadeira. Flores masculinas, verdes; anteras amarelas.","1427","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"410","2021-04-05 12:32:37-03","UNIVASF","HVASF","7423","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","R.S. Couto","J.G. Carvalho-Sobrinho","2010","01","27","Brasil","Bahia","Sento Sé","Saindo do povoado Rodaleiro para cima da serra",NA,NA,"9999.000000","9999.000000","HVASF007423","HVASF007423_01","2011","08","01","917","917","Trepadeira. Flores amarelas.","2559","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"411","2021-04-05 12:32:37-03","UNIVASF","HVASF","19567","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","D.G. Oliveira","D.G. Oliveira","2013","01","28","Brasil","Ceará","Jati","Reservatório Jati. Sítio Santana","-39.00325","-7.701083","-39.003250","-7.701083","HVASF019567",NA,"2013","03","27","462","462","Trepadeira, volúvel, sinistrorso. Folhas simples, alternas, cordiformes, glabras, lustrosas, face adaxial variegada. Flores amarelo-esverdeadas.","883","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"412","2021-04-05 12:32:37-03","UNIVASF","HVASF","7916","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","R.S. Couto","M.M. Coelho","2010","03","18","Brasil","Pernambuco","Petrolina","Fazenda Experimental da UNIVASF, parcela permanente 08","-40.551936","-9.328055","-40.551936","-9.328055","HVASF007916",NA,"2011","06","14","400","400","Erva trepadeira, frequente. Folhas membranáceas. Flores verdes, inconspícuas. Frutos imaturos, verdes.","267","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"413","2021-04-05 12:32:37-03","UNIVASF","HVASF","2090","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","R.S. Couto","Marcondes Oliveira","2005","06","19","Brasil","Pernambuco","Pesqueira","Serra do Gavião, Área de afloramento rochoso com altitude ± 800m.","-36.737966","-8.392269","-36.737966","-8.392269","HVASF002090","HVASF002090_01","2011","08","01","855","855","trepadeira de frutos esverdeados.","1819","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"414","2021-04-05 12:32:37-03","UNIVASF","HVASF","8110","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","R.S. Couto","D. Araújo","2010","04","24","Brasil","Paraíba","Monteiro","Sitio Olho d'água dos silva. Propriedade do Sr. Zé de Buá","-37.228416","-7.876527","-37.228416","-7.876527","HVASF008110","HVASF008110_v01","2011","06","14","702","702","Trepadeira. Flores verdes. Espécie dióica. Idivíduo masculino.","1508","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"415","2021-04-05 12:32:37-03","UNIVASF","HVASF","19604","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","V.M. Cotarelli","V.M. Cotarelli","2013","02","20","Brasil","Pernambuco","Parnamirim","Fazenda Barra grande, acesso por estrada vicinal paralela a transnordestina","-39.678166","-8.09625","-39.678166","-8.096250","HVASF019604",NA,"2013","02","20","429","429","Trepadeira sem gavinhas. Flores diminutas verdes","2440","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"416","2021-04-05 12:32:37-03","UNIVASF","HVASF","4152","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","R.S. Couto","J.G. Carvalho-Sobrinho","2009","03","23","Brasil","Pernambuco","Salgueiro","Fazenda Izabella, próximo a VPR Uri","-39.193111","-8.078916","-39.193111","-8.078916","HVASF004152","HVASF004152_03 HVASF004152_v01 HVASF004152_v02","2011","06","14","541","541","Trepadeira volúvel. Pétalas verdes, estigma amarelo. OBS.: Fotos.","2037","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"417","2021-04-05 12:32:37-03","UNIVASF","HVASF","20261","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","R.A. Silva","R.A. Silva","2013","04","05","Brasil","Pernambuco","Salgueiro","Parcela de monitoramento 8.3","-39.107888","-7.896555","-39.107888","-7.896555","HVASF020261",NA,"2013","04","16","591","591","Erva trepadeira de flores pequeninas verdes.","2758","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"418","2021-04-05 12:32:37-03","UNIVASF","HVASF","50","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","R.S. Couto","J.A. Siqueira Filho","2006","02","25","Brasil","Pernambuco","Petrolina","UNIVASF, Fazenda Experimental","-40.558361","-9.328944","-40.558361","-9.328944","HVASF000050","HVASF000050_01","2011","08","01","388","388","Erva trepadeira formando um emaranhado sobre as árvores. Folhas cordiformes de base tipo hastada. Inflorescências compostas, racemosas. Flores pequenas monoclamídeas, esverdeadas.","1553","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"419","2021-04-05 12:32:37-03","UNIVASF","HVASF","8242","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","R.S. Couto","D. Araújo","2010","06","02","Brasil","Paraíba","Monteiro","Afloramento rochoso, Serra do Morcego.","-37.130555","-7.837138","-37.130555","-7.837138","HVASF008242","HVASF008242_v01 HVASF008242_v02","2011","06","14","740","740","Trepadeira. Frutos verdes.","1640","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"420","2021-04-05 12:32:37-03","UNIVASF","HVASF","18343","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","C.O. Souza","C.O. Souza","2012","03","29","Brasil","Pernambuco","Petrolina","UNIVASF, Campus de Ciências Agrárias. Parcela Permanente 2-B, Projeto Caprinos/Ovinos/Emas","-40.550388","-9.327083","-40.550388","-9.327083","HVASF018343",NA,"2012","05","29","385","385","Trepadeira com folhas cordiformes. Frutos verdes.","172","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"421","2021-04-05 12:32:37-03","UNIVASF","HVASF","19593","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","V.M. Cotarelli","V.M. Cotarelli","2013","02","18","Brasil","Pernambuco","Parnamirim","Propriedade particular nas margens da PE 555, ca. de 3 km antes da ponte da Transnordestina, sentido Parnamirim","-39.660111","-8.1235","-39.660111","-8.123500","HVASF019593",NA,"2013","03","26","402","402","Trepadeira sem gavinhas. Flores diminutas verde claras.","2429","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"422","2021-04-05 12:32:37-03","UNIVASF","HVASF","7646","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","R.S. Couto","M.M. Coelho","2010","03","15","Brasil","Pernambuco","Petrolina","Fazenda Experimental UNIVASF, Parcela permanente 09","-40.55363","-9.329772","-40.553630","-9.329772","HVASF007646","HVASF007646_01","2011","08","01","400","400","Erva trepadeira. Folhas membranáceas. Flores inconspícuas, verdes.","238","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"423","2018-12-04 20:28:08-02","UNIR","RON","7934","S","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Kirizawa, M","Kinupp, VF","1998","01","22","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,"RON00007934","RON00007934","2005",NA,NA,NA,NA,"Planta volúvel, flores amarelas, furtos imaturos verdes.","1016","Southern America",NA,NA,"Angiosperma","Dioscoreales","21990","auto",NA,NA,NA,NA,NA,NA,NA
"424","2019-11-21 10:03:34-03","IBt","SP","238168","S","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Kirizawa, M","Mello-Silva, R; et al.","1987","11","03","Brasil","Minas Gerais","Grão Mogol",NA,"-42.9","-16.55","-42.9","-16.55",NA,NA,NA,NA,NA,"850","1000",NA,"CFCR11400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2020-12-30 07:47:55-03","IBt","SP","430396","S","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.",NA,"Sucre, D","1970","05","11","Brasil","Minas Gerais",NA,"Serra do Ibitipoca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2020-11-26 10:00:08-03","IBt","SP","366512","S","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.",NA,"França, F","1999","04","29","Brasil","Bahia","Angüera",NA,"-39.2463989257812","-12.1511001586914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2709",NA,NA,NA,NA,NA,"20202","auto",NA,NA,NA,NA,NA,NA,NA
"427","2020-11-26 10:00:08-03","IBt","SP","366511","S","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.",NA,"França, F","1999","04","29","Brasil","Bahia","Angüera",NA,"-39.2463989257812","-12.1511001586914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2707",NA,NA,NA,NA,NA,"20202","auto",NA,NA,NA,NA,NA,NA,NA
